t,N1,N2,P1,dN1_dt,dN1_dt_noisy
5.173034606921383727e+01,1.256912366979901563e+01,9.410499461935907561e+01,1.050258299038491927e+01,2.949986662675709859e-01,3.066759560374915927e-01
5.174234846969393686e+01,1.257266363281921429e+01,9.410323462022380170e+01,1.050236347753785715e+01,2.948774804707983144e-01,2.686373943868440861e-01
5.175435087017402935e+01,1.257620213809768472e+01,9.410147461057862017e+01,1.050214645809717062e+01,2.947557530890940747e-01,2.851331835264784287e-01
5.176635327065412895e+01,1.257973917914275397e+01,9.409971459376251346e+01,1.050193193031927130e+01,2.946334845011628900e-01,2.661680712952310124e-01
5.177835567113422144e+01,1.258327474946710645e+01,9.409795457311383871e+01,1.050171989245876070e+01,2.945106750873089929e-01,3.376793379372903803e-01
5.179035807161432103e+01,1.258680884258780175e+01,9.409619455197031357e+01,1.050151034276842843e+01,2.943873252294380016e-01,2.227057709252940887e-01
5.180236047209441352e+01,1.259034145202625510e+01,9.409443453366901622e+01,1.050130327949924869e+01,2.942634353110613610e-01,3.079513613160260732e-01
5.181436287257451312e+01,1.259387257130826043e+01,9.409267452154639955e+01,1.050109870090038555e+01,2.941390057172879047e-01,2.951067262314863715e-01
5.182636527305460561e+01,1.259740219396397087e+01,9.409091451893827696e+01,1.050089660521919122e+01,2.940140368348380662e-01,2.375250325963694509e-01
5.183836767353470520e+01,1.260093031352790938e+01,9.408915452917982236e+01,1.050069699070120777e+01,2.938885290520305560e-01,3.248596215505537566e-01
5.185037007401479769e+01,1.260445692353896519e+01,9.408739455560557019e+01,1.050049985559015830e+01,2.937624827587974607e-01,2.768121502125774902e-01
5.186237247449489729e+01,1.260798201754039738e+01,9.408563460154944380e+01,1.050030519812796115e+01,2.936358983466744732e-01,3.871185487757272670e-01
5.187437487497498978e+01,1.261150558907982600e+01,9.408387467034471285e+01,1.050011301655471740e+01,2.935087762088071095e-01,3.522287962433241493e-01
5.188637727545508938e+01,1.261502763170924446e+01,9.408211476532399331e+01,1.049992330910871807e+01,2.933811167399511532e-01,2.906371519057419084e-01
5.189837967593518187e+01,1.261854813898500538e+01,9.408035488981931849e+01,1.049973607402644227e+01,2.932529203364726555e-01,2.744802243534635866e-01
5.191038207641528146e+01,1.262206710446783831e+01,9.407859504716203958e+01,1.049955130954255544e+01,2.931241873963483791e-01,2.590621408718470353e-01
5.192238447689537395e+01,1.262558452172283019e+01,9.407683524068288250e+01,1.049936901388991117e+01,2.929949183191693507e-01,2.569837048323572182e-01
5.193438687737547355e+01,1.262910038431944315e+01,9.407507547371194789e+01,1.049918918529955292e+01,2.928651135061377531e-01,3.086594136185563109e-01
5.194638927785556604e+01,1.263261468583149671e+01,9.407331574957871112e+01,1.049901182200070693e+01,2.927347733600744739e-01,2.211085058274570025e-01
5.195839167833566563e+01,1.263612741983719090e+01,9.407155607161197963e+01,1.049883692222079290e+01,2.926038982854120007e-01,3.411842676129434038e-01
5.197039407881575812e+01,1.263963857991907602e+01,9.406979644313994982e+01,1.049866448418541509e+01,2.924724886882015262e-01,3.274104577351621415e-01
5.198239647929585772e+01,1.264314815966408467e+01,9.406803686749017857e+01,1.049849450611836588e+01,2.923405449761102837e-01,2.856638808866349133e-01
5.199439887977595021e+01,1.264665615266350507e+01,9.406627734798959750e+01,1.049832698624162575e+01,2.922080675584250997e-01,3.297122083353578592e-01
5.200640128025604980e+01,1.265016255251300059e+01,9.406451788796448454e+01,1.049816192277536331e+01,2.920750568460501739e-01,4.069688186478042091e-01
5.201840368073614229e+01,1.265366735281259380e+01,9.406275849074047812e+01,1.049799931393793528e+01,2.919415132515119637e-01,3.067972169778029334e-01
5.203040608121624189e+01,1.265717054716668422e+01,9.406099915964261982e+01,1.049783915794588296e+01,2.918074371889560759e-01,3.777796818297159964e-01
5.204240848169633438e+01,1.266067212918402518e+01,9.405923989799528329e+01,1.049768145301394107e+01,2.916728290741508189e-01,2.770120704822807145e-01
5.205441088217643397e+01,1.266417209247775055e+01,9.405748070912220271e+01,1.049752619735502535e+01,2.915376893244885359e-01,2.612407286180966071e-01
5.206641328265652646e+01,1.266767043066535159e+01,9.405572159634648699e+01,1.049737338918024498e+01,2.914020183589838275e-01,3.414876405255503622e-01
5.207841568313662606e+01,1.267116713736869116e+01,9.405396256299063396e+01,1.049722302669889551e+01,2.912658165982739966e-01,1.954931497223438286e-01
5.209041808361671855e+01,1.267466220621399486e+01,9.405220361237645932e+01,1.049707510811845701e+01,2.911290844646248210e-01,3.391096722586011136e-01
5.210242048409681814e+01,1.267815563083186348e+01,9.405044474782519615e+01,1.049692963164460302e+01,2.909918223819274452e-01,2.909508763229470274e-01
5.211442288457691063e+01,1.268164740485725162e+01,9.404868597265738117e+01,1.049678659548118809e+01,2.908540307757006005e-01,2.668391326180969969e-01
5.212642528505701023e+01,1.268513752192949617e+01,9.404692729019298270e+01,1.049664599783026020e+01,2.907157100730870525e-01,2.950117618441582823e-01
5.213842768553710272e+01,1.268862597569228789e+01,9.404516870375128690e+01,1.049650783689205191e+01,2.905768607028633710e-01,2.961440756589022172e-01
5.215043008601720231e+01,1.269211275979369269e+01,9.404341021665094047e+01,1.049637211086498567e+01,2.904374830954328246e-01,3.528170948804214557e-01
5.216243248649729480e+01,1.269559786788613742e+01,9.404165183221000746e+01,1.049623881794567026e+01,2.902975776828280452e-01,3.323877356549507778e-01
5.217443488697739440e+01,1.269908129362642235e+01,9.403989355374586978e+01,1.049610795632890081e+01,2.901571448987159130e-01,3.002028508394787298e-01
5.218643728745748689e+01,1.270256303067571046e+01,9.403813538457528409e+01,1.049597952420766589e+01,2.900161851783900069e-01,2.789888981132384593e-01
5.219843968793758648e+01,1.270604307269953281e+01,9.403637732801436755e+01,1.049585351977313330e+01,2.898746989587843714e-01,2.426473110842949088e-01
5.221044208841767897e+01,1.270952141336778496e+01,9.403461938737862624e+01,1.049572994121466607e+01,2.897326866784566413e-01,2.996877780909508182e-01
5.222244448889777857e+01,1.271299804635473407e+01,9.403286156598289836e+01,1.049560878671981179e+01,2.895901487776062488e-01,1.608326908511227282e-01
5.223444688937787106e+01,1.271647296533901006e+01,9.403110386714142521e+01,1.049549005447430439e+01,2.894470856980642104e-01,3.377432116503534809e-01
5.224644928985797065e+01,1.271994616407194734e+01,9.402934629416004952e+01,1.049537374267376144e+01,2.893034978762480947e-01,2.892487008884525590e-01
5.225845169033806314e+01,1.272341763663559888e+01,9.402758885030786473e+01,1.049525984956704328e+01,2.891593857166583348e-01,2.060647905179202044e-01
5.227045409081816274e+01,1.272688737677123072e+01,9.402583153889322887e+01,1.049514837334088746e+01,2.890147496612573974e-01,3.172595023438059547e-01
5.228245649129825523e+01,1.273035537816041263e+01,9.402407436323071011e+01,1.049503931216912456e+01,2.888695901602940097e-01,2.444245467291050189e-01
5.229445889177835483e+01,1.273382163449130999e+01,9.402231732663344133e+01,1.049493266422409832e+01,2.887239076654681824e-01,2.654221956130123350e-01
5.230646129225844732e+01,1.273728613945866250e+01,9.402056043241316274e+01,1.049482842767666391e+01,2.885777026299205517e-01,1.992727464152969086e-01
5.231846369273854691e+01,1.274074888676381079e+01,9.401880368388025033e+01,1.049472660069618968e+01,2.884309755082390403e-01,2.509848390224486137e-01
5.233046609321863940e+01,1.274420987011466977e+01,9.401704708434365898e+01,1.049462718145056073e+01,2.882837267564530848e-01,2.962571703264916811e-01
5.234246849369873900e+01,1.274766908322574999e+01,9.401529063711093670e+01,1.049453016810617179e+01,2.881359568320447373e-01,2.839124309606212426e-01
5.235447089417883149e+01,1.275112651981814160e+01,9.401353434548825305e+01,1.049443555882793433e+01,2.879876661939353433e-01,3.024349115177719649e-01
5.236647329465893108e+01,1.275458217361953039e+01,9.401177821278037072e+01,1.049434335177927125e+01,2.878388553024939789e-01,2.512715869791259937e-01
5.237847569513902357e+01,1.275803603836417821e+01,9.401002224229065973e+01,1.049425354512212039e+01,2.876895246195361189e-01,3.157308788761820084e-01
5.239047809561912317e+01,1.276148810779294251e+01,9.400826643732106902e+01,1.049416613701693102e+01,2.875396746083263011e-01,2.133561142538820121e-01
5.240248049609921566e+01,1.276493837565325862e+01,9.400651080117219749e+01,1.049408112562266737e+01,2.873893057335692447e-01,2.587255278917378609e-01
5.241448289657931525e+01,1.276838683569916100e+01,9.400475533714320875e+01,1.049399850909680687e+01,2.872384184614205083e-01,1.544918643343417275e-01
5.242648529705940774e+01,1.277183348169125843e+01,9.400300004853187374e+01,1.049391828559534190e+01,2.870870132594820490e-01,2.713836372721858403e-01
5.243848769753950734e+01,1.277527830739675530e+01,9.400124493863457076e+01,1.049384045327277626e+01,2.869350905968026666e-01,2.591792168868798374e-01
5.245049009801959983e+01,1.277872130658943384e+01,9.399949001074629962e+01,1.049376501028212694e+01,2.867826509438766713e-01,2.766111963215768244e-01
5.246249249849969942e+01,1.278216247304967368e+01,9.399773526816061064e+01,1.049369195477492589e+01,2.866296947726469924e-01,3.146449822804906482e-01
5.247449489897979191e+01,1.278560180056443230e+01,9.399598071416970413e+01,1.049362128490121826e+01,2.864762225565042897e-01,3.515003324244985738e-01
5.248649729945989151e+01,1.278903928292725922e+01,9.399422635206438770e+01,1.049355299880956238e+01,2.863222347702834014e-01,2.268563246227046082e-01
5.249849969993998400e+01,1.279247491393828540e+01,9.399247218513401947e+01,1.049348709464703155e+01,2.861677318902708933e-01,2.735064064395537620e-01
5.251050210042008359e+01,1.279590868740423737e+01,9.399071821666660753e+01,1.049342357055920871e+01,2.860127143941970651e-01,1.874242923702146013e-01
5.252250450090017608e+01,1.279934059713841599e+01,9.398896444994875310e+01,1.049336242469019531e+01,2.858571827612408356e-01,3.765676192545682199e-01
5.253450690138027568e+01,1.280277063696072126e+01,9.398721088826563630e+01,1.049330365518260244e+01,2.857011374720324071e-01,3.500217938167493048e-01
5.254650930186036817e+01,1.280619880069763106e+01,9.398545753490108723e+01,1.049324726017755438e+01,2.855445790086426072e-01,3.081511091270082714e-01
5.255851170234046776e+01,1.280962508218221529e+01,9.398370439313747227e+01,1.049319323781469393e+01,2.853875078545971000e-01,3.453724725002382812e-01
5.257051410282056025e+01,1.281304947525412530e+01,9.398195146625580776e+01,1.049314158623217175e+01,2.852299244948648393e-01,3.276045228245453855e-01
5.258251650330065985e+01,1.281647197375960623e+01,9.398019875753571739e+01,1.049309230356665523e+01,2.850718294158638422e-01,2.528293173800462701e-01
5.259451890378075234e+01,1.281989257155148287e+01,9.397844627025538955e+01,1.049304538795332320e+01,2.849132231054589681e-01,3.204633066039803690e-01
5.260652130426085193e+01,1.282331126248917208e+01,9.397669400769164838e+01,1.049300083752586943e+01,2.847541060529663604e-01,3.430890927782511701e-01
5.261852370474094442e+01,1.282672804043867387e+01,9.397494197311989694e+01,1.049295865041650089e+01,2.845944787491458960e-01,3.246087893499554067e-01
5.263052610522104402e+01,1.283014289927257856e+01,9.397319016981415984e+01,1.049291882475593951e+01,2.844343416862074037e-01,2.799390179599744455e-01
5.264252850570113651e+01,1.283355583287005608e+01,9.397143860104706903e+01,1.049288135867341509e+01,2.842736953578075543e-01,2.648386550735153389e-01
5.265453090618123611e+01,1.283696683511687198e+01,9.396968727008980693e+01,1.049284625029667950e+01,2.841125402590525262e-01,4.027323184451975235e-01
5.266653330666132860e+01,1.284037589990537320e+01,9.396793618021224859e+01,1.049281349775199068e+01,2.839508768864935639e-01,2.974886809155002365e-01
5.267853570714142108e+01,1.284378302113449344e+01,9.396618533468277690e+01,1.049278309916412333e+01,2.837887057381305311e-01,3.110956032436534291e-01
5.269053810762152068e+01,1.284718819270975843e+01,9.396443473676843894e+01,1.049275505265636532e+01,2.836260273134127985e-01,2.135015945449241503e-01
5.270254050810161317e+01,1.285059140854327175e+01,9.396268438973486070e+01,1.049272935635051773e+01,2.834628421132356912e-01,3.176037597240081167e-01
5.271454290858171277e+01,1.285399266255373263e+01,9.396093429684627552e+01,1.049270600836689660e+01,2.832991506399422654e-01,2.956471191030478063e-01
5.272654530906180526e+01,1.285739194866641810e+01,9.395918446136552404e+01,1.049268500682432936e+01,2.831349533973224197e-01,2.400455947562557535e-01
5.273854770954190485e+01,1.286078926081320262e+01,9.395743488655404008e+01,1.049266634984015667e+01,2.829702508906137837e-01,3.474462477054446885e-01
5.275055011002199734e+01,1.286418459293253491e+01,9.395568557567186474e+01,1.049265003553023590e+01,2.828050436265030498e-01,2.826703937645315134e-01
5.276255251050209694e+01,1.286757793896946112e+01,9.395393653197763228e+01,1.049263606200893584e+01,2.826393321131188685e-01,3.150491645849326505e-01
5.277455491098218943e+01,1.287096929287560698e+01,9.395218775872861272e+01,1.049262442738913492e+01,2.824731168600447262e-01,3.055025147831357812e-01
5.278655731146228902e+01,1.287435864860919210e+01,9.395043925918062655e+01,1.049261512978223365e+01,2.823063983783038466e-01,2.473465011406243419e-01
5.279855971194238151e+01,1.287774600013501214e+01,9.394869103658813003e+01,1.049260816729813861e+01,2.821391771803689608e-01,2.966089760161552125e-01
5.281056211242248111e+01,1.288113134142446192e+01,9.394694309420418676e+01,1.049260353804527135e+01,2.819714537801614185e-01,3.511813164406052956e-01
5.282256451290257360e+01,1.288451466645551413e+01,9.394519543528043926e+01,1.049260124013057194e+01,2.818032286930449715e-01,2.265189016666731003e-01
5.283456691338267319e+01,1.288789596921273173e+01,9.394344806306715157e+01,1.049260127165948653e+01,2.816345024358328786e-01,2.297947506299440057e-01
5.284656931386276568e+01,1.289127524368726085e+01,9.394170098081318088e+01,1.049260363073597979e+01,2.814652755267825768e-01,2.358802198012490692e-01
5.285857171434286528e+01,1.289465248387684149e+01,9.393995419176597750e+01,1.049260831546252781e+01,2.812955484855992339e-01,3.183155157575185412e-01
5.287057411482295777e+01,1.289802768378579145e+01,9.393820769917162750e+01,1.049261532394012164e+01,2.811253218334317516e-01,2.580037171420270781e-01
5.288257651530305736e+01,1.290140083742502419e+01,9.393646150627478164e+01,1.049262465426826374e+01,2.809545960928763186e-01,2.956507253215978626e-01
5.289457891578314985e+01,1.290477193881203100e+01,9.393471561631871225e+01,1.049263630454497154e+01,2.807833717879737456e-01,3.378736551049417725e-01
5.290658131626324945e+01,1.290814098197089876e+01,9.393297003254528477e+01,1.049265027286677565e+01,2.806116494442103537e-01,2.243076898430074184e-01
5.291858371674334194e+01,1.291150796093229047e+01,9.393122475819498618e+01,1.049266655732871989e+01,2.804394295885166422e-01,3.540775208395611218e-01
5.293058611722344153e+01,1.291487286973347004e+01,9.392947979650688239e+01,1.049268515602436302e+01,2.802667127492672883e-01,2.816768354315146716e-01
5.294258851770353402e+01,1.291823570241827213e+01,9.392773515071866086e+01,1.049270606704577524e+01,2.800934994562838121e-01,2.712881472424614748e-01
5.295459091818363362e+01,1.292159645303713233e+01,9.392599082406658795e+01,1.049272928848354169e+01,2.799197902408292471e-01,3.563522376501341848e-01
5.296659331866372611e+01,1.292495511564706234e+01,9.392424681978556578e+01,1.049275481842676072e+01,2.797455856356116932e-01,3.025517573461694587e-01
5.297859571914382570e+01,1.292831168431166766e+01,9.392250314110906118e+01,1.049278265496304208e+01,2.795708861747843166e-01,2.137515015126323359e-01
5.299059811962391819e+01,1.293166615310113521e+01,9.392075979126917673e+01,1.049281279617851226e+01,2.793956923939413528e-01,2.763771913931079016e-01
