p,p_source,N_effective,H_freq,H_freq_noisy
9.385703475638408344e-01,1.903012194132806256e-01,6.339323079044409504e+00,8.068455448251021789e-04,2.251570077208763301e-03
4.275206295191947836e-01,3.613854368699629394e-01,3.087935188653657903e+00,-3.909706838370879955e-02,-4.275379521604559530e-02
8.038277026673911196e-01,7.266213047577779749e-01,7.381969147510480411e+01,-9.982191197219486556e-02,-9.701777654653027938e-02
5.955950313549325248e-01,7.364885281910726889e-01,4.200693918575467478e+00,-1.063726628876197622e-01,-1.137910189230641883e-01
3.840651405121716100e-01,6.183188464653992522e-01,3.939953231445283421e+00,-3.777352939563016765e-02,-4.063990717981330603e-02
5.123895783816379002e-01,8.193663312755748995e-01,8.726556553569939467e+01,-1.618815911624161274e-01,-1.751562465751240194e-01
5.059894227943095846e-01,1.496514627683946941e-01,2.154675438523265818e+00,-6.614027434385888471e-02,-6.771061194258851113e-02
3.813185736191403996e-01,1.628272335717121655e-01,6.482877688307320341e+01,-1.232812977365047025e-01,-1.260568851074969909e-01
1.206557289304854841e-01,5.762508073473585624e-01,1.041125771896120611e+01,5.312595670842887308e-02,5.210881124619888560e-02
8.295522956474541409e-01,2.903177116073343278e-01,1.712561700358185490e+01,-7.540246477542733583e-02,-7.260093602464297302e-02
5.029633631643176672e-01,4.944832355463072426e-01,3.782021580721645293e+00,-6.620320904757809322e-02,-5.970079806077866619e-02
5.045962366715780467e-01,8.911100201651281916e-01,9.246100718862340528e+00,-1.567865155141127675e-01,-1.627331065288706580e-01
4.514982416472715365e-01,2.793105228003680551e-01,1.404035202979625829e+01,-1.132455589241820326e-01,-1.145116914692537458e-01
4.213607206788984039e-01,2.014069891096642861e-01,1.351314254774435852e+01,-1.171569826588332863e-01,-1.270158248612315299e-01
9.086619927364013583e-01,6.743198258235432174e-01,4.655990535687787002e+01,-1.190001342400798245e-02,-2.828969774675242979e-03
9.149102109599223098e-01,8.038439224463203026e-01,6.011789094575934911e+01,-2.864235464210379556e-02,-2.221028900763210787e-02
7.342824629934466829e-01,2.224711996882688669e-01,3.248269989896916954e+00,-8.969809542881118647e-02,-8.743744241697462560e-02
5.618441979213679299e-02,1.063685965845566628e-01,2.745203231903355690e+00,3.807278497413895541e-02,4.407128143870307074e-02
3.872465988149139671e-01,3.825127079661411189e-01,1.745820295816183787e+01,-8.081756616533064541e-02,-7.658010633236259079e-02
6.832994936602682090e-01,1.763411505805755342e-01,9.659141291917633154e+00,-1.478932046106016807e-01,-1.511174558141834268e-01
5.508088081145929849e-01,4.137725216320995436e-01,8.433166317232222653e+00,-1.105531312732193072e-01,-1.069981229233671616e-01
8.055215078909675475e-01,3.036081661486559335e-01,5.855600568676079121e+01,-9.373342567199360875e-02,-8.789992699946512500e-02
2.898658344638286866e-01,6.635298071851026824e-01,2.842600684518831500e+01,-4.626926200635034236e-02,-4.226783094626938853e-02
8.531986970178376817e-01,4.553803830832597876e-01,5.262690020834000393e+01,-4.860473922782307388e-02,-4.905427160044636969e-02
3.090780079750190534e-01,8.949022631192595778e-01,7.828774101390465034e+00,-8.429119013745384192e-02,-8.623469416588305791e-02
4.635513890867882236e-01,1.289780946277909734e-01,1.063558821815869138e+01,-1.438131249092144404e-01,-1.319511470905999351e-01
2.618855545022290565e-01,2.022322004053254685e-01,3.287831860331557721e+01,-5.546492230716204563e-02,-5.411114190426137560e-02
7.311103896970413407e-01,1.509562796110398009e-01,4.457366418660771501e+01,-1.570415170062740562e-01,-1.543108272557217608e-01
1.616950312818965507e-01,6.273484956399694168e-01,1.367459400331820873e+01,2.760994520879309078e-02,2.059750193194422735e-02
7.912090815974985869e-01,4.395006899055207139e-01,4.107212716179438416e+01,-8.809314834366938074e-02,-8.467905658259212986e-02
6.885506072154674584e-01,2.486216744561619285e-01,4.760222975071891938e+01,-1.479220564650572944e-01,-1.466872596187467348e-01
1.976597612983647112e-01,4.288397656087347132e-01,2.814760743393999221e+01,8.497735577395748585e-03,4.188799713289080573e-03
7.545184856599743695e-01,2.842460653904140822e-01,2.390996913643956745e+01,-1.179108681831961269e-01,-1.114632685017130365e-01
8.394952256820435721e-02,5.913012682408972376e-01,2.477417805011412355e+01,6.396615674292178977e-02,6.395269175672463335e-02
4.318346192600613365e-01,4.934919895901129783e-01,9.096654408043731266e+00,-8.077125633589177234e-02,-7.753027308871039691e-02
8.088965484413651597e-01,1.258848946114171641e-01,5.240761688562442799e+01,-1.279664140400449401e-01,-1.256634742477358291e-01
2.628916596543766637e-01,1.513052055511055483e-01,5.517333375044248811e+00,-4.152108577437518822e-02,-4.501707549814314147e-02
6.048507161495143558e-01,2.436234174067827551e-01,2.956781235669176056e+00,-8.890464785612478549e-02,-8.745766797254615754e-02
4.931133251662336847e-01,5.292698540124883833e-01,1.433344083406976921e+01,-1.079648124770291040e-01,-1.010438262109847191e-01
1.090173457899620488e-02,8.024707429297855965e-01,4.621277599700160721e+00,5.904980014169679270e-02,5.352136743905960836e-02
4.246650324053949377e-01,1.686409287186730888e-01,7.357214791404480536e+00,-1.121331172441926705e-01,-1.173170924247815550e-01
9.858238224867491573e-01,4.294874731842183158e-01,3.284670993393252747e+00,7.884869143169408179e-02,7.429018585914072548e-02
6.146312714979367681e-02,4.461610258630294146e-01,6.114536988966793096e+00,8.171673270937759859e-02,8.541872943656952932e-02
1.785065274801550528e-01,6.215468307830566141e-01,5.543056116822007340e+01,1.259670987035593770e-02,1.028454940121547104e-02
2.753450559001078407e-02,3.926783715001996855e-01,4.706231993762769683e+00,8.752221828119084723e-02,8.899183120406299607e-02
5.308573583316174016e-01,4.848906793436836837e-01,8.909907287004878995e+00,-1.061897888249799249e-01,-1.004807604932831250e-01
2.711333386300040504e-01,5.189530551184738938e-01,4.151929131064699874e+01,-2.946539710060808170e-02,-3.509579306072837385e-02
5.644509123778535670e-02,7.592554015781971533e-01,4.235274785568681644e+00,6.348245839835159332e-02,7.084626752345603296e-02
1.016030860789283730e-01,7.611312108305282598e-01,6.981741094847113693e+00,4.286529861587337620e-02,4.300631088409811315e-02
8.729374286200068667e-02,6.098825254887869640e-01,5.778424849058230706e+01,5.948592574160542490e-02,5.860539052022319118e-02
6.679787094109397305e-01,8.921162059762098862e-01,1.203545373426653775e+01,-1.719195567156221460e-01,-1.642763119746916411e-01
1.323400734115099397e-01,4.208918484537140792e-01,3.271843855096457698e+00,6.934541121440218614e-02,7.162602838545796546e-02
9.491531673503037503e-01,1.098645651113371591e-01,6.412841852584310942e+00,-9.819992173996469620e-03,-1.640193064021166700e-02
5.024862723030260048e-01,7.958026953130525882e-01,3.455931135080130900e+01,-1.505627948862858223e-01,-1.508646449863691730e-01
3.097011640701693436e-01,6.966989239078463791e-01,8.453208823244806069e+01,-6.465690676386109947e-02,-6.852033294363252258e-02
8.960659229637683021e-01,4.400097575884376333e-01,4.687645948124146145e+00,2.320745515105887558e-03,3.643188672501222573e-03
7.776176541230710448e-01,3.399112210056721706e-01,4.172023122817126506e+00,-6.940500586065745381e-02,-7.176257199919611196e-02
3.499940872415802096e-01,5.478363984210051774e-01,3.001142950770943507e+00,-4.598551112688087361e-03,-6.301247373607135951e-03
5.841364520158435214e-01,1.098764081877714460e-01,1.060809368355631221e+01,-1.715548194504664115e-01,-1.667677496997649611e-01
6.271864075476043521e-01,1.016266530018813674e-01,5.512776684534189009e+00,-1.564316747428217136e-01,-1.649059849863607763e-01
9.279795707114567582e-01,6.801962464043744827e-01,1.652648361448422420e+01,8.292903167223225624e-03,9.690623614329697127e-03
9.550123774020607970e-01,4.844448448617915126e-01,3.304609773924277238e+00,5.601372228042891810e-02,5.483758232738596833e-02
7.269798391295752005e-01,6.073608639176119040e-01,2.404926836192475381e+00,-4.843708275901753568e-02,-4.682817802501580001e-02
1.640869320801077169e-01,2.255085495679989838e-01,7.563673274562470183e+00,1.244775419704716168e-02,5.831534284437226573e-04
5.934331693549164122e-01,8.585366316218716598e-01,1.152916452545577286e+01,-1.652222448763703833e-01,-1.700019852664222952e-01
8.926530591561265826e-02,2.176670579621963475e-01,5.302454837094614959e+00,4.675375182681745789e-02,4.470749194670785298e-02
4.322807907902973534e-01,2.129010412931741369e-01,2.013913108482592662e+01,-1.238919743133615192e-01,-1.156371742974242056e-01
7.534096898641085005e-01,4.442485318094678837e-01,3.516677849577495962e+00,-6.216452341317352248e-02,-6.845249271124036194e-02
8.142235347831486836e-01,4.905894206138353697e-01,5.584741207400115037e+00,-5.261967920210808281e-02,-5.824835580364842724e-02
3.637010838296003690e-01,5.183390621687434807e-01,7.945723003053096534e+01,-7.559780024374668228e-02,-7.656343227880399449e-02
2.875463347057770624e-01,6.241071097632762132e-01,1.280803108658390421e+01,-3.313954815958569666e-02,-3.155921059512237226e-02
7.197134895945160871e-01,7.830776918022711586e-01,4.417068499673781012e+00,-1.086690182604281851e-01,-1.117422048272680019e-01
9.016890412845625091e-01,8.856428249118165619e-01,7.380364240896201800e+00,-5.183514237884936926e-02,-5.141354465426112991e-02
8.214879791868966441e-01,4.580848318019917764e-01,1.265461614212969899e+01,-6.254952358896109788e-02,-7.073615517184542179e-02
6.833548509102361779e-01,4.669109530295406651e-01,4.844459662043978909e+01,-1.267076793452600603e-01,-1.182686284195402782e-01
3.697652380075435175e-01,2.873166369735530301e-01,3.655295891213139914e+00,-3.963691321918860755e-02,-4.133849776083910188e-02
3.225917270319223484e-01,6.588963100159209718e-01,5.674822114173792897e+01,-6.486274195760927119e-02,-6.423127595511352039e-02
7.450647661048573900e-01,5.109671981326625589e-01,1.778330753973546408e+01,-1.024105304982612652e-01,-8.890644282328485914e-02
6.546460003977548903e-01,4.611962105099366438e-01,4.657618972401988522e+00,-9.191527078008998597e-02,-9.473379123622988063e-02
2.530360307507072831e-02,3.726303936480741541e-01,2.120111796846859775e+01,8.235118401958316237e-02,7.614051747559791306e-02
5.079431557770771599e-01,4.764317677882385915e-01,3.138074933932600175e+01,-1.198225448457123088e-01,-1.247748315797084506e-01
9.683747344856923345e-01,5.972457916592897043e-01,2.362015958047559039e+01,5.638911899280978773e-02,6.473833542726957491e-02
2.977706758426814093e-01,7.597194756400641458e-01,2.740566395661173438e+00,-2.731193043652935248e-03,-3.683392776531592677e-03
9.535033708818965170e-01,5.746273385111171361e-01,1.215950255732274776e+01,4.407569359228621919e-02,4.015577943130223953e-02
8.032718991363381189e-01,6.934267384318296701e-01,5.188732145916654659e+00,-6.964066993636935932e-02,-6.982603785181644429e-02
5.506420954310438098e-01,4.202718680359918135e-01,7.801350080837045198e+01,-1.336934748981233323e-01,-1.339374702388726190e-01
1.679625073605355567e-01,5.630837055810291591e-01,5.916964856162737618e+01,2.187412197040089490e-02,2.690537740143851206e-02
4.892497246867782978e-01,8.282104395713240086e-01,7.992963556889570498e+01,-1.583536036754633614e-01,-1.547522485226301148e-01
9.442287130679454243e-01,4.805380933637766194e-01,2.143260107611331122e+01,3.510664393195321586e-02,3.699276650356166096e-02
1.030685022486273542e-02,2.289281596411424369e-01,5.103433838733357319e+00,6.529233859932864759e-02,6.770752734932249106e-02
3.545729920257693624e-01,7.157674141014565006e-01,3.606911981157336555e+01,-8.510786161202116284e-02,-8.913686674243309627e-02
3.503890856534711551e-01,5.598187293430052502e-01,8.693552989096099637e+00,-4.990096696512236196e-02,-5.619599042991380716e-02
8.012295838923564339e-01,3.421992053664892897e-01,1.298819417035684864e+01,-8.269883715445686123e-02,-8.066704936047529306e-02
5.713620846923748997e-02,2.614774017879918366e-01,1.679985138267689848e+01,5.848230134498404176e-02,6.111739075130655230e-02
2.530691077326318039e-01,3.003529855486855027e-01,1.565378036196536193e+01,-2.771883760732446467e-02,-2.685827899464851218e-02
8.996101084098030443e-01,7.583027456509368047e-01,2.516805380041648998e+00,-2.749347280723762887e-03,-1.306287349208578663e-03
7.572332377266267622e-01,6.144748787906839649e-01,1.472891288996030923e+01,-1.004493683637417978e-01,-9.728201714370715569e-02
2.858206196590703518e-01,5.180003599844490436e-01,1.027644606197497978e+01,-2.335718097681854788e-02,-2.905250901414990761e-02
7.740577030098488853e-01,2.517438570425420963e-01,4.455876041790308939e+00,-8.610021302600595616e-02,-8.778868205426795801e-02
9.147879597955599351e-01,7.295161132308873864e-01,5.074782849768973136e+01,-1.427212818613082801e-02,-1.859484363317055050e-02
9.638266047925496682e-01,4.948202561125440990e-01,1.221390583047919876e+01,5.634235739495475209e-02,4.705118634717656012e-02
9.711215964746133800e-01,3.331694358833636738e-01,3.168177777898451897e+00,5.949066146767726521e-02,6.216177332472505590e-02
5.377151405598085132e-01,6.365172701446517589e-01,4.674630672512500240e+01,-1.343193929532670028e-01,-1.354489223693462474e-01
1.174129725493866933e-01,6.519887413068022886e-01,2.242861994010049642e+01,4.354654651740105797e-02,4.559365135948812570e-02
5.217494296811817645e-01,2.333061547142001868e-01,2.620941859720038902e+00,-6.953246108893590405e-02,-6.636574181434193309e-02
1.685496117726759946e-01,7.917097014646282682e-01,2.850797009735515974e+00,3.447570859362814044e-02,2.996535297969000339e-02
5.403958265776618308e-01,4.155294370073657761e-01,1.891735982865697707e+01,-1.235640837425287519e-01,-1.160186153997016523e-01
8.542677255283509519e-02,2.804524541089331580e-01,5.252979090758445935e+00,5.951039700318114245e-02,6.103547742607747656e-02
6.996933202193752477e-01,3.334503136624977770e-01,2.639618816368186316e+01,-1.294126401333423604e-01,-1.243586611602071346e-01
7.042736091170435919e-02,8.516245300431214416e-01,7.580820783612821856e+01,2.663818026495773372e-02,3.511633906856014703e-02
2.843114905348922972e-01,4.660504235658341488e-01,2.279712551948166421e+01,-3.273527422286215405e-02,-3.510939017479414864e-02
8.501221567096362008e-01,6.197109912324474390e-01,3.054894883195589550e+00,-1.997137115251962358e-02,-2.304464395522013917e-02
1.125712206422640888e-01,5.066841440722081868e-01,7.207134828765783929e+00,6.262106788415450209e-02,6.352537216238637874e-02
2.127986827619815224e-01,8.956553382297679500e-01,7.830439923832372529e+01,-5.730190647425542627e-02,-5.174479362651955572e-02
3.686253654521086665e-01,6.818056792124174148e-01,1.116172710312657657e+01,-7.337193190086366279e-02,-6.765615564316000696e-02
3.494654837802690928e-01,7.641748898772763310e-01,9.593573548279942997e+01,-9.475010536446826226e-02,-1.045939422775788580e-01
8.067565626777505328e-01,3.757883783295451474e-01,4.186984598596301055e+01,-8.372410996948559392e-02,-7.653923075328394887e-02
8.631987258436485400e-02,8.354379613819997719e-01,7.312922386752175896e+01,2.351801712968895619e-02,2.129340055305152177e-02
4.244779347631145727e-01,7.274316870646252431e-01,2.042135474445511800e+00,-1.338221200815126188e-02,-1.092661528261202296e-02
8.053999996835580211e-01,6.954978416525786633e-01,2.106377295244434844e+00,-2.912014785681155127e-02,-3.573869758291725596e-02
7.828575726200641682e-01,7.712420082047836134e-01,1.484882003865319788e+01,-1.110067721208565783e-01,-1.154177087124939466e-01
9.059853982329532096e-01,4.693537384768754483e-01,1.259332847434870573e+01,6.549213912253326608e-04,2.486544589730169466e-03
3.568258537654232787e-02,6.344768792622189624e-01,5.174110406414342123e+01,7.817519336451406176e-02,6.925357426048370235e-02
9.823655395151875691e-01,7.941607530896700462e-01,2.034685134719343580e+01,4.291620976582832814e-02,4.695570738589092963e-02
4.058755589700378530e-01,3.371698764573296536e-01,6.568190548769236159e+01,-1.017340119525214082e-01,-1.044276799837881853e-01
8.967812829935785102e-01,7.906248855661653918e-01,2.266498983955226976e+01,-4.034496754486766035e-02,-3.896075134292895786e-02
9.798959749863330737e-01,7.359262237504372584e-01,2.988213508444906807e+01,5.131157654265388474e-02,5.205260082439382152e-02
4.377751397613661721e-01,7.529024745566094134e-01,6.825490913313432273e+00,-9.764583909012164442e-02,-1.004163521622609412e-01
5.144515224494426997e-01,6.365243186968008171e-01,4.759255180764431437e+00,-8.764057148652615314e-02,-8.107347333823788915e-02
4.689348040475649904e-01,4.125668669833917335e-01,1.479058182769763441e+01,-1.044778198842954975e-01,-9.277124618064441774e-02
