t,p,D,dp_dt,dp_dt_noisy
1.327465493098619618e+02,6.920691665806724124e-01,2.917917258646440457e-02,5.554115083095099014e-08,3.218364879511780930e-04
1.327765553110622250e+02,6.920691682438352421e-01,2.917917246882765700e-02,5.536426601471329059e-08,-2.372864789454673211e-03
1.328065613122624598e+02,6.920691699017592624e-01,2.917917235184525754e-02,5.518796897527342509e-08,-9.558928900414081576e-04
1.328365673134626945e+02,6.920691715544624589e-01,2.917917223552183095e-02,5.501225845399257950e-08,-4.091969637634665109e-04
1.328665733146629293e+02,6.920691732019630393e-01,2.917917211986204365e-02,5.483713313183283922e-08,1.651014840320594703e-03
1.328965793158631641e+02,6.920691748442789892e-01,2.917917200487061408e-02,5.466259175794879466e-08,-1.257539197021610624e-03
1.329265853170633989e+02,6.920691764814284053e-01,2.917917189055230232e-02,5.448863306590820063e-08,-1.125680831675003168e-03
1.329565913182636621e+02,6.920691781134292730e-01,2.917917177691192743e-02,5.431525577758863232e-08,-1.930720917556837774e-04
1.329865973194638968e+02,6.920691797402993561e-01,2.917917166395434317e-02,5.414245867916349407e-08,3.161216553513433334e-04
1.330166033206641316e+02,6.920691813620564181e-01,2.917917155168445881e-02,5.397024053537425161e-08,-6.145833431274272222e-04
1.330466093218643664e+02,6.920691829787184446e-01,2.917917144010723565e-02,5.379860012460087827e-08,8.437334351777297018e-05
1.330766153230646012e+02,6.920691845903029771e-01,2.917917132922766971e-02,5.362753623106839086e-08,-1.637272689040632440e-03
1.331066213242648644e+02,6.920691861968276681e-01,2.917917121905081249e-02,5.345704767602064664e-08,1.687863642191631637e-03
1.331366273254650991e+02,6.920691877982984019e-01,2.917917110956164475e-02,5.328713224807194385e-08,-3.402636211978506912e-04
1.331666333266653339e+02,6.920691893946656625e-01,2.917917100064587946e-02,5.311778251228975131e-08,1.263463182816627439e-04
1.331966393278655687e+02,6.920691909859355562e-01,2.917917089227736391e-02,5.294899503956451349e-08,2.700870483990322393e-03
1.332266453290658035e+02,6.920691925721247362e-01,2.917917078444741755e-02,5.278076725027055823e-08,-5.636513104607279549e-04
1.332566513302660383e+02,6.920691941532497449e-01,2.917917067714743962e-02,5.261309659595594414e-08,-1.242080695700454934e-03
1.332866573314663015e+02,6.920691957293271246e-01,2.917917057036891609e-02,5.244598050284003595e-08,-9.904049008187269711e-04
1.333166633326665362e+02,6.920691973003734176e-01,2.917917046410341969e-02,5.227941645559298408e-08,1.669895566308412941e-03
1.333466693338667710e+02,6.920691988664049443e-01,2.917917035834260639e-02,5.211340191550457306e-08,-1.903878331738159690e-04
1.333766753350670058e+02,6.920692004274380249e-01,2.917917025307821197e-02,5.194793441010880416e-08,-7.839308842623852764e-04
1.334066813362672406e+02,6.920692019834892017e-01,2.917917014830205893e-02,5.178301139679874638e-08,-3.702180007801996608e-05
1.334366873374675038e+02,6.920692035345745730e-01,2.917917004400605654e-02,5.161863042454032639e-08,-4.874744951943357069e-05
1.334666933386677385e+02,6.920692050807104589e-01,2.917916994018218690e-02,5.145478901697075715e-08,1.006302540996540469e-03
1.334966993398679733e+02,6.920692066219130689e-01,2.917916983682253274e-02,5.129148472695266762e-08,7.203223220513777728e-04
1.335267053410682081e+02,6.920692081581983901e-01,2.917916973391924615e-02,5.112871510734865365e-08,3.772756430367968741e-04
1.335567113422684429e+02,6.920692096895826317e-01,2.917916963146456946e-02,5.096647775388517518e-08,4.830887164765227575e-04
1.335867173434687061e+02,6.920692112160816700e-01,2.917916952945083173e-02,5.080477024670183671e-08,-8.057502213121389050e-04
1.336167233446689409e+02,6.920692127377117142e-01,2.917916942787043486e-02,5.064359017762838264e-08,-1.258954049368111658e-03
1.336467293458691756e+02,6.920692142544885295e-01,2.917916932671588137e-02,5.048293516966826831e-08,4.064080417314827739e-04
1.336767353470694104e+02,6.920692157664281030e-01,2.917916922597973972e-02,5.032280286336016553e-08,5.270682040673660895e-04
1.337067413482696452e+02,6.920692172735462000e-01,2.917916912565467549e-02,5.016319088755260622e-08,1.721618857260783582e-04
1.337367473494698800e+02,6.920692187758586966e-01,2.917916902573343407e-02,5.000409691200961867e-08,2.886619903999489080e-04
1.337667533506701432e+02,6.920692202733812470e-01,2.917916892620884065e-02,4.984551860259851563e-08,6.335200895255313491e-04
1.337967593518703779e+02,6.920692217661296164e-01,2.917916882707381407e-02,4.968745364467018747e-08,-1.139015920012627662e-03
1.338267653530706127e+02,6.920692232541193478e-01,2.917916872832134259e-02,4.952989975085253316e-08,-3.376442757526504313e-04
1.338567713542708475e+02,6.920692247373662065e-01,2.917916862994451160e-02,4.937285461623820867e-08,-8.644937165533282068e-04
1.338867773554710823e+02,6.920692262158855135e-01,2.917916853193648630e-02,4.921631599631897705e-08,-1.858184993239641496e-03
1.339167833566713455e+02,6.920692276896930339e-01,2.917916843429051166e-02,4.906028159008419657e-08,5.342714316911488731e-04
1.339467893578715803e+02,6.920692291588039780e-01,2.917916833699991941e-02,4.890474919394115311e-08,-2.258569784666538110e-04
1.339767953590718150e+02,6.920692306232338886e-01,2.917916824005813148e-02,4.874971655948485450e-08,4.094697181339732191e-04
1.340068013602720498e+02,6.920692320829979760e-01,2.917916814345863918e-02,4.859518147727749680e-08,6.333924501002725742e-04
1.340368073614722846e+02,6.920692335381116722e-01,2.917916804719503099e-02,4.844114173398452749e-08,-9.020226816458929873e-04
1.340668133626725194e+02,6.920692349885902983e-01,2.917916795126097168e-02,4.828759513965170038e-08,1.509141956160560752e-03
1.340968193638727826e+02,6.920692364344488423e-01,2.917916785565021626e-02,4.813453953549849339e-08,3.050642191188022772e-04
1.341268253650730173e+02,6.920692378757026253e-01,2.917916776035659951e-02,4.798197274326079365e-08,1.010843776599789452e-03
1.341568313662732521e+02,6.920692393123667463e-01,2.917916766537403950e-02,4.782989261974492793e-08,1.695679590613102328e-03
1.341868373674734869e+02,6.920692407444561933e-01,2.917916757069653408e-02,4.767829703539572401e-08,-4.747755120893631898e-04
1.342168433686737217e+02,6.920692421719860654e-01,2.917916747631818172e-02,4.752718386065801628e-08,-6.146070333562424432e-04
1.342468493698739849e+02,6.920692435949712396e-01,2.917916738223314335e-02,4.737655100494377443e-08,1.809082321973813276e-04
1.342768553710742196e+02,6.920692450134267037e-01,2.917916728843567356e-02,4.722639636402647380e-08,1.111469795943538204e-03
1.343068613722744544e+02,6.920692464273672240e-01,2.917916719492012062e-02,4.707671787264674488e-08,1.143202328258603739e-03
1.343368673734746892e+02,6.920692478368077882e-01,2.917916710168089525e-02,4.692751344800998839e-08,-1.968720455108671861e-03
1.343668733746749240e+02,6.920692492417629404e-01,2.917916700871251226e-02,4.677878105603053913e-08,1.437022622021384526e-03
1.343968793758751872e+02,6.920692506422475576e-01,2.917916691600955584e-02,4.663051865093259854e-08,-4.448766848088362390e-04
1.344268853770754220e+02,6.920692520382762947e-01,2.917916682356670732e-02,4.648272420447558461e-08,4.911658278320523699e-04
1.344568913782756567e+02,6.920692534298636955e-01,2.917916673137871744e-02,4.633539572348934171e-08,-1.323663609825417040e-03
1.344868973794758915e+02,6.920692548170244152e-01,2.917916663944043060e-02,4.618853120701028322e-08,-8.821411297962667483e-04
1.345169033806761263e+02,6.920692561997729975e-01,2.917916654774677099e-02,4.604212865797155124e-08,3.663706818296252887e-04
1.345469093818763611e+02,6.920692575781237643e-01,2.917916645629275302e-02,4.589618613775700078e-08,-1.784277924619934782e-03
1.345769153830766243e+02,6.920692589520913707e-01,2.917916636507346742e-02,4.575070166488662279e-08,8.079452747141849028e-04
1.346069213842768590e+02,6.920692603216900274e-01,2.917916627408408820e-02,4.560567332412457198e-08,-5.386880005800306556e-04
1.346369273854770938e+02,6.920692616869340563e-01,2.917916618331987955e-02,4.546109917490634893e-08,2.768887014869154668e-04
1.346669333866773286e+02,6.920692630478378904e-01,2.917916609277618895e-02,4.531697729420265086e-08,1.482501733252813449e-04
1.346969393878775634e+02,6.920692644044155184e-01,2.917916600244844366e-02,4.517330581743496069e-08,-5.540574411220408569e-04
1.347269453890778266e+02,6.920692657566813732e-01,2.917916591233215423e-02,4.503008283131575450e-08,1.313464659740485197e-03
1.347569513902780614e+02,6.920692671046495548e-01,2.917916582242291793e-02,4.488730647126649536e-08,2.341359628036688081e-03
1.347869573914782961e+02,6.920692684483339407e-01,2.917916573271641875e-02,4.474497488829547532e-08,6.308009850267593151e-04
1.348169633926785309e+02,6.920692697877487420e-01,2.917916564320841705e-02,4.460308623535937395e-08,-1.715617449957219280e-03
1.348469693938787657e+02,6.920692711229079475e-01,2.917916555389476682e-02,4.446163868489842197e-08,1.219501191172037949e-04
1.348769753950790005e+02,6.920692724538255458e-01,2.917916546477139147e-02,4.432063040740450222e-08,-2.256953675016841541e-04
1.349069813962792637e+02,6.920692737805153039e-01,2.917916537583431502e-02,4.418005962597516036e-08,9.104658532600968602e-04
1.349369873974794984e+02,6.920692751029909884e-01,2.917916528707963433e-02,4.403992455396614994e-08,6.141829516553963411e-05
1.349669933986797332e+02,6.920692764212666992e-01,2.917916519850353649e-02,4.390022338135291156e-08,2.143285072889872505e-03
1.349969993998799680e+02,6.920692777353558700e-01,2.917916511010228489e-02,4.376095438968373023e-08,6.932209872998972532e-04
1.350270054010802028e+02,6.920692790452723786e-01,2.917916502187223315e-02,4.362211580595284727e-08,5.984546122243212607e-04
1.350570114022804660e+02,6.920692803510297697e-01,2.917916493380981469e-02,4.348370592534705532e-08,-3.429597493471472610e-04
1.350870174034807008e+02,6.920692816526416991e-01,2.917916484591155310e-02,4.334572300018924325e-08,-8.893747829970382593e-04
1.351170234046809355e+02,6.920692829501218224e-01,2.917916475817404834e-02,4.320816534320141358e-08,-8.481344068809397018e-05
1.351470294058811703e+02,6.920692842434834624e-01,2.917916467059398708e-02,4.307103125346703478e-08,2.030222738785064575e-04
1.351770354070814051e+02,6.920692855327400528e-01,2.917916458316814274e-02,4.293431907683020781e-08,4.792656544583253015e-04
1.352070414082816683e+02,6.920692868179052493e-01,2.917916449589337199e-02,4.279802712016783878e-08,2.012323743120513256e-04
1.352370474094819031e+02,6.920692880989921525e-01,2.917916440876661133e-02,4.266215375854937187e-08,-2.798639335226384096e-04
1.352670534106821378e+02,6.920692893760141962e-01,2.917916432178488048e-02,4.252669733976722943e-08,4.955434762930090159e-05
1.352970594118823726e+02,6.920692906489845919e-01,2.917916423494528941e-02,4.239165626227116860e-08,-4.625766802665178369e-04
1.353270654130826074e+02,6.920692919179165514e-01,2.917916414824502785e-02,4.225702890697567706e-08,-9.895664141773891000e-04
1.353570714142828422e+02,6.920692931828232863e-01,2.917916406168137231e-02,4.212281367233049871e-08,-8.674600188656562353e-04
1.353870774154831054e+02,6.920692944437177863e-01,2.917916397525167904e-02,4.198900900354597030e-08,4.929600499917409680e-04
1.354170834166833401e+02,6.920692957006132628e-01,2.917916388895338761e-02,4.185561330686523367e-08,7.256367598991828472e-04
1.354470894178835749e+02,6.920692969535227057e-01,2.917916380278403124e-02,4.172262504308548100e-08,-2.165821004420247545e-04
1.354770954190838097e+02,6.920692982024589934e-01,2.917916371674120907e-02,4.159004268079734212e-08,-1.365623671213338599e-04
1.355071014202840445e+02,6.920692994474352266e-01,2.917916363082262432e-02,4.145786467495289953e-08,5.463140848668728618e-04
1.355371074214843077e+02,6.920693006884639509e-01,2.917916354502605308e-02,4.132608954480009802e-08,-1.363373492044843318e-04
1.355671134226845425e+02,6.920693019255582668e-01,2.917916345934935124e-02,4.119471577256804856e-08,3.141837676019949410e-03
1.355971194238847772e+02,6.920693031587309418e-01,2.917916337379046834e-02,4.106374188140137837e-08,1.286024376952761138e-04
1.356271254250850120e+02,6.920693043879945217e-01,2.917916328834743722e-02,4.093316640223816555e-08,-5.193767448511673939e-04
1.356571314262852468e+02,6.920693056133617738e-01,2.917916320301836355e-02,4.080298788355169146e-08,-1.810762204800180119e-03
1.356871374274854816e+02,6.920693068348453547e-01,2.917916311780144670e-02,4.067320488550539729e-08,2.102027033910490374e-04
1.357171434286857448e+02,6.920693080524578100e-01,2.917916303269497275e-02,4.054381597021107203e-08,1.025051989354005969e-03
1.357471494298859795e+02,6.920693092662116852e-01,2.917916294769730065e-02,4.041481974264438197e-08,-5.628931027559018295e-05
1.357771554310862143e+02,6.920693104761194148e-01,2.917916286280687957e-02,4.028621478440069370e-08,1.241215969954139083e-03
1.358071614322864491e+02,6.920693116821935442e-01,2.917916277802224539e-02,4.015799971214583331e-08,-5.929971928357425466e-04
1.358371674334866839e+02,6.920693128844462860e-01,2.917916269334201035e-02,4.003017316982261564e-08,-1.010695013546730183e-04
1.358671734346869471e+02,6.920693140828901857e-01,2.917916260876487686e-02,3.990273377020014466e-08,-1.853320066997542973e-04
1.358971794358871819e+02,6.920693152775372337e-01,2.917916252428963061e-02,3.977568021567198781e-08,-7.512878096236091539e-04
1.359271854370874166e+02,6.920693164683999754e-01,2.917916243991514058e-02,3.964901113654245233e-08,-1.482600434735106571e-03
1.359571914382876514e+02,6.920693176554904014e-01,2.917916235564035204e-02,3.952272523130839677e-08,-9.527521138899442028e-04
1.359871974394878862e+02,6.920693188388207240e-01,2.917916227146430744e-02,3.939682119067324205e-08,-1.901758283443405169e-03
1.360172034406881494e+02,6.920693200184029337e-01,2.917916218738612552e-02,3.927129774625591206e-08,7.591296465897425655e-04
1.360472094418883842e+02,6.920693211942492429e-01,2.917916210340500485e-02,3.914615359265654324e-08,-1.713956377648223931e-04
1.360772154430886189e+02,6.920693223663716420e-01,2.917916201952023766e-02,3.902138748097764369e-08,-1.036747215174817444e-04
1.361072214442888537e+02,6.920693235347818995e-01,2.917916193573119599e-02,3.889699817790859681e-08,-5.742679819400339997e-04
1.361372274454890885e+02,6.920693246994920056e-01,2.917916185203733165e-02,3.877298443455192396e-08,9.517817979936442135e-04
1.361672334466893233e+02,6.920693258605137288e-01,2.917916176843818668e-02,3.864934505266744158e-08,-8.462360789511170133e-04
1.361972394478895865e+02,6.920693270178590595e-01,2.917916168493338291e-02,3.852607879309944326e-08,1.684756551420234271e-03
1.362272454490898212e+02,6.920693281715396550e-01,2.917916160152262545e-02,3.840318447903970394e-08,1.085041641849426603e-03
1.362572514502900560e+02,6.920693293215670616e-01,2.917916151820570958e-02,3.828066095316356954e-08,-6.990757597217461903e-04
1.362872574514902908e+02,6.920693304679531588e-01,2.917916143498250348e-02,3.815850702307591325e-08,-2.005175687881955435e-04
1.363172634526905256e+02,6.920693316107094928e-01,2.917916135185297244e-02,3.803672155093567840e-08,6.291720519560054696e-04
1.363472694538907888e+02,6.920693327498474989e-01,2.917916126881715463e-02,3.791530339695342082e-08,1.251455928282164520e-03
1.363772754550910236e+02,6.920693338853787235e-01,2.917916118587517496e-02,3.779425145056508585e-08,-7.922264955524206459e-04
1.364072814562912583e+02,6.920693350173148239e-01,2.917916110302724852e-02,3.767356458367137586e-08,-4.989596253009144456e-04
1.364372874574914931e+02,6.920693361456669024e-01,2.917916102027366676e-02,3.755324172662373921e-08,2.505003965167801588e-03
1.364672934586917279e+02,6.920693372704465052e-01,2.917916093761480437e-02,3.743328177080648231e-08,9.196118856186302716e-04
1.364972994598919627e+02,6.920693383916649566e-01,2.917916085505112972e-02,3.731368366995135985e-08,8.965358500755342235e-04
1.365273054610922259e+02,6.920693395093333589e-01,2.917916077258318405e-02,3.719444636415160567e-08,1.933662178237445907e-03
1.365573114622924606e+02,6.920693406234631473e-01,2.917916069021159881e-02,3.707556881103569659e-08,4.458952745911294829e-04
