Lt,C,C_noisy
4.104424538786396681e+01,1.532305796649031437e+00,1.509006275831232147e+00
4.105535674594354134e+01,1.532246748668792069e+00,1.515547107532785542e+00
4.106646810402311587e+01,1.532187711571421307e+00,1.496114766764058635e+00
4.107757946210269040e+01,1.532128685355861997e+00,1.545550736153264104e+00
4.108869082018225782e+01,1.532069670021054764e+00,1.514369363291093062e+00
4.109980217826183235e+01,1.532010665565937124e+00,1.535061283113610120e+00
4.111091353634140688e+01,1.531951671989443930e+00,1.525527395450203771e+00
4.112202489442098141e+01,1.531892689290507814e+00,1.507148727996219240e+00
4.113313625250055594e+01,1.531833717468058520e+00,1.483810637445235114e+00
4.114424761058013047e+01,1.531774756521023573e+00,1.511545810922735100e+00
4.115535896865969789e+01,1.531715806448327832e+00,1.547556420675550104e+00
4.116647032673927242e+01,1.531656867248892384e+00,1.549979878603880090e+00
4.117758168481884695e+01,1.531597938921637425e+00,1.514650774958641311e+00
4.118869304289842148e+01,1.531539021465480266e+00,1.532711535195930841e+00
4.119980440097799601e+01,1.531480114879334664e+00,1.522784772183480184e+00
4.121091575905756343e+01,1.531421219162112823e+00,1.522628001954840826e+00
4.122202711713713796e+01,1.531362334312723839e+00,1.519837723273425700e+00
4.123313847521671249e+01,1.531303460330074362e+00,1.542865563021037500e+00
4.124424983329628702e+01,1.531244597213068381e+00,1.547078543549320839e+00
4.125536119137586155e+01,1.531185744960608108e+00,1.526909425100750894e+00
4.126647254945543608e+01,1.531126903571591757e+00,1.530787898945758840e+00
4.127758390753500350e+01,1.531068073044916877e+00,1.527969654285928236e+00
4.128869526561457803e+01,1.531009253379477020e+00,1.531303944712832044e+00
4.129980662369415256e+01,1.530950444574163516e+00,1.532439909801337929e+00
4.131091798177372709e+01,1.530891646627865921e+00,1.512638086564442874e+00
4.132202933985330162e+01,1.530832859539470014e+00,1.531353594038558308e+00
4.133314069793286905e+01,1.530774083307860689e+00,1.565717852488192952e+00
4.134425205601244357e+01,1.530715317931918840e+00,1.534013714225285208e+00
4.135536341409201810e+01,1.530656563410523807e+00,1.533074051828598128e+00
4.136647477217159263e+01,1.530597819742551824e+00,1.509752671457636364e+00
4.137758613025116716e+01,1.530539086926876902e+00,1.540482633113082533e+00
4.138869748833074169e+01,1.530480364962371276e+00,1.546873172483534287e+00
4.139980884641030912e+01,1.530421653847903407e+00,1.512066854087405376e+00
4.141092020448988364e+01,1.530362953582340646e+00,1.535787317834195642e+00
4.142203156256945817e+01,1.530304264164546790e+00,1.497714553074198207e+00
4.143314292064903270e+01,1.530245585593383195e+00,1.513646243913305156e+00
4.144425427872860723e+01,1.530186917867709884e+00,1.511202208466503105e+00
4.145536563680817466e+01,1.530128260986383548e+00,1.527093626015531669e+00
4.146647699488774919e+01,1.530069614948258439e+00,1.529065937230873029e+00
4.147758835296732371e+01,1.530010979752186806e+00,1.542255533202610662e+00
4.148869971104689824e+01,1.529952355397017794e+00,1.506214493549152378e+00
4.149981106912647277e+01,1.529893741881599434e+00,1.552352744720515432e+00
4.151092242720604730e+01,1.529835139204775984e+00,1.548371011554497967e+00
4.152203378528561473e+01,1.529776547365389483e+00,1.563655781605832740e+00
4.153314514336518926e+01,1.529717966362280412e+00,1.532899813418297841e+00
4.154425650144476379e+01,1.529659396194286147e+00,1.524992117042681672e+00
4.155536785952433831e+01,1.529600836860241841e+00,1.492193064275498138e+00
4.156647921760391284e+01,1.529542288358980429e+00,1.552214532073467934e+00
4.157759057568348027e+01,1.529483750689332400e+00,1.548165968712211349e+00
4.158870193376305480e+01,1.529425223850125359e+00,1.574572287026370088e+00
4.159981329184262933e+01,1.529366707840185136e+00,1.500154807241479205e+00
4.161092464992220386e+01,1.529308202658335336e+00,1.547318863776262488e+00
4.162203600800177838e+01,1.529249708303396460e+00,1.535669045293269530e+00
4.163314736608135291e+01,1.529191224774187230e+00,1.531439930764697310e+00
4.164425872416092034e+01,1.529132752069524148e+00,1.544733439619891735e+00
4.165537008224049487e+01,1.529074290188221052e+00,1.527338636356051049e+00
4.166648144032006940e+01,1.529015839129089116e+00,1.565453865425310065e+00
4.167759279839964393e+01,1.528957398890938180e+00,1.548588745928951127e+00
4.168870415647921845e+01,1.528898969472574310e+00,1.509356369105369078e+00
4.169981551455878588e+01,1.528840550872802906e+00,1.516016145459557984e+00
4.171092687263836041e+01,1.528782143090425594e+00,1.534961960170940776e+00
4.172203823071793494e+01,1.528723746124242666e+00,1.538698929163328399e+00
4.173314958879750947e+01,1.528665359973051974e+00,1.532719544010886059e+00
4.174426094687708400e+01,1.528606984635648480e+00,1.535121300059782090e+00
4.175537230495665852e+01,1.528548620110825151e+00,1.528726319059465544e+00
4.176648366303622595e+01,1.528490266397373176e+00,1.533323611906162176e+00
4.177759502111580048e+01,1.528431923494080635e+00,1.520737206953078013e+00
4.178870637919537501e+01,1.528373591399733833e+00,1.515425312926414136e+00
4.179981773727494954e+01,1.528315270113116409e+00,1.515589368476295107e+00
4.181092909535452407e+01,1.528256959633010670e+00,1.533648572482221084e+00
4.182204045343409149e+01,1.528198659958195371e+00,1.541058025514069563e+00
4.183315181151366602e+01,1.528140371087447935e+00,1.507316397862667801e+00
4.184426316959324055e+01,1.528082093019543120e+00,1.513015113991220684e+00
4.185537452767281508e+01,1.528023825753253462e+00,1.529406446689199450e+00
4.186648588575238961e+01,1.527965569287349279e+00,1.497732209227529809e+00
4.187759724383196414e+01,1.527907323620598889e+00,1.530409784294749276e+00
4.188870860191153156e+01,1.527849088751767948e+00,1.535520144959028555e+00
4.189981995999110609e+01,1.527790864679620331e+00,1.552607043597359571e+00
4.191093131807068062e+01,1.527732651402917474e+00,1.538841990770789536e+00
4.192204267615025515e+01,1.527674448920418371e+00,1.483933319615388768e+00
4.193315403422982968e+01,1.527616257230880237e+00,1.521036900797050340e+00
4.194426539230939710e+01,1.527558076333057624e+00,1.541504038233448393e+00
4.195537675038897163e+01,1.527499906225703086e+00,1.506511051056993233e+00
4.196648810846854616e+01,1.527441746907567621e+00,1.545748272367292175e+00
4.197759946654812069e+01,1.527383598377398455e+00,1.527070657919921137e+00
4.198871082462769522e+01,1.527325460633941923e+00,1.530522979359075775e+00
4.199982218270726975e+01,1.527267333675942140e+00,1.527565093416888509e+00
4.201093354078683717e+01,1.527209217502140781e+00,1.515338776311286439e+00
4.202204489886641170e+01,1.527151112111276632e+00,1.516932759887939630e+00
4.203315625694598623e+01,1.527093017502087813e+00,1.539335686157568661e+00
4.204426761502556076e+01,1.527034933673308892e+00,1.527454402756004193e+00
4.205537897310513529e+01,1.526976860623672660e+00,1.532623867690106945e+00
4.206649033118470271e+01,1.526918798351910134e+00,1.506966755764603150e+00
4.207760168926427724e+01,1.526860746856750328e+00,1.537736425683826846e+00
4.208871304734385177e+01,1.526802706136919152e+00,1.575756017381279239e+00
4.209982440542342630e+01,1.526744676191141625e+00,1.522615321600589322e+00
4.211093576350300083e+01,1.526686657018139215e+00,1.551590285400951785e+00
4.212204712158257536e+01,1.526628648616632500e+00,1.555901404274748989e+00
4.213315847966214278e+01,1.526570650985339395e+00,1.508671089769197060e+00
4.214426983774171731e+01,1.526512664122975593e+00,1.530786514127306042e+00
4.215538119582129184e+01,1.526454688028254569e+00,1.535251952156936550e+00
4.216649255390086637e+01,1.526396722699888686e+00,1.529092084376895588e+00
4.217760391198044090e+01,1.526338768136586754e+00,1.525466586453557261e+00
4.218871527006000832e+01,1.526280824337056474e+00,1.541065871424181610e+00
4.219982662813958285e+01,1.526222891300003104e+00,1.503241722819959714e+00
4.221093798621915738e+01,1.526164969024129459e+00,1.518343518780364665e+00
4.222204934429873191e+01,1.526107057508137466e+00,1.555862508537178446e+00
4.223316070237830644e+01,1.526049156750725722e+00,1.529808602274575602e+00
4.224427206045788097e+01,1.525991266750591047e+00,1.519382895474822748e+00
4.225538341853744839e+01,1.525933387506428485e+00,1.565533355001105242e+00
4.226649477661702292e+01,1.525875519016930859e+00,1.543176046820483149e+00
4.227760613469659745e+01,1.525817661280788773e+00,1.516947466283653290e+00
4.228871749277617198e+01,1.525759814296691053e+00,1.486748856628573812e+00
4.229982885085574651e+01,1.525701978063324527e+00,1.534570283745044339e+00
4.231094020893531393e+01,1.525644152579373358e+00,1.528245411619257865e+00
4.232205156701488846e+01,1.525586337843520379e+00,1.529009559876853164e+00
4.233316292509446299e+01,1.525528533854445978e+00,1.544053691346973345e+00
4.234427428317403752e+01,1.525470740610828546e+00,1.549496331722002962e+00
4.235538564125361205e+01,1.525412958111344475e+00,1.540803247736413972e+00
4.236649699933318658e+01,1.525355186354668602e+00,1.527615928588080596e+00
4.237760835741275400e+01,1.525297425339472657e+00,1.554679580803497885e+00
4.238871971549232853e+01,1.525239675064427480e+00,1.522863797346977854e+00
4.239983107357190306e+01,1.525181935528201471e+00,1.512833075840278374e+00
4.241094243165147759e+01,1.525124206729460585e+00,1.536735226845800550e+00
4.242205378973105212e+01,1.525066488666869002e+00,1.514537183132726783e+00
4.243316514781061954e+01,1.525008781339089792e+00,1.524240503824859427e+00
4.244427650589019407e+01,1.524951084744782692e+00,1.520538293878060720e+00
4.245538786396976860e+01,1.524893398882606332e+00,1.526558834314860613e+00
4.246649922204934313e+01,1.524835723751217120e+00,1.521775010873168021e+00
4.247761058012891766e+01,1.524778059349269022e+00,1.497211056682164587e+00
4.248872193820849219e+01,1.524720405675414892e+00,1.523870328601858892e+00
4.249983329628805961e+01,1.524662762728304699e+00,1.485449897373447570e+00
4.251094465436763414e+01,1.524605130506587525e+00,1.514559071307405302e+00
4.252205601244720867e+01,1.524547509008909341e+00,1.547277980300574729e+00
4.253316737052678320e+01,1.524489898233915230e+00,1.491449994610851038e+00
4.254427872860635773e+01,1.524432298180247169e+00,1.518552910991310956e+00
4.255539008668592516e+01,1.524374708846546245e+00,1.501040934774874991e+00
4.256650144476549968e+01,1.524317130231450657e+00,1.522104469230703971e+00
4.257761280284507421e+01,1.524259562333598161e+00,1.552825046262198194e+00
4.258872416092464874e+01,1.524202005151622075e+00,1.525517349837758552e+00
4.259983551900422327e+01,1.524144458684156600e+00,1.511740017856684437e+00
4.261094687708379780e+01,1.524086922929831944e+00,1.554507554339448205e+00
4.262205823516336523e+01,1.524029397887277870e+00,1.542133426664358931e+00
4.263316959324293975e+01,1.523971883555120588e+00,1.509883517099112060e+00
4.264428095132251428e+01,1.523914379931985863e+00,1.490815489045709930e+00
4.265539230940208881e+01,1.523856887016497241e+00,1.513253629932851396e+00
4.266650366748166334e+01,1.523799404807275604e+00,1.506271818501495829e+00
4.267761502556123077e+01,1.523741933302940499e+00,1.551233551568468094e+00
4.268872638364080530e+01,1.523684472502109477e+00,1.527754494405448193e+00
4.269983774172037982e+01,1.523627022403398534e+00,1.521620541872795940e+00
4.271094909979995435e+01,1.523569583005421446e+00,1.534832941416355512e+00
4.272206045787952888e+01,1.523512154306789768e+00,1.539742694696714098e+00
4.273317181595910341e+01,1.523454736306113944e+00,1.548521239225137069e+00
4.274428317403867084e+01,1.523397329002002198e+00,1.525187689719520678e+00
4.275539453211824537e+01,1.523339932393060758e+00,1.539520964468576780e+00
4.276650589019781989e+01,1.523282546477893851e+00,1.487558448696416402e+00
4.277761724827739442e+01,1.523225171255104371e+00,1.492229124262735684e+00
4.278872860635696895e+01,1.523167806723292550e+00,1.506624186040322222e+00
4.279983996443654348e+01,1.523110452881057952e+00,1.529851050185798922e+00
4.281095132251611091e+01,1.523053109726997256e+00,1.504158206365093786e+00
4.282206268059568544e+01,1.522995777259705363e+00,1.497178187664222504e+00
4.283317403867525996e+01,1.522938455477776065e+00,1.528383850650182341e+00
4.284428539675483449e+01,1.522881144379800933e+00,1.519516079819469567e+00
4.285539675483440902e+01,1.522823843964368873e+00,1.497213702584628603e+00
4.286650811291397645e+01,1.522766554230068792e+00,1.536421142293158404e+00
4.287761947099355098e+01,1.522709275175486265e+00,1.526976484002489309e+00
4.288873082907312551e+01,1.522652006799205093e+00,1.510266606886154106e+00
4.289984218715270003e+01,1.522594749099808409e+00,1.514877342133656324e+00
4.291095354523227456e+01,1.522537502075876459e+00,1.527476464650127985e+00
4.292206490331184909e+01,1.522480265725987714e+00,1.514016143273714476e+00
4.293317626139141652e+01,1.522423040048719756e+00,1.518040123711634326e+00
4.294428761947099105e+01,1.522365825042647280e+00,1.531495576505438105e+00
4.295539897755056558e+01,1.522308620706343874e+00,1.532397574507124105e+00
4.296651033563014010e+01,1.522251427038381122e+00,1.542204032710497996e+00
4.297762169370971463e+01,1.522194244037329058e+00,1.512291102926477393e+00
4.298873305178928206e+01,1.522137071701755717e+00,1.508681705851878441e+00
4.299984440986885659e+01,1.522079910030226912e+00,1.546583077515268911e+00
4.301095576794843112e+01,1.522022759021307348e+00,1.548214957497012989e+00
4.302206712602800565e+01,1.521965618673560172e+00,1.562013515985077872e+00
4.303317848410758018e+01,1.521908488985545649e+00,1.490015909590037602e+00
4.304428984218715470e+01,1.521851369955823374e+00,1.531382282854129251e+00
4.305540120026672213e+01,1.521794261582950725e+00,1.548771995145367564e+00
4.306651255834629666e+01,1.521737163865483744e+00,1.505760192839261880e+00
4.307762391642587119e+01,1.521680076801975812e+00,1.550246474925722318e+00
4.308873527450544572e+01,1.521623000390979641e+00,1.526358002054669649e+00
4.309984663258502025e+01,1.521565934631045280e+00,1.524092741937559392e+00
4.311095799066458767e+01,1.521508879520721891e+00,1.519256603763243785e+00
4.312206934874416220e+01,1.521451835058555968e+00,1.503376477192025940e+00
4.313318070682373673e+01,1.521394801243093120e+00,1.570408689162573479e+00
4.314429206490331126e+01,1.521337778072876734e+00,1.512492046213996799e+00
4.315540342298288579e+01,1.521280765546448865e+00,1.503964699276395978e+00
4.316651478106246032e+01,1.521223763662349793e+00,1.494554924307172517e+00
4.317762613914202774e+01,1.521166772419117796e+00,1.492858741930451538e+00
4.318873749722160227e+01,1.521109791815289380e+00,1.501726457351230559e+00
4.319984885530117680e+01,1.521052821849399272e+00,1.510122015077103974e+00
4.321096021338075133e+01,1.520995862519981756e+00,1.520734525901286549e+00
4.322207157146032586e+01,1.520938913825567340e+00,1.523231001507742821e+00
4.323318292953989328e+01,1.520881975764686977e+00,1.567101857735804682e+00
4.324429428761946781e+01,1.520825048335868068e+00,1.511113540399664501e+00
4.325540564569904234e+01,1.520768131537638013e+00,1.534370339945008599e+00
4.326651700377861687e+01,1.520711225368520658e+00,1.506436197147284384e+00
4.327762836185819140e+01,1.520654329827039852e+00,1.519176913210463775e+00
4.328873971993776593e+01,1.520597444911717222e+00,1.504965828937524064e+00
4.329985107801733335e+01,1.520540570621072618e+00,1.533026538754316492e+00
4.331096243609690788e+01,1.520483706953624115e+00,1.526661353557479561e+00
4.332207379417648241e+01,1.520426853907888232e+00,1.504720221231808708e+00
4.333318515225605694e+01,1.520370011482380157e+00,1.512520238781468462e+00
4.334429651033563147e+01,1.520313179675612414e+00,1.533679161703896288e+00
4.335540786841519889e+01,1.520256358486097525e+00,1.518859471381338366e+00
4.336651922649477342e+01,1.520199547912344684e+00,1.515283381155159592e+00
4.337763058457434795e+01,1.520142747952862861e+00,1.491872747781077813e+00
4.338874194265392248e+01,1.520085958606158361e+00,1.510801852402483547e+00
