t,a,c_productive,maturation_intermediate,c_cleaved_product,da_dt
3.869773954790958204e+00,4.421832279191601489e-01,2.592650412772747326e-01,2.990696357334905395e-02,4.007387043821954153e-02,5.016591103822801712e-01
3.870774154830966207e+00,4.426852685286844502e-01,2.593858403787955291e-01,2.993131372109779711e-02,4.010094291983287706e-02,5.022211655345986125e-01
3.871774354870974211e+00,4.431878708390217803e-01,2.595061394333083027e-01,2.995567198661556324e-02,4.012799007043458405e-02,5.027823140232442478e-01
3.872774554910982214e+00,4.436910339341406107e-01,2.596259350741518257e-01,2.998003830046646820e-02,4.015501160217670173e-02,5.033425361133607723e-01
3.873774754950990218e+00,4.441947568793870316e-01,2.597452239242953320e-01,3.000441259281469430e-02,4.018200722559815696e-02,5.039018118989480044e-01
3.874774954990998221e+00,4.446990387214846407e-01,2.598640025963385725e-01,3.002879479342452501e-02,4.020897664962477802e-02,5.044601213026327358e-01
3.875775155031006225e+00,4.452038784885345990e-01,2.599822676925117593e-01,3.005318483166032062e-02,4.023591958156931547e-02,5.050174440754491290e-01
3.876775355071014229e+00,4.457092751900156302e-01,2.601000158046755106e-01,3.007758263648652522e-02,4.026283572713142134e-02,5.055737597966323271e-01
3.877775555111022232e+00,4.462152278167840769e-01,2.602172435143210172e-01,3.010198813646767016e-02,4.028972479039763521e-02,5.061290478734228326e-01
3.878775755151030236e+00,4.467217353410737890e-01,2.603339473925698755e-01,3.012640125976837752e-02,4.031658647384143285e-02,5.066832875408834314e-01
3.879775955191038239e+00,4.472287967106289841e-01,2.604501240018951558e-01,3.015082193404333005e-02,4.034342047840416140e-02,5.072364578460673012e-01
3.880776155231046243e+00,4.477364108207827487e-01,2.605657698928006138e-01,3.017525008545525120e-02,4.037022650591644279e-02,5.077885376066437750e-01
3.881776355271054246e+00,4.482445765696665418e-01,2.606808815813936309e-01,3.019968563946760082e-02,4.039700425942571727e-02,5.083395055764229342e-01
3.882776555311062250e+00,4.487532928381361419e-01,2.607954555722841183e-01,3.022412852115102105e-02,4.042375344045311125e-02,5.088893403427454665e-01
3.883776755351070253e+00,4.492625584840488351e-01,2.609094883615835081e-01,3.024857865512886601e-02,4.045047374883841557e-02,5.094380203074291291e-01
3.884776955391078257e+00,4.497723723422633602e-01,2.610229764369046968e-01,3.027303596557720522e-02,4.047716488274004376e-02,5.099855236868234831e-01
3.885777155431086261e+00,4.502827332246401304e-01,2.611359162773619902e-01,3.029750037622482017e-02,4.050382653863508070e-02,5.105318285118797261e-01
3.886777355471094264e+00,4.507936399200408450e-01,2.612483043535712701e-01,3.032197181035320432e-02,4.053045841131923399e-02,5.110769126282377339e-01
3.887777555511102268e+00,4.513050911943288779e-01,2.613601371276497165e-01,3.034645019079657002e-02,4.055706019390686173e-02,5.116207536963328639e-01
3.888777755551110271e+00,4.518170857903689996e-01,2.614714110532161961e-01,3.037093543994183117e-02,4.058363157783097253e-02,5.121633291915154151e-01
3.889777955591118275e+00,4.523296224280276001e-01,2.615821225753909296e-01,3.039542747972862752e-02,4.061017225284320464e-02,5.127046164041965115e-01
3.890778155631126278e+00,4.528426998041724660e-01,2.616922681307955467e-01,3.041992623164931075e-02,4.063668190701386074e-02,5.132445924400063086e-01
3.891778355671134282e+00,4.533563165926729477e-01,2.618018441475531977e-01,3.044443161674893414e-02,4.066316022673187314e-02,5.137832342199748492e-01
3.892778555711142285e+00,4.538704714443999033e-01,2.619108470452886084e-01,3.046894355562527329e-02,4.068960689670481773e-02,5.143205184807305708e-01
3.893778755751150289e+00,4.543851629872256437e-01,2.620192732351278586e-01,3.049346196842882273e-02,4.071602159995892783e-02,5.148564217747211291e-01
3.894778955791158292e+00,4.549003898260240986e-01,2.621271191196985484e-01,3.051798677486277853e-02,4.074240401783907339e-02,5.153909204704535396e-01
3.895779155831166296e+00,4.554161505426705947e-01,2.622343810931296315e-01,3.054251789418305219e-02,4.076875383000876790e-02,5.159239907527564117e-01
3.896779355871174300e+00,4.559324436960420224e-01,2.623410555410516931e-01,3.056705524519827757e-02,4.079507071445016841e-02,5.164556086230602805e-01
3.897779555911182303e+00,4.564492678220167243e-01,2.624471388405966721e-01,3.059159874626979359e-02,4.082135434746407554e-02,5.169857498997046941e-01
3.898779755951190307e+00,4.569666214334746623e-01,2.625526273603981386e-01,3.061614831531165107e-02,4.084760440366994733e-02,5.175143902182656186e-01
3.899779955991198310e+00,4.574845030202971397e-01,2.626575174605908503e-01,3.064070386979061977e-02,4.087382055600586456e-02,5.180415050319031600e-01
3.900780156031206314e+00,4.580029110493671340e-01,2.627618054928113622e-01,3.066526532672617794e-02,4.090000247572857239e-02,5.185670696117380407e-01
3.901780356071214317e+00,4.585218439645689648e-01,2.628654878001974171e-01,3.068983260269052618e-02,4.092614983241345261e-02,5.190910590472461728e-01
3.902780556111222321e+00,4.590413001867886811e-01,2.629685607173884443e-01,3.071440561380856318e-02,4.095226229395453055e-02,5.196134482466819859e-01
3.903780756151230324e+00,4.595612781139135627e-01,2.630710205705251159e-01,3.073898427575791348e-02,4.097833952656446815e-02,5.201342119375239603e-01
3.904780956191238328e+00,4.600817761150415852e-01,2.631728636804613330e-01,3.076356850366102763e-02,4.100438119492712252e-02,5.206533246478406429e-01
3.905781156231246332e+00,4.606027925018839619e-01,2.632740863650685492e-01,3.078815821107732525e-02,4.103038696503789884e-02,5.211707606523132696e-01
3.906781356271254335e+00,4.611243255833974986e-01,2.633746849014743097e-01,3.081275331076717763e-02,4.105635650389617697e-02,5.216864941753266427e-01
3.907781556311262339e+00,4.616463736467472101e-01,2.634746555567236692e-01,3.083735371504882361e-02,4.108228947689473998e-02,5.222004992699849080e-01
3.908781756351270342e+00,4.621689349516058254e-01,2.635739945925165695e-01,3.086195933574772260e-02,4.110818554772647376e-02,5.227127497954290325e-01
3.909781956391278346e+00,4.626920077301537315e-01,2.636726982652078388e-01,3.088657008419656153e-02,4.113404437838433930e-02,5.232232194176162920e-01
3.910782156431286349e+00,4.632155901870789183e-01,2.637707628258072479e-01,3.091118587123525829e-02,4.115986562916141428e-02,5.237318816101289576e-01
3.911782356471294353e+00,4.637396804995772004e-01,2.638681845199793985e-01,3.093580660721095485e-02,4.118564895865085840e-02,5.242387096550171766e-01
3.912782556511302356e+00,4.642642768173519396e-01,2.639649595880438349e-01,3.096043220197802065e-02,4.121139402374592725e-02,5.247436766436723854e-01
3.913782756551310360e+00,4.647893772626142117e-01,2.640610842649750434e-01,3.098506256489805960e-02,4.123710047963997233e-02,5.252467554777320302e-01
3.914782956591318364e+00,4.653149799300828060e-01,2.641565547804023417e-01,3.100969760483989271e-02,4.126276797982643407e-02,5.257479188700204809e-01
3.915783156631326367e+00,4.658410828869841702e-01,2.642513673586100453e-01,3.103433723017957196e-02,4.128839617609886270e-02,5.262471393455224744e-01
3.916783356671334371e+00,4.663676841730522993e-01,2.643455182185373009e-01,3.105898134880037686e-02,4.131398471855088350e-02,5.267443892423906426e-01
3.917783556711342374e+00,4.668947818005290684e-01,2.644390035737781419e-01,3.108362986809281789e-02,4.133953325557622460e-02,5.272396407129894547e-01
3.918783756751350378e+00,4.674223737541639001e-01,2.645318196325814886e-01,3.110828269495462955e-02,4.136504143386872390e-02,5.277328657249731325e-01
3.919783956791358381e+00,4.679504579912139306e-01,2.646239625978513144e-01,3.113293973579077389e-02,4.139050889842228048e-02,5.282240360624026465e-01
3.920784156831366385e+00,4.684790324414438989e-01,2.647154286671463685e-01,3.115760089651343698e-02,4.141593529253092404e-02,5.287131233268976827e-01
3.921784356871374388e+00,4.690080950071263133e-01,2.648062140326802871e-01,3.118226608254203933e-02,4.144132025778875933e-02,5.292000989388282450e-01
3.922784556911382392e+00,4.695376435630412848e-01,2.648963148813216484e-01,3.120693519880322550e-02,4.146666343408998007e-02,5.296849341385433396e-01
3.923784756951390396e+00,4.700676759564766938e-01,2.649857273945939728e-01,3.123160814973086064e-02,4.149196445962888974e-02,5.301675999876406253e-01
3.924784956991398399e+00,4.705981900072280233e-01,2.650744477486756678e-01,3.125628483926605472e-02,4.151722297089987385e-02,5.306480673702722584e-01
3.925785157031406403e+00,4.711291835075984147e-01,2.651624721143999164e-01,3.128096517085712097e-02,4.154243860269742072e-02,5.311263069944984760e-01
3.926785357071414406e+00,4.716606542223986676e-01,2.652497966572550658e-01,3.130564904745962440e-02,4.156761098811611460e-02,5.316022893936747096e-01
3.927785557111422410e+00,4.721925998889473508e-01,2.653364175373840728e-01,3.133033637153634365e-02,4.159273975855062866e-02,5.320759849278867692e-01
3.928785757151430413e+00,4.727250182170706361e-01,2.654223309095850025e-01,3.135502704505727795e-02,4.161782454369572504e-02,5.325473637854264419e-01
3.929785957191438417e+00,4.732579068725592530e-01,2.655075329367900805e-01,3.137972096911065961e-02,4.164286497258216924e-02,5.330163959189961886e-01
3.930786157231446420e+00,4.737912634740679696e-01,2.655920197676421846e-01,3.140441804311540352e-02,4.166786067687496681e-02,5.334830511100936423e-01
3.931786357271454424e+00,4.743250856308922070e-01,2.656757875134278524e-01,3.142911816594405605e-02,4.169281128751435583e-02,5.339472990972181643e-01
3.932786557311462428e+00,4.748593709210648939e-01,2.657588322843128514e-01,3.145382123594075291e-02,4.171771643378389266e-02,5.344091094361477223e-01
3.933786757351470431e+00,4.753941168909687209e-01,2.658411501897981477e-01,3.147852715091616072e-02,4.174257574331716181e-02,5.348684514998510720e-01
3.934786957391478435e+00,4.759293210553361408e-01,2.659227373387199611e-01,3.150323580814744923e-02,4.176738884209781760e-02,5.353252944803983393e-01
3.935787157431486438e+00,4.764649808972495904e-01,2.660035898392498210e-01,3.152794710437833992e-02,4.179215535445954255e-02,5.357796073909238954e-01
3.936787357471494442e+00,4.770010938681412682e-01,2.660837037988946774e-01,3.155266093581905740e-02,4.181687490308606814e-02,5.362313590676348607e-01
3.937787557511502445e+00,4.775376573877931352e-01,2.661630753244965120e-01,3.157737719814636412e-02,4.184154710901117485e-02,5.366805181718792284e-01
3.938787757551510449e+00,4.780746688443370807e-01,2.662417005222328381e-01,3.160209578650353957e-02,4.186617159161868523e-02,5.371270531922580638e-01
3.939787957591518452e+00,4.786121255942547559e-01,2.663195754976162566e-01,3.162681659550040797e-02,4.189074796864244998e-02,5.375709324467985439e-01
3.940788157631526456e+00,4.791500249623777963e-01,2.663966963554947331e-01,3.165153951921328979e-02,4.191527585616638962e-02,5.380121240851762909e-01
3.941788357671534460e+00,4.796883642418874882e-01,2.664730592000515430e-01,3.167626445118504330e-02,4.193975486862445284e-02,5.384505960909948818e-01
3.942788557711542463e+00,4.802271406943149912e-01,2.665486601348052154e-01,3.170099128442505770e-02,4.196418461880063039e-02,5.388863162841226462e-01
3.943788757751550467e+00,4.807663515495413931e-01,2.666234952626095334e-01,3.172571991140923919e-02,4.198856471782897587e-02,5.393192523230836422e-01
3.944788957791558470e+00,4.813059940057975439e-01,2.666975606856535896e-01,3.175045022408002487e-02,4.201289477519356413e-02,5.397493717075089181e-01
3.945789157831566474e+00,4.818460652296641111e-01,2.667708525054617863e-01,3.177518211384636887e-02,4.203717439872853290e-02,5.401766417806443954e-01
3.946789357871574477e+00,4.823865623560716354e-01,2.668433668228937794e-01,3.179991547158376314e-02,4.206140319461804805e-02,5.406010297319240321e-01
3.947789557911582481e+00,4.829274824883004191e-01,2.669150997381445345e-01,3.182465018763420972e-02,4.208558076739633141e-02,5.410225025995940573e-01
3.948789757951590484e+00,4.834688226979808046e-01,2.669860473507442156e-01,3.184938615180624155e-02,4.210970671994763992e-02,5.414410272734101470e-01
3.949789957991598488e+00,4.840105800250926738e-01,2.670562057595583516e-01,3.187412325337492247e-02,4.213378065350628643e-02,5.418565704973868913e-01
3.950790158031606492e+00,4.845527514779658929e-01,2.671255710627877811e-01,3.189886138108183333e-02,4.215780216765661892e-02,5.422690988726197592e-01
3.951790358071614495e+00,4.850953340332802566e-01,2.671941393579684854e-01,3.192360042313508589e-02,4.218177086033303436e-02,5.426785788601659055e-01
3.952790558111622499e+00,4.856383246360652106e-01,2.672619067419719219e-01,3.194834026720931586e-02,4.220568632781996482e-02,5.430849767839919240e-01
3.953790758151630502e+00,4.861817201934915400e-01,2.673288693210987277e-01,3.197308080028218868e-02,4.222954816536157036e-02,5.434882587945312205e-01
3.954790958191638506e+00,4.867255175559017655e-01,2.673950232153504691e-01,3.199782190760696449e-02,4.225335597122698711e-02,5.438883908333662642e-01
3.955791158231646509e+00,4.872697135528689105e-01,2.674603644940862779e-01,3.202256347356343541e-02,4.227710934360345840e-02,5.442853388839378193e-01
3.956791358271654513e+00,4.878143049812032062e-01,2.675248892275228774e-01,3.204730538198893863e-02,4.230080787909209356e-02,5.446790688001411640e-01
3.957791558311662516e+00,4.883592886029073377e-01,2.675885934915763209e-01,3.207204751615497229e-02,4.232445117278197527e-02,5.450695462920404077e-01
3.958791758351670520e+00,4.889046611451765556e-01,2.676514733678622693e-01,3.209678975876721629e-02,4.234803881825019434e-02,5.454567369293211732e-01
3.959791958391678524e+00,4.894504193003984538e-01,2.677135249436955466e-01,3.212153199196551845e-02,4.237157040756182186e-02,5.458406061448213276e-01
3.960792158431686527e+00,4.899965597261532468e-01,2.677747443120906401e-01,3.214627409732388752e-02,4.239504553126994396e-02,5.462211192381352109e-01
3.961792358471694531e+00,4.905430790452134926e-01,2.678351275717612556e-01,3.217101595585052098e-02,4.241846377841562016e-02,5.465982413792876971e-01
3.962792558511702534e+00,4.910899738455442587e-01,2.678946708271206512e-01,3.219575744798777034e-02,4.244182473652791804e-02,5.469719376124876353e-01
3.963792758551710538e+00,4.916372406803031780e-01,2.679533701882814700e-01,3.222049845361216885e-02,4.246512799162389246e-02,5.473421728599588976e-01
3.964792958591718541e+00,4.921848760678402268e-01,2.680112217710557410e-01,3.224523885203441770e-02,4.248837312820859941e-02,5.477089119258465866e-01
3.965793158631726545e+00,4.927328764916978909e-01,2.680682216969549891e-01,3.226997852199937900e-02,4.251155972927508908e-02,5.480721195002038471e-01
3.966793358671734548e+00,4.932812384006111106e-01,2.681243660931901251e-01,3.229471734168611052e-02,4.253468737630439200e-02,5.484317601630568362e-01
3.967793558711742552e+00,4.938299582085073913e-01,2.681796510926715005e-01,3.231945518870781714e-02,4.255775564926555371e-02,5.487877983885544042e-01
3.968793758751750556e+00,4.943790322945066373e-01,2.682340728340087410e-01,3.234419194011187854e-02,4.258076412661560006e-02,5.491401985491969340e-01
3.969793958791758559e+00,4.949284570029212071e-01,2.682876274615111356e-01,3.236892747237984924e-02,4.260371238529956500e-02,5.494889249201484471e-01
3.970794158831766563e+00,4.954782286432559690e-01,2.683403111251872475e-01,3.239366166142746556e-02,4.262660000075045585e-02,5.498339416836355298e-01
3.971794358871774566e+00,4.960283434902081900e-01,2.683921199807450808e-01,3.241839438260461087e-02,4.264942654688930190e-02,5.501752129334293029e-01
3.972794558911782570e+00,4.965787977836677580e-01,2.684430501895920806e-01,3.244312551069535727e-02,4.267219159612509888e-02,5.505127026794174316e-01
3.973794758951790573e+00,4.971295877287169040e-01,2.684930979188350775e-01,3.246785491991793782e-02,4.269489471935485753e-02,5.508463748522610670e-01
