t,N,P_agg,dN_dt,dN_dt_noisy
1.833566713342668564e+01,8.072213335599457196e+00,1.489438666803025724e+00,-2.754175596453887209e+00,2.067367361381187152e+00
1.833966793358671765e+01,8.061201762960720885e+00,1.489451712323936805e+00,-2.750510049276650548e+00,-6.927305564550766626e+00
1.834366873374674967e+01,8.050204846242563050e+00,1.489464742770123529e+00,-2.746849143194567411e+00,-7.237687016431415543e-02
1.834766953390678168e+01,8.039222566888968302e+00,1.489477758157077725e+00,-2.743192872935601212e+00,6.553261333497073515e-01
1.835167033406681369e+01,8.028254906364503896e+00,1.489490758500278567e+00,-2.739541233232031026e+00,3.048109082546160309e+00
1.835567113422684571e+01,8.017301846154325062e+00,1.489503743815192571e+00,-2.735894218820457358e+00,4.236365591876451120e+00
1.835967193438687772e+01,8.006363367764162575e+00,1.489516714117274265e+00,-2.732251824441808363e+00,-5.217203002558573388e+00
1.836367273454690974e+01,7.995439452720336071e+00,1.489529669421965075e+00,-2.728614044841344732e+00,-9.885861857341152970e+00
1.836767353470694175e+01,7.984530082569745169e+00,1.489542609744694435e+00,-2.724980874768667682e+00,-5.934839708764243049e+00
1.837167433486697377e+01,7.973635238879873022e+00,1.489555535100878902e+00,-2.721352308977723400e+00,3.896549290844560698e+00
1.837567513502700578e+01,7.962754903238787207e+00,1.489568445505923044e+00,-2.717728342226810145e+00,-7.683750377283939059e+00
1.837967593518703779e+01,7.951889057255136173e+00,1.489581340975218549e+00,-2.714108969278582251e+00,-9.596002225511909955e+00
1.838367673534706981e+01,7.941037682558152788e+00,1.489594221524144890e+00,-2.710494184900055448e+00,-9.265502532297084315e+00
1.838767753550710182e+01,7.930200760797652570e+00,1.489607087168068666e+00,-2.706883983862617082e+00,-9.208598771551184115e+00
1.839167833566713384e+01,7.919378273644034572e+00,1.489619937922344262e+00,-2.703278360942027003e+00,9.002126297724832860e-01
1.839567913582716585e+01,7.908570202788279602e+00,1.489632773802313626e+00,-2.699677310918426443e+00,-6.537009555819134121e+00
1.839967993598719787e+01,7.897776529941952894e+00,1.489645594823306052e+00,-2.696080828576342459e+00,-5.818777864623799090e+00
1.840368073614722988e+01,7.886997236837201442e+00,1.489658401000638843e+00,-2.692488908704694595e+00,3.022601834179432068e+00
1.840768153630726189e+01,7.876232305226755770e+00,1.489671192349615980e+00,-2.688901546096798878e+00,1.990642298786476250e+00
1.841168233646729391e+01,7.865481716883930829e+00,1.489683968885529453e+00,-2.685318735550376257e+00,1.721827434191043782e+00
1.841568313662732592e+01,7.854745453602621552e+00,1.489696730623659038e+00,-2.681740471867557485e+00,-6.508497592529298714e+00
1.841968393678735794e+01,7.844023497197309069e+00,1.489709477579271635e+00,-2.678166749854886675e+00,-1.119561731806479976e+01
1.842368473694738995e+01,7.833315829503055383e+00,1.489722209767621486e+00,-2.674597564323330179e+00,-9.144401676432698522e-01
1.842768553710742196e+01,7.822622432375506030e+00,1.489734927203950843e+00,-2.671032910088280143e+00,6.106022645415789540e+00
1.843168633726745398e+01,7.811943287690889193e+00,1.489747629903489079e+00,-2.667472781969562057e+00,-4.447982516552200671e+00
1.843568713742748599e+01,7.801278377346018367e+00,1.489760317881453355e+00,-2.663917174791439635e+00,-4.023088438075536288e+00
1.843968793758751801e+01,7.790627683258287028e+00,1.489772991153048398e+00,-2.660366083382619262e+00,-1.890135935893925634e+01
1.844368873774755002e+01,7.779991187365673078e+00,1.489785649733466055e+00,-2.656819502576258429e+00,6.005184205907086792e+00
1.844768953790758204e+01,7.769368871626737061e+00,1.489798293637886184e+00,-2.653277427209969286e+00,-3.649340618637611833e+00
1.845169033806761405e+01,7.758760718020623059e+00,1.489810922881475541e+00,-2.649739852125823525e+00,-1.135540766856546213e+01
1.845569113822764606e+01,7.748166708547058690e+00,1.489823537479389115e+00,-2.646206772170362598e+00,-2.941991365511691825e+00
1.845969193838767808e+01,7.737586825226351550e+00,1.489836137446769015e+00,-2.642678182194599046e+00,-5.620368146278876154e+00
1.846369273854771009e+01,7.727021050099397215e+00,1.489848722798744696e+00,-2.639154077054020942e+00,5.005705561900644085e-01
1.846769353870774211e+01,7.716469365227669464e+00,1.489861293550433619e+00,-2.635634451608604323e+00,8.130602233378994015e+00
1.847169433886777412e+01,7.705931752693228276e+00,1.489873849716940368e+00,-2.632119300722813193e+00,-6.658012009746260063e+00
1.847569513902780614e+01,7.695408194598714502e+00,1.489886391313357317e+00,-2.628608619265605295e+00,-1.850684744214944111e+00
1.847969593918783815e+01,7.684898673067354302e+00,1.489898918354764179e+00,-2.625102402110439659e+00,-4.548874145109382816e+00
1.848369673934787016e+01,7.674403170242954708e+00,1.489911430856228014e+00,-2.621600644135282820e+00,-5.943500088187872343e+00
1.848769753950790218e+01,7.663921668289907174e+00,1.489923928832803668e+00,-2.618103340222611486e+00,-3.171418193375750150e-01
1.849169833966793419e+01,7.653454149393185801e+00,1.489936412299533774e+00,-2.614610485259421857e+00,5.122698682745293830e+00
1.849569913982796621e+01,7.643000595758346449e+00,1.489948881271447867e+00,-2.611122074137231852e+00,-4.111963097232598230e-01
1.849969993998799822e+01,7.632560989611530289e+00,1.489961335763563266e+00,-2.607638101752089099e+00,-4.740895107855530810e+00
1.850370074014803023e+01,7.622135313199459361e+00,1.489973775790884858e+00,-2.604158563004574933e+00,-1.200388546156716529e-02
1.850770154030806225e+01,7.611723548789441018e+00,1.489986201368405316e+00,-2.600683452799811057e+00,-1.417379297151439399e+00
1.851170234046809426e+01,7.601325678669362595e+00,1.489998612511104215e+00,-2.597212766047464427e+00,1.478514923112315138e+00
1.851570314062812628e+01,7.590941685147696738e+00,1.490011009233948913e+00,-2.593746497661753025e+00,-5.351729735802424059e+00
1.851970394078815829e+01,7.580571550553498739e+00,1.490023391551894782e+00,-2.590284642561452966e+00,-1.901187757247585930e+00
1.852370474094819031e+01,7.570215257236407425e+00,1.490035759479883648e+00,-2.586827195669900270e+00,5.650191722550455431e+00
1.852770554110822232e+01,7.559872787566642494e+00,1.490048113032846011e+00,-2.583374151915000638e+00,-2.488103775886063573e+00
1.853170634126825433e+01,7.549544123890089331e+00,1.490060452225721921e+00,-2.579925506214187703e+00,2.305450165084531822e+00
1.853570714142828635e+01,7.539229248583134257e+00,1.490072777073445653e+00,-2.576481253492810986e+00,-2.628553610658747264e+00
1.853970794158831836e+01,7.528928144100246023e+00,1.490085087590915736e+00,-2.573041388700067156e+00,-2.219616702196419489e+00
1.854370874174835038e+01,7.518640792915213922e+00,1.490097383793018926e+00,-2.569605906789321992e+00,-6.282334392605534390e+00
1.854770954190838239e+01,7.508367177521111380e+00,1.490109665694629548e+00,-2.566174802718103720e+00,1.168260302162516240e+01
1.855171034206841441e+01,7.498107280430294175e+00,1.490121933310609714e+00,-2.562748071448104792e+00,3.427386659545273329e+00
1.855571114222844642e+01,7.487861084174399551e+00,1.490134186655809767e+00,-2.559325707945189432e+00,3.343987675741714849e+00
1.855971194238847843e+01,7.477628571304347105e+00,1.490146425745067393e+00,-2.555907707179398525e+00,3.232642662281022705e+00
1.856371274254851045e+01,7.467409724390338788e+00,1.490158650593208511e+00,-2.552494064124954942e+00,-7.652021330046807179e+00
1.856771354270854246e+01,7.457204526021857127e+00,1.490170861215046827e+00,-2.549084773760267986e+00,-6.341020757451936163e+00
1.857171434286857448e+01,7.447012958807668781e+00,1.490183057625383833e+00,-2.545679831067940935e+00,-3.452288139811665602e+00
1.857571514302860649e+01,7.436835005375822760e+00,1.490195239839009034e+00,-2.542279231034775044e+00,-1.094859079843338989e+01
1.857971594318863851e+01,7.426670648373648653e+00,1.490207407870699274e+00,-2.538882968651773986e+00,-7.056829221321368806e+00
1.858371674334867052e+01,7.416519870467759290e+00,1.490219561735220077e+00,-2.535491038914149620e+00,1.613995468629227048e+00
1.858771754350870253e+01,7.406382654344048966e+00,1.490231701447324086e+00,-2.532103436821328657e+00,-1.320752902608265522e+01
1.859171834366873455e+01,7.396258982707694329e+00,1.490243827021752399e+00,-2.528720157376956656e+00,-7.030693968294542628e+00
1.859571914382876656e+01,7.386148838283155271e+00,1.490255938473233455e+00,-2.525341195588903354e+00,-3.045945091643667446e+00
1.859971994398879858e+01,7.376052203814172259e+00,1.490268035816483927e+00,-2.521966546469267989e+00,-3.008882609003925346e+00
1.860372074414883059e+01,7.365969062063768114e+00,1.490280119066208053e+00,-2.518596205034385083e+00,-2.700407890583854442e+00
1.860772154430886260e+01,7.355899395814249786e+00,1.490292188237098081e+00,-2.515230166304827542e+00,-6.351581018089740738e+00
1.861172234446889462e+01,7.345843187867203028e+00,1.490304243343834045e+00,-2.511868425305415986e+00,2.019822697938896905e+00
1.861572314462892663e+01,7.335800421043498609e+00,1.490316284401084213e+00,-2.508510977065221415e+00,-1.434779556135502254e+01
1.861972394478895865e+01,7.325771078183288765e+00,1.490328311423504193e+00,-2.505157816617568756e+00,-4.411125419402681658e-01
1.862372474494899066e+01,7.315755142146006307e+00,1.490340324425737384e+00,-2.501808939000044862e+00,-1.008957587572945513e+01
1.862772554510902268e+01,7.305752595810369066e+00,1.490352323422415637e+00,-2.498464339254503841e+00,-6.149352744155031303e+00
1.863172634526905469e+01,7.295763422074374560e+00,1.490364308428158369e+00,-2.495124012427071047e+00,-2.882082435440656898e+00
1.863572714542908670e+01,7.285787603855303551e+00,1.490376279457572561e+00,-2.491787953568146197e+00,5.539007043300303579e+00
1.863972794558911872e+01,7.275825124089718265e+00,1.490388236525253429e+00,-2.488456157732413132e+00,-7.066972484502198171e+00
1.864372874574915073e+01,7.265875965733465058e+00,1.490400179645783973e+00,-2.485128619978841158e+00,-9.748152614110264125e+00
1.864772954590918275e+01,7.255940111761669087e+00,1.490412108833734983e+00,-2.481805335370693033e+00,2.380100762827442207e+00
1.865173034606921476e+01,7.246017545168740526e+00,1.490424024103665035e+00,-2.478486298975527191e+00,-2.913439648515161906e+00
1.865573114622924678e+01,7.236108248968371015e+00,1.490435925470120493e+00,-2.475171505865206623e+00,-2.427577752517042775e+00
1.865973194638927879e+01,7.226212206193533660e+00,1.490447812947636175e+00,-2.471860951115900207e+00,3.214402138087439909e-01
1.866373274654931080e+01,7.216329399896483920e+00,1.490459686550733798e+00,-2.468554629808088485e+00,2.538208259299402414e+00
1.866773354670934282e+01,7.206459813148759608e+00,1.490471546293923977e+00,-2.465252537026572544e+00,-1.680783384522386514e+00
1.867173434686937483e+01,7.196603429041180888e+00,1.490483392191704226e+00,-2.461954667860474899e+00,-1.304207997213121928e+01
1.867573514702940685e+01,7.186760230683851169e+00,1.490495224258560514e+00,-2.458661017403245719e+00,-3.503055405721310578e+00
1.867973594718943886e+01,7.176930201206152660e+00,1.490507042508966373e+00,-2.455371580752669036e+00,-2.362628782054972287e+00
1.868373674734947087e+01,7.167113323756752585e+00,1.490518846957383570e+00,-2.452086353010867192e+00,-8.263996394722067151e+00
1.868773754750950289e+01,7.157309581503600526e+00,1.490530637618261434e+00,-2.448805329284303944e+00,-7.588900844518446931e+00
1.869173834766953490e+01,7.147518957633926640e+00,1.490542414506036861e+00,-2.445528504683793791e+00,7.357637480907501804e-01
1.869573914782956692e+01,7.137741435354243436e+00,1.490554177635135202e+00,-2.442255874324503306e+00,-1.227311737252588131e+00
1.869973994798959893e+01,7.127976997890346667e+00,1.490565927019969594e+00,-2.438987433325959131e+00,-6.985309282405836484e+00
1.870374074814963095e+01,7.118225628487312662e+00,1.490577662674940296e+00,-2.435723176812048862e+00,3.724484430806151991e-01
1.870774154830966296e+01,7.108487310409501880e+00,1.490589384614436463e+00,-2.432463099911029492e+00,-1.768784318757502083e+00
1.871174234846969497e+01,7.098762026940555359e+00,1.490601092852834375e+00,-2.429207197755534064e+00,-8.912650176886257825e+00
1.871574314862972699e+01,7.089049761383397374e+00,1.490612787404498540e+00,-2.425955465482569906e+00,-3.810979680183089968e+00
1.871974394878975900e+01,7.079350497060233671e+00,1.490624468283781034e+00,-2.422707898233533275e+00,-9.014990116873633497e+00
1.872374474894979102e+01,7.069664217312552346e+00,1.490636135505021942e+00,-2.419464491154203145e+00,-6.758524265703649725e+00
1.872774554910982303e+01,7.059990905501122960e+00,1.490647789082549135e+00,-2.416225239394757196e+00,-9.186250179587474030e-01
1.873174634926985505e+01,7.050330545005998317e+00,1.490659429030678718e+00,-2.412990138109768257e+00,-8.558862816433258303e+00
1.873574714942988706e+01,7.040683119226513575e+00,1.490671055363714137e+00,-2.409759182458216298e+00,-8.665841450054163175e+00
1.873974794958991907e+01,7.031048611581284469e+00,1.490682668095946850e+00,-2.406532367603484435e+00,-5.288862988399898324e-01
1.874374874974995109e+01,7.021427005508209973e+00,1.490694267241656323e+00,-2.403309688713375358e+00,-7.465583023839763577e+00
1.874774954990998310e+01,7.011818284464472306e+00,1.490705852815109811e+00,-2.400091140960106451e+00,-3.779465042768329397e+00
1.875175035007001512e+01,7.002222431926533375e+00,1.490717424830562132e+00,-2.396876719520320442e+00,-3.670078218676639192e+00
1.875575115023004713e+01,6.992639431390138327e+00,1.490728983302256561e+00,-2.393666419575086746e+00,-3.214130535217138984e+00
1.875975195039007914e+01,6.983069266370316441e+00,1.490740528244423713e+00,-2.390460236309909892e+00,-4.926291040855295122e-01
1.876375275055011116e+01,6.973511920401375797e+00,1.490752059671282437e+00,-2.387258164914732195e+00,-4.566227796080206680e+00
1.876775355071014317e+01,6.963967377036908601e+00,1.490763577597038925e+00,-2.384060200583937306e+00,-6.277515978076856129e+00
1.877175435087017519e+01,6.954435619849788530e+00,1.490775082035887600e+00,-2.380866338516359981e+00,-4.705334668157314937e+00
1.877575515103020720e+01,6.944916632432172499e+00,1.490786573002010895e+00,-2.377676573915286529e+00,3.446912230718266468e+00
1.877975595119023922e+01,6.935410398395498000e+00,1.490798050509578809e+00,-2.374490901988460578e+00,2.287266492657154870e+00
1.878375675135027123e+01,6.925916901370485768e+00,1.490809514572749350e+00,-2.371309317948090190e+00,-2.645895735595140685e+00
1.878775755151030324e+01,6.916436125007139779e+00,1.490820965205668092e+00,-2.368131817010849183e+00,3.793581276336973396e+00
1.879175835167033526e+01,6.906968052974741923e+00,1.490832402422468617e+00,-2.364958394397884689e+00,1.188715211167274077e+00
1.879575915183036727e+01,6.897512668961861770e+00,1.490843826237272740e+00,-2.361789045334822035e+00,-7.739880007162926567e+00
1.879975995199039929e+01,6.888069956676347694e+00,1.490855236664189842e+00,-2.358623765051768739e+00,5.218028909240171487e+00
1.880376075215043130e+01,6.878639899845330419e+00,1.490866633717316869e+00,-2.355462548783318510e+00,1.168068956270378678e+01
1.880776155231046332e+01,6.869222482215223025e+00,1.490878017410738998e+00,-2.352305391768556131e+00,-5.323768100812191761e-01
1.881176235247049533e+01,6.859817687551722720e+00,1.490889387758529194e+00,-2.349152289251066339e+00,-1.046777254573151872e+01
1.881576315263052734e+01,6.850425499639805516e+00,1.490900744774748210e+00,-2.346003236478931608e+00,5.174853902998874489e+00
1.881976395279055936e+01,6.841045902283732438e+00,1.490912088473444808e+00,-2.342858228704745027e+00,7.126811215565491686e-01
1.882376475295059137e+01,6.831678879307045094e+00,1.490923418868655315e+00,-2.339717261185607633e+00,-2.876206353146530947e+00
1.882776555311062339e+01,6.822324414522980440e+00,1.490934735974419167e+00,-2.336580329173188364e+00,-1.252740640865999566e+01
1.883176635327065540e+01,6.812982491741063740e+00,1.490946039804783352e+00,-2.333447427915952055e+00,-2.853365685661988227e+00
1.883576715343068742e+01,6.803653094860968586e+00,1.490957330373753331e+00,-2.330318552690727962e+00,-3.835466668676127178e+00
1.883976795359071943e+01,6.794336207802734506e+00,1.490968607695321690e+00,-2.327193698779241426e+00,-3.910964498700051806e+00
1.884376875375075144e+01,6.785031814504403513e+00,1.490979871783469690e+00,-2.324072861467322948e+00,-4.436399535903047919e+00
1.884776955391078346e+01,6.775739898922019222e+00,1.490991122652166379e+00,-2.320956036044913962e+00,2.498899479196278417e+00
1.885177035407081547e+01,6.766460445029629511e+00,1.491002360315369035e+00,-2.317843217806069944e+00,-4.428074433148648126e+00
