t,T,T_core,dT_dt,dT_dt_noisy
2.728745749149829862e+03,5.879276311909211472e+02,6.296159153691482970e+02,-8.212721418789510619e-02,-5.707755006863435981e-02
2.729345869173834672e+03,5.878783493294879463e+02,6.295556194530109906e+02,-8.211285159736711470e-02,-7.291710707399852442e-02
2.729945989197839481e+03,5.878290760869257383e+02,6.294953331033898394e+02,-8.209849133501732898e-02,-7.313350597109868900e-02
2.730546109221844290e+03,5.877798114618333329e+02,6.294350563192019763e+02,-8.208413340062183094e-02,-6.274788356271102097e-02
2.731146229245849099e+03,5.877305554528098810e+02,6.293747890993644205e+02,-8.206977779395688288e-02,-7.761119580373369853e-02
2.731746349269853908e+03,5.876813080584544196e+02,6.293145314427943049e+02,-8.205542451479835853e-02,-8.661790211964090491e-02
2.732346469293858718e+03,5.876320692773659857e+02,6.292542833484083076e+02,-8.204107356292208997e-02,-9.933016222697060860e-02
2.732946589317863527e+03,5.875828391081438440e+02,6.291940448151235614e+02,-8.202672493810361787e-02,-7.340867602343328913e-02
2.733546709341868336e+03,5.875336175493871451e+02,6.291338158418568582e+02,-8.201237864011830248e-02,-9.334601397203844131e-02
2.734146829365873145e+03,5.874844045996951536e+02,6.290735964275248762e+02,-8.199803466874157343e-02,-7.529042986929937453e-02
2.734746949389877955e+03,5.874352002576669065e+02,6.290133865710446344e+02,-8.198369302374772238e-02,-1.017319987619960814e-01
2.735347069413882764e+03,5.873860045219018957e+02,6.289531862713326973e+02,-8.196935370491198469e-02,-8.671287596148066767e-02
2.735947189437887573e+03,5.873368173909993857e+02,6.288929955273057431e+02,-8.195501671200883242e-02,-8.213466896866192246e-02
2.736547309461892382e+03,5.872876388635586409e+02,6.288328143378805635e+02,-8.194068204481236295e-02,-9.445589749427606152e-02
2.737147429485896737e+03,5.872384689381792668e+02,6.287726427019738367e+02,-8.192634970309695119e-02,-8.739436358882191058e-02
2.737747549509901546e+03,5.871893076134605280e+02,6.287124806185017860e+02,-8.191201968663658350e-02,-9.022994791233934775e-02
2.738347669533906355e+03,5.871401548880018026e+02,6.286523280863813170e+02,-8.189769199520445520e-02,-8.059972818672614392e-02
2.738947789557911165e+03,5.870910107604029236e+02,6.285921851045286530e+02,-8.188336662857495507e-02,-9.447392023282322193e-02
2.739547909581915974e+03,5.870418752292630415e+02,6.285320516718604722e+02,-8.186904358652048741e-02,-8.448961003421553984e-02
2.740148029605920783e+03,5.869927482931819895e+02,6.284719277872929979e+02,-8.185472286881481652e-02,-6.811330095014168917e-02
2.740748149629925592e+03,5.869436299507593731e+02,6.284118134497425672e+02,-8.184040447523086015e-02,-6.783210679605979065e-02
2.741348269653930402e+03,5.868945202005946840e+02,6.283517086581256308e+02,-8.182608840554093932e-02,-6.292208082819421289e-02
2.741948389677935211e+03,5.868454190412877551e+02,6.282916134113585258e+02,-8.181177465951780525e-02,-7.765977948725726054e-02
2.742548509701940020e+03,5.867963264714381921e+02,6.282315277083573619e+02,-8.179746323693368182e-02,-8.586852361677976830e-02
2.743148629725944829e+03,5.867472424896458278e+02,6.281714515480383625e+02,-8.178315413756086227e-02,-7.849663240780686835e-02
2.743748749749949638e+03,5.866981670945103815e+02,6.281113849293176372e+02,-8.176884736117114028e-02,-7.466525749519646593e-02
2.744348869773954448e+03,5.866491002846317997e+02,6.280513278511115232e+02,-8.175454290753615683e-02,-7.895543571549211437e-02
2.744948989797959257e+03,5.866000420586099153e+02,6.279912803123357889e+02,-8.174024077642784436e-02,-6.723769788683942039e-02
2.745549109821964066e+03,5.865509924150444476e+02,6.279312423119066580e+02,-8.172594096761690019e-02,-8.830160888521393359e-02
2.746149229845968875e+03,5.865019513525355705e+02,6.278712138487401262e+02,-8.171164348087488205e-02,-8.378306546951723444e-02
2.746749349869973685e+03,5.864529188696832307e+02,6.278111949217520760e+02,-8.169734831597272318e-02,-9.689510120399340287e-02
2.747349469893978494e+03,5.864038949650872610e+02,6.277511855298585033e+02,-8.168305547268084332e-02,-8.589263744608741091e-02
2.747949589917983303e+03,5.863548796373478353e+02,6.276911856719751768e+02,-8.166876495077000919e-02,-6.926889873696859268e-02
2.748549709941988112e+03,5.863058728850650141e+02,6.276311953470179787e+02,-8.165447675001046013e-02,-8.112985992484311737e-02
2.749149829965992922e+03,5.862568747068389712e+02,6.275712145539025641e+02,-8.164019087017262977e-02,-7.415970106504958526e-02
2.749749949989997731e+03,5.862078851012697669e+02,6.275112432915449290e+02,-8.162590731102595254e-02,-7.734961095649772744e-02
2.750350070014002540e+03,5.861589040669575752e+02,6.274512815588606145e+02,-8.161162607234043187e-02,-7.196854015667028537e-02
2.750950190038007349e+03,5.861099316025026837e+02,6.273913293547652756e+02,-8.159734715388559934e-02,-8.995093818443383737e-02
2.751550310062012159e+03,5.860609677065053802e+02,6.273313866781746810e+02,-8.158307055543072284e-02,-7.623412600937021222e-02
2.752150430086016968e+03,5.860120123775659522e+02,6.272714535280041446e+02,-8.156879627674523681e-02,-7.477175826417462035e-02
2.752750550110021777e+03,5.859630656142846874e+02,6.272115299031694349e+02,-8.155452431759778464e-02,-6.997922368604139742e-02
2.753350670134026586e+03,5.859141274152619872e+02,6.271516158025859795e+02,-8.154025467775719016e-02,-6.759573505636337631e-02
2.753950790158031396e+03,5.858651977790981391e+02,6.270917112251692060e+02,-8.152598735699194410e-02,-8.649588971322547115e-02
2.754550910182036205e+03,5.858162767043937720e+02,6.270318161698346557e+02,-8.151172235507049557e-02,-9.582621798007011360e-02
2.755151030206041014e+03,5.857673641897494008e+02,6.269719306354974151e+02,-8.149745967176139083e-02,-8.791717733975254467e-02
2.755751150230045823e+03,5.857184602337653132e+02,6.269120546210731391e+02,-8.148319930683188550e-02,-6.824739610718731642e-02
2.756351270254050633e+03,5.856695648350421379e+02,6.268521881254769141e+02,-8.146894126005020664e-02,-9.140098533016446924e-02
2.756951390278055442e+03,5.856206779921805037e+02,6.267923311476239405e+02,-8.145468553118391519e-02,-9.521847204365056772e-02
2.757551510302060251e+03,5.855717997037810392e+02,6.267324836864296458e+02,-8.144043212000028065e-02,-9.455044881479433838e-02
2.758151630326065060e+03,5.855229299684444868e+02,6.266726457408091164e+02,-8.142618102626662802e-02,-9.442961060164375975e-02
2.758751750350069869e+03,5.854740687847713616e+02,6.266128173096773253e+02,-8.141193224974992149e-02,-7.420495026832089891e-02
2.759351870374074679e+03,5.854252161513624060e+02,6.265529983919495862e+02,-8.139768579021668116e-02,-8.907235028001810051e-02
2.759951990398079488e+03,5.853763720668185897e+02,6.264931889865407584e+02,-8.138344164743407938e-02,-8.762883571952899409e-02
2.760552110422084297e+03,5.853275365297405415e+02,6.264333890923659283e+02,-8.136919982116816441e-02,-6.993901833539990787e-02
2.761152230446089106e+03,5.852787095387291174e+02,6.263735987083400687e+02,-8.135496031118513716e-02,-7.199587262141858568e-02
2.761752350470093916e+03,5.852298910923852873e+02,6.263138178333780388e+02,-8.134072311725126792e-02,-7.252643077776842195e-02
2.762352470494098725e+03,5.851810811893099071e+02,6.262540464663946977e+02,-8.132648823913238290e-02,-8.898000248045587202e-02
2.762952590518103534e+03,5.851322798281038331e+02,6.261942846063049046e+02,-8.131225567659389197e-02,-9.834715681301371693e-02
2.763552710542108343e+03,5.850834870073681486e+02,6.261345322520235186e+02,-8.129802542940137156e-02,-7.777771063604124735e-02
2.764152830566113153e+03,5.850347027257039372e+02,6.260747894024652851e+02,-8.128379749732024540e-02,-6.372968638631210103e-02
2.764752950590117962e+03,5.849859269817120548e+02,6.260150560565448359e+02,-8.126957188011525723e-02,-8.483059134928053191e-02
2.765353070614122771e+03,5.849371597739938125e+02,6.259553322131769164e+02,-8.125534857755159490e-02,-8.397369110411978532e-02
2.765953190638127580e+03,5.848884011011501798e+02,6.258956178712760448e+02,-8.124112758939383561e-02,-1.137231141405071061e-01
2.766553310662132390e+03,5.848396509617824677e+02,6.258359130297568527e+02,-8.122690891540669533e-02,-6.390290149844000955e-02
2.767153430686137199e+03,5.847909093544917596e+02,6.257762176875339719e+02,-8.121269255535412679e-02,-8.320481893820941277e-02
2.767753550710142008e+03,5.847421762778793664e+02,6.257165318435219206e+02,-8.119847850900041575e-02,-9.860981414187969252e-02
2.768353670734146817e+03,5.846934517305464851e+02,6.256568554966349893e+02,-8.118426677610957043e-02,-8.177583596279222600e-02
2.768953790758151627e+03,5.846447357110944267e+02,6.255971886457876963e+02,-8.117005735644518272e-02,-8.712543728461373538e-02
2.769553910782155981e+03,5.845960282181246157e+02,6.255375312898944458e+02,-8.115585024977090001e-02,-7.487640098328272875e-02
2.770154030806160790e+03,5.845473292502383629e+02,6.254778834278695285e+02,-8.114164545585007826e-02,-5.960917208587487859e-02
2.770754150830165599e+03,5.844986388060372065e+02,6.254182450586273490e+02,-8.112744297444593466e-02,-8.917922839249282918e-02
2.771354270854170409e+03,5.844499568841224573e+02,6.253586161810819704e+02,-8.111324280532140885e-02,-7.955739505522008148e-02
2.771954390878175218e+03,5.844012834830956535e+02,6.252989967941477971e+02,-8.109904494823919063e-02,-8.494658843423708028e-02
2.772554510902180027e+03,5.843526186015583335e+02,6.252393868967387789e+02,-8.108484940296216414e-02,-8.772864829106734319e-02
2.773154630926184836e+03,5.843039622381120353e+02,6.251797864877693200e+02,-8.107065616925238083e-02,-7.646873312748231344e-02
2.773754750950189646e+03,5.842553143913582971e+02,6.251201955661533702e+02,-8.105646524687218357e-02,-6.558184691086274554e-02
2.774354870974194455e+03,5.842066750598989984e+02,6.250606141308049928e+02,-8.104227663558388750e-02,-7.664242510675593756e-02
2.774954990998199264e+03,5.841580442423355635e+02,6.250010421806381373e+02,-8.102809033514909998e-02,-8.529460434735598728e-02
2.775555111022204073e+03,5.841094219372697580e+02,6.249414797145668672e+02,-8.101390634532945612e-02,-7.582959699024344191e-02
2.776155231046208883e+03,5.840608081433033476e+02,6.248819267315050183e+02,-8.099972466588656328e-02,-7.863311635458981874e-02
2.776755351070213692e+03,5.840122028590380978e+02,6.248223832303665404e+02,-8.098554529658158474e-02,-7.283408991826202661e-02
2.777355471094218501e+03,5.839636060830758879e+02,6.247628492100652693e+02,-8.097136823717582255e-02,-8.648733471345716739e-02
2.777955591118223310e+03,5.839150178140185972e+02,6.247033246695149273e+02,-8.095719348743019017e-02,-7.957899971680246209e-02
2.778555711142228120e+03,5.838664380504678775e+02,6.246438096076293505e+02,-8.094302104710507373e-02,-6.446898321066435456e-02
2.779155831166232929e+03,5.838178667910259492e+02,6.245843040233222609e+02,-8.092885091596145608e-02,-8.073831016390357884e-02
2.779755951190237738e+03,5.837693040342944641e+02,6.245248079155073810e+02,-8.091468309375915435e-02,-7.114393175116170975e-02
2.780356071214242547e+03,5.837207497788757564e+02,6.244653212830982056e+02,-8.090051758025905426e-02,-8.100466229459092615e-02
2.780956191238247357e+03,5.836722040233715916e+02,6.244058441250084570e+02,-8.088635437522048721e-02,-8.017950500221318610e-02
2.781556311262252166e+03,5.836236667663841899e+02,6.243463764401515164e+02,-8.087219347840375605e-02,-8.829765045003618029e-02
2.782156431286256975e+03,5.835751380065155445e+02,6.242869182274411060e+02,-8.085803488956810892e-02,-5.236047924088158001e-02
2.782756551310261784e+03,5.835266177423679892e+02,6.242274694857906070e+02,-8.084387860847326579e-02,-6.886360914648650966e-02
2.783356671334266593e+03,5.834781059725434034e+02,6.241680302141134007e+02,-8.082972463487818338e-02,-6.902309786750437937e-02
2.783956791358271403e+03,5.834296026956442347e+02,6.241086004113229819e+02,-8.081557296854213757e-02,-6.923847222962128956e-02
2.784556911382276212e+03,5.833811079102727035e+02,6.240491800763326182e+02,-8.080142360922400180e-02,-9.100047814106770883e-02
2.785157031406281021e+03,5.833326216150310302e+02,6.239897692080555771e+02,-8.078727655668241359e-02,-8.837114852406574572e-02
2.785757151430285830e+03,5.832841438085215486e+02,6.239303678054052398e+02,-8.077313181067580228e-02,-8.258634842816324484e-02
2.786357271454290640e+03,5.832356744893465930e+02,6.238709758672946464e+02,-8.075898937096268049e-02,-9.757161250575990818e-02
2.786957391478295449e+03,5.831872136561086108e+02,6.238115933926371781e+02,-8.074484923730100572e-02,-8.978074174264019658e-02
2.787557511502300258e+03,5.831387613074100500e+02,6.237522203803458751e+02,-8.073071140944890201e-02,-7.243173839436214956e-02
2.788157631526305067e+03,5.830903174418532444e+02,6.236928568293338913e+02,-8.071657588716385501e-02,-1.020674270656865140e-01
2.788757751550309877e+03,5.830418820580408692e+02,6.236335027385141530e+02,-8.070244267020390549e-02,-8.970639029203908432e-02
2.789357871574314686e+03,5.829934551545753720e+02,6.235741581067998140e+02,-8.068831175832613667e-02,-8.172951955043566974e-02
2.789957991598319495e+03,5.829450367300593143e+02,6.235148229331038010e+02,-8.067418315128788153e-02,-8.164801527635719147e-02
2.790558111622324304e+03,5.828966267830953711e+02,6.234554972163390403e+02,-8.066005684884620941e-02,-8.102368021994514613e-02
2.791158231646329114e+03,5.828482253122861039e+02,6.233961809554183446e+02,-8.064593285075795370e-02,-8.831863455432778509e-02
2.791758351670333923e+03,5.827998323162343013e+02,6.233368741492547542e+02,-8.063181115677976740e-02,-7.156842891029113751e-02
2.792358471694338732e+03,5.827514477935425248e+02,6.232775767967608544e+02,-8.061769176666817860e-02,-1.042962609352477837e-01
2.792958591718343541e+03,5.827030717428136768e+02,6.232182888968495718e+02,-8.060357468017953497e-02,-7.647548413082493057e-02
2.793558711742348351e+03,5.826547041626505461e+02,6.231590104484336052e+02,-8.058945989706998991e-02,-9.576499377052881401e-02
2.794158831766353160e+03,5.826063450516559215e+02,6.230997414504255403e+02,-8.057534741709558579e-02,-8.787712422689664127e-02
2.794758951790357969e+03,5.825579944084325916e+02,6.230404819017381897e+02,-8.056123724001179598e-02,-8.133515408603897434e-02
2.795359071814362778e+03,5.825096522315834591e+02,6.229812318012839114e+02,-8.054712936557446856e-02,-6.448553937183756912e-02
2.795959191838367587e+03,5.824613185197116536e+02,6.229219911479755183e+02,-8.053302379353903528e-02,-8.969005644707860048e-02
2.796559311862372397e+03,5.824129932714519100e+02,6.228627599407182061e+02,-8.051892052371473207e-02,-9.504496851197757890e-02
2.797159431886377206e+03,5.823646764855592437e+02,6.228035381783839739e+02,-8.050481955612011353e-02,-7.078100735972384094e-02
2.797759551910382015e+03,5.823163681606785076e+02,6.227443258598626699e+02,-8.049072089059336466e-02,-8.136062758967263497e-02
2.798359671934386824e+03,5.822680682954384110e+02,6.226851229840473252e+02,-8.047662452694540058e-02,-8.038143702024906634e-02
2.798959791958391634e+03,5.822197768884676634e+02,6.226259295498310848e+02,-8.046253046498676176e-02,-7.487592813513747891e-02
2.799559911982396443e+03,5.821714939383950878e+02,6.225667455561068664e+02,-8.044843870452803025e-02,-7.043491292631304246e-02
2.800160032006401252e+03,5.821232194438498482e+02,6.225075710017677011e+02,-8.043434924537978814e-02,-7.886541094037141653e-02
2.800760152030406061e+03,5.820749534034607677e+02,6.224484058857065065e+02,-8.042026208735203463e-02,-1.015805126958935212e-01
2.801360272054410871e+03,5.820266958158568968e+02,6.223892502068164276e+02,-8.040617723025444974e-02,-8.249496600689057435e-02
2.801960392078415680e+03,5.819784466796673996e+02,6.223301039639902683e+02,-8.039209467389688002e-02,-8.020660907650148386e-02
2.802560512102420034e+03,5.819302059935214402e+02,6.222709671561210598e+02,-8.037801441808874181e-02,-9.200183450151114273e-02
2.803160632126424844e+03,5.818819737560481826e+02,6.222118397821017197e+02,-8.036393646263911839e-02,-9.064412749310740702e-02
2.803760752150429653e+03,5.818337499658769048e+02,6.221527218408250519e+02,-8.034986080735709302e-02,-7.398727630180799986e-02
2.804360872174434462e+03,5.817855346216371117e+02,6.220936133311840877e+02,-8.033578745205155469e-02,-7.790589917790773089e-02
2.804960992198439271e+03,5.817373277219580814e+02,6.220345142520717445e+02,-8.032171639653076789e-02,-8.941436009469051760e-02
2.805561112222444081e+03,5.816891292654692052e+02,6.219754246023808264e+02,-8.030764764060312200e-02,-7.469130440081779565e-02
2.806161232246448890e+03,5.816409392508002156e+02,6.219163443810042509e+02,-8.029358118407682599e-02,-7.896622362176977661e-02
