t,A,S,dA_dt,dA_dt_noisy
3.664732946589317919e+01,6.583197614154562283e-01,8.667698054404793240e-01,-9.385944139961299726e-10,5.246158865729302814e-04
3.665533106621324322e+01,6.583197613962730177e-01,8.667698054296898436e-01,-9.130356713737963759e-10,7.480488892087375739e-03
3.666333266653330725e+01,6.583197613772677759e-01,8.667698054193426760e-01,-8.878652049681967640e-10,4.276295466663013189e-03
3.667133426685337128e+01,6.583197613584406138e-01,8.667698054094502558e-01,-8.630886040583707342e-10,9.643085052581544178e-03
3.667933586717343530e+01,6.583197613397916426e-01,8.667698054000249064e-01,-8.387113885344188446e-10,-8.353591869259621369e-03
3.668733746749349933e+01,6.583197613213210841e-01,8.667698053910785072e-01,-8.147391129809111732e-10,5.348943731321394168e-03
3.669533906781356336e+01,6.583197613030288275e-01,8.667698053826229376e-01,-7.911768705459731876e-10,6.797037221393746782e-03
3.670334066813362739e+01,6.583197612849149838e-01,8.667698053746699660e-01,-7.680300041779108966e-10,1.157529986352637784e-02
3.671134226845369142e+01,6.583197612669794418e-01,8.667698053672309166e-01,-7.453032843662832363e-10,1.394451887609053121e-02
3.671934386877375545e+01,6.583197612492224238e-01,8.667698053603172248e-01,-7.230022622262133325e-10,-4.969903079235793615e-03
3.672734546909381947e+01,6.583197612316438185e-01,8.667698053539396597e-01,-7.011312364024746557e-10,-1.431449632613085443e-02
3.673534706941388350e+01,6.583197612142435151e-01,8.667698053481093234e-01,-6.796952063681249712e-10,-6.419718347686356741e-03
3.674334866973394753e+01,6.583197611970214025e-01,8.667698053428367633e-01,-6.586986373013914431e-10,1.323580254094593178e-02
3.675135027005401156e+01,6.583197611799775917e-01,8.667698053381324153e-01,-6.381463066307269116e-10,-9.932044708260564028e-03
3.675935187037407559e+01,6.583197611631117496e-01,8.667698053340066044e-01,-6.180424054480493368e-10,-1.376378713050906144e-02
3.676735347069413962e+01,6.583197611464238763e-01,8.667698053304693229e-01,-5.983912115814504773e-10,-1.311001729318526932e-02
3.677535507101420365e+01,6.583197611299137497e-01,8.667698053275303405e-01,-5.791970791868550350e-10,-1.300343015457421439e-02
3.678335667133426767e+01,6.583197611135812588e-01,8.667698053251995383e-01,-5.604639773115760448e-10,7.206981420965043530e-03
3.679135827165433170e+01,6.583197610974260705e-01,8.667698053234861311e-01,-5.421957986750935987e-10,-7.674665031997213692e-03
3.679935987197439573e+01,6.583197610814480738e-01,8.667698053223994448e-01,-5.243963457912670378e-10,-6.245394596491260497e-03
3.680736147229445976e+01,6.583197610656470466e-01,8.667698053219485832e-01,-5.070696640352423401e-10,1.143018097869859077e-02
3.681536307261452379e+01,6.583197610500226560e-01,8.667698053221424281e-01,-4.902190944844342368e-10,9.359087199547456992e-03
3.682336467293458782e+01,6.583197610345745687e-01,8.667698053229895283e-01,-4.738481065857946817e-10,8.814291865634734172e-03
3.683136627325465184e+01,6.583197610193025628e-01,8.667698053244983214e-01,-4.579602218279799075e-10,-7.653514699283704877e-03
3.683936787357471587e+01,6.583197610042063053e-01,8.667698053266772451e-01,-4.425587500633820781e-10,-1.703490157897857502e-02
3.684736947389477990e+01,6.583197609892853519e-01,8.667698053295340710e-01,-4.276467131802963451e-10,3.520314365713407556e-03
3.685537107421484393e+01,6.583197609745394807e-01,8.667698053330769037e-01,-4.132274487866904877e-10,1.755411069778069211e-02
3.686337267453490796e+01,6.583197609599681366e-01,8.667698053373132927e-01,-3.993036248872705585e-10,-3.561019868468901731e-03
3.687137427485497199e+01,6.583197609455709864e-01,8.667698053422506765e-01,-3.858782321453091413e-10,-2.718342912446424734e-03
3.687937587517503601e+01,6.583197609313475862e-01,8.667698053478962716e-01,-3.729539177488305768e-10,-3.248198692406718824e-02
3.688737747549510004e+01,6.583197609172973808e-01,8.667698053542572945e-01,-3.605332872524957821e-10,1.732400705643340200e-02
3.689537907581516407e+01,6.583197609034200370e-01,8.667698053613404063e-01,-3.486189045776022510e-10,-1.992126731474189692e-03
3.690338067613522810e+01,6.583197608897149999e-01,8.667698053691523796e-01,-3.372132052759102550e-10,-1.741133597009248551e-02
3.691138227645529213e+01,6.583197608761816033e-01,8.667698053776995426e-01,-3.263182536683562063e-10,-5.915695130009117298e-04
3.691938387677535616e+01,6.583197608628195141e-01,8.667698053869883346e-01,-3.159365165317229440e-10,-5.955380244105070060e-03
3.692738547709542019e+01,6.583197608496279551e-01,8.667698053970246397e-01,-3.060696973644638774e-10,6.279448960418473891e-03
3.693538707741548421e+01,6.583197608366064824e-01,8.667698054078144532e-01,-2.967200929404611998e-10,2.153247307325510326e-02
3.694338867773554824e+01,6.583197608237544296e-01,8.667698054193633261e-01,-2.878892402247146265e-10,-8.051785705936134740e-03
3.695139027805561227e+01,6.583197608110712418e-01,8.667698054316766987e-01,-2.795791619047971466e-10,1.555847470522160473e-03
3.695939187837567630e+01,6.583197607985560307e-01,8.667698054447598999e-01,-2.717911243288462231e-10,-3.847543757789011372e-03
3.696739347869574033e+01,6.583197607862083522e-01,8.667698054586179257e-01,-2.645268032397396496e-10,-6.643799152631982285e-03
3.697539507901580436e+01,6.583197607740274293e-01,8.667698054732556612e-01,-2.577876384579624869e-10,4.601922783982435004e-03
3.698339667933586838e+01,6.583197607620124847e-01,8.667698054886777692e-01,-2.515747818399027835e-10,1.547461808443464926e-02
3.699139827965593241e+01,6.583197607501628523e-01,8.667698055048886907e-01,-2.458894407530998194e-10,4.399851282938503985e-03
3.699939987997599644e+01,6.583197607384776440e-01,8.667698055218926445e-01,-2.407326699094269884e-10,-4.266514252939552880e-03
3.700740148029606047e+01,6.583197607269561935e-01,8.667698055396937384e-01,-2.361052811594710477e-10,5.184309118980733912e-03
3.701540308061612450e+01,6.583197607155976128e-01,8.667698055582958583e-01,-2.320081904372273129e-10,2.366608079288553233e-03
3.702340468093618853e+01,6.583197607044011246e-01,8.667698055777025568e-01,-2.284422963294563402e-10,8.151455149877261802e-03
3.703140628125625256e+01,6.583197606933658408e-01,8.667698055979172755e-01,-2.254078486363386702e-10,-5.515966701689191745e-03
3.703940788157631658e+01,6.583197606824908732e-01,8.667698056189434563e-01,-2.229056488001202041e-10,1.378193547722085348e-03
3.704740948189638061e+01,6.583197606717753336e-01,8.667698056407839857e-01,-2.209358009042095006e-10,1.647403761550491133e-02
3.705541108221644464e+01,6.583197606612183339e-01,8.667698056634417503e-01,-2.194987663850511694e-10,1.905405325591075737e-04
3.706341268253650867e+01,6.583197606508188748e-01,8.667698056869193035e-01,-2.185944793231531236e-10,9.770751124002960072e-03
3.707141428285657270e+01,6.583197606405760682e-01,8.667698057112193100e-01,-2.182232068659306634e-10,-1.041449325550791358e-04
3.707941588317663673e+01,6.583197606304889149e-01,8.667698057363439901e-01,-2.183849455439368370e-10,7.068491546223502507e-04
3.708741748349670075e+01,6.583197606205563046e-01,8.667698057622952312e-01,-2.190792165734922747e-10,-7.425457190711640815e-03
3.709541908381676478e+01,6.583197606107772382e-01,8.667698057890750318e-01,-2.203057944405450996e-10,2.849755542838073794e-02
3.710342068413682881e+01,6.583197606011507164e-01,8.667698058166850572e-01,-2.220643668948696359e-10,1.198026923992238923e-02
3.711142228445689284e+01,6.583197605916757400e-01,8.667698058451266396e-01,-2.243544898472560334e-10,1.180662654301931937e-02
3.711942388477695687e+01,6.583197605823510878e-01,8.667698058744012224e-01,-2.271753618554583909e-10,1.157710051174548095e-02
3.712742548509702090e+01,6.583197605731756497e-01,8.667698059045095826e-01,-2.305263271940027892e-10,-1.019905476237003075e-02
3.713542708541708492e+01,6.583197605641483152e-01,8.667698059354528306e-01,-2.344064699288939124e-10,-7.583872201789806401e-03
3.714342868573714895e+01,6.583197605552678633e-01,8.667698059672316324e-01,-2.388148255538791176e-10,-1.813216856302274620e-03
3.715143028605721298e+01,6.583197605465332947e-01,8.667698059998462101e-01,-2.437503775210014823e-10,-1.681262337854760522e-02
3.715943188637727701e+01,6.583197605379431661e-01,8.667698060332970078e-01,-2.492118456043357355e-10,-9.035892754551036465e-03
3.716743348669734104e+01,6.583197605294964783e-01,8.667698060675840255e-01,-2.551979946807669819e-10,8.298972759888759501e-03
3.717543508701740507e+01,6.583197605211917880e-01,8.667698061027070411e-01,-2.617073883992571126e-10,-2.135085144023004394e-02
3.718343668733746910e+01,6.583197605130279850e-01,8.667698061386659436e-01,-2.687386667366009618e-10,-9.003947890573838625e-03
3.719143828765753312e+01,6.583197605050037371e-01,8.667698061754599559e-01,-2.762899006802932433e-10,-1.041208068399428980e-03
3.719943988797759715e+01,6.583197604971176009e-01,8.667698062130884118e-01,-2.843594804069482507e-10,-9.738324094287947917e-04
3.720744148829766118e+01,6.583197604893683552e-01,8.667698062515503121e-01,-2.929454144540155625e-10,-3.636236640443531805e-04
3.721544308861772521e+01,6.583197604817546678e-01,8.667698062908446577e-01,-3.020459091174210187e-10,-7.672702005615734434e-03
3.722344468893778924e+01,6.583197604742750952e-01,8.667698063309700052e-01,-3.116588896678873510e-10,9.063381934829736752e-03
3.723144628925785327e+01,6.583197604669281944e-01,8.667698063719249113e-01,-3.217819413703359999e-10,-2.367856949036154651e-02
3.723944788957791729e+01,6.583197604597126329e-01,8.667698064137074887e-01,-3.324129443926793215e-10,4.128090216941657405e-03
3.724744948989798132e+01,6.583197604526270785e-01,8.667698064563158500e-01,-3.435495117554143718e-10,-1.517553421700833238e-02
3.725545109021804535e+01,6.583197604456697549e-01,8.667698064997477747e-01,-3.551887881036996930e-10,-7.301777164989844450e-03
3.726345269053810938e+01,6.583197604388394408e-01,8.667698065440011534e-01,-3.673284662553122359e-10,-7.739172133556376787e-04
3.727145429085817341e+01,6.583197604321344709e-01,8.667698065890732106e-01,-3.799656457526001674e-10,1.606158961377125369e-02
3.727945589117823744e+01,6.583197604255534019e-01,8.667698066349612818e-01,-3.930974087906768943e-10,-9.157033046636979187e-03
3.728745749149830147e+01,6.583197604190946794e-01,8.667698066816624802e-01,-4.067210075675564696e-10,-1.452604839498385439e-02
3.729545909181836549e+01,6.583197604127567493e-01,8.667698067291735864e-01,-4.208331461086345371e-10,9.723811775563124746e-03
3.730346069213842952e+01,6.583197604065379460e-01,8.667698067774912696e-01,-4.354306082365866359e-10,-8.699071345098779041e-04
3.731146229245849355e+01,6.583197604004366044e-01,8.667698068266120881e-01,-4.505101396101718336e-10,9.518705618618831968e-05
3.731946389277855758e+01,6.583197603944511700e-01,8.667698068765321562e-01,-4.660682395574156089e-10,5.586601863781049358e-03
3.732746549309862161e+01,6.583197603885799776e-01,8.667698069272475880e-01,-4.821015149591989513e-10,1.001352529611346763e-02
3.733546709341868564e+01,6.583197603828213618e-01,8.667698069787542758e-01,-4.986061043210643362e-10,1.568937806402267944e-03
3.734346869373874966e+01,6.583197603771735462e-01,8.667698070310478897e-01,-5.155784375820982035e-10,-2.116025112411992759e-02
3.735147029405881369e+01,6.583197603716348656e-01,8.667698070841237667e-01,-5.330144763060484792e-10,-2.088789309650606121e-03
3.735947189437887772e+01,6.583197603662035435e-01,8.667698071379772440e-01,-5.509103104262003114e-10,1.854850464850832424e-04
3.736747349469894175e+01,6.583197603608778037e-01,8.667698071926034364e-01,-5.692618425257034431e-10,-1.162382065268424171e-02
3.737547509501900578e+01,6.583197603556558697e-01,8.667698072479971261e-01,-5.880648051848069713e-10,-1.028019161853309209e-02
3.738347669533906981e+01,6.583197603505358542e-01,8.667698073041529838e-01,-6.073148858809496176e-10,6.362583898234202076e-03
3.739147829565913383e+01,6.583197603455160918e-01,8.667698073610655696e-01,-6.270078622971908544e-10,2.429887647135968009e-03
3.739947989597919786e+01,6.583197603405945841e-01,8.667698074187289992e-01,-6.471389223106083222e-10,-9.092644345298677225e-03
3.740748149629926189e+01,6.583197603357694438e-01,8.667698074771373884e-01,-6.677033821678168835e-10,5.616342572081946781e-03
3.741548309661932592e+01,6.583197603310387835e-01,8.667698075362845200e-01,-6.886965858710070165e-10,1.327356873610469144e-03
3.742348469693938995e+01,6.583197603264007158e-01,8.667698075961641768e-01,-7.101136102749538992e-10,-1.296688666837505707e-02
3.743148629725945398e+01,6.583197603218533533e-01,8.667698076567698084e-01,-7.319495426427735651e-10,-2.770049161350582323e-03
3.743948789757951801e+01,6.583197603173945867e-01,8.667698077180946425e-01,-7.541991753345911320e-10,-1.318456519147937801e-02
3.744748949789958203e+01,6.583197603130225284e-01,8.667698077801316847e-01,-7.768573145883195252e-10,-8.678120325956209177e-03
3.745549109821964606e+01,6.583197603087351801e-01,8.667698078428738295e-01,-7.999186243945466401e-10,2.995199642953395424e-03
3.746349269853971009e+01,6.583197603045304325e-01,8.667698079063138605e-01,-8.233777062938152369e-10,-1.229174618002468883e-02
3.747149429885977412e+01,6.583197603004061760e-01,8.667698079704440062e-01,-8.472287801875033608e-10,-1.251216538242067196e-02
3.747949589917983815e+01,6.583197602963605233e-01,8.667698080352567169e-01,-8.714665655773501385e-10,3.755291266060423704e-03
3.748749749949990218e+01,6.583197602923912539e-01,8.667698081007439992e-01,-8.960850325645530745e-10,-1.012454756633780935e-02
3.749549909981996620e+01,6.583197602884962585e-01,8.667698081668976373e-01,-9.210782518642712802e-10,-2.758748724694698451e-03
3.750350070014003023e+01,6.583197602846734275e-01,8.667698082337093046e-01,-9.464403462333681460e-10,-2.546403944752983779e-03
3.751150230046009426e+01,6.583197602809205407e-01,8.667698083011706744e-01,-9.721651088312466271e-10,-1.640929203449213811e-03
3.751950390078015829e+01,6.583197602772354884e-01,8.667698083692727540e-01,-9.982465028202103241e-10,3.795661266202258240e-03
3.752750550110022232e+01,6.583197602736159393e-01,8.667698084380066614e-01,-1.024677797473172447e-09,-4.357940287008746014e-03
3.753550710142028635e+01,6.583197602700597839e-01,8.667698085073632930e-01,-1.051452810235664614e-09,-7.786912606438647563e-03
3.754350870174035038e+01,6.583197602665646908e-01,8.667698085773333228e-01,-1.078564942219584211e-09,-4.648937737846853616e-03
3.755151030206041440e+01,6.583197602631285505e-01,8.667698086479072028e-01,-1.106007660456320707e-09,1.164917650325944520e-02
3.755951190238047843e+01,6.583197602597488096e-01,8.667698087190752743e-01,-1.133774008704735436e-09,9.323513655517222387e-03
3.756751350270054246e+01,6.583197602564233586e-01,8.667698087908273230e-01,-1.161856975212538501e-09,-5.491739971510765754e-04
3.757551510302060649e+01,6.583197602531497550e-01,8.667698088631535791e-01,-1.190249766802597975e-09,1.232342499644587842e-02
3.758351670334067052e+01,6.583197602499257783e-01,8.667698089360433844e-01,-1.218945243353086738e-09,7.107345992185073839e-03
3.759151830366073455e+01,6.583197602467488752e-01,8.667698090094864138e-01,-1.247936056575360553e-09,-1.075618317159226546e-02
3.759951990398079857e+01,6.583197602436166029e-01,8.667698090834718982e-01,-1.277214865119669085e-09,1.515330407136901598e-02
3.760752150430086260e+01,6.583197602405267412e-01,8.667698091579888464e-01,-1.306774261716769914e-09,2.807230291619994961e-02
3.761552310462092663e+01,6.583197602374767365e-01,8.667698092330260451e-01,-1.336606634400050453e-09,3.639855826768039881e-03
3.762352470494099066e+01,6.583197602344641464e-01,8.667698093085722810e-01,-1.366704392019579828e-09,-1.623724187966529495e-02
3.763152630526105469e+01,6.583197602314864172e-01,8.667698093846160079e-01,-1.397059686686352720e-09,1.504171288189592656e-02
3.763952790558111872e+01,6.583197602285411065e-01,8.667698094611454573e-01,-1.427664590714083914e-09,6.111077272857997830e-03
3.764752950590118274e+01,6.583197602256255498e-01,8.667698095381486389e-01,-1.458510940494095465e-09,-1.072979642432787036e-03
3.765553110622124677e+01,6.583197602227374157e-01,8.667698096156135623e-01,-1.489590957526321091e-09,-2.038165364856457315e-02
3.766353270654131080e+01,6.583197602198739284e-01,8.667698096935276819e-01,-1.520896068807342516e-09,-1.039838036388140942e-03
3.767153430686137483e+01,6.583197602170326457e-01,8.667698097718786743e-01,-1.552418117667375697e-09,-3.010297784388916119e-03
