t,S,E,I,R,dI_dt,dI_dt_noisy
1.034126825365072904e+02,3.004935538325452740e+02,6.881428983419111134e-01,1.221208581223465206e+00,6.975970946878896939e+02,-7.736407239784658108e-02,3.921715069829053157e-01
1.034366873374674896e+02,3.004891581114069936e+02,6.870597548648558206e-01,1.219352889191458233e+00,6.976044292445370729e+02,-7.724601086229528069e-02,2.709037964129055731e-01
1.034606921384276745e+02,3.004847691257958218e+02,6.859783772574639116e-01,1.217500029004722206e+00,6.976117524679423241e+02,-7.712813067333991468e-02,3.964476702586598733e-02
1.034846969393878737e+02,3.004803868652634833e+02,6.848987624646243333e-01,1.215649996317262005e+00,6.976190643759549630e+02,-7.701043155166810428e-02,-3.394112923912100954e-01
1.035087017403480587e+02,3.004760113193784719e+02,6.838209074367423979e-01,1.213802786790321164e+00,6.976263649863948331e+02,-7.689291321853768124e-02,-1.731186088446943216e-01
1.035327065413082579e+02,3.004716424777262205e+02,6.827448091297346755e-01,1.211958396092373436e+00,6.976336543170519917e+02,-7.677557539577439805e-02,-3.614297074550928968e-01
1.035567113422684429e+02,3.004672803299091015e+02,6.816704645050339906e-01,1.210116819899131224e+00,6.976409323856870515e+02,-7.665841780577148379e-02,3.550282106940423343e-01
1.035807161432286421e+02,3.004629248655464266e+02,6.805978705295847586e-01,1.208278053893536708e+00,6.976481992100307252e+02,-7.654144017148795109e-02,-7.933569832129270250e-01
1.036047209441888270e+02,3.004585760742744469e+02,6.795270241758476493e-01,1.206442093765771162e+00,6.976554548077842810e+02,-7.642464221644808264e-02,6.045461783319912297e-02
1.036287257451490262e+02,3.004542339457462390e+02,6.784579224217943683e-01,1.204608935213245635e+00,6.976626991966190872e+02,-7.630802366473941889e-02,-6.663081852275479222e-02
1.036527305461092112e+02,3.004498984696318189e+02,6.773905622509135416e-01,1.202778573940610274e+00,6.976699323941769535e+02,-7.619158424101243887e-02,-6.410816266256986751e-01
1.036767353470694104e+02,3.004455696356182557e+02,6.763249406522047202e-01,1.200951005659744775e+00,6.976771544180701312e+02,-7.607532367047878386e-02,2.336356013147533883e-01
1.037007401480295954e+02,3.004412474334093304e+02,6.752610546201838204e-01,1.199126226089767711e+00,6.976843652858810856e+02,-7.595924167891045242e-02,-2.454625671411101995e-01
1.037247449489897946e+02,3.004369318527259338e+02,6.741989011548783495e-01,1.197304230957027649e+00,6.976915650151624959e+02,-7.584333799263823228e-02,8.589831662978898441e-01
1.037487497499499796e+02,3.004326228833057257e+02,6.731384772618319579e-01,1.195485015995112255e+00,6.976987536234377103e+02,-7.572761233855135332e-02,5.114725880066190999e-01
1.037727545509101788e+02,3.004283205148963134e+02,6.720797799513302806e-01,1.193668576939932002e+00,6.977059311282127965e+02,-7.561206444336554533e-02,-1.030517127854578829e-01
1.037967593518703637e+02,3.004240247372315480e+02,6.710228062417672446e-01,1.191854909507559901e+00,6.977130975470195153e+02,-7.549669402896289072e-02,-2.632236538590533304e-01
1.038207641528305629e+02,3.004197355400908123e+02,6.699675531685002072e-01,1.190044009432888572e+00,6.977202528973081144e+02,-7.538150081758317189e-02,-4.160019660625965399e-01
1.038447689537907479e+02,3.004154529132740663e+02,6.689140177729940850e-01,1.188235872460501108e+00,6.977273971964928023e+02,-7.526648453234416336e-02,-4.353786194004655163e-01
1.038687737547509471e+02,3.004111768465969590e+02,6.678621971017328907e-01,1.186430494341694342e+00,6.977345304619599347e+02,-7.515164489692160998e-02,8.279135622726413457e-02
1.038927785557111321e+02,3.004069073298908847e+02,6.668120882062246180e-01,1.184627870834487062e+00,6.977416527110686957e+02,-7.503698163554865797e-02,-7.912996569617234410e-01
1.039167833566713313e+02,3.004026443530029269e+02,6.657636881429968012e-01,1.182827997703611800e+00,6.977487639611507575e+02,-7.492249447301413401e-02,4.108811988023001738e-01
1.039407881576315162e+02,3.003983879057958575e+02,6.647169939736007338e-01,1.181030870720523485e+00,6.977558642295103937e+02,-7.480818313466215674e-02,2.745715073349437874e-01
1.039647929585917154e+02,3.003941379781479668e+02,6.636720027646072495e-01,1.179236485663389900e+00,6.977629535334243656e+02,-7.469404734639013832e-02,-1.414606882411436894e-01
1.039887977595519004e+02,3.003898945599535182e+02,6.626287115876110523e-01,1.177444838317101894e+00,6.977700318901421497e+02,-7.458008683464886768e-02,3.004613209346788105e-01
1.040128025605120996e+02,3.003856576411222363e+02,6.615871175192261644e-01,1.175655924473263170e+00,6.977770993168855966e+02,-7.446630132643999866e-02,1.074471316691100631e+00
1.040368073614722846e+02,3.003814272115795916e+02,6.605472176410907004e-01,1.173869739930199829e+00,6.977841558308494996e+02,-7.435269054931639698e-02,7.420434671359332768e-02
1.040608121624324838e+02,3.003772032612667999e+02,6.595090090398618710e-01,1.172086280492951715e+00,6.977912014492006847e+02,-7.423925423138005852e-02,7.854831921762188696e-01
1.040848169633926688e+02,3.003729857801406524e+02,6.584724888072212012e-01,1.170305541973280850e+00,6.977982361890791481e+02,-7.412599210128141547e-02,-2.207335780199825570e-01
1.041088217643528679e+02,3.003687747581737426e+02,6.574376540398693125e-01,1.168527520189662550e+00,6.978052600675970325e+02,-7.401290388821792077e-02,-3.769825109521370843e-01
1.041328265653130529e+02,3.003645701853542391e+02,6.564045018395308073e-01,1.166752210967294534e+00,6.978122731018393097e+02,-7.389998932193375669e-02,4.269562323437312568e-01
1.041568313662732521e+02,3.003603720516860562e+02,6.553730293129498286e-01,1.164979610138087818e+00,6.978192753088632116e+02,-7.378724813271751726e-02,-1.031513916892019100e+00
1.041808361672334371e+02,3.003561803471887970e+02,6.543432335718943893e-01,1.163209713540676260e+00,6.978262667056990267e+02,-7.367468005140261067e-02,4.061311978883605511e-01
1.042048409681936363e+02,3.003519950618977532e+02,6.533151117331517099e-01,1.161442517020406573e+00,6.978332473093490762e+02,-7.356228480936470582e-02,-7.397174539916907821e-02
1.042288457691538213e+02,3.003478161858638487e+02,6.522886609185331031e-01,1.159678016429347647e+00,6.978402171367886240e+02,-7.345006213852189880e-02,-3.135990437145577125e-01
1.042528505701140205e+02,3.003436437091537528e+02,6.512638782548693106e-01,1.157916207626282779e+00,6.978471762049654217e+02,-7.333801177133271454e-02,-3.037749406062033308e-02
1.042768553710742054e+02,3.003394776218497668e+02,6.502407608740149447e-01,1.156157086476716334e+00,6.978541245307999361e+02,-7.322613344079569042e-02,-1.755398388040718682e-02
1.043008601720344046e+02,3.003353179140498810e+02,6.492193059128439359e-01,1.154400648852867084e+00,6.978610621311847808e+02,-7.311442688044790528e-02,5.506816909694384199e-01
1.043248649729945896e+02,3.003311645758678310e+02,6.481995105132543067e-01,1.152646890633675536e+00,6.978679890229856255e+02,-7.300289182436431323e-02,3.478986878968628460e-01
1.043488697739547888e+02,3.003270175974330414e+02,6.471813718221631762e-01,1.150895807704795937e+00,6.978749052230404004e+02,-7.289152800715588409e-02,2.756553140047220130e-02
1.043728745749149738e+02,3.003228769688904549e+02,6.461648869915120885e-01,1.149147395958604712e+00,6.978818107481597508e+02,-7.278033516396990865e-02,-1.830532058154854258e-01
1.043968793758751730e+02,3.003187426804009306e+02,6.451500531782614623e-01,1.147401651294191804e+00,6.978887056151269235e+02,-7.266931303048732027e-02,-5.449431917753818633e-01
1.044208841768353579e+02,3.003146147221409024e+02,6.441368675443959191e-01,1.145658569617369338e+00,6.978955898406976530e+02,-7.255846134292316674e-02,2.699245278201843623e-02
1.044448889777955571e+02,3.003104930843024363e+02,6.431253272569193991e-01,1.143918146840663175e+00,6.979024634416003892e+02,-7.244777983802427879e-02,-1.360022359102859513e+00
1.044688937787557421e+02,3.003063777570933439e+02,6.421154294878598234e-01,1.142180378883320913e+00,6.979093264345358421e+02,-7.233726825306918684e-02,4.106239912698231853e-01
1.044928985797159413e+02,3.003022687307371257e+02,6.411071714142644318e-01,1.140445261671304333e+00,6.979161788361776644e+02,-7.222692632586644179e-02,-7.277489620382188162e-02
1.045169033806761263e+02,3.002981659954729707e+02,6.401005502182045559e-01,1.138712791137296731e+00,6.979230206631718829e+02,-7.211675379475399050e-02,-9.030627057821352111e-01
1.045409081816363255e+02,3.002940695415557002e+02,6.390955630867705128e-01,1.136982963220695808e+00,6.979298519321372396e+02,-7.200675039859781579e-02,2.104407764268878545e-01
1.045649129825965105e+02,3.002899793592558808e+02,6.380922072120771560e-01,1.135255773867620332e+00,6.979366726596647368e+02,-7.189691587679114537e-02,-5.163473501886810535e-01
1.045889177835567097e+02,3.002858954388597681e+02,6.370904797912582129e-01,1.133531219030903703e+00,6.979434828623184330e+02,-7.178724996925320290e-02,-3.048043704938117049e-01
1.046129225845168946e+02,3.002818177706692495e+02,6.360903780264715035e-01,1.131809294670101051e+00,6.979502825566345336e+02,-7.167775241642847239e-02,-9.647273145626650281e-01
1.046369273854770938e+02,3.002777463450019013e+02,6.350918991248942769e-01,1.130089996751480808e+00,6.979570717591220728e+02,-7.156842295928526887e-02,-4.460297878171897157e-01
1.046609321864372788e+02,3.002736811521909885e+02,6.340950402987278745e-01,1.128373321248034022e+00,6.979638504862625723e+02,-7.145926133931503055e-02,8.275174361070808393e-03
1.046849369873974780e+02,3.002696221825855787e+02,6.330997987651926229e-01,1.126659264139465044e+00,6.979706187545101557e+02,-7.135026729853111149e-02,-1.135855260127661970e-01
1.047089417883576630e+02,3.002655694265502007e+02,6.321061717465330521e-01,1.124947821412200843e+00,6.979773765802914340e+02,-7.124144057946811548e-02,7.323101265889801759e-02
1.047329465893178622e+02,3.002615228744652995e+02,6.311141564700131212e-01,1.123238989059381243e+00,6.979841239800057338e+02,-7.113278092518002249e-02,-4.368054641588597908e-01
1.047569513902780471e+02,3.002574825167267818e+02,6.301237501679206598e-01,1.121532763080868467e+00,6.979908609700247553e+02,-7.102428807924021648e-02,2.093892544872184014e-01
1.047809561912382463e+02,3.002534483437464701e+02,6.291349500775627046e-01,1.119829139483239144e+00,6.979975875666931415e+02,-7.091596178573976450e-02,-8.127515653301827792e-01
1.048049609921984313e+02,3.002494203459516484e+02,6.281477534412703845e-01,1.118128114279790752e+00,6.980043037863276822e+02,-7.080780178928682000e-02,-3.574455802076008659e-01
1.048289657931586305e+02,3.002453985137854602e+02,6.271621575063943688e-01,1.116429683490535396e+00,6.980110096452179960e+02,-7.069980783500502686e-02,-1.398165349105792821e+00
1.048529705941188155e+02,3.002413828377066807e+02,6.261781595253089749e-01,1.114733843142206471e+00,6.980177051596261890e+02,-7.059197966853343609e-02,-2.276257395414955642e-01
1.048769753950790147e+02,3.002373733081818727e+02,6.251957567545617378e-01,1.113040589262850544e+00,6.980243903458010664e+02,-7.048431703522396730e-02,-3.480430541344522455e-01
1.049009801960391997e+02,3.002333699156656621e+02,6.242149464583687246e-01,1.111349917862617609e+00,6.980310652200137156e+02,-7.037681967599737631e-02,-1.720913658989960959e-01
1.049249849969993988e+02,3.002293726506565577e+02,6.232357259162867313e-01,1.109661824970540334e+00,6.980377297984570077e+02,-7.026948733241210332e-02,2.098833877460242747e-01
1.049489897979595838e+02,3.002253815036713149e+02,6.222580924132706803e-01,1.107976306624223861e+00,6.980443840972916405e+02,-7.016231974679569550e-02,5.800787789331470767e-01
1.049729945989197830e+02,3.002213964652413551e+02,6.212820432388450609e-01,1.106293358867501686e+00,6.980510281326527320e+02,-7.005531666198877572e-02,-6.647144181377766525e-01
1.049969993998799680e+02,3.002174175259126514e+02,6.203075756871085922e-01,1.104612977750444536e+00,6.980576619206501618e+02,-6.994847782134444580e-02,-1.965617323285157036e-01
1.050210042008401672e+02,3.002134446762456150e+02,6.193346870567298934e-01,1.102935159329351045e+00,6.980642854773686850e+02,-6.984180296872656568e-02,-1.055726023208551245e+00
1.050450090018003522e+02,3.002094779068152661e+02,6.183633746509515916e-01,1.101259899666756414e+00,6.980708988188674766e+02,-6.973529184850954521e-02,8.373690730847642705e-01
1.050690138027605514e+02,3.002055172082111199e+02,6.173936357775861028e-01,1.099587194831424863e+00,6.980775019611802463e+02,-6.962894420557708131e-02,5.735776192415916741e-01
1.050930186037207363e+02,3.002015625710372433e+02,6.164254677490201839e-01,1.097917040898356511e+00,6.980840949203158061e+02,-6.952275978532104772e-02,1.565425413983357328e-01
1.051170234046809355e+02,3.001976139859121417e+02,6.154588678822101588e-01,1.096249433948780716e+00,6.980906777122572748e+02,-6.941673833364078727e-02,5.304329081227708853e-01
1.051410282056411205e+02,3.001936714434690998e+02,6.144938334986865813e-01,1.094584370070162960e+00,6.980972503529624191e+02,-6.931087959694218203e-02,3.544351036998630855e-01
1.051650330066013197e+02,3.001897349343556129e+02,6.135303619245499052e-01,1.092921845356196853e+00,6.981038128583639946e+02,-6.920518332213614066e-02,-3.916303036803120974e-01
1.051890378075615047e+02,3.001858044492338990e+02,6.125684504904747030e-01,1.091261855906813683e+00,6.981103652443691772e+02,-6.909964925663869550e-02,2.864011857285752027e-01
1.052130426085217039e+02,3.001818799787806711e+02,6.116080965317051144e-01,1.089604397828171978e+00,6.981169075268597908e+02,-6.899427714836878223e-02,5.143555901044795098e-01
1.052370474094818888e+02,3.001779615136872508e+02,6.106492973880596198e-01,1.087949467232667944e+00,6.981234397216924208e+02,-6.888906674574860056e-02,3.312540392623467556e-01
1.052610522104420880e+02,3.001740490446592844e+02,6.096920504039265998e-01,1.086297060238925249e+00,6.981299618446983004e+02,-6.878401779770138003e-02,-1.137372550600307952e-01
1.052850570114022730e+02,3.001701425624171407e+02,6.087363529282684427e-01,1.084647172971805240e+00,6.981364739116831970e+02,-6.867913005365161583e-02,-2.630295328965737145e-01
1.053090618123624722e+02,3.001662420576956833e+02,6.077822023146173258e-01,1.082999801562396724e+00,6.981429759384277531e+02,-6.857440326352313986e-02,1.117623378597927042e+00
1.053330666133226572e+02,3.001623475212442145e+02,6.068295959210795454e-01,1.081354942148025966e+00,6.981494679406870318e+02,-6.846983717773905131e-02,6.690820311232789641e-02
1.053570714142828422e+02,3.001584589438266448e+02,6.058785311103318527e-01,1.079712590872248024e+00,6.981559499341911987e+02,-6.836543154721996807e-02,2.047035435080090671e-01
1.053810762152430414e+02,3.001545763162214371e+02,6.049290052496230086e-01,1.078072743884850970e+00,6.981624219346444988e+02,-6.826118612338352709e-02,-7.695055138082699253e-01
1.054050810162032263e+02,3.001506996292215490e+02,6.039810157107751154e-01,1.076435397341858335e+00,6.981688839577261660e+02,-6.815710065814377383e-02,2.732520754495807447e-01
1.054290858171634255e+02,3.001468288736344334e+02,6.030345598701802867e-01,1.074800547405521778e+00,6.981753360190901958e+02,-6.805317490390941360e-02,5.542650972714577295e-02
1.054530906181236105e+02,3.001429640402822088e+02,6.020896351088048659e-01,1.073168190244330189e+00,6.981817781343651177e+02,-6.794940861358357564e-02,-4.988429950242503352e-01
1.054770954190838097e+02,3.001391051200012612e+02,6.011462388121848743e-01,1.071538322033000590e+00,6.981882103191538818e+02,-6.784580154056250867e-02,5.769141666077465258e-01
1.055011002200439947e+02,3.001352521036428698e+02,6.002043683704302302e-01,1.069910938952486346e+00,6.981946325890346543e+02,-6.774235343873495629e-02,-6.908885205845050059e-02
1.055251050210041939e+02,3.001314049820724676e+02,5.992640211782211956e-01,1.068286037189969839e+00,6.982010449595596810e+02,-6.763906406248083869e-02,2.564592606556570509e-01
1.055491098219643789e+02,3.001275637461703241e+02,5.983251946348117079e-01,1.066663612938869576e+00,6.982074474462564240e+02,-6.753593316667075297e-02,1.627580460642397142e-01
1.055731146229245780e+02,3.001237283868310897e+02,5.973878861440257149e-01,1.065043662398833080e+00,6.982138400646264245e+02,-6.743296050666477970e-02,-4.170319328834598549e-01
1.055971194238847630e+02,3.001198988949639670e+02,5.964520931142612836e-01,1.063426181775743773e+00,6.982202228301464402e+02,-6.733014583831166411e-02,7.736784251955085290e-02
