t,x,v,Fh,Fh2,dx_dt
1.533106621324264829e+01,-1.058446136826575401e+00,4.470732583837111473e-01,-7.626881729444254798e-01,-2.674318457945092931e-01,4.470732583837111473e-01
1.533506701340268030e+01,-1.056647896200827885e+00,4.518658155386638953e-01,-7.636907722320015468e-01,-2.689637231858779676e-01,4.518658155386638953e-01
1.533906781356271232e+01,-1.054830498531774241e+00,4.566498348000310736e-01,-7.646802566617290076e-01,-2.704909051315083079e-01,4.566498348000310736e-01
1.534306861372274433e+01,-1.052993978175408518e+00,4.614252212238257878e-01,-7.656566039274043112e-01,-2.720133649671324649e-01,4.614252212238257878e-01
1.534706941388277635e+01,-1.051138369874299983e+00,4.661918801710107640e-01,-7.666197919919750525e-01,-2.735310761030225191e-01,4.661918801710107640e-01
1.535107021404280836e+01,-1.049263708757592894e+00,4.709497173074987941e-01,-7.675697990875400833e-01,-2.750440120239902586e-01,4.709497173074987941e-01
1.535507101420284037e+01,-1.047370030291546295e+00,4.756986386996345240e-01,-7.685066037285219753e-01,-2.765521463081388465e-01,4.756986386996345240e-01
1.535907181436287239e+01,-1.045457370261219987e+00,4.804385508341084687e-01,-7.694301847075335488e-01,-2.780554526244291558e-01,4.804385508341084687e-01
1.536307261452290440e+01,-1.043525764938726841e+00,4.851693602968180641e-01,-7.703405210522369373e-01,-2.795539046701774333e-01,4.851693602968180641e-01
1.536707341468293642e+01,-1.041575250962281096e+00,4.898909740219871689e-01,-7.712375920664019668e-01,-2.810474762258590720e-01,4.898909740219871689e-01
1.537107421484296843e+01,-1.039605865330671453e+00,4.946032993031635461e-01,-7.721213773315663831e-01,-2.825361411573963366e-01,4.946032993031635461e-01
1.537507501500300044e+01,-1.037617645403262401e+00,4.993062437932188069e-01,-7.729918567070358515e-01,-2.840198734161581418e-01,4.993062437932188069e-01
1.537907581516303246e+01,-1.035610628899992891e+00,5.039997155043484112e-01,-7.738490103298834022e-01,-2.854986470389600517e-01,5.039997155043484112e-01
1.538307661532306447e+01,-1.033584853901376999e+00,5.086836228080716671e-01,-7.746928186149504292e-01,-2.869724361480642250e-01,5.086836228080716671e-01
1.538707741548309649e+01,-1.031540358848503702e+00,5.133578744352317313e-01,-7.755232622548456911e-01,-2.884412149511797474e-01,5.133578744352317313e-01
1.539107821564312850e+01,-1.029477182543036884e+00,5.180223794759956091e-01,-7.763403222199457554e-01,-2.899049577414621326e-01,5.180223794759956091e-01
1.539507901580316052e+01,-1.027395364147215551e+00,5.226770473798542094e-01,-7.771439797583953313e-01,-2.913636388975137104e-01,5.226770473798542094e-01
1.539907981596319253e+01,-1.025294943183853613e+00,5.273217879556221233e-01,-7.779342163961066037e-01,-2.928172328833835159e-01,5.273217879556221233e-01
1.540308061612322454e+01,-1.023175959536339885e+00,5.319565113714380677e-01,-7.787110139367595663e-01,-2.942657142485671229e-01,5.319565113714380677e-01
1.540708141628325656e+01,-1.021038453448638528e+00,5.365811281547644418e-01,-7.794743544618021325e-01,-2.957090576280069216e-01,5.365811281547644418e-01
1.541108221644328857e+01,-1.018882465525287717e+00,5.411955491923874373e-01,-7.802242203304500245e-01,-2.971472377420919520e-01,5.411955491923874373e-01
1.541508301660332059e+01,-1.016708036731401865e+00,5.457996857304172611e-01,-7.809605941796865514e-01,-2.985802293966579035e-01,5.457996857304172611e-01
1.541908381676335260e+01,-1.014515208392669399e+00,5.503934493742878020e-01,-7.816834589242631637e-01,-3.000080074829872268e-01,5.503934493742878020e-01
1.542308461692338462e+01,-1.012304022195354092e+00,5.549767520887569638e-01,-7.823927977566985659e-01,-3.014305469778089108e-01,5.549767520887569638e-01
1.542708541708341663e+01,-1.010074520186294844e+00,5.595495061979063323e-01,-7.830885941472799372e-01,-3.028478229432987612e-01,5.595495061979063323e-01
1.543108621724344864e+01,-1.007826744772904792e+00,5.641116243851416190e-01,-7.837708318440615995e-01,-3.042598105270791775e-01,5.641116243851416190e-01
1.543508701740348066e+01,-1.005560738648505925e+00,5.686630197836577416e-01,-7.844394948806482359e-01,-3.056664849844224485e-01,5.686630197836577416e-01
1.543908781756351267e+01,-1.003276544801172454e+00,5.732036059479710399e-01,-7.850945675660225831e-01,-3.070678216653426329e-01,5.732036059479710399e-01
1.544308861772354469e+01,-1.000974206702782920e+00,5.777332966307691109e-01,-7.857360344677695174e-01,-3.084637959611533087e-01,5.777332966307691109e-01
1.544708941788357670e+01,-9.986537681586048487e-01,5.822520059804601189e-01,-7.863638804356531953e-01,-3.098543833577309670e-01,5.822520059804601189e-01
1.545109021804360871e+01,-9.963152733035259834e-01,5.867596485459233291e-01,-7.869780906021058842e-01,-3.112395594367405871e-01,5.867596485459233291e-01
1.545509101820364073e+01,-9.939587666020552881e-01,5.912561392765091073e-01,-7.875786503822281848e-01,-3.126192998756353036e-01,5.912561392765091073e-01
1.545909181836367274e+01,-9.915842928483225016e-01,5.957413935220388090e-01,-7.881655454737889199e-01,-3.139935804476567394e-01,5.957413935220388090e-01
1.546309261852370476e+01,-9.891918971660779158e-01,6.002153270328047796e-01,-7.887387618572249126e-01,-3.153623770218347278e-01,6.002153270328047796e-01
1.546709341868373677e+01,-9.867816250086930419e-01,6.046778559595705760e-01,-7.892982857956413190e-01,-3.167256655629874795e-01,6.046778559595705760e-01
1.547109421884376879e+01,-9.843535221591599438e-01,6.091288968535706339e-01,-7.898441038348112953e-01,-3.180834221317215271e-01,6.091288968535706339e-01
1.547509501900380080e+01,-9.819076347300917940e-01,6.135683666665106006e-01,-7.903762028031765530e-01,-3.194356228844317802e-01,6.135683666665106006e-01
1.547909581916383281e+01,-9.794440091637223178e-01,6.179961827505671135e-01,-7.908945698118465817e-01,-3.207822440733013591e-01,6.179961827505671135e-01
1.548309661932386483e+01,-9.769626922319062379e-01,6.224122628583877992e-01,-7.913991922545993152e-01,-3.221232620463017615e-01,6.224122628583877992e-01
1.548709741948389684e+01,-9.744637310361189408e-01,6.268165251430913854e-01,-7.918900578078806873e-01,-3.234586532471929177e-01,6.268165251430913854e-01
1.549109821964392886e+01,-9.719471730074570326e-01,6.312088881582675892e-01,-7.923671544308050763e-01,-3.247883942155229131e-01,6.312088881582675892e-01
1.549509901980396087e+01,-9.694130659066374500e-01,6.355892708579774508e-01,-7.928304703651546381e-01,-3.261124615866282661e-01,6.355892708579774508e-01
1.549909981996399289e+01,-9.668614578239982382e-01,6.399575925967527779e-01,-7.932799941353801954e-01,-3.274308320916337611e-01,6.399575925967527779e-01
1.550310062012402490e+01,-9.642923971794984395e-01,6.443137731295964787e-01,-7.937157145486004595e-01,-3.287434825574526154e-01,6.443137731295964787e-01
1.550710142028405691e+01,-9.617059327227174270e-01,6.486577326119825626e-01,-7.941376206946023641e-01,-3.300503899067862013e-01,6.486577326119825626e-01
1.551110222044408893e+01,-9.591021135328560154e-01,6.529893915998561393e-01,-7.945457019458411763e-01,-3.313515311581244349e-01,6.529893915998561393e-01
1.551510302060412094e+01,-9.564809890161308781e-01,6.573086710513753594e-01,-7.949399479574157379e-01,-3.326468834264113550e-01,6.573086710513753594e-01
1.551910382076415296e+01,-9.538426087469290549e-01,6.616154924250238212e-01,-7.953203486620857854e-01,-3.339364239596372408e-01,6.616154924250238212e-01
1.552310462092418497e+01,-9.511870226981561371e-01,6.659097775095615956e-01,-7.956868942656123433e-01,-3.352201300718781751e-01,6.659097775095615956e-01
1.552710542108421699e+01,-9.485142812436351267e-01,6.701914484437463404e-01,-7.960395752561186811e-01,-3.364979791530344211e-01,6.701914484437463404e-01
1.553110622124424900e+01,-9.458244350519406929e-01,6.744604277921303348e-01,-7.963783824051843263e-01,-3.377699486983266608e-01,6.744604277921303348e-01
1.553510702140428101e+01,-9.431175350863991724e-01,6.787166385450607020e-01,-7.967033067678457314e-01,-3.390360163082959399e-01,6.787166385450607020e-01
1.553910782156431303e+01,-9.403936326050883476e-01,6.829600041186796311e-01,-7.970143396825957183e-01,-3.402961596888035012e-01,6.829600041186796311e-01
1.554310862172434504e+01,-9.376527791608377793e-01,6.871904483549237108e-01,-7.973114727713839223e-01,-3.415503566510311173e-01,6.871904483549237108e-01
1.554710942188437706e+01,-9.348950266012283628e-01,6.914078955215245958e-01,-7.975946979396161263e-01,-3.427985851114807025e-01,6.914078955215245958e-01
1.555111022204440907e+01,-9.321204270685928828e-01,6.956122703120087847e-01,-7.978640073761551488e-01,-3.440408230919745347e-01,6.956122703120087847e-01
1.555511102220444108e+01,-9.293290330000155697e-01,6.998034978456975086e-01,-7.981193935533200667e-01,-3.452770487196553661e-01,6.998034978456975086e-01
1.555911182236447310e+01,-9.265208971273323213e-01,7.039815036677067317e-01,-7.983608492268865486e-01,-3.465072402269860907e-01,7.039815036677067317e-01
1.556311262252450511e+01,-9.236960724771303699e-01,7.081462137489473729e-01,-7.985883674360870765e-01,-3.477313759517499658e-01,7.081462137489473729e-01
1.556711342268453713e+01,-9.208546123707488373e-01,7.122975544861250841e-01,-7.988019415036103910e-01,-3.489494343370507234e-01,7.122975544861250841e-01
1.557111422284456914e+01,-9.179965704242782909e-01,7.164354527017404717e-01,-7.990015650356020460e-01,-3.501613939313122925e-01,7.164354527017404717e-01
1.557511502300460116e+01,-9.151220005485610764e-01,7.205598356440886532e-01,-7.991872319216640763e-01,-3.513672333882789656e-01,7.205598356440886532e-01
1.557911582316463317e+01,-9.122309569491908743e-01,7.246706309872598117e-01,-7.993589363348549970e-01,-3.525669314670152876e-01,7.246706309872598117e-01
1.558311662332466518e+01,-9.093234941265130322e-01,7.287677668311388635e-01,-7.995166727316900257e-01,-3.537604670319062783e-01,7.287677668311388635e-01
1.558711742348469720e+01,-9.063996668756246766e-01,7.328511717014055682e-01,-7.996604358521409717e-01,-3.549478190526571542e-01,7.328511717014055682e-01
1.559111822364472921e+01,-9.034595302863743793e-01,7.369207745495344186e-01,-7.997902207196360136e-01,-3.561289666042935509e-01,7.369207745495344186e-01
1.559511902380476123e+01,-9.005031397433622686e-01,7.409765047527947512e-01,-7.999060226410602548e-01,-3.573038888671614122e-01,7.409765047527947512e-01
1.559911982396479324e+01,-8.975305509259401404e-01,7.450182921142508574e-01,-8.000078372067549459e-01,-3.584725651269269897e-01,7.450182921142508574e-01
1.560312062412482526e+01,-8.945418197186332243e-01,7.490460668762186636e-01,-8.000956602786706284e-01,-3.596349747921304130e-01,7.490460668762186636e-01
1.560712142428485727e+01,-8.915370021923554322e-01,7.530597596991353004e-01,-8.001694879798221249e-01,-3.607910973884054795e-01,7.530597596991353004e-01
1.561112222444488928e+01,-8.885161548937050568e-01,7.570593016221334182e-01,-8.002293167342922064e-01,-3.619409125034668273e-01,7.570593016221334182e-01
1.561512302460492130e+01,-8.854793346350610106e-01,7.610446241167089232e-01,-8.002751432471337800e-01,-3.630843998370305581e-01,7.610446241167089232e-01
1.561912382476495331e+01,-8.824265984861228151e-01,7.650156590884157337e-01,-8.003069645033958901e-01,-3.642215392026403320e-01,7.650156590884157337e-01
1.562312462492498533e+01,-8.793580037739107125e-01,7.689723388768654466e-01,-8.003247777681237185e-01,-3.653523105276667571e-01,7.689723388768654466e-01
1.562712542508501734e+01,-8.762736080827659979e-01,7.729145962557276706e-01,-8.003285805863585844e-01,-3.664766938533079443e-01,7.729145962557276706e-01
1.563112622524504935e+01,-8.731734692543503540e-01,7.768423644327295818e-01,-8.003183707831381666e-01,-3.675946693345891747e-01,7.768423644327295818e-01
1.563512702540508137e+01,-8.700576453876465166e-01,7.807555770496564795e-01,-8.002941464634959479e-01,-3.687062172403630100e-01,7.807555770496564795e-01
1.563912782556511338e+01,-8.669261948389577199e-01,7.846541681823511194e-01,-8.002559060124618817e-01,-3.698113179533092931e-01,7.846541681823511194e-01
1.564312862572514540e+01,-8.637791762219081404e-01,7.885380723407143799e-01,-8.002036480950620589e-01,-3.709099519699351477e-01,7.885380723407143799e-01
1.564712942588517741e+01,-8.606166484074426748e-01,7.924072244687048183e-01,-8.001373716563188188e-01,-3.720020999005749784e-01,7.924072244687048183e-01
1.565113022604520943e+01,-8.574386705238268291e-01,7.962615599443387815e-01,-8.000570759212503047e-01,-3.730877424693903599e-01,7.962615599443387815e-01
1.565513102620524144e+01,-8.542453019566469408e-01,8.001010145796904061e-01,-7.999627603948713528e-01,-3.741668605143702586e-01,8.001010145796904061e-01
1.565913182636527345e+01,-8.510366023488101783e-01,8.039255246208917294e-01,-7.998544248621926034e-01,-3.752394349873308110e-01,8.039255246208917294e-01
1.566313262652530547e+01,-8.478126316005443197e-01,8.077350267481326895e-01,-7.997320693882209452e-01,-3.763054469539155455e-01,8.077350267481326895e-01
1.566713342668533748e+01,-8.445734498693981962e-01,8.115294580756609033e-01,-7.995956943179595156e-01,-3.773648775935951605e-01,8.115294580756609033e-01
1.567113422684536950e+01,-8.413191175702409152e-01,8.153087561517816662e-01,-7.994453002764075888e-01,-3.784177081996676351e-01,8.153087561517816662e-01
1.567513502700540151e+01,-8.380496953752627487e-01,8.190728589588585073e-01,-7.992808881685605771e-01,-3.794639201792582295e-01,8.190728589588585073e-01
1.567913582716543353e+01,-8.347652442139744666e-01,8.228217049133123018e-01,-7.991024591794101406e-01,-3.805034950533195404e-01,8.228217049133123018e-01
1.568313662732546554e+01,-8.314658252732076704e-01,8.265552328656220471e-01,-7.989100147739439661e-01,-3.815364144566312787e-01,8.265552328656220471e-01
1.568713742748549755e+01,-8.281514999971149038e-01,8.302733821003244197e-01,-7.987035566971462108e-01,-3.825626601378006031e-01,8.302733821003244197e-01
1.569113822764552957e+01,-8.248223299894421601e-01,8.339760923085209887e-01,-7.984830869511403417e-01,-3.835822139747069870e-01,8.339760923085209887e-01
1.569513902780556158e+01,-8.214783769987283879e-01,8.376633035530582916e-01,-7.982486077837038785e-01,-3.845950579678278358e-01,8.376633035530582916e-01
1.569913982796559360e+01,-8.181197032275713266e-01,8.413349563604243242e-01,-7.980001217623916565e-01,-3.856011741931286707e-01,8.413349563604243242e-01
1.570314062812562561e+01,-8.147463711061733171e-01,8.449909916847262448e-01,-7.977376317291022811e-01,-3.866005448461756755e-01,8.449909916847262448e-01
1.570714142828565762e+01,-8.113584432836310478e-01,8.486313509057498150e-01,-7.974611407981773148e-01,-3.875931522436645849e-01,8.486313509057498150e-01
1.571114222844568964e+01,-8.079559826279352208e-01,8.522559758289596221e-01,-7.971706523564012770e-01,-3.885789788234207398e-01,8.522559758289596221e-01
1.571514302860572165e+01,-8.045390522259704413e-01,8.558648086854990789e-01,-7.968661700630019773e-01,-3.895580071443990322e-01,8.558648086854990789e-01
1.571914382876575367e+01,-8.011077153835156617e-01,8.594577921321903125e-01,-7.965476978496502936e-01,-3.905302198866838492e-01,8.594577921321903125e-01
1.572314462892578568e+01,-7.976620356252439592e-01,8.630348692515343867e-01,-7.962152399204600606e-01,-3.914955998514892399e-01,8.630348692515343867e-01
1.572714542908581770e+01,-7.942020766947220922e-01,8.665959835517111909e-01,-7.958688007519885144e-01,-3.924541299611587486e-01,8.665959835517111909e-01
1.573114622924584971e+01,-7.907279025544113882e-01,8.701410789665791068e-01,-7.955083850932356260e-01,-3.934057932591655815e-01,8.701410789665791068e-01
1.573514702940588172e+01,-7.872395773856670775e-01,8.736700998556755637e-01,-7.951339979656447676e-01,-3.943505729101124402e-01,8.736700998556755637e-01
1.573914782956591374e+01,-7.837371655887384048e-01,8.771829910042167056e-01,-7.947456446631021576e-01,-3.952884521997315770e-01,8.771829910042167056e-01
1.574314862972594575e+01,-7.802207317827687394e-01,8.806796976230976126e-01,-7.943433307519374154e-01,-3.962194145348848506e-01,8.806796976230976126e-01
1.574714942988597777e+01,-7.766903408057955760e-01,8.841601653488918577e-01,-7.939270620709231174e-01,-3.971434434435637262e-01,8.841601653488918577e-01
1.575115023004600978e+01,-7.731460577147506452e-01,8.876243402438520613e-01,-7.934968447312747974e-01,-3.980605225748891085e-01,8.876243402438520613e-01
1.575515103020604180e+01,-7.695879477854595807e-01,8.910721687959095583e-01,-7.930526851166512792e-01,-3.989706356991116198e-01,8.910721687959095583e-01
1.575915183036607381e+01,-7.660160765126420301e-01,8.945035979186743980e-01,-7.925945898831545655e-01,-3.998737667076113778e-01,8.945035979186743980e-01
