t,v,w,q,dv_dt,dv_dt_noisy
8.469693938787758114e+00,8.432601454931560880e+00,7.438296947803720548e-03,3.781787599102626185e-02,8.674164586343735550e-03,1.416494983521869241e-02
8.471694338867774121e+00,8.432618796179209397e+00,7.429953750517724782e-03,3.777458405853523216e-02,8.663617935423584271e-03,5.543258099547727392e-03
8.473694738947790128e+00,8.432636116342189680e+00,7.421620564484070898e-03,3.773134870504928767e-02,8.653084080022077629e-03,-7.916140322718027977e-03
8.475695139027806135e+00,8.432653415446088374e+00,7.413297377781030532e-03,3.768816985460492208e-02,8.642563004664038928e-03,-3.553428635619826706e-03
8.477695539107822142e+00,8.432670693516456595e+00,7.404984178501081843e-03,3.764504743134532844e-02,8.632054693891610953e-03,1.177311600598793077e-02
8.479695939187838150e+00,8.432687950578815261e+00,7.396680954750908636e-03,3.760198135952040610e-02,8.621559132276912507e-03,1.924575954990112581e-02
8.481696339267854157e+00,8.432705186658656871e+00,7.388387694651402972e-03,3.755897156348672605e-02,8.611076304389619906e-03,-3.203622241020703115e-02
8.483696739347870164e+00,8.432722401781438393e+00,7.380104386337660825e-03,3.751601796770757252e-02,8.600606194841375896e-03,2.313925654370284184e-03
8.485697139427886171e+00,8.432739595972586599e+00,7.371831017958986425e-03,3.747312049675291523e-02,8.590148788248708200e-03,2.207429854913438988e-02
8.487697539507902178e+00,8.432756769257498064e+00,7.363567577678891383e-03,3.743027907529942327e-02,8.579704069252791498e-03,7.187965596464293040e-03
8.489697939587918185e+00,8.432773921661535610e+00,7.355314053675091231e-03,3.738749362813046512e-02,8.569272022519225374e-03,-1.177022352032867925e-02
8.491698339667934192e+00,8.432791053210033638e+00,7.347070434139510615e-03,3.734476408013608778e-02,8.558852632715385766e-03,-1.001875128530962597e-02
8.493698739747950199e+00,8.432808163928291023e+00,7.338836707278278970e-03,3.730209035631305153e-02,8.548445884549504825e-03,4.385333316749836369e-02
8.495699139827966206e+00,8.432825253841579993e+00,7.330612861311733980e-03,3.725947238176479520e-02,8.538051762728482430e-03,-2.174699359791387038e-02
8.497699539907982214e+00,8.432842322975137250e+00,7.322398884474418113e-03,3.721691008170145698e-02,8.527670251994301509e-03,3.417969479888526355e-03
8.499699939987998221e+00,8.432859371354171074e+00,7.314194765015080354e-03,3.717440338143988138e-02,8.517301337100491310e-03,2.655240924137164740e-02
8.501700340068014228e+00,8.432876399003854218e+00,7.306000491196678812e-03,3.713195220640359145e-02,8.506945002819232826e-03,-2.995352426925965150e-02
8.503700740148030235e+00,8.432893405949332788e+00,7.297816051296375506e-03,3.708955648212281658e-02,8.496601233950240584e-03,2.340639907011674015e-02
8.505701140228046242e+00,8.432910392215719142e+00,7.289641433605538109e-03,3.704721613423447163e-02,8.486270015295893643e-03,-2.119591034150700160e-02
8.507701540308062249e+00,8.432927357828093662e+00,7.281476626429745150e-03,3.700493108848217083e-02,8.475951331693876156e-03,3.003848680631853243e-02
8.509701940388078256e+00,8.432944302811504755e+00,7.273321618088777335e-03,3.696270127071622086e-02,8.465645167996527221e-03,6.313810511594453168e-02
8.511702340468094263e+00,8.432961227191070108e+00,7.265176396876702435e-03,3.692052660654230462e-02,8.455351509005337718e-03,-1.521557561480966353e-02
8.513702740548110270e+00,8.432978130991958921e+00,7.257040951069227905e-03,3.687840702139693477e-02,8.445070339479610055e-03,8.438019746081599007e-03
8.515703140628126278e+00,8.432995014239114795e+00,7.248915269038555195e-03,3.683634244155584853e-02,8.434801644319644964e-03,1.712325008096110546e-02
8.517703540708142285e+00,8.433011876957445807e+00,7.240799339172103617e-03,3.679433279341004503e-02,8.424545408448835815e-03,-1.642146284679861859e-03
8.519703940788158292e+00,8.433028719171835164e+00,7.232693149870243927e-03,3.675237800344562100e-02,8.414301616797015271e-03,2.067680110921824022e-02
8.521704340868174299e+00,8.433045540907130544e+00,7.224596689546293124e-03,3.671047799824381230e-02,8.404070254326434508e-03,-4.517468572439588964e-03
8.523704740948190306e+00,8.433062342188158311e+00,7.216509946626517916e-03,3.666863270448098705e-02,8.393851306005339907e-03,-1.592777543091903128e-03
8.525705141028206313e+00,8.433079123039711078e+00,7.208432909550133855e-03,3.662684204892861783e-02,8.383644756827957067e-03,-6.629838460963009827e-03
8.527705541108222320e+00,8.433095883486556588e+00,7.200365566769303602e-03,3.658510595845332336e-02,8.373450591797393372e-03,8.647720649842092697e-03
8.529705941188238327e+00,8.433112623553430609e+00,7.192307906749140396e-03,3.654342436001682681e-02,8.363268795940292932e-03,1.914654477989526787e-02
8.531706341268254334e+00,8.433129343265042266e+00,7.184259917967704585e-03,3.650179718067599055e-02,8.353099354303950008e-03,2.909625440966234419e-02
8.533706741348270342e+00,8.433146042646074036e+00,7.176221588916006228e-03,3.646022434758279529e-02,8.342942251939655662e-03,7.450537387067887422e-03
8.535707141428286349e+00,8.433162721721174648e+00,7.168192908098003358e-03,3.641870578798434704e-02,8.332797473931563559e-03,-1.182654812114887141e-02
8.537707541508302356e+00,8.433179380514969736e+00,7.160173864030601985e-03,3.637724142922288406e-02,8.322665005370932789e-03,-9.492019843652943489e-05
8.539707941588318363e+00,8.433196019052051184e+00,7.152164445243657832e-03,3.633583119873575601e-02,8.312544831374335530e-03,-7.600789104090441284e-04
8.541708341668334370e+00,8.433212637356989561e+00,7.144164640279975463e-03,3.629447502405544479e-02,8.302436937063895073e-03,1.696754471501644990e-03
8.543708741748350377e+00,8.433229235454318129e+00,7.136174437695306551e-03,3.625317283280955066e-02,8.292341307592820954e-03,2.116079362566629374e-02
8.545709141828366384e+00,8.433245813368547061e+00,7.128193826058352479e-03,3.621192455272081306e-02,8.282257928130531965e-03,6.672792363925256556e-03
8.547709541908382391e+00,8.433262371124156331e+00,7.120222793950762609e-03,3.617073011160708285e-02,8.272186783847779168e-03,1.129591854078849586e-02
8.549709941988398398e+00,8.433278908745599267e+00,7.112261329967136010e-03,3.612958943738133616e-02,8.262127859952839160e-03,1.041367085259802851e-02
8.551710342068414406e+00,8.433295426257297223e+00,7.104309422715019730e-03,3.608850245805168139e-02,8.252081141657763297e-03,7.550323657457727426e-03
8.553710742148430413e+00,8.433311923683646683e+00,7.096367060814907923e-03,3.604746910172133834e-02,8.242046614196363308e-03,-1.340832625052208044e-04
8.555711142228446420e+00,8.433328401049012157e+00,7.088434232900246192e-03,3.600648929658867292e-02,8.232024262827986050e-03,2.387122062753069957e-02
8.557711542308462427e+00,8.433344858377731512e+00,7.080510927617427244e-03,3.596556297094714860e-02,8.222014072817529495e-03,7.456086671596368586e-03
8.559711942388478434e+00,8.433361295694114190e+00,7.072597133625790899e-03,3.592469005318538189e-02,8.212016029447433141e-03,6.955878931692945424e-03
8.561712342468494441e+00,8.433377713022441213e+00,7.064692839597628421e-03,3.588387047178708683e-02,8.202030118026337746e-03,-1.326005135423849110e-02
8.563712742548510448e+00,8.433394110386961628e+00,7.056798034218178181e-03,3.584310415533112359e-02,8.192056323880869684e-03,-4.970818687361870658e-03
8.565713142628526455e+00,8.433410487811901390e+00,7.048912706185627396e-03,3.580239103249146376e-02,8.182094632342762353e-03,-2.924413324860678995e-03
8.567713542708542462e+00,8.433426845321452703e+00,7.041036844211111256e-03,3.576173103203721115e-02,8.172145028771504727e-03,2.037293024018434554e-02
8.569713942788558469e+00,8.433443182939784677e+00,7.033170437018714666e-03,3.572112408283259488e-02,8.162207498538576189e-03,-2.611495833069581857e-02
8.571714342868574477e+00,8.433459500691030897e+00,7.025313473345470502e-03,3.568057011383695548e-02,8.152282027043433743e-03,2.349745592174680431e-02
8.573714742948590484e+00,8.433475798599305406e+00,7.017465941941360488e-03,3.564006905410477266e-02,8.142368599681315544e-03,1.129335869892566548e-02
8.575715143028606491e+00,8.433492076688683170e+00,7.009627831569313454e-03,3.559962083278564449e-02,8.132467201893645026e-03,-5.443425269601800953e-03
8.577715543108622498e+00,8.433508334983219612e+00,7.001799131005209675e-03,3.555922537912429432e-02,8.122577819115406328e-03,-8.303465189704293398e-03
8.579715943188638505e+00,8.433524573506936406e+00,6.993979829037876537e-03,3.551888262246057776e-02,8.112700436807784854e-03,1.886953526126816313e-02
8.581716343268654512e+00,8.433540792283828580e+00,6.986169914469089401e-03,3.547859249222946182e-02,8.102835040449729576e-03,1.296520536488494392e-02
8.583716743348670519e+00,8.433556991337862740e+00,6.978369376113572470e-03,3.543835491796103881e-02,8.092981615540395524e-03,-3.097790603843729451e-02
8.585717143428686526e+00,8.433573170692975296e+00,6.970578202799000526e-03,3.539816982928054023e-02,8.083140147591372227e-03,-5.174259515865468895e-03
8.587717543508702533e+00,8.433589330373076010e+00,6.962796383365993727e-03,3.535803715590831592e-02,8.073310622136453674e-03,-9.718018305126297635e-03
8.589717943588718541e+00,8.433605470402044446e+00,6.955023906668122806e-03,3.531795682765982713e-02,8.063493024716761326e-03,7.159738289865610374e-03
8.591718343668734548e+00,8.433621590803733525e+00,6.947260761571906473e-03,3.527792877444567432e-02,8.053687340905169023e-03,-4.142025125652135098e-03
8.593718743748750555e+00,8.433637691601964193e+00,6.939506936956813150e-03,3.523795292627157627e-02,8.043893556281211943e-03,1.774419582051540989e-02
8.595719143828766562e+00,8.433653772820534300e+00,6.931762421715259234e-03,3.519802921323839096e-02,8.034111656447073813e-03,-1.878280844989886622e-03
8.597719543908782569e+00,8.433669834483207950e+00,6.924027204752608231e-03,3.515815756554207389e-02,8.024341627018483081e-03,3.024614366450602623e-03
8.599719943988798576e+00,8.433685876613724375e+00,6.916301274987174223e-03,3.511833791347371975e-02,8.014583453630264032e-03,3.334255815193536143e-02
8.601720344068814583e+00,8.433701899235789057e+00,6.908584621350220140e-03,3.507857018741956240e-02,8.004837121938335187e-03,3.714223910142395481e-03
8.603720744148830590e+00,8.433717902373086162e+00,6.900877232785955148e-03,3.503885431786093324e-02,7.995102617611715701e-03,-1.453714905371793209e-03
8.605721144228846597e+00,8.433733886049264328e+00,6.893179098251538996e-03,3.499919023537430285e-02,7.985379926339186696e-03,9.224936299236451143e-03
8.607721544308862605e+00,8.433749850287949101e+00,6.885490206717078537e-03,3.495957787063126709e-02,7.975669033822851972e-03,-1.749852710104785394e-02
8.609721944388878612e+00,8.433765795112734054e+00,6.877810547165632074e-03,3.492001715439854714e-02,7.965969925785243433e-03,-2.349652689496060931e-02
8.611722344468894619e+00,8.433781720547186112e+00,6.870140108593203281e-03,3.488050801753797558e-02,7.956282587966878594e-03,7.780034663431997614e-03
8.613722744548910626e+00,8.433797626614840226e+00,6.862478880008746410e-03,3.484105039100653112e-02,7.946607006130701478e-03,-3.460739587211722826e-03
8.615723144628926633e+00,8.433813513339210033e+00,6.854826850434163690e-03,3.480164420585629692e-02,7.936943166040322239e-03,-2.029228424696030708e-02
8.617723544708942640e+00,8.433829380743771864e+00,6.847184008904305327e-03,3.476228939323449535e-02,7.927291053493101813e-03,2.670871422872317727e-02
8.619723944788958647e+00,8.433845228851978959e+00,6.839550344466970369e-03,3.472298588438346018e-02,7.917650654298835633e-03,2.184364294530687090e-02
8.621724344868974654e+00,8.433861057687254359e+00,6.831925846182908442e-03,3.468373361064066435e-02,7.908021954285082700e-03,1.257893786225331920e-02
8.623724744948990661e+00,8.433876867272992683e+00,6.824310503125814546e-03,3.464453250343869917e-02,7.898404939294501048e-03,-2.597629494287179500e-03
8.625725145029006669e+00,8.433892657632560130e+00,6.816704304382335128e-03,3.460538249430527430e-02,7.888799595187734326e-03,4.039771770141468987e-03
8.627725545109022676e+00,8.433908428789292699e+00,6.809107239052063741e-03,3.456628351486323164e-02,7.879205907846964507e-03,-3.506959374525775441e-03
8.629725945189038683e+00,8.433924180766503298e+00,6.801519296247542784e-03,3.452723549683053839e-02,7.869623863159702637e-03,2.513708900315225411e-02
8.631726345269054690e+00,8.433939913587469306e+00,6.793940465094261763e-03,3.448823837202027315e-02,7.860053447046766451e-03,-2.081256827461079595e-02
8.633726745349070697e+00,8.433955627275441458e+00,6.786370734730662498e-03,3.444929207234066065e-02,7.850494645443184538e-03,1.332566504742907325e-02
8.635727145429086704e+00,8.433971321853645620e+00,6.778810094308133048e-03,3.441039652979503705e-02,7.840947444289536605e-03,8.228035649968922297e-03
8.637727545509102711e+00,8.433986997345275682e+00,6.771258532991008584e-03,3.437155167648185683e-02,7.831411829551493398e-03,-1.476418986583595550e-02
8.639727945589118718e+00,8.434002653773497116e+00,6.763716039956575721e-03,3.433275744459472062e-02,7.821887787218706478e-03,2.021032478662799364e-02
8.641728345669134725e+00,8.434018291161448744e+00,6.756182604395069048e-03,3.429401376642233351e-02,7.812375303282603767e-03,1.032242284794614162e-03
8.643728745749150733e+00,8.434033909532237416e+00,6.748658215509670266e-03,3.425532057434852590e-02,7.802874363769030097e-03,4.519593453539015593e-02
8.645729145829166740e+00,8.434049508908945114e+00,6.741142862516509918e-03,3.421667780085227428e-02,7.793384954711157775e-03,3.128139296851797924e-02
8.647729545909182747e+00,8.434065089314623620e+00,6.733636534644669991e-03,3.417808537850764578e-02,7.783907062156369960e-03,6.686321128472676352e-03
8.649729945989196978e+00,8.434080650772294518e+00,6.726139221136183920e-03,3.413954323998390217e-02,7.774440672183580148e-03,2.653622789799622850e-04
8.651730346069212985e+00,8.434096193304954525e+00,6.718650911246015767e-03,3.410105131804529871e-02,7.764985770873034099e-03,-5.859832838927500967e-03
8.653730746149228992e+00,8.434111716935570158e+00,6.711171594242098387e-03,3.406260954555133391e-02,7.755542344328514304e-03,-6.648943050396340787e-03
8.655731146229244999e+00,8.434127221687075959e+00,6.703701259405306541e-03,3.402421785545659688e-02,7.746110378676229757e-03,1.406383042364365947e-02
8.657731546309261006e+00,8.434142707582383380e+00,6.696239896029461229e-03,3.398587618081078815e-02,7.736689860056156220e-03,-2.091381715299083649e-02
8.659731946389277013e+00,8.434158174644371897e+00,6.688787493421334898e-03,3.394758445475874742e-02,7.727280774621370085e-03,2.715942850563394378e-02
8.661732346469293020e+00,8.434173622895894340e+00,6.681344040900647971e-03,3.390934261054042581e-02,7.717883108546708115e-03,2.169307072733094727e-02
8.663732746549309027e+00,8.434189052359773342e+00,6.673909527800068846e-03,3.387115058149091362e-02,7.708496848026991088e-03,5.037831212236849182e-03
8.665733146629325034e+00,8.434204463058801338e+00,6.666483943465214765e-03,3.383300830104041257e-02,7.699121979268364058e-03,2.270077829004146786e-02
8.667733546709341041e+00,8.434219855015747669e+00,6.659067277254651814e-03,3.379491570271426354e-02,7.689758488492515198e-03,5.364726320919414176e-02
8.669733946789357049e+00,8.434235228253349703e+00,6.651659518539894053e-03,3.375687272013291884e-02,7.680406361946445770e-03,1.362268785246283434e-02
8.671734346869373056e+00,8.434250582794385664e+00,6.644260656676138736e-03,3.371887928676119833e-02,7.671065585848735324e-03,4.205996344215269522e-02
8.673734746949389063e+00,8.434265918661722594e+00,6.636870680985774290e-03,3.368093533577547899e-02,7.661736146347575271e-03,1.797432709599530026e-03
8.675735147029405070e+00,8.434281235878007266e+00,6.629489580885630090e-03,3.364304080115369106e-02,7.652418029724827875e-03,-4.466366252831938805e-03
8.677735547109421077e+00,8.434296534465849149e+00,6.622117345809198398e-03,3.360519561700054531e-02,7.643111222288778706e-03,2.767736008891538008e-02
8.679735947189437084e+00,8.434311814447827516e+00,6.614753965201763258e-03,3.356739971750553886e-02,7.633815710371916197e-03,-3.067525104000014963e-02
8.681736347269453091e+00,8.434327075846503874e+00,6.607399428520395294e-03,3.352965303694288579e-02,7.624531480301399711e-03,2.681676659789192577e-02
