t,N,T,dN_dt,dN_dt_noisy
2.673534706941387995e+01,6.338451210724203975e+02,1.266903842733994736e+02,3.291715616796864197e-03,1.057327478145802413e+00
2.674134826965392975e+01,6.338451407533798374e+02,1.266906198978727218e+02,3.265450261466185111e-03,3.474888953318477913e-01
2.674734946989397599e+01,6.338451602767621580e+02,1.266908548277800719e+02,3.239312881504474717e-03,5.804632854875781955e-01
2.675335067013402579e+01,6.338451796433273557e+02,1.266910890651028723e+02,3.213302954208074880e-03,1.270153790968065577e+00
2.675935187037407204e+01,6.338451988538325850e+02,1.266913226118176681e+02,3.187419958180726098e-03,-2.274943794974363609e+00
2.676535307061412183e+01,6.338452179090329537e+02,1.266915554698962438e+02,3.161663373759893148e-03,-6.722259479310426222e-01
2.677135427085416808e+01,6.338452368096809550e+02,1.266917876413055382e+02,3.136032682817813111e-03,-1.725950146133071073e+00
2.677735547109421788e+01,6.338452555565263538e+02,1.266920191280077717e+02,3.110527368818338800e-03,-3.713357891742457451e+00
2.678335667133426412e+01,6.338452741503166408e+02,1.266922499319603048e+02,3.085146916987469012e-03,1.071529889736104968e+00
2.678935787157431392e+01,6.338452925917966922e+02,1.266924800551157659e+02,3.059890814000709724e-03,-4.487518756176947510e-01
2.679535907181436016e+01,6.338453108817092243e+02,1.266927094994219516e+02,3.034758548011495805e-03,8.218766953828389177e-01
2.680136027205440996e+01,6.338453290207938835e+02,1.266929382668218693e+02,3.009749609162781780e-03,1.269697459446753385e+00
2.680736147229445621e+01,6.338453470097882700e+02,1.266931663592537802e+02,2.984863488734390558e-03,-1.801157382086519654e+00
2.681336267253450600e+01,6.338453648494273693e+02,1.266933937786511137e+02,2.960099679938821282e-03,3.021147436810780906e+00
2.681936387277455225e+01,6.338453825404436657e+02,1.266936205269425244e+02,2.935457677466501991e-03,6.129676268360000346e-01
2.682536507301460205e+01,6.338454000835671422e+02,1.266938466060518635e+02,2.910936977514211321e-03,2.024502526231606314e+00
2.683136627325464829e+01,6.338454174795251674e+02,1.266940720178982076e+02,2.886537078211404150e-03,3.394150058519176838e+00
2.683736747349469809e+01,6.338454347290429496e+02,1.266942967643958298e+02,2.862257478938090571e-03,-9.467841232938590812e-01
2.684336867373474433e+01,6.338454518328427412e+02,1.266945208474542284e+02,2.838097680722739824e-03,-1.226471023399483551e+00
2.684936987397479413e+01,6.338454687916447483e+02,1.266947442689780985e+02,2.814057186355967133e-03,3.645357684791087349e-01
2.685537107421484038e+01,6.338454856061662213e+02,1.266949670308673603e+02,2.790135500106316613e-03,2.225635274594454316e+00
2.686137227445489017e+01,6.338455022771224776e+02,1.266951891350171309e+02,2.766332127919213235e-03,2.289076835209381322e+00
2.686737347469493642e+01,6.338455188052258791e+02,1.266954105833177238e+02,2.742646577246432571e-03,-3.934792118666992966e+00
2.687337467493498622e+01,6.338455351911865137e+02,1.266956313776546921e+02,2.719078357188209338e-03,2.876670764837845340e+00
2.687937587517503246e+01,6.338455514357118545e+02,1.266958515199087856e+02,2.695626978464815693e-03,-8.871510036765094531e-01
2.688537707541508226e+01,6.338455675395068738e+02,1.266960710119559508e+02,2.672291953473404647e-03,9.849109821691691691e-01
2.689137827565512850e+01,6.338455835032742698e+02,1.266962898556673593e+02,2.649072795918527845e-03,-2.644770817646362460e+00
2.689737947589517830e+01,6.338455993277140124e+02,1.266965080529094081e+02,2.625969021465834885e-03,-1.761748667633481702e+00
2.690338067613522455e+01,6.338456150135236840e+02,1.266967256055436621e+02,2.602980147145217416e-03,7.352522595490799118e-01
2.690938187637527435e+01,6.338456305613982522e+02,1.266969425154269402e+02,2.580105691691869652e-03,-3.566067535920453224e+00
2.691538307661532059e+01,6.338456459720304110e+02,1.266971587844112292e+02,2.557345175375758117e-03,1.618356393200415910e+00
2.692138427685537039e+01,6.338456612461101258e+02,1.266973744143437557e+02,2.534698120086886775e-03,-1.074932514386622628e+00
2.692738547709541663e+01,6.338456763843249746e+02,1.266975894070669568e+02,2.512164049363718732e-03,5.561986448248448234e-01
2.693338667733546643e+01,6.338456913873601479e+02,1.266978037644184383e+02,2.489742488336332826e-03,2.988994551843106029e-01
2.693938787757551268e+01,6.338457062558982216e+02,1.266980174882310877e+02,2.467432963527471657e-03,-1.105737795892189235e+00
2.694538907781556247e+01,6.338457209906191565e+02,1.266982305803329325e+02,2.445235003420975772e-03,2.629284494318728793e+00
2.695139027805560872e+01,6.338457355922006400e+02,1.266984430425472539e+02,2.423148137950192904e-03,4.685052629598383866e+00
2.695739147829565852e+01,6.338457500613177444e+02,1.266986548766925154e+02,2.401171898412712835e-03,1.263913652002154775e+00
2.696339267853570476e+01,6.338457643986431549e+02,1.266988660845824199e+02,2.379305817981958171e-03,-3.428944800268927118e+00
2.696939387877575456e+01,6.338457786048469416e+02,1.266990766680258389e+02,2.357549431479810664e-03,2.461688643885175942e-01
2.697539507901580080e+01,6.338457926805966736e+02,1.266992866288268971e+02,2.335902274950285573e-03,-4.491434739892328221e-01
2.698139627925585060e+01,6.338458066265575326e+02,1.266994959687849160e+02,2.314363886569026363e-03,1.823157710287510724e+00
2.698739747949589685e+01,6.338458204433921992e+02,1.266997046896943999e+02,2.292933805648544876e-03,1.250414442876198740e-01
2.699339867973594664e+01,6.338458341317606255e+02,1.266999127933450922e+02,2.271611573405607487e-03,4.288753956906387721e+00
2.699939987997599289e+01,6.338458476923207172e+02,1.267001202815219472e+02,2.250396732449644333e-03,1.388604849423464627e+00
2.700540108021604269e+01,6.338458611257274242e+02,1.267003271560051019e+02,2.229288827038544696e-03,1.199051269044069112e+00
2.701140228045608893e+01,6.338458744326334227e+02,1.267005334185699326e+02,2.208287403192343845e-03,-6.837981787029527858e-01
2.701740348069613873e+01,6.338458876136890012e+02,1.267007390709869981e+02,2.187392008238475682e-03,-1.776648865431838420e+00
2.702340468093618497e+01,6.338459006695417202e+02,1.267009441150221107e+02,2.166602191408628642e-03,-1.675466955154656934e-01
2.702940588117623477e+01,6.338459136008367523e+02,1.267011485524362371e+02,2.145917503213468081e-03,4.081043231977194430e-01
2.703540708141628102e+01,6.338459264082167692e+02,1.267013523849855972e+02,2.125337496238444146e-03,9.605707777747354292e-01
2.704140828165633081e+01,6.338459390923220553e+02,1.267015556144215935e+02,2.104861724149031943e-03,4.044840142940113181e-01
2.704740948189637706e+01,6.338459516537901663e+02,1.267017582424908539e+02,2.084489742401274270e-03,-5.577287016103925632e-01
2.705341068213642686e+01,6.338459640932563843e+02,1.267019602709352029e+02,2.064221108270203331e-03,1.010878629721924798e-01
2.705941188237647310e+01,6.338459764113533765e+02,1.267021617014916899e+02,2.044055380281406542e-03,-9.231940884652788393e-01
2.706541308261652290e+01,6.338459886087114228e+02,1.267023625358925756e+02,2.023992118751039015e-03,-1.977193350293841245e+00
2.707141428285656914e+01,6.338460006859580744e+02,1.267025627758653172e+02,2.004030885615293300e-03,-1.733000252473041902e+00
2.707741548309661894e+01,6.338460126437187228e+02,1.267027624231325689e+02,1.984171244288290836e-03,9.878202932097629452e-01
2.708341668333666519e+01,6.338460244826159169e+02,1.267029614794122381e+02,1.964412759974720757e-03,1.453154221331726559e+00
2.708941788357671498e+01,6.338460362032700459e+02,1.267031599464174008e+02,1.944754999158249120e-03,-4.313028911349773842e-01
2.709541908381676123e+01,6.338460478062987704e+02,1.267033578258563580e+02,1.925197530340483354e-03,-2.712827167976888387e-01
2.710142028405681103e+01,6.338460592923173635e+02,1.267035551194326359e+02,1.905739923131477553e-03,1.094450993927527094e+00
2.710742148429685727e+01,6.338460706619384837e+02,1.267037518288449292e+02,1.886381749329757440e-03,-2.708709688387284653e-01
2.711342268453690707e+01,6.338460819157725155e+02,1.267039479557871999e+02,1.867122581671765147e-03,6.285460085190025303e+00
2.711942388477695332e+01,6.338460930544271150e+02,1.267041435019485647e+02,1.847961995139257851e-03,2.589707099019286640e-01
2.712542508501700311e+01,6.338461040785075511e+02,1.267043384690133649e+02,1.828899565850861109e-03,-1.037006456469288240e+00
2.713142628525704936e+01,6.338461149886165913e+02,1.267045328586611959e+02,1.809934871687346458e-03,-3.619796080704440033e+00
2.713742748549709916e+01,6.338461257853545021e+02,1.267047266725667924e+02,1.791067492149522877e-03,4.221151278644765803e-01
2.714342868573714540e+01,6.338461364693191626e+02,1.267049199124001575e+02,1.772297008216128233e-03,2.051795188084287513e+00
2.714942988597719520e+01,6.338461470411058372e+02,1.267051125798264763e+02,1.753623002713311507e-03,-1.109058271879523327e-01
2.715543108621724144e+01,6.338461575013071752e+02,1.267053046765061310e+02,1.735045059774620313e-03,2.484086412538483835e+00
2.716143228645729124e+01,6.338461678505136661e+02,1.267054962040947572e+02,1.716562765437856797e-03,-1.184358138905471591e+00
2.716743348669733749e+01,6.338461780893129571e+02,1.267056871642431446e+02,1.698175706877691482e-03,-2.005208873488079913e-01
2.717343468693738728e+01,6.338461882182903082e+02,1.267058775585973507e+02,1.679883473485688228e-03,-3.690639353935632472e-01
2.717943588717743353e+01,6.338461982380288191e+02,1.267060673887985871e+02,1.661685655676592432e-03,-1.500993484951973045e+00
2.718543708741748333e+01,6.338462081491085200e+02,1.267062566564833190e+02,1.643581845854669155e-03,-2.963636585646631350e+00
2.719143828765752957e+01,6.338462179521072812e+02,1.267064453632831942e+02,1.625571637930534052e-03,-1.903957701592420504e+00
2.719743948789757937e+01,6.338462276476005854e+02,1.267066335108250854e+02,1.607654627150623128e-03,-3.801987705902041270e+00
2.720344068813762561e+01,6.338462372361611870e+02,1.267068211007310765e+02,1.589830410637205205e-03,1.519770580994629805e+00
2.720944188837767541e+01,6.338462467183593390e+02,1.267070081346184338e+02,1.572098587246273382e-03,-3.412974692495838180e-01
2.721544308861772166e+01,6.338462560947630209e+02,1.267071946140996772e+02,1.554458756999110847e-03,-2.058730270529263440e-01
2.722144428885776790e+01,6.338462653659375974e+02,1.267073805407825091e+02,1.536910521849677025e-03,-1.147076847354574269e+00
2.722744548909781770e+01,6.338462745324457046e+02,1.267075659162698287e+02,1.519453485229860235e-03,1.905005503503649056e+00
2.723344668933786394e+01,6.338462835948479324e+02,1.267077507421597744e+02,1.502087252191586231e-03,-1.691047369340147766e+00
2.723944788957791374e+01,6.338462925537021420e+02,1.267079350200456958e+02,1.484811429349974787e-03,3.370920862112232186e+00
2.724544908981795999e+01,6.338463014095635799e+02,1.267081187515161105e+02,1.467625625082291663e-03,2.171474102954977337e+00
2.725145029005800978e+01,6.338463101629852190e+02,1.267083019381547899e+02,1.450529449130044668e-03,-1.396777551316268795e+00
2.725745149029805603e+01,6.338463188145174172e+02,1.267084845815407164e+02,1.433522512883200761e-03,-3.996779320775540323e-01
2.726345269053810583e+01,6.338463273647080314e+02,1.267086666832480262e+02,1.416604429493872885e-03,1.259684634898402766e+00
2.726945389077815207e+01,6.338463358141025310e+02,1.267088482448461377e+02,1.399774813563681164e-03,2.504235800771098752e+00
2.727545509101820187e+01,6.338463441632437707e+02,1.267090292678996235e+02,1.383033281371126577e-03,-1.583145546326371278e+00
2.728145629125824811e+01,6.338463524126722177e+02,1.267092097539682953e+02,1.366379450644217286e-03,-9.966282182803519740e-01
2.728745749149829791e+01,6.338463605629621043e+02,1.267093897046991771e+02,1.349812916146220232e-03,5.011282636768295440e+00
2.729345869173834416e+01,6.338463686147420049e+02,1.267095691219101212e+02,1.333333233162647957e-03,1.840482237906881480e+00
2.729945989197839396e+01,6.338463765685079352e+02,1.267097480071203819e+02,1.316940044802095144e-03,1.794314012828530647e+00
2.730546109221844020e+01,6.338463844247453380e+02,1.267099263618237615e+02,1.300633001307005543e-03,3.868550600583470445e+00
2.731146229245849000e+01,6.338463921839380646e+02,1.267101041875108365e+02,1.284411754198799827e-03,8.930008097988356708e-01
2.731746349269853624e+01,6.338463998465688292e+02,1.267102814856689719e+02,1.268275955254694054e-03,-9.112272450132536949e-01
2.732346469293858604e+01,6.338464074131186408e+02,1.267104582577822640e+02,1.252225258042471978e-03,-3.456565507551662808e+00
2.732946589317863229e+01,6.338464148840674852e+02,1.267106345053316261e+02,1.236259316158339061e-03,1.724846042250223421e+00
2.733546709341868208e+01,6.338464222598935294e+02,1.267108102297947454e+02,1.220377784875381622e-03,-2.265506688599153051e+00
2.734146829365872833e+01,6.338464295410739169e+02,1.267109854326460834e+02,1.204580320006698457e-03,1.342725540208445700e+00
2.734746949389877813e+01,6.338464367280841998e+02,1.267111601153568614e+02,1.188866578473835034e-03,-3.948472281071197632e+00
2.735347069413882437e+01,6.338464438213986796e+02,1.267113342793950750e+02,1.173236217880457843e-03,-9.475312150958565827e-01
2.735947189437887417e+01,6.338464508214899524e+02,1.267115079262255506e+02,1.157688897080788593e-03,-3.477276243353804447e-02
2.736547309461892041e+01,6.338464577288294777e+02,1.267116810573098178e+02,1.142224275696435143e-03,-2.501900865617042946e+00
2.737147429485897021e+01,6.338464645438874641e+02,1.267118536741062229e+02,1.126842014258500058e-03,-1.092475935130734044e+00
2.737747549509901646e+01,6.338464712671323014e+02,1.267120257780699006e+02,1.111541774321267440e-03,-1.662474103366232470e+00
2.738347669533906625e+01,6.338464778990312425e+02,1.267121973706527314e+02,1.096323218291672674e-03,2.606890849139538724e-01
2.738947789557911250e+01,6.338464844400501761e+02,1.267123684533033838e+02,1.081186009571410978e-03,-2.517029534840080629e+00
2.739547909581916230e+01,6.338464908906535129e+02,1.267125390274673009e+02,1.066129812500093976e-03,-5.230471597265096140e-01
2.740148029605920854e+01,6.338464972513042994e+02,1.267127090945867280e+02,1.051154292269984580e-03,2.749335538026895787e+00
2.740748149629925834e+01,6.338465035224642179e+02,1.267128786561006422e+02,1.036259114982840401e-03,2.802695794949195740e+00
2.741348269653930458e+01,6.338465097045933589e+02,1.267130477134448370e+02,1.021443947962552556e-03,3.781822959417307839e+00
2.741948389677935438e+01,6.338465157981506763e+02,1.267132162680518661e+02,1.006708458987759514e-03,8.314057429110955910e-01
2.742548509701940063e+01,6.338465218035935322e+02,1.267133843213510573e+02,9.920523171444983745e-04,-8.132200236520727987e-01
2.743148629725945042e+01,6.338465277213780382e+02,1.267135518747685126e+02,9.774751924283009430e-04,6.582818211432279742e-01
2.743748749749949667e+01,6.338465335519589416e+02,1.267137189297271220e+02,9.629767555452417582e-04,1.421680949950480333e+00
2.744348869773954647e+01,6.338465392957892846e+02,1.267138854876465501e+02,9.485566783951071557e-04,5.607699950872028216e-01
2.744948989797959271e+01,6.338465449533210858e+02,1.267140515499432354e+02,9.342146335598044971e-04,2.901442792551244487e+00
2.745549109821964251e+01,6.338465505250047727e+02,1.267142171180303762e+02,9.199502946728443931e-04,-1.314213633224732503e+00
2.746149229845968875e+01,6.338465560112895218e+02,1.267143821933180021e+02,9.057633363909189939e-04,-4.133786343920791140e-01
2.746749349869973855e+01,6.338465614126228047e+02,1.267145467772128455e+02,8.916534341665283137e-04,-3.038658924169969744e+00
2.747349469893978480e+01,6.338465667294509558e+02,1.267147108711184700e+02,8.776202645606190345e-04,-8.410387744167518997e-01
2.747949589917983459e+01,6.338465719622190591e+02,1.267148744764351846e+02,8.636635046741503174e-04,2.480836906264956898e+00
2.748549709941988084e+01,6.338465771113703795e+02,1.267150375945601013e+02,8.497828330007450859e-04,1.057731478664695884e-01
2.749149829965993064e+01,6.338465821773470452e+02,1.267152002268870916e+02,8.359779288866775460e-04,1.496933938953496135e+00
2.749749949989997688e+01,6.338465871605898201e+02,1.267153623748068156e+02,8.222484721329692547e-04,8.560815193777766563e-01
2.750350070014002668e+01,6.338465920615379900e+02,1.267155240397066933e+02,8.085941440469923691e-04,1.929425777278076737e+00
