c,r,N_eq,N_eq_noisy
4.959980170120536158e+00,7.784634559478954552e-01,6.632421518220073153e+01,6.527428673249805513e+01
3.975095673420961706e+00,1.121583166781378260e+00,7.248703016462354753e+01,7.214405159005720236e+01
7.786933235275349752e+00,1.143638328308295371e+00,7.157829628947398248e+01,7.183977486675938451e+01
3.734879648368087945e+00,2.672067719064100455e+00,8.411160370549403353e+01,8.450333151567140533e+01
9.050665614057548325e+00,4.613350809874742220e-01,5.661400711854284395e+01,5.627961300426419200e+01
3.066418412601181753e+00,4.814460324013904446e-01,6.004073150546111748e+01,6.008234887627892107e+01
6.833449978830309135e+00,2.608605683736977543e+00,8.289156945832952772e+01,8.341873490275081338e+01
6.272193692811773857e+00,1.853910788127332454e+00,7.871883784034811526e+01,7.892635006397986785e+01
8.749085683112507894e+00,2.393687890257194972e+00,8.159651159857884295e+01,8.162969862471523186e+01
2.786991941395191130e+00,2.254590519401881821e+00,8.293164675808348818e+01,8.377433795410911443e+01
1.411101736999750556e-01,2.106924092331480924e+00,9.652676972009990664e+01,9.592102154676680925e+01
2.106009871591341565e+00,1.409101142258238015e+00,7.819518390286690135e+01,7.752064083504615155e+01
6.626647986297546034e+00,2.473370842925177282e+00,8.229518431080747121e+01,8.237852450699081430e+01
1.786487819143659506e+00,2.478374898010411442e+00,8.568398783564157384e+01,8.635535717005645040e+01
2.040390971713003765e+00,3.868008900894529534e-01,5.903479172723221780e+01,5.961914566777760172e+01
8.588712404319027272e+00,1.416269414629717227e+00,7.460695124718051829e+01,7.478622812441692247e+01
9.030741678588043442e+00,9.022176288528876986e-01,6.775436674974125140e+01,6.765319389122372229e+01
3.364475395905534683e+00,7.556122093192108036e-01,6.695448284673098271e+01,6.639156917157653481e+01
9.437134401317965882e-01,9.229099981292588906e-01,7.855880527149864179e+01,7.825057300589604381e+01
8.234164476499714169e+00,1.884135425234096051e+00,7.860274113771964721e+01,7.843465202181120333e+01
9.841743068623026502e+00,2.354712407022742315e+00,8.128201174260524908e+01,8.146029782876806280e+01
3.047499288988746002e+00,2.398411633899331097e+00,8.338165342679428704e+01,8.304430245574383207e+01
7.670943076281282025e+00,1.723964508012401309e+00,7.748816158585472635e+01,7.714858786631923238e+01
2.985171546648043961e+00,1.820460646477474409e+00,8.008145650374144964e+01,8.036042005834340785e+01
9.106555745833690096e+00,1.698307961388864085e+00,7.709359810476725272e+01,7.694066470264013446e+01
4.642122248446652222e+00,2.025931517220240785e+00,8.034889592094567945e+01,7.959057139678569115e+01
2.429904110644811155e+00,2.346131786389865859e+00,8.385764472247532808e+01,8.382702690542015489e+01
2.631736808301963770e-01,8.704960512099425562e-01,8.942231984183197824e+01,8.921537801079503538e+01
5.162625099895701730e+00,1.866163013837546902e+00,7.909825489314762592e+01,7.887685235729436783e+01
8.453110816684052509e+00,2.963322242546089225e+00,8.413460754389807050e+01,8.484978801584773578e+01
4.390286762997952508e+00,1.726292039135681078e+00,7.836404799247377184e+01,7.851222787899530431e+01
8.583339373109939885e+00,1.851983659050896902e+00,7.832863244042322037e+01,7.752615075666511757e+01
4.391684901287512766e+00,8.058916078840892006e-01,6.715414561211353828e+01,6.707238087845608732e+01
6.863882384577955520e+00,5.077227984257807192e-01,5.866376018927508085e+01,5.876745826600817679e+01
4.677289666956850667e+00,1.126112296688063008e+00,7.215976015859017423e+01,7.240085359760531958e+01
9.575029311754233774e+00,1.379544500087862002e-01,3.418526170930687158e+01,3.365943267086996116e+01
6.892618966397349389e+00,2.483629430298159413e+00,8.229854968821845773e+01,8.275550050889467002e+01
9.688540880992110971e+00,2.903205096226277426e+00,8.377951640533754585e+01,8.425432065155689543e+01
9.420906734450730013e+00,7.620727408194026831e-01,6.501277745060573920e+01,6.401298147865246335e+01
2.123444072057545817e+00,1.640074169100441681e+00,8.012078949504251568e+01,7.937500761313472708e+01
8.566351076628118122e+00,1.357838806540323295e+00,7.400186068055339206e+01,7.368198248691821561e+01
1.502714933479748272e+00,9.012856721404880478e-01,7.429562515389062582e+01,7.460297374877868037e+01
9.630437881329005023e+00,2.674766191665050474e+00,8.283806783177068667e+01,8.270330464912905200e+01
4.764204516399518141e+00,2.632345700976245872e+00,8.348625993136883494e+01,8.377488477521727361e+01
5.676579641290753209e+00,2.611730201620522607e+00,8.313595507784339134e+01,8.352021506080295410e+01
8.038303688148099369e+00,2.500466463943950224e+00,8.221168111779900300e+01,8.191364305053940598e+01
5.311109748990828550e+00,5.288994415211614175e-01,5.982584191350905911e+01,5.914988961138470813e+01
6.005589878073499754e+00,1.265497218048560413e+00,7.343775292735656990e+01,7.385814248288036765e+01
1.575633819122839396e+00,8.265347063603155631e-01,7.271810374308238067e+01,7.281939590144925489e+01
5.789214447979041944e-01,1.919857219096890333e+00,8.954927932058984652e+01,8.988869893987846638e+01
2.337834719414950246e+00,2.394098630326045307e-01,4.980034611034260905e+01,4.959022824774079652e+01
9.398964949719422535e+00,1.367378889520825869e+00,7.400204368263094068e+01,7.359270397645204298e+01
1.553638048407975925e+00,2.373411858177680411e+00,8.587891344246389735e+01,8.581232799635627373e+01
9.538183350455682330e+00,1.468432964332795576e+00,7.501138455760593615e+01,7.489086273305049701e+01
3.556767211433337295e+00,1.300601899465165356e+00,7.496091178780864084e+01,7.490130371021506051e+01
7.659035885913405117e+00,2.222471781866659057e+00,8.081569894554444033e+01,8.100410101088969839e+01
7.556166547247110898e+00,2.832111523939857989e+00,8.373368245703173329e+01,8.287078761457412668e+01
3.594175411703124379e+00,2.175979210683570031e+00,8.178706123742644252e+01,8.126320571263998715e+01
6.170363713064549671e+00,9.446900926879202576e-01,6.897764940675644141e+01,6.879453185606020327e+01
8.498378231788013437e+00,5.783734347168483225e-01,6.057699350880245248e+01,6.017734981320763410e+01
2.082675083971477381e+00,1.121700859093187397e+00,7.514632155789574597e+01,7.549660993708094736e+01
6.381904403926373703e+00,2.374408668871396788e+00,8.184753687145988010e+01,8.220457444669411018e+01
9.916160835238057913e+00,8.045847908042517149e-01,6.583076697497025975e+01,6.674374102262899555e+01
7.395949801903942245e+00,7.304871421288698652e-02,2.356636688806708335e+01,2.428800145026608703e+01
6.591932347587891705e+00,1.725113032791831258e-01,3.907515508438890350e+01,3.825163572272434465e+01
7.805252390908390403e+00,2.078088148688121528e+00,7.994179868071566375e+01,8.036365904230359547e+01
9.222090974651536044e+00,2.414560900959714207e+00,8.165149938772120208e+01,8.163680616445678595e+01
4.548808112929951797e+00,9.620088926615022462e-02,2.949040733034408390e+01,2.934629248989387662e+01
5.844093241827522434e+00,2.079880589310054706e-01,4.286709490732696537e+01,4.249463489961378571e+01
4.503309792690364688e+00,2.199127075662552944e+00,8.143505803398899445e+01,8.164150720752107304e+01
9.922197762377832575e+00,1.304874403212844092e+00,7.326365745067853652e+01,7.352722271497927409e+01
9.858967924452977982e+00,1.461746947172446243e+00,7.491230914695178456e+01,7.468482712290010284e+01
2.290671432793872864e+00,6.874947542306326653e-01,6.735573245202775183e+01,6.706192450852974218e+01
1.607891982452535728e+00,1.264883705537668823e-01,4.239042109027776917e+01,4.139343675709380932e+01
1.992755355396890415e+00,1.597709517258563361e+00,8.010379924834803944e+01,8.075845673704449723e+01
8.396235236335598984e+00,1.581218729698500525e+00,7.619277207617498959e+01,7.617277985759426429e+01
2.607877727962685466e+00,2.868307892919955027e+00,8.580853494240530210e+01,8.584313223929441961e+01
5.908805463443918882e+00,1.003199030063063546e+00,6.997477094010007193e+01,6.938135755784155378e+01
3.025119584238743720e+00,4.738322355448225109e-01,5.984116615749552892e+01,5.931217629623854037e+01
5.107523552565886860e+00,1.427784880589144212e+00,7.544887232884283890e+01,7.509303530069834665e+01
1.158705571335880480e+00,9.496332162315309633e-01,7.711096597865549995e+01,7.659270120477872013e+01
3.799133236449935502e+00,2.939305766573423018e+00,8.512741162902683811e+01,8.506070119190513878e+01
1.626401981416370379e+00,9.808034215248208343e-02,3.770534733874206523e+01,3.786437714226335771e+01
8.493191871648857472e+00,9.475703449322732119e-01,6.859355171883316871e+01,6.875440436381421705e+01
5.679624338612110357e+00,5.364616644971121895e-01,5.993070170980861633e+01,6.015810788582826518e+01
2.441918920651931391e+00,1.164299507508277598e+00,7.483426421198149114e+01,7.435143647896518360e+01
8.142696478471140864e+00,4.080912159800518246e-01,5.459813563293048588e+01,5.452816068310018238e+01
8.343763027387479658e-01,2.905418330323340736e+00,9.069068749648897665e+01,9.066511532403656304e+01
6.266986053908776277e+00,1.794663801014180771e-01,3.993321264474258214e+01,3.993521044381293450e+01
2.706811877478771056e+00,1.390336355473683838e+00,7.685634763689850502e+01,7.671792328615356382e+01
6.882530390916389962e+00,5.928215510655542309e-01,6.128466596601588634e+01,6.130724796997801462e+01
8.897807118000136128e+00,1.952849585880429562e+00,7.899363941809518508e+01,7.780029978300683524e+01
5.682631985684700737e+00,1.650539147017073160e+00,7.729447097865542560e+01,7.687699319699363798e+01
9.224174937153213349e+00,4.464026128776376612e-01,5.601344502628817423e+01,5.601320593181186069e+01
3.859418595758865589e-01,2.452240881498604086e+00,9.328116040619158866e+01,9.292635836126859772e+01
3.781219270691337453e+00,2.052156338889902454e+00,8.093959973776308914e+01,8.027858686999607585e+01
1.416385025063130687e+00,1.656595261766406812e+00,8.246300642646292545e+01,8.220841116085529166e+01
6.812705839195495550e+00,1.702434098729910805e-01,3.875411138354409246e+01,3.777670043729921190e+01
5.346268962613594411e+00,9.261874079241871893e-01,6.891371808808385424e+01,6.875023951469630390e+01
4.274533143348673292e+00,6.941795393791401203e-01,6.483857288368085392e+01,6.454981991304360633e+01
2.014226115291179120e+00,1.118591183012219714e+00,7.530052131707856233e+01,7.497173763917595579e+01
6.687170890258769873e+00,2.495545941396164036e+00,8.239130433601407333e+01,8.290839836550775033e+01
7.146216564085066114e-01,5.861887759849674362e-01,7.597231571784877247e+01,7.659775379652036520e+01
1.373190055398038512e+00,1.730597524170120582e+00,8.314867631572771245e+01,8.291477523903201075e+01
7.955547814267089457e+00,1.794968437773782677e+00,7.799277202193732705e+01,7.729321961370253291e+01
2.428489408607295452e+00,2.710816093952610473e+00,8.544176396652186156e+01,8.574370844194834262e+01
8.479101965543801578e-01,2.821944384717971932e+00,9.039814483664798672e+01,9.079624555569161259e+01
1.750799576441192662e-01,9.596238856282502949e-01,9.271745103035419788e+01,9.172476539053066347e+01
3.784800525125990411e+00,2.514428544466776216e+00,8.338864185691373621e+01,8.306174935887661093e+01
3.183557570578778861e+00,5.650607390997753887e-01,6.250973402198734874e+01,6.202497674120817805e+01
6.549801819621305476e+00,2.213523187864639308e+00,8.094876892544728264e+01,8.203654654917555433e+01
1.540592352411759958e+00,5.369672455183553961e-01,6.662486545863872323e+01,6.630348613034342975e+01
2.827780431749938650e+00,1.107647725888153412e-01,3.445900020241558792e+01,3.524744363018101723e+01
4.430888745554979025e+00,3.839257593868947160e-01,5.476657561205207969e+01,5.510283392092928523e+01
1.930261274889580880e+00,1.307672856289872954e+00,7.767530657353192680e+01,7.833638850746444859e+01
2.885957589932443668e+00,6.849891273558766924e-01,6.604875660114461766e+01,6.588748785088884574e+01
8.606042022548162862e+00,9.706411165861242862e-01,6.895214729841866586e+01,6.929981123103115692e+01
7.476904955353388615e+00,2.143917596957129579e+00,8.038842968551304580e+01,8.071024570549685961e+01
3.570168736810414245e+00,8.626261289392190834e-01,6.881731483416784556e+01,6.849109761679315511e+01
9.598340214406443138e+00,6.743488337165732815e-01,6.299295881940962971e+01,6.282500843002270585e+01
8.137793505319050880e+00,1.056023101802510578e+00,7.031673282561190774e+01,6.972190844936143606e+01
4.763422836547558603e+00,5.330529670967147915e-01,6.020524774233527410e+01,6.045784834939682639e+01
6.988378801475040980e+00,7.759772201613841514e-01,6.568206732392695812e+01,6.451259444229830819e+01
8.548869490742980304e+00,2.135518620576212001e+00,8.019317804674565764e+01,7.981812180922771915e+01
5.701515013237340668e+00,1.081622925113720601e+00,7.118105255683184396e+01,7.136386985961117091e+01
6.853870903276832571e+00,3.947276144126460329e-01,5.427635270313535187e+01,5.449668251410817987e+01
3.904007747510073401e+00,9.291823909476936150e-01,6.968989848887069627e+01,6.932917062837098854e+01
9.771117730268645829e+00,1.565103484394092304e+00,7.588815623774526387e+01,7.636580219023348093e+01
9.251358626395111528e+00,1.986497507530615936e+00,7.917806154334638791e+01,7.922282632099928890e+01
7.566107329401302373e+00,6.854219514285958548e-01,6.355584930690349665e+01,6.388360544373057337e+01
1.274051446239345520e+00,1.420700859670916305e+00,8.135163302636254912e+01,8.184322378779071983e+01
5.015936970074238666e+00,2.647339313406608774e+00,8.347073860827082115e+01,8.313806581976177768e+01
6.230303840709105145e+00,2.223872559905591295e+00,8.107086520308573085e+01,8.132168004677613737e+01
4.146862120248280270e+00,7.076544842999633600e-01,6.523164709549143936e+01,6.437313197616637694e+01
8.052858177290366015e+00,4.968657806777614372e-01,5.805690883304011862e+01,5.753547549190105315e+01
4.640576739036777809e+00,7.914290204504824677e-01,6.673459203279649898e+01,6.738384104605702873e+01
1.537059963215266833e+00,3.171313511775066818e-01,5.851088008013869057e+01,5.904793247442746207e+01
2.729793534735825311e+00,1.163714987638567955e+00,7.431889339623023716e+01,7.541046561979148066e+01
8.432427027636702377e+00,1.802138146811005148e+00,7.798188171161847038e+01,7.774726258827843139e+01
5.562646647459918547e+00,1.444090037818287930e+00,7.546403691999502428e+01,7.542200642038056912e+01
7.716034789359486723e+00,2.801151714093542910e+00,8.358657867118786555e+01,8.353961380626299160e+01
1.571422641473334547e+00,1.987696708832139558e+00,8.393505053469634447e+01,8.340356038705569119e+01
7.866808244721110732e+00,2.980234328279938616e+00,8.426765132666447755e+01,8.456005520906573736e+01
9.562469944838463576e+00,3.703902592522452242e-01,5.264459779447510357e+01,5.260549621002758869e+01
9.911110037662583139e+00,2.613252874088372479e+00,8.253754121745549810e+01,8.280647932982819270e+01
2.370944754912663321e-01,2.020508806642967503e+00,9.452143522522540309e+01,9.447380160370317981e+01
2.050287783265222430e+00,1.591571842104853474e+00,7.991150341685400349e+01,8.042893919102445466e+01
5.096246070203244827e+00,9.770632571054178594e-01,6.983178132744036759e+01,6.988356468708590796e+01
7.925141926371672696e+00,2.383208760370633339e+00,8.164405966164019901e+01,8.157247318932590474e+01
9.231300333674498759e+00,2.454898789495953970e+00,8.185238491019546814e+01,8.168986240040676705e+01
8.492099063946238147e+00,1.452041993310352552e+00,7.497673384409269204e+01,7.482681902799892271e+01
6.454183768411952293e+00,2.158109516687541696e+00,8.064870261909388205e+01,8.035453617979597141e+01
8.354029686405652910e+00,2.686726552821128600e+00,8.302428749776854033e+01,8.324218949615082863e+01
2.885025843135627377e-01,1.240297459157428284e+00,9.097490777112429328e+01,9.037290309493523921e+01
8.949245678177970120e+00,1.933623453163582639e-01,4.064511759922365286e+01,4.097384391170970019e+01
5.314071723214732756e+00,8.744088388970276959e-01,6.802634579311958873e+01,6.825218612568784238e+01
8.188149793178121527e+00,1.492747586380704483e+00,7.541123926159716007e+01,7.567191124069462660e+01
1.877752357647329839e+00,5.149190650450158335e-01,6.427394505493111865e+01,6.361948324264086807e+01
5.705901778432930449e+00,2.348702848346317040e+00,8.186268813092283381e+01,8.183249799094630816e+01
