T,n_imp,B_field,rho,rho_noisy
1.072821820840563767e+01,2.780269358046324468e-01,7.928044940507822602e+00,4.128107560940328113e+01,4.076390381417387232e+01
1.785545980404442190e+01,8.823750415343474263e-01,5.765213265591462743e+00,4.034442743685616506e+01,4.065892166616415437e+01
8.657223771141859459e+01,4.040620095439211301e-01,2.914879678345077885e+00,1.254687409302697603e+02,1.249630627749237277e+02
1.297706356487962864e+01,4.352461364158848323e-01,1.387116546616672386e+00,7.643671478093824412e+00,8.694508465805746766e+00
1.875950229965671667e+01,3.529930419866413871e-01,4.625788493662227552e+00,3.145194478727621146e+01,3.166829196815404401e+01
1.934874513751120162e+01,7.424824904158912053e-01,3.502081167900388259e+00,2.578337548017994152e+01,2.628488845609295765e+01
1.585885399338476631e+01,5.921525622237336917e-01,8.676259109314565787e-01,7.077753967293189064e+00,7.611982345607144040e+00
3.982066705797933537e+01,7.598395090005518604e-01,4.635191166518221273e+00,5.684618560493960615e+01,5.669986701749580504e+01
6.380236043565597015e+01,6.422306182042397671e-01,5.703197732643294771e+00,1.281511037054745827e+02,1.282147214467455854e+02
9.249242799518523839e+01,1.759592446386132880e-01,2.562549941181981872e+00,1.328807100075357255e+02,1.331696143634270300e+02
2.531402441325010599e+01,6.710275821125752937e-01,6.167572733927750850e-01,1.071487804550081968e+01,1.077017906287960258e+01
1.445229415563425945e+01,2.436664506898428839e-01,8.239150463943888170e+00,4.559490124366412545e+01,4.643581753637761267e+01
9.681912231220266563e+01,2.727958317434278634e-01,5.600467910166765151e+00,2.569885714815794699e+02,2.575593535078918990e+02
2.257655280321117885e+01,6.020043000983139603e-01,6.429662576764948234e+00,4.778913370883604728e+01,4.795332919364340540e+01
7.645211339592962929e+01,5.706643148924162023e-01,1.222817703304021064e+00,7.383524115036067315e+01,7.452397500875510161e+01
9.359855973374183691e+01,4.040113175381837562e-01,9.621017685819747811e+00,4.676569208244352467e+02,4.677484545945825403e+02
4.691351094656437937e+01,7.009291877602851217e-01,5.211997804145035218e+00,7.635458642510006655e+01,7.679937523621421747e+01
9.871251643723770997e+01,3.672095085287369054e-01,4.399094613719734426e+00,2.143762837299814521e+02,2.145135533612033214e+02
3.815129005959965980e+01,1.839692472128811040e-01,8.325827978572494459e+00,9.301342044831363864e+01,9.293541145241674428e+01
2.482461718324977795e+01,3.977533291638740698e-01,7.509869213108700592e+00,5.683860232930085488e+01,5.642437171923235439e+01
8.744280502767909979e+01,4.583535558302668234e-01,4.383628055392705392e+00,1.700357468862207782e+02,1.697308470952136759e+02
6.912493263756601891e+01,5.812503045856125539e-01,7.788187864598961063e-01,5.717500395297385296e+01,5.725353048577625970e+01
3.722069289531492586e+01,3.054150120249193856e-01,1.198328435217863586e+00,1.930754198069741179e+01,1.957314699113801737e+01
1.353060346612470610e+01,8.043191105681516406e-01,5.605225626343307788e+00,3.599121504866161558e+01,3.497503258079670019e+01
3.678755739764167032e+01,9.613268507152341602e-01,5.545298685942771755e+00,6.280209500810750001e+01,6.264492799459572581e+01
6.619668361082122487e+01,1.896042591806896827e-01,2.320548274079901052e+00,6.655492059544097572e+01,6.689202433946311999e+01
6.133535204660608997e+01,9.518983667565220630e-01,8.818526391393999297e-01,4.749845111595333691e+01,4.746365765413362681e+01
3.466362336793851995e+01,3.326896414323978202e-01,8.274841842931113245e-01,1.567254389008487792e+01,1.516405650151368079e+01
4.754484106280684585e+01,4.500608463806220483e-01,4.868589920741205113e+00,7.160741840230065236e+01,7.114297830435002368e+01
4.044766385879314186e+01,7.213838983035235630e-01,7.169061733910069734e+00,8.773402238481773452e+01,8.861664456689145197e+01
1.684887205175174074e+01,3.591370512368954326e-01,8.226699824555975482e+00,4.892182797817938678e+01,4.816470184416332501e+01
6.772324968115260901e+01,3.624899570567780005e-01,9.699765810703949498e+00,2.636244486717655491e+02,2.634967061524628775e+02
5.863049442353028695e+01,1.411207612648711640e-01,2.909898756595767910e+00,6.152518729578270040e+01,6.197606499338947827e+01
8.814429454906080252e+01,7.465341186152580910e-01,8.614211966282301347e+00,3.605140191699068737e+02,3.595525074381048967e+02
8.246327998487959121e+01,4.877419389305849284e-01,3.989183686540189733e+00,1.416452922647901005e+02,1.420180372106942741e+02
4.628656235699271093e+01,8.424693859224995363e-01,3.329087473062450897e+00,5.128171883939676690e+01,5.053966433047669682e+01
7.904704750180221140e+01,9.935711888872662545e-01,5.770141126395511577e-03,7.440429697064664083e+01,7.494336035751226177e+01
6.611008026508852709e+01,9.256989287076596851e-01,1.927039750529380147e+00,6.463530483927092973e+01,6.600211633796962474e+01
9.244228331784600527e+01,5.366575397021218219e-01,9.566787794564937997e+00,4.538199358618590509e+02,4.532281626837636850e+02
3.034476682808430681e+01,7.769508696491540523e-01,5.895166783556184953e+00,5.512115800234436591e+01,5.512098173750941754e+01
3.713622004638401819e+01,3.881260406573211474e-01,6.254797482936214070e-01,1.713271761731535392e+01,1.734992882823139126e+01
5.333207471564884372e+01,8.874369893825176936e-01,8.156689657190581144e+00,1.463099024169305835e+02,1.460582351246023620e+02
2.225629174326756754e+01,1.980724912058949849e-01,2.561587307719817908e+00,1.773882247773649823e+01,1.804538496504702749e+01
6.207722338894018321e+01,5.597731135993443408e-01,9.875987435031667871e+00,2.341857452385465876e+02,2.338627067678774267e+02
4.551155246427189383e+01,5.522570580759089687e-01,9.980461720534217207e-01,2.704222598007076783e+01,2.679256025884333781e+01
7.651247896164099416e+01,9.475956743151671136e-01,2.275879930306121679e+00,9.008561567680530402e+01,8.971027859636052426e+01
8.244965442461632676e+01,8.461853406888668605e-01,9.472343370206678159e+00,3.636575761180392874e+02,3.636644328694903834e+02
1.876968434865925417e+01,8.459426336907529542e-01,3.211459933018800950e+00,2.379900723948260577e+01,2.406858913908148168e+01
9.962447272749125204e+01,8.819542548075441912e-01,2.262101844120429917e+00,1.509049825443277939e+02,1.514235614207117635e+02
8.047534711317553047e+01,7.797018494852299142e-01,3.394903720228180433e+00,1.218897444683315285e+02,1.218674343467097287e+02
7.797629868576414935e+01,5.323505299391085854e-01,4.535432221636978234e+00,1.428031812561458764e+02,1.422991976162688559e+02
3.193269396090083134e+01,2.478521525304042961e-01,2.261798068197187206e+00,2.226676484377721010e+01,2.205632521368202248e+01
3.297819500398432524e+01,3.208771962132184186e-01,8.007296981778567968e+00,7.662961600592319655e+01,7.640280041237861042e+01
8.902626815303632668e+01,4.536378922547977810e-01,6.112521865622460027e+00,2.415399816725775111e+02,2.413748396109384657e+02
1.426952963258683660e+01,6.073843221900901979e-01,4.557852612612359522e+00,2.951513068781227389e+01,2.983684199576411089e+01
2.091703487466656242e+01,9.656201741422130169e-01,2.112722312925405799e+00,1.750058995149092311e+01,1.746035331238579147e+01
6.438046427631084612e+01,1.257749606683992161e-01,3.941570134442409223e+00,9.010565373592277183e+01,9.018124702984628982e+01
3.129443132054920085e+01,9.176983792947628338e-01,9.042025951114684990e-01,1.638959508656194686e+01,1.644338366137807483e+01
5.675336032910067985e+01,4.373217108775140360e-01,9.381113645620700936e+00,1.886417786260951743e+02,1.886242346889901853e+02
5.773271546205256755e+01,5.507298341095130390e-01,3.124378043934065374e+00,6.518104246195841256e+01,6.497163921504086659e+01
4.608313610552642814e+01,7.387710745194570050e-01,3.275041572159720360e-01,2.605198031394563429e+01,2.644296022306320282e+01
8.196590181492453553e+01,1.389337089998672892e-01,5.299538009942406092e+00,1.780445411484966485e+02,1.780253929634661176e+02
2.821954401910454635e+01,3.389123294490260507e-01,9.239327229049656864e+00,7.571000797051601694e+01,7.567860454307215434e+01
7.794946536913384705e+01,7.744560683629931885e-01,1.219674570570962180e+00,7.772185071408648582e+01,7.718529867727986016e+01
4.728440849665337709e+01,2.969068672572853229e-01,3.455371524984461651e+00,5.164550630506489171e+01,5.131643442978382552e+01
9.134084465295181587e+01,1.778419123856088135e-01,4.649678264180517218e+00,1.925488709532219218e+02,1.922712082542918495e+02
2.390509621788792316e+01,2.559786945374429301e-01,5.885575616752106498e+00,4.407712428160076001e+01,4.438214391188608232e+01
3.054768161301056750e+01,1.125949887351251483e-01,3.475753126224201406e+00,3.088450029699051314e+01,3.002757115125965370e+01
3.955916025047544338e+01,9.033988489007223066e-01,1.212241824736782769e+00,2.424075863097016281e+01,2.462438797833774728e+01
2.873902802596028394e+01,5.898086938484378150e-01,7.179700792349466454e+00,6.208255019789157814e+01,6.216132495037268768e+01
3.747652051725948752e+01,7.314747819049093325e-01,1.445795264027125437e+00,2.310093681750097261e+01,2.276153950571358564e+01
4.455920811663009573e+01,1.445512105743474718e-01,5.913401240147873494e+00,7.825523764446832331e+01,7.784458656924783782e+01
7.995432551123242604e+01,8.154896456258201587e-01,7.937966804083157690e+00,2.723064566822135930e+02,2.725753775528251026e+02
7.247707290107987887e+01,5.001203670247715838e-01,1.920032404149522032e+00,7.422283550367714611e+01,7.434439476178802408e+01
8.048172459625570241e+01,2.991050688106586808e-01,1.920119333280642104e+00,8.991948374557969714e+01,8.894271155423025732e+01
5.949633199391759319e+01,8.146194442370998656e-01,9.818484378664429357e+00,2.178900923956639986e+02,2.175586574040775645e+02
3.617913237752308930e+01,3.777801002120133589e-01,4.946424577193758054e+00,5.290023370466196440e+01,5.245545048148039768e+01
2.295273379352410359e+01,1.296081458240971318e-01,9.817323585957044685e+00,6.601767683330267289e+01,6.599508296493139881e+01
9.564982328221840646e+01,2.272819000675300183e-01,4.662657044261684369e+00,2.110752605811807427e+02,2.107703677695168096e+02
6.638150124988575840e+01,2.383818004961551495e-01,5.619028252188185135e+00,1.323477995815690917e+02,1.325903071381749498e+02
2.884785007478964758e+01,4.050085368005131858e-01,8.773424793724041493e+00,7.390887844710972843e+01,7.366106863457380882e+01
3.763194423005008105e+01,3.452748432993288930e-01,8.592521189054702635e-01,1.817328226924059820e+01,1.804828908772640261e+01
6.139970416246356422e+01,1.409427944073694261e-01,2.870991335983040571e+00,6.581037073451648212e+01,6.644357010197410318e+01
5.177938006068897181e+01,2.145154310644683537e-01,2.293545691063721748e+00,4.355932586351171665e+01,4.345206053321681594e+01
1.399584444955630502e+01,9.806730215942905948e-01,9.903782695014012205e+00,5.429975872231230483e+01,5.406353828423771546e+01
3.778414455420895735e+01,9.786138740692446047e-01,9.920772665865500883e+00,1.155109015509433448e+02,1.155418904602657761e+02
6.130909193022766601e+01,9.213842155739273565e-01,4.638109100052063560e+00,1.001159926989272009e+02,9.947913779555543101e+01
8.302571952086059071e+01,8.068054314970468655e-01,7.739179877829630350e+00,2.820166276800709397e+02,2.812300652595523047e+02
2.731384383714863873e+01,2.563976926952575841e-01,5.676383606536510307e+00,4.667769144241808021e+01,4.667328524430470793e+01
3.126628309180955512e+01,7.229523954544415654e-01,1.022375678025431167e+00,1.599236473271789905e+01,1.570718106788433843e+01
4.790595291500497410e+01,3.663885035057201645e-01,8.051706518715397110e+00,1.213953423584640632e+02,1.206896116731390407e+02
3.618985311238405700e+01,1.960482252074236542e-01,4.699023575869654579e+00,4.945799806378300900e+01,4.992753364316376263e+01
8.483238700972488289e+01,1.532666662249757283e-01,7.574604085231186446e+00,2.822071154462186087e+02,2.825552652534938147e+02
5.981345601509964638e+01,2.814065122379771355e-01,1.791774210740183504e+00,4.982028427777435553e+01,4.993705717547356215e+01
2.958234704109425905e+01,7.382380193130394508e-01,6.681769251668501219e-01,1.362293394017413206e+01,1.336053307933459067e+01
5.416081901005497912e+01,2.227524555350816615e-01,5.260880095925319466e+00,9.078896386580895239e+01,9.069273817018279260e+01
5.679102204221790373e+01,7.713665388566827152e-01,7.755889747654004296e+00,1.508872418158610742e+02,1.506025876838017439e+02
3.404293729246412425e+01,9.755528449287390602e-01,3.041028457499642457e+00,3.439722804721728266e+01,3.482891467571709398e+01
6.381537936481215212e+01,5.389856168997522179e-01,8.837627975008569337e+00,2.115461314164617193e+02,2.108293158734202848e+02
7.946856121720655608e+01,6.782213112835745461e-01,4.475441192659870282e+00,1.466272379107837196e+02,1.467641171708333729e+02
2.948450594915519929e+01,8.836952907883962594e-01,1.215900232298916528e-01,1.323095195837134419e+01,1.324062916351332930e+01
3.699491494874127540e+01,3.377326811674261631e-01,8.204198220697133337e+00,8.909032676445772836e+01,8.852543672207303871e+01
2.380157460095777111e+01,9.081168815530096250e-01,8.569896961450700346e+00,6.414525036084410203e+01,6.445496128582932727e+01
3.875830914582525111e+01,6.609031234149306266e-01,1.774145114332509321e+00,2.624829666959425367e+01,2.607879334413205541e+01
8.038765332717515832e+01,5.086942074252008839e-01,8.398363104812944790e-01,7.799175031568300653e+01,7.892657681997353336e+01
7.703757639343488961e+01,5.662110010240553049e-01,5.013811848248625580e+00,1.533350211986460749e+02,1.539222213989912404e+02
9.324071079770398285e+01,2.296330802983914676e-01,6.591949398463679444e+00,2.849924298664407729e+02,2.849649902180987056e+02
4.499089815703530348e+01,7.175431199243560432e-01,9.443723372522752513e+00,1.358426239788639123e+02,1.356548970190338252e+02
1.887133750944071764e+01,8.862925174496758540e-01,6.158081612436450136e+00,4.350059511431055626e+01,4.315997464906554626e+01
2.507902900143043112e+01,6.462611203388990422e-01,3.873203039091225541e+00,3.215540700425253817e+01,3.179529486938441707e+01
5.623743668301903398e+01,4.588780980220419359e-01,6.584563037822912079e+00,1.223382358801522685e+02,1.224961788812764496e+02
1.995186975831627052e+01,4.671487510342048344e-01,7.966494847599092211e+00,5.239130627270999696e+01,5.167504359738381936e+01
7.313386538432860107e+01,1.861939335792358596e-01,5.854989050194707723e+00,1.618652646882758006e+02,1.623510683815511015e+02
3.714417076253889860e+01,7.834615559077998670e-01,3.172626509385975346e+00,3.795632532293370787e+01,3.830570501340331191e+01
5.285360380171168515e+01,3.623633089989009015e-01,5.646679148707040241e+00,9.486765526751287325e+01,9.480088862661811788e+01
4.714097385817184716e+01,1.155990697514306109e-01,3.845348494983273913e+00,5.544618548995597251e+01,5.582122689772530322e+01
4.360978148154880074e+01,9.093187284167851825e-01,5.271957731395588098e+00,7.161519517383288758e+01,7.276413279185042882e+01
8.550369520385224575e+01,2.623665411937137204e-01,1.701559349578740665e+00,9.790119897124056081e+01,9.804975600850346495e+01
1.353591539281160827e+01,4.896985275008722827e-01,9.011985947464282276e+00,4.854122351630437038e+01,4.940094596271197247e+01
8.899869136711710382e+01,1.888718715886237576e-01,6.550984063421823933e+00,2.592922519394817300e+02,2.591456443535630569e+02
1.824441142294244500e+01,9.538921289283582849e-01,7.395475818950591140e+00,4.962902762355361830e+01,4.932605801648969646e+01
2.115930669226051108e+01,7.897927260118144943e-01,8.445947441414828560e+00,5.825240824780378546e+01,5.875326446946944969e+01
2.758822492547259131e+01,7.989355508557870467e-01,3.125571463423192142e+00,2.871911327246058221e+01,2.776138660370127909e+01
8.734857511203188096e+01,5.525969171513207545e-01,6.123235283484729230e-01,9.166316593471911744e+01,9.214297181265888526e+01
9.805745333412208709e+01,7.413355949570670234e-01,3.992793018024465290e-01,1.180870659325018721e+02,1.180866564719120646e+02
2.434817187670546090e+01,4.417120482150087568e-01,1.279225663624613540e+00,1.173140657111075669e+01,1.149125758953472065e+01
5.915304501106431445e+01,8.595868478067603125e-01,8.592215365045273501e+00,1.821149686767543585e+02,1.821579291944650834e+02
6.348651776178029138e+01,2.451625385608232066e-01,9.708153426061052471e+00,2.359621446812822967e+02,2.360178168308426905e+02
