t,N1,N2,R,dN1_dt
3.563712742548509738e+01,1.819803902711703643e+02,-9.327714006689382807e-11,8.525970191219030880e+01,1.549594230709772091e-09
3.564712942588517564e+01,1.819803902711767591e+02,-9.239081213042788144e-11,8.525970191218826244e+01,1.534971261207829230e-09
3.565713142628526100e+01,1.819803902711844614e+02,-9.112886147569100191e-11,8.525970191218628713e+01,1.515445546829141676e-09
3.566713342668533926e+01,1.819803902711934711e+02,-8.949360197227845481e-11,8.525970191218438288e+01,1.491045509283139836e-09
3.567713542708541752e+01,1.819803902712037882e+02,-8.748834486233537527e-11,8.525970191218253547e+01,1.461799570279254112e-09
3.568713742748549578e+01,1.819803902712153558e+02,-8.511739876056025791e-11,8.525970191218077332e+01,1.427792994945775717e-09
3.569713942788558114e+01,1.819803902712282024e+02,-8.238606965420211341e-11,8.525970191217908223e+01,1.389039994137419853e-09
3.570714142828565940e+01,1.819803902712422712e+02,-7.930066090306817162e-11,8.525970191217746219e+01,1.345682676401338540e-09
3.571714342868573766e+01,1.819803902712575621e+02,-7.586847323951232686e-11,8.525970191217589900e+01,1.297806306865822989e-09
3.572714542908581592e+01,1.819803902712740467e+02,-7.209780476844366826e-11,8.525970191217440686e+01,1.245453518095018808e-09
3.573714742948590128e+01,1.819803902712916681e+02,-6.799795096731991400e-11,8.525970191217298577e+01,1.188823262054938823e-09
3.574714942988597954e+01,1.819803902713103980e+02,-6.357920468616043938e-11,8.525970191217162153e+01,1.128043436438019853e-09
3.575715143028605780e+01,1.819803902713302080e+02,-5.885285614752844078e-11,8.525970191217031413e+01,1.063213517227268312e-09
3.576715343068613606e+01,1.819803902713510411e+02,-5.383119294654246445e-11,8.525970191216907779e+01,9.945608780981274322e-10
3.577715543108622143e+01,1.819803902713728689e+02,-4.852750005086994419e-11,8.525970191216788407e+01,9.222276275977492332e-10
3.578715743148629969e+01,1.819803902713956063e+02,-4.295605980074198719e-11,8.525970191216676142e+01,8.463985068374313414e-10
3.579715943188637794e+01,1.819803902714192532e+02,-3.713215190893067825e-11,8.525970191216568139e+01,7.672156243643257767e-10
3.580716143228645620e+01,1.819803902714436958e+02,-3.107205346076508060e-11,8.525970191216465821e+01,6.850058298368821852e-10
3.581716343268654157e+01,1.819803902714688775e+02,-2.479303891412167156e-11,8.525970191216367766e+01,5.999112318022525869e-10
3.582716543308661983e+01,1.819803902714947981e+02,-1.831338009944264397e-11,8.525970191216273975e+01,5.122018365000258200e-10
3.583716743348669809e+01,1.819803902715213155e+02,-1.165234621971045742e-11,8.525970191216185867e+01,4.221618610245059244e-10
3.584716943388677635e+01,1.819803902715483730e+02,-4.830203850463645192e-12,8.525970191216100602e+01,3.299902573417057283e-10
3.585717143428686171e+01,1.819803902715759136e+02,2.131783060211780713e-12,8.525970191216018179e+01,2.360422968195052817e-10
3.586717343468693997e+01,1.819803902716038522e+02,9.211353191662128228e-12,8.525970191215940019e+01,1.405453531333478168e-10
3.587717543508701823e+01,1.819803902716321033e+02,1.638524785069661800e-11,8.525970191215864702e+01,4.386890850582858548e-11
3.588717743548709649e+01,1.819803902716606103e+02,2.362921097156541140e-11,8.525970191215792227e+01,-5.380229595175478607e-11
3.589717943588718185e+01,1.819803902716892026e+02,3.091798911597279371e-11,8.525970191215722593e+01,-1.519424586149398237e-10
3.590718143628726011e+01,1.819803902717178801e+02,3.822533147305512460e-11,8.525970191215652960e+01,-2.503384166629984975e-10
3.591718343668733837e+01,1.819803902717464723e+02,4.552398985941075879e-11,8.525970191215586169e+01,-3.486206878733355552e-10
3.592718543708741663e+01,1.819803902717749509e+02,5.278571871908111139e-11,8.525970191215519378e+01,-4.464055791686405428e-10
3.593718743748750200e+01,1.819803902718031168e+02,5.998127512355936911e-11,8.525970191215454008e+01,-5.432241323433117941e-10
3.594718943788758025e+01,1.819803902718309416e+02,6.708041877177278346e-11,8.525970191215388638e+01,-6.388063411577604711e-10
3.595719143828765851e+01,1.819803902718583117e+02,7.405191199010898540e-11,8.525970191215323268e+01,-7.327116691158153117e-10
3.596719343868773677e+01,1.819803902718850566e+02,8.086351973239909280e-11,8.525970191215256477e+01,-8.244427363024442457e-10
3.597719543908782214e+01,1.819803902719110908e+02,8.748200957992675771e-11,8.525970191215189686e+01,-9.136300604950520210e-10
3.598719743948790040e+01,1.819803902719363009e+02,9.387315174140894731e-11,8.525970191215120053e+01,-9.998188943427521735e-10
3.599719943988797866e+01,1.819803902719605446e+02,1.000017190530229695e-10,8.525970191215047578e+01,-1.082554490494658239e-09
3.600720144028805692e+01,1.819803902719837083e+02,1.058314869783908210e-10,8.525970191214973681e+01,-1.161353679890453350e-09
3.601720344068814228e+01,1.819803902720056215e+02,1.113252336085846677e-10,8.525970191214895522e+01,-1.235662239196244627e-09
3.602720544108822054e+01,1.819803902720261988e+02,1.164447396621127303e-10,8.525970191214814520e+01,-1.305068053625291213e-09
3.603720744148829880e+01,1.819803902720452697e+02,1.211507884849419808e-10,8.525970191214727834e+01,-1.368974267279554624e-09
3.604720944188837706e+01,1.819803902720627207e+02,1.254031660504845712e-10,8.525970191214636884e+01,-1.426954554517578799e-09
3.605721144228846242e+01,1.819803902720783526e+02,1.291606609596003535e-10,8.525970191214540250e+01,-1.478355216022464447e-09
3.606721344268854068e+01,1.819803902720920519e+02,1.323810644405907801e-10,8.525970191214437932e+01,-1.522721504443325102e-09
3.607721544308861894e+01,1.819803902721036479e+02,1.350211703492113622e-10,8.525970191214328509e+01,-1.559385509608546272e-09
3.608721744348869720e+01,1.819803902721129987e+02,1.370367751686623389e-10,8.525970191214211980e+01,-1.587878273312526289e-09
3.609721944388878256e+01,1.819803902721199620e+02,1.383826780095948293e-10,8.525970191214085503e+01,-1.607531885383650661e-09
3.610722144428886082e+01,1.819803902721243105e+02,1.390126806101023274e-10,8.525970191213951921e+01,-1.617777911633311305e-09
3.611722344468893908e+01,1.819803902721259306e+02,1.388795873357285095e-10,8.525970191213808391e+01,-1.617920020180463325e-09
3.612722544508901734e+01,1.819803902721246232e+02,1.379352051794656051e-10,8.525970191213654914e+01,-1.607418198545929044e-09
3.613722744548910271e+01,1.819803902721202178e+02,1.361303437617484776e-10,8.525970191213491489e+01,-1.585590325703378767e-09
3.614722944588918097e+01,1.819803902721125155e+02,1.334148153304670836e-10,8.525970191213315275e+01,-1.551697437207621988e-09
3.615723144628925922e+01,1.819803902721014026e+02,1.297374347609526694e-10,8.525970191213127691e+01,-1.505227942288911436e-09
3.616723344668933748e+01,1.819803902720868223e+02,1.251055533445122012e-10,8.525970191212927318e+01,-1.446167630092531908e-09
3.617723544708942285e+01,1.819803902720700535e+02,1.198625603379749781e-10,8.525970191212718419e+01,-1.379078184982063249e-09
3.618723744748950111e+01,1.819803902720514657e+02,1.141145152467765753e-10,8.525970191212505256e+01,-1.305309638155449647e-09
3.619723944788957937e+01,1.819803902720312010e+02,1.079110813340211560e-10,8.525970191212286409e+01,-1.225487267220159993e-09
3.620724144828965763e+01,1.819803902720094868e+02,1.013006283647336095e-10,8.525970191212063298e+01,-1.140335825766669586e-09
3.621724344868974299e+01,1.819803902719864652e+02,9.433023260585095615e-11,8.525970191211835925e+01,-1.050423747983586509e-09
3.622724544908982125e+01,1.819803902719623068e+02,8.704567682624239349e-11,8.525970191211605709e+01,-9.563763114783796482e-10
3.623724744948989951e+01,1.819803902719371820e+02,7.949145029667959553e-11,8.525970191211372651e+01,-8.588330047132330947e-10
3.624724944988997777e+01,1.819803902719112045e+02,7.171074878985620304e-11,8.525970191211138172e+01,-7.582485750390333124e-10
3.625725145029006313e+01,1.819803902718845450e+02,6.374547458037744503e-11,8.525970191210900850e+01,-6.551630349349579774e-10
3.626725345069014139e+01,1.819803902718573738e+02,5.563623644478270530e-11,8.525970191210663529e+01,-5.502442945726215839e-10
3.627725545109021965e+01,1.819803902718298048e+02,4.742234966151168556e-11,8.525970191210426208e+01,-4.438902578840497881e-10
3.628725745149029791e+01,1.819803902718019799e+02,3.914183601092686855e-11,8.525970191210188887e+01,-3.366693590578506701e-10
3.629725945189038327e+01,1.819803902717740414e+02,3.083142377530202802e-11,8.525970191209951565e+01,-2.290363454449106939e-10
3.630726145229046153e+01,1.819803902717461028e+02,2.252654773884585505e-11,8.525970191209715665e+01,-1.214601752508315258e-10
3.631726345269053979e+01,1.819803902717182780e+02,1.426134918766657021e-11,8.525970191209481186e+01,-1.438138497178442776e-11
3.632726545309061805e+01,1.819803902716907089e+02,6.068675909795459488e-12,8.525970191209249549e+01,9.174527804134413600e-11
3.633726745349069631e+01,1.819803902716634809e+02,-2.019917804819006506e-12,8.525970191209020754e+01,1.965361207112437114e-10
3.634726945389078168e+01,1.819803902716367361e+02,-9.974171164316743043e-12,8.525970191208793381e+01,2.995363956870278344e-10
3.635727145429085994e+01,1.819803902716105597e+02,-1.776511687490353647e-11,8.525970191208570270e+01,4.004476750196772628e-10
3.636727345469093819e+01,1.819803902715850370e+02,-2.536508114088499740e-11,8.525970191208351423e+01,4.988294222130207345e-10
3.637727545509101645e+01,1.819803902715602817e+02,-3.274768366464389075e-11,8.525970191208135418e+01,5.943974201727542095e-10
3.638727745549110182e+01,1.819803902715363790e+02,-3.988783764665068235e-11,8.525970191207925097e+01,6.867821866762824357e-10
3.639727945589118008e+01,1.819803902715134143e+02,-4.676174978544345393e-11,8.525970191207717619e+01,7.756852937745861709e-10
3.640728145629125834e+01,1.819803902714914727e+02,-5.334692027765863806e-11,8.525970191207517246e+01,8.607656809545005672e-10
3.641728345669133660e+01,1.819803902714706112e+02,-5.962214281800997673e-11,8.525970191207321136e+01,9.418243962500127964e-10
3.642728545709142196e+01,1.819803902714509150e+02,-6.556750459929839584e-11,8.525970191207130711e+01,1.018534590002673212e-09
3.643728745749150022e+01,1.819803902714324693e+02,-7.116438631239497042e-11,8.525970191206945969e+01,1.090711521101184189e-09
3.644728945789157848e+01,1.819803902714153025e+02,-7.639546214626630879e-11,8.525970191206768334e+01,1.158056761596526485e-09
3.645729145829165674e+01,1.819803902713995001e+02,-8.124469978795749189e-11,8.525970191206596382e+01,1.220399781232117675e-09
3.646729345869174210e+01,1.819803902713850903e+02,-8.569736042259946624e-11,8.525970191206430115e+01,1.277555838896660134e-09
3.647729545909182036e+01,1.819803902713721300e+02,-8.973999873339671381e-11,8.525970191206272375e+01,1.329340193478856236e-09
3.648729745949189862e+01,1.819803902713606760e+02,-9.336046290164588936e-11,8.525970191206120319e+01,1.375553893012693152e-09
3.649729945989197688e+01,1.819803902713507568e+02,-9.654789460672351619e-11,8.525970191205975368e+01,1.416097461515164468e-09
3.650730146029206225e+01,1.819803902713424009e+02,-9.929272902609035468e-11,8.525970191205837523e+01,1.450843001293833368e-09
3.651730346069214050e+01,1.819803902713356365e+02,-1.015866948352842420e-10,8.525970191205706783e+01,1.479676825510978233e-09
3.652730546109221876e+01,1.819803902713304922e+02,-1.034228142079323964e-10,8.525970191205583149e+01,1.502527879893023055e-09
3.653730746149229702e+01,1.819803902713270247e+02,-1.047954028157421630e-10,8.525970191205468041e+01,1.519268266747531015e-09
3.654730946189238239e+01,1.819803902713251773e+02,-1.057000698285042455e-10,8.525970191205360038e+01,1.529869564365071710e-09
3.655731146229246065e+01,1.819803902713250352e+02,-1.061337179140905082e-10,8.525970191205259141e+01,1.534274929326784331e-09
3.656731346269253891e+01,1.819803902713265700e+02,-1.060945432384576214e-10,8.525970191205165349e+01,1.532470150777953677e-09
3.657731546309261716e+01,1.819803902713297532e+02,-1.055820354656443725e-10,8.525970191205078663e+01,1.524483650428010151e-09
3.658731746349270253e+01,1.819803902713346417e+02,-1.045969777577715375e-10,8.525970191205000503e+01,1.510287006567523349e-09
3.659731946389278079e+01,1.819803902713411787e+02,-1.031414467750446979e-10,8.525970191204929449e+01,1.489908640905923676e-09
3.660732146429285905e+01,1.819803902713493926e+02,-1.012188126757503894e-10,8.525970191204866921e+01,1.463448029426217545e-09
3.661732346469293731e+01,1.819803902713592549e+02,-9.883373911625850593e-11,8.525970191204810078e+01,1.430848328709544148e-09
3.662732546509302267e+01,1.819803902713707089e+02,-9.599218325101974051e-11,8.525970191204761761e+01,1.392294279867201112e-09
3.663732746549310093e+01,1.819803902713837829e+02,-9.270139573257336594e-11,8.525970191204719129e+01,1.347828515463334043e-09
3.664732946589317919e+01,1.819803902713984201e+02,-8.896992071153624878e-11,8.525970191204683601e+01,1.297578933190379757e-09
3.665733146629325745e+01,1.819803902714145636e+02,-8.480759583660907908e-11,8.525970191204656601e+01,1.241673430740775075e-09
3.666733346669334281e+01,1.819803902714322135e+02,-8.022555225457262219e-11,8.525970191204635285e+01,1.180296749225817621e-09
3.667733546709342107e+01,1.819803902714513129e+02,-7.523621461030015234e-11,8.525970191204619653e+01,1.113548364628513809e-09
3.668733746749349933e+01,1.819803902714718049e+02,-6.985330104673783295e-11,8.525970191204611126e+01,1.041641439769591670e-09
3.669733946789357759e+01,1.819803902714936328e+02,-6.409182320491839094e-11,8.525970191204608284e+01,9.647607157603488304e-10
3.670734146829366296e+01,1.819803902715167396e+02,-5.796808622395201777e-11,8.525970191204612547e+01,8.831193554215133190e-10
3.671734346869374122e+01,1.819803902715410686e+02,-5.149968874104552383e-11,8.525970191204621074e+01,7.969873649926739745e-10
3.672734546909381947e+01,1.819803902715665629e+02,-4.470552289147535165e-11,8.525970191204635285e+01,7.065352747304132208e-10
3.673734746949389773e+01,1.819803902715931372e+02,-3.760577430860512768e-11,8.525970191204655180e+01,6.121041451478959061e-10
3.674734946989398310e+01,1.819803902716207062e+02,-3.022192212387537419e-11,8.525970191204677917e+01,5.139639824847108684e-10
3.675735147029406136e+01,1.819803902716492132e+02,-2.257673896682651528e-11,8.525970191204706339e+01,4.123847929804469459e-10
3.676735347069413962e+01,1.819803902716785444e+02,-1.469429096506503996e-11,8.525970191204739024e+01,3.076792154388385825e-10
3.677735547109421788e+01,1.819803902717086430e+02,-6.599937744284750412e-12,8.525970191204775972e+01,2.001883103730506264e-10
3.678735747149430324e+01,1.819803902717393669e+02,1.679667571741018716e-12,8.525970191204814341e+01,9.030998171510873362e-11
3.679735947189438150e+01,1.819803902717706592e+02,1.011657836114177101e-11,8.525970191204856974e+01,-2.165734258596785367e-11
3.680736147229445976e+01,1.819803902718024062e+02,1.868155450397983358e-11,8.525970191204902449e+01,-1.353015477434382774e-10
3.681736347269453802e+01,1.819803902718344659e+02,2.734406238222904426e-11,8.525970191204949344e+01,-2.501394646969856694e-10
3.682736547309462338e+01,1.819803902718667814e+02,3.607227487978687494e-11,8.525970191204997661e+01,-3.659579306258819997e-10
3.683736747349470164e+01,1.819803902718991822e+02,4.483307138244925428e-11,8.525970191205047399e+01,-4.821174570679431781e-10
3.684736947389477990e+01,1.819803902719315829e+02,5.359203777794841122e-11,8.525970191205097137e+01,-5.982627726552891545e-10
3.685737147429485816e+01,1.819803902719638131e+02,6.231346645592688340e-11,8.525970191205148296e+01,-7.138822866181726567e-10
3.686737347469494352e+01,1.819803902719957875e+02,7.096035630795161801e-11,8.525970191205198034e+01,-8.285212516057072207e-10
3.687737547509502178e+01,1.819803902720273641e+02,7.949441272748690750e-11,8.525970191205247772e+01,-9.416964985575759783e-10
3.688737747549510004e+01,1.819803902720583437e+02,8.787604760993331873e-11,8.525970191205294668e+01,-1.052853804139886051e-09
