t,S,X,I,active_first_fraction,dX_dt
3.443888777755551018e+02,1.814209483445652360e-01,9.680843464148306543e-01,5.049470524060425958e-02,9.998959940700304916e-01,-5.185861005327125477e-10
3.444688937787557848e+02,1.814209483791290045e-01,9.680843464003866528e-01,5.049470522048443016e-02,9.998959940695300030e-01,-4.993557172406865500e-10
3.445489097819564108e+02,1.814209484677162254e-01,9.680843463633667101e-01,5.049470516891715194e-02,9.998959940682474734e-01,-4.500681289900575755e-10
3.446289257851570369e+02,1.814209485997774762e-01,9.680843463081792999e-01,5.049470509204330437e-02,9.998959940663356694e-01,-3.765927613723262716e-10
3.447089417883576630e+02,1.814209487637119811e-01,9.680843462396723220e-01,5.049470499661579126e-02,9.998959940639622346e-01,-2.853839496416634134e-10
3.447889577915583459e+02,1.814209489499897243e-01,9.680843461618282575e-01,5.049470488818212643e-02,9.998959940612655029e-01,-1.817439615126946502e-10
3.448689737947589720e+02,1.814209491498134375e-01,9.680843460783233878e-01,5.049470477186324135e-02,9.998959940583724837e-01,-7.056739463007466836e-11
3.449489897979595980e+02,1.814209493551186547e-01,9.680843459925279060e-01,5.049470465235353367e-02,9.998959940554001946e-01,4.365899410161071966e-11
3.450290058011602241e+02,1.814209495585737408e-01,9.680843459075055835e-01,5.049470453392079783e-02,9.998959940524547729e-01,1.568560290212543706e-10
3.451090218043609070e+02,1.814209497535798632e-01,9.680843458260139922e-01,5.049470442040627366e-02,9.998959940496315868e-01,2.653522513635013736e-10
3.451890378075615331e+02,1.814209499342709642e-01,9.680843457505045047e-01,5.049470431522462555e-02,9.998959940470155683e-01,3.658839723357922890e-10
3.452690538107621592e+02,1.814209500955138166e-01,9.680843456831222937e-01,5.049470422136395631e-02,9.998959940446812134e-01,4.555952210761294736e-10
3.453490698139627852e+02,1.814209502329079682e-01,9.680843456257063329e-01,5.049470414138578639e-02,9.998959940426921378e-01,5.320376808239034883e-10
3.454290858171634682e+02,1.814209503427857972e-01,9.680843455797891739e-01,5.049470407742507466e-02,9.998959940411012992e-01,5.931707867538925719e-10
3.455091018203640942e+02,1.814209504222124847e-01,9.680843455465973912e-01,5.049470403119020456e-02,9.998959940399514412e-01,6.373616926613450952e-10
3.455891178235647203e+02,1.814209504689859864e-01,9.680843455270511377e-01,5.049470400396299796e-02,9.998959940392742052e-01,6.633852057533598747e-10
3.456691338267653464e+02,1.814209504816370888e-01,9.680843455217642557e-01,5.049470399659868741e-02,9.998959940390911294e-01,6.704239666935741660e-10
3.457491498299660293e+02,1.814209504594293532e-01,9.680843455310447210e-01,5.049470400952596472e-02,9.998959940394126500e-01,6.580681203715743739e-10
3.458291658331666554e+02,1.814209504023592268e-01,9.680843455548939769e-01,5.049470404274692542e-02,9.998959940402387669e-01,6.263158592047044372e-10
3.459091818363672814e+02,1.814209503111558208e-01,9.680843455930071562e-01,5.049470409583711045e-02,9.998959940415591552e-01,5.755726879610073361e-10
3.459891978395679075e+02,1.814209501872811325e-01,9.680843456447734141e-01,5.049470416794548527e-02,9.998959940433526095e-01,5.066520916373454036e-10
3.460692138427685904e+02,1.814209500329300173e-01,9.680843457092755955e-01,5.049470425779443300e-02,9.998959940455871553e-01,4.207752409022106103e-10
3.461492298459692165e+02,1.814209498510299945e-01,9.680843457852902345e-01,5.049470436367979598e-02,9.998959940482206044e-01,3.195708897359221739e-10
3.462292458491698426e+02,1.814209496452414971e-01,9.680843458712877769e-01,5.049470448347082030e-02,9.998959940511998878e-01,2.050756370396110553e-10
3.463092618523704687e+02,1.814209494199577333e-01,9.680843459654321359e-01,5.049470461461019050e-02,9.998959940544613900e-01,7.973376113657582839e-11
3.463892778555711516e+02,1.814209491803047136e-01,9.680843460655813582e-01,5.049470475411402259e-02,9.998959940579309480e-01,-5.360282533100415130e-11
3.464692938587717776e+02,1.814209489321411961e-01,9.680843461692869578e-01,5.049470489857186412e-02,9.998959940615237407e-01,-1.916744196212218623e-10
3.465493098619724037e+02,1.814209486820588246e-01,9.680843462737945826e-01,5.049470504414668021e-02,9.998959940651442890e-01,-3.308136260375396069e-10
3.466293258651730298e+02,1.814209484373820180e-01,9.680843463760431256e-01,5.049470518657488832e-02,9.998959940686865666e-01,-4.669453243580711222e-10
3.467093418683737127e+02,1.814209482061679979e-01,9.680843464726657244e-01,5.049470532116630966e-02,9.998959940720340001e-01,-5.955866143259126562e-10
3.467893578715743388e+02,1.814209479972067607e-01,9.680843465599890951e-01,5.049470544280422468e-02,9.998959940750592468e-01,-7.118471147095304078e-10
3.468693738747749649e+02,1.814209478200211334e-01,9.680843466340336434e-01,5.049470554594531063e-02,9.998959940776244171e-01,-8.104284942388371668e-10
3.469493898779755909e+02,1.814209476848667180e-01,9.680843466905136863e-01,5.049470562461969708e-02,9.998959940795810741e-01,-8.856248497747512575e-10
3.470294058811762739e+02,1.814209476027320023e-01,9.680843467248371192e-01,5.049470567243093816e-02,9.998959940807702340e-01,-9.313223905893650930e-10
3.471094218843768999e+02,1.814209475853381659e-01,9.680843467321058604e-01,5.049470568255602643e-02,9.998959940810220326e-01,-9.409998592033065290e-10
3.471894378875775260e+02,1.814209476451392744e-01,9.680843467071154063e-01,5.049470564774535819e-02,9.998959940801562807e-01,-9.077281133286043408e-10
3.472694538907781521e+02,1.814209477912057944e-01,9.680843466460753444e-01,5.049470556271893479e-02,9.998959940780416389e-01,-8.264605826603172367e-10
3.473494698939788350e+02,1.814209479804760328e-01,9.680843465669807246e-01,5.049470545254330922e-02,9.998959940753014974e-01,-7.211556198377236549e-10
3.474294858971794611e+02,1.814209481901222498e-01,9.680843464793711384e-01,5.049470533050668536e-02,9.998959940722663697e-01,-6.045140659765163131e-10
3.475095019003800871e+02,1.814209484108894044e-01,9.680843463871141585e-01,5.049470520199647594e-02,9.998959940690702597e-01,-4.816850712134342316e-10
3.475895179035807132e+02,1.814209486343862088e-01,9.680843462937165356e-01,5.049470507189730145e-02,9.998959940658346257e-01,-3.573373859011294864e-10
3.476695339067813961e+02,1.814209488530851289e-01,9.680843462023238644e-01,5.049470494459101788e-02,9.998959940626683807e-01,-2.356591038694104022e-10
3.477495499099820222e+02,1.814209490603223562e-01,9.680843461157210283e-01,5.049470482395666815e-02,9.998959940596682250e-01,-1.203578313935973316e-10
3.478295659131826483e+02,1.814209492502978083e-01,9.680843460363316444e-01,5.049470471337054456e-02,9.998959940569178695e-01,-1.466053001347736998e-11
3.479095819163832743e+02,1.814209494180751003e-01,9.680843459662188399e-01,5.049470461570611940e-02,9.998959940544888125e-01,7.868629852996886426e-11
3.479895979195839573e+02,1.814209495595816291e-01,9.680843459070843648e-01,5.049470453333410741e-02,9.998959940524402290e-01,1.574167819524078286e-10
3.480696139227845833e+02,1.814209496716084891e-01,9.680843458602691465e-01,5.049470446812242413e-02,9.998959940508183042e-01,2.197455539278493741e-10
3.481496299259852094e+02,1.814209497518105563e-01,9.680843458267532897e-01,5.049470442143620674e-02,9.998959940496572329e-01,2.643678369874436560e-10
3.482296459291858355e+02,1.814209497987063768e-01,9.680843458071558549e-01,5.049470439413780015e-02,9.998959940489783316e-01,2.904594258848657800e-10
3.483096619323865184e+02,1.814209498116782504e-01,9.680843458017350800e-01,5.049470438658676397e-02,9.998959940487904818e-01,2.976766230549463208e-10
3.483896779355871445e+02,1.814209497909722302e-01,9.680843458103879362e-01,5.049470439863988636e-02,9.998959940490902421e-01,2.861563673285862283e-10
3.484696939387877705e+02,1.814209497376980951e-01,9.680843458326507944e-01,5.049470442965116324e-02,9.998959940498615140e-01,2.565160594255467267e-10
3.485497099419883966e+02,1.814209496538293498e-01,9.680843458676988700e-01,5.049470447847179133e-02,9.998959940510757649e-01,2.098537153003411735e-10
3.486297259451890795e+02,1.814209495422031970e-01,9.680843459143466667e-01,5.049470454345020981e-02,9.998959940526918055e-01,1.477478856548350706e-10
3.487097419483897056e+02,1.814209494065206207e-01,9.680843459710474219e-01,5.049470462243204477e-02,9.998959940546561231e-01,7.225771595333617379e-11
3.487897579515903317e+02,1.814209492513463584e-01,9.680843460358935504e-01,5.049470471276015782e-02,9.998959940569026594e-01,-1.407713753361717273e-11
3.488697739547909578e+02,1.814209490821087623e-01,9.680843461066166444e-01,5.049470481127461829e-02,9.998959940593528106e-01,-1.082364418094992519e-10
3.489497899579916407e+02,1.814209489051000768e-01,9.680843461805872519e-01,5.049470491431270330e-02,9.998959940619154274e-01,-2.067193802137501027e-10
3.490298059611922668e+02,1.814209487274761612e-01,9.680843462548149869e-01,5.049470501770891850e-02,9.998959940644869260e-01,-3.055446110566254420e-10
3.491098219643928928e+02,1.814209485572566283e-01,9.680843463259484194e-01,5.049470511679498425e-02,9.998959940669512880e-01,-4.002502398640975054e-10
3.491898379675935189e+02,1.814209484033248720e-01,9.680843463902754076e-01,5.049470520639981475e-02,9.998959940691798387e-01,-4.858937576176123680e-10
3.492698539707942018e+02,1.814209482754279568e-01,9.680843464437225432e-01,5.049470528084956666e-02,9.998959940710313576e-01,-5.570522381670297031e-10
3.493498699739948279e+02,1.814209481841767280e-01,9.680843464818557065e-01,5.049470533396759053e-02,9.998959940723525230e-01,-6.078219899074873443e-10
3.494298859771954540e+02,1.814209481410457292e-01,9.680843464998798442e-01,5.049470535907446544e-02,9.998959940729769125e-01,-6.318189370520654321e-10
3.495099019803960800e+02,1.814209481583732575e-01,9.680843464926388586e-01,5.049470534898798518e-02,9.998959940727260021e-01,-6.221783597893950085e-10
3.495899179835967630e+02,1.814209482476714930e-01,9.680843464553218203e-01,5.049470529700680888e-02,9.998959940714332584e-01,-5.724951821085986407e-10
3.496699339867973890e+02,1.814209483749854579e-01,9.680843464021182676e-01,5.049470522289640356e-02,9.998959940695900661e-01,-5.016610794925345744e-10
3.497499499899980151e+02,1.814209485169944736e-01,9.680843463427737383e-01,5.049470514023188944e-02,9.998959940675341551e-01,-4.226510368317266802e-10
3.498299659931986412e+02,1.814209486673049876e-01,9.680843462799600951e-01,5.049470505273501858e-02,9.998959940653581180e-01,-3.390222448340935280e-10
3.499099819963993241e+02,1.814209488201136700e-01,9.680843462161025093e-01,5.049470496378393597e-02,9.998959940631458876e-01,-2.540035725463962432e-10
3.499899979995999502e+02,1.814209489702076072e-01,9.680843461533793493e-01,5.049470487641314481e-02,9.998959940609729591e-01,-1.704952613529454599e-10
3.500700140028005762e+02,1.814209491129640806e-01,9.680843460937225142e-01,5.049470479331352735e-02,9.998959940589061679e-01,-9.106935934627277145e-11
3.501500300060012023e+02,1.814209492443508431e-01,9.680843460388168786e-01,5.049470471683231709e-02,9.998959940570041338e-01,-1.796923075603498756e-11
3.502300460092018284e+02,1.814209493609258705e-01,9.680843459901010695e-01,5.049470464897312660e-02,9.998959940553163728e-01,4.689000067291311410e-11
3.503100620124025113e+02,1.814209494598374717e-01,9.680843459487666891e-01,5.049470459139594053e-02,9.998959940538844071e-01,1.019217916650383768e-10
3.503900780156031374e+02,1.814209495388243165e-01,9.680843459157586484e-01,5.049470454541710868e-02,9.998959940527409884e-01,1.458679757722680306e-10
3.504700940188037634e+02,1.814209495962153529e-01,9.680843458917753885e-01,5.049470451200935295e-02,9.998959940519100975e-01,1.777988362329050795e-10
3.505501100220043895e+02,1.814209496309299174e-01,9.680843458772684373e-01,5.049470449180175347e-02,9.998959940514074995e-01,1.971130972867877344e-10
3.506301260252050724e+02,1.814209496424775692e-01,9.680843458724427419e-01,5.049470448507976938e-02,9.998959940512403000e-01,2.035378672848509066e-10
3.507101420284056985e+02,1.814209496309582836e-01,9.680843458772565580e-01,5.049470449178523196e-02,9.998959940514070555e-01,1.971288784263965167e-10
3.507901580316063246e+02,1.814209495970623420e-01,9.680843458914214494e-01,5.049470451151632372e-02,9.998959940518977740e-01,1.782700600165360685e-10
3.508701740348069507e+02,1.814209495420702756e-01,9.680843459144021779e-01,5.049470454352761317e-02,9.998959940526939150e-01,1.476739374530136408e-10
3.509501900380076336e+02,1.814209494678530044e-01,9.680843459454170352e-01,5.049470458673003398e-02,9.998959940537683888e-01,1.063814414061470735e-10
3.510302060412082596e+02,1.814209493768717818e-01,9.680843459834373999e-01,5.049470463969088496e-02,9.998959940550854464e-01,5.576190053566811041e-11
3.511102220444088857e+02,1.814209492721781392e-01,9.680843460271880696e-01,5.049470470063383704e-02,9.998959940566011229e-01,-2.486877333398644733e-12
3.511902380476095118e+02,1.814209491574139688e-01,9.680843460751471508e-01,5.049470476743891934e-02,9.998959940582625716e-01,-6.633863156505415129e-11
3.512702540508101947e+02,1.814209490368114408e-01,9.680843461255460580e-01,5.049470483764255391e-02,9.998959940600085083e-01,-1.334386785585366798e-10
3.513502700540108208e+02,1.814209489151930865e-01,9.680843461763695146e-01,5.049470490843750020e-02,9.998959940617692110e-01,-2.011038874620872694e-10
3.514302860572114469e+02,1.814209487979717428e-01,9.680843462253554410e-01,5.049470497667291752e-02,9.998959940634662980e-01,-2.663227086180631017e-10
3.515103020604120729e+02,1.814209486911505798e-01,9.680843462699951774e-01,5.049470503885430950e-02,9.998959940650127276e-01,-3.257551839713842360e-10
3.515903180636127559e+02,1.814209486013231010e-01,9.680843463075333721e-01,5.049470509114355882e-02,9.998959940663131318e-01,-3.757328523599210408e-10
3.516703340668133819e+02,1.814209485356730878e-01,9.680843463349680933e-01,5.049470512935892025e-02,9.998959940672635938e-01,-4.122587502045613475e-10
3.517503500700140080e+02,1.814209485019746826e-01,9.680843463490503842e-01,5.049470514897501372e-02,9.998959940677514258e-01,-4.310076585286347653e-10
3.518303660732146341e+02,1.814209485085923335e-01,9.680843463462849297e-01,5.049470514512282432e-02,9.998959940676556135e-01,-4.273257685126179901e-10
3.519103820764153170e+02,1.814209485642749586e-01,9.680843463230155432e-01,5.049470511270957168e-02,9.998959940668494806e-01,-3.963454356186750711e-10
3.519903980796159431e+02,1.814209486567840979e-01,9.680843462843566893e-01,5.049470505885930716e-02,9.998959940655102185e-01,-3.448758379337129935e-10
3.520704140828165691e+02,1.814209487695940259e-01,9.680843462372141772e-01,5.049470499319179406e-02,9.998959940638769694e-01,-2.821113766270402712e-10
3.521504300860171952e+02,1.814209488962840455e-01,9.680843461842714159e-01,5.049470491944459127e-02,9.998959940620428810e-01,-2.116244160483311341e-10
3.522304460892178781e+02,1.814209490309525996e-01,9.680843461279944329e-01,5.049470484105301332e-02,9.998959940600932184e-01,-1.366983885839211961e-10
3.523104620924185042e+02,1.814209491682174102e-01,9.680843460706325398e-01,5.049470476115014428e-02,9.998959940581060302e-01,-6.032788973382056531e-11
3.523904780956191303e+02,1.814209493032153953e-01,9.680843460142178891e-01,5.049470468256681693e-02,9.998959940561515936e-01,1.478139996243633898e-11
3.524704940988197563e+02,1.814209494316026683e-01,9.680843459605658063e-01,5.049470460783161280e-02,9.998959940542928582e-01,8.621267814079101307e-11
3.525505101020204393e+02,1.814209495495546498e-01,9.680843459112745686e-01,5.049470453917088292e-02,9.998959940525852241e-01,1.518380199231231103e-10
3.526305261052210653e+02,1.814209496537659005e-01,9.680843458677254043e-01,5.049470447850873400e-02,9.998959940510765421e-01,2.098184264892960101e-10
3.527105421084216914e+02,1.814209497414502326e-01,9.680843458310828265e-01,5.049470442746702842e-02,9.998959940498071131e-01,2.586036411965742436e-10
