t,v,I,T_c,dv_dt,dv_dt_noisy
2.474294858971794575e+00,-1.847226885799054346e-12,-5.295414141713622413e-11,1.550225963995927048e-01,1.783934658330270160e-10,-1.628747481422036236e-01
2.474894978995799022e+00,-1.531597766059335939e-12,-4.390605788494448165e-11,1.550216660807414715e-01,1.479120121100570860e-10,-1.378016047896063190e-01
2.475495099019803913e+00,-1.196080923919473128e-12,-3.428785676670090966e-11,1.550207357674733000e-01,1.155099289880018112e-10,-6.838700390383689424e-03
2.476095219043808804e+00,-8.453610270731582967e-13,-2.423383256489769793e-11,1.550198054597880792e-01,8.163963183214605067e-11,3.157190815955610626e-03
2.476695339067813695e+00,-4.839109972677128561e-13,-1.387220970005015322e-11,1.550188751576858093e-01,4.673308693288533889e-11,-4.490020736519217959e-03
2.477295459091818586e+00,-1.159920103043106018e-13,-3.325142510703110004e-12,1.550179448611664346e-01,1.120181150574736678e-11,1.872230394876386317e-01
2.477895579115823033e+00,2.543465039617508686e-13,7.291284746561172624e-12,1.550170145702299551e-01,-2.456312630858145809e-11,-1.825753150548225234e-01
2.478495699139827924e+00,6.232668616221422916e-13,1.786705789715456009e-11,1.550160842848763432e-01,-6.019110744436203280e-11,-1.550776683785991088e-02
2.479095819163832815e+00,9.871431247138584745e-13,2.829823284843567333e-11,1.550151540051055155e-01,-9.533196191064326218e-11,-1.272566711495707326e-01
2.479695939187837705e+00,1.342561101220320529e-12,3.848693558974146384e-11,1.550142237309174720e-01,-1.296559687913684937e-10,-3.025057704073902051e-02
2.480296059211842596e+00,1.686318345071088703e-12,4.834136219237943298e-11,1.550132934623121572e-01,-1.628538562453486859e-10,5.147320552822036432e-02
2.480896179235847043e+00,2.015424156141639830e-12,5.777577880962052344e-11,1.550123631992895712e-01,-1.946368015062394149e-10,-1.443576149551975274e-01
2.481496299259851934e+00,2.327099580254322546e-12,6.671052167672712700e-11,1.550114329418496861e-01,-2.247364308826344242e-10,1.023783632874197130e-01
2.482096419283856825e+00,2.618777409176894377e-12,7.507199711091080788e-11,1.550105026899924188e-01,-2.529048197579236203e-10,-8.460813171482851891e-02
2.482696539307861716e+00,2.888102180623510478e-12,8.279268151136081462e-11,1.550095724437177691e-01,-2.789144925903889998e-10,-1.048131870681346944e-01
2.483296659331866163e+00,3.132930178254300348e-12,8.981112135923180161e-11,1.550086422030256816e-01,-3.025584229131633169e-10,-1.645825496843668911e-01
2.483896779355871054e+00,3.351329431676078687e-12,9.607193321766445692e-11,1.550077119679161564e-01,-3.236500333342993848e-10,-6.997422426367848336e-02
2.484496899379875945e+00,3.541579716441251648e-12,1.015258037317537592e-10,1.550067817383891378e-01,-3.420231955366634994e-10,-7.420395395694708018e-02
2.485097019403880836e+00,3.702172554048563235e-12,1.061294896285706396e-10,1.550058515144445703e-01,-3.575322302780082823e-10,8.284748317351720015e-02
2.485697139427885727e+00,3.831811211942910316e-12,1.098458177171567341e-10,1.550049212960824818e-01,-3.700519073909546898e-10,-1.561982304598824589e-01
2.486297259451890174e+00,3.929410703515266698e-12,1.126436848885221348e-10,1.550039910833027890e-01,-3.794774457829848786e-10,2.130708592708097787e-02
2.486897379475895065e+00,3.994097788102965846e-12,1.144980581156533517e-10,1.550030608761054640e-01,-3.857245134364686756e-10,8.412984903974714268e-02
2.487497499499899956e+00,4.025210970989263064e-12,1.153899744535008786e-10,1.550021306744905070e-01,-3.887292274086220635e-10,-2.519599427151818574e-02
2.488097619523904847e+00,4.022300503403640842e-12,1.153065410389878533e-10,1.550012004784578346e-01,-3.884481538315361840e-10,7.684337780579143795e-02
2.488697739547909737e+00,3.985128382521727263e-12,1.142409350910080408e-10,1.550002702880074468e-01,-3.848583079121702552e-10,-6.930502290688032863e-02
2.489297859571914184e+00,3.913668351465362249e-12,1.121924039104273328e-10,1.549993401031393159e-01,-3.779571539323570514e-10,4.141828983840183803e-02
2.489897979595919075e+00,3.808105899302371374e-12,1.091662648800776217e-10,1.549984099238533863e-01,-3.677626052487817066e-10,-3.338202094815785614e-02
2.490498099619923966e+00,3.668838261046865557e-12,1.051739054647648649e-10,1.549974797501496027e-01,-3.543130242930100977e-10,2.158892580905014680e-01
2.491098219643928857e+00,3.496474417659060924e-12,1.002327832112645359e-10,1.549965495820279926e-01,-3.376672225714718346e-10,-2.838997408698499744e-02
2.491698339667933748e+00,3.291835096045335355e-12,9.436642574832299408e-11,1.549956194194885006e-01,-3.179044606654660514e-10,-2.992761069614765720e-02
2.492298459691938195e+00,3.055952769058377923e-12,8.760443078666149149e-11,1.549946892625310435e-01,-2.951244482311746408e-10,4.038378481655997138e-02
2.492898579715943086e+00,2.790071655496512771e-12,7.998246611895709581e-11,1.549937591111556490e-01,-2.694473439995981477e-10,-5.288840558141386095e-02
2.493498699739947977e+00,2.495647720104711281e-12,7.154226961987179690e-11,1.549928289653622615e-01,-2.410137557766530662e-10,-1.960274946830545609e-02
2.494098819763952868e+00,2.174348673573918371e-12,6.233164924603319725e-11,1.549918988251508534e-01,-2.099847404431074234e-10,3.384177440398305342e-02
2.494698939787957759e+00,1.828053972541261714e-12,5.240448303603975945e-11,1.549909686905213968e-01,-1.765418039545989509e-10,8.752305754679789995e-02
2.495299059811962206e+00,1.458854819590260147e-12,4.182071911046788889e-11,1.549900385614738363e-01,-1.408869013416578066e-10,-5.958550083957618593e-02
2.495899179835967097e+00,1.069054163249772737e-12,3.064637567184126346e-11,1.549891084380081441e-01,-1.032424367096037331e-10,6.071547797633737760e-03
2.496499299859971988e+00,6.611666979956006302e-13,1.895354100467701349e-11,1.549881783201242924e-01,-6.385126323870143839e-11,-1.710074927128486799e-02
2.497099419883976879e+00,2.379188642494635793e-13,6.820373475455103155e-12,1.549872482078222535e-01,-2.297668318405916253e-11,6.976859264562082497e-02
2.497699539907981769e+00,-1.977511516208110319e-13,-5.668898467373824232e-12,1.549863181011019719e-01,1.909755212434827090e-11,8.214857524019653079e-02
2.498299659931986216e+00,-6.426934173008956017e-13,-1.842397629337992886e-11,1.549853879999634476e-01,6.206724228164696863e-11,4.039652525080952156e-02
2.498899779955991107e+00,-1.093546254531318596e-12,-3.134849139019009216e-11,1.549844579044066251e-01,1.056077378081890142e-10,2.663027662361118833e-02
2.499499899979995998e+00,-1.546736239105464450e-12,-4.434000506343365889e-11,1.549835278144314765e-01,1.493739401493655250e-10,1.792133151920093093e-01
2.500100020004000889e+00,-1.998478200870890276e-12,-5.729000853677817397e-11,1.549825977300379742e-01,1.930003016757297022e-10,-8.717999578141666372e-02
2.500700140028005780e+00,-2.444775223729031414e-12,-7.008392295192073580e-11,1.549816676512260627e-01,2.361008256829680274e-10,1.637635203802775552e-01
2.501300260052010227e+00,-2.881418645634831070e-12,-8.260109936857929801e-11,1.549807375779957419e-01,2.782690663918685720e-10,5.386789025297086808e-02
2.501900380076015118e+00,-3.303988058598060644e-12,-9.471481876452887149e-11,1.549798075103469563e-01,3.190781289484445699e-10,-1.532525158595419990e-01
2.502500500100020009e+00,-3.707851308681362857e-12,-1.062922920355454053e-10,1.549788774482796505e-01,3.580806694237460786e-10,1.301096870394084955e-02
2.503100620124024900e+00,-4.088164496001579356e-12,-1.171946599954452202e-10,1.549779473917938521e-01,3.948088948139908035e-10,-1.413793342442621614e-01
2.503700740148029791e+00,-4.439871974729383573e-12,-1.272769933760729494e-10,1.549770173408894780e-01,4.287745630405249614e-10,-1.225437666351932887e-02
2.504300860172034238e+00,-4.757706353089101800e-12,-1.363882928272971446e-10,1.549760872955665003e-01,4.594689829498083399e-10,-2.028270262080882902e-01
2.504900980196039129e+00,-5.036188493359573891e-12,-1.443714889170352465e-10,1.549751572558248913e-01,4.863630143134975322e-10,7.302349833148609470e-02
2.505501100220044020e+00,-5.269627511872797784e-12,-1.510634421312134403e-10,1.549742272216646510e-01,5.089070678283127096e-10,-7.883302424790457341e-02
2.506101220244048911e+00,-5.452120779014860083e-12,-1.562949428737956332e-10,1.549732971930856684e-01,5.265311051161314029e-10,1.652813200184531928e-01
2.506701340268053801e+00,-5.577553919225724413e-12,-1.598907114667745623e-10,1.549723671700879990e-01,5.386446387239634802e-10,-7.227277718800986794e-02
2.507301460292058248e+00,-5.639600810999159524e-12,-1.616693981501722853e-10,1.549714371526715595e-01,5.446367321239483552e-10,5.619768625070632219e-03
2.507901580316063139e+00,-5.631723586882875815e-12,-1.614435830820412925e-10,1.549705071408362944e-01,5.438759997133634658e-10,-1.355826808571821696e-01
2.508501700340068030e+00,-5.547172633478326610e-12,-1.590197763384638087e-10,1.549695771345822315e-01,5.357106068146140378e-10,-1.266091686243000884e-02
2.509101820364072921e+00,-5.378986591440889107e-12,-1.541984179135490787e-10,1.549686471339092875e-01,5.194682696752357732e-10,4.592370225669327108e-03
2.509701940388077812e+00,-5.120240316795346346e-12,-1.467809859828938757e-10,1.549677171388174624e-01,4.944802019968345688e-10,5.088597635377469647e-02
2.510302060412082259e+00,-4.803626143630969392e-12,-1.377046659688736254e-10,1.549667871493067006e-01,4.639036218138241386e-10,2.473772499585456253e-01
2.510902180436087150e+00,-4.459829205708678686e-12,-1.278491031174405013e-10,1.549658571653769745e-01,4.307019042668875856e-10,1.651094208199822000e-01
2.511502300460092041e+00,-4.094234370751914318e-12,-1.173686643743321160e-10,1.549649271870282286e-01,3.953950854569676826e-10,7.880389699146803095e-02
2.512102420484096932e+00,-3.711975569912300406e-12,-1.064105231356641044e-10,1.549639972142604905e-01,3.584789676346855162e-10,-3.201414505527494514e-02
2.512702540508101823e+00,-3.317935797769862398e-12,-9.511465924793640542e-11,1.549630672470736770e-01,3.204251192003611149e-10,-2.769552056396250642e-02
2.513302660532106270e+00,-2.916747112333329585e-12,-8.361385900804181836e-11,1.549621372854677603e-01,2.816808747040426588e-10,-2.988903331731791735e-02
2.513902780556111161e+00,-2.512790635038939570e-12,-7.203371516323184258e-11,1.549612073294427128e-01,2.426693348453910364e-10,-8.431715158381831998e-02
2.514502900580116052e+00,-2.110196550752224299e-12,-6.049262691116784656e-11,1.549602773789985066e-01,2.037893664738525438e-10,6.836606519638123436e-02
2.515103020604120942e+00,-1.712844107766826239e-12,-4.910179989988714053e-11,1.549593474341350863e-01,1.654156025885442694e-10,-4.166421204864207209e-03
2.515703140628125833e+00,-1.324361617804788781e-12,-3.796524622781123537e-11,1.549584174948524518e-01,1.278984423382822174e-10,5.440765763214563955e-02
2.516303260652130280e+00,-9.481264560168381559e-13,-2.717978444375392049e-11,1.549574875611505476e-01,9.156405102160848838e-11,-2.291819716489946340e-02
2.516903380676135171e+00,-5.872650609812630315e-13,-1.683503954688943039e-11,1.549565576330293459e-01,5.671436008668359125e-11,3.933862063626861888e-02
2.517503500700140062e+00,-2.446529347056080462e-13,-7.013442986800433969e-12,1.549556277104887914e-01,2.362706713144892237e-11,1.781698462891245505e-01
2.518103620724144953e+00,7.708535737446840874e-14,2.209767336554057438e-12,1.549546977935288838e-01,-7.444364096482255654e-12,3.771816731735862932e-02
2.518703740748149844e+00,3.755761863949017685e-13,1.076654707283101281e-11,1.549537678821495956e-01,-3.627070369979798400e-11,9.549431220924242680e-02
2.519303860772154291e+00,6.486968600630322708e-13,1.859604542129704833e-11,1.549528379763508712e-01,-6.264695563146752585e-11,-8.166173133368861969e-02
2.519903980796159182e+00,8.945756226583941703e-13,2.564460513085218301e-11,1.549519080761326550e-01,-8.639235769481983223e-11,-1.138718909993152208e-02
2.520504100820164073e+00,1.111591655031498394e-12,3.186576249999393382e-11,1.549509781814949749e-01,-1.073503815434239966e-10,-3.423817179754567314e-02
2.521104220844168964e+00,1.298375074604667799e-12,3.722024737684174344e-11,1.549500482924377476e-01,-1.253887326811708374e-10,5.417581946861033115e-02
2.521704340868173855e+00,1.453806935371818261e-12,4.167598315913080219e-11,1.549491184089609452e-01,-1.403993504622519724e-10,3.392535772006488592e-02
2.522304460892178302e+00,1.577019227898384357e-12,4.520808679420948898e-11,1.549481885310645402e-01,-1.522984080911518320e-10,-6.272443750965835119e-02
2.522904580916183193e+00,1.667394879321657025e-12,4.779886877904958181e-11,1.549472586587485046e-01,-1.610263126226812756e-10,4.006377921106315382e-02
2.523504700940188084e+00,1.724567753350240722e-12,4.943783316023030868e-11,1.549463287920128107e-01,-1.665477049619243814e-10,1.779905625784719558e-02
2.524104820964192974e+00,1.748422650264439555e-12,5.012167753394928192e-11,1.549453989308574309e-01,-1.688514598642754877e-10,-1.508275841427279829e-01
2.524704940988197865e+00,1.739095306916142570e-12,4.985429304602001660e-11,1.549444690752822817e-01,-1.679506859354297846e-10,3.104929071975509516e-03
2.525305061012202312e+00,1.696972396728899687e-12,4.864676439187286114e-11,1.549435392252873911e-01,-1.638827256313880181e-10,1.252134510784287669e-01
2.525905181036207203e+00,1.622691529697730251e-12,4.651736981655083556e-11,1.549426093808727034e-01,-1.567091552584408769e-10,-8.207860938098196502e-02
2.526505301060212094e+00,1.517141252389342754e-12,4.349158111471495642e-11,1.549416795420381632e-01,-1.465157849731879663e-10,1.163066853944536294e-01
2.527105421084216985e+00,1.381461047942020127e-12,3.960206363064121250e-11,1.549407497087837704e-01,-1.334126587825274943e-10,7.716158639632994531e-02
2.527705541108221432e+00,1.217041336065772414e-12,3.488867625822545027e-11,1.549398198811094696e-01,-1.175340545436719615e-10,2.488653969404434549e-02
2.528305661132226323e+00,1.025523473041835938e-12,2.939847144096783846e-11,1.549388900590152329e-01,-9.903848396409741960e-11,5.252661254638380656e-02
2.528905781156231214e+00,8.087997517233857758e-13,2.318569517199486585e-11,1.549379602425010050e-01,-7.810869260161544854e-11,-7.216472070017146412e-02
2.529505901180236105e+00,5.690134015350930895e-13,1.631178699404527923e-11,1.549370304315668134e-01,-5.495165986432764229e-11,7.911413909354629570e-02
2.530106021204240996e+00,3.085585884732317517e-13,8.845379999473650617e-12,1.549361006262125751e-01,-2.979859901063692441e-11,-1.334665471544836945e-01
2.530706141228245443e+00,3.008041510586090904e-14,8.623008302560382345e-13,1.549351708264382621e-01,-2.904957149266058701e-12,-1.034343590487871167e-01
2.531306261252250334e+00,-2.635250794279755422e-13,-7.554430322033639788e-12,1.549342410322438468e-01,2.544958476082103562e-11,6.289884588704783286e-02
2.531906381276255225e+00,-5.691109194170154548e-13,-1.631459971618798497e-11,1.549333112436293014e-01,5.496111191029962864e-11,-1.011356310142448311e-01
2.532506501300260116e+00,-8.832791925786153050e-13,-2.532080006138997748e-11,1.549323814605945704e-01,8.530147563956473778e-11,2.101673976276857980e-01
2.533106621324265006e+00,-1.202381050058545013e-12,-3.446843051720691443e-11,1.549314516831396538e-01,1.161182934387109920e-10,4.326943629168465699e-02
2.533706741348269453e+00,-1.522516706430687847e-12,-4.364569669358297820e-11,1.549305219112644960e-01,1.470349489475058928e-10,1.003025953296384915e-01
2.534306861372274344e+00,-1.839535439698119636e-12,-5.273361065086829112e-11,1.549295921449690971e-01,1.776505919554904527e-10,1.068456758404414952e-01
2.534906981396279235e+00,-2.149035591291547710e-12,-6.160599089977612186e-11,1.549286623842533461e-01,2.075401384018321183e-10,-2.926371728122053456e-02
2.535507101420284126e+00,-2.446364566070347295e-12,-7.012946240141078977e-11,1.549277326291172985e-01,2.362542703754213829e-10,1.272354849045630003e-02
2.536107221444289017e+00,-2.726618832322305045e-12,-7.816345656726138355e-11,1.549268028795608432e-01,2.633194361148493097e-10,5.778087144157951355e-02
2.536707341468293464e+00,-2.984643921763393257e-12,-8.556021125919516962e-11,1.549258731355840080e-01,2.882378500083850435e-10,1.106020376399441049e-02
2.537307461492298355e+00,-3.215034429538599479e-12,-9.216477078948203272e-11,1.549249433971867373e-01,3.104874925940576497e-10,1.681832588531848305e-01
2.537907581516303246e+00,-3.412134014220697047e-12,-9.781498592075682628e-11,1.549240136643690036e-01,3.295221105595326314e-10,1.141564055920086529e-01
2.538507701540308137e+00,-3.570035397811069844e-12,-1.023415138660461782e-10,1.549230839371307511e-01,3.447712167421974397e-10,3.283909730624346573e-02
