t,theta,omega,psi,chi,dtheta_dt
1.445489097819563895e+01,1.769678241966149423e+00,-1.741364198417896469e+00,9.706383834702925206e-02,4.349732837103894439e-02,-1.741364198417896469e+00
1.445889177835567097e+01,1.762612653317354061e+00,-1.790708881924223173e+00,9.723798373251638094e-02,4.354046658051474727e-02,-1.790708881924223173e+00
1.446289257851570298e+01,1.755349825075005921e+00,-1.839963674408396255e+00,9.741209057898346513e-02,4.347772500775014953e-02,-1.839963674408396255e+00
1.446689337867573499e+01,1.747890124085179187e+00,-1.889124962599916913e+00,9.758573091227282226e-02,4.330687993763953497e-02,-1.889124962599916913e+00
1.447089417883576701e+01,1.740233931804800571e+00,-1.938189041052309491e+00,9.775846781689905007e-02,4.302571990542002761e-02,-1.938189041052309491e+00
1.447489497899579902e+01,1.732381644736028736e+00,-1.987152109133588640e+00,9.792985546161471488e-02,4.263204552812129705e-02,-1.987152109133588640e+00
1.447889577915583104e+01,1.724333674755370360e+00,-2.036010268771768938e+00,9.809943943247954878e-02,4.212366681859435608e-02,-2.036010268771768938e+00
1.448289657931586305e+01,1.716090449550696118e+00,-2.084759521760042755e+00,9.826675633367844276e-02,4.149840696085289188e-02,-2.084759521760042755e+00
1.448689737947589506e+01,1.707652413001852221e+00,-2.133395767330523718e+00,9.843133432701840768e-02,4.075409819788358007e-02,-2.133395767330523718e+00
1.449089817963592708e+01,1.699020025605990858e+00,-2.181914799772533442e+00,9.859269270572743049e-02,3.988858679857065076e-02,-2.181914799772533442e+00
1.449489897979595909e+01,1.690193764904561968e+00,-2.230312305982594445e+00,9.875034235492413659e-02,3.889973003187784106e-02,-2.230312305982594445e+00
1.449889977995599111e+01,1.681174125904802086e+00,-2.278583863308335733e+00,9.890378546842479301e-02,3.778540074190821912e-02,-2.278583863308335733e+00
1.450290058011602312e+01,1.671961621542346732e+00,-2.326724937191397835e+00,9.905251587646252132e-02,3.654348622522630291e-02,-2.326724937191397835e+00
1.450690138027605514e+01,1.662556783109471858e+00,-2.374730879192358479e+00,9.919601889710816245e-02,3.517189238501838844e-02,-2.374730879192358479e+00
1.451090218043608715e+01,1.652960160739798567e+00,-2.422596924818949393e+00,9.933377159058867645e-02,3.366854416128078897e-02,-2.422596924818949393e+00
1.451490298059611916e+01,1.643172323852349681e+00,-2.470318191721948775e+00,9.946524268312005590e-02,3.203138993505300069e-02,-2.470318191721948775e+00
1.451890378075615118e+01,1.633193861648355893e+00,-2.517889677767162659e+00,9.958989282107053032e-02,3.025840280430810297e-02,-2.517889677767162659e+00
1.452290458091618319e+01,1.623025383576360836e+00,-2.565306259420862212e+00,9.970717451404327580e-02,2.834758600143701124e-02,-2.565306259420862212e+00
1.452690538107621521e+01,1.612667519833276719e+00,-2.612562690108573005e+00,9.981653244050918417e-02,2.629697437488234119e-02,-2.612562690108573005e+00
1.453090618123624722e+01,1.602120921853831925e+00,-2.659653598820020282e+00,9.991740338932836307e-02,2.410464131241625910e-02,-2.659653598820020282e+00
1.453490698139627924e+01,1.591386262810216001e+00,-2.706573488789540960e+00,1.000092166245506592e-01,2.176870027812454617e-02,-2.706573488789540960e+00
1.453890778155631125e+01,1.580464238124515308e+00,-2.753316736363204953e+00,1.000913938619064358e-01,1.928731291417716195e-02,-2.753316736363204953e+00
1.454290858171634326e+01,1.569355565966214394e+00,-2.799877590024678842e+00,1.001633496331519046e-01,1.665869157137157136e-02,-2.799877590024678842e+00
1.454690938187637528e+01,1.558060987780420792e+00,-2.846250169575590405e+00,1.002244913971986201e-01,1.388110703906191880e-02,-2.846250169575590405e+00
1.455091018203640729e+01,1.546581268789952057e+00,-2.892428465523214420e+00,1.002742198167501791e-01,1.095289381404079485e-02,-2.892428465523214420e+00
1.455491098219643931e+01,1.534917198522507631e+00,-2.938406338631702752e+00,1.003119290631123289e-01,7.872456084369143514e-03,-2.938406338631702752e+00
1.455891178235647132e+01,1.523069591329109906e+00,-2.984177519689759972e+00,1.003370070328677977e-01,4.638275889161996499e-03,-2.984177519689759972e+00
1.456291258251650333e+01,1.511039286899141576e+00,-3.029735609474304869e+00,1.003488357392242347e-01,1.248918885761909035e-03,-3.029735609474304869e+00
1.456691338267653535e+01,1.498827150786161910e+00,-3.075074078935121413e+00,1.003467916416886790e-01,-2.296957661046501037e-03,-3.075074078935121413e+00
1.457091418283656736e+01,1.486434074924491311e+00,-3.120186269600478290e+00,1.003302460080326558e-01,-6.000596770350698564e-03,-3.120186269600478290e+00
1.457491498299659938e+01,1.473860978144277523e+00,-3.165065394211771466e+00,1.002985653522105586e-01,-9.863134218409069440e-03,-3.165065394211771466e+00
1.457891578315663139e+01,1.461108806686542971e+00,-3.209704537599801899e+00,1.002511118742036161e-01,-1.388559007083023898e-02,-3.209704537599801899e+00
1.458291658331666341e+01,1.448178534712958543e+00,-3.254096657807967752e+00,1.001872439442207663e-01,-1.806886018777697708e-02,-3.254096657807967752e+00
1.458691738347669542e+01,1.435071164811011490e+00,-3.298234587465973089e+00,1.001063165962515766e-01,-2.241370697848850055e-02,-3.298234587465973089e+00
1.459091818363672743e+01,1.421787728489269043e+00,-3.342111035412618669e+00,1.000076821015930817e-01,-2.692075108307880049e-02,-3.342111035412618669e+00
1.459491898379675945e+01,1.408329286672477254e+00,-3.385718588607929735e+00,9.989069056622658371e-02,-3.159046232433429524e-02,-3.385718588607929735e+00
1.459891978395679146e+01,1.394696930185602479e+00,-3.429049714295610674e+00,9.975469050153855377e-02,-3.642314925490379440e-02,-3.429049714295610674e+00
1.460292058411682348e+01,1.380891780222205822e+00,-3.472096762424175864e+00,9.959902953932332770e-02,-4.141895132009420361e-02,-3.472096762424175864e+00
1.460692138427685549e+01,1.366914988815200571e+00,-3.514851968404123284e+00,9.942305512448011695e-02,-4.657782892488120108e-02,-3.514851968404123284e+00
1.461092218443688751e+01,1.352767739286675042e+00,-3.557307456077824170e+00,9.922611518896197469e-02,-5.189955274495406529e-02,-3.557307456077824170e+00
1.461492298459691952e+01,1.338451246683625584e+00,-3.599455241006146888e+00,9.900755902874205927e-02,-5.738369691327357275e-02,-3.599455241006146888e+00
1.461892378475695153e+01,1.323966758213462214e+00,-3.641287234081298063e+00,9.876673802123299428e-02,-6.302962680197804479e-02,-3.641287234081298063e+00
1.462292458491698355e+01,1.309315553644518459e+00,-3.682795245306118570e+00,9.850300650817751802e-02,-6.883649133965366596e-02,-3.682795245306118570e+00
1.462692538507701556e+01,1.294498945708443483e+00,-3.723970988031038765e+00,9.821572273369220951e-02,-7.480321447988565187e-02,-3.723970988031038765e+00
1.463092618523704758e+01,1.279518280478552983e+00,-3.764806083323047670e+00,9.790424963599864139e-02,-8.092848315303484419e-02,-3.764806083323047670e+00
1.463492698539707959e+01,1.264374937721555625e+00,-3.805292064692657572e+00,9.756795597744231940e-02,-8.721074330218822612e-02,-3.805292064692657572e+00
1.463892778555711160e+01,1.249070331251425969e+00,-3.845420383151095134e+00,9.720621716751710883e-02,-9.364818602703213479e-02,-3.845420383151095134e+00
1.464292858571714362e+01,1.233605909233470355e+00,-3.885182412362733650e+00,9.681841640906085900e-02,-1.002387439996419577e-01,-3.885182412362733650e+00
1.464692938587717563e+01,1.217983154496661058e+00,-3.924569454382875744e+00,9.640394571489299680e-02,-1.069800809652965978e-01,-3.924569454382875744e+00
1.465093018603720765e+01,1.202203584799645508e+00,-3.963572745273661990e+00,9.596220694604548629e-02,-1.138695844257127665e-01,-3.963572745273661990e+00
1.465493098619723966e+01,1.186268753084359417e+00,-4.002183461381994434e+00,9.549261306230850954e-02,-1.209043614486681323e-01,-4.002183461381994434e+00
1.465893178635727168e+01,1.170180247708690890e+00,-4.040392725543176411e+00,9.499458906404359415e-02,-1.280812267821102302e-01,-4.040392725543176411e+00
1.466293258651730369e+01,1.153939692633843217e+00,-4.078191613736073862e+00,9.446757340657246926e-02,-1.353967046533628982e-01,-4.078191613736073862e+00
1.466693338667733570e+01,1.137548747617233236e+00,-4.115571161929000965e+00,9.391101892460687606e-02,-1.428470142934867293e-01,-4.115571161929000965e+00
1.467093418683736772e+01,1.121009108336551430e+00,-4.152522373035153258e+00,9.332439430215329346e-02,-1.504280752034989066e-01,-4.152522373035153258e+00
1.467493498699739973e+01,1.104322506529960446e+00,-4.189036224368723360e+00,9.270718506867733910e-02,-1.581354934890426833e-01,-4.189036224368723360e+00
1.467893578715743175e+01,1.087490710062852806e+00,-4.225103674861038883e+00,9.205889502661647461e-02,-1.659645675985748359e-01,-4.225103674861038883e+00
1.468293658731746376e+01,1.070515523003495728e+00,-4.260715673069648268e+00,9.137904737297650182e-02,-1.739102783503128913e-01,-4.260715673069648268e+00
1.468693738747749578e+01,1.053398785636216584e+00,-4.295863164626409159e+00,9.066718603269138810e-02,-1.819672932670094445e-01,-4.295863164626409159e+00
1.469093818763752779e+01,1.036142374464203098e+00,-4.330537100698075292e+00,8.992287690772832187e-02,-1.901299618571177241e-01,-4.330537100698075292e+00
1.469493898779755980e+01,1.018748202170090211e+00,-4.364728445671396173e+00,8.914570910684269101e-02,-1.983923178875189874e-01,-4.364728445671396173e+00
1.469893978795759182e+01,1.001218217541290256e+00,-4.398428185937448553e+00,8.833529629143689610e-02,-2.067480804189577304e-01,-4.398428185937448553e+00
1.470294058811762383e+01,9.835544053764916361e-01,-4.431627337810848388e+00,8.749127781086661615e-02,-2.151906541711349208e-01,-4.431627337810848388e+00
1.470694138827765585e+01,9.657587863318394250e-01,-4.464316956520911539e+00,8.661332010218680821e-02,-2.237131361480347580e-01,-4.464316956520911539e+00
1.471094218843768786e+01,9.478334167705856350e-01,-4.496488144332989378e+00,8.570111774381664049e-02,-2.323083147042933894e-01,-4.496488144332989378e+00
1.471494298859771988e+01,9.297803885301623161e-01,-4.528132059652467234e+00,8.475439486503553999e-02,-2.409686812256740529e-01,-4.528132059652467234e+00
1.471894378875775189e+01,9.116018287121868680e-01,-4.559239925284868988e+00,8.377290612763974020e-02,-2.496864287175288022e-01,-4.559239925284868988e+00
1.472294458891778390e+01,8.932998993712067959e-01,-4.589803037580880485e+00,8.275643810421592916e-02,-2.584534678072411551e-01,-4.589803037580880485e+00
1.472694538907781592e+01,8.748767972430189221e-01,-4.619812774746535844e+00,8.170481019241648823e-02,-2.672614257688309958e-01,-4.619812774746535844e+00
1.473094618923784793e+01,8.563347533561234126e-01,-4.649260605974442129e+00,8.061787592501330757e-02,-2.761016659680754493e-01,-4.649260605974442129e+00
1.473494698939787995e+01,8.376760326973403670e-01,-4.678138099698187169e+00,7.949552381713174964e-02,-2.849652883241288182e-01,-4.678138099698187169e+00
1.473894778955791196e+01,8.189029337472697456e-01,-4.706436932666245632e+00,7.833767857437341775e-02,-2.938431511254134265e-01,-4.706436932666245632e+00
1.474294858971794397e+01,8.000177880829875132e-01,-4.734148898025885011e+00,7.714430187046525389e-02,-3.027258740928791547e-01,-4.734148898025885011e+00
1.474694938987797599e+01,7.810229598395541650e-01,-4.761265914301439750e+00,7.591539342247462241e-02,-3.116038611945997072e-01,-4.761265914301439750e+00
1.475095019003800800e+01,7.619208452496106787e-01,-4.787780033193880236e+00,7.465099169406069768e-02,-3.204673077525315716e-01,-4.787780033193880236e+00
1.475495099019804002e+01,7.427138720347798984e-01,-4.813683448421614663e+00,7.335117481045339005e-02,-3.293062224729128573e-01,-4.813683448421614663e+00
1.475895179035807203e+01,7.234044988806042076e-01,-4.838968503136221955e+00,7.201606117883042890e-02,-3.381104403947722270e-01,-4.838968503136221955e+00
1.476295259051810405e+01,7.039952147651993286e-01,-4.863627698567454694e+00,7.064581022279925460e-02,-3.468696419167686673e-01,-4.863627698567454694e+00
1.476695339067813606e+01,6.844885383645836763e-01,-4.887653700987097061e+00,6.924062290359131455e-02,-3.555733736766357733e-01,-4.887653700987097061e+00
1.477095419083816807e+01,6.648870173314708198e-01,-4.911039350068425513e+00,6.780074226698519502e-02,-3.642110621180744690e-01,-4.911039350068425513e+00
1.477495499099820009e+01,6.451932276209322303e-01,-4.933777665376880783e+00,6.632645383498445013e-02,-3.727720442927923705e-01,-4.933777665376880783e+00
1.477895579115823210e+01,6.254097727382734728e-01,-4.955861854315407378e+00,6.481808597771557268e-02,-3.812455739270885768e-01,-4.955861854315407378e+00
1.478295659131826412e+01,6.055392829715764424e-01,-4.977285318166743799e+00,6.327601012818738491e-02,-3.896208630370751602e-01,-4.977285318166743799e+00
1.478695739147829613e+01,5.855844146280050344e-01,-4.998041659473136278e+00,6.170064100868416501e-02,-3.978870803339677464e-01,-4.998041659473136278e+00
1.479095819163832815e+01,5.655478491674488239e-01,-5.018124687675241447e+00,6.009243661902825134e-02,-4.060334014298508376e-01,-5.018124687675241447e+00
1.479495899179836016e+01,5.454322924330856637e-01,-5.037528425769341567e+00,5.845189833594512802e-02,-4.140490036282338804e-01,-5.037528425769341567e+00
1.479895979195839217e+01,5.252404736927117623e-01,-5.056247115660798208e+00,5.677957065897579203e-02,-4.219231176927851212e-01,-5.056247115660798208e+00
1.480296059211842419e+01,5.049751448647729068e-01,-5.074275223820770009e+00,5.507604115477327672e-02,-4.296450274475253628e-01,-5.074275223820770009e+00
1.480696139227845620e+01,4.846390794824142478e-01,-5.091607446558751526e+00,5.334194001377751820e-02,-4.372041127930993976e-01,-5.091607446558751526e+00
1.481096219243848822e+01,4.642350718931263498e-01,-5.108238714491983856e+00,5.157793973127308695e-02,-4.445898640343318720e-01,-5.108238714491983856e+00
1.481496299259852023e+01,4.437659361993808727e-01,-5.124164197723454883e+00,4.978475462215713188e-02,-4.517919063905886379e-01,-5.124164197723454883e+00
1.481896379275855224e+01,4.232345053669565038e-01,-5.139379309233585325e+00,4.796314005375133110e-02,-4.588000357878884716e-01,-5.139379309233585325e+00
1.482296459291858426e+01,4.026436302259214228e-01,-5.153879709680018628e+00,4.611389209427771418e-02,-4.656042217343596690e-01,-5.153879709680018628e+00
1.482696539307861627e+01,3.819961784312815301e-01,-5.167661310055511770e+00,4.423784621029865777e-02,-4.721946601068585103e-01,-5.167661310055511770e+00
1.483096619323864829e+01,3.612950335528720136e-01,-5.180720275662988428e+00,4.233587697553991419e-02,-4.785617665246587604e-01,-5.180720275662988428e+00
1.483496699339868030e+01,3.405430939060308249e-01,-5.193053028548195726e+00,4.040889650583485981e-02,-4.846962260434785064e-01,-5.193053028548195726e+00
1.483896779355871232e+01,3.197432716889402338e-01,-5.204656250094929604e+00,3.845785378121799325e-02,-4.905890002386757431e-01,-5.204656250094929604e+00
1.484296859371874433e+01,2.988984917883073522e-01,-5.215526883625543064e+00,3.648373341067365216e-02,-4.962313511787254106e-01,-5.215526883625543064e+00
1.484696939387877634e+01,2.780116908159936395e-01,-5.225662135559542953e+00,3.448755398862691363e-02,-5.016148767221073612e-01,-5.225662135559542953e+00
1.485097019403880836e+01,2.570858160636992351e-01,-5.235059477893932112e+00,3.247036757897280718e-02,-5.067315061276019827e-01,-5.235059477893932112e+00
1.485497099419884037e+01,2.361238243255037172e-01,-5.243716648568662819e+00,3.043325722610814785e-02,-5.115735493122582911e-01,-5.243716648568662819e+00
1.485897179435887239e+01,2.151286810129266203e-01,-5.251631652955823348e+00,2.837733639727179485e-02,-5.161336929077428026e-01,-5.251631652955823348e+00
1.486297259451890440e+01,1.941033588885934802e-01,-5.258802764329299606e+00,2.630374693555016796e-02,-5.204050282079560885e-01,-5.258802764329299606e+00
1.486697339467893642e+01,1.730508371329526618e-01,-5.265228523779574843e+00,2.421365712191255945e-02,-5.243810750862696324e-01,-5.265228523779574843e+00
1.487097419483896843e+01,1.519741002532535024e-01,-5.270907740949472675e+00,2.210826101740399202e-02,-5.280557780277983504e-01,-5.270907740949472675e+00
