t,S,I,R,dI_dt,dI_dt_noisy
9.557911582316464205e+01,4.037467930726341137e-01,4.220980555949036678e-02,9.192829686610513862e-02,-1.444241592867857860e-07,7.907210036991963115e-04
9.559911982396479857e+01,4.037467894672149282e-01,4.220980267266326302e-02,9.192827753880442043e-02,-1.441491819513963241e-07,-1.079326998325675843e-03
9.561912382476495509e+01,4.037467858686432098e-01,4.220979979133552412e-02,9.192825824832351334e-02,-1.438747304018019729e-07,-3.299770119230392533e-03
9.563912782556511161e+01,4.037467822769062464e-01,4.220979691549687357e-02,9.192823899459395820e-02,-1.436008036500777130e-07,1.850138964133378906e-03
9.565913182636528234e+01,4.037467786919915480e-01,4.220979404513704875e-02,9.192821977754742080e-02,-1.433274006753387786e-07,2.800531129136486427e-03
9.567913582716543885e+01,4.037467751138865135e-01,4.220979118024580090e-02,9.192820059711566405e-02,-1.430545204970327250e-07,3.616118255329572786e-04
9.569913982796559537e+01,4.037467715425784864e-01,4.220978832081290905e-02,9.192818145323053414e-02,-1.427821621127062235e-07,1.286907720815902954e-03
9.571914382876575189e+01,4.037467679780550878e-01,4.220978546682813831e-02,9.192816234582397439e-02,-1.425103245233753924e-07,-2.793550597757050134e-03
9.573914782956592262e+01,4.037467644203036610e-01,4.220978261828130240e-02,9.192814327482805303e-02,-1.422390067226837751e-07,-2.828145895912206192e-03
9.575915183036607914e+01,4.037467608693117160e-01,4.220977977516220808e-02,9.192812424017487993e-02,-1.419682077417883104e-07,3.249550521170479632e-04
9.577915583116623566e+01,4.037467573250668185e-01,4.220977693746067599e-02,9.192810524179671761e-02,-1.416979265663094456e-07,4.192092395667363800e-04
9.579915983196639218e+01,4.037467537875564783e-01,4.220977410516656148e-02,9.192808627962589796e-02,-1.414281622167789382e-07,-3.856232203959663197e-04
9.581916383276656290e+01,4.037467502567681499e-01,4.220977127826970599e-02,9.192806735359485004e-02,-1.411589137067896516e-07,-5.781925588975797429e-04
9.583916783356671942e+01,4.037467467326895099e-01,4.220976845675999262e-02,9.192804846363608617e-02,-1.408901800475492044e-07,-1.257238638996642207e-03
9.585917183436687594e+01,4.037467432153080682e-01,4.220976564062731140e-02,9.192802960968225745e-02,-1.406219602454947259e-07,2.885316867882744586e-03
9.587917583516703246e+01,4.037467397046114459e-01,4.220976282986155237e-02,9.192801079166605660e-02,-1.403542533291810696e-07,-1.713372798183921200e-03
9.589917983596720319e+01,4.037467362005872640e-01,4.220976002445264719e-02,9.192799200952031513e-02,-1.400870583080811305e-07,-2.666277746881224827e-04
9.591918383676735971e+01,4.037467327032230879e-01,4.220975722439051364e-02,9.192797326317793394e-02,-1.398203742016424639e-07,2.078131043696194655e-03
9.593918783756751623e+01,4.037467292125065943e-01,4.220975442966510421e-02,9.192795455257193882e-02,-1.395542000384199233e-07,-2.040582829646499490e-03
9.595919183836767274e+01,4.037467257284254596e-01,4.220975164026638526e-02,9.192793587763542495e-02,-1.392885348428483938e-07,2.883193722298032840e-04
9.597919583916784347e+01,4.037467222509673048e-01,4.220974885618433009e-02,9.192791723830158468e-02,-1.390233776304723029e-07,-2.290549679434023705e-04
9.599919983996799999e+01,4.037467187801199175e-01,4.220974607740892587e-02,9.192789863450373522e-02,-1.387587274229076101e-07,1.235411347231411654e-03
9.601920384076815651e+01,4.037467153158709743e-01,4.220974330393018753e-02,9.192788006617526320e-02,-1.384945832610690736e-07,-4.890554967532493441e-03
9.603920784156831303e+01,4.037467118582082071e-01,4.220974053573813001e-02,9.192786153324965237e-02,-1.382309441605011208e-07,-5.932729449956986034e-04
9.605921184236848376e+01,4.037467084071192924e-01,4.220973777282278905e-02,9.192784303566049753e-02,-1.379678091697079251e-07,-1.571097100441050907e-03
9.607921584316864028e+01,4.037467049625921289e-01,4.220973501517422816e-02,9.192782457334149060e-02,-1.377051772988129030e-07,2.182585714358589984e-03
9.609921984396879679e+01,4.037467015246143376e-01,4.220973226278249696e-02,9.192780614622637902e-02,-1.374430476054275263e-07,-1.115764518360617605e-04
9.611922384476895331e+01,4.037466980931738725e-01,4.220972951563768671e-02,9.192778775424906290e-02,-1.371814191037951797e-07,-1.125866413066494960e-03
9.613922784556912404e+01,4.037466946682584656e-01,4.220972677372989562e-02,9.192776939734352559e-02,-1.369202908409021535e-07,1.772176822162456261e-03
9.615923184636928056e+01,4.037466912498559046e-01,4.220972403704922188e-02,9.192775107544380597e-02,-1.366596618589642487e-07,1.279672893053519734e-03
9.617923584716943708e+01,4.037466878379541435e-01,4.220972130558581226e-02,9.192773278848408169e-02,-1.363995311926078507e-07,2.033461994165735275e-03
9.619923984796959360e+01,4.037466844325409698e-01,4.220971857932978577e-02,9.192771453639862755e-02,-1.361398978846992819e-07,2.167037290597369215e-03
9.621924384876976433e+01,4.037466810336043377e-01,4.220971585827131695e-02,9.192769631912178774e-02,-1.358807609761533003e-07,1.539239943308226425e-03
9.623924784956992085e+01,4.037466776411320901e-01,4.220971314240055949e-02,9.192767813658800358e-02,-1.356221195120046324e-07,-1.144590528182337294e-03
9.625925185037007736e+01,4.037466742551121257e-01,4.220971043170771569e-02,9.192765998873185518e-02,-1.353639725531173565e-07,5.965620446436899205e-04
9.627925585117023388e+01,4.037466708755324540e-01,4.220970772618297395e-02,9.192764187548796428e-02,-1.351063191286968473e-07,5.932105764999483048e-04
9.629925985197040461e+01,4.037466675023809737e-01,4.220970502581655737e-02,9.192762379679107754e-02,-1.348491583019924278e-07,7.225068028452083209e-04
9.631926385277056113e+01,4.037466641356456387e-01,4.220970233059868904e-02,9.192760575257605260e-02,-1.345924891115336114e-07,6.765672456394650289e-04
9.633926785357071765e+01,4.037466607753145142e-01,4.220969964051962675e-02,9.192758774277780265e-02,-1.343363106233886467e-07,1.854444695913377882e-04
9.635927185437087417e+01,4.037466574213755544e-01,4.220969695556962137e-02,9.192756976733136576e-02,-1.340806218823754198e-07,-8.371350729645303870e-04
9.637927585517104490e+01,4.037466540738167131e-01,4.220969427573894456e-02,9.192755182617187715e-02,-1.338254219530442962e-07,-1.435588771119892235e-04
9.639927985597120141e+01,4.037466507326261667e-01,4.220969160101790268e-02,9.192753391923455530e-02,-1.335707098871520560e-07,-1.962880342865552536e-03
9.641928385677135793e+01,4.037466473977918135e-01,4.220968893139678130e-02,9.192751604645472974e-02,-1.333164847514174689e-07,-1.795628115589389690e-03
9.643928785757151445e+01,4.037466440693018854e-01,4.220968626686591452e-02,9.192749820776779934e-02,-1.330627455984646768e-07,1.447396857525407770e-03
9.645929185837168518e+01,4.037466407471443364e-01,4.220968360741563646e-02,9.192748040310928792e-02,-1.328094914911093216e-07,-6.390021036065886458e-04
9.647929585917184170e+01,4.037466374313073425e-01,4.220968095303629514e-02,9.192746263241481641e-02,-1.325567215014911843e-07,1.844874488289484241e-04
9.649929985997199822e+01,4.037466341217790244e-01,4.220967830371824547e-02,9.192744489562007515e-02,-1.323044346828849277e-07,-1.076939611830855358e-03
9.651930386077215474e+01,4.037466308185475028e-01,4.220967565945188404e-02,9.192742719266086548e-02,-1.320526301154534288e-07,-3.264923375596799626e-03
9.653930786157232546e+01,4.037466275216009537e-01,4.220967302022760048e-02,9.192740952347309979e-02,-1.318013068661322978e-07,-8.019705526337719088e-04
9.655931186237248198e+01,4.037466242309275533e-01,4.220967038603579830e-02,9.192739188799275984e-02,-1.315504639957856131e-07,3.230110866628589650e-03
9.657931586317263850e+01,4.037466209465154221e-01,4.220966775686690181e-02,9.192737428615593842e-02,-1.313001005880456984e-07,-2.078541106272715502e-04
9.659931986397279502e+01,4.037466176683528474e-01,4.220966513271136311e-02,9.192735671789883933e-02,-1.310502157196059836e-07,-1.364035844045537876e-03
9.661932386477296575e+01,4.037466143964280607e-01,4.220966251355962734e-02,9.192733918315772190e-02,-1.308008084498126639e-07,1.385548765391011105e-03
9.663932786557312227e+01,4.037466111307292382e-01,4.220965989940216045e-02,9.192732168186899810e-02,-1.305518778646833078e-07,-9.690568952347556166e-04
9.665933186637327879e+01,4.037466078712446671e-01,4.220965729022945617e-02,9.192730421396910767e-02,-1.303034230439471114e-07,-1.227041655778805286e-03
9.667933586717343530e+01,4.037466046179626900e-01,4.220965468603201515e-02,9.192728677939465687e-02,-1.300554430714532389e-07,-3.128269760764460471e-03
9.669933986797360603e+01,4.037466013708714829e-01,4.220965208680033803e-02,9.192726937808229359e-02,-1.298079370152215029e-07,-3.434022556807253199e-03
9.671934386877376255e+01,4.037465981299594442e-01,4.220964949252496712e-02,9.192725200996879065e-02,-1.295609039718946531e-07,8.302718185720360479e-04
9.673934786957391907e+01,4.037465948952148609e-01,4.220964690319643775e-02,9.192723467499101797e-02,-1.293143430229366092e-07,2.737535687719963042e-04
9.675935187037407559e+01,4.037465916666260757e-01,4.220964431880531997e-02,9.192721737308591490e-02,-1.290682532623880358e-07,7.400342206829746980e-05
9.677935587117424632e+01,4.037465884441814867e-01,4.220964173934217689e-02,9.192720010419055954e-02,-1.288226337569677027e-07,1.382256392141047391e-03
9.679935987197440284e+01,4.037465852278694922e-01,4.220963916479760630e-02,9.192718286824207163e-02,-1.285774836171961477e-07,-9.205520043022127116e-04
9.681936387277455935e+01,4.037465820176783793e-01,4.220963659516220601e-02,9.192716566517773746e-02,-1.283328019228025668e-07,3.565788461163162798e-05
9.683936787357471587e+01,4.037465788135966571e-01,4.220963403042659462e-02,9.192714849493487106e-02,-1.280885877693455077e-07,-1.738366982773147671e-03
9.685937187437487239e+01,4.037465756156127239e-01,4.220963147058141157e-02,9.192713135745092523e-02,-1.278448402621413377e-07,-1.725664438172112760e-03
9.687937587517504312e+01,4.037465724237150888e-01,4.220962891561730324e-02,9.192711425266343606e-02,-1.276015584767992844e-07,-1.500907594834936191e-03
9.689937987597519964e+01,4.037465692378920945e-01,4.220962636552492986e-02,9.192709718051003676e-02,-1.273587415331640244e-07,1.931381417694298013e-03
9.691938387677535616e+01,4.037465660581323057e-01,4.220962382029497251e-02,9.192708014092844382e-02,-1.271163885198552113e-07,1.410098574363009231e-03
9.693938787757551268e+01,4.037465628844241761e-01,4.220962127991812612e-02,9.192706313385649863e-02,-1.268744985372018824e-07,-2.017979973905579920e-03
9.695939187837568340e+01,4.037465597167563258e-01,4.220961874438509259e-02,9.192704615923211198e-02,-1.266330706831478303e-07,-6.416031239817341974e-04
9.697939587917583992e+01,4.037465565551171531e-01,4.220961621368660849e-02,9.192702921699330565e-02,-1.263921040760198483e-07,2.362285047350642117e-04
9.699939987997599644e+01,4.037465533994952782e-01,4.220961368781340345e-02,9.192701230707819859e-02,-1.261515978066059945e-07,-1.615838767298719654e-03
9.701940388077615296e+01,4.037465502498792103e-01,4.220961116675622793e-02,9.192699542942500690e-02,-1.259115509934499028e-07,1.346373765912616417e-03
9.703940788157632369e+01,4.037465471062576250e-01,4.220960865050585320e-02,9.192697858397201605e-02,-1.256719627423016211e-07,-1.576777766666972004e-03
9.705941188237648021e+01,4.037465439686190871e-01,4.220960613905307135e-02,9.192696177065765029e-02,-1.254328321625974851e-07,-6.764456003901466894e-04
9.707941588317663673e+01,4.037465408369522168e-01,4.220960363238866753e-02,9.192694498942038939e-02,-1.251941583555338938e-07,-6.760732819975032734e-04
9.709941988397679324e+01,4.037465377112455789e-01,4.220960113050345464e-02,9.192692824019885189e-02,-1.249559404535322688e-07,-3.699423786201928507e-03
9.711942388477696397e+01,4.037465345914879600e-01,4.220959863338827334e-02,9.192691152293171186e-02,-1.247181775610416155e-07,-3.510035776687927406e-03
9.713942788557712049e+01,4.037465314776678693e-01,4.220959614103395735e-02,9.192689483755776825e-02,-1.244808688098328342e-07,-1.733436592921434264e-03
9.715943188637727701e+01,4.037465283697741492e-01,4.220959365343136122e-02,9.192687818401591715e-02,-1.242440132954644727e-07,2.362345879237545687e-03
9.717943588717743353e+01,4.037465252677954197e-01,4.220959117057136722e-02,9.192686156224511018e-02,-1.240076101551284421e-07,1.153642796449494976e-03
9.719943988797760426e+01,4.037465221717204122e-01,4.220958869244485767e-02,9.192684497218443773e-02,-1.237716585075852166e-07,8.938445411980858873e-04
9.721944388877776078e+01,4.037465190815378580e-01,4.220958621904273567e-02,9.192682841377308733e-02,-1.235361574646563765e-07,-1.260064715208901844e-03
9.723944788957791729e+01,4.037465159972364881e-01,4.220958375035591820e-02,9.192681188695031591e-02,-1.233011061704727268e-07,-9.449230302264897876e-04
9.725945189037807381e+01,4.037465129188051449e-01,4.220958128637533613e-02,9.192679539165549141e-02,-1.230665037305674753e-07,7.946509460847383187e-05
9.727945589117824454e+01,4.037465098462326152e-01,4.220957882709194114e-02,9.192677892782809279e-02,-1.228323492905893100e-07,5.282534720315911272e-04
9.729945989197840106e+01,4.037465067795076301e-01,4.220957637249669880e-02,9.192676249540764066e-02,-1.225986419721176307e-07,-3.052814614278763321e-03
9.731946389277855758e+01,4.037465037186190875e-01,4.220957392258057467e-02,9.192674609433383603e-02,-1.223653809058391356e-07,-1.433292468799721121e-03
9.733946789357871410e+01,4.037465006635557740e-01,4.220957147733456899e-02,9.192672972454640767e-02,-1.221325652285120550e-07,-1.548001506009763842e-03
9.735947189437888483e+01,4.037464976143065321e-01,4.220956903674968896e-02,9.192671338598519537e-02,-1.219001940768946191e-07,2.610548515262405087e-03
9.737947589517904134e+01,4.037464945708603148e-01,4.220956660081696260e-02,9.192669707859016381e-02,-1.216682665834082494e-07,-1.102790032702710959e-03
9.739947989597919786e+01,4.037464915332059645e-01,4.220956416952741097e-02,9.192668080230134708e-02,-1.214367818785228037e-07,-1.649193949171452993e-03
9.741948389677935438e+01,4.037464885013323790e-01,4.220956174287209678e-02,9.192666455705887640e-02,-1.212057391128743000e-07,1.615982203021528157e-03
9.743948789757952511e+01,4.037464854752285670e-01,4.220955932084208273e-02,9.192664834280298014e-02,-1.209751374236546495e-07,-8.970246592198560668e-04
9.745949189837968163e+01,4.037464824548833153e-01,4.220955690342845928e-02,9.192663215947401156e-02,-1.207449759567293807e-07,1.846446056132153464e-03
9.747949589917983815e+01,4.037464794402857438e-01,4.220955449062231690e-02,9.192661600701237945e-02,-1.205152538503746068e-07,-1.948233225510376601e-03
9.749949989997999467e+01,4.037464764314247501e-01,4.220955208241475992e-02,9.192659988535861748e-02,-1.202859702491548138e-07,3.750717812294889104e-03
9.751950390078016540e+01,4.037464734282893430e-01,4.220954967879692737e-02,9.192658379445332872e-02,-1.200571243082596690e-07,-1.813499736974151511e-04
9.753950790158032191e+01,4.037464704308684760e-01,4.220954727975995829e-02,9.192656773423724115e-02,-1.198287151733378603e-07,2.604505810485453939e-04
9.755951190238047843e+01,4.037464674391513242e-01,4.220954488529500559e-02,9.192655170465115211e-02,-1.196007419896043950e-07,-4.948594329187402984e-04
9.757951590318063495e+01,4.037464644531267854e-01,4.220954249539323605e-02,9.192653570563599774e-02,-1.193732039142005041e-07,-1.118865196965771602e-04
9.759951990398080568e+01,4.037464614727839796e-01,4.220954011004585116e-02,9.192651973713275582e-02,-1.191461001018821741e-07,2.217152068796217649e-05
9.761952390478096220e+01,4.037464584981119708e-01,4.220953772924403158e-02,9.192650379908252900e-02,-1.189194297019843805e-07,-6.777222214585463395e-04
9.763952790558111872e+01,4.037464555290999346e-01,4.220953535297901349e-02,9.192648789142653099e-02,-1.186931918755514820e-07,2.463931812561067844e-03
9.765953190638127523e+01,4.037464525657368797e-01,4.220953298124201919e-02,9.192647201410604485e-02,-1.184673857868804442e-07,-4.526174431220407468e-03
9.767953590718144596e+01,4.037464496080119813e-01,4.220953061402429179e-02,9.192645616706245082e-02,-1.182420105853062425e-07,-2.443659026780829226e-03
9.769953990798160248e+01,4.037464466559143594e-01,4.220952825131710218e-02,9.192644035023725402e-02,-1.180170654411973746e-07,-7.660745462103364526e-04
