t,A,A_amb,dA_dt,dA_dt_noisy
5.570314062812562383e+01,3.460529017904087623e-02,3.250757212473002200e-01,-3.672037589312551406e-03,-4.159139742622924157e-02
5.571514302860571632e+01,3.456124480443587693e-02,3.248889944763894699e-01,-3.667389816575050698e-03,-1.273347290401229646e-02
5.572714542908581592e+01,3.451725517929757348e-02,3.247023691671778733e-01,-3.662747891614840171e-03,-8.772586356560099774e-02
5.573914782956590841e+01,3.447332123352619959e-02,3.245158452721587095e-01,-3.658111807128073927e-03,-4.883757433382402563e-02
5.575115023004600801e+01,3.442944289710580391e-02,3.243294227438369148e-01,-3.653481555819579688e-03,3.784138351961419122e-02
5.576315263052610049e+01,3.438562010010439568e-02,3.241431015347299716e-01,-3.648857130402877440e-03,-1.104031130230161556e-01
5.577515503100620009e+01,3.434185277267379210e-02,3.239568815973672966e-01,-3.644238523600168162e-03,-4.866397663277603758e-02
5.578715743148629258e+01,3.429814084504976407e-02,3.237707628842907415e-01,-3.639625728142340325e-03,-8.845664688689983124e-03
5.579915983196639218e+01,3.425448424755190430e-02,3.235847453480539815e-01,-3.635018736768959053e-03,-8.504179362115530869e-03
5.581116223244648467e+01,3.421088291058375919e-02,3.233988289412234041e-01,-3.630417542228286075e-03,-5.448534397722980087e-03
5.582316463292658426e+01,3.416733676463267616e-02,3.232130136163768874e-01,-3.625822137277251531e-03,-4.198933065512638202e-02
5.583516703340667675e+01,3.412384574026998407e-02,3.230272993261051884e-01,-3.621232514681481298e-03,4.169567871776165557e-02
5.584716943388677635e+01,3.408040976815079198e-02,3.228416860230106655e-01,-3.616648667215275736e-03,-1.220094945101132949e-01
5.585917183436686884e+01,3.403702877901419732e-02,3.226561736597083341e-01,-3.612070587661625302e-03,1.702838215911138195e-02
5.587117423484696843e+01,3.399370270368308466e-02,3.224707621888249776e-01,-3.607498268812192772e-03,-7.948516763610630198e-02
5.588317663532706092e+01,3.395043147306431308e-02,3.222854515629999250e-01,-3.602931703467334053e-03,-4.011181575247262099e-02
5.589517903580716052e+01,3.390721501814854960e-02,3.221002417348843294e-01,-3.598370884436077801e-03,-7.467955114571935352e-03
5.590718143628725301e+01,3.386405327001041493e-02,3.219151326571418892e-01,-3.593815804536141037e-03,7.671413416414836484e-02
5.591918383676735260e+01,3.382094615980833774e-02,3.217301242824481267e-01,-3.589266456593914398e-03,-4.937442972429176985e-02
5.593118623724744509e+01,3.377789361878471425e-02,3.215452165634911097e-01,-3.584722833444479052e-03,-7.621496277475871273e-02
5.594318863772754469e+01,3.373489557826574864e-02,3.213604094529706745e-01,-3.580184927931586748e-03,4.503887605404977013e-02
5.595519103820763718e+01,3.369195196966160571e-02,3.211757029035993138e-01,-3.575652732907678467e-03,-7.925186228304025721e-03
5.596719343868773677e+01,3.364906272446624436e-02,3.209910968681011778e-01,-3.571126241233867071e-03,-3.095188707752227503e-03
5.597919583916782926e+01,3.360622777425761182e-02,3.208065912992131286e-01,-3.566605445779952917e-03,2.436640620346649036e-02
5.599119823964792886e+01,3.356344705069744250e-02,3.206221861496837411e-01,-3.562090339424409113e-03,4.650553855165050210e-02
5.600320064012802135e+01,3.352072048553143835e-02,3.204378813722741359e-01,-3.557580915054393660e-03,4.287110609987467881e-03
5.601520304060812094e+01,3.347804801058910235e-02,3.202536769197572575e-01,-3.553077165565737740e-03,-1.093543302082731900e-01
5.602720544108821343e+01,3.343542955778391890e-02,3.200695727449187067e-01,-3.548579083862960469e-03,-1.399252296704360868e-02
5.603920784156831303e+01,3.339286505911315261e-02,3.198855688005557418e-01,-3.544086662859245469e-03,-2.616658675882277234e-03
5.605121024204840552e+01,3.335035444665805648e-02,3.197016650394782222e-01,-3.539599895476468628e-03,-6.165870031258845890e-02
5.606321264252850511e+01,3.330789765258367063e-02,3.195178614145078311e-01,-3.535118774645172948e-03,-5.493607392698660746e-02
5.607521504300859760e+01,3.326549460913900969e-02,3.193341578784788526e-01,-3.530643293304585890e-03,2.828227923444085953e-02
5.608721744348869720e+01,3.322314524865688928e-02,3.191505543842372838e-01,-3.526173444402605928e-03,8.623267926316548204e-03
5.609921984396878969e+01,3.318084950355409957e-02,3.189670508846417230e-01,-3.521709220895819902e-03,-4.898492771169459664e-02
5.611122224444888928e+01,3.313860730633120394e-02,3.187836473325625919e-01,-3.517250615749474823e-03,2.456446558317717035e-02
5.612322464492898177e+01,3.309641858957277499e-02,3.186003436808828582e-01,-3.512797621937509100e-03,3.123990189597765539e-03
5.613522704540908137e+01,3.305428328594715165e-02,3.184171398824972576e-01,-3.508350232442526088e-03,-6.834278002374977179e-02
5.614722944588917386e+01,3.301220132820666120e-02,3.182340358903131827e-01,-3.503908440255815767e-03,-1.735415058726101287e-02
5.615923184636927346e+01,3.297017264918743196e-02,3.180510316572496277e-01,-3.499472238377332629e-03,-6.942229442477834689e-02
5.617123424684936595e+01,3.292819718180954591e-02,3.178681271362383542e-01,-3.495041619815716059e-03,-4.688563936531019161e-02
5.618323664732946554e+01,3.288627485907689302e-02,3.176853222802228927e-01,-3.490616577588272120e-03,1.148538563677182697e-02
5.619523904780955803e+01,3.284440561407734466e-02,3.175026170421592075e-01,-3.486197104720991768e-03,-6.494492388795590487e-02
5.620724144828965052e+01,3.280258937998258018e-02,3.173200113750152540e-01,-3.481783194248530035e-03,-6.604260587020799322e-02
5.621924384876975012e+01,3.276082609004815627e-02,3.171375052317711996e-01,-3.477374839214219474e-03,1.529908584842072823e-02
5.623124624924984261e+01,3.271911567761360412e-02,3.169550985654196462e-01,-3.472972032670072762e-03,-5.409570538393395495e-02
5.624324864972994220e+01,3.267745807610221431e-02,3.167727913289648534e-01,-3.468574767676765782e-03,-1.726231378575899741e-02
5.625525105021003469e+01,3.263585321902130049e-02,3.165905834754239589e-01,-3.464183037303659313e-03,-1.619619802886684834e-02
5.626725345069013429e+01,3.259430103996192180e-02,3.164084749578255917e-01,-3.459796834628774739e-03,-1.166443799104930137e-02
5.627925585117022678e+01,3.255280147259914658e-02,3.162264657292110925e-01,-3.455416152738818338e-03,1.552289516950498827e-02
5.629125825165032637e+01,3.251135445069182339e-02,3.160445557426335705e-01,-3.451040984729158729e-03,-2.524073729638390273e-02
5.630326065213041886e+01,3.246995990808278221e-02,3.158627449511586804e-01,-3.446671323703847257e-03,-4.238122909863303173e-02
5.631526305261051846e+01,3.242861777869862627e-02,3.156810333078639563e-01,-3.442307162775595005e-03,-2.668699045918514895e-02
5.632726545309061095e+01,3.238732799654997496e-02,3.154994207658393668e-01,-3.437948495065798818e-03,5.480793955126973122e-02
5.633926785357071054e+01,3.234609049573119316e-02,3.153179072781868153e-01,-3.433595313704511376e-03,4.318397863275164755e-02
5.635127025405080303e+01,3.230490521042066882e-02,3.151364927980206398e-01,-3.429247611830471554e-03,-6.175111788300978802e-03
5.636327265453090263e+01,3.226377207488054233e-02,3.149551772784670578e-01,-3.424905382591077966e-03,5.819222555088715554e-02
5.637527505501099512e+01,3.222269102345696329e-02,3.147739606726648320e-01,-3.420568619142409783e-03,3.211616743650917705e-02
5.638727745549109471e+01,3.218166199057984067e-02,3.145928429337645493e-01,-3.416237314649204181e-03,-5.719714693293025815e-02
5.639927985597118720e+01,3.214068491076309958e-02,3.144118240149292864e-01,-3.411911462284882360e-03,7.235461528063452663e-02
5.641128225645128680e+01,3.209975971860441757e-02,3.142309038693339995e-01,-3.407591055231520925e-03,1.369539300596395448e-01
5.642328465693137929e+01,3.205888634878548138e-02,3.140500824501661348e-01,-3.403276086679881806e-03,1.479600973019348786e-02
5.643528705741147888e+01,3.201806473607175796e-02,3.138693597106250177e-01,-3.398966549829381904e-03,-8.458516911463390131e-02
5.644728945789157137e+01,3.197729481531267487e-02,3.136887356039224639e-01,-3.394662437888116939e-03,7.181390895688995191e-02
5.645929185837167097e+01,3.193657652144148151e-02,3.135082100832820573e-01,-3.390363744072845409e-03,2.716502975854009905e-02
5.647129425885176346e+01,3.189590978947538791e-02,3.133277831019401494e-01,-3.386070461608999427e-03,-8.750961381218232138e-03
5.648329665933186305e+01,3.185529455451539815e-02,3.131474546131446379e-01,-3.381782583730672583e-03,-1.052900433785987633e-01
5.649529905981195554e+01,3.181473075174649778e-02,3.129672245701561328e-01,-3.377500103680636852e-03,-8.576682681140998174e-03
5.650730146029205514e+01,3.177421831643745254e-02,3.127870929262469568e-01,-3.373223014710317880e-03,-1.842470417456430754e-02
5.651930386077214763e+01,3.173375718394101652e-02,3.126070596347020891e-01,-3.368951310079824468e-03,-1.920665930928793300e-02
5.653130626125224723e+01,3.169334728969373099e-02,3.124271246488182219e-01,-3.364684983057916919e-03,-2.448795172741517062e-02
5.654330866173233971e+01,3.165298856893476731e-02,3.122472879219336805e-01,-3.360424026893934005e-03,4.483813112551798818e-02
5.655531106221243931e+01,3.161268095670165951e-02,3.120675494074262035e-01,-3.356168434817361889e-03,-2.445848058824314983e-02
5.656731346269253180e+01,3.157242438873559404e-02,3.118879090586212932e-01,-3.351918200128253551e-03,1.828281028005561762e-02
5.657931586317263140e+01,3.153221880087475615e-02,3.117083668288547771e-01,-3.347673316136635328e-03,-9.888840768163820183e-02
5.659131826365272389e+01,3.149206412903293034e-02,3.115289226714761939e-01,-3.343433776160374075e-03,-5.287316335891716068e-02
5.660332066413282348e+01,3.145196030919929914e-02,3.113495765398477944e-01,-3.339199573525157214e-03,-3.683579783816792914e-03
5.661532306461291597e+01,3.141190727743866512e-02,3.111703283873452630e-01,-3.334970701564507044e-03,-4.799624857680966084e-02
5.662732546509301557e+01,3.137190496989122890e-02,3.109911781673571629e-01,-3.330747153619765134e-03,-1.376681563643648940e-03
5.663932786557310806e+01,3.133195332277279727e-02,3.108121258332856018e-01,-3.326528923040113998e-03,-5.759372566258443363e-03
5.665133026605320765e+01,3.129205227237459586e-02,3.106331713385453441e-01,-3.322316003182551949e-03,6.231434929878513704e-03
5.666333266653330014e+01,3.125220175506343567e-02,3.104543146365649209e-01,-3.318108387411914349e-03,-1.977305883654250154e-02
5.667533506701339974e+01,3.121240170728154656e-02,3.102755556807853532e-01,-3.313906069100853655e-03,2.877781402687241974e-02
5.668733746749349223e+01,3.117265206554677148e-02,3.100968944246613734e-01,-3.309709041629862840e-03,-7.144126676681401833e-02
5.669933986797359182e+01,3.113295276645234796e-02,3.099183308216604815e-01,-3.305517298387247640e-03,-2.321078757001384524e-02
5.671134226845368431e+01,3.109330374666712665e-02,3.097398648252636666e-01,-3.301330832769153439e-03,7.330399247013338893e-02
5.672334466893378391e+01,3.105370494293535968e-02,3.095614963889646853e-01,-3.297149638179537080e-03,-2.405125974657966459e-02
5.673534706941387640e+01,3.101415629207691232e-02,3.093832254662708947e-01,-3.292973708030197226e-03,7.375509705857100085e-02
5.674734946989397599e+01,3.097465773098705480e-02,3.092050520107022527e-01,-3.288803035740744431e-03,1.438427804757526698e-02
5.675935187037406848e+01,3.093520919663666005e-02,3.090269759757924839e-01,-3.284637614738628031e-03,-1.506090614802524895e-02
5.677135427085416808e+01,3.089581062607200945e-02,3.088489973150879697e-01,-3.280477438459107088e-03,1.410442949659197233e-03
5.678335667133426057e+01,3.085646195641498710e-02,3.086711159821486361e-01,-3.276322500345280313e-03,7.702811062342788950e-02
5.679535907181436016e+01,3.081716312486289591e-02,3.084933319305471766e-01,-3.272172793848062214e-03,-1.883223004795741423e-02
5.680736147229445265e+01,3.077791406868863461e-02,3.083156451138697740e-01,-3.268028312426195237e-03,-5.880151614252877856e-02
5.681936387277455225e+01,3.073871472524050685e-02,3.081380554857155452e-01,-3.263889049546242829e-03,2.204993678028616122e-02
5.683136627325464474e+01,3.069956503194243291e-02,3.079605629996969296e-01,-3.259754998682597681e-03,3.298712975520105839e-02
5.684336867373474433e+01,3.066046492629373107e-02,3.077831676094393010e-01,-3.255626153317469143e-03,3.986416362221249787e-02
5.685537107421483682e+01,3.062141434586932581e-02,3.076058692685814666e-01,-3.251502506940896677e-03,-7.940249490104153707e-02
5.686737347469493642e+01,3.058241322831956044e-02,3.074286679307751124e-01,-3.247384053050736841e-03,1.695428835972056028e-02
5.687937587517502891e+01,3.054346151137036711e-02,3.072515635496853581e-01,-3.243270785152675868e-03,3.846612174024988985e-04
5.689137827565512850e+01,3.050455913282309681e-02,3.070745560789901463e-01,-3.239162696760212751e-03,-1.544354491347437949e-02
5.690338067613522099e+01,3.046570603055470325e-02,3.068976454723809644e-01,-3.235059781394681797e-03,-2.673773837084767596e-02
5.691538307661532059e+01,3.042690214251754510e-02,3.067208316835620119e-01,-3.230962032585225734e-03,2.038057160244480595e-02
5.692738547709541308e+01,3.038814740673959416e-02,3.065441146662510885e-01,-3.226869443868821737e-03,-6.483459681351179046e-03
5.693938787757551268e+01,3.034944176132422025e-02,3.063674943741787615e-01,-3.222782008790255406e-03,-5.426758247821263786e-03
5.695139027805560517e+01,3.031078514445040284e-02,3.061909707610891429e-01,-3.218699720902146351e-03,9.704163582329540516e-02
5.696339267853570476e+01,3.027217749437253330e-02,3.060145437807390012e-01,-3.214622573764924773e-03,-2.595147734157877625e-04
5.697539507901579725e+01,3.023361874942060226e-02,3.058382133868988717e-01,-3.210550560946850117e-03,-6.116837812795262314e-02
5.698739747949589685e+01,3.019510884800000877e-02,3.056619795333517797e-01,-3.206483676023994586e-03,-4.931336998812915068e-02
5.699939987997598934e+01,3.015664772859176154e-02,3.054858421738944618e-01,-3.202421912580257889e-03,-4.134978692949239920e-02
5.701140228045608893e+01,3.011823532975227077e-02,3.053098012623364776e-01,-3.198365264207352499e-03,-8.400547916941752957e-02
5.702340468093618142e+01,3.007987159011355979e-02,3.051338567525007650e-01,-3.194313724504818826e-03,5.113997857167600081e-02
5.703540708141628102e+01,3.004155644838305342e-02,3.049580085982230848e-01,-3.190267287080006571e-03,8.986120856628633524e-02
5.704740948189637351e+01,3.000328984334377919e-02,3.047822567533528537e-01,-3.186225945548094244e-03,-3.486285218845038003e-02
5.705941188237647310e+01,2.996507171385418694e-02,3.046066011717520894e-01,-3.182189693532071813e-03,4.215924163214602310e-02
5.707141428285656559e+01,2.992690199884831537e-02,3.044310418072964652e-01,-3.178158524662756321e-03,-4.090619255829739537e-02
5.708341668333666519e+01,2.988878063733561852e-02,3.042555786138743668e-01,-3.174132432578771496e-03,-3.766968182853695085e-02
5.709541908381675768e+01,2.985070756840115663e-02,3.040802115453877241e-01,-3.170111410926572913e-03,-9.103969216560095501e-02
5.710742148429685727e+01,2.981268273120539491e-02,3.039049405557512351e-01,-3.166095453360419799e-03,-6.330500352750532966e-03
5.711942388477694976e+01,2.977470606498440475e-02,3.037297655988931977e-01,-3.162084553542402355e-03,5.837134847840702578e-02
5.713142628525704936e+01,2.973677750904966596e-02,3.035546866287545664e-01,-3.158078705142416606e-03,5.988245347742566366e-02
5.714342868573714185e+01,2.969889700278826108e-02,3.033797035992899516e-01,-3.154077901838186950e-03,2.309058116837226643e-02
5.715543108621724144e+01,2.966106448566268802e-02,3.032048164644666755e-01,-3.150082137315242305e-03,-1.676396696608813131e-02
5.716743348669733393e+01,2.962327989721104046e-02,3.030300251782655496e-01,-3.146091405266941265e-03,5.699715356699826957e-02
5.717943588717743353e+01,2.958554317704682746e-02,3.028553296946802642e-01,-3.142105699394445641e-03,8.382552379420121769e-02
5.719143828765752602e+01,2.954785426485915384e-02,3.026807299677179985e-01,-3.138125013406746055e-03,-4.164955911180243109e-02
5.720344068813762561e+01,2.951021310041254675e-02,3.025062259513986440e-01,-3.134149341020635911e-03,1.011227400973860151e-02
5.721544308861771810e+01,2.947261962354712217e-02,3.023318175997557478e-01,-3.130178675960737858e-03,-5.810065300303134464e-03
5.722744548909781770e+01,2.943507377417841839e-02,3.021575048668355135e-01,-3.126213011959477761e-03,-3.542493613402479535e-02
5.723944788957791019e+01,2.939757549229757294e-02,3.019832877066977450e-01,-3.122252342757105958e-03,-6.207126225886683973e-02
