t,I,M,dI_dt
4.156831366273254780e-01,2.704616193101270660e+00,1.276331361315745871e+00,2.929727226650244987e+00
4.157831566313262561e-01,2.704909167851186069e+00,1.276489122643633012e+00,2.928598289899362328e+00
4.158831766353270898e-01,2.705202029687653109e+00,1.276646821090424488e+00,2.927469327006289035e+00
4.159831966393278679e-01,2.705494778608226181e+00,1.276804456669132781e+00,2.926340338177952916e+00
4.160832166433286461e-01,2.705787414610475228e+00,1.276962029392773035e+00,2.925211323621592641e+00
4.161832366473294798e-01,2.706079937691982629e+00,1.277119539274364612e+00,2.924082283544864325e+00
4.162832566513302579e-01,2.706372347850346749e+00,1.277276986326929542e+00,2.922953218155610600e+00
4.163832766553310916e-01,2.706664645083178833e+00,1.277434370563493626e+00,2.921824127662082660e+00
4.164832966593318697e-01,2.706956829388105223e+00,1.277591691997085555e+00,2.920695012272762625e+00
4.165833166633326479e-01,2.707248900762766031e+00,1.277748950640737791e+00,2.919565872196532297e+00
4.166833366673334815e-01,2.707540859204816019e+00,1.277906146507486129e+00,2.918436707642504402e+00
4.167833566713342597e-01,2.707832704711923277e+00,1.278063279610369696e+00,2.917307518820209111e+00
4.168833766753350933e-01,2.708124437281771879e+00,1.278220349962430502e+00,2.916178305939363113e+00
4.169833966793358715e-01,2.708416056912058334e+00,1.278377357576714779e+00,2.915049069210082777e+00
4.170834166833366496e-01,2.708707563600494250e+00,1.278534302466271200e+00,2.913919808842750925e+00
4.171834366873374833e-01,2.708998957344805891e+00,1.278691184644152656e+00,2.912790525048096768e+00
4.172834566913382615e-01,2.709290238142732399e+00,1.278848004123414706e+00,2.911661218037151500e+00
4.173834766953390951e-01,2.709581405992028458e+00,1.279004760917116679e+00,2.910531888021221647e+00
4.174834966993398733e-01,2.709872460890462076e+00,1.279161455038321016e+00,2.909402535211969010e+00
4.175835167033406514e-01,2.710163402835816360e+00,1.279318086500093266e+00,2.908273159821304077e+00
4.176835367073414851e-01,2.710454231825888627e+00,1.279474655315503417e+00,2.907143762061537018e+00
4.177835567113422632e-01,2.710744947858489073e+00,1.279631161497623459e+00,2.906014342145200047e+00
4.178835767153430969e-01,2.711035550931443883e+00,1.279787605059529376e+00,2.904884900285145122e+00
4.179835967193438750e-01,2.711326041042592117e+00,1.279943986014300705e+00,2.903755436694597236e+00
4.180836167233446532e-01,2.711616418189787936e+00,1.280100304375020093e+00,2.902625951587012310e+00
4.181836367273454869e-01,2.711906682370900157e+00,1.280256560154773515e+00,2.901496445176183769e+00
4.182836567313462650e-01,2.712196833583809585e+00,1.280412753366650058e+00,2.900366917676224787e+00
4.183836767353470432e-01,2.712486871826414347e+00,1.280568884023742804e+00,2.899237369301461698e+00
4.184836967393478768e-01,2.712776797096624115e+00,1.280724952139147499e+00,2.898107800266709333e+00
4.185837167433486550e-01,2.713066609392364992e+00,1.280880957725963887e+00,2.896978210786897989e+00
4.186837367473494886e-01,2.713356308711575515e+00,1.281036900797294820e+00,2.895848601077375406e+00
4.187837567513502668e-01,2.713645895052209767e+00,1.281192781366246036e+00,2.894718971353729131e+00
4.188837767553510449e-01,2.713935368412235150e+00,1.281348599445927050e+00,2.893589321831893102e+00
4.189837967593518786e-01,2.714224728789634167e+00,1.281504355049451149e+00,2.892459652728076591e+00
4.190838167633526568e-01,2.714513976182402200e+00,1.281660048189934065e+00,2.891329964258799734e+00
4.191838367673534904e-01,2.714803110588551061e+00,1.281815678880495746e+00,2.890200256640884646e+00
4.192838567713542686e-01,2.715092132006104553e+00,1.281971247134258807e+00,2.889070530091428779e+00
4.193838767753550467e-01,2.715381040433102022e+00,1.282126752964349636e+00,2.887940784827875973e+00
4.194838967793558804e-01,2.715669835867597026e+00,1.282282196383897732e+00,2.886811021067927641e+00
4.195839167833566585e-01,2.715958518307656000e+00,1.282437577406036144e+00,2.885681239029613820e+00
4.196839367873574922e-01,2.716247087751361811e+00,1.282592896043901254e+00,2.884551438931239886e+00
4.197839567913582703e-01,2.716535544196809759e+00,1.282748152310632772e+00,2.883421620991439838e+00
4.198839767953590485e-01,2.716823887642110247e+00,1.282903346219373519e+00,2.882291785429105246e+00
4.199839967993598822e-01,2.717112118085387884e+00,1.283058477783269868e+00,2.881161932463394137e+00
4.200840168033606603e-01,2.717400235524781049e+00,1.283213547015471967e+00,2.880032062313908625e+00
4.201840368073614940e-01,2.717688239958443219e+00,1.283368553929132627e+00,2.878902175200375169e+00
4.202840568113622721e-01,2.717976131384540750e+00,1.283523498537408214e+00,2.877772271342911026e+00
4.203840768153630503e-01,2.718263909801255096e+00,1.283678380853458645e+00,2.876642350961899908e+00
4.204840968193638839e-01,2.718551575206782811e+00,1.283833200890446946e+00,2.875512414278018625e+00
4.205841168233646621e-01,2.718839127599332883e+00,1.283987958661539919e+00,2.874382461512281495e+00
4.206841368273654957e-01,2.719126566977129844e+00,1.284142654179907250e+00,2.873252492885907117e+00
4.207841568313662739e-01,2.719413893338411992e+00,1.284297287458722181e+00,2.872122508620451597e+00
4.208841768353670520e-01,2.719701106681431835e+00,1.284451858511161282e+00,2.870992508937817433e+00
4.209841968393678857e-01,2.719988207004456093e+00,1.284606367350404676e+00,2.869862494060173574e+00
4.210842168433686639e-01,2.720275194305766142e+00,1.284760813989635153e+00,2.868732464209857724e+00
4.211842368473694975e-01,2.720562068583657567e+00,1.284915198442039941e+00,2.867602419609651676e+00
4.212842568513702757e-01,2.720848829836438831e+00,1.285069520720808489e+00,2.866472360482594794e+00
4.213842768553710538e-01,2.721135478062434832e+00,1.285223780839134466e+00,2.865342287051975134e+00
4.214842968593718875e-01,2.721422013259983341e+00,1.285377978810214650e+00,2.864212199541400494e+00
4.215843168633726656e-01,2.721708435427436346e+00,1.285532114647248925e+00,2.863082098174718482e+00
4.216843368673734993e-01,2.721994744563160484e+00,1.285686188363440730e+00,2.861951983176158620e+00
4.217843568713742775e-01,2.722280940665536608e+00,1.285840199971996833e+00,2.860821854770145833e+00
4.218843768753750556e-01,2.722567023732959335e+00,1.285994149486127336e+00,2.859691713181460315e+00
4.219843968793758893e-01,2.722852993763838825e+00,1.286148036919045889e+00,2.858561558635113187e+00
4.220844168833766674e-01,2.723138850756597673e+00,1.286301862283969033e+00,2.857431391356417549e+00
4.221844368873775011e-01,2.723424594709673574e+00,1.286455625594117302e+00,2.856301211571050658e+00
4.222844568913782792e-01,2.723710225621519321e+00,1.286609326862713898e+00,2.855171019504805230e+00
4.223844768953790574e-01,2.723995743490600141e+00,1.286762966102985795e+00,2.854040815383926954e+00
4.224844968993798910e-01,2.724281148315397250e+00,1.286916543328163298e+00,2.852910599434839156e+00
4.225845169033806692e-01,2.724566440094404740e+00,1.287070058551480045e+00,2.851780371884347076e+00
4.226845369073815029e-01,2.724851618826131805e+00,1.287223511786173002e+00,2.850650132959442473e+00
4.227845569113822810e-01,2.725136684509101848e+00,1.287376903045482468e+00,2.849519882887454614e+00
4.228845769153830592e-01,2.725421637141851594e+00,1.287530232342651848e+00,2.848389621895934809e+00
4.229845969193838928e-01,2.725706476722933314e+00,1.287683499690928546e+00,2.847259350212807405e+00
4.230846169233846710e-01,2.725991203250912598e+00,1.287836705103562629e+00,2.846129068066201029e+00
4.231846369273855046e-01,2.726275816724369694e+00,1.287989848593808162e+00,2.844998775684590697e+00
4.232846569313862828e-01,2.726560317141898615e+00,1.288142930174921874e+00,2.843868473296682353e+00
4.233846769353870609e-01,2.726844704502108030e+00,1.288295949860164269e+00,2.842738161131466157e+00
4.234846969393878946e-01,2.727128978803621262e+00,1.288448907662799403e+00,2.841607839418207604e+00
4.235847169433886727e-01,2.727413140045075401e+00,1.288601803596093998e+00,2.840477508386491934e+00
4.236847369473895064e-01,2.727697188225120861e+00,1.288754637673318992e+00,2.839347168266144195e+00
4.237847569513902846e-01,2.727981123342424041e+00,1.288907409907747992e+00,2.838216819287291415e+00
4.238847769553910627e-01,2.728264945395664220e+00,1.289060120312658153e+00,2.837086461680309313e+00
4.239847969593918964e-01,2.728548654383535776e+00,1.289212768901330186e+00,2.835956095675884470e+00
4.240848169633926745e-01,2.728832250304746854e+00,1.289365355687047909e+00,2.834825721504925511e+00
4.241848369673934527e-01,2.729115733158020252e+00,1.289517880683098694e+00,2.833695339398678570e+00
4.242848569713942863e-01,2.729399102942092092e+00,1.289670343902773020e+00,2.832564949588673997e+00
4.243848769753950645e-01,2.729682359655714041e+00,1.289822745359365141e+00,2.831434552306619779e+00
4.244848969793958982e-01,2.729965503297650642e+00,1.289975085066171978e+00,2.830304147784596935e+00
4.245849169833966763e-01,2.730248533866681981e+00,1.290127363036494668e+00,2.829173736254935179e+00
4.246849369873974545e-01,2.730531451361601469e+00,1.290279579283636791e+00,2.828043317950186264e+00
4.247849569913982881e-01,2.730814255781217170e+00,1.290431733820906146e+00,2.826912893103266100e+00
4.248849769953990663e-01,2.731096947124351360e+00,1.290583826661613198e+00,2.825782461947268231e+00
4.249849969993998999e-01,2.731379525389840079e+00,1.290735857819072407e+00,2.824652024715650356e+00
4.250850170034006781e-01,2.731661990576534471e+00,1.290887827306600677e+00,2.823521581642047806e+00
4.251850370074014562e-01,2.731944342684340832e+00,1.291039735137386568e+00,2.822391132921957535e+00
4.252850570114022899e-01,2.732226581719904956e+00,1.291191581323760662e+00,2.821260678502941488e+00
4.253850770154030680e-01,2.732508707684229599e+00,1.291343365878770522e+00,2.820130218541629930e+00
4.254850970194039017e-01,2.732790720576870225e+00,1.291495088815652670e+00,2.818999753248876416e+00
4.255851170234046799e-01,2.733072620397402730e+00,1.291646750147645628e+00,2.817869282835712141e+00
4.256851370274054580e-01,2.733354407145422549e+00,1.291798349887990138e+00,2.816738807513159415e+00
4.257851570314062917e-01,2.733636080820545988e+00,1.291949888049929607e+00,2.815608327492391538e+00
4.258851770354070698e-01,2.733917641422409339e+00,1.292101364646709216e+00,2.814477842984626221e+00
4.259851970394079035e-01,2.734199088950669321e+00,1.292252779691576370e+00,2.813347354201134465e+00
4.260852170434086816e-01,2.734480423405002636e+00,1.292404133197781135e+00,2.812216861353311614e+00
4.261852370474094598e-01,2.734761644785105972e+00,1.292555425178575579e+00,2.811086364652641834e+00
4.262852570514102934e-01,2.735042753090697776e+00,1.292706655647213765e+00,2.809955864310618168e+00
4.263852770554110716e-01,2.735323748321514703e+00,1.292857824616952422e+00,2.808825360538911298e+00
4.264852970594119053e-01,2.735604630477315613e+00,1.293008932101050279e+00,2.807694853549138614e+00
4.265853170634126834e-01,2.735885399557877129e+00,1.293159978112768282e+00,2.806564343553166196e+00
4.266853370674134616e-01,2.736166055562998967e+00,1.293310962665369823e+00,2.805433830762797953e+00
4.267853570714142952e-01,2.736446598492499049e+00,1.293461885772120290e+00,2.804303315389979900e+00
4.268853770754150734e-01,2.736727028346216617e+00,1.293612747446287292e+00,2.803172797646702463e+00
4.269853970794159070e-01,2.737007345124010449e+00,1.293763547701141103e+00,2.802042277745089294e+00
4.270854170834166852e-01,2.737287548825760197e+00,1.293914286549953774e+00,2.800911755897343980e+00
4.271854370874174633e-01,2.737567639451365498e+00,1.294064964005999574e+00,2.799781232315661228e+00
4.272854570914182970e-01,2.737847617000746414e+00,1.294215580082555661e+00,2.798650707212404498e+00
4.273854770954190752e-01,2.738127481473842550e+00,1.294366134792900525e+00,2.797520180799999423e+00
4.274854970994199088e-01,2.738407232870614383e+00,1.294516628150315540e+00,2.796389653290924926e+00
4.275855171034206870e-01,2.738686871191043259e+00,1.294667060168083861e+00,2.795259124897748748e+00
4.276855371074214651e-01,2.738966396435129180e+00,1.294817430859491525e+00,2.794128595833145212e+00
4.277855571114222988e-01,2.739245808602894350e+00,1.294967740237826126e+00,2.792998066309806404e+00
4.278855771154230769e-01,2.739525107694379180e+00,1.295117988316377922e+00,2.791867536540602046e+00
4.279855971194239106e-01,2.739804293709645844e+00,1.295268175108439390e+00,2.790737006738392978e+00
4.280856171234246887e-01,2.740083366648776053e+00,1.295418300627304786e+00,2.789606477116182148e+00
4.281856371274254669e-01,2.740362326511871949e+00,1.295568364886271029e+00,2.788475947886981388e+00
4.282856571314263006e-01,2.740641173299056099e+00,1.295718367898637702e+00,2.787345419263989044e+00
4.283856771354270787e-01,2.740919907010471057e+00,1.295868309677705499e+00,2.786214891460350174e+00
4.284856971394279124e-01,2.741198527646280247e+00,1.296018190236778223e+00,2.785084364689378589e+00
4.285857171434286905e-01,2.741477035206666191e+00,1.296168009589161896e+00,2.783953839164503563e+00
4.286857371474294687e-01,2.741755429691832280e+00,1.296317767748164096e+00,2.782823315099136607e+00
4.287857571514303023e-01,2.742033711102002780e+00,1.296467464727095509e+00,2.781692792706849104e+00
4.288857771554310805e-01,2.742311879437421496e+00,1.296617100539268375e+00,2.780562272201194673e+00
4.289857971594319141e-01,2.742589934698352216e+00,1.296766675197997598e+00,2.779431753795877924e+00
4.290858171634326923e-01,2.742867876885079603e+00,1.296916188716600304e+00,2.778301237704798865e+00
4.291858371674334705e-01,2.743145705997908745e+00,1.297065641108395395e+00,2.777170724141644342e+00
4.292858571714343041e-01,2.743423422037163828e+00,1.297215032386704658e+00,2.776040213320492001e+00
4.293858771754350823e-01,2.743701025003190797e+00,1.297364362564851437e+00,2.774909705455277376e+00
4.294858971794359159e-01,2.743978514896354692e+00,1.297513631656162181e+00,2.773779200760149166e+00
4.295859171834366941e-01,2.744255891717040985e+00,1.297662839673964674e+00,2.772648699449300480e+00
4.296859371874374722e-01,2.744533155465656460e+00,1.297811986631589587e+00,2.771518201736924425e+00
4.297859571914383059e-01,2.744810306142626555e+00,1.297961072542369587e+00,2.770387707837418390e+00
4.298859771954390840e-01,2.745087343748398023e+00,1.298110097419639342e+00,2.769257217965215290e+00
4.299859971994398622e-01,2.745364268283437603e+00,1.298259061276736182e+00,2.768126732334819096e+00
4.300860172034406959e-01,2.745641079748232460e+00,1.298407964126999437e+00,2.766996251160742659e+00
4.301860372074414740e-01,2.745917778143289301e+00,1.298556805983770879e+00,2.765865774657747522e+00
4.302860572114423077e-01,2.746194363469136590e+00,1.298705586860394279e+00,2.764735303040524173e+00
4.303860772154430858e-01,2.746470835726320558e+00,1.298854306770215628e+00,2.763604836523922970e+00
4.304860972194438640e-01,2.746747194915410528e+00,1.299002965726583581e+00,2.762474375322856446e+00
4.305861172234446976e-01,2.747023441036994473e+00,1.299151563742848348e+00,2.761343919652281542e+00
4.306861372274454758e-01,2.747299574091680352e+00,1.299300100832363025e+00,2.760213469727332836e+00
4.307861572314463094e-01,2.747575594080097439e+00,1.299448577008482708e+00,2.759083025763118258e+00
4.308861772354470876e-01,2.747851501002894103e+00,1.299596992284564489e+00,2.757952587974887848e+00
4.309861972394478657e-01,2.748127294860740033e+00,1.299745346673967905e+00,2.756822156577918292e+00
4.310862172434486994e-01,2.748402975654325342e+00,1.299893640190054933e+00,2.755691731787646148e+00
