t,V,P_pol,dV_dt,dV_dt_noisy
2.456291258251650511e+00,1.921487299515090841e-01,2.809102335550249241e-01,-2.955930322507768215e-01,-2.469010646720569691e-01
2.456891378275654958e+00,1.919714227719374333e-01,2.806880823259205182e-01,-2.953126594283435047e-01,-2.889195965321885717e-01
2.457491498299659849e+00,1.917942837665466416e-01,2.804660922765095377e-01,-2.950325627128004280e-01,-1.683310375790625646e-01
2.458091618323664740e+00,1.916173127698765077e-01,2.802442633116271620e-01,-2.947527418196088655e-01,-3.455919669601028588e-01
2.458691738347669631e+00,1.914405096166287568e-01,2.800225953361332176e-01,-2.944731964645216915e-01,-2.471281003351829542e-01
2.459291858371674522e+00,1.912638741416672616e-01,2.798010882549122891e-01,-2.941939263635838242e-01,-3.213883351538338595e-01
2.459891978395678969e+00,1.910874061800181822e-01,2.795797419728738298e-01,-2.939149312331324482e-01,-3.418187805820019909e-01
2.460492098419683860e+00,1.909111055668693269e-01,2.793585563949516626e-01,-2.936362107897960150e-01,-2.402963266105979934e-01
2.461092218443688751e+00,1.907349721375710405e-01,2.791375314261049234e-01,-2.933577647504956309e-01,-2.636533667515258417e-01
2.461692338467693641e+00,1.905590057276356497e-01,2.789166669713172841e-01,-2.930795928324441690e-01,-2.411030865045213079e-01
2.462292458491698532e+00,1.903832061727375735e-01,2.786959629355971746e-01,-2.928016947531464909e-01,-3.737292628846303200e-01
2.462892578515702979e+00,1.902075733087134901e-01,2.784754192239780601e-01,-2.925240702303996132e-01,-3.528986642355617653e-01
2.463492698539707870e+00,1.900321069715618094e-01,2.782550357415176090e-01,-2.922467189822920974e-01,-2.632308633486931115e-01
2.464092818563712761e+00,1.898568069974434225e-01,2.780348123932987470e-01,-2.919696407272049932e-01,-3.347339356063693261e-01
2.464692938587717652e+00,1.896816732226811741e-01,2.778147490844292133e-01,-2.916928351838110056e-01,-2.260382411107227374e-01
2.465293058611722543e+00,1.895067054837600851e-01,2.775948457200412278e-01,-2.914163020710751617e-01,-2.083251733058483490e-01
2.465893178635726990e+00,1.893319036173273795e-01,2.773751022052921567e-01,-2.911400411082545325e-01,-2.977765334169071854e-01
2.466493298659731881e+00,1.891572674601919857e-01,2.771555184453635690e-01,-2.908640520148976227e-01,-2.893893079824061965e-01
2.467093418683736772e+00,1.889827968493253685e-01,2.769360943454624024e-01,-2.905883345108454807e-01,-2.893147579755413479e-01
2.467693538707741663e+00,1.888084916218609466e-01,2.767168298108200752e-01,-2.903128883162311991e-01,-3.049611897210428024e-01
2.468293658731746554e+00,1.886343516150942867e-01,2.764977247466928745e-01,-2.900377131514796369e-01,-2.919302246938298429e-01
2.468893778755751001e+00,1.884603766664831592e-01,2.762787790583619563e-01,-2.897628087373081973e-01,-3.014154874560438513e-01
2.469493898779755892e+00,1.882865666136470661e-01,2.760599926511329016e-01,-2.894881747947252726e-01,-2.680878497022203821e-01
2.470094018803760783e+00,1.881129212943680185e-01,2.758413654303363827e-01,-2.892138110450322985e-01,-3.058892750952053041e-01
2.470694138827765673e+00,1.879394405465900086e-01,2.756228973013278294e-01,-2.889397172098224775e-01,-3.150022372256100489e-01
2.471294258851770564e+00,1.877661242084191218e-01,2.754045881694873743e-01,-2.886658930109807786e-01,-3.036680435931758404e-01
2.471894378875775011e+00,1.875929721181237020e-01,2.751864379402201299e-01,-2.883923381706848255e-01,-3.190056063405332654e-01
2.472494498899779902e+00,1.874199841141337974e-01,2.749684465189554672e-01,-2.881190524114033424e-01,-2.921499669421009915e-01
2.473094618923784793e+00,1.872471600350419929e-01,2.747506138111480700e-01,-2.878460354558979306e-01,-2.608853637728503205e-01
2.473694738947789684e+00,1.870744997196027992e-01,2.745329397222772139e-01,-2.875732870272219577e-01,-1.847650621620232358e-01
2.474294858971794575e+00,1.869020030067329030e-01,2.743154241578468766e-01,-2.873008068487209465e-01,-3.687381810090195056e-01
2.474894978995799022e+00,1.867296697355111668e-01,2.740980670233861272e-01,-2.870285946440324643e-01,-3.559293971127916456e-01
2.475495099019803913e+00,1.865574997451782402e-01,2.738808682244482373e-01,-2.867566501370858445e-01,-2.901760003900326623e-01
2.476095219043808804e+00,1.863854928751371987e-01,2.736638276666116809e-01,-2.864849730521028537e-01,-2.849063776849448670e-01
2.476695339067813695e+00,1.862136489649531823e-01,2.734469452554797453e-01,-2.862135631135972469e-01,-2.884585735052234146e-01
2.477295459091818586e+00,1.860419678543533684e-01,2.732302208966803092e-01,-2.859424200463748234e-01,-1.923309003081564161e-01
2.477895579115823033e+00,1.858704493832272209e-01,2.730136544958662315e-01,-2.856715435755337040e-01,-3.769592010906633872e-01
2.478495699139827924e+00,1.856990933916258801e-01,2.727972459587147402e-01,-2.854009334264633879e-01,-2.931548168152978140e-01
2.479095819163832815e+00,1.855278997197630786e-01,2.725809951909282658e-01,-2.851305893248461953e-01,-3.487589248519655794e-01
2.479695939187837705e+00,1.853568682080144192e-01,2.723649020982338853e-01,-2.848605109966562687e-01,-2.999857994521977766e-01
2.480296059211842596e+00,1.851859986969176808e-01,2.721489665863833785e-01,-2.845906981681598502e-01,-2.588540953226227126e-01
2.480896179235847043e+00,1.850152910271728457e-01,2.719331885611536159e-01,-2.843211505659155036e-01,-3.564999579461958779e-01
2.481496299259851934e+00,1.848447450396416836e-01,2.717175679283456158e-01,-2.840518679167732263e-01,-2.328626861606951648e-01
2.482096419283856825e+00,1.846743605753484174e-01,2.715021045937857092e-01,-2.837828499478758371e-01,-3.260869156788376855e-01
2.482696539307861716e+00,1.845041374754791963e-01,2.712867984633248186e-01,-2.835140963866578101e-01,-3.359206897812679338e-01
2.483296659331866163e+00,1.843340755813825393e-01,2.710716494428389578e-01,-2.832456069608463300e-01,-3.655368816517505781e-01
2.483896779355871054e+00,1.841641747345685587e-01,2.708566574382282321e-01,-2.829773813984597375e-01,-3.179644933684739883e-01
2.484496899379875945e+00,1.839944347767099864e-01,2.706418223554180602e-01,-2.827094194278093053e-01,-3.198113962352712170e-01
2.485097019403880836e+00,1.838248555496414249e-01,2.704271441003586185e-01,-2.824417207774980731e-01,-2.410179790119733600e-01
2.485697139427885727e+00,1.836554368953596528e-01,2.702126225790246750e-01,-2.821742851764212356e-01,-3.602734002213365261e-01
2.486297259451890174e+00,1.834861786560236518e-01,2.699982576974160331e-01,-2.819071123537663093e-01,-2.712535692004870991e-01
2.486897379475895065e+00,1.833170806739541914e-01,2.697840493615568103e-01,-2.816402020390125771e-01,-2.395752773262767588e-01
2.487497499499899956e+00,1.831481427916344940e-01,2.695699974774963259e-01,-2.813735539619316439e-01,-2.939715509033261065e-01
2.488097619523904847e+00,1.829793648517097360e-01,2.693561019513085464e-01,-2.811071678525873807e-01,-2.426854787554675874e-01
2.488697739547909737e+00,1.828107466969872419e-01,2.691423626890922516e-01,-2.808410434413355361e-01,-3.154935547023465237e-01
2.489297859571914184e+00,1.826422881704365953e-01,2.689287795969710904e-01,-2.805751804588244025e-01,-2.598660353506448972e-01
2.489897979595919075e+00,1.824739891151890558e-01,2.687153525810930255e-01,-2.803095786359937058e-01,-2.970005889261913556e-01
2.490498099619923966e+00,1.823058493745383923e-01,2.685020815476313327e-01,-2.800442377040759379e-01,-1.720996084816686922e-01
2.491098219643928857e+00,1.821378687919404105e-01,2.682889664027838794e-01,-2.797791573945955790e-01,-2.939741442692544449e-01
2.491698339667933748e+00,1.819700472110129530e-01,2.680760070527732908e-01,-2.795143374393692093e-01,-2.944781426284908132e-01
2.492298459691938195e+00,1.818023844755361218e-01,2.678632034038471166e-01,-2.792497775705057306e-01,-2.590578850146635359e-01
2.492898579715943086e+00,1.816348804294518060e-01,2.676505553622772760e-01,-2.789854775204057002e-01,-3.054296801763889402e-01
2.493498699739947977e+00,1.814675349168642648e-01,2.674380628343608901e-01,-2.787214370217623305e-01,-2.885228116354081607e-01
2.494098819763952868e+00,1.813003477820399056e-01,2.672257257264197272e-01,-2.784576558075609332e-01,-2.615367685005770548e-01
2.494698939787957759e+00,1.811333188694070895e-01,2.670135439448003134e-01,-2.781941336110787533e-01,-2.344326047494089127e-01
2.495299059811962206e+00,1.809664480235564921e-01,2.668015173958740993e-01,-2.779308701658855796e-01,-3.077236205152302229e-01
2.495899179835967097e+00,1.807997350892405486e-01,2.665896459860369050e-01,-2.776678652058428565e-01,-2.746320912554047755e-01
2.496499299859971988e+00,1.806331799113741199e-01,2.663779296217096970e-01,-2.774051184651044610e-01,-2.859554930688212870e-01
2.497099419883976879e+00,1.804667823350340761e-01,2.661663682093381444e-01,-2.771426296781165921e-01,-2.422583333438178277e-01
2.497699539907981769e+00,1.803005422054594076e-01,2.659549616553927298e-01,-2.768803985796174372e-01,-2.358061109690679502e-01
2.498299659931986216e+00,1.801344593680513362e-01,2.657437098663687491e-01,-2.766184249046376720e-01,-2.564201623102665417e-01
2.498899779955991107e+00,1.799685336683728432e-01,2.655326127487859234e-01,-2.763567083884994613e-01,-2.630415701294977482e-01
2.499499899979995998e+00,1.798027649521493354e-01,2.653216702091891754e-01,-2.760952487668177913e-01,-1.864885912455001016e-01
2.500100020004000889e+00,1.796371530652682291e-01,2.651108821541480198e-01,-2.758340457754995256e-01,-3.194240437627079987e-01
2.500700140028005780e+00,1.794716978537791163e-01,2.649002484902567289e-01,-2.755730991507439609e-01,-1.936913390786556000e-01
2.501300260052010227e+00,1.793063991638937371e-01,2.646897691241346662e-01,-2.753124086290426042e-01,-2.483784636416916936e-01
2.501900380076015118e+00,1.791412568419855911e-01,2.644794439624253424e-01,-2.750519739471785075e-01,-3.516782320364885694e-01
2.502500500100020009e+00,1.789762707345907145e-01,2.642692729117975814e-01,-2.747917948422277656e-01,-2.682863106692977007e-01
2.503100620124024900e+00,1.788114406884070695e-01,2.640592558789448541e-01,-2.745318710515582405e-01,-3.452215383710937613e-01
2.503700740148029791e+00,1.786467665502947666e-01,2.638493927705853337e-01,-2.742722023128300601e-01,-2.803993908589770268e-01
2.504300860172034238e+00,1.784822481672760919e-01,2.636396834934621736e-01,-2.740127883639957296e-01,-3.754263016977743561e-01
2.504900980196039129e+00,1.783178853865351743e-01,2.634301279543428964e-01,-2.737536289432995207e-01,-2.372418800207379830e-01
2.505501100220044020e+00,1.781536780554185129e-01,2.632207260600201160e-01,-2.734947237892782490e-01,-3.129112361676840703e-01
2.506101220244048911e+00,1.779896260214346992e-01,2.630114777173112595e-01,-2.732360726407610518e-01,-1.905954128948000037e-01
2.506701340268053801e+00,1.778257291322543343e-01,2.628023828330584011e-01,-2.729776752368688886e-01,-3.091140641001961509e-01
2.507301460292058248e+00,1.776619872357103613e-01,2.625934413141285395e-01,-2.727195313170156510e-01,-2.699096472767987254e-01
2.507901580316063139e+00,1.774984001797973165e-01,2.623846530674130983e-01,-2.724616406209062203e-01,-3.402529813214353327e-01
2.508501700340068030e+00,1.773349678117312478e-01,2.621760180000141105e-01,-2.722040028867782069e-01,-2.785344615858484918e-01
2.509101820364072921e+00,1.771716899784453458e-01,2.619675360191021096e-01,-2.719466178523377575e-01,-2.696504329992372440e-01
2.509701940388077812e+00,1.770085665286035004e-01,2.617592070315337138e-01,-2.716894852585234332e-01,-2.462464973288761849e-01
2.510302060412082259e+00,1.768455973110359958e-01,2.615510309441906878e-01,-2.714326048465740548e-01,-1.477439800992530472e-01
2.510902180436087150e+00,1.766827821747183058e-01,2.613430076639837174e-01,-2.711759763579887350e-01,-1.886212661633485665e-01
2.511502300460092041e+00,1.765201209687717321e-01,2.611351370978533537e-01,-2.709195995345279884e-01,-2.315176512364915118e-01
2.512102420484096932e+00,1.763576135424630431e-01,2.609274191527694575e-01,-2.706634741182131210e-01,-2.866705468250900779e-01
2.512702540508101823e+00,1.761952597452046132e-01,2.607198537357311441e-01,-2.704075998513266743e-01,-2.842553602935204982e-01
2.513302660532106270e+00,1.760330594265543669e-01,2.605124407537672271e-01,-2.701519764764120368e-01,-2.850964932759114112e-01
2.513902780556111161e+00,1.758710124362154736e-01,2.603051801139353860e-01,-2.698966037362731107e-01,-3.120551796495169561e-01
2.514502900580116052e+00,1.757091186240369862e-01,2.600980717233230544e-01,-2.696414813739753669e-01,-2.354584488776794160e-01
2.515103020604120942e+00,1.755473778400133689e-01,2.598911154890470865e-01,-2.693866091328450674e-01,-2.714698198179849586e-01
2.515703140628125833e+00,1.753857899342846638e-01,2.596843113182535911e-01,-2.691319867564694324e-01,-2.419281580043458335e-01
2.516303260652130280e+00,1.752243547571365745e-01,2.594776591181182090e-01,-2.688776139886969174e-01,-2.803367126169286627e-01
2.516903380676135171e+00,1.750630721589999106e-01,2.592711587958456687e-01,-2.686234905736362144e-01,-2.489541802838590723e-01
2.517503500700140062e+00,1.749019419904514760e-01,2.590648102586703416e-01,-2.683696162556578058e-01,-1.792846931229090668e-01
2.518103620724144953e+00,1.747409641022134585e-01,2.588586134138560757e-01,-2.681159907793927433e-01,-2.492569071169912498e-01
2.518703740748149844e+00,1.745801383451535405e-01,2.586525681686958067e-01,-2.678626138897333142e-01,-2.201154577669767465e-01
2.519303860772154291e+00,1.744194645702851765e-01,2.584466744305123354e-01,-2.676094853318328193e-01,-3.084403509673536714e-01
2.519903980796159182e+00,1.742589426287668997e-01,2.582409321066571617e-01,-2.673566048511049620e-01,-2.730501993578745568e-01
2.520504100820164073e+00,1.740985723719031819e-01,2.580353411045117062e-01,-2.671039721932251809e-01,-2.842230580383228178e-01
2.521104220844168964e+00,1.739383536511439066e-01,2.578299013314866439e-01,-2.668515871041294840e-01,-2.397636773071299410e-01
2.521704340868173855e+00,1.737782863180845627e-01,2.576246126950221260e-01,-2.665994493300151702e-01,-2.496367703997830478e-01
2.522304460892178302e+00,1.736183702244661897e-01,2.574194751025876138e-01,-2.663475586173404963e-01,-2.977097772960204392e-01
2.522904580916183193e+00,1.734586052221750996e-01,2.572144884616817673e-01,-2.660959147128242885e-01,-2.460640250267795426e-01
2.523504700940188084e+00,1.732989911632434599e-01,2.570096526798328895e-01,-2.658445173634468306e-01,-2.569449891512493589e-01
2.524104820964192974e+00,1.731395278998488774e-01,2.568049676645985935e-01,-2.655933663164493641e-01,-3.410071583033876252e-01
2.524704940988197865e+00,1.729802152843144813e-01,2.566004333235659685e-01,-2.653424613193340331e-01,-2.637899966993709211e-01
2.525305061012202312e+00,1.728210531691090901e-01,2.563960495643515802e-01,-2.650918021198642727e-01,-2.024850764987085328e-01
2.525905181036207203e+00,1.726620414068466836e-01,2.561918162946008048e-01,-2.648413884660638096e-01,-3.058806930782002054e-01
2.526505301060212094e+00,1.725031798502871805e-01,2.559877334219890499e-01,-2.645912201062182723e-01,-2.064378773357335717e-01
2.527105421084216985e+00,1.723444683523358556e-01,2.557838008542209218e-01,-2.643412967888736920e-01,-2.257605035240023983e-01
2.527705541108221432e+00,1.721859067660436726e-01,2.555800184990305590e-01,-2.640916182628376685e-01,-2.516483483570484680e-01
2.528305661132226323e+00,1.720274949446068125e-01,2.553763862641809101e-01,-2.638421842771780379e-01,-2.375788779544668883e-01
2.528905781156231214e+00,1.718692327413673393e-01,2.551729040574649554e-01,-2.635929945812244268e-01,-2.996753548922558297e-01
2.529505901180236105e+00,1.717111200098126733e-01,2.549695717867048739e-01,-2.633440489245670868e-01,-2.237869793503181048e-01
2.530106021204240996e+00,1.715531566035758959e-01,2.547663893597520990e-01,-2.630953470570574493e-01,-3.298286206193999925e-01
2.530706141228245443e+00,1.713953423764356387e-01,2.545633566844877627e-01,-2.628468887288080702e-01,-3.145640682517491515e-01
2.531306261252250334e+00,1.712376771823157784e-01,2.543604736688218626e-01,-2.625986736901920748e-01,-2.311492507593929657e-01
2.531906381276255225e+00,1.710801608752860747e-01,2.541577402206942615e-01,-2.623507016918440460e-01,-3.129185172264470349e-01
2.532506501300260116e+00,1.709227933095617269e-01,2.539551562480740765e-01,-2.621029724846595244e-01,-1.570192737134673555e-01
2.533106621324265006e+00,1.707655743395034564e-01,2.537527216589597900e-01,-2.618554858197951196e-01,-2.402207677320119528e-01
2.533706741348269453e+00,1.706085038196176185e-01,2.535504363613794165e-01,-2.616082414486686214e-01,-2.114569438573668525e-01
