t,E,M,L,dM_dt,dM_dt_noisy
3.782756551310261983e+01,2.085932553865903571e+02,1.009501113912489387e+02,5.607484666186657023e+02,-8.507719464004059873e-02,-3.978841318485346612e-01
3.783756751350270520e+01,2.085921364031046892e+02,1.009492609885987520e+02,5.608983254218370575e+02,-8.496952312978212074e-02,-2.476316095634134018e-01
3.784756951390278346e+01,2.085910186581948835e+02,1.009484116624226857e+02,5.610481838282835270e+02,-8.486199643074066046e-02,-2.943947771971573979e-01
3.785757151430286171e+01,2.085899021502336268e+02,1.009475634112694422e+02,5.611980418386660858e+02,-8.475461434813524875e-02,8.485253149936852757e-02
3.786757351470293997e+01,2.085887868775955667e+02,1.009467162336895854e+02,5.613478994536450273e+02,-8.464737668749022781e-02,-2.274051488934419607e-01
3.787757551510302534e+01,2.085876728386571415e+02,1.009458701282354980e+02,5.614977566738796213e+02,-8.454028325458551318e-02,-4.554427144423863760e-01
3.788757751550310360e+01,2.085865600317967505e+02,1.009450250934613535e+02,5.616476135000281147e+02,-8.443333385547746595e-02,-4.993178890015942950e-01
3.789757951590318186e+01,2.085854484553946691e+02,1.009441811279232297e+02,5.617974699327482995e+02,-8.432652829648612514e-02,-2.715532685674315605e-02
3.790758151630326012e+01,2.085843381078329628e+02,1.009433382301789948e+02,5.619473259726970582e+02,-8.421986638422640503e-02,-4.154805177920612991e-01
3.791758351670334548e+01,2.085832289874957155e+02,1.009424963987883501e+02,5.620971816205303639e+02,-8.411334792553804007e-02,1.307242315528521770e-01
3.792758551710342374e+01,2.085821210927688014e+02,1.009416556323128162e+02,5.622470368769031666e+02,-8.400697272756507683e-02,1.231662215880267031e-01
3.793758751750350200e+01,2.085810144220399707e+02,1.009408159293158036e+02,5.623968917424699612e+02,-8.390074059772567594e-02,-3.163262463620417630e-01
3.794758951790358026e+01,2.085799089736989345e+02,1.009399772883624706e+02,5.625467462178841060e+02,-8.379465134367813928e-02,-1.576763777221638074e-01
3.795759151830366562e+01,2.085788047461371946e+02,1.009391397080198942e+02,5.626966003037985047e+02,-8.368870477339074299e-02,-8.575010517075111471e-02
3.796759351870374388e+01,2.085777017377482139e+02,1.009383031868569134e+02,5.628464540008645827e+02,-8.358290069507057218e-02,-3.889074548412906895e-01
3.797759551910382214e+01,2.085765999469272742e+02,1.009374677234442430e+02,5.629963073097335382e+02,-8.347723891720526534e-02,-3.373277379878165672e-01
3.798759751950390040e+01,2.085754993720715902e+02,1.009366333163544169e+02,5.631461602310554326e+02,-8.337171924855368843e-02,-2.174772494181937410e-01
3.799759951990398577e+01,2.085744000115802237e+02,1.009357999641617880e+02,5.632960127654798725e+02,-8.326634149814560182e-02,-9.841674770925029625e-02
3.800760152030406402e+01,2.085733018638541409e+02,1.009349676654425565e+02,5.634458649136549866e+02,-8.316110547527444385e-02,-3.634944144782608494e-02
3.801760352070414228e+01,2.085722049272961556e+02,1.009341364187747558e+02,5.635957166762285624e+02,-8.305601098952430927e-02,-4.668344501591450424e-01
3.802760552110422054e+01,2.085711092003109854e+02,1.009333062227382527e+02,5.637455680538474780e+02,-8.295105785072498517e-02,-4.348653787073186727e-02
3.803760752150430591e+01,2.085700146813052811e+02,1.009324770759147327e+02,5.638954190471577022e+02,-8.284624586897537668e-02,-1.145389298797511168e-01
3.804760952190438417e+01,2.085689213686874552e+02,1.009316489768877148e+02,5.640452696568044075e+02,-8.274157485467992235e-02,-1.445541548542292887e-01
3.805761152230446243e+01,2.085678292608679385e+02,1.009308219242425793e+02,5.641951198834318575e+02,-8.263704461846765881e-02,-1.837375057345495000e-01
3.806761352270454069e+01,2.085667383562589521e+02,1.009299959165664973e+02,5.643449697276835195e+02,-8.253265497126172079e-02,1.139523888614267511e-01
3.807761552310462605e+01,2.085656486532746214e+02,1.009291709524484872e+02,5.644948191902022927e+02,-8.242840572426235468e-02,2.208528763134638973e-01
3.808761752350470431e+01,2.085645601503309479e+02,1.009283470304794292e+02,5.646446682716298255e+02,-8.232429668892815577e-02,-1.830464818851454956e-01
3.809761952390478257e+01,2.085634728458458653e+02,1.009275241492519939e+02,5.647945169726070844e+02,-8.222032767697828870e-02,-1.255731129148754399e-01
3.810762152430486083e+01,2.085623867382391268e+02,1.009267023073606993e+02,5.649443652937742399e+02,-8.211649850042379573e-02,-4.088900433826465619e-01
3.811762352470494619e+01,2.085613018259323894e+02,1.009258815034019108e+02,5.650942132357708942e+02,-8.201280897153273575e-02,-1.719506181428335223e-01
3.812762552510502445e+01,2.085602181073492147e+02,1.009250617359737987e+02,5.652440607992352852e+02,-8.190925890283906607e-02,4.620120980015787748e-02
3.813762752550510271e+01,2.085591355809149832e+02,1.009242430036763807e+02,5.653939079848050824e+02,-8.180584810716740041e-02,-1.113184866932754868e-01
3.814762952590518097e+01,2.085580542450570363e+02,1.009234253051115218e+02,5.655437547931172730e+02,-8.170257639759559432e-02,-1.949932175938181439e-02
3.815763152630526633e+01,2.085569740982045630e+02,1.009226086388828776e+02,5.656936012248079351e+02,-8.159944358746007431e-02,-1.124167942905365813e-01
3.816763352670534459e+01,2.085558951387886282e+02,1.009217930035959796e+02,5.658434472805120095e+02,-8.149644949038936659e-02,-7.024423474656513178e-02
3.817763552710542285e+01,2.085548173652421724e+02,1.009209783978581640e+02,5.659932929608639824e+02,-8.139359392027922802e-02,4.388690227761701812e-02
3.818763752750550111e+01,2.085537407760000406e+02,1.009201648202786146e+02,5.661431382664973171e+02,-8.129087669129120286e-02,6.428083490842143033e-02
3.819763952790557937e+01,2.085526653694989534e+02,1.009193522694683480e+02,5.662929831980447943e+02,-8.118829761784107646e-02,-4.774162784060560494e-01
3.820764152830566474e+01,2.085515911441774790e+02,1.009185407440402003e+02,5.664428277561382856e+02,-8.108585651465383126e-02,-1.304938821806134186e-01
3.821764352870574299e+01,2.085505180984761466e+02,1.009177302426088403e+02,5.665926719414086392e+02,-8.098355319667138730e-02,-6.682649158394923239e-01
3.822764552910582125e+01,2.085494462308372761e+02,1.009169207637907704e+02,5.667425157544861349e+02,-8.088138747915429860e-02,-8.303439045084008707e-02
3.823764752950589951e+01,2.085483755397051482e+02,1.009161123062043544e+02,5.668923591960002568e+02,-8.077935917760092899e-02,-1.943374714766047673e-01
3.824764952990598488e+01,2.085473060235258629e+02,1.009153048684697325e+02,5.670422022665794657e+02,-8.067746810779186095e-02,-2.032715261579860766e-01
3.825765153030606314e+01,2.085462376807474527e+02,1.009144984492089350e+02,5.671920449668513129e+02,-8.057571408578922956e-02,2.275702789188330799e-01
3.826765353070614140e+01,2.085451705098197976e+02,1.009136930470457827e+02,5.673418872974427813e+02,-8.047409692789186941e-02,-1.217478883926384481e-02
3.827765553110621966e+01,2.085441045091946535e+02,1.009128886606059581e+02,5.674917292589798308e+02,-8.037261645071769323e-02,1.429069920255415238e-01
3.828765753150630502e+01,2.085430396773257087e+02,1.009120852885169484e+02,5.676415708520879662e+02,-8.027127247109333563e-02,4.254209372178319182e-02
3.829765953190638328e+01,2.085419760126684707e+02,1.009112829294080882e+02,5.677914120773911009e+02,-8.017006480617083763e-02,2.547257737486036122e-01
3.830766153230646154e+01,2.085409135136803798e+02,1.009104815819105454e+02,5.679412529355130346e+02,-8.006899327332661631e-02,-1.308889153701186803e-01
3.831766353270653980e+01,2.085398521788207518e+02,1.009096812446573210e+02,5.680910934270764301e+02,-7.996805769025028265e-02,-1.321872735449422243e-01
3.832766553310662516e+01,2.085387920065507501e+02,1.009088819162832351e+02,5.682409335527032681e+02,-7.986725787486492756e-02,-9.951103057550385322e-02
3.833766753350670342e+01,2.085377329953334424e+02,1.009080835954249551e+02,5.683907733130143924e+02,-7.976659364538662977e-02,4.086938659778094896e-01
3.834766953390678168e+01,2.085366751436337722e+02,1.009072862807209816e+02,5.685406127086300785e+02,-7.966606482028348868e-02,-1.677954789966653593e-01
3.835767153430685994e+01,2.085356184499185872e+02,1.009064899708116343e+02,5.686904517401698058e+02,-7.956567121831836786e-02,-7.503325595328150244e-02
3.836767353470694530e+01,2.085345629126565825e+02,1.009056946643390660e+02,5.688402904082521445e+02,-7.946541265848749980e-02,1.947358708289280704e-01
3.837767553510702356e+01,2.085335085303183860e+02,1.009049003599472911e+02,5.689901287134945278e+02,-7.936528896008421263e-02,1.047048496975243603e-01
3.838767753550710182e+01,2.085324553013764159e+02,1.009041070562821005e+02,5.691399666565141615e+02,-7.926529994267306201e-02,-1.788443581006874394e-01
3.839767953590718008e+01,2.085314032243051088e+02,1.009033147519911751e+02,5.692898042379268873e+02,-7.916544542606174240e-02,2.693160747300569202e-01
3.840768153630726545e+01,2.085303522975806345e+02,1.009025234457240003e+02,5.694396414583482056e+02,-7.906572523036581313e-02,1.682960953281821548e-02
3.841768353670734371e+01,2.085293025196811811e+02,1.009017331361318810e+02,5.695894783183921390e+02,-7.896613917591377430e-02,2.102883696283494031e-01
3.842768553710742196e+01,2.085282538890866988e+02,1.009009438218679833e+02,5.697393148186723693e+02,-7.886668708337951639e-02,4.217593876031928979e-02
3.843768753750750022e+01,2.085272064042791271e+02,1.009001555015872782e+02,5.698891509598017819e+02,-7.876736877363443856e-02,7.676118791685235254e-02
3.844768953790758559e+01,2.085261600637421964e+02,1.008993681739465984e+02,5.700389867423922396e+02,-7.866818406787134954e-02,-2.271709487797151650e-01
3.845769153830766385e+01,2.085251148659615694e+02,1.008985818376045955e+02,5.701888221670545818e+02,-7.856913278752430951e-02,2.050845026305445074e-01
3.846769353870774211e+01,2.085240708094247850e+02,1.008977964912217260e+02,5.703386572343991929e+02,-7.847021475429949433e-02,-2.186639364175713141e-01
3.847769553910782037e+01,2.085230278926212861e+02,1.008970121334603363e+02,5.704884919450354346e+02,-7.837142979018552058e-02,-6.299614571577127897e-02
3.848769753950790573e+01,2.085219861140423347e+02,1.008962287629845491e+02,5.706383262995720997e+02,-7.827277771743001988e-02,1.391751316800687865e-01
3.849769953990798399e+01,2.085209454721810971e+02,1.008954463784603490e+02,5.707881602986166172e+02,-7.817425835854718841e-02,-1.460547646598746585e-01
3.850770154030806225e+01,2.085199059655327005e+02,1.008946649785555536e+02,5.709379939427759609e+02,-7.807587153633166466e-02,-5.419618080796612808e-02
3.851770354070814051e+01,2.085188675925940345e+02,1.008938845619397853e+02,5.710878272326563092e+02,-7.797761707383610297e-02,-7.631932542230852878e-02
3.852770554110822587e+01,2.085178303518639495e+02,1.008931051272845565e+02,5.712376601688629307e+02,-7.787949479439315592e-02,-4.653189180007916148e-02
3.853770754150830413e+01,2.085167942418431437e+02,1.008923266732631419e+02,5.713874927519999574e+02,-7.778150452160559336e-02,4.028272480555930568e-02
3.854770954190838239e+01,2.085157592610342476e+02,1.008915491985506918e+02,5.715373249826711799e+02,-7.768364607931665944e-02,-3.773058399825384712e-01
3.855771154230846065e+01,2.085147254079416825e+02,1.008907727018241758e+02,5.716871568614793659e+02,-7.758591929167779622e-02,-1.824166476038002749e-01
3.856771354270854602e+01,2.085136926810718307e+02,1.008899971817623964e+02,5.718369883890264873e+02,-7.748832398308902469e-02,3.356019863248232982e-01
3.857771554310862427e+01,2.085126610789329504e+02,1.008892226370460037e+02,5.719868195659134926e+02,-7.739085997823202945e-02,-4.681252585623434381e-01
3.858771754350870253e+01,2.085116306000351187e+02,1.008884490663574667e+02,5.721366503927405347e+02,-7.729352710204095978e-02,-2.046771422655476458e-01
3.859771954390878079e+01,2.085106012428903739e+02,1.008876764683810592e+02,5.722864808701073116e+02,-7.719632517973173957e-02,8.249570354090976498e-02
3.860772154430886616e+01,2.085095730060126016e+02,1.008869048418029450e+02,5.724363109986122709e+02,-7.709925403676853861e-02,-4.453039658465243189e-01
3.861772354470894442e+01,2.085085458879175349e+02,1.008861341853110645e+02,5.725861407788530641e+02,-7.700231349893005284e-02,-2.493569024513880017e-01
3.862772554510902268e+01,2.085075198871228395e+02,1.008853644975952477e+02,5.727359702114267748e+02,-7.690550339222013143e-02,-2.376172651951468096e-01
3.863772754550910093e+01,2.085064950021480854e+02,1.008845957773470872e+02,5.728857992969293491e+02,-7.680882354292573044e-02,2.366487571532352452e-01
3.864772954590918630e+01,2.085054712315146332e+02,1.008838280232600795e+02,5.730356280359562788e+02,-7.671227377761169475e-02,-2.504524225276565375e-01
3.865773154630926456e+01,2.085044485737458047e+02,1.008830612340294977e+02,5.731854564291018050e+02,-7.661585392309588904e-02,4.979502999778342986e-02
3.866773354670934282e+01,2.085034270273667687e+02,1.008822954083524763e+02,5.733352844769594867e+02,-7.651956380647972900e-02,-2.024941882523119130e-01
3.867773554710942108e+01,2.085024065909045987e+02,1.008815305449279691e+02,5.734851121801222007e+02,-7.642340325513330423e-02,-7.433314036113312928e-02
3.868773754750950644e+01,2.085013872628882154e+02,1.008807666424567770e+02,5.736349395391819144e+02,-7.632737209667650458e-02,-3.029056301084817049e-01
3.869773954790958470e+01,2.085003690418484723e+02,1.008800036996415201e+02,5.737847665547295719e+02,-7.623147015902320689e-02,-3.704728575442247651e-01
3.870774154830966296e+01,2.084993519263180417e+02,1.008792417151866516e+02,5.739345932273556627e+02,-7.613569727034219525e-02,-1.698292275096460746e-01
3.871774354870974122e+01,2.084983359148315571e+02,1.008784806877984721e+02,5.740844195576493121e+02,-7.604005325907259305e-02,-3.512752286109717126e-01
3.872774554910982658e+01,2.084973210059254427e+02,1.008777206161850870e+02,5.742342455461995314e+02,-7.594453795392297479e-02,-1.112341510562518954e-01
3.873774754950990484e+01,2.084963071981380835e+02,1.008769614990564492e+02,5.743840711935938543e+02,-7.584915118388535493e-02,-5.219364716706210994e-02
3.874774954990998310e+01,2.084952944900097123e+02,1.008762033351243588e+02,5.745338965004191323e+02,-7.575389277819022382e-02,6.001997020637611646e-03
3.875775155031006136e+01,2.084942828800824373e+02,1.008754461231024067e+02,5.746837214672616483e+02,-7.565876256636017150e-02,2.297645834678757604e-01
3.876775355071014673e+01,2.084932723669002428e+02,1.008746898617060737e+02,5.748335460947067759e+02,-7.556376037817846836e-02,2.080974484717978412e-01
3.877775555111022499e+01,2.084922629490090458e+02,1.008739345496526312e+02,5.749833703833386380e+02,-7.546888604371126963e-02,-2.963057558359185606e-01
3.878775755151030324e+01,2.084912546249565821e+02,1.008731801856611838e+02,5.751331943337411303e+02,-7.537413939327075596e-02,-2.253675029261343610e-01
3.879775955191038150e+01,2.084902473932925204e+02,1.008724267684526978e+02,5.752830179464968978e+02,-7.527952025745787701e-02,2.625597715928896791e-01
3.880776155231046687e+01,2.084892412525683767e+02,1.008716742967499300e+02,5.754328412221881308e+02,-7.518502846711572207e-02,-8.624592956411092359e-02
3.881776355271054513e+01,2.084882362013375712e+02,1.008709227692774988e+02,5.755826641613955417e+02,-7.509066385338825089e-02,-1.523955405937049978e-01
3.882776555311062339e+01,2.084872322381553715e+02,1.008701721847618558e+02,5.757324867646997291e+02,-7.499642624767688392e-02,1.390512387183088783e-01
3.883776755351070165e+01,2.084862293615790065e+02,1.008694225419312573e+02,5.758823090326800411e+02,-7.490231548163162056e-02,-2.000087368593195525e-01
3.884776955391078701e+01,2.084852275701674671e+02,1.008686738395158358e+02,5.760321309659151439e+02,-7.480833138721310061e-02,1.117348776638185937e-01
3.885777155431086527e+01,2.084842268624817052e+02,1.008679260762475280e+02,5.761819525649827938e+02,-7.471447379661788624e-02,-1.352788745998253772e-01
3.886777355471094353e+01,2.084832272370846056e+02,1.008671792508600902e+02,5.763317738304600653e+02,-7.462074254230643966e-02,1.841434505877838079e-01
3.887777555511102179e+01,2.084822286925407866e+02,1.008664333620891398e+02,5.764815947629228958e+02,-7.452713745703465342e-02,-1.037866660062299745e-01
3.888777755551110715e+01,2.084812312274168846e+02,1.008656884086720993e+02,5.766314153629468819e+02,-7.443365837380577776e-02,8.934179023328434055e-02
3.889777955591118541e+01,2.084802348402813834e+02,1.008649443893482669e+02,5.767812356311061421e+02,-7.434030512590161788e-02,1.372651212594165060e-01
