T,Td,C,C_noisy
5.868703745091703468e+02,3.486228958296448468e+02,2.994640561185592276e+01,3.002989777620052081e+01
1.797179103330565795e+02,4.298597378200320804e+02,1.813963822677172999e+01,1.813011622944294388e+01
5.778413323211515262e+02,3.373136692555585796e+02,3.007373508062522305e+01,3.003453593901538454e+01
4.866293673327767237e+02,3.967133692159148382e+02,2.798453487157820163e+01,2.798268119242372975e+01
3.332469865117051313e+02,2.601359340179958508e+02,2.823929410894718117e+01,2.823685415553968880e+01
1.009058080403251694e+02,3.315418527905145538e+02,1.275863743659242111e+01,1.280894999090279640e+01
2.959730471312582267e+02,4.641052197856619728e+02,2.340361386466802429e+01,2.343962741619635537e+01
5.722102900769668850e+02,2.902690466818883124e+02,3.123373299419506210e+01,3.125259421991114550e+01
5.186301922238089723e+00,1.644640798205712144e+02,1.276306560322013395e+00,1.300458447821951857e+00
2.142050308727885408e+02,4.078837070507282192e+02,2.129916137353663430e+01,2.125887132223251541e+01
2.116648020038931861e+02,3.299093646715026011e+02,2.348461554055527856e+01,2.342166530590736429e+01
4.853893902203592461e+02,2.210996026832446262e+02,3.235042073924282846e+01,3.237073861718264567e+01
3.361841228489419109e+01,1.807387008939959401e+02,6.012996545419504457e+00,6.039347439482729563e+00
1.525776725519550325e+02,2.001764927743427620e+02,2.501899318321703802e+01,2.502759876934379690e+01
5.451204229630947111e+02,4.291513728254683997e+02,2.818285221204785174e+01,2.819728281136300296e+01
4.586773229054519447e+02,3.572374393953419371e+02,2.824646117754198116e+01,2.827813468974232691e+01
1.724625190787213000e+02,3.090001799922245027e+02,2.204626975117932375e+01,2.198931647080600982e+01
4.688921768274082638e+02,1.758719285212710588e+02,3.517027717145515453e+01,3.515339248117253135e+01
5.543355470187327683e+02,4.147580566154436497e+02,2.847656861850671106e+01,2.843334146403631379e+01
5.841090100526195101e+02,2.974101280562720149e+02,3.119911711823115752e+01,3.110620540775337517e+01
5.885381121453009428e+02,2.165847179416818165e+02,3.552384120999402484e+01,3.555055232856449976e+01
3.253984781970266340e+02,3.682586350723258874e+02,2.602049475696210479e+01,2.600919946280131256e+01
7.021501904784192050e+01,3.759943706534011767e+02,4.628868158705950364e+00,4.649339207126820916e+00
3.157050108778603317e+02,1.666530773571000736e+02,3.088121781063576776e+01,3.091288500338170664e+01
1.012622642905532757e+02,4.458548507323141052e+02,7.370669658770530042e+00,7.325566102631148269e+00
3.270260375650089486e+02,2.577647185036828432e+02,2.818426715859628828e+01,2.825972184202456106e+01
5.079482619279273337e+01,1.902262270544665625e+02,1.096643001441930920e+01,1.098168081864827172e+01
4.237423729903349567e+02,2.167251568312488814e+02,3.115951007595071687e+01,3.121004986568206974e+01
4.168804055353479043e+01,4.758122650215606768e+02,1.539366804230767549e+00,1.624148392266791641e+00
1.715462621104703373e+02,2.830252117829170402e+02,2.294256936245333733e+01,2.291882820293401579e+01
5.150741665737077710e+02,3.598554956162237204e+02,2.888401398405207843e+01,2.885328125602507399e+01
6.727538396137462939e+01,3.033420720361040708e+02,7.266031629280901072e+00,7.275074672063220227e+00
1.281277716769173480e+02,4.978276691148839745e+02,9.520491557337837918e+00,9.576062685815196929e+00
2.227368290244945683e+02,3.909028396062087154e+02,2.225041944759385615e+01,2.230757721017089423e+01
2.111040437237348044e+02,4.320874449386381571e+02,2.037572188869536660e+01,2.027728351956426067e+01
4.887450559114913631e+02,2.378941891647725697e+02,3.163458809928004811e+01,3.170643689144206334e+01
5.133706549765009441e+01,4.677189806909998424e+02,1.355846414395443178e+00,1.333600248629068785e+00
2.566473175347481401e+02,4.137158435323126469e+02,2.313889348893853537e+01,2.316344945619392703e+01
4.879214283793031086e+02,3.977489208262893499e+02,2.798475763815810780e+01,2.791857214089705153e+01
4.742349548050389672e+02,4.356210041023917938e+02,2.730095870961946858e+01,2.725684934370309520e+01
5.489911346414359059e+02,2.846768692384377459e+02,3.103345420235813990e+01,3.105177043434318662e+01
2.059299826432927105e+01,3.672384396311094861e+02,4.078441777912600763e+00,3.989225586872297225e+00
5.953647918485067976e+02,4.470803765448350191e+02,2.845480358786526054e+01,2.849519856406588758e+01
2.453530179460944112e+02,2.185849382286648392e+02,2.749668054992904587e+01,2.746974386961637649e+01
5.434029218175297729e+02,4.453124427830826448e+02,2.795360160512231928e+01,2.796744376714170599e+01
5.938654133845593606e+02,4.179631118752186012e+02,2.883843449285177130e+01,2.884584473566917140e+01
2.647206205694009213e+02,4.264512372783046885e+02,2.314352567961481810e+01,2.311582054889342430e+01
3.112741386300187969e+02,3.682621593484004165e+02,2.571878707924579643e+01,2.578445806072867796e+01
2.836389881717358890e+02,2.562834334916958596e+02,2.740899916758957389e+01,2.752606490462608591e+01
5.989980535141594373e+02,3.399649560806450381e+02,3.028527957632794454e+01,3.031681738833053785e+01
3.026002394348491293e+02,4.612244494803554176e+02,2.367297671761186706e+01,2.358719361495969480e+01
4.034411219092497163e+02,4.033963935273808943e+02,2.680128854278113693e+01,2.680738382565506228e+01
2.602618469436322357e+02,3.247372921387901670e+02,2.534511607968995150e+01,2.533382909528334537e+01
4.345933986076262272e+02,1.961193755454631855e+02,3.245990970960846056e+01,3.250543079326848073e+01
4.210315128782082184e+02,4.526029746760330568e+02,2.634991019594788142e+01,2.635297890870993243e+01
4.378553552781534677e+02,3.077072511834120405e+02,2.885026306238211191e+01,2.895742512101543653e+01
3.462846293537198221e+02,1.871045909788290089e+02,3.068251450515940704e+01,3.071717336647668262e+01
2.826416073958095012e+02,2.398168220001128077e+02,2.776899032393637867e+01,2.779891087344180534e+01
1.927389338175181308e+02,2.543993747812828587e+02,2.494026891651416733e+01,2.492311875486151251e+01
3.281713539942799684e+02,3.342480199150477347e+02,2.669406070498752825e+01,2.664958979855152776e+01
3.307348246572770449e+02,1.074275751423469814e+02,3.830918294270392011e+01,3.830494011026124923e+01
3.676118536852049488e+02,1.909682295599709505e+02,3.102001638236787073e+01,3.103016534251023373e+01
3.768436474666337688e+01,1.322021059468814599e+02,1.284012033575274536e+01,1.286408147175970740e+01
6.503826124323995828e+01,4.807945048436482693e+02,1.752126156927300560e+00,1.762185635741547074e+00
4.448561531220905181e+02,2.615012001453995936e+02,3.002443684456358852e+01,3.001044151477976740e+01
4.479045447927423993e+02,2.723694577525340605e+02,2.978273192316605744e+01,2.978520751421265444e+01
8.041523130219077586e+01,3.827185631034369067e+02,6.226896477952658771e+00,6.203765524356519734e+00
4.602133594438722071e+02,3.445436869665647919e+02,2.847496494291835489e+01,2.842548450935803928e+01
5.702242093181763494e+02,3.311515025791161406e+02,3.011204607218425622e+01,3.006867096510028858e+01
5.695879183148207403e+02,3.238958157254854768e+02,3.027075583981273610e+01,3.029540174286187337e+01
3.390252004611094208e+02,2.182444756395784111e+02,2.940300362080549945e+01,2.943928336601979368e+01
9.134451451490883755e+01,3.637353998296562736e+02,9.212504735755828733e+00,9.201673544602474664e+00
4.690720272428156932e+02,2.469064517138810402e+02,3.090214672671461926e+01,3.089531652885641932e+01
3.122555112403287580e+02,4.256397584655865103e+02,2.464926395062138198e+01,2.467657758197149320e+01
5.434147820585702675e+02,2.242174784550391564e+02,3.362769031259182384e+01,3.362087137882712540e+01
3.256068823393613343e+02,3.014355170188584339e+02,2.726358569877453064e+01,2.742067552283974052e+01
1.306875599707522042e+02,1.183133484018779029e+02,2.747142161770201341e+01,2.747784968639968284e+01
7.505848645601010105e+01,1.232875718631860167e+02,2.329013860881052267e+01,2.326416772490964391e+01
1.922801776151401754e+01,3.450071603546606411e+02,4.375679667097755576e+00,4.285139516708352581e+00
5.361210186059739726e+02,1.220019425604442915e+02,5.395373743795007471e+01,5.396424553945938385e+01
5.536427491480362733e+02,4.803914726376347062e+02,2.762731505770396723e+01,2.767856562998087000e+01
6.106484860209274501e+01,1.938893262543576839e+02,1.379218080952903769e+01,1.378936432327427042e+01
4.106755777199181807e+02,3.140902253835428724e+02,2.835276804734924028e+01,2.841482683153620670e+01
1.806172144329592300e+02,2.392386506138700781e+02,2.491994150444160638e+01,2.489028963689983343e+01
5.249168576998063145e+02,1.049316940559845222e+02,6.479341622815336166e+01,6.478836075157697394e+01
5.798642759414137799e+02,4.345103580318555032e+02,2.846745673763824769e+01,2.845818814216656989e+01
2.730905063438248135e+02,3.662691728120624362e+02,2.478671409433727035e+01,2.474914771507208044e+01
2.335324721399347254e+02,1.007396503549079227e+02,3.302178037063399074e+01,3.294764836644667838e+01
5.408685588586916992e+02,2.512742736945546085e+02,3.212703215442252258e+01,3.207939257259176458e+01
1.722115840298527303e+02,3.991632900404454176e+02,1.862936522284639196e+01,1.853427533883316158e+01
5.363521404393984540e+02,3.379126022815798933e+02,2.953960686889205078e+01,2.957756138765665099e+01
5.737564323177051619e+02,3.322741377256216992e+02,3.013278500671902194e+01,3.012421326752309980e+01
1.367237704192598073e+02,1.555773026496443947e+02,2.606473688026749613e+01,2.605955119312224966e+01
2.409648595718539923e+02,1.338292768997124256e+02,3.046635060990852750e+01,3.043763526596161739e+01
4.569335503863256349e+02,4.751874023246136858e+02,2.655758022852786837e+01,2.660516737977832946e+01
1.496807579930259067e+02,2.284217226018799067e+02,2.373138793617025755e+01,2.368907419975544926e+01
4.164910172933134618e+02,2.027262301520904089e+02,3.163533377737602947e+01,3.171956967864310073e+01
2.596083383221962322e+02,2.294929036311967536e+02,2.753850959177333024e+01,2.759275975370657719e+01
5.814053554137159381e+02,3.415929489154560770e+02,3.002631082919534578e+01,2.999135512717620955e+01
5.162337260573308413e+02,2.705882146963083414e+02,3.093842132505152875e+01,3.092839353868676611e+01
5.678126323495556562e+02,2.811985877320053078e+02,3.146268598911186132e+01,3.149414268987358412e+01
3.509224624736136775e+02,2.303608861263354584e+02,2.927633920133136058e+01,2.933891010198030003e+01
4.540436915826006157e+02,2.166880921233536981e+02,3.183764803604342220e+01,3.179803482155323024e+01
1.568935033816923124e+02,3.610063656721264351e+02,1.875579732823788603e+01,1.873084746329461225e+01
4.260534570773554037e+02,2.183220859260700877e+02,3.114207049695448148e+01,3.126731881755078390e+01
7.651682992056559840e+01,3.238189484414617709e+02,8.238821973652051156e+00,8.284800696268893816e+00
1.790043995170121605e+02,3.493699711452496217e+02,2.101271488589824799e+01,2.105753981271784170e+01
4.060358827150007528e+02,2.971426672796555408e+02,2.860997059575644741e+01,2.870665184494600197e+01
5.239371605765180675e+02,4.394864672005265902e+02,2.782110100715354051e+01,2.784339391710465605e+01
1.132903832383778280e+02,4.900784248902576792e+02,7.627344765714800801e+00,7.604532377690587985e+00
1.646965615302874539e+02,2.938177474112851542e+02,2.210234817806358620e+01,2.201590273474334225e+01
6.094275671860353327e+01,2.763517803241429647e+02,7.284624422642997033e+00,7.327714667216348232e+00
1.464374897771835293e+01,4.712314727924527915e+02,5.301262118388280875e+00,5.244593941728679987e+00
1.686441945131471982e+02,2.801423239233050708e+02,2.287439371200096616e+01,2.290793173599817578e+01
2.733036990677129552e+02,3.399442090106605860e+02,2.536557019097770294e+01,2.526682866228646063e+01
3.191263788640921462e+01,3.981641625609241828e+02,2.298106850752823505e+00,2.274389239469980062e+00
9.084923134593412897e+01,1.620177918131115575e+02,2.228828411580187208e+01,2.228738585451860743e+01
4.118560253545400656e+02,3.859122313675466103e+02,2.718744611226356511e+01,2.712487003501624727e+01
5.185328176193448826e+02,4.158809578451485436e+02,2.807694325500128585e+01,2.804960318557266064e+01
2.935198865552039393e+01,2.521903762675974860e+02,3.013580740984816764e+00,2.971991099856302831e+00
4.583506199554190061e+02,3.754089425543271545e+02,2.795867934218155781e+01,2.796516916122395102e+01
1.878930861642354557e+02,4.124619438586761362e+02,1.941968297757473749e+01,1.935673020955349699e+01
2.511642976887551413e+02,2.225583236747854130e+02,2.752642732376178003e+01,2.751332449152330639e+01
5.744421491805042024e+02,3.641312380686576375e+02,2.949840982409970280e+01,2.956711693369306815e+01
2.166629618708534508e+02,1.995518532995545797e+02,2.731243977060394101e+01,2.738248125899979613e+01
1.221852569287868420e+02,3.485252112640139899e+02,1.527550311277092376e+01,1.537002315065765679e+01
4.995731310906669478e+02,1.797383585313740468e+02,3.596492030667720741e+01,3.598568028253851026e+01
1.345713269853563929e+02,3.318474436419580798e+02,1.771356216037114706e+01,1.769320685847191754e+01
3.759486900762504433e+02,1.970884615799766664e+02,3.093926149822588556e+01,3.095569410687465606e+01
3.652098473508003735e+02,1.731494486838386990e+02,3.190834488281244319e+01,3.194386283214231526e+01
1.002931796719686872e+02,4.883060167048923290e+02,5.736600157930388910e+00,5.750595693890609539e+00
4.766572408061496731e+02,1.303039920013412143e+02,4.403055961046692346e+01,4.410307232491486218e+01
3.873840178031178993e+02,3.100567282953250583e+02,2.809284968844547592e+01,2.805997134885749134e+01
6.156832198742294082e+01,3.273776362913099547e+02,4.867665489244297206e+00,4.857308379301085388e+00
4.451227325684661196e+02,4.153160785007041227e+02,2.721091674274924088e+01,2.713492797830913617e+01
2.247013405411285873e+02,1.901848849930200629e+02,2.779396811516680543e+01,2.777292020529977279e+01
2.094269398358687226e+02,4.986453356985080632e+02,1.819154498990359770e+01,1.825354432097260471e+01
4.482484271851554922e+02,4.950597144936918994e+02,2.617389794179188200e+01,2.617652102591771879e+01
2.804986550592142436e+01,3.004063665886815215e+02,2.846770822029147663e+00,2.884173271054762733e+00
4.671470405683684248e+02,3.448256015995972348e+02,2.855739567712134175e+01,2.857877715889398118e+01
3.506529065840954900e+02,2.488794503780719367e+02,2.879424067344366378e+01,2.884245610302201612e+01
4.284092790707724703e+02,2.199218175545629776e+02,3.112574496222429943e+01,3.108397700707155664e+01
4.626224192100526125e+02,3.267817319370707310e+02,2.881874117620939302e+01,2.884548589893969606e+01
5.170637591506941817e+02,1.862806654799174453e+02,3.593811738597814553e+01,3.597210257604099581e+01
5.142610898166922198e+02,3.120142337103881118e+02,2.979735953521919001e+01,2.985523603837697237e+01
1.732564297000668887e+02,2.977604882395096979e+02,2.250911655692162583e+01,2.257883915502859651e+01
3.358770732186251848e+02,2.252962289021410527e+02,2.914071202287783535e+01,2.911586251109666890e+01
3.195447026893804718e+02,1.368075539257903301e+02,3.311855303343602941e+01,3.304698055531103051e+01
4.379741738659258772e+02,3.340942569299513707e+02,2.836690970729110717e+01,2.833481111895115134e+01
4.922801787910793223e+02,4.809303066018426875e+02,2.693769117739546104e+01,2.700387019339368422e+01
2.255089178437060013e+02,4.366962400618424454e+02,2.108571257327229631e+01,2.103605235292172537e+01
3.337424280227917848e+02,1.518122012155188258e+02,3.236817621890237007e+01,3.229935728634004022e+01
3.681013977869467908e+02,2.180858555750606911e+02,2.996968169323657349e+01,2.990413160976260443e+01
8.856123938635042236e+01,2.864722519198105601e+02,1.312061207079373126e+01,1.305559492291684620e+01
5.370100793547901503e+02,3.490933544891391307e+02,2.933390368913497070e+01,2.936993859904211490e+01
3.434715442477252054e+02,2.980641058164341075e+02,2.763453196271051127e+01,2.759615864026150334e+01
8.181592633079428367e+01,3.700196548290309124e+02,7.043899261236983733e+00,7.012672290876508896e+00
1.499188774029378521e+02,1.120809705966934189e+02,2.853634144936842532e+01,2.859349235679726675e+01
2.474600655379288483e+01,3.245016656235194432e+02,3.288616362737856846e+00,3.335411801186689562e+00
