t,omega1,omega2,omega3,domega1_dt
2.226445289057811294e+01,-1.077425012412603245e+00,1.371341972181531477e-01,8.871182514321296342e-01,-5.210962352918258739e-02
2.227045409081816274e+01,-1.077722485226794147e+00,1.313402057148115032e-01,8.872343312390662540e-01,-4.702783836832227782e-02
2.227645529105820899e+01,-1.077989456037201421e+00,1.255452770736179557e-01,8.873380037563046718e-01,-4.194438319108446250e-02
2.228245649129825878e+01,-1.078225916067792722e+00,1.197496544980800187e-01,8.874292559412297887e-01,-3.685968407571216243e-02
2.228845769153830503e+01,-1.078431859113394786e+00,1.139535810565068114e-01,8.875080763384766147e-01,-3.177416740867156086e-02
2.229445889177835483e+01,-1.078607281570411969e+00,1.081572998912458394e-01,8.875744550988129422e-01,-2.668825999177071306e-02
2.230046009201840107e+01,-1.078752182378290847e+00,1.023610546769259666e-01,8.876283839480698656e-01,-2.160238936926631159e-02
2.230646129225845087e+01,-1.078866563041465332e+00,9.656508898580992706e-02,8.876698561956778422e-01,-1.651698319554657096e-02
2.231246249249849711e+01,-1.078950427629455477e+00,9.076964628603133300e-02,8.876988667347128770e-01,-1.143246915785479934e-02
2.231846369273854691e+01,-1.079003782776869036e+00,8.497496994156730765e-02,8.877154120418963013e-01,-6.349274900553356082e-03
2.232446489297859316e+01,-1.079026637683400347e+00,7.918130321226587998e-02,8.877194901775953273e-01,-1.267827949467711934e-03
2.233046609321864295e+01,-1.079019004113831226e+00,7.338888925381854833e-02,8.877111007858228264e-01,3.811444363773168476e-03
2.233646729345868920e+01,-1.078980896398029854e+00,6.759797111778770295e-02,8.876902450942371070e-01,8.888114977289938989e-03
2.234246849369873900e+01,-1.078912331430952110e+00,6.180879175157925204e-02,8.876569259141421364e-01,1.396175717448287779e-02
2.234846969393878524e+01,-1.078813328672640237e+00,5.602159399846998178e-02,8.876111476404874301e-01,1.903194465942877403e-02
2.235447089417883504e+01,-1.078683910145294300e+00,5.023662057398107367e-02,8.875529162500175318e-01,2.409825165277452302e-02
2.236047209441888128e+01,-1.078524100385330753e+00,4.445411358314586142e-02,8.874822392701572360e-01,2.916025338765484282e-02
2.236647329465893108e+01,-1.078333926520074870e+00,3.867431500028671587e-02,8.873991258261092474e-01,3.421752576756285913e-02
2.237247449489897733e+01,-1.078113418220731479e+00,3.289746648899609383e-02,8.873035866126486315e-01,3.926964559655080067e-02
2.237847569513902712e+01,-1.077862607676092210e+00,2.712380922286253271e-02,8.871956338777761131e-01,4.431619080899856095e-02
2.238447689537907337e+01,-1.077581529592536391e+00,2.135358388549797246e-02,8.870752814227182981e-01,4.935674054316675774e-02
2.239047809561912317e+01,-1.077270221194029265e+00,1.558703067051046831e-02,8.869425446019273407e-01,5.439087521455124308e-02
2.239647929585916941e+01,-1.076928722222124657e+00,9.824389281531467621e-03,8.867974403230817204e-01,5.941817658893118470e-02
2.240248049609921921e+01,-1.076557074935962754e+00,4.065898932188512227e-03,8.866399870470850209e-01,6.443822785519305596e-02
2.240848169633926545e+01,-1.076155324112125111e+00,-1.688201654327681081e-03,8.864702047879791103e-01,6.945061369821393937e-02
2.241448289657931525e+01,-1.075723516969984139e+00,-7.437674497632352014e-03,8.862881150677042186e-01,7.445492058577535266e-02
2.242048409681936150e+01,-1.075261703241492617e+00,-1.318228219183175190e-02,8.860937409573225176e-01,7.945073669781455017e-02
2.242648529705941129e+01,-1.074769935155553746e+00,-1.892178791616599964e-02,8.858871070681688664e-01,8.443765200568822960e-02
2.243248649729945754e+01,-1.074248267359794173e+00,-2.465595566841261022e-02,8.856682395049197964e-01,8.941525853983059435e-02
2.243848769753950734e+01,-1.073696756920561768e+00,-3.038455026491368102e-02,8.854371658655929567e-01,9.438315045867992636e-02
2.244448889777955358e+01,-1.073115463322927399e+00,-3.610733734054873828e-02,8.851939152415480017e-01,9.934092411714612325e-02
2.245049009801960338e+01,-1.072504448470683602e+00,-4.182408334876188544e-02,8.849385182174851483e-01,1.042881781347028691e-01
2.245649129825964962e+01,-1.071863776686346359e+00,-4.753455556153465128e-02,8.846710068714468411e-01,1.092245134629983433e-01
2.246249249849969942e+01,-1.071193514711151762e+00,-5.323852206941311060e-02,8.843914147748164201e-01,1.141495334530678724e-01
2.246849369873974567e+01,-1.070493731632301770e+00,-5.893575193055041600e-02,8.840997769489173930e-01,1.190628440439397834e-01
2.247449489897979547e+01,-1.069764498871512926e+00,-6.462601522680724853e-02,8.837961298574760205e-01,1.239640538751446142e-01
2.248049609921984171e+01,-1.069005890288590388e+00,-7.030908284578865630e-02,8.834805114685064797e-01,1.288527741730535747e-01
2.248649729945989151e+01,-1.068217982016169909e+00,-7.598472679447769440e-02,8.831529611562664028e-01,1.337286190696607147e-01
2.249249849969993775e+01,-1.067400852456280358e+00,-8.165272020596474334e-02,8.828135196992114020e-01,1.385912056699436512e-01
2.249849969993998755e+01,-1.066554582280340613e+00,-8.731283733947450831e-02,8.824622292799941814e-01,1.434401541131974656e-01
2.250450090018003380e+01,-1.065679254429163558e+00,-9.296485358033909630e-02,8.820991334854659804e-01,1.482750876337601553e-01
2.251050210042008359e+01,-1.064774954112951422e+00,-9.860854544002486954e-02,8.817242773066746864e-01,1.530956326212132845e-01
2.251650330066012984e+01,-1.063841768811300215e+00,-1.042436905561056337e-01,8.813377071388668327e-01,1.579014186799562180e-01
2.252250450090017964e+01,-1.062879788231064770e+00,-1.098700677502881112e-01,8.809394707565447735e-01,1.626920787326587015e-01
2.252850570114022588e+01,-1.061889104129523531e+00,-1.154874572892290591e-01,8.805296172083570960e-01,1.674672492787729339e-01
2.253450690138027568e+01,-1.060869810664786028e+00,-1.210956404161494110e-01,8.801081970241588781e-01,1.722265700934996202e-01
2.254050810162032192e+01,-1.059822004108456728e+00,-1.266943997235737140e-01,8.796752620454411087e-01,1.769696845672582008e-01
2.254650930186037172e+01,-1.058745782791199908e+00,-1.322835192263134285e-01,8.792308653931543150e-01,1.816962398141534485e-01
2.255251050210041797e+01,-1.057641247102744098e+00,-1.378627843614405601e-01,8.787750614677103389e-01,1.864058867238586326e-01
2.255851170234046776e+01,-1.056508499491878084e+00,-1.434319819883139724e-01,8.783079059489803386e-01,1.910982800128735448e-01
2.256451290258051401e+01,-1.055347644466454904e+00,-1.489909003885530603e-01,8.778294557962970091e-01,1.957730782750612131e-01
2.257051410282056381e+01,-1.054158788593387408e+00,-1.545393292660640627e-01,8.773397692484523613e-01,2.004299440315459035e-01
2.257651530306061005e+01,-1.052942040498653364e+00,-1.600770597470138612e-01,8.768389058236997213e-01,2.050685437798769051e-01
2.258251650330065985e+01,-1.051697510867289687e+00,-1.656038843798561533e-01,8.763269263197517311e-01,2.096885480425404735e-01
2.258851770354070609e+01,-1.050425312226590080e+00,-1.711195973433364548e-01,8.758038926858164874e-01,2.142896315558629472e-01
2.259451890378075589e+01,-1.049125558991736096e+00,-1.766239944300151132e-01,8.752698680488660843e-01,2.188714733071759899e-01
2.260052010402080214e+01,-1.047798367795106378e+00,-1.821168727258461739e-01,8.747249169080484332e-01,2.234337563621539846e-01
2.260652130426085193e+01,-1.046443857050821880e+00,-1.875980310093456616e-01,8.741691048780960704e-01,2.279761681758876168e-01
2.261252250450089818e+01,-1.045062146948110504e+00,-1.930672697577760499e-01,8.736024986854133978e-01,2.324984006367904199e-01
2.261852370474094798e+01,-1.043653359451302665e+00,-1.985243911471722411e-01,8.730251661680744624e-01,2.370001501055986615e-01
2.262452490498099422e+01,-1.042217618299836168e+00,-2.039691990523156695e-01,8.724371762758252880e-01,2.414811174535812233e-01
2.263052610522104402e+01,-1.040755049008250888e+00,-2.094014990467602533e-01,8.718385990700814325e-01,2.459410081000424630e-01
2.263652730546109026e+01,-1.039265778866194756e+00,-2.148210984028064430e-01,8.712295057239305418e-01,2.503795320490285192e-01
2.264252850570114006e+01,-1.037749936938416662e+00,-2.202278060915269509e-01,8.706099685221296847e-01,2.547964039253196589e-01
2.264852970594118631e+01,-1.036207654064774664e+00,-2.256214327827413269e-01,8.699800608611080177e-01,2.591913430096202675e-01
2.265453090618123611e+01,-1.034639062845632340e+00,-2.310017908541212583e-01,8.693398572403687741e-01,2.635640732777013717e-01
2.266053210642128235e+01,-1.033044297107991838e+00,-2.363686947332902799e-01,8.686894329478329624e-01,2.679143236114915338e-01
2.266653330666133215e+01,-1.031423492638182893e+00,-2.417219604636082486e-01,8.680288644907442341e-01,2.722418276113509061e-01
2.267253450690137839e+01,-1.029776786972769642e+00,-2.470614058155356507e-01,8.673582294729373920e-01,2.765463236800832503e-01
2.267853570714142819e+01,-1.028104319071573514e+00,-2.523868504857449957e-01,8.666776064023810067e-01,2.808275551503592871e-01
2.268453690738147444e+01,-1.026406229317681218e+00,-2.576981160970956419e-01,8.659870746911806361e-01,2.850852703092009999e-01
2.269053810762152423e+01,-1.024682659517436312e+00,-2.629950261986588322e-01,8.652867146555752731e-01,2.893192224217420727e-01
2.269653930786157048e+01,-1.022933752900447857e+00,-2.682774062656928526e-01,8.645766075159406761e-01,2.935291697541844158e-01
2.270254050810162028e+01,-1.021159654119581983e+00,-2.735450836996676793e-01,8.638568353967864821e-01,2.977148755960301596e-01
2.270854170834166652e+01,-1.019360509250970104e+00,-2.787978878282404427e-01,8.631274813267588719e-01,3.018761082815104579e-01
2.271454290858171632e+01,-1.017536465794000700e+00,-2.840356499052799633e-01,8.623886292386376828e-01,3.060126412102882609e-01
2.272054410882176256e+01,-1.015687672671327535e+00,-2.892582031108421048e-01,8.616403639693398508e-01,3.101242528673592291e-01
2.272654530906181236e+01,-1.013814280228861220e+00,-2.944653825511945877e-01,8.608827712599154136e-01,3.142107268422267841e-01
2.273254650930185861e+01,-1.011916440060509403e+00,-2.996570253220707247e-01,8.601159376523379585e-01,3.182718518565066379e-01
2.273854770954190840e+01,-1.009994304476198312e+00,-3.048329707178555337e-01,8.593399501757125192e-01,3.223074218194725837e-01
2.274454890978195465e+01,-1.008048027744788522e+00,-3.099930597937397003e-01,8.585548970778281719e-01,3.263172357851925609e-01
2.275055011002200445e+01,-1.006077765280076974e+00,-3.151371356397434376e-01,8.577608673463592570e-01,3.303010979954458803e-01
2.275655131026205069e+01,-1.004083673512653263e+00,-3.202650434256003042e-01,8.569579506334402685e-01,3.342588178945281596e-01
2.276255251050210049e+01,-1.002065909889889417e+00,-3.253766304007819632e-01,8.561462372556624123e-01,3.381902101373630010e-01
2.276855371074214673e+01,-1.000024632875950559e+00,-3.304717458944734232e-01,8.553258181940770477e-01,3.420950945968616042e-01
2.277455491098219653e+01,-9.979600019517838039e-01,-3.355502413155976860e-01,8.544967850941922460e-01,3.459732963706078079e-01
2.278055611122224278e+01,-9.958721776151293614e-01,-3.406119701527912103e-01,8.536592302659760101e-01,3.498246457867976722e-01
2.278655731146229257e+01,-9.937613213805102097e-01,-3.456567879744283922e-01,8.528132466838531656e-01,3.536489784095103728e-01
2.279255851170233882e+01,-9.916275957792417550e-01,-3.506845524285970850e-01,8.519589279867088027e-01,3.574461350432400208e-01
2.279855971194238862e+01,-9.894711643594220618e-01,-3.556951232431230236e-01,8.510963684778843907e-01,3.612159617367647346e-01
2.280456091218243486e+01,-9.872921916859420666e-01,-3.606883622255455668e-01,8.502256631251818852e-01,3.649583097862847958e-01
2.281056211242248466e+01,-9.850908433404751419e-01,-3.656641332631417329e-01,8.493469075608593988e-01,3.686730357379037759e-01
2.281656331266253090e+01,-9.828672852543598459e-01,-3.706223024054902115e-01,8.484601976882715224e-01,3.723600012612032772e-01
2.282256451290258070e+01,-9.806216841808181872e-01,-3.755627378341268585e-01,8.475656299592249088e-01,3.760190732559376969e-01
2.282856571314262695e+01,-9.783542083241123510e-01,-3.804853097764341885e-01,8.466633017452229737e-01,3.796501239672738226e-01
2.283456691338267319e+01,-9.760650264663047748e-01,-3.853898905992375612e-01,8.457533108231148899e-01,3.832530308044124756e-01
2.284056811362272299e+01,-9.737543079657359213e-01,-3.902763548089713819e-01,8.448357553741975279e-01,3.868276763329693280e-01
2.284656931386276923e+01,-9.714222227570283863e-01,-3.951445790516703860e-01,8.439107339842172317e-01,3.903739482670562366e-01
2.285257051410281903e+01,-9.690689413510767958e-01,-3.999944421129901229e-01,8.429783456433654898e-01,3.938917394607871492e-01
2.285857171434286528e+01,-9.666946348350594631e-01,-4.048258249181836410e-01,8.420386897462838194e-01,3.973809478991634503e-01
2.286457291458291508e+01,-9.642994748724269538e-01,-4.096386105321245807e-01,8.410918660920595480e-01,4.008414766884079716e-01
2.287057411482296132e+01,-9.618836337029134098e-01,-4.144326841592842481e-01,8.401379748842293660e-01,4.042732340456861029e-01
2.287657531506301112e+01,-9.594472841425251142e-01,-4.192079331437544298e-01,8.391771167307757739e-01,4.076761332882880007e-01
2.288257651530305736e+01,-9.569905995835519263e-01,-4.239642469692246340e-01,8.382093926441311904e-01,4.110500928222091122e-01
2.288857771554310716e+01,-9.545137539945559579e-01,-4.287015172590048495e-01,8.372349040411734000e-01,4.143950361302029539e-01
2.289457891578315341e+01,-9.520169219203828970e-01,-4.334196377760027863e-01,8.362537527432301054e-01,4.177108917592439741e-01
2.290058011602320320e+01,-9.495002783741071095e-01,-4.381185044095149417e-01,8.352660409122244500e-01,4.209975932602254556e-01
2.290658131626324945e+01,-9.469639977976173073e-01,-4.427980150617924493e-01,8.342718704357389159e-01,4.242550787269491197e-01
2.291258251650329925e+01,-9.444082559129789445e-01,-4.474580698931300282e-01,8.332713440202209609e-01,4.274832916011872541e-01
2.291858371674334549e+01,-9.418332289497713949e-01,-4.520985712060965889e-01,8.322645647353897891e-01,4.306821803060558729e-01
2.292458491698339529e+01,-9.392390932662203484e-01,-4.567194233962763028e-01,8.312516357904821129e-01,4.338516980581198501e-01
2.293058611722344153e+01,-9.366260253492100230e-01,-4.613205329522467868e-01,8.302326605342569277e-01,4.369918028460735293e-01
2.293658731746349133e+01,-9.339942018142713964e-01,-4.659018084556009187e-01,8.292077424549898490e-01,4.401024574090247610e-01
2.294258851770353758e+01,-9.313437994055939750e-01,-4.704631605809251882e-01,8.281769851804792193e-01,4.431836292143287448e-01
2.294858971794358737e+01,-9.286749949960135808e-01,-4.750045020958211794e-01,8.271404924780402235e-01,4.462352904350377347e-01
2.295459091818363362e+01,-9.259879655870247861e-01,-4.795257478608840884e-01,8.260983682545101070e-01,4.492574179269157031e-01
2.296059211842368342e+01,-9.232828883087688121e-01,-4.840268148297242612e-01,8.250507165562435130e-01,4.522499932050820792e-01
2.296659331866372966e+01,-9.205599404200451863e-01,-4.885076220489457111e-01,8.239976415691170342e-01,4.552130024202336034e-01
2.297259451890377946e+01,-9.178192993083001960e-01,-4.929680906581673794e-01,8.229392476185245497e-01,4.581464363345106872e-01
2.297859571914382570e+01,-9.150611424896387680e-01,-4.974081438900021523e-01,8.218756391693818886e-01,4.610502902969552119e-01
2.298459691938387550e+01,-9.122856476088119226e-01,-5.018277070700777331e-01,8.208069208261222771e-01,4.639245642186263230e-01
2.299059811962392175e+01,-9.094929924392298748e-01,-5.062267076170157143e-01,8.197331973327007804e-01,4.667692625473224277e-01
2.299659931986397154e+01,-9.066833545053133436e-01,-5.106050748953402385e-01,8.186545733482081255e-01,4.695843939791920496e-01
2.300260052010401779e+01,-9.038569104278845190e-01,-5.149627399848457632e-01,8.175711530565284990e-01,4.723699709910497702e-01
2.300860172034406759e+01,-9.010138379422025778e-01,-5.192996364762000328e-01,8.164830413649135643e-01,4.751260112233615662e-01
2.301460292058411383e+01,-8.981543146208552653e-01,-5.236156999485032104e-01,8.153903431465935325e-01,4.778525365476252729e-01
2.302060412082416363e+01,-8.952785177418255413e-01,-5.279108679167632268e-01,8.142931631624550359e-01,4.805495729426542684e-01
