t,N,P_mate,Q_env,dN_dt,dN_dt_noisy
7.563512702540508315e+01,8.727014685045180897e+01,1.623629933638589193e+02,4.361319301589459485e+01,-4.676926025126704189e-05,7.114561562637509162e-01
7.565513102620523966e+01,8.727014581260256421e+01,1.623629887449723128e+02,4.361323674202694178e+01,-4.650433082531435502e-05,-7.820638473520604705e-01
7.567513502700541039e+01,8.727014481602522267e+01,1.623629841321577203e+02,4.361328037945678204e+01,-4.649187256688946945e-05,-4.067017079566450644e-01
7.569513902780556691e+01,8.727014386015920877e+01,1.623629795254399539e+02,4.361332392836718697e+01,-4.672830641538894270e-05,-5.238786802224572048e-01
7.571514302860572343e+01,8.727014294308236231e+01,1.623629749249460019e+02,4.361336738895165865e+01,-4.720129588520194375e-05,4.239706633228741972e-01
7.573514702940587995e+01,8.727014206151081055e+01,1.623629703309049432e+02,4.361341076141407314e+01,-4.788974680991486821e-05,-3.569423202616892610e-01
7.575515103020605068e+01,8.727014121079908193e+01,1.623629657436480329e+02,4.361345404596870168e+01,-4.876380742757646658e-05,-9.273048417769297336e-01
7.577515503100620720e+01,8.727014038494003501e+01,1.623629611636086167e+02,4.361349724284022500e+01,-4.978486842333040840e-05,-1.037261172733715320e+00
7.579515903180636371e+01,8.727013957656488685e+01,1.623629565913222166e+02,4.361354035226369064e+01,-5.090556301468041056e-05,1.428770980363427423e-01
7.581516303260652023e+01,8.727013877694319888e+01,1.623629520274264166e+02,4.361358337448457689e+01,-5.206976646832117694e-05,-8.282036982860554453e-01
7.583516703340669096e+01,8.727013797598290523e+01,1.623629474726610056e+02,4.361362630975872889e+01,-5.321259700963310024e-05,5.370407360989658541e-01
7.585517103420684748e+01,8.727013716223027018e+01,1.623629429278678913e+02,4.361366915835238700e+01,-5.426041465739217529e-05,5.178787253743220020e-01
7.587517503500700400e+01,8.727013632286993072e+01,1.623629383939910724e+02,4.361371192054220813e+01,-5.513082238906008570e-05,-5.811188952331792779e-01
7.589517903580716052e+01,8.727013544372486820e+01,1.623629338720767521e+02,4.361375459661522314e+01,-5.573266540181975870e-05,-1.847600486116160179e-01
7.591518303660733125e+01,8.727013450925639404e+01,1.623629293632731958e+02,4.361379718686885809e+01,-5.596603091362339910e-05,-5.209467024314565729e-03
7.593518703740748776e+01,8.727013350256423507e+01,1.623629248688308451e+02,4.361383969161094143e+01,-5.572224949901283253e-05,-7.633671076150492230e-01
7.595519103820764428e+01,8.727013241045497693e+01,1.623629203897221771e+02,4.361388211111968616e+01,-5.491649213240634708e-05,-6.346811641686606054e-01
7.597519503900780080e+01,8.727013127116350688e+01,1.623629159230633547e+02,4.361392444526691747e+01,-5.379469514821266785e-05,-3.353176201192483163e-01
7.599519903980797153e+01,8.727013010780848390e+01,1.623629114671040270e+02,4.361396669404336990e+01,-5.250557350677809154e-05,-3.792852110126850029e-02
7.601520304060812805e+01,8.727012893303790975e+01,1.623629070208790779e+02,4.361400885752206591e+01,-5.113049915905776288e-05,1.169780295694618361e-01
7.603520704140828457e+01,8.727012775813811629e+01,1.623629025835254254e+02,4.361405093578644454e+01,-4.974208651731260034e-05,-9.594958400105690899e-01
7.605521104220844109e+01,8.727012659303383657e+01,1.623628981542822487e+02,4.361409292893036138e+01,-4.840419256879613386e-05,9.861289575741398472e-02
7.607521504300861181e+01,8.727012544628813373e+01,1.623628937324907611e+02,4.361413483705809568e+01,-4.717191650627228228e-05,-7.927888194344563655e-02
7.609521904380876833e+01,8.727012432510245787e+01,1.623628893175943517e+02,4.361417666028431483e+01,-4.609160023960612307e-05,-1.545775415991130497e-01
7.611522304460892485e+01,8.727012323531660343e+01,1.623628849091385007e+02,4.361421839873411699e+01,-4.520082796943825088e-05,-2.527963536181739856e-01
7.613522704540908137e+01,8.727012218140873756e+01,1.623628805067708640e+02,4.361426005254300975e+01,-4.452842655666700011e-05,4.911680811551644710e-01
7.615523104620925210e+01,8.727012116649540019e+01,1.623628761102412170e+02,4.361430162185691017e+01,-4.409446522402049595e-05,7.581591106290915816e-01
7.617523504700940862e+01,8.727012019233146134e+01,1.623628717194014541e+02,4.361434310683215188e+01,-4.391025565553263732e-05,-2.518493732461988266e-01
7.619523904780956514e+01,8.727011925931017799e+01,1.623628673342056175e+02,4.361438450763547792e+01,-4.397835192548882333e-05,-1.084259414466683946e-01
7.621524304860972165e+01,8.727011836646316567e+01,1.623628629547098399e+02,4.361442582444404081e+01,-4.429255083948646643e-05,-8.169781547563963464e-01
7.623524704940989238e+01,8.727011751146041263e+01,1.623628585810724587e+02,4.361446705744540964e+01,-4.483789147968764155e-05,-2.248893608197315985e-01
7.625525105021004890e+01,8.727011669061023724e+01,1.623628542135539021e+02,4.361450820683756291e+01,-4.559065540377105208e-05,3.202305811020885740e-01
7.627525505101020542e+01,8.727011589885935905e+01,1.623628498525166890e+02,4.361454927282890992e+01,-4.651836688651656004e-05,-7.382811483215674653e-02
7.629525905181036194e+01,8.727011512979282770e+01,1.623628454984255427e+02,4.361459025563824099e+01,-4.757979230873843335e-05,1.554605568032257079e-01
7.631526305261053267e+01,8.727011437563407981e+01,1.623628411518472774e+02,4.361463115549477720e+01,-4.872494091046064568e-05,-7.709210169860172823e-02
7.633526705341068919e+01,8.727011362724489629e+01,1.623628368134508548e+02,4.361467197263815621e+01,-4.989506412300670490e-05,2.808064179543757338e-02
7.635527105421084570e+01,8.727011287412543084e+01,1.623628324840073560e+02,4.361471270731841798e+01,-5.102265605216871336e-05,3.131502178386884605e-01
7.637527505501100222e+01,8.727011210441419564e+01,1.623628281643899811e+02,4.361475335979602619e+01,-5.203145323662283772e-05,3.638772475460449463e-01
7.639527905581115874e+01,8.727011130488806145e+01,1.623628238555740779e+02,4.361479393034184682e+01,-5.283643460529674485e-05,-9.906227884051427290e-01
7.641528305661132947e+01,8.727011046096228597e+01,1.623628195586371703e+02,4.361483441923715532e+01,-5.334382179000840551e-05,-1.235734079866889767e-01
7.643528705741148599e+01,8.727010955669044279e+01,1.623628152747588445e+02,4.361487482677365080e+01,-5.345107864229703409e-05,-1.468256857685694472e+00
7.645529105821164251e+01,8.727010857476450667e+01,1.623628110052208058e+02,4.361491515325344892e+01,-5.304691173080300359e-05,-5.435554340945264636e-03
7.647529505901179903e+01,8.727010751280862166e+01,1.623628067501852001e+02,4.361495539886042394e+01,-5.211606499244680890e-05,-2.839473968125020287e-01
7.649529905981196976e+01,8.727010641459878570e+01,1.623628025063533471e+02,4.361499556341374273e+01,-5.094011098094597401e-05,-3.065360852364664712e-01
7.651530306061212627e+01,8.727010529615758117e+01,1.623627982725077743e+02,4.361503564695124879e+01,-4.962212450720926427e-05,7.703153603870485089e-01
7.653530706141228279e+01,8.727010416972514406e+01,1.623627940477146296e+02,4.361507564954034422e+01,-4.824085277732592658e-05,1.707000293687927217e-01
7.655531106221243931e+01,8.727010304617995473e+01,1.623627898311422371e+02,4.361511557125883343e+01,-4.686628567185380234e-05,5.581521549049761610e-01
7.657531506301261004e+01,8.727010193503889468e+01,1.623627856220610113e+02,4.361515541219498004e+01,-4.555965563213248970e-05,3.069878558265591861e-01
7.659531906381276656e+01,8.727010084445718974e+01,1.623627814198435431e+02,4.361519517244745714e+01,-4.437343767449419829e-05,8.371952229492616304e-01
7.661532306461292308e+01,8.727009978122845268e+01,1.623627772239644571e+02,4.361523485212538986e+01,-4.335134919131178322e-05,-1.270931565911714578e-01
7.663532706541307959e+01,8.727009875078466905e+01,1.623627730340006394e+02,4.361527445134829861e+01,-4.252835029205925821e-05,-1.305905679870218994e-01
7.665533106621325032e+01,8.727009775719619711e+01,1.623627688496309815e+02,4.361531397024616297e+01,-4.193064354751641076e-05,-4.915136239514483751e-02
7.667533506701340684e+01,8.727009680317173945e+01,1.623627646706366079e+02,4.361535340895938617e+01,-4.157567390450367384e-05,1.221109573384085767e+00
7.669533906781356336e+01,8.727009589005841406e+01,1.623627604969006768e+02,4.361539276763879514e+01,-4.147212924010545976e-05,-2.203650075701947819e-01
7.671534306861371988e+01,8.727009501784166901e+01,1.623627563284085795e+02,4.361543204644564753e+01,-4.161993948059716786e-05,1.128941822311158374e-02
7.673534706941389061e+01,8.727009418514536776e+01,1.623627521652477697e+02,4.361547124555163180e+01,-4.201027769568099757e-05,6.854611984408431891e-01
7.675535107021404713e+01,8.727009338923170390e+01,1.623627480076078200e+02,4.361551036513886714e+01,-4.262555901846099005e-05,4.601327210850029159e-01
7.677535507101420365e+01,8.727009262600127215e+01,1.623627438557804794e+02,4.361554940539991065e+01,-4.343944134177490923e-05,-2.489910848363776907e-01
7.679535907181436016e+01,8.727009188999301159e+01,1.623627397101595875e+02,4.361558836653772886e+01,-4.441682497713372868e-05,8.711593835653194118e-01
7.681536307261453089e+01,8.727009117438424823e+01,1.623627355712411600e+02,4.361562724876573327e+01,-4.551385296736043529e-05,2.396928230549927041e-01
7.683536707341468741e+01,8.727009047099069505e+01,1.623627314396233032e+02,4.361566605230775906e+01,-4.667791087342720857e-05,7.230895940997844606e-01
7.685537107421484393e+01,8.727008977026642356e+01,1.623627273160062714e+02,4.361570477739808638e+01,-4.784762678866627539e-05,3.025587169824583422e-01
7.687537507501500045e+01,8.727008906130384958e+01,1.623627232011924377e+02,4.361574342428139772e+01,-4.895287115402879863e-05,3.887724388550629073e-01
7.689537907581517118e+01,8.727008833183380432e+01,1.623627190960862947e+02,4.361578199321283478e+01,-4.991475735494077526e-05,-3.713068265369644516e-01
7.691538307661532770e+01,8.727008756822546331e+01,1.623627150016944825e+02,4.361582048445794157e+01,-5.064564093970602698e-05,7.090834429042323084e-01
7.693538707741548421e+01,8.727008675548638905e+01,1.623627109191257887e+02,4.361585889829270712e+01,-5.104912034425979073e-05,-3.505353532785238091e-01
7.695539107821564073e+01,8.727008587726251676e+01,1.623627068495911203e+02,4.361589723500355831e+01,-5.102003649426478660e-05,3.838719014954131842e-02
7.697539507901581146e+01,8.727008491583818284e+01,1.623627027944034751e+02,4.361593549488733146e+01,-5.044447306090660277e-05,5.435693290206861095e-01
7.699539907981596798e+01,8.727008388706067876e+01,1.623626987523591652e+02,4.361597367797558178e+01,-4.942437601584970253e-05,-1.697506901293344972e-01
7.701540308061612450e+01,8.727008282857237020e+01,1.623626947206201976e+02,4.361601178412741575e+01,-4.820186767062750732e-05,5.965102495324321047e-02
7.703540708141628102e+01,8.727008175356719732e+01,1.623626906981819502e+02,4.361604981339458220e+01,-4.686182872148947354e-05,4.098867300097433844e-03
7.705541108221645175e+01,8.727008067387751566e+01,1.623626866841418064e+02,4.361608776583928915e+01,-4.548038256757536146e-05,7.832352710321741074e-02
7.707541508301660826e+01,8.727007959997399666e+01,1.623626826776994108e+02,4.361612564153419669e+01,-4.412489487037873914e-05,2.951164484230418550e-01
7.709541908381676478e+01,8.727007854096574135e+01,1.623626786781564704e+02,4.361616344056239569e+01,-4.285397420744629926e-05,-7.490983387322619480e-01
7.711542308461692130e+01,8.727007750460019508e+01,1.623626746849167830e+02,4.361620116301742911e+01,-4.171747140446768753e-05,-2.621185382517106088e-01
7.713542708541709203e+01,8.727007649726323280e+01,1.623626706974863794e+02,4.361623880900329198e+01,-4.075648044477020449e-05,1.032685019289335981e+00
7.715543108621724855e+01,8.727007552397905954e+01,1.623626667154733241e+02,4.361627637863441720e+01,-4.000333728981786408e-05,-9.768759997975683396e-01
7.717543508701740507e+01,8.727007458841028154e+01,1.623626627385878578e+02,4.361631387203568266e+01,-3.948162091660378792e-05,-3.184985195296832772e-01
7.719543908781756159e+01,8.727007369285789196e+01,1.623626587666423120e+02,4.361635128934243255e+01,-3.920615280605943553e-05,3.991908656487976881e-01
7.721544308861773231e+01,8.727007283826124251e+01,1.623626547995511942e+02,4.361638863070042760e+01,-3.918299699989802320e-05,-9.205509625213892377e-01
7.723544708941788883e+01,8.727007202419807186e+01,1.623626508373311310e+02,4.361642589626588773e+01,-3.940946007219281455e-05,-4.309258818412170511e-01
7.725545109021804535e+01,8.727007124888453404e+01,1.623626468801008400e+02,4.361646308620549206e+01,-3.987409154149190726e-05,-4.018192785988581872e-01
7.727545509101820187e+01,8.727007050917511322e+01,1.623626429280811863e+02,4.361650020069634337e+01,-4.055668328817318979e-05,7.836033950571141826e-01
7.729545909181837260e+01,8.727006980056269470e+01,1.623626389815951825e+02,4.361653723992599652e+01,-4.142826978181801678e-05,-4.343918001448938138e-01
7.731546309261852912e+01,8.727006911717853654e+01,1.623626350410679606e+02,4.361657420409247266e+01,-4.245112810963291849e-05,3.159847586740886505e-01
7.733546709341868564e+01,8.727006845179231220e+01,1.623626311070267718e+02,4.361661109340420239e+01,-4.357877821803413099e-05,-3.149801398927984941e-01
7.735547109421884215e+01,8.727006779581202522e+01,1.623626271801009864e+02,4.361664790808010395e+01,-4.475598237263511692e-05,5.180901252627818747e-03
7.737547509501901288e+01,8.727006713928408033e+01,1.623626232610221507e+02,4.361668464834950498e+01,-4.591874562720477115e-05,-5.664915637751402055e-01
7.739547909581916940e+01,8.727006647089325497e+01,1.623626193506238451e+02,4.361672131445219946e+01,-4.699431552523947175e-05,-7.356504627785290795e-01
7.741548309661932592e+01,8.727006577796274200e+01,1.623626154498419112e+02,4.361675790663842633e+01,-4.790118246944530256e-05,-2.342817267807291159e-01
7.743548709741948244e+01,8.727006504645407858e+01,1.623626115597141961e+02,4.361679442516885530e+01,-4.854907930962326645e-05,-6.881364874590574221e-01
7.745549109821965317e+01,8.727006426096717462e+01,1.623626076813807515e+02,4.361683087031462946e+01,-4.883898138530184951e-05,-8.827287173720758939e-02
7.747549509901980969e+01,8.727006340474034118e+01,1.623626038160837197e+02,4.361686724235731560e+01,-4.866310695206266246e-05,5.909009693510605676e-02
7.749549909981996620e+01,8.727006246243574594e+01,1.623625999649585196e+02,4.361690354156694838e+01,-4.792283175447664689e-05,2.043418016653150981e-01
7.751550310062012272e+01,8.727006146811083909e+01,1.623625961254366246e+02,4.361693976782326132e+01,-4.683722016807223554e-05,7.635115278654216464e-01
7.753550710142029345e+01,8.727006044807954765e+01,1.623625922955302485e+02,4.361697592106676069e+01,-4.557553359063604148e-05,7.091074465913500546e-01
7.755551110222044997e+01,8.727005941512803133e+01,1.623625884742659196e+02,4.361701200134443468e+01,-4.422002882620290620e-05,-5.521363945093444858e-01
7.757551510302060649e+01,8.727005838068092203e+01,1.623625846607724270e+02,4.361704800871373067e+01,-4.284420570854763355e-05,-3.750262530378675740e-01
7.759551910382076301e+01,8.727005735480116755e+01,1.623625808542805657e+02,4.361708394324256233e+01,-4.151280630537712568e-05,8.445567168195634578e-01
7.761552310462093374e+01,8.727005634619014529e+01,1.623625770541233067e+02,4.361711980500930252e+01,-4.028181574255995656e-05,-2.769253455823054641e-02
7.763552710542109025e+01,8.727005536218761961e+01,1.623625732597357683e+02,4.361715559410279752e+01,-3.919846156463790976e-05,-1.933013903123564914e-01
7.765553110622124677e+01,8.727005440877172759e+01,1.623625694706551599e+02,4.361719131062232435e+01,-3.830121417536247463e-05,5.350808612007890153e-01
7.767553510702140329e+01,8.727005349055899330e+01,1.623625656865208384e+02,4.361722695467765476e+01,-3.761978643979091430e-05,-3.128036732306596068e-01
7.769553910782157402e+01,8.727005261080434195e+01,1.623625619070742800e+02,4.361726252638900547e+01,-3.717513391165994108e-05,4.663208474936675341e-01
7.771554310862173054e+01,8.727005177140107151e+01,1.623625581321590801e+02,4.361729802588705951e+01,-3.697945494707255421e-05,-1.514479814629658139e-01
7.773554710942188706e+01,8.727005097288088109e+01,1.623625543617209814e+02,4.361733345331295908e+01,-3.703619053396778327e-05,6.468734466346915957e-01
7.775555111022204358e+01,8.727005021441384258e+01,1.623625505958078179e+02,4.361736880881830558e+01,-3.734002415001214104e-05,-7.318616139713832180e-02
