t,v,brake_temperature,cart_position,dv_dt
2.473694738947789418e+01,4.441189254164033429e+00,5.426692135868775324e+01,2.584504438939554234e+02,-2.851038735969853577e-01
2.474294858971794042e+01,4.439478950658868328e+00,5.425968293653421171e+01,2.584770912331638897e+02,-2.848865921125968148e-01
2.474894978995799022e+01,4.437769953928122568e+00,5.425244372868220211e+01,2.585037283126317220e+02,-2.846687216757948224e-01
2.475495099019803646e+01,4.436062267480935795e+00,5.424520373952034902e+01,2.585303551402022890e+02,-2.844502625268297002e-01
2.476095219043808626e+01,4.434355894823272415e+00,5.423796297344491535e+01,2.585569717237397640e+02,-2.842312149177935732e-01
2.476695339067813251e+01,4.432650839457933145e+00,5.423072143485982366e+01,2.585835780711288976e+02,-2.840115791125948363e-01
2.477295459091818230e+01,4.430947104884546128e+00,5.422347912817662774e+01,2.586101741902751314e+02,-2.837913553869306771e-01
2.477895579115822855e+01,4.429244694599571375e+00,5.421623605781454103e+01,2.586367600891045981e+02,-2.835705440282615397e-01
2.478495699139827835e+01,4.427543612096298098e+00,5.420899222820040819e+01,2.586633357755640645e+02,-2.833491453357830370e-01
2.479095819163832459e+01,4.425843860864847379e+00,5.420174764376874776e+01,2.586899012576209884e+02,-2.831271596203994712e-01
2.479695939187837439e+01,4.424145444392168613e+00,5.419450230896168108e+01,2.587164565432634618e+02,-2.829045872046961341e-01
2.480296059211842064e+01,4.422448366162044842e+00,5.418725622822901755e+01,2.587430016405003244e+02,-2.826814284229111074e-01
2.480896179235847043e+01,4.420752629655086530e+00,5.418000940602818361e+01,2.587695365573609365e+02,-2.824576836209087283e-01
2.481496299259851668e+01,4.419058238348737788e+00,5.417276184682427242e+01,2.587960613018954632e+02,-2.822333531561490583e-01
2.482096419283856648e+01,4.417365195717268378e+00,5.416551355509000132e+01,2.588225758821747036e+02,-2.820084373976610159e-01
2.482696539307861272e+01,4.415673505231784368e+00,5.415826453530576146e+01,2.588490803062900909e+02,-2.817829367260134554e-01
2.483296659331866252e+01,4.413983170360217478e+00,5.415101479195955392e+01,2.588755745823536927e+02,-2.815568515332859123e-01
2.483896779355870876e+01,4.412294194567334849e+00,5.414376432954706786e+01,2.589020587184983242e+02,-2.813301822230397375e-01
2.484496899379875856e+01,4.410606581314727492e+00,5.413651315257160945e+01,2.589285327228773781e+02,-2.811029292102874555e-01
2.485097019403880481e+01,4.408920334060823620e+00,5.412926126554413031e+01,2.589549966036650517e+02,-2.808750929214642866e-01
2.485697139427885460e+01,4.407235456260876205e+00,5.412200867298324169e+01,2.589814503690560628e+02,-2.806466737943982825e-01
2.486297259451890085e+01,4.405551951366974528e+00,5.411475537941520741e+01,2.590078940272658201e+02,-2.804176722782794062e-01
2.486897379475895065e+01,4.403869822828033520e+00,5.410750138937390119e+01,2.590343275865305372e+02,-2.801880888336291675e-01
2.487497499499899689e+01,4.402189074089800869e+00,5.410024670740088482e+01,2.590607510551068344e+02,-2.799579239322708690e-01
2.488097619523904669e+01,4.400509708594852576e+00,5.409299133804534421e+01,2.590871644412723072e+02,-2.797271780572968547e-01
2.488697739547909293e+01,4.398831729782599176e+00,5.408573528586411783e+01,2.591135677533249577e+02,-2.794958517030405876e-01
2.489297859571914273e+01,4.397155141089277741e+00,5.407847855542168247e+01,2.591399609995836499e+02,-2.792639453750411782e-01
2.489897979595918898e+01,4.395479945947958988e+00,5.407122115129016748e+01,2.591663441883877113e+02,-2.790314595900167949e-01
2.490498099619923877e+01,4.393806147788540173e+00,5.406396307804934764e+01,2.591927173280973307e+02,-2.787983948758278041e-01
2.491098219643928502e+01,4.392133750037753082e+00,5.405670434028665028e+01,2.592190804270932176e+02,-2.785647517714483490e-01
2.491698339667933482e+01,4.390462756119157817e+00,5.404944494259712684e+01,2.592454334937768863e+02,-2.783305308269326539e-01
2.492298459691938106e+01,4.388793169453145460e+00,5.404218488958350974e+01,2.592717765365703713e+02,-2.780957326033834942e-01
2.492898579715943086e+01,4.387124993456937183e+00,5.403492418585613422e+01,2.592981095639164550e+02,-2.778603576729188340e-01
2.493498699739947710e+01,4.385458231544586027e+00,5.402766283603302355e+01,2.593244325842785543e+02,-2.776244066186396298e-01
2.494098819763952690e+01,4.383792887126973348e+00,5.402040084473981096e+01,2.593507456061408334e+02,-2.773878800345951912e-01
2.494698939787957315e+01,4.382128963611813255e+00,5.401313821660981063e+01,2.593770486380080342e+02,-2.771507785257524836e-01
2.495299059811962294e+01,4.380466464403648175e+00,5.400587495628396084e+01,2.594033416884055896e+02,-2.769131027079608787e-01
2.495899179835966919e+01,4.378805392903853289e+00,5.399861106841083824e+01,2.594296247658795664e+02,-2.766748532079195133e-01
2.496499299859971899e+01,4.377145752510632093e+00,5.399134655764668622e+01,2.594558978789967227e+02,-2.764360306631427067e-01
2.497099419883976523e+01,4.375487546619019952e+00,5.398408142865539361e+01,2.594821610363445643e+02,-2.761966357219255430e-01
2.497699539907981503e+01,4.373830778620881432e+00,5.397681568610847336e+01,2.595084142465311743e+02,-2.759566690433110647e-01
2.498299659931986128e+01,4.372175451904913857e+00,5.396954933468510518e+01,2.595346575181852700e+02,-2.757161312970555223e-01
2.498899779955991107e+01,4.370521569856642863e+00,5.396228237907210001e+01,2.595608908599562596e+02,-2.754750231635921254e-01
2.499499899979995732e+01,4.368869135858425956e+00,5.395501482396393556e+01,2.595871142805142995e+02,-2.752333453339985692e-01
2.500100020004000712e+01,4.367218153289449845e+00,5.394774667406271362e+01,2.596133277885501798e+02,-2.749910985099595084e-01
2.500700140028005336e+01,4.365568625525732216e+00,5.394047793407819569e+01,2.596395313927752682e+02,-2.747482834037345834e-01
2.501300260052010316e+01,4.363920555940121737e+00,5.393320860872778155e+01,2.596657251019216801e+02,-2.745049007381198947e-01
2.501900380076014940e+01,4.362273947902298943e+00,5.392593870273651646e+01,2.596919089247421653e+02,-2.742609512464147525e-01
2.502500500100019920e+01,4.360628804778770018e+00,5.391866822083710531e+01,2.597180828700101642e+02,-2.740164356723839845e-01
2.503100620124024545e+01,4.358985129932877456e+00,5.391139716776988422e+01,2.597442469465197519e+02,-2.737713547702242400e-01
2.503700740148029524e+01,4.357342926724789400e+00,5.390412554828284186e+01,2.597704011630857508e+02,-2.735257093045256327e-01
2.504300860172034149e+01,4.355702198511508527e+00,5.389685336713161234e+01,2.597965455285434473e+02,-2.732795000502382110e-01
2.504900980196039129e+01,4.354062948646864939e+00,5.388958062907946100e+01,2.598226800517491029e+02,-2.730327277926317131e-01
2.505501100220043753e+01,4.352425180481521494e+00,5.388230733889733415e+01,2.598488047415793858e+02,-2.727853933272632592e-01
2.506101220244048733e+01,4.350788897362968477e+00,5.387503350136379510e+01,2.598749196069317691e+02,-2.725374974599374389e-01
2.506701340268053357e+01,4.349154102635531594e+00,5.386775912126505261e+01,2.599010246567242461e+02,-2.722890410066713951e-01
2.507301460292058337e+01,4.347520799640361311e+00,5.386048420339498222e+01,2.599271198998956720e+02,-2.720400247936554661e-01
2.507901580316062962e+01,4.345888991715442629e+00,5.385320875255509065e+01,2.599532053454054221e+02,-2.717904496572189355e-01
2.508501700340067941e+01,4.344258682195589749e+00,5.384593277355452301e+01,2.599792810022335630e+02,-2.715403164437900085e-01
2.509101820364072566e+01,4.342629874412447855e+00,5.383865627121009823e+01,2.600053468793809088e+02,-2.712896260098593970e-01
2.509701940388077546e+01,4.341002571694490442e+00,5.383137925034625226e+01,2.600314029858689082e+02,-2.710383792219422938e-01
2.510302060412082170e+01,4.339376777367024651e+00,5.382410171579508074e+01,2.600574493307395301e+02,-2.707865769565416247e-01
2.510902180436087150e+01,4.337752494752185939e+00,5.381682367239631759e+01,2.600834859230556049e+02,-2.705342201001081359e-01
2.511502300460091774e+01,4.336129727168942516e+00,5.380954512499736353e+01,2.601095127719005973e+02,-2.702813095490029793e-01
2.512102420484096754e+01,4.334508477933088244e+00,5.380226607845323628e+01,2.601355298863784924e+02,-2.700278462094604093e-01
2.512702540508101379e+01,4.332888750357255070e+00,5.379498653762662741e+01,2.601615372756140800e+02,-2.697738309975482585e-01
2.513302660532106358e+01,4.331270547750897038e+00,5.378770650738784553e+01,2.601875349487527842e+02,-2.695192648391288026e-01
2.513902780556110983e+01,4.329653873420305388e+00,5.378042599261486600e+01,2.602135229149607198e+02,-2.692641486698214015e-01
2.514502900580115963e+01,4.328038730668597012e+00,5.377314499819330962e+01,2.602395011834246361e+02,-2.690084834349623644e-01
2.515103020604120587e+01,4.326425122795724221e+00,5.376586352901643551e+01,2.602654697633518595e+02,-2.687522700895681460e-01
2.515703140628125567e+01,4.324813053098464977e+00,5.375858158998514824e+01,2.602914286639705779e+02,-2.684955095982918816e-01
2.516303260652130191e+01,4.323202524870430885e+00,5.375129918600800494e+01,2.603173778945294998e+02,-2.682382029353887476e-01
2.516903380676135171e+01,4.321593541402060978e+00,5.374401632200120815e+01,2.603433174642980248e+02,-2.679803510846737735e-01
2.517503500700139796e+01,4.319986105980630597e+00,5.373673300288860588e+01,2.603692473825662432e+02,-2.677219550394830394e-01
2.518103620724144776e+01,4.318380221890237181e+00,5.372944923360167735e+01,2.603951676586449366e+02,-2.674630158026336524e-01
2.518703740748149400e+01,4.316775892411817139e+00,5.372216501907957564e+01,2.604210783018654638e+02,-2.672035343863848889e-01
2.519303860772154380e+01,4.315173120823131647e+00,5.371488036426907087e+01,2.604469793215799314e+02,-2.669435118123970052e-01
2.519903980796159004e+01,4.313571910398773745e+00,5.370759527412461409e+01,2.604728707271610801e+02,-2.666829491116916584e-01
2.520504100820163984e+01,4.311972264410168343e+00,5.370030975360825920e+01,2.604987525280023988e+02,-2.664218473246116048e-01
2.521104220844168609e+01,4.310374186125569551e+00,5.369302380768974103e+01,2.605246247335178396e+02,-2.661602075007817869e-01
2.521704340868173588e+01,4.308777678810061573e+00,5.368573744134642567e+01,2.605504873531422163e+02,-2.658980306990660347e-01
2.522304460892178213e+01,4.307182745725562256e+00,5.367845065956333173e+01,2.605763403963309202e+02,-2.656353179875293735e-01
2.522904580916183193e+01,4.305589390130814209e+00,5.367116346733310905e+01,2.606021838725600333e+02,-2.653720704433952249e-01
2.523504700940187817e+01,4.303997615281395461e+00,5.366387586965607426e+01,2.606280177913262719e+02,-2.651082891530062158e-01
2.524104820964192797e+01,4.302407424429713245e+00,5.365658787154017517e+01,2.606538421621471571e+02,-2.648439752117816015e-01
2.524704940988197421e+01,4.300818820825003996e+00,5.364929947800101928e+01,2.606796569945606166e+02,-2.645791297241790185e-01
2.525305061012202401e+01,4.299231807713336018e+00,5.364201069406183109e+01,2.607054622981254397e+02,-2.643137538036502421e-01
2.525905181036207026e+01,4.297646388337608592e+00,5.363472152475352317e+01,2.607312580824211068e+02,-2.640478485726017732e-01
2.526505301060212005e+01,4.296062565937548428e+00,5.362743197511461801e+01,2.607570443570476186e+02,-2.637814151623528724e-01
2.527105421084216630e+01,4.294480343749716766e+00,5.362014205019131197e+01,2.607828211316256670e+02,-2.635144547130959247e-01
2.527705541108221610e+01,4.292899725007501388e+00,5.361285175503741840e+01,2.608085884157968053e+02,-2.632469683738508648e-01
2.528305661132226234e+01,4.291320712941125493e+00,5.360556109471442454e+01,2.608343462192229936e+02,-2.629789573024287064e-01
2.528905781156231214e+01,4.289743310777637042e+00,5.359827007429144174e+01,2.608600945515869967e+02,-2.627104226653854124e-01
2.529505901180235838e+01,4.288167521740918531e+00,5.359097869884524812e+01,2.608858334225922135e+02,-2.624413656379832593e-01
2.530106021204240818e+01,4.286593349051681656e+00,5.358368697346023879e+01,2.609115628419627342e+02,-2.621717874041472052e-01
2.530706141228245443e+01,4.285020795927469095e+00,5.357639490322849696e+01,2.609372828194432827e+02,-2.619016891564228677e-01
2.531306261252250422e+01,4.283449865582652727e+00,5.356910249324970863e+01,2.609629933647992743e+02,-2.616310720959356129e-01
2.531906381276255047e+01,4.281880561228436299e+00,5.356180974863124078e+01,2.609886944878167583e+02,-2.613599374323480884e-01
2.532506501300260027e+01,4.280312886072852763e+00,5.355451667448807029e+01,2.610143861983024749e+02,-2.610882863838169254e-01
2.533106621324264651e+01,4.278746843320766935e+00,5.354722327594286213e+01,2.610400685060838555e+02,-2.608161201769512161e-01
2.533706741348269631e+01,4.277182436173872837e+00,5.353992955812589116e+01,2.610657414210089087e+02,-2.605434400467706579e-01
2.534306861372274255e+01,4.275619667830697246e+00,5.353263552617509902e+01,2.610914049529463909e+02,-2.602702472366624775e-01
2.534906981396279235e+01,4.274058541486593477e+00,5.352534118523605855e+01,2.611170591117857498e+02,-2.599965429983376319e-01
2.535507101420283860e+01,4.272499060333750265e+00,5.351804654046200938e+01,2.611427039074370100e+02,-2.597223285917910074e-01
2.536107221444288840e+01,4.270941227561181996e+00,5.351075159701381523e+01,2.611683393498308874e+02,-2.594476052852562331e-01
2.536707341468293464e+01,4.269385046354736701e+00,5.350345636006000660e+01,2.611939654489188456e+02,-2.591723743551642700e-01
2.537307461492298444e+01,4.267830519897091612e+00,5.349616083477673811e+01,2.612195822146728688e+02,-2.588966370860997235e-01
2.537907581516303068e+01,4.266277651367755830e+00,5.348886502634783113e+01,2.612451896570857457e+02,-2.586203947707587103e-01
2.538507701540308048e+01,4.264726443943065881e+00,5.348156893996473826e+01,2.612707877861708425e+02,-2.583436487099047829e-01
2.539107821564312673e+01,4.263176900796192825e+00,5.347427258082655754e+01,2.612963766119622164e+02,-2.580664002123274070e-01
2.539707941588317652e+01,4.261629025044165076e+00,5.346697595411335158e+01,2.613219561444677765e+02,-2.577886505928506100e-01
2.540308061612322277e+01,4.260082817561177571e+00,5.345967906389909530e+01,2.613475263917702023e+02,-2.575104010917491637e-01
2.540908181636327257e+01,4.258538280230823148e+00,5.345238191481907819e+01,2.613730873629726830e+02,-2.572316529938908358e-01
2.541508301660331881e+01,4.256995416127296039e+00,5.344508451212506372e+01,2.613986390682726437e+02,-2.569524076357804221e-01
2.542108421684336861e+01,4.255454228313925391e+00,5.343778686107214071e+01,2.614241815178807542e+02,-2.566726663614487536e-01
2.542708541708341485e+01,4.253914719843185033e+00,5.343048896691875171e+01,2.614497147220208149e+02,-2.563924305224143940e-01
2.543308661732346465e+01,4.252376893756681930e+00,5.342319083492665754e+01,2.614752386909298707e+02,-2.561117014776376211e-01
2.543908781756351090e+01,4.250840753085169510e+00,5.341589247036095855e+01,2.615007534348579838e+02,-2.558304805934820680e-01
2.544508901780356069e+01,4.249306300848535223e+00,5.340859387849008044e+01,2.615262589640685178e+02,-2.555487692436691494e-01
2.545109021804360694e+01,4.247773540055810315e+00,5.340129506458580266e+01,2.615517552888378532e+02,-2.552665688092388696e-01
2.545709141828365674e+01,4.246242473705161835e+00,5.339399603392321580e+01,2.615772424194556720e+02,-2.549838806785049705e-01
2.546309261852370298e+01,4.244713104783900626e+00,5.338669679178075711e+01,2.616027203662247302e+02,-2.547007062470141858e-01
2.546909381876374923e+01,4.243185436268473332e+00,5.337939734344019627e+01,2.616281891394609147e+02,-2.544170469175030536e-01
2.547509501900379902e+01,4.241659471124466840e+00,5.337209769418662120e+01,2.616536487494933567e+02,-2.541329040998565048e-01
2.548109621924384527e+01,4.240135212306610946e+00,5.336479784930848069e+01,2.616790992066642616e+02,-2.538482792110641206e-01
2.548709741948389507e+01,4.238612662758769467e+00,5.335749781409754178e+01,2.617045405213290792e+02,-2.535631736751785548e-01
