t,v_x,v_y,y_position,dv_x_dt
7.403480696139228349e-09,-1.718644785818046657e+05,-1.482175582435209071e+05,-1.295136562038325502e-03,-8.167915544384765625e+13
7.405481096219243925e-09,-1.720267312312452123e+05,-1.488443243765804800e+05,-1.295433683232003873e-03,-8.054084581270281250e+13
7.407481496299260328e-09,-1.721867057969479938e+05,-1.494716689890437701e+05,-1.295732058788843111e-03,-7.940153012976629688e+13
7.409481896379275904e-09,-1.723444002803531475e+05,-1.500995837156478956e+05,-1.296031689858542692e-03,-7.826122389904767188e+13
7.411482296459292307e-09,-1.724998127142344601e+05,-1.507280601853491098e+05,-1.296332577573887888e-03,-7.711994263462282812e+13
7.413482696539308710e-09,-1.726529411626989022e+05,-1.513570900213208806e+05,-1.296634723050747381e-03,-7.597770186062273438e+13
7.415483096619324286e-09,-1.728037837211868318e+05,-1.519866648409547925e+05,-1.296938127388075649e-03,-7.483451711121851562e+13
7.417483496699340690e-09,-1.729523385164722276e+05,-1.526167762558611867e+05,-1.297242791667912098e-03,-7.369040393060625000e+13
7.419483896779356266e-09,-1.730986037066621357e+05,-1.532474158718675317e+05,-1.297548716955380195e-03,-7.254537787299645312e+13
7.421484296859372669e-09,-1.732425774811972515e+05,-1.538785752890203148e+05,-1.297855904298689201e-03,-7.139945450259585938e+13
7.423484696939388245e-09,-1.733842580608513963e+05,-1.545102461015830631e+05,-1.298164354729131791e-03,-7.025264939359767969e+13
7.425485097019404648e-09,-1.735236436977320700e+05,-1.551424198980384390e+05,-1.298474069261087299e-03,-6.910497813016367969e+13
7.427485497099420224e-09,-1.736607326752798690e+05,-1.557750882610860572e+05,-1.298785048892018255e-03,-6.795645630641381250e+13
7.429485897179436627e-09,-1.737955233082690393e+05,-1.564082427676447260e+05,-1.299097294602472984e-03,-6.680709952640857031e+13
7.431486297259452203e-09,-1.739280139428069524e+05,-1.570418749888501770e+05,-1.299410807356084089e-03,-6.565692340413830469e+13
7.433486697339468606e-09,-1.740582029563345714e+05,-1.576759764900572773e+05,-1.299725588099569316e-03,-6.450594356350564062e+13
7.435487097419484182e-09,-1.741860887576260720e+05,-1.583105388308379625e+05,-1.300041637762731342e-03,-6.335417563831502344e+13
7.437487497499500586e-09,-1.743116697867892217e+05,-1.589455535649831872e+05,-1.300358957258457120e-03,-6.220163527225432812e+13
7.439487897579516162e-09,-1.744349445152649132e+05,-1.595810122405010043e+05,-1.300677547482719182e-03,-6.104833811888482031e+13
7.441488297659532565e-09,-1.745559114458276599e+05,-1.602169063996184850e+05,-1.300997409314574122e-03,-5.989429984162310156e+13
7.443488697739548141e-09,-1.746745691125851881e+05,-1.608532275787797698e+05,-1.301318543616163679e-03,-5.873953611373026562e+13
7.445489097819564544e-09,-1.747909160809787572e+05,-1.614899673086481052e+05,-1.301640951232714734e-03,-5.758406261829379688e+13
7.447489497899580120e-09,-1.749049509477828396e+05,-1.621271171141037485e+05,-1.301964632992538449e-03,-5.642789504821746875e+13
7.449489897979596523e-09,-1.750166723411054700e+05,-1.627646685142460337e+05,-1.302289589707031348e-03,-5.527104910620254688e+13
7.451490298059612099e-09,-1.751260789205665060e+05,-1.634026130255308235e+05,-1.302615822170553233e-03,-5.411354049901694531e+13
7.453490698139627675e-09,-1.752331693778752524e+05,-1.640409421856269182e+05,-1.302943331159935178e-03,-5.295538489401846875e+13
7.455491098219644906e-09,-1.753379424330688780e+05,-1.646796474989606068e+05,-1.303272117436943701e-03,-5.179659801837060156e+13
7.457491498299660482e-09,-1.754403968372014642e+05,-1.653187204581975820e+05,-1.303602181746646872e-03,-5.063719561987214844e+13
7.459491898379676058e-09,-1.755405313730410708e+05,-1.659581525535538676e+05,-1.303933524816965669e-03,-4.947719344997610156e+13
7.461492298459691634e-09,-1.756383448550692701e+05,-1.665979352727937221e+05,-1.304266147358672462e-03,-4.831660726377943750e+13
7.463492698539708864e-09,-1.757338361294814385e+05,-1.672380601012305706e+05,-1.304600050065391880e-03,-4.715545282000679688e+13
7.465493098619724440e-09,-1.758270040741863486e+05,-1.678785185217250837e+05,-1.304935233613599725e-03,-4.599374588100047656e+13
7.467493498699740016e-09,-1.759178475988067221e+05,-1.685193020146881754e+05,-1.305271698662624708e-03,-4.483150221269944531e+13
7.469493898779755592e-09,-1.760063656446788227e+05,-1.691604020580789656e+05,-1.305609445854647149e-03,-4.366873758463072656e+13
7.471494298859772822e-09,-1.760925571848526597e+05,-1.698018101274058863e+05,-1.305948475814699191e-03,-4.250546776989122656e+13
7.473494698939788398e-09,-1.761764212240917841e+05,-1.704435176957244112e+05,-1.306288789150664804e-03,-4.134170854513864062e+13
7.475495099019803974e-09,-1.762579567988734925e+05,-1.710855162336404319e+05,-1.306630386453279998e-03,-4.017747569057082031e+13
7.477495499099821205e-09,-1.763371629773888562e+05,-1.717277972093084536e+05,-1.306973268296133259e-03,-3.901278498991412500e+13
7.479495899179836781e-09,-1.764140388595423719e+05,-1.723703520884302270e+05,-1.307317435235663813e-03,-3.784765223041282812e+13
7.481496299259852357e-09,-1.764885835769524274e+05,-1.730131723342577752e+05,-1.307662887811163795e-03,-3.668209320280780469e+13
7.483496699339867933e-09,-1.765607962929509813e+05,-1.736562494075912691e+05,-1.308009626544777383e-03,-3.551612370132704688e+13
7.485497099419885163e-09,-1.766306762025837379e+05,-1.742995747667802498e+05,-1.308357651941500360e-03,-3.434975952366830469e+13
7.487497499499900739e-09,-1.766982225326099142e+05,-1.749431398677212710e+05,-1.308706964489179904e-03,-3.318301647098987891e+13
7.489497899579916315e-09,-1.767634345415025309e+05,-1.755869361638612754e+05,-1.309057564658515881e-03,-3.201591034788868359e+13
7.491498299659931891e-09,-1.768263115194482671e+05,-1.762309551061953825e+05,-1.309409452903060201e-03,-3.084845696239112109e+13
7.493498699739949121e-09,-1.768868527883474890e+05,-1.768751881432679656e+05,-1.309762629659216165e-03,-2.968067212593604297e+13
7.495499099819964697e-09,-1.769450577018141048e+05,-1.775196267211705563e+05,-1.310117095346239116e-03,-2.851257165336401562e+13
7.497499499899980273e-09,-1.770009256451758265e+05,-1.781642622835449874e+05,-1.310472850366236654e-03,-2.734417136289748438e+13
7.499499899979995849e-09,-1.770544560354739951e+05,-1.788090862715812691e+05,-1.310829895104167987e-03,-2.617548707612964453e+13
7.501500300060013080e-09,-1.771056483214636683e+05,-1.794540901240187231e+05,-1.311188229927844799e-03,-2.500653461800812109e+13
7.503500700140028656e-09,-1.771545019836133870e+05,-1.800992652771436842e+05,-1.311547855187929733e-03,-2.383732981682480859e+13
7.505501100220044232e-09,-1.772010165341056127e+05,-1.807446031647929922e+05,-1.311908771217938337e-03,-2.266788850419426953e+13
7.507501500300059808e-09,-1.772451915168253181e+05,-1.813900952185783535e+05,-1.312270978334241240e-03,-2.149822651463163672e+13
7.509501900380077038e-09,-1.772870265055669006e+05,-1.820357328939103463e+05,-1.312634476836758903e-03,-2.032835963816612891e+13
7.511502300460092614e-09,-1.773265211048102356e+05,-1.826815076302452362e+05,-1.312999267008954467e-03,-1.915830369270825781e+13
7.513502700540108190e-09,-1.773636749514174007e+05,-1.833274108468836639e+05,-1.313365349116966604e-03,-1.798807453166958594e+13
7.515503100620123766e-09,-1.773984877139767050e+05,-1.839734339640899270e+05,-1.313732723409741362e-03,-1.681768800549658594e+13
7.517503500700140996e-09,-1.774309590928030084e+05,-1.846195684030932316e+05,-1.314101390119032159e-03,-1.564715996165482812e+13
7.519503900780156572e-09,-1.774610888199373439e+05,-1.852658055860853929e+05,-1.314471349459399568e-03,-1.447650624461829492e+13
7.521504300860172148e-09,-1.774888766591471503e+05,-1.859121369362241530e+05,-1.314842601628212621e-03,-1.330574269585005078e+13
7.523504700940187724e-09,-1.775143224059263302e+05,-1.865585538776309986e+05,-1.315215146805647287e-03,-1.213488515379131250e+13
7.525505101020204955e-09,-1.775374258874950756e+05,-1.872050478353922372e+05,-1.315588985154688209e-03,-1.096394945384612695e+13
7.527505501100220531e-09,-1.775581869627998676e+05,-1.878516102355567855e+05,-1.315964116821125886e-03,-9.792951428370867188e+12
7.529505901180236107e-09,-1.775766055225136806e+05,-1.884982325051395746e+05,-1.316340541933559921e-03,-8.621906906653898438e+12
7.531506301260253337e-09,-1.775926814890357491e+05,-1.891449060721197166e+05,-1.316718260603397077e-03,-7.450831714904920898e+12
7.533506701340268913e-09,-1.776064148164917133e+05,-1.897916223654390487e+05,-1.317097272924851268e-03,-6.279741676243473633e+12
7.535507101420284489e-09,-1.776178054907335609e+05,-1.904383728150052484e+05,-1.317477578974944651e-03,-5.108652610679313477e+12
7.537507501500300065e-09,-1.776268535293396853e+05,-1.910851488516897953e+05,-1.317859178813506754e-03,-3.937580335101486328e+12
7.539507901580317296e-09,-1.776335589816147403e+05,-1.917319419073289610e+05,-1.318242072483174912e-03,-2.766540663263184570e+12
7.541508301660332872e-09,-1.776379219285898434e+05,-1.923787434147217136e+05,-1.318626260009393182e-03,-1.595549405770732422e+12
7.543508701740348448e-09,-1.776399424830224016e+05,-1.930255448076328903e+05,-1.319011741400414510e-03,-4.246223700642431641e+11
7.545509101820364024e-09,-1.776396207893962273e+05,-1.936723375207910722e+05,-1.319398516647298566e-03,7.462246395931434326e+11
7.547509501900381254e-09,-1.776369570239214809e+05,-1.943191129898896615e+05,-1.319786585723913257e-03,1.916975822130576416e+12
7.549509901980396830e-09,-1.776319513945346698e+05,-1.949658626515847282e+05,-1.320175948586933216e-03,3.087615379681052246e+12
7.551510302060412406e-09,-1.776246041408986493e+05,-1.956125779434982687e+05,-1.320566605175841528e-03,4.258127517599566895e+12
7.553510702140427982e-09,-1.776149155344026804e+05,-1.962592503042159951e+05,-1.320958555412928221e-03,5.428496444474920898e+12
7.555511102220445212e-09,-1.776028858781623712e+05,-1.969058711732884403e+05,-1.321351799203292210e-03,6.598706372144584961e+12
7.557511502300460788e-09,-1.775885155070196488e+05,-1.975524319912288338e+05,-1.321746336434837833e-03,7.768741515705829102e+12
7.559511902380476364e-09,-1.775718047875428456e+05,-1.981989241995162738e+05,-1.322142166978278969e-03,8.938586093534828125e+12
7.561512302460491940e-09,-1.775527541180266417e+05,-1.988453392405935738e+05,-1.322539290687136217e-03,1.010822432729758203e+13
7.563512702540509171e-09,-1.775313639284920646e+05,-1.994916685578684555e+05,-1.322937707397738418e-03,1.127764044196528125e+13
7.565513102620524747e-09,-1.775076346804428322e+05,-2.001379035971811682e+05,-1.323337416929333023e-03,1.244681866849800586e+13
7.567513502700540323e-09,-1.774815668613484595e+05,-2.007840358356110519e+05,-1.323738419086676471e-03,1.361574329623482812e+13
7.569513902780555899e-09,-1.774531609926852980e+05,-2.014300567266992293e+05,-1.324140713656398642e-03,1.478439857328448438e+13
7.571514302860573129e-09,-1.774224176295494253e+05,-2.020759577129996032e+05,-1.324544300407067910e-03,1.595276872938245117e+13
7.573514702940588705e-09,-1.773893373583868379e+05,-2.027217302414857259e+05,-1.324949179090214191e-03,1.712083800392353711e+13
7.575515103020604281e-09,-1.773539207969934214e+05,-2.033673657635540003e+05,-1.325355349440332639e-03,1.828859064598274609e+13
7.577515503100619857e-09,-1.773161685945149511e+05,-2.040128557350214396e+05,-1.325762811174881033e-03,1.945601091432306641e+13
7.579515903180637087e-09,-1.772760814314471500e+05,-2.046581916161268600e+05,-1.326171563994280218e-03,2.062308307741189062e+13
7.581516303260652663e-09,-1.772336600196357176e+05,-2.053033648715286981e+05,-1.326581607581914539e-03,2.178979141343017578e+13
7.583516703340668239e-09,-1.771889051022760978e+05,-2.059483669703081250e+05,-1.326992941604131617e-03,2.295612021029120312e+13
7.585517103420683815e-09,-1.771418174539137690e+05,-2.065931893859670963e+05,-1.327405565710242791e-03,2.412205376565030078e+13
7.587517503500701046e-09,-1.770923978804440412e+05,-2.072378235964292835e+05,-1.327819479532522245e-03,2.528757638692073438e+13
7.589517903580716622e-09,-1.770406472191122302e+05,-2.078822610840379202e+05,-1.328234682686207447e-03,2.645267239128179297e+13
7.591518303660732198e-09,-1.769865663385135122e+05,-2.085264933355591202e+05,-1.328651174769499357e-03,2.761732610569930469e+13
7.593518703740749428e-09,-1.769301561385928653e+05,-2.091705118421802181e+05,-1.329068955363562655e-03,2.878152186693424219e+13
7.595519103820765004e-09,-1.768714175506454194e+05,-2.098143080995081109e+05,-1.329488024032524432e-03,2.994524402155479297e+13
7.597519503900780580e-09,-1.768103515373160189e+05,-2.104578736075725465e+05,-1.329908380323475709e-03,3.110847692595434766e+13
7.599519903980796156e-09,-1.767469590925994271e+05,-2.111011998708239698e+05,-1.330330023766471007e-03,3.227120494636120703e+13
7.601520304060813386e-09,-1.766812412418403837e+05,-2.117442783981345128e+05,-1.330752953874528126e-03,3.343341245885358984e+13
7.603520704140828962e-09,-1.766131990417335765e+05,-2.123871007027959567e+05,-1.331177170143627280e-03,3.459508384936843750e+13
7.605521104220844538e-09,-1.765428335803234950e+05,-2.130296583025229629e+05,-1.331602672052712832e-03,3.575620351372125781e+13
7.607521504300860114e-09,-1.764701459770046058e+05,-2.136719427194507734e+05,-1.332029459063692424e-03,3.691675585761471875e+13
7.609521904380877345e-09,-1.763951373825212067e+05,-2.143139454801364627e+05,-1.332457530621437413e-03,3.807672529665371094e+13
7.611522304460892921e-09,-1.763178089789676596e+05,-2.149556581155566091e+05,-1.332886886153781137e-03,3.923609625635481250e+13
7.613522704540908497e-09,-1.762381619797880703e+05,-2.155970721611107583e+05,-1.333317525071521297e-03,4.039485317216492969e+13
7.615523104620924073e-09,-1.761561976297765796e+05,-2.162381791566190077e+05,-1.333749446768419094e-03,4.155298048947052344e+13
7.617523504700941303e-09,-1.760719172050770721e+05,-2.168789706463232869e+05,-1.334182650621198573e-03,4.271046266361232031e+13
7.619523904780956879e-09,-1.759853220131836133e+05,-2.175194381788850878e+05,-1.334617135989546628e-03,4.386728415989479688e+13
7.621524304860972455e-09,-1.758964133929399541e+05,-2.181595733073887532e+05,-1.335052902216114518e-03,4.502342945360443750e+13
7.623524704940988031e-09,-1.758051927145397931e+05,-2.187993675893392938e+05,-1.335489948626515915e-03,4.617888303001935938e+13
7.625525105021005262e-09,-1.757116613747077936e+05,-2.194388126027425460e+05,-1.335928274531669215e-03,4.733362941362314062e+13
7.627525505101020838e-09,-1.756158207962937013e+05,-2.200778999416114530e+05,-1.336367879228044083e-03,4.848765315993619531e+13
7.629525905181036414e-09,-1.755176724421959952e+05,-2.207166211710637726e+05,-1.336808761990883028e-03,4.964093877399367188e+13
7.631526305261051990e-09,-1.754172178061606246e+05,-2.213549678630856215e+05,-1.337250922078622121e-03,5.079347077532104688e+13
7.633526705341069220e-09,-1.753144584125021938e+05,-2.219929315975323261e+05,-1.337694358733025222e-03,5.194523369976393750e+13
7.635527105421084796e-09,-1.752093958161043411e+05,-2.226305039621262113e+05,-1.338139071179183549e-03,5.309621209949638281e+13
7.637527505501100372e-09,-1.751020316024191852e+05,-2.232676765524598886e+05,-1.338585058625517193e-03,5.424639054303824219e+13
7.639527905581115948e-09,-1.749923673874677042e+05,-2.239044409719940159e+05,-1.339032320263774251e-03,5.539575361526363281e+13
7.641528305661133178e-09,-1.748804048178394733e+05,-2.245407888320585189e+05,-1.339480855269030608e-03,5.654428591741499219e+13
7.643528705741148754e-09,-1.747661455706931883e+05,-2.251767117518503219e+05,-1.339930662799689292e-03,5.769197206711052344e+13
7.645529105821164330e-09,-1.746495913537559391e+05,-2.258122013584365486e+05,-1.340381741997482851e-03,5.883879669836161719e+13
7.647529505901179906e-09,-1.745307439053237031e+05,-2.264472492867525434e+05,-1.340834091987470975e-03,5.998474446158214844e+13
7.649529905981197137e-09,-1.744096049942611426e+05,-2.270818471796027443e+05,-1.341287711878041793e-03,6.112980002360044531e+13
7.651530306061212713e-09,-1.742861764200018661e+05,-2.277159866876586748e+05,-1.341742600760910571e-03,6.227394806766867188e+13
7.653530706141228289e-09,-1.741604600125480501e+05,-2.283496594694620871e+05,-1.342198757711121453e-03,6.341717329347942188e+13
7.655531106221245519e-09,-1.740324576324705849e+05,-2.289828571914233617e+05,-1.342656181787046585e-03,6.455946041717442188e+13
7.657531506301261095e-09,-1.739021711709093652e+05,-2.296155715278199641e+05,-1.343114872030385255e-03,6.570079417135388281e+13
7.659531906381276671e-09,-1.737696025495727954e+05,-2.302477941607996181e+05,-1.343574827466165623e-03,6.684115930509343750e+13
