t,h,v,m,dv_dt
4.197239447889577946e+01,1.733593243419548890e+04,9.488791325924130433e+02,5.802760552110423760e+02,3.327294263651405259e+01
4.198439687937587195e+01,1.734732365690048391e+04,9.492785411269330780e+02,5.801560312062414368e+02,3.328185573408728715e+01
4.199639927985597154e+01,1.735871967415730251e+04,9.496780566648725426e+02,5.800360072014404977e+02,3.329077252034761614e+01
4.200840168033606403e+01,1.737012048725111526e+04,9.500776792505681669e+02,5.799159831966395586e+02,3.329969299758535328e+01
4.202040408081616363e+01,1.738152609746763846e+04,9.504774089283845342e+02,5.797959591918385058e+02,3.330861716809273076e+01
4.203240648129625612e+01,1.739293650609307952e+04,9.508772457427114659e+02,5.796759351870375667e+02,3.331754503416383528e+01
4.204440888177635571e+01,1.740435171441418424e+04,9.512771897379667507e+02,5.795559111822366276e+02,3.332647659809469332e+01
4.205641128225644820e+01,1.741577172371818961e+04,9.516772409585930745e+02,5.794358871774356885e+02,3.333541186218323560e+01
4.206841368273654780e+01,1.742719653529287461e+04,9.520773994490613177e+02,5.793158631726347494e+02,3.334435082872926159e+01
4.208041608321664029e+01,1.743862615042650577e+04,9.524776652538674853e+02,5.791958391678338103e+02,3.335329350003451765e+01
4.209241848369673988e+01,1.745006057040789528e+04,9.528780384175352083e+02,5.790758151630327575e+02,3.336223987840264016e+01
4.210442088417683237e+01,1.746149979652634283e+04,9.532785189846135836e+02,5.789557911582318184e+02,3.337118996613916266e+01
4.211642328465693197e+01,1.747294383007169381e+04,9.536791069996795613e+02,5.788357671534308793e+02,3.338014376555154428e+01
4.212842568513702446e+01,1.748439267233427381e+04,9.540798025073353301e+02,5.787157431486299402e+02,3.338910127894916968e+01
4.214042808561711695e+01,1.749584632460495777e+04,9.544806055522102497e+02,5.785957191438290010e+02,3.339806250864332071e+01
4.215243048609721654e+01,1.750730478817512267e+04,9.548815161789605099e+02,5.784756951390280619e+02,3.340702745694721187e+01
4.216443288657730903e+01,1.751876806433665115e+04,9.552825344322681076e+02,5.783556711342271228e+02,3.341599612617596193e+01
4.217643528705740863e+01,1.753023615438196066e+04,9.556836603568422106e+02,5.782356471294260700e+02,3.342496851864662943e+01
4.218843768753750112e+01,1.754170905960397067e+04,9.560848939974177938e+02,5.781156231246251309e+02,3.343394463667818428e+01
4.220044008801760071e+01,1.755318678129612454e+04,9.564862353987574579e+02,5.779955991198241918e+02,3.344292448259152195e+01
4.221244248849769320e+01,1.756466932075237128e+04,9.568876846056491559e+02,5.778755751150232527e+02,3.345190805870947770e+01
4.222444488897779280e+01,1.757615667926719470e+04,9.572892416629083527e+02,5.777555511102223136e+02,3.346089536735681236e+01
4.223644728945788529e+01,1.758764885813556612e+04,9.576909066153760932e+02,5.776355271054213745e+02,3.346988641086020522e+01
4.224844968993798489e+01,1.759914585865300614e+04,9.580926795079210478e+02,5.775155031006203217e+02,3.347888119154830378e+01
4.226045209041807738e+01,1.761064768211552291e+04,9.584945603854373530e+02,5.773954790958193826e+02,3.348787971175164557e+01
4.227245449089817697e+01,1.762215432981965932e+04,9.588965492928466574e+02,5.772754550910184435e+02,3.349688197380273635e+01
4.228445689137826946e+01,1.763366580306245305e+04,9.592986462750961891e+02,5.771554310862175043e+02,3.350588798003602164e+01
4.229645929185836906e+01,1.764518210314148746e+04,9.597008513771606886e+02,5.770354070814164515e+02,3.351489773278789386e+01
4.230846169233846155e+01,1.765670323135483341e+04,9.601031646440403620e+02,5.769153830766156261e+02,3.352391123439664966e+01
4.232046409281856114e+01,1.766822918900110017e+04,9.605055861207630414e+02,5.767953590718145733e+02,3.353292848720258945e+01
4.233246649329865363e+01,1.767975997737938815e+04,9.609081158523822523e+02,5.766753350670136342e+02,3.354194949354791788e+01
4.234446889377875323e+01,1.769129559778934345e+04,9.613107538839785775e+02,5.765553110622126951e+02,3.355097425577681491e+01
4.235647129425884572e+01,1.770283605153109966e+04,9.617135002606586340e+02,5.764352870574117560e+02,3.356000277623540029e+01
4.236847369473894531e+01,1.771438133990532515e+04,9.621163550275563239e+02,5.763152630526107032e+02,3.356903505727176196e+01
4.238047609521903780e+01,1.772593146421319398e+04,9.625193182298311285e+02,5.761952390478097641e+02,3.357807110123592054e+01
4.239247849569913740e+01,1.773748642575640406e+04,9.629223899126700417e+02,5.760752150430088250e+02,3.358711091047987196e+01
4.240448089617922989e+01,1.774904622583715900e+04,9.633255701212856366e+02,5.759551910382078859e+02,3.359615448735758036e+01
4.241648329665932948e+01,1.776061086575819354e+04,9.637288589009179987e+02,5.758351670334068331e+02,3.360520183422495677e+01
4.242848569713942197e+01,1.777218034682273719e+04,9.641322562968327929e+02,5.757151430286060076e+02,3.361425295343986619e+01
4.244048809761952157e+01,1.778375467033456152e+04,9.645357623543230829e+02,5.755951190238049548e+02,3.362330784736218448e+01
4.245249049809961406e+01,1.779533383759792196e+04,9.649393771187076254e+02,5.754750950190040157e+02,3.363236651835370594e+01
4.246449289857971365e+01,1.780691784991762688e+04,9.653431006353326893e+02,5.753550710142030766e+02,3.364142896877822864e+01
4.247649529905980614e+01,1.781850670859896127e+04,9.657469329495698958e+02,5.752350470094021375e+02,3.365049520100151170e+01
4.248849769953990574e+01,1.783010041494776306e+04,9.661508741068187192e+02,5.751150230046010847e+02,3.365956521739128959e+01
4.250050010001999823e+01,1.784169897027035404e+04,9.665549241525038724e+02,5.749949989998001456e+02,3.366863902031726496e+01
4.251250250050009782e+01,1.785330237587359807e+04,9.669590831320776942e+02,5.748749749949992065e+02,3.367771661215114420e+01
4.252450490098019031e+01,1.786491063306485376e+04,9.673633510910181030e+02,5.747549509901982674e+02,3.368679799526658059e+01
4.253650730146028991e+01,1.787652374315201450e+04,9.677677280748306430e+02,5.746349269853973283e+02,3.369588317203924532e+01
4.254850970194038240e+01,1.788814170744346848e+04,9.681722141290462105e+02,5.745149029805963892e+02,3.370497214484677073e+01
4.256051210242048199e+01,1.789976452724814590e+04,9.685768092992233278e+02,5.743948789757953364e+02,3.371406491606879996e+01
4.257251450290057448e+01,1.791139220387546084e+04,9.689815136309458694e+02,5.742748549709943973e+02,3.372316148808693015e+01
4.258451690338067408e+01,1.792302473863538034e+04,9.693863271698256767e+02,5.741548309661934582e+02,3.373226186328476928e+01
4.259651930386076657e+01,1.793466213283835168e+04,9.697912499614997159e+02,5.740348069613925190e+02,3.374136604404792905e+01
4.260852170434086617e+01,1.794630438779536416e+04,9.701962820516325792e+02,5.739147829565915799e+02,3.375047403276400360e+01
4.262052410482095866e+01,1.795795150481790188e+04,9.706014234859146654e+02,5.737947589517906408e+02,3.375958583182259787e+01
4.263252650530105825e+01,1.796960348521798733e+04,9.710066743100633175e+02,5.736747349469895880e+02,3.376870144361529924e+01
4.264452890578115074e+01,1.798126033030813414e+04,9.714120345698221399e+02,5.735547109421886489e+02,3.377782087053569882e+01
4.265653130626125034e+01,1.799292204140140166e+04,9.718175043109617945e+02,5.734346869373877098e+02,3.378694411497939853e+01
4.266853370674134283e+01,1.800458861981132941e+04,9.722230835792785228e+02,5.733146629325867707e+02,3.379607117934401117e+01
4.268053610722144242e+01,1.801626006685200991e+04,9.726287724205961922e+02,5.731946389277857179e+02,3.380520206602916033e+01
4.269253850770153491e+01,1.802793638383801590e+04,9.730345708807642495e+02,5.730746149229848925e+02,3.381433677743644495e+01
4.270454090818163451e+01,1.803961757208446943e+04,9.734404790056595402e+02,5.729545909181838397e+02,3.382347531596953871e+01
4.271654330866172700e+01,1.805130363290697642e+04,9.738464968411846030e+02,5.728345669133829006e+02,3.383261768403406222e+01
4.272854570914182659e+01,1.806299456762168847e+04,9.742526244332693750e+02,5.727145429085819615e+02,3.384176388403770375e+01
4.274054810962191908e+01,1.807469037754524834e+04,9.746588618278694867e+02,5.725945189037810223e+02,3.385091391839014108e+01
4.275255051010201868e+01,1.808639106399483353e+04,9.750652090709678532e+02,5.724744948989799695e+02,3.386006778950309126e+01
4.276455291058211117e+01,1.809809662828811997e+04,9.754716662085730832e+02,5.723544708941790304e+02,3.386922549979028219e+01
4.277655531106221076e+01,1.810980707174332201e+04,9.758782332867212972e+02,5.722344468893780913e+02,3.387838705166746678e+01
4.278855771154230325e+01,1.812152239567914148e+04,9.762849103514743092e+02,5.721144228845771522e+02,3.388755244755243012e+01
4.280056011202240285e+01,1.813324260141482227e+04,9.766916974489211043e+02,5.719943988797760994e+02,3.389672168986499656e+01
4.281256251250249534e+01,1.814496769027010305e+04,9.770985946251767018e+02,5.718743748749752740e+02,3.390589478102697996e+01
4.282456491298259493e+01,1.815669766356526088e+04,9.775056019263829512e+02,5.717543508701742212e+02,3.391507172346230448e+01
4.283656731346268742e+01,1.816843252262106398e+04,9.779127193987080773e+02,5.716343268653732821e+02,3.392425251959684829e+01
4.284856971394278702e+01,1.818017226875881897e+04,9.783199470883471349e+02,5.715143028605723430e+02,3.393343717185857145e+01
4.286057211442287951e+01,1.819191690330032361e+04,9.787272850415210996e+02,5.713942788557714039e+02,3.394262568267747326e+01
4.287257451490297910e+01,1.820366642756792135e+04,9.791347333044784591e+02,5.712742548509703511e+02,3.395181805448559231e+01
4.288457691538307159e+01,1.821542084288444312e+04,9.795422919234929395e+02,5.711542308461694120e+02,3.396101428971699221e+01
4.289657931586317119e+01,1.822718015057325829e+04,9.799499609448662341e+02,5.710342068413684729e+02,3.397021439080780425e+01
4.290858171634326368e+01,1.823894435195823462e+04,9.803577404149251606e+02,5.709141828365675337e+02,3.397941836019619899e+01
4.292058411682336327e+01,1.825071344836376738e+04,9.807656303800243904e+02,5.707941588317665946e+02,3.398862620032240045e+01
4.293258651730345576e+01,1.826248744111476117e+04,9.811736308865440606e+02,5.706741348269656555e+02,3.399783791362869323e+01
4.294458891778355536e+01,1.827426633153664807e+04,9.815817419808915929e+02,5.705541108221646027e+02,3.400705350255941539e+01
4.295659131826364785e+01,1.828605012095534767e+04,9.819899637095003300e+02,5.704340868173636636e+02,3.401627296956093005e+01
4.296859371874374744e+01,1.829783881069733616e+04,9.823982961188307854e+02,5.703140628125627245e+02,3.402549631708171063e+01
4.298059611922383993e+01,1.830963240208956631e+04,9.828067392553692798e+02,5.701940388077617854e+02,3.403472354757224849e+01
4.299259851970393953e+01,1.832143089645954024e+04,9.832152931656295323e+02,5.700740148029608463e+02,3.404395466348513821e+01
4.300460092018403202e+01,1.833323429513524025e+04,9.836239578961508414e+02,5.699539907981599072e+02,3.405318966727499941e+01
4.301660332066413162e+01,1.834504259944520527e+04,9.840327334935000181e+02,5.698339667933588544e+02,3.406242856139856201e+01
4.302860572114422411e+01,1.835685581071845445e+04,9.844416200042694527e+02,5.697139427885579153e+02,3.407167134831458810e+01
4.304060812162432370e+01,1.836867393028454899e+04,9.848506174750789341e+02,5.695939187837569762e+02,3.408091803048392876e+01
4.305261052210441619e+01,1.838049695947354121e+04,9.852597259525741720e+02,5.694738947789560370e+02,3.409016861036951695e+01
4.306461292258451579e+01,1.839232489961602550e+04,9.856689454834277058e+02,5.693538707741549842e+02,3.409942309043636044e+01
4.307661532306460828e+01,1.840415775204308738e+04,9.860782761143383368e+02,5.692338467693541588e+02,3.410868147315150622e+01
4.308861772354470787e+01,1.841599551808635078e+04,9.864877178920320375e+02,5.691138227645531060e+02,3.411794376098416848e+01
4.310062012402480036e+01,1.842783819907793441e+04,9.868972708632602462e+02,5.689937987597521669e+02,3.412720995640555088e+01
4.311262252450489996e+01,1.843968579635049537e+04,9.873069350748021407e+02,5.688737747549512278e+02,3.413648006188900297e+01
4.312462492498499245e+01,1.845153831123717828e+04,9.877167105734624784e+02,5.687537507501502887e+02,3.414575407990993483e+01
4.313662732546509204e+01,1.846339574507167708e+04,9.881265974060733015e+02,5.686337267453492359e+02,3.415503201294588109e+01
4.314862972594518453e+01,1.847525809918816958e+04,9.885365956194923456e+02,5.685137027405482968e+02,3.416431386347640853e+01
4.316063212642528413e+01,1.848712537492137562e+04,9.889467052606047446e+02,5.683936787357473577e+02,3.417359963398322975e+01
4.317263452690537662e+01,1.849899757360650619e+04,9.893569263763213257e+02,5.682736547309464186e+02,3.418288932695013216e+01
4.318463692738547621e+01,1.851087469657931797e+04,9.897672590135805422e+02,5.681536307261453658e+02,3.419218294486302767e+01
4.319663932786556870e+01,1.852275674517604784e+04,9.901777032193460855e+02,5.680336067213445403e+02,3.420148049020986747e+01
4.320864172834566830e+01,1.853464372073348204e+04,9.905882590406095005e+02,5.679135827165434875e+02,3.421078196548078409e+01
4.322064412882576079e+01,1.854653562458889792e+04,9.909989265243873433e+02,5.677935587117425484e+02,3.422008737316796356e+01
4.323264652930586038e+01,1.855843245808011125e+04,9.914097057177243641e+02,5.676735347069416093e+02,3.422939671576571641e+01
4.324464892978595287e+01,1.857033422254542893e+04,9.918205966676905518e+02,5.675535107021406702e+02,3.423870999577045637e+01
4.325665133026605247e+01,1.858224091932369629e+04,9.922315994213832937e+02,5.674334866973396174e+02,3.424802721568072883e+01
4.326865373074614496e+01,1.859415254975425341e+04,9.926427140259256703e+02,5.673134626925386783e+02,3.425734837799716104e+01
4.328065613122624455e+01,1.860606911517697517e+04,9.930539405284682744e+02,5.671934386877377392e+02,3.426667348522252610e+01
4.329265853170633704e+01,1.861799061693223484e+04,9.934652789761872782e+02,5.670734146829368001e+02,3.427600253986170031e+01
4.330466093218643664e+01,1.862991705636094775e+04,9.938767294162862527e+02,5.669533906781358610e+02,3.428533554442168452e+01
4.331666333266652913e+01,1.864184843480450945e+04,9.942882918959944618e+02,5.668333666733349219e+02,3.429467250141161117e+01
4.332866573314662872e+01,1.865378475360486482e+04,9.946999664625684545e+02,5.667133426685338691e+02,3.430401341334273013e+01
4.334066813362672121e+01,1.866572601410444622e+04,9.951117531632907003e+02,5.665933186637329300e+02,3.431335828272840871e+01
4.335267053410682081e+01,1.867767221764623173e+04,9.955236520454709535e+02,5.664732946589319909e+02,3.432270711208416714e+01
4.336467293458691330e+01,1.868962336557367962e+04,9.959356631564445479e+02,5.663532706541310517e+02,3.433205990392764306e+01
4.337667533506701290e+01,1.870157945923080479e+04,9.963477865435742160e+02,5.662332466493301126e+02,3.434141666077861288e+01
4.338867773554710539e+01,1.871354049996209505e+04,9.967600222542484971e+02,5.661132226445291735e+02,3.435077738515898460e+01
4.340068013602720498e+01,1.872550648911259486e+04,9.971723703358832154e+02,5.659931986397281207e+02,3.436014207959283340e+01
4.341268253650729747e+01,1.873747742802782886e+04,9.975848308359198882e+02,5.658731746349271816e+02,3.436951074660631633e+01
4.342468493698739707e+01,1.874945331805387104e+04,9.979974038018275451e+02,5.657531506301262425e+02,3.437888338872779315e+01
4.343668733746748956e+01,1.876143416053727560e+04,9.984100892811006815e+02,5.656331266253253034e+02,3.438826000848774100e+01
4.344868973794758915e+01,1.877341995682514607e+04,9.988228873212613053e+02,5.655131026205242506e+02,3.439764060841880422e+01
4.346069213842768164e+01,1.878541070826507712e+04,9.992357979698572308e+02,5.653930786157233115e+02,3.440702519105574453e+01
