t,N,P_pred,dN_dt
3.740748149629926189e+01,1.992674571088089976e+02,1.984098033890891122e+00,4.671046167104009328e-05
3.741748349669934015e+01,1.992674577236564062e+02,1.984104878672577899e+00,4.521187171313556519e-05
3.742748549709941841e+01,1.992674583043849168e+02,1.984111722423124169e+00,4.409586083653493915e-05
3.743748749749950377e+01,1.992674588489864789e+02,1.984118565142707791e+00,4.338499394762607153e-05
3.744748949789958203e+01,1.992674593565198222e+02,1.984125406831491967e+00,4.308984869894061376e-05
3.745749149829966029e+01,1.992674598271103434e+02,1.984132247489624801e+00,4.320901569165869205e-05
3.746749349869973855e+01,1.992674602619502195e+02,1.984139087117238409e+00,4.372909853245232625e-05
3.747749549909982392e+01,1.992674606632982943e+02,1.984145925714450032e+00,4.462471403421375271e-05
3.748749749949990218e+01,1.992674610344801351e+02,1.984152763281361587e+00,4.585849249139073436e-05
3.749749949989998044e+01,1.992674613798881182e+02,1.984159599818059450e+00,4.738107592139328972e-05
3.750750150030005869e+01,1.992674617049812298e+02,1.984166435324614897e+00,4.913112031879052211e-05
3.751750350070014406e+01,1.992674620162852364e+02,1.984173269801083883e+00,5.103529414896001981e-05
3.752750550110022232e+01,1.992674623213926282e+02,1.984180103247506821e+00,5.300827960041942788e-05
3.753750750150030058e+01,1.992674626289625621e+02,1.984186935663909024e+00,5.495277158829026121e-05
3.754750950190037884e+01,1.992674629487210325e+02,1.984193767050300483e+00,5.675947675243264712e-05
3.755751150230046420e+01,1.992674632914606150e+02,1.984200597406675648e+00,5.830711720200554282e-05
3.756751350270054246e+01,1.992674636690407226e+02,1.984207426733014090e+00,5.946242576193583318e-05
3.757751550310062072e+01,1.992674640943874067e+02,1.984214255029279839e+00,6.008014948655215903e-05
3.758751750350069898e+01,1.992674645814934991e+02,1.984221082295421157e+00,6.000304814790524688e-05
3.759751950390078434e+01,1.992674651448052998e+02,1.984227908531380535e+00,5.906878537764725934e-05
3.760752150430086260e+01,1.992674657639108489e+02,1.984234733737599843e+00,5.750673484250512502e-05
3.761752350470094086e+01,1.992674664140318157e+02,1.984241557914583343e+00,5.559533690124851546e-05
3.762752550510101912e+01,1.992674670846591880e+02,1.984248381062631239e+00,5.345268335332775678e-05
3.763752750550110449e+01,1.992674677661850353e+02,1.984255203182030414e+00,5.118674112303267520e-05
3.764752950590118274e+01,1.992674684499024806e+02,1.984262024273054870e+00,4.889535101426645269e-05
3.765753150630126100e+01,1.992674691280055868e+02,1.984268844335965731e+00,4.666623069127240342e-05
3.766753350670133926e+01,1.992674697935894983e+02,1.984275663371011245e+00,4.457697170323626779e-05
3.767753550710142463e+01,1.992674704406502997e+02,1.984282481378426555e+00,4.269504121623413084e-05
3.768753750750150289e+01,1.992674710640851856e+02,1.984289298358433928e+00,4.107778101136716487e-05
3.769753950790158115e+01,1.992674716596923190e+02,1.984296114311242754e+00,3.977240799102332858e-05
3.770754150830165941e+01,1.992674722241709162e+02,1.984302929237049540e+00,3.881601418065372400e-05
3.771754350870174477e+01,1.992674727551211618e+02,1.984309743136037696e+00,3.823556697035712659e-05
3.772754550910182303e+01,1.992674732510442936e+02,1.984316556008377530e+00,3.804790811301472786e-05
3.773754750950190129e+01,1.992674737113425749e+02,1.984323367854226916e+00,3.825975523419344881e-05
3.774754950990197955e+01,1.992674741363192936e+02,1.984330178673730627e+00,3.886769981775728411e-05
3.775755151030206491e+01,1.992674745271787060e+02,1.984336988467019891e+00,3.985820971053044559e-05
3.776755351070214317e+01,1.992674748860261218e+02,1.984343797234213724e+00,4.120762713810677269e-05
3.777755551110222143e+01,1.992674752158679041e+02,1.984350604975417820e+00,4.288216917025522434e-05
3.778755751150229969e+01,1.992674755206113844e+02,1.984357411690725437e+00,4.483792800336061646e-05
3.779755951190238505e+01,1.992674758050649473e+02,1.984364217380216067e+00,4.702087143826361171e-05
3.780756151230246331e+01,1.992674760749379459e+02,1.984371022043956989e+00,4.936684165102178667e-05
3.781756351270254157e+01,1.992674763368408151e+02,1.984377825682002161e+00,5.180155641681949419e-05
3.782756551310261983e+01,1.992674765982849578e+02,1.984384628294392883e+00,5.424060788605800099e-05
3.783756751350270520e+01,1.992674768676828592e+02,1.984391429881156910e+00,5.658946356135174938e-05
3.784756951390278346e+01,1.992674771543479437e+02,1.984398230442309785e+00,5.874346656575823999e-05
3.785757151430286171e+01,1.992674774684947181e+02,1.984405029977853951e+00,6.058783387885569027e-05
3.786757351470293997e+01,1.992674778212386855e+02,1.984411828487778306e+00,6.199765834402626297e-05
3.787757551510302534e+01,1.992674782245963740e+02,1.984418625972059758e+00,6.283790740901906702e-05
3.788757751550310360e+01,1.992674786914853371e+02,1.984425422430661223e+00,6.296342413136812866e-05
3.789757951590318186e+01,1.992674792357240960e+02,1.984432217863533854e+00,6.221892618185620449e-05
3.790758151630326012e+01,1.992674798669475820e+02,1.984439012270687641e+00,6.049614413328185947e-05
3.791758351670334548e+01,1.992674805685644515e+02,1.984445805652509165e+00,5.798151839542242669e-05
3.792758551710342374e+01,1.992674813218393695e+02,1.984452598009415869e+00,5.488558245581032224e-05
3.793758751750350200e+01,1.992674821099255098e+02,1.984459389341797886e+00,5.139764843420380203e-05
3.794758951790358026e+01,1.992674829173482465e+02,1.984466179650025808e+00,4.769160807605032915e-05
3.795759151830366562e+01,1.992674837300052104e+02,1.984472968934450465e+00,4.392593301183467247e-05
3.796759351870374388e+01,1.992674845351663180e+02,1.984479757195402927e+00,4.024367424726449372e-05
3.797759551910382214e+01,1.992674853214736288e+02,1.984486544433194721e+00,3.677246393074540265e-05
3.798759751950390040e+01,1.992674860789415163e+02,1.984493330648117615e+00,3.362451282917788831e-05
3.799759951990398577e+01,1.992674867989566110e+02,1.984500115840443613e+00,3.089661159449974548e-05
3.800760152030406402e+01,1.992674874742776581e+02,1.984506900010425179e+00,2.867013200180679178e-05
3.801760352070414228e+01,1.992674880990358020e+02,1.984513683158294572e+00,2.701102368796171049e-05
3.802760552110422054e+01,1.992674886687343303e+02,1.984520465284264956e+00,2.596981767588601997e-05
3.803760752150430591e+01,1.992674891802487593e+02,1.984527246388529731e+00,2.558162460530866156e-05
3.804760952190438417e+01,1.992674896318268907e+02,1.984534026471262314e+00,2.586613447164154422e-05
3.805761152230446243e+01,1.992674900230887260e+02,1.984540805532616359e+00,2.682761765626651140e-05
3.806761352270454069e+01,1.992674903550265810e+02,1.984547583572726204e+00,2.845492313952036056e-05
3.807761552310462605e+01,1.992674906300049145e+02,1.984554360591706201e+00,3.072148127714058319e-05
3.808761752350470431e+01,1.992674908517604422e+02,1.984561136589651165e+00,3.358530178765306573e-05
3.809761952390478257e+01,1.992674910254021938e+02,1.984567911566635923e+00,3.698897324788674723e-05
3.810762152430486083e+01,1.992674911574113708e+02,1.984574685522715987e+00,4.085966536848673059e-05
3.811762352470494619e+01,1.992674912556414029e+02,1.984581458457926884e+00,4.510912745026018911e-05
3.812762552510502445e+01,1.992674913293180055e+02,1.984588230372284601e+00,4.963368793120537248e-05
3.813762752550510271e+01,1.992674913890390940e+02,1.984595001265785141e+00,5.431425560509239858e-05
3.814762952590518097e+01,1.992674914467748692e+02,1.984601771138405413e+00,5.901631888605152199e-05
3.815763152630526633e+01,1.992674915158677038e+02,1.984608539990101894e+00,6.358994629707126478e-05
3.816763352670534459e+01,1.992674916110322556e+02,1.984615307820811747e+00,6.786978623729567062e-05
3.817763552710542285e+01,1.992674917483554111e+02,1.984622074630452593e+00,7.167506646510446444e-05
3.818763752750550111e+01,1.992674919452963138e+02,1.984628840418921847e+00,7.480959460259839489e-05
3.819763952790557937e+01,1.992674922206863073e+02,1.984635605186097829e+00,7.706175863475550614e-05
3.820764152830566474e+01,1.992674925947289921e+02,1.984642368931838652e+00,7.820452615447948119e-05
3.821764352870574299e+01,1.992674930890002258e+02,1.984649131655982890e+00,7.799544435904692818e-05
3.822764552910582125e+01,1.992674937264480945e+02,1.984655893358349354e+00,7.617664003589652566e-05
3.823764752950589951e+01,1.992674944931195284e+02,1.984662654039286434e+00,7.290490729694454330e-05
3.824764952990598488e+01,1.992674953052081150e+02,1.984669413700143936e+00,6.912199866881962862e-05
3.825765153030606314e+01,1.992674961422833917e+02,1.984676172341362843e+00,6.505749582252917662e-05
3.826765353070614140e+01,1.992674969884376708e+02,1.984682929963319298e+00,6.089015740329273285e-05
3.827765553110621966e+01,1.992674978294388666e+02,1.984689686566365685e+00,5.677991276797911269e-05
3.828765753150630502e+01,1.992674986527305236e+02,1.984696442150829521e+00,5.286786201530446760e-05
3.829765953190638328e+01,1.992674994474318453e+02,1.984703196717015228e+00,4.927627522022248741e-05
3.830766153230646154e+01,1.992675002043375514e+02,1.984709950265202805e+00,4.610859468279215889e-05
3.831766353270653980e+01,1.992675009159180490e+02,1.984716702795647603e+00,4.344943191902927992e-05
3.832766553310662516e+01,1.992675015763192903e+02,1.984723454308582102e+00,4.136457067893672956e-05
3.833766753350670342e+01,1.992675021813629144e+02,1.984730204804213693e+00,3.990096441697232876e-05
3.834766953390678168e+01,1.992675027285461056e+02,1.984736954282726007e+00,3.908673781616300857e-05
3.835767153430685994e+01,1.992675032170417069e+02,1.984743702744278915e+00,3.893118601538958501e-05
3.836767353470694530e+01,1.992675036476981347e+02,1.984750450189008086e+00,3.942477512808295614e-05
3.837767553510702356e+01,1.992675040230394359e+02,1.984757196617024988e+00,4.053914246959777756e-05
3.838767753550710182e+01,1.992675043472652590e+02,1.984763942028416883e+00,4.222709532086810214e-05
3.839767953590718008e+01,1.992675046262508829e+02,1.984770686423247277e+00,4.442261192316721008e-05
3.840768153630726545e+01,1.992675048675471885e+02,1.984777429801555915e+00,4.704084174100842120e-05
3.841768353670734371e+01,1.992675050803806300e+02,1.984784172163357674e+00,4.997810468054808553e-05
3.842768553710742196e+01,1.992675052756533205e+02,1.984790913508644117e+00,5.311189137913174818e-05
3.843768753750750022e+01,1.992675054659429748e+02,1.984797653837382159e+00,5.630086291930069820e-05
3.844768953790758559e+01,1.992675056655029096e+02,1.984804393149515178e+00,5.938485210776889289e-05
3.845769153830766385e+01,1.992675058902620435e+02,1.984811131444962351e+00,6.218486146103430201e-05
3.846769353870774211e+01,1.992675061578249256e+02,1.984817868723618428e+00,6.450306494087953979e-05
3.847769553910782037e+01,1.992675064874717066e+02,1.984824604985354402e+00,6.612280698981010119e-05
3.848769753950790573e+01,1.992675069001581676e+02,1.984831340230017505e+00,6.680860248664544088e-05
3.849769953990798399e+01,1.992675074185156632e+02,1.984838074457430324e+00,6.630613777147686960e-05
3.850770154030806225e+01,1.992675080554147655e+02,1.984844807667555777e+00,6.447078325066968318e-05
3.851770354070814051e+01,1.992675087387860628e+02,1.984851539861575143e+00,6.211239966269488377e-05
3.852770554110822587e+01,1.992675094418275421e+02,1.984858271040020439e+00,5.953216837006891637e-05
3.853770754150830413e+01,1.992675101539201137e+02,1.984865001203191204e+00,5.684941815253807817e-05
3.854770954190838239e+01,1.992675108655261340e+02,1.984871730351371655e+00,5.417132632246079993e-05
3.855771154230846065e+01,1.992675115681895761e+02,1.984878458484830910e+00,5.159291524670095441e-05
3.856771354270854602e+01,1.992675122545359443e+02,1.984885185603821656e+00,4.919705408035213168e-05
3.857771554310862427e+01,1.992675129182723026e+02,1.984891911708582146e+00,4.705445801178598231e-05
3.858771754350870253e+01,1.992675135541872748e+02,1.984898636799333760e+00,4.522368852200031597e-05
3.859771954390878079e+01,1.992675141581510161e+02,1.984905360876283664e+00,4.375115413779440132e-05
3.860772154430886616e+01,1.992675147271152696e+02,1.984912083939622596e+00,4.267110890410208413e-05
3.861772354470894442e+01,1.992675152591133099e+02,1.984918805989525969e+00,4.200565367185049581e-05
3.862772554510902268e+01,1.992675157532599428e+02,1.984925527026154102e+00,4.176473530748125995e-05
3.863772754550910093e+01,1.992675162097515908e+02,1.984932247049651100e+00,4.194614696473308868e-05
3.864772954590918630e+01,1.992675166298661225e+02,1.984938966060145971e+00,4.253552884136979628e-05
3.865773154630926456e+01,1.992675170159630795e+02,1.984945684057751958e+00,4.350636665684248783e-05
3.866773354670934282e+01,1.992675173714834784e+02,1.984952401042566983e+00,4.481999291527927198e-05
3.867773554710942108e+01,1.992675177009499237e+02,1.984959117014673202e+00,4.642558590006728991e-05
3.868773754750950644e+01,1.992675180099665795e+02,1.984965831974137673e+00,4.826017067927068638e-05
3.869773954790958470e+01,1.992675183052191130e+02,1.984972545921011244e+00,5.024861884805886802e-05
3.870774154830966296e+01,1.992675185944747795e+02,1.984979258855329665e+00,5.230364804198472939e-05
3.871774354870974122e+01,1.992675188865823941e+02,1.984985970777112918e+00,5.432582215547654414e-05
3.872774554910982658e+01,1.992675191914723030e+02,1.984992681686366112e+00,5.620355138447052923e-05
3.873774754950990484e+01,1.992675195201564691e+02,1.984999391583077699e+00,5.781309194574646426e-05
3.874774954990998310e+01,1.992675198847283013e+02,1.985006100467221479e+00,5.901854733458833380e-05
3.875775155031006136e+01,1.992675202983628253e+02,1.985012808338755486e+00,5.967186682376279805e-05
3.876775355071014673e+01,1.992675207753166262e+02,1.985019515197622209e+00,5.961284596089910792e-05
3.877775555111022499e+01,1.992675213305489308e+02,1.985026221043753702e+00,5.867338407128386280e-05
3.878775755151030324e+01,1.992675219449304223e+02,1.985032925877571408e+00,5.706844203245964309e-05
3.879775955191038150e+01,1.992675225919043953e+02,1.985039629699603347e+00,5.509644437573513187e-05
3.880776155231046687e+01,1.992675232605337214e+02,1.985046332510153277e+00,5.288029398364813005e-05
3.881776355271054513e+01,1.992675239408160621e+02,1.985053034309511411e+00,5.053238985652797055e-05
3.882776555311062339e+01,1.992675246236839541e+02,1.985059735097955080e+00,4.815462531304603999e-05
3.883776755351070165e+01,1.992675253010047243e+02,1.985066434875747632e+00,4.583838927985084410e-05
3.884776955391078701e+01,1.992675259655805462e+02,1.985073133643139309e+00,4.366456578530630850e-05
3.885777155431086527e+01,1.992675266111484405e+02,1.985079831400366590e+00,4.170353344257193839e-05
3.886777355471094353e+01,1.992675272323802176e+02,1.985086528147652851e+00,4.001516645502078973e-05
3.887777555511102179e+01,1.992675278248825634e+02,1.985093223885207925e+00,3.864883362503235276e-05
3.888777755551110715e+01,1.992675283851970107e+02,1.985099918613228098e+00,3.764339908940428359e-05
3.889777955591118541e+01,1.992675289107998537e+02,1.985106612331896336e+00,3.702722207599151716e-05
3.890778155631126367e+01,1.992675294001022905e+02,1.985113305041382059e+00,3.681815690370626726e-05
3.891778355671134193e+01,1.992675298524503376e+02,1.985119996741841586e+00,3.702355223111908344e-05
3.892778555711142729e+01,1.992675302681247729e+02,1.985126687433417469e+00,3.764025303887308382e-05
3.893778755751150555e+01,1.992675306483413067e+02,1.985133377116238718e+00,3.865459866503329067e-05
3.894778955791158381e+01,1.992675309952504108e+02,1.985140065790421238e+00,4.004242352273479355e-05
