t,w,Omega_th,dw_dt,dw_dt_noisy
4.618923784756951534e+01,2.317411962699300609e-02,6.076332383400064562e-03,-1.310426917833504030e-03,6.468811832673108941e-03
4.619923984796959360e+01,2.316101684350667725e-02,6.072729121077158516e-03,-1.309605516868760392e-03,-2.054732294685819582e-02
4.620924184836967896e+01,2.314792227277899864e-02,6.069128314899668863e-03,-1.308784715954603448e-03,-3.452777915648049673e-02
4.621924384876975722e+01,2.313483590882261381e-02,6.065529962828929492e-03,-1.307964514566737095e-03,2.170165069428362653e-02
4.622924584916983548e+01,2.312175774565580766e-02,6.061934062828340346e-03,-1.307144912181464362e-03,7.606594676786569698e-02
4.623924784956991374e+01,2.310868777730255147e-02,6.058340612863370028e-03,-1.306325908275693046e-03,2.069293173586402718e-02
4.624924984996999910e+01,2.309562599779248562e-02,6.054749610901557534e-03,-1.305507502326933543e-03,-2.263807756336135013e-02
4.625925185037007736e+01,2.308257240116093692e-02,6.051161054912517455e-03,-1.304689693813298416e-03,2.461685708161677824e-02
4.626925385077015562e+01,2.306952698144888389e-02,6.047574942867926968e-03,-1.303872482213499140e-03,1.052916907427021813e-02
4.627925585117023388e+01,2.305648973269685750e-02,6.043991272740180561e-03,-1.303055867006396376e-03,3.945422102459140296e-02
4.628925785157031925e+01,2.304346064883718709e-02,6.040410042483635063e-03,-1.302239847661955992e-03,-2.888207222906867197e-02
4.629925985197039751e+01,2.303043972387091784e-02,6.036831250080643141e-03,-1.301424423652879081e-03,5.589544429485792526e-03
4.630926185237047576e+01,2.301742695184719537e-02,6.033254893526536662e-03,-1.300609594455285224e-03,8.106957958774828332e-02
4.631926385277055402e+01,2.300442232682019250e-02,6.029680970818440330e-03,-1.299795359545872749e-03,-3.470915992565030365e-04
4.632926585317063939e+01,2.299142584284910931e-02,6.026109479955269951e-03,-1.298981718401920685e-03,4.755477499458527629e-02
4.633926785357071765e+01,2.297843749399819044e-02,6.022540418937741107e-03,-1.298168670501286589e-03,-1.818892242160647993e-03
4.634926985397079591e+01,2.296545727433669387e-02,6.018973785768357877e-03,-1.297356215322407634e-03,2.236890649714071665e-03
4.635927185437087417e+01,2.295248517793890483e-02,6.015409578451415447e-03,-1.296544352344296920e-03,-3.842382921050641748e-02
4.636927385477095953e+01,2.293952119888412883e-02,6.011847794993002703e-03,-1.295733081046543693e-03,1.411920451623861206e-01
4.637927585517103779e+01,2.292656533125672982e-02,6.008288433401007440e-03,-1.294922400909319198e-03,5.860642490902447099e-02
4.638927785557111605e+01,2.291361756914606779e-02,6.004731491685103353e-03,-1.294112311413365404e-03,5.773902152545568045e-02
4.639927985597119431e+01,2.290067790664654379e-02,6.001176967856757839e-03,-1.293302812040002595e-03,5.659220088256421144e-02
4.640928185637127967e+01,2.288774633785757573e-02,5.997624859929232867e-03,-1.292493902271126980e-03,-5.228776656148964586e-02
4.641928385677135793e+01,2.287482285688362954e-02,5.994075165917586712e-03,-1.291685581589206580e-03,-3.921104541850589653e-02
4.642928585717143619e+01,2.286190745783418798e-02,5.990527883838664414e-03,-1.290877849477287294e-03,-1.035696093691453393e-02
4.643928785757151445e+01,2.284900013482375411e-02,5.986983011711107319e-03,-1.290070705418985744e-03,-8.535318637940514375e-02
4.644928985797159982e+01,2.283610088197185820e-02,5.983440547555346142e-03,-1.289264148898490578e-03,-4.646872667559444336e-02
4.645929185837167807e+01,2.282320969340308203e-02,5.979900489393612240e-03,-1.288458179400567456e-03,4.020640689603319912e-02
4.646929385877175633e+01,2.281032656324701036e-02,5.976362835249923733e-03,-1.287652796410549728e-03,-1.080419086890238300e-01
4.647929585917183459e+01,2.279745148563826554e-02,5.972827583150091581e-03,-1.286847999414345370e-03,-4.630658610859021002e-02
4.648929785957191996e+01,2.278458445471648330e-02,5.969294731121718711e-03,-1.286043787898430695e-03,-6.492082748446072193e-03
4.649929985997199822e+01,2.277172546462635783e-02,5.965764277194209562e-03,-1.285240161349853177e-03,-6.154400786696425860e-03
4.650930186037207648e+01,2.275887450951758623e-02,5.962236219398751001e-03,-1.284437119256231011e-03,-3.102553974750925023e-03
4.651930386077215474e+01,2.274603158354489632e-02,5.958710555768329670e-03,-1.283634661105752684e-03,-3.964714317895488144e-02
4.652930586117224010e+01,2.273319668086803969e-02,5.955187284337717241e-03,-1.282832786387171770e-03,4.403407844605596033e-02
4.653930786157231836e+01,2.272036979565182288e-02,5.951666403143490366e-03,-1.282031494589813648e-03,-1.196748773374878422e-01
4.654930986197239662e+01,2.270755092206604847e-02,5.948147910224008995e-03,-1.281230785203570305e-03,1.935922196156943803e-02
4.655931186237247488e+01,2.269474005428556013e-02,5.944631803619429382e-03,-1.280430657718900330e-03,-7.715810002501301279e-02
4.656931386277255314e+01,2.268193718649022528e-02,5.941118081371698882e-03,-1.279631111626830433e-03,-3.778851516063211347e-02
4.657931586317263850e+01,2.266914231286493511e-02,5.937606741524558557e-03,-1.278832146418951762e-03,-5.148416376554809312e-03
4.658931786357271676e+01,2.265635542759962887e-02,5.934097782123546640e-03,-1.278033761587423585e-03,7.902991620709708120e-02
4.659931986397279502e+01,2.264357652488925565e-02,5.930591201215988130e-03,-1.277235956624967438e-03,-4.706239922432282202e-02
4.660932186437287328e+01,2.263080559893379182e-02,5.927086996851003466e-03,-1.276438731024872979e-03,-7.390667867233910449e-02
4.661932386477295864e+01,2.261804264393823399e-02,5.923585167079505054e-03,-1.275642084280987796e-03,4.734341889770037060e-02
4.662932586517303690e+01,2.260528765411264421e-02,5.920085709954202476e-03,-1.274846015887731937e-03,-5.624379511284079841e-03
4.663932786557311516e+01,2.259254062367207008e-02,5.916588623529592944e-03,-1.274050525340080994e-03,-7.981129918584413179e-04
4.664932986597319342e+01,2.257980154683660381e-02,5.913093905861968244e-03,-1.273255612133576730e-03,2.665975603711286460e-02
4.665933186637327879e+01,2.256707041783135789e-02,5.909601555009411263e-03,-1.272461275764321656e-03,4.879516761531058761e-02
4.666933386677335704e+01,2.255434723088649632e-02,5.906111569031805529e-03,-1.271667515728980985e-03,6.573024009312880556e-03
4.667933586717343530e+01,2.254163198023718256e-02,5.902623945990818737e-03,-1.270874331524780463e-03,-1.070721273742322316e-01
4.668933786757351356e+01,2.252892466012361775e-02,5.899138683949915751e-03,-1.270081722649504634e-03,-1.171402560583015284e-02
4.669933986797359893e+01,2.251622526479102673e-02,5.895655780974349072e-03,-1.269289688601499223e-03,-3.418617016245308797e-04
4.670934186837367719e+01,2.250353378848968244e-02,5.892175235131175311e-03,-1.268498228879671791e-03,-5.938759864599166272e-02
4.671934386877375545e+01,2.249085022547486074e-02,5.888697044489232639e-03,-1.267707342983485658e-03,-5.266866249532492494e-02
4.672934586917383371e+01,2.247817457000687164e-02,5.885221207119158138e-03,-1.266917030412962513e-03,3.054600549733248183e-02
4.673934786957391907e+01,2.246550681635105240e-02,5.881747721093378255e-03,-1.266127290668683271e-03,1.088331408005047130e-02
4.674934986997399733e+01,2.245284695877778486e-02,5.878276584486117479e-03,-1.265338123251786347e-03,-4.672855661405056482e-02
4.675935187037407559e+01,2.244019499156246072e-02,5.874807795373388798e-03,-1.264549527663968304e-03,2.681716667126267731e-02
4.676935387077415385e+01,2.242755090898549547e-02,5.871341351832999773e-03,-1.263761503407477126e-03,5.373026308127797079e-03
4.677935587117423921e+01,2.241491470533233873e-02,5.867877251944547332e-03,-1.262974049985121118e-03,-6.609740384129236812e-02
4.678935787157431747e+01,2.240228637489348126e-02,5.864415493789429910e-03,-1.262187166900264343e-03,-1.511242931390546253e-02
4.679935987197439573e+01,2.238966591196442715e-02,5.860956075450831845e-03,-1.261400853656822942e-03,-6.718422304005783330e-02
4.680936187237447399e+01,2.237705331084570426e-02,5.857498995013730309e-03,-1.260615109759268384e-03,-4.465121285525374545e-02
4.681936387277455935e+01,2.236444856584287114e-02,5.854044250564897044e-03,-1.259829934712623778e-03,1.371617227964747575e-02
4.682936587317463761e+01,2.235185167126653438e-02,5.850591840192899233e-03,-1.259045328022472335e-03,-6.271777211125738327e-02
4.683936787357471587e+01,2.233926262143229660e-02,5.847141761988094294e-03,-1.258261289194942401e-03,-6.381908396515439952e-02
4.684936987397479413e+01,2.232668141066080844e-02,5.843694014042632480e-03,-1.257477817736718084e-03,1.751898286989822875e-02
4.685937187437487950e+01,2.231410803327773390e-02,5.840248594450454279e-03,-1.256694913155035785e-03,-5.187942826441891558e-02
4.686937387477495776e+01,2.230154248361379196e-02,5.836805501307300824e-03,-1.255912574957681813e-03,-1.504965159303991475e-02
4.687937587517503601e+01,2.228898475600469414e-02,5.833364732710700877e-03,-1.255130802652992816e-03,-1.398714579421618011e-02
4.688937787557511427e+01,2.227643484479120695e-02,5.829926286759975172e-03,-1.254349595749859256e-03,-9.458990752170385458e-03
4.689937987597519964e+01,2.226389274431909635e-02,5.826490161556237279e-03,-1.253568953757715210e-03,1.772474236848609053e-02
4.690938187637527790e+01,2.225135844893919718e-02,5.823056355202400544e-03,-1.252788876186549868e-03,-2.304248518784129257e-02
4.691938387677535616e+01,2.223883195300733681e-02,5.819624865803163342e-03,-1.252009362546897342e-03,-4.018656713747608550e-02
4.692938587717543442e+01,2.222631325088438026e-02,5.816195691465019489e-03,-1.251230412349842950e-03,-2.449591370875939950e-02
4.693938787757551978e+01,2.221380233693621628e-02,5.812768830296253901e-03,-1.250452025107015846e-03,5.699543602122851549e-02
4.694938987797559804e+01,2.220129920553378516e-02,5.809344280406951271e-03,-1.249674200330597260e-03,4.536789974612556037e-02
4.695939187837567630e+01,2.218880385105302319e-02,5.805922039908983055e-03,-1.248896937533311175e-03,-3.994761114003817989e-03
4.696939387877575456e+01,2.217631626787491123e-02,5.802502106916013550e-03,-1.248120236228430179e-03,6.036901069724980029e-02
4.697939587917583992e+01,2.216383645038544348e-02,5.799084479543499884e-03,-1.247344095929769827e-03,3.428939195972181830e-02
4.698939787957591818e+01,2.215136439297567261e-02,5.795669155908698966e-03,-1.246568516151694500e-03,-5.502747813443274738e-02
4.699939987997599644e+01,2.213890009004164730e-02,5.792256134130651865e-03,-1.245793496409111113e-03,7.452073324651029007e-02
4.700940188037607470e+01,2.212644353598445732e-02,5.788845412330197691e-03,-1.245019036217471066e-03,1.391165020786536144e-01
4.701940388077616007e+01,2.211399472521021273e-02,5.785436988629962321e-03,-1.244245135092768729e-03,1.695504068178060181e-02
4.702940588117623832e+01,2.210155365213006817e-02,5.782030861154375742e-03,-1.243471792551544258e-03,-8.242967435735606974e-02
4.703940788157631658e+01,2.208912031116019165e-02,5.778627028029651239e-03,-1.242699008110878826e-03,7.396587238666720021e-02
4.704940988197639484e+01,2.207669469672178184e-02,5.775225487383798401e-03,-1.241926781288394191e-03,2.931346672132455200e-02
4.705941188237648021e+01,2.206427680324105078e-02,5.771826237346616185e-03,-1.241155111602256379e-03,-6.606046031211489089e-03
4.706941388277655847e+01,2.205186662514927592e-02,5.768429276049705061e-03,-1.240383998571172866e-03,-1.031486447934392564e-01
4.707941588317663673e+01,2.203946415688273069e-02,5.765034601626450525e-03,-1.239613441714389544e-03,-6.438796019174750432e-03
4.708941788357671498e+01,2.202706939288271923e-02,5.761642212212033515e-03,-1.238843440551695707e-03,-1.629032460040568536e-02
4.709941988397680035e+01,2.201468232759557636e-02,5.758252105943425202e-03,-1.238073994603415377e-03,-1.707578199381152434e-02
4.710942188437687861e+01,2.200230295547268150e-02,5.754864280959398268e-03,-1.237305103390417063e-03,-2.236057184774767337e-02
4.711942388477695687e+01,2.198993127097042047e-02,5.751478735400508691e-03,-1.236536766434106604e-03,4.696201838597781342e-02
4.712942588517703513e+01,2.197756726855020978e-02,5.748095467409110489e-03,-1.235768983256426735e-03,-2.233808113668221337e-02
4.713942788557712049e+01,2.196521094267849319e-02,5.744714475129345313e-03,-1.235001753379857091e-03,2.039972672680401278e-02
4.714942988597719875e+01,2.195286228782676249e-02,5.741335756707158060e-03,-1.234235076327418971e-03,-9.677496944182897853e-02
4.715943188637727701e+01,2.194052129847151242e-02,5.737959310290276053e-03,-1.233468951622666235e-03,-5.076319853437945284e-02
4.716943388677735527e+01,2.192818796909427534e-02,5.734585134028224659e-03,-1.232703378789691811e-03,-1.577083589081327512e-03
4.717943588717744063e+01,2.191586229418159698e-02,5.731213226072319478e-03,-1.231938357353120099e-03,-4.589321623259827454e-02
4.718943788757751889e+01,2.190354426822508846e-02,5.727843584575674149e-03,-1.231173886838117602e-03,7.228917031379985918e-04
4.719943988797759715e+01,2.189123388572134649e-02,5.724476207693189947e-03,-1.230409966770380781e-03,-3.663253609988710580e-03
4.720944188837767541e+01,2.187893114117202276e-02,5.721111093581563584e-03,-1.229646596676141259e-03,8.324104336384923961e-03
4.721944388877776078e+01,2.186663602908377191e-02,5.717748240399280271e-03,-1.228883776082164304e-03,-1.768383422521275020e-02
4.722944588917783904e+01,2.185434854396831050e-02,5.714387646306628467e-03,-1.228121504515750995e-03,3.086359859145752435e-02
4.723944788957791729e+01,2.184206868034235458e-02,5.711029309465679056e-03,-1.227359781504732371e-03,-6.935891750668889133e-02
4.724944988997799555e+01,2.182979643272765780e-02,5.707673228040300098e-03,-1.226598606577473114e-03,-2.113186887820407353e-02
4.725945189037808092e+01,2.181753179565099066e-02,5.704319400196150754e-03,-1.225837979262869165e-03,7.537948532363966669e-02
4.726945389077815918e+01,2.180527476364417863e-02,5.700967824100689092e-03,-1.225077899090349677e-03,-2.197918800749047719e-02
4.727945589117823744e+01,2.179302533124405014e-02,5.697618497923159081e-03,-1.224318365589872025e-03,7.582375240101132952e-02
4.728945789157831570e+01,2.178078349299247124e-02,5.694271419834600126e-03,-1.223559378291928096e-03,1.644952170502408245e-02
4.729945989197840106e+01,2.176854924343631786e-02,5.690926588007842735e-03,-1.222800936727533663e-03,-1.299906947001415458e-02
4.730946189237847932e+01,2.175632257712752787e-02,5.687584000617516324e-03,-1.222043040428240747e-03,3.468877347690063791e-03
4.731946389277855758e+01,2.174410348862304554e-02,5.684243655840037941e-03,-1.221285688926125254e-03,7.908314743484703979e-02
4.732946589317863584e+01,2.173189197248483889e-02,5.680905551853617473e-03,-1.220528881753794133e-03,-1.678058613586314377e-02
4.733946789357872120e+01,2.171968802327990319e-02,5.677569686838256774e-03,-1.219772618444382338e-03,-5.675326044854696328e-02
4.734946989397879946e+01,2.170749163558028522e-02,5.674236058975759209e-03,-1.219016898531551313e-03,2.409480893130085469e-02
4.735947189437887772e+01,2.169530280396303468e-02,5.670904666449710571e-03,-1.218261721549491593e-03,3.502862303233416491e-02
4.736947389477895598e+01,2.168312152301023199e-02,5.667575507445494695e-03,-1.217507087032915648e-03,4.190228268849705007e-02
4.737947589517904134e+01,2.167094778730898827e-02,5.664248580150284783e-03,-1.216752994517068288e-03,-7.736774538861770911e-02
4.738947789557911960e+01,2.165878159145145920e-02,5.660923882753054678e-03,-1.215999443537716046e-03,1.898567296923358086e-02
4.739947989597919786e+01,2.164662293003480342e-02,5.657601413444563257e-03,-1.215246433631152591e-03,2.412685568924021959e-03
4.740948189637927612e+01,2.163447179766121373e-02,5.654281170417365700e-03,-1.214493964334193311e-03,-1.341887618104836005e-02
4.741948389677936149e+01,2.162232818893791014e-02,5.650963151865805688e-03,-1.213742035184180949e-03,-2.471642062463717468e-02
4.742948589717943975e+01,2.161019209847715727e-02,5.647647355986031015e-03,-1.212990645718980401e-03,2.239854298931105367e-02
4.743948789757951801e+01,2.159806352089622614e-02,5.644333780975970168e-03,-1.212239795476981966e-03,-4.468830032959340143e-03
4.744948989797959626e+01,2.158594245074969831e-02,5.641022425022655835e-03,-1.211489483991680990e-03,-3.415465723022689370e-03
4.745949189837968163e+01,2.157382888256678677e-02,5.637713286319455050e-03,-1.210739710792516164e-03,9.904959583340504359e-02
4.746949389877975989e+01,2.156172281096662563e-02,5.634406363083684435e-03,-1.209990475414919869e-03,1.745117324934217142e-03
