n1,n2,sv,R,R_noisy
1.893604465360702926e+00,1.858575492811567198e+00,7.659808359268782674e-01,1.781131023952546633e+00,1.763325926606720273e+00
1.161458768422234167e+00,2.079501001803906401e+00,1.965755408321912201e+00,2.310505095153204902e+00,2.296913382520363811e+00
5.509392045811651872e-01,8.513734582752542357e-01,1.998896269441543527e+00,1.006045846593727644e+00,8.436359138381612777e-01
1.450424315169529299e+00,1.248586356551356857e+00,5.947636584533315673e-01,9.605400193483926152e-01,1.047160056433225961e+00
2.177280882714228039e+00,2.833504915549135639e+00,1.340205437689154566e+00,1.926673612005413094e+00,1.916712980091136664e+00
1.967608224780135862e+00,2.679388102396851323e+00,1.668716247469503422e+00,1.886275429940511339e+00,1.799218751776114900e+00
1.903253124307967781e+00,2.213717236806362898e+00,1.012373071286539306e+00,2.132480520787821465e+00,2.129522674854408049e+00
1.564681951158949147e+00,2.503627900185733335e+00,4.617704152922850747e-01,1.340929190068226973e+00,1.311152290427384237e+00
2.461846487454720123e+00,1.437477073506168157e+00,4.823728415400584391e-01,1.298533389191876442e+00,1.329930635524317228e+00
2.889130562073773056e+00,2.796246380769666917e+00,1.582892807259819401e+00,1.233783085405671720e+00,1.341445452255547677e+00
6.983291236978943495e-01,6.409468243355022077e-01,1.213191657374314447e+00,6.096055290683020100e-01,5.693466019780675236e-01
7.860134264310718599e-01,8.685464869722021586e-01,1.142870662977992557e+00,8.147765862730543818e-01,8.225558250235609492e-01
2.274844835297607837e+00,6.620496734349496926e-01,1.673972487613600402e+00,1.885497598399844321e+00,1.866259880969854956e+00
2.438185095957637660e+00,9.298626388936375164e-01,7.789003534068230650e-01,1.408849543536552229e+00,1.375630549096026334e+00
1.733204527561165831e+00,2.545010879094262712e+00,3.416415127456504108e-01,1.147048404968085356e+00,1.170058020176935720e+00
8.337980641963494977e-01,2.654869632682348435e+00,8.710265698369104026e-01,1.509252899911560863e+00,1.586625991591608109e+00
1.335350669010422875e+00,2.215833379347159848e+00,1.620733370348903080e+00,2.270853210897866514e+00,2.292852468542006417e+00
1.673700590648165454e+00,2.015500799616990690e+00,1.684923192037156126e+00,2.263505075141658107e+00,2.242172505080623601e+00
2.138531457642105948e+00,2.402924139542331083e+00,1.047558997974765926e+00,2.164181705243493958e+00,2.190103252018924085e+00
1.407737630672196705e+00,2.248462570949019135e+00,2.553071851228580491e-01,6.907157232115787027e-01,7.025487647680623837e-01
1.770157588789486924e+00,2.861684859112354484e+00,6.040556456887872239e-01,1.825578286554246032e+00,1.866335563445843837e+00
2.348908523158682371e+00,2.748079669665227875e+00,1.973764232779879668e+00,1.265994002843325417e+00,1.238414170461918706e+00
2.222022265693103016e+00,9.584407283718714421e-01,1.736705468673334307e+00,2.194000365821490384e+00,2.200891334674629274e+00
1.149048327260484115e+00,2.224202241803555857e+00,3.819084905139297215e-01,8.396969228337137769e-01,9.220671120159174006e-01
1.014924405797933860e+00,2.465579686682157323e+00,1.181984766120914410e+00,1.953931509456804827e+00,1.954884213217094269e+00
1.935405562402313429e+00,2.329673791407441907e+00,1.293771309773136036e+00,2.195804495058178762e+00,2.244658251771165958e+00
2.634706437538691937e+00,2.579144840537917815e+00,6.359666696373387218e-01,2.019232695101473851e+00,2.018711971529814519e+00
2.917671961325685626e+00,2.280319011683473285e+00,1.723196705248615901e+00,1.450930696070020121e+00,1.454464942935056682e+00
8.001333761714558568e-01,2.557603123184168936e+00,9.790263979149287366e-01,1.566888316885154842e+00,1.529761032026992762e+00
2.337120242602431119e+00,2.214401473349849159e+00,1.505089246218153543e+00,2.019593626611406734e+00,2.162081404854839572e+00
1.153277495389348539e+00,1.723668686912675163e+00,3.475635392146554370e-01,6.274702964761227353e-01,6.873716437860565298e-01
1.159294742951375357e+00,1.352342703885034858e+00,1.204844845336903836e+00,1.553582221856090850e+00,1.612615355692959884e+00
1.828108141153671262e+00,2.674817360807801414e+00,1.736839822248012366e+00,1.942000237432487175e+00,1.999885741127091388e+00
2.831614920127869972e+00,6.546337760906710823e-01,1.580626410865583642e+00,2.009298768356760245e+00,1.958303495697541807e+00
1.228741807987955958e+00,1.709945443904290263e+00,5.500471984964625527e-01,1.002471893387165025e+00,9.645525335502482811e-01
8.078996242488216684e-01,9.080423722610668769e-01,1.295798681915682149e+00,9.678414444666351146e-01,9.587753613791978324e-01
1.301636303390948823e+00,7.260979243341163514e-01,1.976128232879211799e+00,1.625697889038886235e+00,1.541634773364900068e+00
1.274508247796084515e+00,1.186821158386367925e+00,1.831072256295304790e+00,1.990245210137795651e+00,1.945065747611099738e+00
2.727261531467900291e+00,1.623531416911173419e+00,1.085848676122803669e+00,2.176694300135182392e+00,2.218189165210616043e+00
2.163128224245506104e+00,2.680279311477523407e+00,8.202035079296952080e-01,2.103537764927271958e+00,1.996783509034658621e+00
2.310602097973537106e+00,2.098660615683829000e+00,9.588156453291654113e-01,2.139992266293468060e+00,2.094972528184292138e+00
1.585403806532525772e+00,8.811149595974658855e-01,1.606425093169873364e+00,1.769993567883732855e+00,1.764787528923185134e+00
1.890364853337251461e+00,2.970642240830727143e+00,1.120898140516970898e+00,2.129195480297048970e+00,2.124326319671702379e+00
2.364789644229343235e+00,8.828837810772439676e-01,1.746562619933508698e+00,2.187271011836089407e+00,2.185452894980594696e+00
5.979315230029864647e-01,2.118758999996794401e+00,1.542872269150834974e+00,1.624917967303964650e+00,1.586554458786115562e+00
2.607655297928166860e+00,1.955035279841641271e+00,1.483353768074685775e+00,2.048631608992347974e+00,2.093948520224790943e+00
2.303092122289240873e+00,1.195453422465810878e+00,1.802646118988081136e+00,2.296647281851211364e+00,2.178254436008313366e+00
6.082769908292874339e-01,2.983626941829789381e+00,1.202302775195391416e+00,1.686963017307543833e+00,1.707603470054316785e+00
2.242211350679194304e+00,1.757154507357845397e+00,6.217168166860803646e-01,1.656316909120926439e+00,1.580439239753632430e+00
1.402764341664494374e+00,1.933985331776384431e+00,1.690444726376383988e+00,2.272771836836201764e+00,2.236262952787196667e+00
6.868678785501274309e-01,2.285173092318032229e+00,3.408954879296518525e-01,4.996188320660495674e-01,4.957492478359137311e-01
2.267883595700468824e+00,5.590942716740008311e-01,6.559768110624949466e-01,7.864797059002347490e-01,8.667876558689192601e-01
2.236572765280734121e+00,1.137890425833107066e+00,8.797862783501522177e-01,1.649202485195403467e+00,1.603417321927705697e+00
2.057454165401729096e+00,1.941259548246728972e+00,1.531432294276445560e+00,2.214521130399441873e+00,2.141890890458127750e+00
1.281852767932809334e+00,1.260665914766890383e+00,1.500417427095969369e+00,1.831523474469046286e+00,1.880142535451027719e+00
8.166251594331176422e-01,1.071148139456087556e+00,8.294242705681504901e-01,7.345695351407997009e-01,7.302200016454033493e-01
1.010009646022814511e+00,1.870271697413787848e+00,6.332467162774519931e-01,1.046677983905283105e+00,1.047153921438764845e+00
1.514351715016851063e+00,1.323418452545445989e+00,1.877742358371468745e+00,2.219264066451208439e+00,2.247197078100454881e+00
1.210848475027221927e+00,2.407645931523624938e+00,2.593813540346691093e-01,6.541557647850565482e-01,7.042233936761315150e-01
1.467600400206349409e+00,2.174047861703488849e+00,8.941569781429190567e-01,1.861900967090782677e+00,1.869745658615824535e+00
1.283897808985311695e+00,2.097536120503366686e+00,1.145973570733283653e+00,1.979860376964338364e+00,1.874059123921630876e+00
2.811425399467634367e+00,5.410151668233804667e-01,1.322100201172632161e+00,1.625538869561963029e+00,1.615094925678782323e+00
1.743988501770492139e+00,1.491319205943832493e+00,1.945085937604274395e+00,2.311103907939913160e+00,2.312031335926890030e+00
2.684488358315967105e+00,5.550134479173871593e-01,8.570217798606327708e-01,1.136863651569976152e+00,1.078744551152864162e+00
7.656916082095917009e-01,2.062266316554567602e+00,1.546345751765980658e+00,1.841234122574021859e+00,1.789833167421680526e+00
2.486685322365066231e+00,6.791768375594698925e-01,1.484204728429982634e+00,1.857572078232581969e+00,1.889385000760327449e+00
2.451324888720315620e+00,2.815330233545007665e+00,8.383541789849511261e-01,2.091568963083964672e+00,2.103718404454683721e+00
2.112030892247758196e+00,7.721510247158034357e-01,4.194983524902183847e-01,6.336647863910985778e-01,5.882015679002997599e-01
1.599022324321133226e+00,2.364893677539040784e+00,1.090788357413264853e+00,2.139421414587951098e+00,2.167503130786877730e+00
2.756203358493909850e+00,2.295457060690222484e+00,9.498714316522200996e-01,2.109444994248453664e+00,2.116081782059989091e+00
2.259740658026144988e+00,1.617153304144853809e+00,6.343201464308003690e-01,1.613292655951129584e+00,1.548458226159822315e+00
1.649247325261337771e+00,1.323698575349504969e+00,1.246137535450706935e+00,1.896217664443671680e+00,1.882367422296666426e+00
2.738342514313979681e+00,2.366444729080285025e+00,6.577703772107096336e-01,2.023563491819661664e+00,1.957640669633260666e+00
2.987499533025482990e+00,2.215857472093675007e+00,2.575125197806489852e-01,1.211399246563942267e+00,1.168008648818447792e+00
2.170493879184892005e+00,5.895097578418249107e-01,1.990477078032168334e+00,1.925670100597842271e+00,1.940646102812202400e+00
1.344056316631933701e+00,1.722392716231791354e+00,1.846828307314620776e+00,2.272666039986841469e+00,2.211207313203606528e+00
8.218073335541765667e-01,1.229008092293875976e+00,4.345554383441626589e-01,4.380163997310757562e-01,3.754555770551162852e-01
1.291052644975996255e+00,1.150471988698401393e+00,1.458643368168489163e+00,1.719957573855521504e+00,1.738734034543156559e+00
2.842205892808704615e+00,2.383193074252853982e+00,4.489074904075412986e-01,1.756446865331494633e+00,1.705824131980230751e+00
1.919632680880411169e+00,1.986796831101981020e+00,1.068700408240150557e+00,2.129288661722364751e+00,2.115494922704282299e+00
1.311318389356562975e+00,2.512842089246047017e+00,1.661463907879003665e+00,2.271355857855860361e+00,2.258623842864297071e+00
2.580272194364605642e+00,1.681435866496415521e+00,1.497176912872208554e+00,2.177261999272373849e+00,2.169057358115953349e+00
1.549126993141262343e+00,1.682920426380231982e+00,1.904166456314927203e+00,2.306633113931055856e+00,2.325611425253299558e+00
2.241890048120258605e+00,1.598652614813296235e+00,1.522133358997036723e+00,2.251451845600211943e+00,2.229662149288557327e+00
2.982998133470635693e+00,1.778937271885096871e+00,9.158410935837582034e-01,2.134729992606664961e+00,2.095795434831735804e+00
2.162769180277852143e+00,5.565907825114864149e-01,1.939526790210237550e+00,1.837693977698527048e+00,1.814449294402117552e+00
2.324112196103590211e+00,6.720423830915679408e-01,1.152723653965334716e+00,1.495436140738914066e+00,1.553682028785249525e+00
1.209263380513467601e+00,8.305820623607952369e-01,1.961398039063157572e+00,1.678690995565838229e+00,1.725308569512294277e+00
2.627421143532114201e+00,1.963801218715965913e+00,2.133722131200612715e-01,8.699042945055515119e-01,8.671584303290810203e-01
1.424868841106359696e+00,2.526922390489862558e+00,2.653576245802792277e-01,7.937124185350710182e-01,8.553295494685492217e-01
2.265001698233454874e+00,1.298647427339410410e+00,1.838756610131747404e+00,2.294445117050624372e+00,2.329981853106275924e+00
6.528393149198106205e-01,1.579246193609369131e+00,4.354276174307385450e-01,4.441874815709178637e-01,3.904065719526368383e-01
1.569283275650946496e+00,1.066564564432859852e+00,1.311501834719601467e+00,1.711490307518777731e+00,1.787256834261697236e+00
2.309995789426919188e+00,2.015072441393045644e+00,4.724183601983864556e-01,1.511425255364067688e+00,1.651786776478938679e+00
1.078692963796216819e+00,6.216176660049419489e-01,2.195480658543337571e-01,1.509978235087801324e-01,1.691971093256535164e-01
1.856176591938417886e+00,8.712266009418480062e-01,8.266566575655796001e-01,1.174898678586361989e+00,1.093712476021557523e+00
1.959786997475898351e+00,2.526431359650965991e+00,1.555256039142538516e+00,2.039009063769305019e+00,2.114217635164083120e+00
2.189062368487136201e+00,1.379412030894489716e+00,1.629480194990473807e+00,2.273902848055441073e+00,2.304458241558053899e+00
1.911090298704200441e+00,2.971120845864775539e+00,6.280840861424644705e-01,1.933336161991417557e+00,1.927971271071808435e+00
1.616776404411627066e+00,2.051621676637515712e+00,1.440622970698467453e+00,2.243265623061319491e+00,2.141357362266451236e+00
1.306415850370294951e+00,1.228357175293286252e+00,1.417197804359403346e+00,1.760514520364041102e+00,1.755315337786580665e+00
1.857930373284487180e+00,2.087333528932826088e+00,1.310793226964648506e+00,2.223809414238067550e+00,2.208757933078213664e+00
7.607904626770265466e-01,2.903649128596316409e+00,3.576291561196193181e-01,6.991389427846587123e-01,6.833012347854505730e-01
1.178413590648009990e+00,5.825440147515863476e-01,1.323381735534954418e+00,9.328398738993703976e-01,9.117166071550131257e-01
2.728273839124565558e+00,2.817011004583640510e+00,1.566800700711543426e+00,1.346308729181247221e+00,1.394507284333659225e+00
7.942824532730903275e-01,2.411589946400240159e+00,5.639503789171442794e-01,9.516756896107453345e-01,9.305733774573194950e-01
1.717059228358227108e+00,2.822128910118182343e+00,1.921964113281272590e+00,1.826238135511450533e+00,1.847872863991634418e+00
2.720789583931606970e+00,2.488109570286022532e+00,1.009709813206389306e+00,2.051126911426966348e+00,1.955586177061464870e+00
2.514130123663694150e+00,2.968618986275018745e+00,9.350313232827232035e-01,2.017241167684703740e+00,1.967711438101946930e+00
1.140625914341670377e+00,9.330343567986618680e-01,1.154838633420138594e+00,1.156957209278827614e+00,1.156612829068536019e+00
1.577706439938368455e+00,2.265373247850656746e+00,9.687668192617813201e-01,2.020457512211489615e+00,1.975796234336244517e+00
1.279127450111981590e+00,7.233297489190722018e-01,2.089620515515445975e-01,1.925338121726402341e-01,1.944878777626163624e-01
1.100306202400329392e+00,1.669071874288823754e+00,1.692185981212376067e+00,2.069497329835219279e+00,2.067064486192001116e+00
1.302053292085242120e+00,2.830183249484333530e+00,3.717092547385696388e-01,1.081655124487548303e+00,1.091208875420609292e+00
2.738485863381709962e+00,2.702815822583994887e+00,2.394443420382925125e-01,1.234230039013871849e+00,1.217775088564741370e+00
2.601898524879535213e+00,2.021518420697656637e+00,8.673542885106557687e-01,2.111255324635919806e+00,2.143347044731893192e+00
1.889518346025934825e+00,1.547960815864745321e+00,8.557752566397938132e-01,1.742818541168977831e+00,1.674686983443793631e+00
1.911248278755794949e+00,2.639415239438263061e+00,1.990409665555790353e+00,1.708230498644102369e+00,1.688325228372475673e+00
1.639350448408806393e+00,1.529369144606164355e+00,1.784622067087767938e+00,2.278656568266934190e+00,2.355261891569836674e+00
2.246058023375010038e+00,5.508840610053473696e-01,1.400137204977606853e+00,1.490511936389516734e+00,1.469757826281116619e+00
2.505808316014674464e+00,1.053366492472506799e+00,1.756495651065443253e+00,2.285027765504170194e+00,2.362075836270771223e+00
1.610507893256375667e+00,1.877277108826932217e+00,6.936570598104074836e-01,1.543383909381664809e+00,1.561056990464980920e+00
2.433718156577602265e+00,1.652152514134980654e+00,1.113575641610989209e+00,2.170313847538439589e+00,2.158537579005153084e+00
2.884419914069776603e+00,2.914218594532772322e+00,1.934661436298652282e+00,8.003345498484282228e-01,8.050254702365465809e-01
2.186117826698304789e+00,1.523394459707278825e+00,7.945136931205016850e-01,1.773779141944915816e+00,1.854083575068689038e+00
2.392271754988421595e+00,1.744567831261067070e+00,1.268990186891563399e+00,2.213652097142010611e+00,2.198092039887901361e+00
7.227774026956084175e-01,1.228562397734876299e+00,9.758380552063161684e-01,8.652751131557725461e-01,8.097416253256699559e-01
