t,v,T_local,dv_dt,dv_dt_noisy
1.016843368673734815e+01,6.035430676925009896e-01,3.551110398858845496e-01,6.244860120461255347e-09,-8.284605956509932465e-03
1.017083416683336594e+01,6.035430677012832978e-01,3.551110398962047388e-01,6.227931888532893815e-09,-6.097989592210043865e-03
1.017323464692938551e+01,6.035430677099969943e-01,3.551110399064442147e-01,6.211135927999716789e-09,1.570536867184087757e-03
1.017563512702540507e+01,6.035430677186436332e-01,3.551110399166046427e-01,6.194469491563188567e-09,5.312106403281598686e-03
1.017803560712142463e+01,6.035430677272244360e-01,3.551110399266876883e-01,6.177929851978048517e-09,-2.032364317936847381e-02
1.018043608721744420e+01,6.035430677357408458e-01,3.551110399366949610e-01,6.161514302052306941e-09,-3.143334108721243612e-03
1.018283656731346198e+01,6.035430677441941949e-01,3.551110399466281264e-01,6.145220435393088611e-09,6.742081025663276654e-03
1.018523704740948155e+01,6.035430677525860377e-01,3.551110399564887943e-01,6.129045223956020905e-09,-6.958631073490253007e-04
1.018763752750550111e+01,6.035430677609177064e-01,3.551110399662787409e-01,6.112985920442568949e-09,-1.016974165843803103e-02
1.019003800760152068e+01,6.035430677691906443e-01,3.551110399759995206e-01,6.097039837714017287e-09,-9.288795861972667586e-03
1.019243848769754024e+01,6.035430677774062946e-01,3.551110399856529098e-01,6.081204308684928016e-09,1.765244972267873691e-02
1.019483896779355803e+01,6.035430677855659898e-01,3.551110399952405738e-01,6.065476606110040503e-09,-1.514251661484457105e-02
1.019723944788957759e+01,6.035430677936712840e-01,3.551110400047642335e-01,6.049853802211350861e-09,-2.554844336199085190e-03
1.019963992798559715e+01,6.035430678017236206e-01,3.551110400142255541e-01,6.034333089530502312e-09,9.017559986468666813e-03
1.020204040808161672e+01,6.035430678097243318e-01,3.551110400236263120e-01,6.018911901248424032e-09,-1.923022861712754203e-02
1.020444088817763628e+01,6.035430678176749719e-01,3.551110400329681727e-01,6.003587229374021779e-09,7.454904921670479565e-03
1.020684136827365407e+01,6.035430678255770953e-01,3.551110400422529123e-01,5.988356065916193865e-09,-1.484108419004538139e-02
1.020924184836967363e+01,6.035430678334320342e-01,3.551110400514822518e-01,5.973215904215694676e-09,1.078127371052823268e-02
1.021164232846569320e+01,6.035430678412413430e-01,3.551110400606580231e-01,5.958163656068330516e-09,2.733623593213766259e-02
1.021404280856171276e+01,6.035430678490064649e-01,3.551110400697818359e-01,5.943196614282113343e-09,-1.183545761871088696e-02
1.021644328865773232e+01,6.035430678567289542e-01,3.551110400788555777e-01,5.928311690652848633e-09,-3.519368387315171133e-06
1.021884376875375011e+01,6.035430678644102542e-01,3.551110400878809692e-01,5.913506177988549997e-09,4.344230131826908904e-03
1.022124424884976968e+01,6.035430678720519193e-01,3.551110400968598424e-01,5.898777048244843988e-09,-5.033339947787300421e-03
1.022364472894578924e+01,6.035430678796555037e-01,3.551110401057939181e-01,5.884121253324087051e-09,6.131255630331866949e-03
1.022604520904180880e+01,6.035430678872224508e-01,3.551110401146850282e-01,5.869536045927741001e-09,-6.460763543846966168e-03
1.022844568913782837e+01,6.035430678947542038e-01,3.551110401235350045e-01,5.855018658703997548e-09,-4.993308569529963242e-03
1.023084616923384615e+01,6.035430679022525391e-01,3.551110401323456789e-01,5.840565722702826078e-09,-7.506735768329760548e-03
1.023324664932986572e+01,6.035430679097189000e-01,3.551110401411187723e-01,5.826174310146226013e-09,1.371408551966601019e-04
1.023564712942588528e+01,6.035430679171547297e-01,3.551110401498562275e-01,5.811841753948756139e-09,5.391643803819241854e-03
1.023804760952190485e+01,6.035430679245616936e-01,3.551110401585598209e-01,5.797564785426757058e-09,1.037158332524398298e-02
1.024044808961792441e+01,6.035430679319413461e-01,3.551110401672314398e-01,5.783340316376035902e-09,-4.461966490955678716e-04
1.024284856971394220e+01,6.035430679392952413e-01,3.551110401758729163e-01,5.769165579444781071e-09,-1.007966702837463820e-02
1.024524904980996176e+01,6.035430679466250448e-01,3.551110401844860820e-01,5.755037125469866635e-09,-4.208786846866605438e-03
1.024764952990598132e+01,6.035430679539320886e-01,3.551110401930728799e-01,5.740952528005142295e-09,-4.536306129939162227e-03
1.025005001000200089e+01,6.035430679612182603e-01,3.551110402016351975e-01,5.726907976928549060e-09,-3.302835505873148118e-03
1.025245049009802045e+01,6.035430679684850030e-01,3.551110402101748109e-01,5.712901045793934975e-09,6.434231871937780983e-03
1.025485097019403824e+01,6.035430679757339822e-01,3.551110402186937187e-01,5.698928064852161576e-09,-8.047270831745731131e-04
1.025725145029005780e+01,6.035430679829667522e-01,3.551110402271938082e-01,5.684986387071060237e-09,1.511871563456745806e-03
1.025965193038607737e+01,6.035430679901849782e-01,3.551110402356770224e-01,5.671072543234233269e-09,1.075777167395137665e-03
1.026205241048209693e+01,6.035430679973903256e-01,3.551110402441451930e-01,5.657183405030937661e-09,-3.508730849166129934e-04
1.026445289057811650e+01,6.035430680045842378e-01,3.551110402526002630e-01,5.643316345482281516e-09,-4.188059295034446579e-03
1.026685337067413428e+01,6.035430680117686020e-01,3.551110402610442307e-01,5.629467574519480910e-09,7.819603811818931147e-03
1.026925385077015385e+01,6.035430680189448616e-01,3.551110402694790391e-01,5.615634284684178239e-09,-3.829580849762958855e-04
1.027165433086617341e+01,6.035430680261147929e-01,3.551110402779066311e-01,5.601813046866520162e-09,-6.280629470641967919e-04
1.027405481096219297e+01,6.035430680332800613e-01,3.551110402863288940e-01,5.588000752809040394e-09,-1.073103514813166133e-02
1.027645529105821254e+01,6.035430680404423320e-01,3.551110402947478817e-01,5.574194093721531052e-09,-6.581431931427276019e-03
1.027885577115423033e+01,6.035430680476031595e-01,3.551110403031655371e-01,5.560390141825988246e-09,-5.553248418211578427e-03
1.028125625125024989e+01,6.035430680547643201e-01,3.551110403115839143e-01,5.546585407852737562e-09,6.100398152291828385e-03
1.028365673134626945e+01,6.035430680619275901e-01,3.551110403200049004e-01,5.532776462691929792e-09,-1.713857738184073470e-02
1.028605721144228902e+01,6.035430680690944127e-01,3.551110403284305495e-01,5.518960518938478268e-09,7.672592466312203041e-03
1.028845769153830680e+01,6.035430680762667865e-01,3.551110403368628599e-01,5.505133726363777165e-09,1.575500554755901016e-03
1.029085817163432637e+01,6.035430680834461548e-01,3.551110403453038855e-01,5.491293297562744776e-09,-6.787940744454425308e-03
1.029325865173034593e+01,6.035430680906344048e-01,3.551110403537555693e-01,5.477435683105882303e-09,-8.213016026974166023e-03
1.029565913182636550e+01,6.035430680978332019e-01,3.551110403622200207e-01,5.463557594256256103e-09,5.378422875787783330e-03
1.029805961192238506e+01,6.035430681050443225e-01,3.551110403706992935e-01,5.449655601904015316e-09,2.431190611873208958e-03
1.030046009201840285e+01,6.035430681122694319e-01,3.551110403791953862e-01,5.435726317045854258e-09,-1.953543839126252804e-02
1.030286057211442241e+01,6.035430681195103064e-01,3.551110403877104083e-01,5.421766591317756507e-09,-6.628694409961829320e-03
1.030526105221044197e+01,6.035430681267687225e-01,3.551110403962463580e-01,5.407772975556597786e-09,-8.895659055858399708e-03
1.030766153230646154e+01,6.035430681340463455e-01,3.551110404048053448e-01,5.393742120865620070e-09,-4.518719736834545127e-04
1.031006201240248110e+01,6.035430681413449516e-01,3.551110404133894782e-01,5.379670497868603766e-09,-6.097850853608153925e-03
1.031246249249849889e+01,6.035430681486664284e-01,3.551110404220008121e-01,5.365554657402418807e-09,4.850156497671757536e-03
1.031486297259451845e+01,6.035430681560124411e-01,3.551110404306414559e-01,5.351391390943229351e-09,-4.956190899327089436e-03
1.031726345269053802e+01,6.035430681633848771e-01,3.551110404393135189e-01,5.337176948528798306e-09,-2.499858293106991571e-03
1.031966393278655758e+01,6.035430681707854017e-01,3.551110404480191662e-01,5.322908262008206219e-09,1.266399267206081043e-02
1.032206441288257714e+01,6.035430681782159024e-01,3.551110404567603962e-01,5.308581561365941756e-09,-2.145301297316408538e-03
1.032446489297859493e+01,6.035430681856781554e-01,3.551110404655394848e-01,5.294193377385604744e-09,-4.724403467298377360e-03
1.032686537307461450e+01,6.035430681931739372e-01,3.551110404743584303e-01,5.279740341117167050e-09,6.197834661889734366e-04
1.032926585317063406e+01,6.035430682007051351e-01,3.551110404832195089e-01,5.265218943237676708e-09,-1.273709280221640983e-02
1.033166633326665362e+01,6.035430682082735254e-01,3.551110404921247743e-01,5.250625574157817980e-09,-1.573124315974735316e-02
1.033406681336267319e+01,6.035430682158809956e-01,3.551110405010765025e-01,5.235956604234997576e-09,-8.811872631083619389e-05
1.033646729345869097e+01,6.035430682235293220e-01,3.551110405100767475e-01,5.221208704625733370e-09,-5.703668075462507182e-03
1.033886777355471054e+01,6.035430682312202810e-01,3.551110405191277297e-01,5.206378265740707142e-09,-1.411460850012204865e-02
1.034126825365073010e+01,6.035430682389558710e-01,3.551110405282316695e-01,5.191461718097146678e-09,9.390716779076756573e-03
1.034366873374674967e+01,6.035430682467378682e-01,3.551110405373907319e-01,5.176455391945913511e-09,6.963001321959408699e-03
1.034606921384276923e+01,6.035430682545681602e-01,3.551110405466071374e-01,5.161355737857511324e-09,2.335463115339856018e-03
1.034846969393878702e+01,6.035430682624486343e-01,3.551110405558831062e-01,5.146159126189346828e-09,-5.248012070631713835e-03
1.035087017403480658e+01,6.035430682703811778e-01,3.551110405652208590e-01,5.130861746819361031e-09,-1.924508781661385913e-03
1.035327065413082614e+01,6.035430682783676781e-01,3.551110405746225607e-01,5.115460311010620289e-09,-5.693077525726058553e-03
1.035567113422684571e+01,6.035430682864099117e-01,3.551110405840905426e-01,5.099951008641065611e-09,8.633737669947284116e-03
1.035807161432286527e+01,6.035430682945099878e-01,3.551110405936269698e-01,5.084329909268994199e-09,-1.433630577649887272e-02
1.036047209441888306e+01,6.035430683026695720e-01,3.551110406032341182e-01,5.068593984850034262e-09,2.737590269586929418e-03
1.036287257451490262e+01,6.035430683108907735e-01,3.551110406129142638e-01,5.052738883823728038e-09,1.935491555785763074e-04
1.036527305461092219e+01,6.035430683191754797e-01,3.551110406226697380e-01,5.036761116920401939e-09,-1.129779581093260689e-02
1.036767353470694175e+01,6.035430683275254671e-01,3.551110406325026503e-01,5.020657174817107305e-09,6.194223520361818308e-03
1.037007401480296132e+01,6.035430683359428450e-01,3.551110406424154431e-01,5.004423006752495885e-09,-3.390061504820988166e-03
1.037247449489897910e+01,6.035430683444295008e-01,3.551110406524103369e-01,4.988055103403621499e-09,1.869653507386566729e-02
1.037487497499499867e+01,6.035430683529874329e-01,3.551110406624896632e-01,4.971549333796039752e-09,1.174400897845274440e-02
1.037727545509101823e+01,6.035430683616184178e-01,3.551110406726556978e-01,4.954902629778828709e-09,-5.487880119392168996e-04
1.037967593518703779e+01,6.035430683703246757e-01,3.551110406829107724e-01,4.938110399152247141e-09,-3.754534258491409610e-03
1.038207641528305736e+01,6.035430683791078721e-01,3.551110406932572738e-01,4.921169513605548732e-09,-6.812404383730753972e-03
1.038447689537907515e+01,6.035430683879702274e-01,3.551110407036974226e-01,4.904075641631552445e-09,-7.202237793286786309e-03
1.038687737547509471e+01,6.035430683969136290e-01,3.551110407142336056e-01,4.886825293960583038e-09,3.158864909309008675e-03
1.038927785557111427e+01,6.035430684059400752e-01,3.551110407248682099e-01,4.869414479991114986e-09,-1.432524863710901708e-02
1.039167833566713384e+01,6.035430684150515646e-01,3.551110407356035670e-01,4.851839469814185440e-09,9.716078717345756968e-03
1.039407881576315340e+01,6.035430684242502064e-01,3.551110407464420637e-01,4.834096092348804826e-09,6.987598643488210880e-03
1.039647929585917119e+01,6.035430684335377771e-01,3.551110407573860317e-01,4.816180858325296247e-09,-1.335328001714212532e-03
1.039887977595519075e+01,6.035430684429163861e-01,3.551110407684378578e-01,4.798089817248684318e-09,7.500832953476369719e-03
1.040128025605121032e+01,6.035430684523882539e-01,3.551110407795999846e-01,4.779818617558511279e-09,2.297875714016943058e-02
1.040368073614722988e+01,6.035430684619550457e-01,3.551110407908747990e-01,4.761364050730937150e-09,2.971145506622245580e-03
1.040608121624324944e+01,6.035430684716190930e-01,3.551110408022646325e-01,4.742721725098958169e-09,1.719445367087370571e-02
1.040848169633926723e+01,6.035430684813823943e-01,3.551110408137719276e-01,4.723887630007774567e-09,-2.932146994486392599e-03
1.041088217643528679e+01,6.035430684912469479e-01,3.551110408253991824e-01,4.704857955335327351e-09,-6.059387436420427854e-03
1.041328265653130636e+01,6.035430685012147523e-01,3.551110408371487837e-01,4.685628850853008216e-09,1.001712911894215088e-02
1.041568313662732592e+01,6.035430685112879168e-01,3.551110408490231185e-01,4.666196185586375246e-09,-1.915452870898984652e-02
1.041808361672334549e+01,6.035430685214685509e-01,3.551110408610247404e-01,4.646556069200272476e-09,9.596122205351331758e-03
1.042048409681936327e+01,6.035430685317587640e-01,3.551110408731559809e-01,4.626704290507160192e-09,-8.184585091797033204e-06
1.042288457691538284e+01,6.035430685421605546e-01,3.551110408854193934e-01,4.606636939118609014e-09,-4.802975024883777456e-03
1.042528505701140240e+01,6.035430685526760319e-01,3.551110408978174204e-01,4.586350024433094244e-09,8.592149405642721550e-04
1.042768553710742196e+01,6.035430685633073056e-01,3.551110409103525600e-01,4.565839455582719971e-09,1.113447557047225669e-03
1.043008601720344153e+01,6.035430685740564849e-01,3.551110409230272547e-01,4.545101322179055988e-09,1.247592690209904827e-02
1.043248649729945932e+01,6.035430685849170196e-01,3.551110409358343989e-01,4.524147616079948148e-09,8.418036118572159304e-03
1.043488697739547888e+01,6.035430685958118602e-01,3.551110409486882835e-01,4.503125147304277159e-09,2.009145691277709062e-03
1.043728745749149844e+01,6.035430686067216888e-01,3.551110409615675922e-01,4.482070292491062130e-09,-2.205452930960017949e-03
1.043968793758751801e+01,6.035430686176461723e-01,3.551110409744714369e-01,4.460984114463823868e-09,-9.445473113913775351e-03
1.044208841768353757e+01,6.035430686285845336e-01,3.551110409873990403e-01,4.439867896632098201e-09,1.991022722366728778e-03
1.044448889777955536e+01,6.035430686395361066e-01,3.551110410003494589e-01,4.418722902352145884e-09,-2.575148716657380335e-02
1.044688937787557492e+01,6.035430686505003361e-01,3.551110410133220263e-01,4.397550495246598061e-09,9.659229588008343484e-03
1.044928985797159449e+01,6.035430686614766671e-01,3.551110410263157990e-01,4.376351617819332566e-09,-1.095502120749091371e-05
1.045169033806761405e+01,6.035430686724644334e-01,3.551110410393299999e-01,4.355127713906075032e-09,-1.661891468461991136e-02
1.045409081816363361e+01,6.035430686834629688e-01,3.551110410523637961e-01,4.333880086969637182e-09,5.648954870389801333e-03
1.045649129825965140e+01,6.035430686944717182e-01,3.551110410654163552e-01,4.312609659460620126e-09,-8.889004373628139541e-03
1.045889177835567097e+01,6.035430687054902377e-01,3.551110410784869553e-01,4.291317634575465200e-09,-4.660338119173535604e-03
1.046129225845169053e+01,6.035430687165176389e-01,3.551110410915747639e-01,4.270005536362994181e-09,-1.786098697291919543e-02
1.046369273854771009e+01,6.035430687275534778e-01,3.551110411046788928e-01,4.248674347433633388e-09,-7.489223048483741908e-03
1.046609321864372966e+01,6.035430687385971993e-01,3.551110411177986759e-01,4.227325210823998949e-09,1.594692941332927607e-03
1.046849369873974744e+01,6.035430687496481372e-01,3.551110411309332249e-01,4.205959369837079031e-09,-8.447009683253320139e-04
1.047089417883576701e+01,6.035430687607058475e-01,3.551110411440817627e-01,4.184577827136573368e-09,2.889453249345149723e-03
1.047329465893178657e+01,6.035430687717695530e-01,3.551110411572435677e-01,4.163182207037675780e-09,-7.313449501491387991e-03
