E_T,substrate_bound_fraction,v_dim
3.935817795597353452e+00,2.802589348446321571e-01,1.066522478984090472e-01
4.994438130190775205e+00,8.135532017395850080e-01,6.497961666891070021e-01
1.410351856729393116e+00,7.440853766556668747e-01,9.332075877757596560e-02
9.961750282071041296e-01,7.869122857923606107e-01,5.581801604571461073e-02
3.274869644438404226e+00,8.442578452304740910e-01,3.937652397653183534e-01
6.208843274690715175e-01,1.718475882566615487e-01,4.966839518625311770e-03
3.979097508441634456e+00,7.353909065481487595e-01,4.107084658338602257e-01
9.813587532493442955e-01,8.228669743436796136e-01,5.714548940031069502e-02
2.900962462009924803e+00,4.428883075084646959e-01,1.338585413049805384e-01
2.357790069325839954e-01,4.714777242000279811e-01,2.384459720251484987e-03
1.046252075889676725e+00,7.743007677095185004e-01,5.960125995172613211e-02
3.509560992423871095e+00,6.768217138019406998e-02,1.976765239155802226e-02
3.084443809012686888e+00,4.118476177244118075e-01,1.311622020933646271e-01
7.923656073501430530e-01,7.596243056490639134e-01,3.613408649363115260e-02
1.031649462766010439e+00,4.267083338671941450e-01,2.987595529641530467e-02
3.698434331661595742e+00,1.711295278462505731e-01,5.647580184584805041e-02
4.994318390638644800e+00,4.473717483120863148e-01,2.503857450190252742e-01
1.391403004015210332e+00,4.164288703756376941e-01,4.609368046548407982e-02
3.985963169388623495e+00,8.284743047486179401e-01,5.006090023539447875e-01
3.764929789284616746e-01,2.971250017942572708e-01,3.587243928516148025e-03
2.410059330263226940e+00,2.548222313931677863e-01,5.472675860567105532e-02
4.629116565921091997e+00,3.693768098698494984e-01,1.786420144102209284e-01
3.028006461725799792e+00,7.895874836334583202e-01,3.189057598454382858e-01
1.812220569023083705e+00,5.976399358164076192e-01,1.048881531597661843e-01
3.625065575921321503e+00,5.743675402095755889e-01,2.502425663317443538e-01
2.891207152433374894e+00,6.771027242029235005e-01,2.387388610700923453e-01
2.574164267135643058e+00,1.204808896528051232e-01,2.589611883223676136e-02
4.081555903973115740e+00,5.459651602446526919e-01,2.670667639827903339e-01
3.920876647994083974e+00,2.180538877308976220e-01,7.902193432032203479e-02
2.263941227960640123e+00,4.697351428879844026e-01,1.054197983662084337e-01
3.377976731156692836e+00,1.240692466892625440e-01,3.607563183143019936e-02
2.984023877895503052e+00,5.875378539639144471e-01,2.031424873423569033e-01
1.755271720768869725e+00,8.995424349680432030e-01,1.666710560597975121e-01
9.822318463985557635e-01,3.011537889788092337e-01,1.890023149202992025e-02
2.811436813825860082e+00,1.864716869458978299e-01,4.607607794734916440e-02
1.686005181917365592e+00,9.243010433014452465e-01,1.612615076774794320e-01
3.842070256269484396e+00,6.603433153530010591e-01,3.313099268101229455e-01
4.238441517168557660e+00,8.608586275081104855e-01,5.794040965949482924e-01
3.333071448390244385e+00,3.825950353010124094e-01,1.306207990171857902e-01
1.382209158301903384e+00,7.470356221440568323e-01,9.075919827568404430e-02
2.488128440762149562e+00,5.418001888224436291e-01,1.436410080884197304e-01
4.685315468538960637e+00,6.687501729525029415e-01,4.289400771838268733e-01
2.210501900787706031e+00,1.066015889640070657e-01,1.902569156560677405e-02
1.518539025269285414e+00,2.969911913592445107e-01,3.562561089613603543e-02
3.983986160427170020e+00,5.177565966047609214e-01,2.405657904380798517e-01
4.800703248559956116e+00,6.612269680255284943e-01,4.331293728393308951e-01
2.928231617366605644e+00,1.674443356598628030e-01,4.281561570831902974e-02
3.097744934127654837e+00,1.214086918217429645e-01,3.210869496811656620e-02
2.946423380511438150e+00,2.887540252140233243e-01,8.027154120021419426e-02
3.079533261143619249e+00,7.267403128780469679e-01,2.883487340888061801e-01
3.896275556917862204e+00,8.382085968948940202e-01,4.949177906487516876e-01
2.185621012965592413e+00,1.098268335921480515e-01,1.936983859011700074e-02
2.607123768470840819e+00,7.548402435678343014e-01,2.418754638279751179e-01
6.901335141302111786e-01,4.885902552475428484e-01,1.769698980045712050e-02
2.612271632672095834e+00,9.470790354505596031e-01,3.319261351287647877e-01
4.289393133351675935e+00,4.486475645869797413e-01,2.136725823884980391e-01
5.158467540099027637e-01,4.705201605661752384e-01,1.017919484045228667e-02
4.546848719017057228e+00,2.710894487005489628e-01,1.190211461246491048e-01
7.783050927516729223e-01,3.202154787929833990e-01,1.385201083223090018e-02
2.324951411134807078e+00,9.235810602113313506e-01,2.685049686564552340e-01
2.929238480673822753e+00,1.220608656777040779e-01,3.037251275201280354e-02
4.899383114683256046e+00,9.253445194363371096e-01,7.970718803611139824e-01
3.432009573048411699e+00,6.800770802800940595e-01,3.008494584732984700e-01
3.014673684909157991e+00,4.198782718887121845e-01,1.308579316001323989e-01
3.234946393948141985e+00,7.206022928137835182e-01,3.040939291309650017e-01
1.878634249703797554e+00,5.135206482766161429e-01,9.137038070184309857e-02
4.848523781978791192e+00,1.711757875252681582e-01,7.431985549828833137e-02
4.733463215465810947e+00,2.972724783752708766e-01,1.387722380780118947e-01
1.470489165485957761e+00,6.439128066260670913e-01,8.382671887304084246e-02
3.764855651265711090e-01,6.055209626238775567e-01,7.421347131567538127e-03
1.165471126577469985e+00,2.716318305080669959e-01,2.198859118524472411e-02
3.511688752555965909e-01,8.989571196915245865e-01,9.744657945635032403e-03
4.317110566886203316e+00,8.533392591088369006e-01,5.851091113053974446e-01
1.847018781115146169e+00,5.070665833478273932e-01,8.781815998411325597e-02
4.493391357008302833e+00,9.192189995807511504e-01,7.002717168832920391e-01
2.558059496582730130e+00,9.333187565683183362e-02,1.961440631676296051e-02
3.959167491017703266e-01,1.470161806173441443e-01,1.925671440227097941e-03
4.388442783917970935e+00,2.777323224049679240e-01,1.181915536191592009e-01
1.187599169271932986e+00,6.135348292668687392e-02,4.768072046911342801e-03
3.637790325192338692e+00,9.254104074225938392e-01,5.257890508973912524e-01
2.674975284684562027e-01,7.304645107845887386e-01,4.719649163309985566e-03
2.106226680195094070e-01,6.371446619698274416e-01,2.603619592967573206e-03
1.775159156896057411e+00,6.032966478689274492e-01,1.029603911064427002e-01
2.775623490872105137e+00,3.123613250750693071e-01,8.222445626158955689e-02
4.119539165010043469e+00,5.778071002797648958e-01,2.936069771118581251e-01
4.783451383494917941e+00,2.930781679169168763e-01,1.378180244752999495e-01
3.470280970172147650e-01,8.409114465013185491e-01,8.906310035962644936e-03
1.038687130642121703e+00,1.281690352767851926e-01,8.361698928216445420e-03
3.057025335324319304e+00,4.880903802272868464e-01,1.622044012198405050e-01
2.610416914234366281e+00,5.865806832613585931e-01,1.703141578936784861e-01
2.349403284364403266e+00,9.058526286737952349e-01,2.661516154537076351e-01
4.358641688145816318e+00,6.641500989494154572e-01,3.894781563315296569e-01
4.032166274356081104e+00,5.622318742941299213e-02,1.878042190108002857e-02
2.318049555819735819e+00,7.208213590996733755e-01,1.916784804442743795e-01
1.173559357501542610e+00,5.471391740930817704e-01,4.853173541588596401e-02
2.467145207305087573e-01,5.480454105350147653e-01,3.026225148452726249e-03
1.809006577956982609e+00,3.028403631428810971e-01,4.629320957858499425e-02
3.911953620977086210e+00,3.095899909272915029e-01,1.196203430495707820e-01
4.964809487882068106e-01,6.240779635046234119e-01,1.273788692896670252e-02
3.953397931092343498e+00,7.417351896937175448e-01,4.130623583498271301e-01
1.025308526908621509e+00,4.362370627929881284e-01,3.031470610726183859e-02
4.530671403990734092e+00,4.814855072895199428e-01,2.503074577632313780e-01
7.037654081784131543e-01,6.436690614616852324e-01,2.457028623810204176e-02
1.676126564675435304e+00,3.824424252978320671e-01,5.461784361707110180e-02
1.661853669841170111e+00,5.002611772303670046e-01,7.424095639054149876e-02
4.988478931652755577e+00,3.129580718805515804e-01,1.560006699860532753e-01
1.860133414478063019e+00,1.252509490902753431e-01,1.824843518029850564e-02
3.745317805685634660e+00,1.610091874258233746e-01,5.347352307820411876e-02
1.786971087961013671e+00,8.818699290040713512e-01,1.674666544683069691e-01
2.349343063590314973e+00,7.612065943393760969e-01,2.105791732103229064e-01
3.243194297235407753e+00,7.478304512130125037e-01,3.228153976501641487e-01
2.603443276674803020e+00,8.917055972437164524e-01,3.047783680520090854e-01
1.204972346683532924e+00,6.816158174650998047e-01,6.523472728409508703e-02
9.179259100231158541e-01,1.045738081684070980e-01,5.618464661794223686e-03
4.724106974934941583e+00,8.873101418114123229e-01,7.056087800985443304e-01
3.049112892210989578e+00,8.316949980640446771e-01,3.479431847166926106e-01
2.318521129411741377e+00,8.696473509830950910e-01,2.472134874900124013e-01
2.195452103632304919e+00,8.402116445840169812e-01,2.173563701338441512e-01
4.560278108369379524e+00,9.196722099322776067e-01,7.152238094057936646e-01
1.253571315866541580e+00,5.503418021289253614e-01,5.424032432750883204e-02
1.184517043396341895e+00,2.463710916347577606e-01,2.026866835399962832e-02
3.582070901752128389e+00,8.496241022461380465e-01,4.507599241952721658e-01
1.843104511885222507e+00,3.434573943374056304e-01,5.488407774351359431e-02
2.914986945876870461e+00,7.569720536491461038e-01,2.841316650372342489e-01
1.211193449724642157e+00,2.145913230206923095e-01,1.805517001242601741e-02
4.646599741502276615e+00,7.731364940434173327e-01,5.426945771144183750e-01
4.142918980836112652e+00,4.546781448569607309e-01,2.094942525613605055e-01
4.118136064753036507e+00,6.593544196904584931e-01,3.596874407291800191e-01
3.066919367428006526e-01,9.426981530565901046e-01,7.916919228111355886e-03
2.023205791648166330e-01,4.055483160414267152e-01,1.529072610259077022e-03
4.484265382955047730e-01,5.793965702852773569e-01,9.794798308496315692e-03
1.786635523334332287e+00,9.028027421208295600e-01,1.722333717547679943e-01
1.692555978912294368e+00,5.100502587883557482e-01,7.805161661104892401e-02
4.270067099947805644e+00,6.612427964443208239e-01,3.773919519853243809e-01
4.226983080254782976e+00,5.619684317083663005e-01,2.901289020952348419e-01
4.190469538466584432e+00,3.588417428302679846e-01,1.549500653198895572e-01
2.466828310583712547e+00,6.786982961895747790e-01,1.927552866397760356e-01
2.838750761188737481e+00,7.678531111002737664e-01,2.795975410551401752e-01
2.238392359208695837e+00,8.494823639722683950e-01,2.271403206731411051e-01
1.909997973632886481e+00,8.207136419840971309e-01,1.701175305230275825e-01
5.160783665587105329e-01,5.105778163335721320e-01,1.109035614757138827e-02
4.027401429406617162e+00,3.793531774963686543e-01,1.595132768048347915e-01
2.942557659673343373e+00,5.452288018974510431e-01,1.798493734426299118e-01
2.772582614725645378e+00,3.331273433886676738e-01,8.873818027423860388e-02
2.691474750034474894e+00,5.042588306882691551e-01,1.445792023952844896e-01
8.902066857219306240e-01,6.726237266036949602e-01,3.873194186421866081e-02
4.161016661564162611e+00,7.409716354207173117e-01,4.399624985511471631e-01
3.412458834641376448e+00,7.081345722964663691e-01,3.176601725651875818e-01
2.287387876535914799e+00,8.979521120453776151e-01,2.525095692192016461e-01
1.837750423385967613e+00,2.846459508285079654e-01,4.405151924609256031e-02
4.519234614578484521e-01,7.431612951666062283e-01,1.284209155150388242e-02
4.327787873236038863e+00,8.267235621048062422e-01,5.562192886317640639e-01
3.155512518714760795e+00,2.235986287834583752e-01,6.438454579580098203e-02
3.848656975205364095e+00,2.314007056442365651e-01,8.302159577274396962e-02
4.326494137475804358e+00,5.100458369386132729e-01,2.583787858157813311e-01
1.821912672060114646e+00,1.958714963575312606e-01,2.873284372669117001e-02
2.089959886192743532e+00,8.666275508197669453e-01,2.097547548192268962e-01
4.585198754635785079e+00,8.482414934144851815e-01,6.270856708123647705e-01
6.291681141664293708e-01,5.084413608404751983e-01,1.570848643816551843e-02
2.293281117882254971e+00,2.117848247624304625e-01,4.180303179998935692e-02
3.254800185597995554e+00,2.327426014384618436e-01,6.977221103257034984e-02
7.845919698822355626e-01,6.317495859885988718e-01,2.910991129633539939e-02
1.745562145015232769e+00,9.180850003151919125e-01,1.692524412719987048e-01
1.393764943027263836e+00,7.792361280789041056e-02,7.614429458140132417e-03
4.739706231384102963e+00,5.982800834937765933e-01,3.635572115146845085e-01
1.056372717633053404e-01,8.748436102941786752e-01,9.369084389154539718e-04
1.085078163298918597e+00,7.726245579766098937e-01,6.323698722163856312e-02
4.920755578238972916e+00,4.789269074769031964e-01,2.714643355983987760e-01
1.534545361988547851e+00,7.594694981010222667e-01,1.094843303241427174e-01
1.100464194792607708e+00,3.655531259827812796e-01,2.787846021189641782e-02
4.110447807917362084e+00,6.650369475540673925e-01,3.637849993836733131e-01
3.903357062598201477e+00,2.890755261116077501e-01,1.097527881659482590e-01
2.017757370461796818e+00,8.752247114522238025e-01,2.010732868064935563e-01
2.240084796424166580e+00,7.282944122799137610e-01,1.849649257570256944e-01
1.695662798219383705e+00,6.350888083734377298e-01,1.025348550347314203e-01
4.178823403139631409e+00,5.380172124188989935e-01,2.685186876605877293e-01
8.859060429886809196e-01,5.927541241698798258e-01,3.343163990561569959e-02
2.628591115148233737e+00,7.541920125747791914e-01,2.444153232228419292e-01
1.755215796747082946e+00,8.777859195238012502e-01,1.618136971197985385e-01
3.093630607842585700e-01,8.091510941887476438e-01,6.896838436632547580e-03
4.473501579008769546e+00,8.414038940035923897e-01,5.986857864533806639e-01
1.868304098862606732e+00,2.672620581963494057e-01,4.191750447730543255e-02
2.679308040444610128e+00,8.033207325022208023e-01,2.748227085584681317e-01
1.725935685104564854e+00,9.277834835645425438e-01,1.682528910043638026e-01
9.741741322046072460e-01,2.220732765495861127e-01,1.348177842762704817e-02
2.618832130789645607e+00,8.325996847140590962e-01,2.796306893564404206e-01
2.382468066979053667e+00,5.800474322036303088e-01,1.484239373126030881e-01
3.731149361363754746e+00,4.493249218079807816e-01,1.833644121411392991e-01
3.998110845811451153e+00,6.566949698075912334e-01,3.448374731249281844e-01
3.252831588556674980e+00,9.289484602644439981e-01,4.494112971705118698e-01
4.905325584880700363e-01,3.314193337169493714e-01,6.474376072123012860e-03
1.321771272630857474e+00,4.384797787342930575e-01,4.528647321667404052e-02
9.733931473515050614e-01,2.592877617978436855e-01,1.587331002190925378e-02
3.534409610196426188e-01,5.033186689499546951e-01,5.462995332883663346e-03
3.633158983201238090e+00,3.958896950987821906e-01,1.504898005758033008e-01
1.719863713938801109e+00,1.670005056160133450e-01,2.242549311570868689e-02
2.632549371128551918e+00,6.234687982448371413e-01,1.873245167206293027e-01
2.507116283310468763e+00,8.197515241135765462e-01,2.566086496426490671e-01
2.226733155808239495e+00,6.076318762454444578e-01,1.438638712088031180e-01
4.649273968434856741e+00,2.464543441496364062e-01,1.086021541782011268e-01
2.731276928435035334e+00,8.809573064647088780e-02,1.987781381899458161e-02
7.769939913033426793e-01,1.336487563501625175e-01,5.559158942534935324e-03
5.445585895084531503e-01,8.446704920619783064e-01,2.063390516870213312e-02
2.456960219896126674e+00,2.215324580382083963e-01,4.777129443979594159e-02
6.502425340741481152e-01,4.172074293690394842e-01,1.350529900954519288e-02
