t,p,q,dp_dt,dp_dt_noisy
4.619923984796959360e+01,4.052505565544441968e-01,1.852198451897500708e-01,1.584222336648011265e-10,-3.847543327575653378e-03
4.620924184836967896e+01,4.052505565505472029e-01,1.852198451878244168e-01,1.603877326089575561e-10,-6.643798727717446437e-03
4.621924384876975722e+01,4.052505565466482107e-01,1.852198451858977357e-01,1.623542879997108557e-10,4.601923204124361462e-03
4.622924584916983548e+01,4.052505565427478307e-01,1.852198451839703608e-01,1.643215494229188778e-10,1.547461850033098052e-02
4.623924784956991374e+01,4.052505565388466735e-01,1.852198451820425695e-01,1.662891439130342874e-10,4.399851695117088651e-03
4.624924984996999910e+01,4.052505565349452943e-01,1.852198451801146395e-01,1.682569205491146747e-10,-4.266513843949962421e-03
4.625925185037007736e+01,4.052505565310443036e-01,1.852198451781868760e-01,1.702245497336996038e-10,5.184309525310564805e-03
4.626925385077015562e+01,4.052505565271443122e-01,1.852198451762595566e-01,1.721915787039618451e-10,2.366608483488322374e-03
4.627925585117023388e+01,4.052505565232458751e-01,1.852198451743329866e-01,1.741579016417693637e-10,8.151455552477459773e-03
4.628925785157031925e+01,4.052505565193496029e-01,1.852198451724074713e-01,1.761230414981662662e-10,-5.515966300158301611e-03
4.629925985197039751e+01,4.052505565154561062e-01,1.852198451704833160e-01,1.780868907202970419e-10,1.378193948714624868e-03
4.630926185237047576e+01,4.052505565115659958e-01,1.852198451685607705e-01,1.800490069536753168e-10,1.647403801648971919e-02
4.631926385277055402e+01,4.052505565076798821e-01,1.852198451666401957e-01,1.820090519272232754e-10,1.905409340669258860e-04
4.632926585317063939e+01,4.052505565037984314e-01,1.852198451647218691e-01,1.839667550240786653e-10,9.770751526564194420e-03
4.633926785357071765e+01,4.052505564999221432e-01,1.852198451628061238e-01,1.859219479760643168e-10,-1.041445284099242938e-04
4.634926985397079591e+01,4.052505564960516837e-01,1.852198451608932095e-01,1.878742075106520915e-10,7.068495608815033053e-04
4.635927185437087417e+01,4.052505564921877190e-01,1.852198451589834871e-01,1.898231016816964711e-10,-7.425456781809322560e-03
4.636927385477095953e+01,4.052505564883308598e-01,1.852198451570772342e-01,1.917684205876568626e-10,2.849755584045495296e-02
4.637927585517103779e+01,4.052505564844816610e-01,1.852198451551747838e-01,1.937099300408640090e-10,1.198026965569668617e-02
4.638927785557111605e+01,4.052505564806409000e-01,1.852198451532764412e-01,1.956471703395967765e-10,1.180662696302097955e-02
4.639927985597119431e+01,4.052505564768090762e-01,1.852198451513825117e-01,1.975799367864849998e-10,1.157710093650077959e-02
4.640928185637127967e+01,4.052505564729868559e-01,1.852198451494933285e-01,1.995078460076404880e-10,-1.019905433233585755e-02
4.641928385677135793e+01,4.052505564691749607e-01,1.852198451476091967e-01,2.014305059555576705e-10,-7.583871765952830517e-03
4.642928585717143619e+01,4.052505564653739456e-01,1.852198451457304496e-01,2.033477466273359013e-10,-1.813216414139702439e-03
4.643928785757151445e+01,4.052505564615845324e-01,1.852198451438574200e-01,2.052591412810000904e-10,-1.681262292953808468e-02
4.644928985797159982e+01,4.052505564578072761e-01,1.852198451419903857e-01,2.071643065426620467e-10,-9.035892298174884318e-03
4.645929185837167807e+01,4.052505564540429539e-01,1.852198451401297075e-01,2.090630828177619804e-10,8.298973224149837000e-03
4.646929385877175633e+01,4.052505564502921209e-01,1.852198451382756905e-01,2.109549444850866706e-10,-2.135085096756771106e-02
4.647929585917183459e+01,4.052505564465554988e-01,1.852198451364286957e-01,2.128397284806293754e-10,-9.003947408995443408e-03
4.648929785957191996e+01,4.052505564428337537e-01,1.852198451345890284e-01,2.147169386734759655e-10,-1.041207577392589626e-03
4.649929985997199822e+01,4.052505564391275517e-01,1.852198451327570217e-01,2.165863374065102320e-10,-9.738319084829769783e-04
4.650930186037207648e+01,4.052505564354375034e-01,1.852198451309329807e-01,2.184475152849918445e-10,-3.636231526514234415e-04
4.651930386077215474e+01,4.052505564317643305e-01,1.852198451291172943e-01,2.203003231227018688e-10,-7.672701483269502194e-03
4.652930586117224010e+01,4.052505564281087547e-01,1.852198451273102675e-01,2.221442092775749444e-10,9.063382468632835698e-03
4.653930786157231836e+01,4.052505564244713865e-01,1.852198451255122613e-01,2.239788823160671072e-10,-2.367856894460072109e-02
4.654930986197239662e+01,4.052505564208529476e-01,1.852198451237235810e-01,2.258040508046343930e-10,4.128090775158652602e-03
4.655931186237247488e+01,4.052505564172541042e-01,1.852198451219445596e-01,2.276192671846200000e-10,-1.517553364583955344e-02
4.656931386277255314e+01,4.052505564136755223e-01,1.852198451201755858e-01,2.294243597183998062e-10,-7.301776580376696628e-03
4.657931586317263850e+01,4.052505564101179791e-01,1.852198451184169925e-01,2.312187750291849753e-10,-7.739166148083963942e-04
4.658931786357271676e+01,4.052505564065821408e-01,1.852198451166691129e-01,2.330022841334766781e-10,1.606159022673918357e-02
4.659931986397279502e+01,4.052505564030686735e-01,1.852198451149322800e-01,2.347745053921101999e-10,-9.157032418765065004e-03
4.660932186437287328e+01,4.052505563995783544e-01,1.852198451132068546e-01,2.365350450228564938e-10,-1.452604775172780180e-02
4.661932386477295864e+01,4.052505563961117940e-01,1.852198451114931976e-01,2.382835612851907925e-10,9.723812434679832140e-03
4.662932586517303690e+01,4.052505563926697696e-01,1.852198451097916698e-01,2.400196430496492894e-10,-8.699064590596266178e-04
4.663932786557311516e+01,4.052505563892529472e-01,1.852198451081025765e-01,2.417431792939295221e-10,9.518774843950722378e-05
4.664932986597319342e+01,4.052505563858621040e-01,1.852198451064263340e-01,2.434535351092392830e-10,5.586602573302824025e-03
4.665933186637327879e+01,4.052505563824979062e-01,1.852198451047632755e-01,2.451504537565041275e-10,1.001352602336543635e-02
4.666933386677335704e+01,4.052505563791611309e-01,1.852198451031137338e-01,2.468335830868584324e-10,1.568938551841955352e-03
4.667933586717343530e+01,4.052505563758524998e-01,1.852198451014780978e-01,2.485024564596871599e-10,-2.116025036003903181e-02
4.668933786757351356e+01,4.052505563725726789e-01,1.852198450998567281e-01,2.501568206053628174e-10,-2.088788526479309210e-03
4.669933986797359893e+01,4.052505563693224455e-01,1.852198450982499855e-01,2.517962609249746464e-10,1.854858491916545936e-04
4.670934186837367719e+01,4.052505563661025212e-01,1.852198450966582310e-01,2.534204252696570236e-10,-1.162381983000197391e-02
4.671934386877375545e+01,4.052505563629137386e-01,1.852198450950818531e-01,2.550288452640714354e-10,-1.028019077543944164e-02
4.672934586917383371e+01,4.052505563597567084e-01,1.852198450935211571e-01,2.566212208010565377e-10,6.362584762170308758e-03
4.673934786957391907e+01,4.052505563566322078e-01,1.852198450919765871e-01,2.581972604470683663e-10,2.429888532341090753e-03
4.674934986997399733e+01,4.052505563535410693e-01,1.852198450904484761e-01,2.597563952128068010e-10,-9.092643438403359701e-03
4.675935187037407559e+01,4.052505563504839592e-01,1.852198450889372128e-01,2.612984394828599122e-10,5.616343501083768432e-03
4.676935387077415385e+01,4.052505563474617101e-01,1.852198450874431579e-01,2.628229422291239459e-10,1.327357825129997244e-03
4.677935587117423921e+01,4.052505563444749881e-01,1.852198450859666723e-01,2.643294229331960565e-10,-1.296688569393202387e-02
4.678935787157431747e+01,4.052505563415246259e-01,1.852198450845081723e-01,2.658176057740435638e-10,-2.770048163583433906e-03
4.679935987197439573e+01,4.052505563386113452e-01,1.852198450830680465e-01,2.672871229902895607e-10,-1.318456416999307969e-02
4.680936187237447399e+01,4.052505563357359786e-01,1.852198450816466280e-01,2.687374385523799702e-10,-8.678119280361456037e-03
4.681936387277455935e+01,4.052505563328992477e-01,1.852198450802443053e-01,2.701683321504333435e-10,2.995200713040351969e-03
4.682936587317463761e+01,4.052505563301019853e-01,1.852198450788615225e-01,2.715792556118312717e-10,-1.229174508506772692e-02
4.683936787357471587e+01,4.052505563273448574e-01,1.852198450774985850e-01,2.729699504627758344e-10,-1.251216426222194131e-02
4.684936987397479413e+01,4.052505563246287523e-01,1.852198450761559367e-01,2.743399622057163256e-10,3.755292411866951487e-03
4.685937187437487950e+01,4.052505563219544471e-01,1.852198450748339387e-01,2.756889352223401701e-10,-1.012454639456384156e-02
4.686937387477495776e+01,4.052505563193227189e-01,1.852198450735330071e-01,2.770163248094759112e-10,-2.758747526600121777e-03
4.687937587517503601e+01,4.052505563167342895e-01,1.852198450722535306e-01,2.783219262697533836e-10,-2.546402719990711275e-03
4.688937787557511427e+01,4.052505563141900469e-01,1.852198450709958699e-01,2.796052191861297942e-10,-1.640927951678885794e-03
4.689937987597519964e+01,4.052505563116907683e-01,1.852198450697604692e-01,2.808658843694855634e-10,3.795662545314645430e-03
4.690938187637527790e+01,4.052505563092372309e-01,1.852198450685476894e-01,2.821034603833760812e-10,-4.357938980227488157e-03
4.691938387677535616e+01,4.052505563068302674e-01,1.852198450673579189e-01,2.833175378330610172e-10,-7.786911271668299495e-03
4.692938587717543442e+01,4.052505563044706549e-01,1.852198450661916018e-01,2.845077194668643727e-10,-4.648936374774191929e-03
4.693938787757551978e+01,4.052505563021592816e-01,1.852198450650491268e-01,2.856735716039171535e-10,1.164917789494067726e-02
4.694938987797559804e+01,4.052505562998968691e-01,1.852198450639308824e-01,2.868146553591799375e-10,9.323515076105886451e-03
4.695939187837567630e+01,4.052505562976842501e-01,1.852198450628372850e-01,2.879307643005590833e-10,-5.491725473633370623e-04
4.696939387877575456e+01,4.052505562955223128e-01,1.852198450617687508e-01,2.890211108635964976e-10,1.232342647571675609e-02
4.697939587917583992e+01,4.052505562934118344e-01,1.852198450607256408e-01,2.900856169857357614e-10,7.107347501215934178e-03
4.698939787957591818e+01,4.052505562913536474e-01,1.852198450597084545e-01,2.911237743929984134e-10,-1.075618163253243449e-02
4.699939987997599644e+01,4.052505562893486402e-01,1.852198450587174972e-01,2.921351199142163679e-10,1.515330564071900102e-02
4.700940188037607470e+01,4.052505562873975342e-01,1.852198450577532685e-01,2.931191765004337313e-10,2.807230451609338956e-02
4.701940388077616007e+01,4.052505562855012733e-01,1.852198450568161570e-01,2.940756301667013517e-10,3.639857457450304448e-03
4.702940588117623832e+01,4.052505562836606345e-01,1.852198450559065790e-01,2.950040055987868115e-10,-1.623724021795689559e-02
4.703940788157631658e+01,4.052505562818764506e-01,1.852198450550249231e-01,2.959039124839080159e-10,1.504171457485952573e-02
4.704940988197639484e+01,4.052505562801496652e-01,1.852198450541716612e-01,2.967748165272343641e-10,6.111078997297405072e-03
4.705941188237648021e+01,4.052505562784810555e-01,1.852198450533471541e-01,2.976164419077331758e-10,-1.072977886305404634e-03
4.706941388277655847e+01,4.052505562768714542e-01,1.852198450525519013e-01,2.984282578000208019e-10,-2.038165186054535782e-02
4.707941588317663673e+01,4.052505562753218049e-01,1.852198450517862638e-01,2.992098652176977680e-10,-1.039836216282206917e-03
4.708941788357671498e+01,4.052505562738329403e-01,1.852198450510506855e-01,2.999607333353804250e-10,-3.010295932010065116e-03
4.709941988397680035e+01,4.052505562724056376e-01,1.852198450503456106e-01,3.006806175570586603e-10,-3.167541299161003542e-03
4.710942188437687861e+01,4.052505562710408960e-01,1.852198450496714832e-01,3.013688899128341703e-10,-4.224653047502561001e-03
4.711942388477695687e+01,4.052505562697394925e-01,1.852198450490286641e-01,3.020252433566517070e-10,9.639711332507627795e-03
4.712942588517703513e+01,4.052505562685023155e-01,1.852198450484176806e-01,3.026491522672980494e-10,-4.220462128036004887e-03
4.713942788557712049e+01,4.052505562673303086e-01,1.852198450478388936e-01,3.032402315361615308e-10,4.326945999277005336e-03
4.714942988597719875e+01,4.052505562662242489e-01,1.852198450472927749e-01,3.037980058490097335e-10,-1.910814656930230615e-02
4.715943188637727701e+01,4.052505562651851356e-01,1.852198450467797408e-01,3.043220675458258029e-10,-9.905945612229290903e-03
4.716943388677735527e+01,4.052505562642137460e-01,1.852198450463002355e-01,3.048118910053965180e-10,-6.887573724643612121e-05
4.717943588717744063e+01,4.052505562633110237e-01,1.852198450458547307e-01,3.052670980580041160e-10,-8.932255269781932960e-03
4.718943788757751889e+01,4.052505562624779123e-01,1.852198450454436429e-01,3.056872029810753233e-10,3.908134236824262198e-04
4.719943988797759715e+01,4.052505562617152446e-01,1.852198450450674161e-01,3.060718067882106652e-10,-4.865684225718591173e-04
4.720944188837767541e+01,4.052505562610239087e-01,1.852198450447264944e-01,3.064204046748786325e-10,1.910750493032617892e-03
4.721944388877776078e+01,4.052505562604048484e-01,1.852198450444213496e-01,3.067324623462486244e-10,-3.290989783093655266e-03
4.722944588917783904e+01,4.052505562598590072e-01,1.852198450441523980e-01,3.070077074507349124e-10,6.418344326202362303e-03
4.723944788957791729e+01,4.052505562593871624e-01,1.852198450439201116e-01,3.072455328351209047e-10,-1.362631123779129913e-02
4.724944988997799555e+01,4.052505562589903687e-01,1.852198450437249344e-01,3.074455065532610831e-10,-3.981053746879813227e-03
4.725945189037808092e+01,4.052505562586695143e-01,1.852198450435673382e-01,3.076071567603699819e-10,1.532106496818766254e-02
4.726945389077815918e+01,4.052505562584254317e-01,1.852198450434477395e-01,3.077300983478359342e-10,-4.150821713949927674e-03
4.727945589117823744e+01,4.052505562582591203e-01,1.852198450433666377e-01,3.078138750833847581e-10,1.540961446113411383e-02
4.728945789157831570e+01,4.052505562581715237e-01,1.852198450433244770e-01,3.078578138943077747e-10,3.534616524521016004e-03
4.729945989197840106e+01,4.052505562581635301e-01,1.852198450433217014e-01,3.078616285512314477e-10,-2.355253398795695546e-03
4.730946189237847932e+01,4.052505562582360277e-01,1.852198450433588106e-01,3.078248662913285472e-10,9.381843854485271555e-04
4.731946389277855758e+01,4.052505562583900711e-01,1.852198450434362209e-01,3.077469286349998612e-10,1.606088693250155852e-02
4.732946589317863584e+01,4.052505562586265486e-01,1.852198450435544319e-01,3.076274200652928670e-10,-3.112011143194449818e-03
4.733946789357872120e+01,4.052505562589463484e-01,1.852198450437139154e-01,3.074659849638949893e-10,-1.110669725855453066e-02
4.734946989397879946e+01,4.052505562593505251e-01,1.852198450439150879e-01,3.072618132149429471e-10,5.062765473228293678e-03
4.735947189437887772e+01,4.052505562598399114e-01,1.852198450441585043e-01,3.070147643058351861e-10,7.249377257791496040e-03
4.736947389477895598e+01,4.052505562604155065e-01,1.852198450444445532e-01,3.067241634291395513e-10,8.623958261830155791e-03
4.737947589517904134e+01,4.052505562610783096e-01,1.852198450447737621e-01,3.063895612914757649e-10,-1.523019817243056670e-02
4.738947789557911960e+01,4.052505562618292645e-01,1.852198450451465750e-01,3.060105519675504482e-10,4.040334788564811132e-03
4.739947989597919786e+01,4.052505562626692592e-01,1.852198450455634915e-01,3.055865317735939612e-10,7.255867060975666619e-04
4.740948189637927612e+01,4.052505562635993486e-01,1.852198450460249834e-01,3.051171554996345847e-10,-2.440876138225678109e-03
4.741948389677936149e+01,4.052505562646204762e-01,1.852198450465315505e-01,3.046017552771340675e-10,-4.700535413288842862e-03
4.742948589717943975e+01,4.052505562657335858e-01,1.852198450470836089e-01,3.040399928350145942e-10,4.722307031045999345e-03
4.743948789757951801e+01,4.052505562669397321e-01,1.852198450476817138e-01,3.034313529604037996e-10,-6.513177440651185448e-04
4.744948989797959626e+01,4.052505562682398033e-01,1.852198450483263092e-01,3.027752475820433276e-10,-4.407949450309540940e-04
4.745949189837968163e+01,4.052505562696347985e-01,1.852198450490179227e-01,3.020712881218745594e-10,2.005206741091079825e-02
4.746949389877975989e+01,4.052505562711257170e-01,1.852198450497569981e-01,3.013188934475330427e-10,5.910218613887208280e-04
