theta,a
6.540908181636326812e-01,8.228889853935914545e-01
6.542308461692338817e-01,8.233946570065300286e-01
6.543708741748349711e-01,8.239004409307058019e-01
6.545109021804360605e-01,8.244063371779448701e-01
6.546509301860372609e-01,8.249123457600782139e-01
6.547909581916383503e-01,8.254184666889226030e-01
6.549309861972394398e-01,8.259246999762979158e-01
6.550710142028405292e-01,8.264310456340147049e-01
6.552110422084417296e-01,8.269375036738835227e-01
6.553510702140428190e-01,8.274440741077091488e-01
6.554910982196439084e-01,8.279507569472914774e-01
6.556311262252449978e-01,8.284575522044272944e-01
6.557711542308461983e-01,8.289644598909116091e-01
6.559111822364472877e-01,8.294714800185292169e-01
6.560512102420483771e-01,8.299786125990671337e-01
6.561912382476495775e-01,8.304858576443048257e-01
6.563312662532506669e-01,8.309932151660186506e-01
6.564712942588517564e-01,8.315006851759809692e-01
6.566113222644528458e-01,8.320082676859597015e-01
6.567513502700540462e-01,8.325159627077178826e-01
6.568913782756551356e-01,8.330237702530176591e-01
6.570314062812562250e-01,8.335316903336145167e-01
6.571714342868574255e-01,8.340397229612581675e-01
6.573114622924585149e-01,8.345478681476961036e-01
6.574514902980596043e-01,8.350561259046735962e-01
6.575915183036606937e-01,8.355644962439301437e-01
6.577315463092618941e-01,8.360729791771994712e-01
6.578715743148629835e-01,8.365815747162126392e-01
6.580116023204640729e-01,8.370902828726989320e-01
6.581516303260651624e-01,8.375991036583787519e-01
6.582916583316663628e-01,8.381080370849738337e-01
6.584316863372674522e-01,8.386170831641943657e-01
6.585717143428685416e-01,8.391262419077545331e-01
6.587117423484697420e-01,8.396355133273609717e-01
6.588517703540708315e-01,8.401448974347132115e-01
6.589917983596719209e-01,8.406543942415116710e-01
6.591318263652730103e-01,8.411640037594496633e-01
6.592718543708742107e-01,8.416737260002173926e-01
6.594118823764753001e-01,8.421835609754992902e-01
6.595519103820763895e-01,8.426935086969788991e-01
6.596919383876775900e-01,8.432035691763331009e-01
6.598319663932786794e-01,8.437137424252347806e-01
6.599719943988797688e-01,8.442240284553532703e-01
6.601120224044808582e-01,8.447344272783543495e-01
6.602520504100820586e-01,8.452449389058989127e-01
6.603920784156831481e-01,8.457555633496434133e-01
6.605321064212842375e-01,8.462663006212389760e-01
6.606721344268853269e-01,8.467771507323362812e-01
6.608121624324865273e-01,8.472881136945802361e-01
6.609521904380876167e-01,8.477991895196077543e-01
6.610922184436887061e-01,8.483103782190566378e-01
6.612322464492899066e-01,8.488216798045598033e-01
6.613722744548909960e-01,8.493330942877443945e-01
6.615123024604920854e-01,8.498446216802331143e-01
6.616523304660931748e-01,8.503562619936455569e-01
6.617923584716943752e-01,8.508680152395982077e-01
6.619323864772954646e-01,8.513798814297000028e-01
6.620724144828965541e-01,8.518918605755598783e-01
6.622124424884977545e-01,8.524039526887783325e-01
6.623524704940988439e-01,8.529161577809558636e-01
6.624924984996999333e-01,8.534284758636876411e-01
6.626325265053010227e-01,8.539409069485590642e-01
6.627725545109022232e-01,8.544534510471613054e-01
6.629125825165033126e-01,8.549661081710744348e-01
6.630526105221044020e-01,8.554788783318749701e-01
6.631926385277054914e-01,8.559917615411372083e-01
6.633326665333066918e-01,8.565047578104310055e-01
6.634726945389077812e-01,8.570178671513204449e-01
6.636127225445088706e-01,8.575310895753665008e-01
6.637527505501100711e-01,8.580444250941257067e-01
6.638927785557111605e-01,8.585578737191528198e-01
6.640328065613122499e-01,8.590714354619919391e-01
6.641728345669133393e-01,8.595851103341893840e-01
6.643128625725145397e-01,8.600988983472865890e-01
6.644528905781156292e-01,8.606127995128169950e-01
6.645929185837167186e-01,8.611268138423122664e-01
6.647329465893179190e-01,8.616409413472996270e-01
6.648729745949190084e-01,8.621551820393031917e-01
6.650130026005200978e-01,8.626695359298408583e-01
6.651530306061211872e-01,8.631840030304287481e-01
6.652930586117223877e-01,8.636985833525745448e-01
6.654330866173234771e-01,8.642132769077863763e-01
6.655731146229245665e-01,8.647280837075643767e-01
6.657131426285256559e-01,8.652430037634095683e-01
6.658531706341268563e-01,8.657580370868118713e-01
6.659931986397279458e-01,8.662731836892629822e-01
6.661332266453290352e-01,8.667884435822470479e-01
6.662732546509302356e-01,8.673038167772464391e-01
6.664132826565313250e-01,8.678193032857346445e-01
6.665533106621324144e-01,8.683349031191851530e-01
6.666933386677335038e-01,8.688506162890679008e-01
6.668333666733347043e-01,8.693664428068443861e-01
6.669733946789357937e-01,8.698823826839765516e-01
6.671134226845368831e-01,8.703984359319179021e-01
6.672534506901380835e-01,8.709146025621210541e-01
6.673934786957391729e-01,8.714308825860310748e-01
6.675335067013402623e-01,8.719472760150916990e-01
6.676735347069413518e-01,8.724637828607417767e-01
6.678135627125425522e-01,8.729804031344152726e-01
6.679535907181436416e-01,8.734971368475417108e-01
6.680936187237447310e-01,8.740139840115452863e-01
6.682336467293458204e-01,8.745309446378497498e-01
6.683736747349470209e-01,8.750480187378735231e-01
6.685137027405481103e-01,8.755652063230261462e-01
6.686537307461491997e-01,8.760825074047176031e-01
6.687937587517504001e-01,8.765999219943512166e-01
6.689337867573514895e-01,8.771174501033289772e-01
6.690738147629525789e-01,8.776350917430453258e-01
6.692138427685536683e-01,8.781528469248924829e-01
6.693538707741548688e-01,8.786707156602573399e-01
6.694938987797559582e-01,8.791886979605223473e-01
6.696339267853570476e-01,8.797067938370672913e-01
6.697739547909582480e-01,8.802250033012666286e-01
6.699139827965593375e-01,8.807433263644899313e-01
6.700540108021604269e-01,8.812617630381018863e-01
6.701940388077615163e-01,8.817803133334662924e-01
6.703340668133627167e-01,8.822989772619393989e-01
6.704740948189638061e-01,8.828177548348743464e-01
6.706141228245648955e-01,8.833366460636207229e-01
6.707541508301659849e-01,8.838556509595210109e-01
6.708941788357671854e-01,8.843747695339176929e-01
6.710342068413682748e-01,8.848940017981430373e-01
6.711742348469693642e-01,8.854133477635315330e-01
6.713142628525705646e-01,8.859328074414110077e-01
6.714542908581716540e-01,8.864523808431017393e-01
6.715943188637727435e-01,8.869720679799253382e-01
6.717343468693738329e-01,8.874918688631927566e-01
6.718743748749750333e-01,8.880117835042158347e-01
6.720144028805761227e-01,8.885318119143010840e-01
6.721544308861772121e-01,8.890519541047487984e-01
6.722944588917784126e-01,8.895722100868566073e-01
6.724344868973795020e-01,8.900925798719159232e-01
6.725745149029805914e-01,8.906130634712154936e-01
6.727145429085816808e-01,8.911336608960422900e-01
6.728545709141828812e-01,8.916543721576721815e-01
6.729945989197839706e-01,8.921751972673832576e-01
6.731346269253850600e-01,8.926961362364442820e-01
6.732746549309861495e-01,8.932171890761257949e-01
6.734146829365873499e-01,8.937383557976872339e-01
6.735547109421884393e-01,8.942596364123867048e-01
6.736947389477895287e-01,8.947810309314796484e-01
6.738347669533907291e-01,8.953025393662144005e-01
6.739747949589918186e-01,8.958241617278366320e-01
6.741148229645929080e-01,8.963458980275853527e-01
6.742548509701939974e-01,8.968677482767013487e-01
6.743948789757951978e-01,8.973897124864129715e-01
6.745349069813962872e-01,8.979117906679490169e-01
6.746749349869973766e-01,8.984339828325325072e-01
6.748149629925984661e-01,8.989562889913833565e-01
6.749549909981996665e-01,8.994787091557157055e-01
6.750950190038007559e-01,9.000012433367410303e-01
6.752350470094018453e-01,9.005238915456632576e-01
6.753750750150030457e-01,9.010466537936858700e-01
6.755151030206041352e-01,9.015695300920052446e-01
6.756551310262052246e-01,9.020925204518146501e-01
6.757951590318063140e-01,9.026156248843033580e-01
6.759351870374075144e-01,9.031388434006539789e-01
6.760752150430086038e-01,9.036621760120469027e-01
6.762152430486096932e-01,9.041856227296576343e-01
6.763552710542108937e-01,9.047091835646576818e-01
6.764952990598119831e-01,9.052328585282141127e-01
6.766353270654130725e-01,9.057566476314891091e-01
6.767753550710141619e-01,9.062805508856390801e-01
6.769153830766153623e-01,9.068045683018204350e-01
6.770554110822164517e-01,9.073286998911780366e-01
6.771954390878175412e-01,9.078529456648611884e-01
6.773354670934186306e-01,9.083773056340094243e-01
6.774754950990198310e-01,9.089017798097569489e-01
6.776155231046209204e-01,9.094263682032366347e-01
6.777555511102220098e-01,9.099510708255755809e-01
6.778955791158232103e-01,9.104758876878968898e-01
6.780356071214242997e-01,9.110008188013174468e-01
6.781756351270253891e-01,9.115258641769536929e-01
6.783156631326264785e-01,9.120510238259136315e-01
6.784556911382276789e-01,9.125762977593034897e-01
6.785957191438287683e-01,9.131016859882246095e-01
6.787357471494298577e-01,9.136271885237716717e-01
6.788757751550310582e-01,9.141528053770380247e-01
6.790158031606321476e-01,9.146785365591116879e-01
6.791558311662332370e-01,9.152043820810757957e-01
6.792958591718343264e-01,9.157303419540077094e-01
6.794358871774355269e-01,9.162564161889834580e-01
6.795759151830366163e-01,9.167826047970724090e-01
6.797159431886377057e-01,9.173089077893394894e-01
6.798559711942387951e-01,9.178353251768474053e-01
6.799959991998399955e-01,9.183618569706513135e-01
6.801360272054410849e-01,9.188885031818054827e-01
6.802760552110421743e-01,9.194152638213544115e-01
6.804160832166433748e-01,9.199421389003461513e-01
6.805561112222444642e-01,9.204691284298167631e-01
6.806961392278455536e-01,9.209962324208018636e-01
6.808361672334466430e-01,9.215234508843299643e-01
6.809761952390478434e-01,9.220507838314286886e-01
6.811162232446489329e-01,9.225782312731185542e-01
6.812562512502500223e-01,9.231057932204174143e-01
6.813962792558512227e-01,9.236334696843360170e-01
6.815363072614523121e-01,9.241612606758833337e-01
6.816763352670534015e-01,9.246891662060625627e-01
6.818163632726544909e-01,9.252171862858724616e-01
6.819563912782556914e-01,9.257453209263095673e-01
6.820964192838567808e-01,9.262735701383624232e-01
6.822364472894578702e-01,9.268019339330151318e-01
6.823764752950589596e-01,9.273304123212517958e-01
6.825165033006601600e-01,9.278590053140494120e-01
6.826565313062612494e-01,9.283877129223774283e-01
6.827965593118623389e-01,9.289165351572057361e-01
6.829365873174635393e-01,9.294454720294980099e-01
6.830766153230646287e-01,9.299745235502125951e-01
6.832166433286657181e-01,9.305036897303029519e-01
6.833566713342668075e-01,9.310329705807212086e-01
6.834966993398680080e-01,9.315623661124119437e-01
6.836367273454690974e-01,9.320918763363148507e-01
6.837767553510701868e-01,9.326215012633687351e-01
6.839167833566713872e-01,9.331512409045052969e-01
6.840568113622724766e-01,9.336810952706509070e-01
6.841968393678735660e-01,9.342110643727297159e-01
6.843368673734746555e-01,9.347411482216587686e-01
6.844768953790758559e-01,9.352713468283551101e-01
6.846169233846769453e-01,9.358016602037273479e-01
6.847569513902780347e-01,9.363320883586787602e-01
6.848969793958791241e-01,9.368626313041130693e-01
6.850370074014803246e-01,9.373932890509242277e-01
6.851770354070814140e-01,9.379240616100052996e-01
6.853170634126825034e-01,9.384549489922431320e-01
6.854570914182837038e-01,9.389859512085201310e-01
6.855971194238847932e-01,9.395170682697142617e-01
6.857371474294858826e-01,9.400483001867008248e-01
6.858771754350869720e-01,9.405796469703471274e-01
6.860172034406881725e-01,9.411111086315195884e-01
6.861572314462892619e-01,9.416426851810761889e-01
6.862972594518903513e-01,9.421743766298753542e-01
6.864372874574915517e-01,9.427061829887652955e-01
6.865773154630926411e-01,9.432381042685946682e-01
6.867173434686937306e-01,9.437701404802063543e-01
6.868573714742948200e-01,9.443022916344365747e-01
6.869973994798960204e-01,9.448345577421184416e-01
6.871374274854971098e-01,9.453669388140815144e-01
6.872774554910981992e-01,9.458994348611482472e-01
6.874174834966992886e-01,9.464320458941402059e-01
6.875575115023004891e-01,9.469647719238700745e-01
6.876975395079015785e-01,9.474976129611505371e-01
6.878375675135026679e-01,9.480305690167867283e-01
6.879775955191038683e-01,9.485636401015802299e-01
6.881176235247049577e-01,9.490968262263268507e-01
6.882576515303060471e-01,9.496301274018197347e-01
6.883976795359071366e-01,9.501635436388466971e-01
6.885377075415083370e-01,9.506970749481915561e-01
6.886777355471094264e-01,9.512307213406323569e-01
6.888177635527105158e-01,9.517644828269427038e-01
6.889577915583117163e-01,9.522983594178939803e-01
6.890978195639128057e-01,9.528323511242491328e-01
6.892378475695138951e-01,9.533664579567693309e-01
6.893778755751149845e-01,9.539006799262117475e-01
6.895179035807161849e-01,9.544350170433286706e-01
6.896579315863172743e-01,9.549694693188626182e-01
6.897979595919183637e-01,9.555040367635592169e-01
6.899379875975194532e-01,9.560387193881560997e-01
6.900780156031206536e-01,9.565735172033846823e-01
6.902180436087217430e-01,9.571084302199768246e-01
6.903580716143228324e-01,9.576434584486515078e-01
6.904980996199240328e-01,9.581786019001330423e-01
6.906381276255251223e-01,9.587138605851341921e-01
6.907781556311262117e-01,9.592492345143632804e-01
6.909181836367273011e-01,9.597847236985312946e-01
6.910582116423285015e-01,9.603203281483345677e-01
6.911982396479295909e-01,9.608560478744729849e-01
6.913382676535306803e-01,9.613918828876366618e-01
6.914782956591318808e-01,9.619278331985117170e-01
6.916183236647329702e-01,9.624638988177842691e-01
6.917583516703340596e-01,9.630000797561302228e-01
6.918983796759351490e-01,9.635363760242237063e-01
6.920384076815363494e-01,9.640727876327352952e-01
6.921784356871374388e-01,9.646093145923275713e-01
6.923184636927385283e-01,9.651459569136595640e-01
6.924584916983396177e-01,9.656827146073885260e-01
6.925985197039408181e-01,9.662195876841654929e-01
6.927385477095419075e-01,9.667565761546357272e-01
6.928785757151429969e-01,9.672936800294409387e-01
6.930186037207441974e-01,9.678308993192175080e-01
6.931586317263452868e-01,9.683682340345969308e-01
6.932986597319463762e-01,9.689056841862080383e-01
6.934386877375474656e-01,9.694432497846738883e-01
6.935787157431486660e-01,9.699809308406135422e-01
6.937187437487497554e-01,9.705187273646380675e-01
6.938587717543508449e-01,9.710566393673598640e-01
6.939987997599520453e-01,9.715946668593828939e-01
6.941388277655531347e-01,9.721328098513057903e-01
6.942788557711542241e-01,9.726710683537240776e-01
6.944188837767553135e-01,9.732094423772288394e-01
6.945589117823565140e-01,9.737479319324076066e-01
6.946989397879576034e-01,9.742865370298385841e-01
6.948389677935586928e-01,9.748252576801008651e-01
6.949789957991597822e-01,9.753640938937655491e-01
6.951190238047609826e-01,9.759030456814037358e-01
6.952590518103620720e-01,9.764421130535736459e-01
6.953990798159631614e-01,9.769812960208348329e-01
6.955391078215643619e-01,9.775205945937415208e-01
6.956791358271654513e-01,9.780600087828448252e-01
6.958191638327665407e-01,9.785995385986852035e-01
6.959591918383676301e-01,9.791391840518057776e-01
