d,I1,I2,theta_tilt,F
2.288584640892579736e-02,1.284361404200231505e+01,1.623831208740921284e+01,1.659423225448979355e-01,1.144126440290091362e-03
2.411980955922728848e-02,9.993079918625331004e+01,3.833273916444348117e+01,2.762435010782423594e-01,1.927841641594690847e-02
2.381484190983026300e-02,6.508037568815394991e+01,2.596797008783833505e+01,3.583199926008237002e-01,8.348255165830521796e-03
1.272168757963311816e-02,7.768172399335445277e+01,3.505388964472727764e+01,4.057469672326538546e-01,3.254991758126225126e-02
1.532074944927882577e-02,2.317188823200721970e+01,7.175267934393814073e+01,2.202003611207119516e-01,1.840425538853749515e-02
1.239289857835623385e-02,2.910668215086556998e+01,1.510638561800671376e+01,3.429544825456430357e-01,5.312026029478867338e-03
3.754314544687898519e-02,9.144783203883099532e+01,5.936051701535374292e+01,2.652734230857968223e-01,1.344372364173618967e-02
7.033771476106757611e-03,3.575514921913391930e+01,9.696627502637801399e+01,4.282094550330634020e-01,2.003402416567553745e-01
2.443940544734454767e-02,1.852075797699835746e+01,6.491357049470677509e+01,3.343953767220895212e-01,6.032240252027872875e-03
6.943616535232946183e-03,8.559426651447762424e+01,2.612502439248493502e+01,4.594219982777045796e-01,5.709518631206136896e-02
1.151461496669168964e-02,3.231961760112037751e+01,6.477708043465372612e+01,1.133853392169742458e-02,3.646726539423168073e-02
2.316312109993287280e-02,1.562061431602648476e+01,7.165373272553172512e+01,7.315941712795492879e-02,6.541226244669854500e-03
1.577491505590502413e-02,4.195549399635412158e+01,7.108491478872126379e+01,2.904389255487688226e-01,3.084210175093770115e-02
1.343092576912174874e-02,4.206777488336924620e+01,2.609337453611104962e+01,2.431715717726719572e-01,1.256306781690745035e-02
2.544384094563035409e-02,6.467678706377969888e+01,7.431025577264985316e+01,4.822258366111070726e-01,2.152765432598555823e-02
2.112447910284244099e-02,7.700423247619262668e+01,8.281778084831580600e+01,1.114462060520091113e-01,4.426201845364838988e-02
1.375819890509164499e-02,9.053220989020897491e+01,2.350109741178210854e+01,2.812596639812761090e-01,2.321440022635828937e-02
1.757509637154311063e-02,9.310221171736026236e+01,5.339545427526633148e+01,2.119160018517975419e-01,4.192371042508905715e-02
1.139224719419212536e-02,2.386412288624222100e+01,6.548561076899569855e+01,4.579385037355516164e-01,2.496510536540064856e-02
3.184735278669414971e-02,2.765835130768770256e+01,3.644840929277069108e+01,1.501846607552380086e-01,3.348710710458967666e-03
2.472350295083476993e-02,9.935956313498924430e+01,2.051190671834454093e+01,3.718166249905566212e-01,9.435100056310133723e-03
2.916800462208360423e-02,9.661902270439748008e+01,3.265195852570170842e+01,3.001814572517217949e-01,1.166056149381565835e-02
3.079545360719453811e-02,2.825562774304813018e+01,7.170221326278323204e+01,2.809394389053190277e-01,7.132169359463197758e-03
4.402142906680540924e-02,9.024862944065750980e+01,4.652336289252667001e+01,1.631676348866318849e-01,7.877574602366599343e-03
2.064797672650551044e-02,7.884006425582863642e+01,3.060940037964121174e+01,2.198693585944996309e-01,1.539613035710977670e-02
3.017284489764296071e-02,3.749911314249115435e+01,5.744252235007448348e+01,1.525046810774008388e-01,7.950789790995607328e-03
1.843523146163631929e-02,6.610177035992883532e+01,8.687121042174595686e+01,4.329363026300908079e-01,4.619484356685914228e-02
1.819156161536393534e-02,5.804321627491582802e+01,6.789730657185225482e+01,3.623229905823442398e-01,3.139054185559974480e-02
2.303535781914938657e-02,2.954918135550077807e+01,4.692741194980612818e+01,5.212614043760233073e-02,7.851213689109553390e-03
2.086888565977357279e-02,3.941330821852755406e+01,3.087936549843729850e+01,5.098084956330062312e-02,7.826178183239320893e-03
3.594795439294037193e-02,5.066844774897761994e+01,1.213879349059856594e+01,1.134784146826156581e-01,1.659428706166532052e-03
2.404120587946627016e-02,4.882880630652517340e+01,8.984472645670741997e+01,3.540104926611574720e-01,2.357060565289461479e-02
7.251618461576026138e-03,6.575057422119181183e+01,2.756254020862484566e+01,3.560542853393087737e-01,4.606548343542864882e-02
5.011181090891529515e-03,4.711791941386299953e+01,5.759155202712912569e+01,2.551003394396554325e-01,2.027395325132255455e-01
2.406208537144789716e-02,8.756135222173008970e+01,9.522983703970911051e+01,2.333024056746624830e-01,4.697570548222895076e-02
2.344375769509602844e-02,2.325240114610695841e+01,5.437501642949379743e+01,8.690784650414196122e-02,7.025654346261067662e-03
3.182220176043597942e-02,3.711539418432138149e+01,7.233226502442118999e+01,2.021072280425973422e-01,9.117357882595161431e-03
2.033464175023595027e-02,4.964933266020644709e+01,1.381691667896839171e+01,1.259571271561321648e-01,4.484246529256942851e-03
4.418334940578801107e-02,3.194136448876889034e+01,6.985914276324180605e+01,2.960376801908947697e-01,4.074587937710126735e-03
3.252724569602192389e-02,4.235754610222800665e+01,3.942478895731963462e+01,3.835788960046397911e-01,5.031231471554312683e-03
3.781778148133797118e-02,1.144914161095761074e+01,8.603747712506189771e+01,1.576302963336158602e-01,2.516630614608177888e-03
1.176787176355959842e-02,9.509351537864132808e+01,2.830422306473218441e+01,3.314883482893996036e-01,3.602311780351733633e-02
1.573902800942489702e-02,3.528525375643253881e+01,2.117312310501230854e+01,4.763494787084856519e-01,6.272748271567320580e-03
2.323189573840759095e-02,5.958832374803057519e+01,4.638334447661796389e+01,2.456199976737279966e-01,1.499276451547090598e-02
3.250628098934271043e-02,7.963013012545518166e+01,4.871563542524249613e+01,2.611371153670514200e-01,1.226388551718484050e-02
1.298969861753555138e-02,9.177640592807773601e+01,6.331165771784026219e+01,3.776561111609065824e-01,7.677375117210985533e-02
4.016642786217077682e-02,7.397569746576591854e+01,7.831695728958116831e+01,1.540457755275815854e-01,1.316248744522066118e-02
1.968409948445180163e-02,8.478519629480116748e+01,8.103612254709047136e+01,3.147481318789385196e-01,5.098025090551530636e-02
3.877815874532786894e-02,5.239436743548881026e+01,7.383605205288152717e+01,2.520116750116764281e-01,9.160922378355019352e-03
3.487289043033103136e-02,4.851503238778429505e+01,4.119214135237500329e+01,2.779159405447767517e-01,5.552851628090717598e-03
9.035365210027795566e-03,5.900049810068393441e+01,5.263145937430417121e+01,8.573236205409578981e-02,7.356882693465173484e-02
3.530812052522597222e-02,4.970394412926167149e+01,2.163871715990443434e+01,3.890018197678777323e-01,2.792694929239122360e-03
4.093444275073827854e-02,4.661789410451404336e+01,8.206544683519459227e+01,3.714540969562016293e-01,7.932837287519546240e-03
4.986307844755217406e-02,8.350216871851233691e+01,1.978262333810786444e+01,3.810176286981736826e-02,2.446432255415257641e-03
2.025518187591875477e-02,7.324672623300016028e+01,5.351298809388498512e+01,4.405591936483386761e-01,2.471023370122714738e-02
6.614193936620555402e-03,8.764059593248300928e+01,8.698707412203916078e+01,3.703515433528382639e-01,4.590303141454392666e-01
2.113205044662106249e-02,7.001434178423194510e+01,7.300773553306561325e+01,8.504640728781770465e-02,3.468165178134372667e-02
3.133130182543316516e-02,5.243735660011502375e+01,9.000172212659870752e+01,1.037374889468654082e-01,1.708704346922458941e-02
2.933929928478390750e-02,3.826561684595473167e+01,4.296217076197318363e+01,2.643960421463524280e-01,6.125876276632846555e-03
6.407430919171445971e-03,8.081648569263960269e+01,5.945565807291147564e+01,3.415377502283852840e-01,2.150715056459237828e-01
6.402731004499125078e-03,2.035435998119228174e+01,1.839885243693043293e+01,2.907157279321913590e-01,1.076790423941775474e-02
2.476957371023918650e-02,3.630077694876384697e+01,5.968803278685707880e+01,4.966508319485346545e-02,1.115990875905097102e-02
4.449887641020796453e-02,6.876288632961268377e+01,5.326741878606061675e+01,4.545019714150720924e-01,6.146984822574378705e-03
8.212673033514025084e-03,4.023894684852691483e+01,6.748461135567947622e+01,2.507079391513817868e-01,8.496277396897858325e-02
4.233151512759063956e-02,2.553727394931405215e+01,8.618929622391831913e+01,2.309004821335517432e-01,4.487838655365452081e-03
2.912598191034296985e-02,1.316373180244955599e+01,6.608498984689407507e+01,3.785127956030898133e-01,3.231483175143469878e-03
4.472327405352528873e-02,9.964531112898811216e+01,2.065632065327768530e+01,3.937998945217798807e-01,3.482727008227191629e-03
2.103742562508348693e-02,7.141035898781709079e+01,2.283288843843156712e+01,3.780583166198903111e-01,9.569278972131382843e-03
4.172019623227658791e-02,1.281248864433007562e+01,5.272586498368599450e+01,2.644609136055480203e-01,1.375180545808302353e-03
3.006024409475691050e-02,1.225654777742172286e+01,8.226136695451785386e+01,4.142713116489532554e-01,3.571629561858065058e-03
1.204306168970274357e-02,1.415680287354144795e+01,5.784709463144571373e+01,1.587022543152105114e-01,1.258897965148901045e-02
1.404867130316314085e-02,8.401275570616812161e+01,9.392875362908276315e+01,2.624828469741792847e-01,1.117761704041201481e-01
4.866653196908289625e-02,5.732575154713436660e+01,2.725762816761223206e+01,1.404201426372272965e-01,2.409358066797039587e-03
1.869453072437426977e-02,9.946531571005684214e+01,3.617529340360594858e+01,1.638329087473100465e-01,2.699139709077831226e-02
6.953429495887909415e-03,1.186618053484712654e+01,3.338946285569017647e+01,4.907636308097312883e-01,1.057358775053688846e-02
2.484788954039882786e-02,9.210020219579342893e+01,9.346352561578454754e+01,3.899620525574050145e-01,4.347042095510423448e-02
3.122636672274855044e-02,8.159711254253903689e+01,8.113530577918328390e+01,3.810268252551345936e-01,2.223998429987278369e-02
3.610258918828000707e-02,4.724193784799490459e+01,8.630372720045315305e+01,3.624415754712123072e-01,1.073594250781229401e-02
5.026407591880038134e-03,5.915905637988311128e+01,3.874464640146502603e+01,3.511332656292900367e-01,1.187825632758223449e-01
1.352068416427021358e-02,6.120336768484334300e+01,1.806088056704586364e+01,2.548527278953547914e-01,1.231323521789428124e-02
5.268416754693817580e-03,1.858695758894537065e+01,8.446496405440709054e+01,4.724387783950439457e-01,1.512355735711525262e-01
1.440300208716379857e-02,6.392996239048250118e+01,2.438892665084694755e+01,2.513776480090151866e-01,1.615997374065348408e-02
3.371136740096372653e-02,6.698726576481259087e+01,4.886415601766690742e+01,2.360319287597484883e-01,9.791122875957418772e-03
1.874521149759708974e-02,2.669807528067705249e+01,7.520364044409821247e+01,1.813131392081956950e-02,1.666497799676790528e-02
1.374943433621277425e-02,1.699119779840732747e+01,4.986786060942841914e+01,4.804972953553861004e-01,9.223982405772235618e-03
3.931450351827046885e-02,1.272099656385557154e+01,1.320728512422614642e+01,4.440204795491503043e-01,3.521326895417410435e-04
2.900194992314965997e-02,9.802363217333436296e+01,7.751761566021269800e+01,3.816411678499884719e-01,2.881731648159469375e-02
3.369948267873788816e-02,5.916835944312181539e+01,2.857035869030408293e+01,3.207306980152446751e-02,5.144591691195240374e-03
4.115633916586837471e-02,5.316827743179724308e+01,6.757528474367413196e+01,4.799001723718215318e-01,6.950583159785743426e-03
1.569383740044503692e-02,2.588559082111172316e+01,2.990379960737273635e+01,2.549975315076719040e-01,7.205918986139638223e-03
7.655411407671532803e-03,7.001929906858781294e+01,5.342577639373205045e+01,2.628718711291405108e-01,1.144464941172186473e-01
3.485846075941313738e-02,3.038035179189872181e+01,5.496667436038356414e+01,2.866955122497470421e-01,4.671435639213559511e-03
4.081545450327270230e-02,5.276540666502211252e+01,2.453038911796920019e+01,1.138841083395714104e-01,2.795322451794673112e-03
2.829645100998922150e-02,8.102035319492506460e+01,3.100859960768002566e+01,5.055206393919253749e-02,1.017967101219816733e-02
4.139495429142392435e-02,6.893883201390539739e+01,9.021118629292158175e+01,4.939437932969900080e-01,1.200653494987995347e-02
2.125896010079438361e-02,4.490429197601406486e+01,2.193961451221642989e+01,4.075101370985390048e-02,6.118370143190864259e-03
3.718209625108750277e-02,1.181520700843950067e+01,2.433610580394021383e+01,7.542395501286930370e-02,7.361940879729136954e-04
2.871199433429981115e-02,3.805110469119973260e+01,5.336127081393809135e+01,1.158653205694746280e-01,8.139792984957063687e-03
1.973506683778367479e-02,1.538718220869665032e+01,3.542777831288092472e+01,4.385251670944547153e-01,3.466382442977371421e-03
3.517160422862236624e-02,7.917301888438815638e+01,5.582652562001872809e+01,2.764139862939849479e-01,1.221713515353952360e-02
1.051951584841377511e-02,7.835812387569747273e+01,9.314424144423223595e+01,3.101499355797608937e-01,1.758007651291352835e-01
2.735997139758011842e-02,4.987011509989640956e+01,8.060097394608207821e+01,2.940149107208072099e-01,1.742339830062598557e-02
3.620179513409956668e-02,1.265070155458314183e+01,1.836070626059769495e+01,3.657387002771841922e-01,5.825923995788261306e-04
3.723893743620663999e-02,1.842475997082312489e+01,8.830326191657488266e+01,2.350494258635175138e-01,4.219599045653410832e-03
1.041535639737005414e-02,2.256568926784470364e+01,2.999524516085664061e+01,6.162551523779630225e-02,1.133575127214232238e-02
3.845276804349748861e-02,3.527179942558718295e+01,4.516738965489530244e+01,1.142348031483565451e-01,3.859932094067139007e-03
9.889579937161073475e-03,1.413162757966989602e+01,6.746302376441960291e+01,3.265767993893216592e-01,2.077241147395418944e-02
4.088332367519873639e-02,3.184627930822277264e+01,7.641758785009255917e+01,9.547613525776610377e-02,5.381175254661184695e-03
3.473313178916166699e-02,3.359816688342191071e+01,6.899555208640487081e+01,3.058317060887155714e-02,6.876842300026299142e-03
1.574449063101452870e-02,4.615123849461213013e+01,4.681781484424940487e+01,4.284396246546291476e-01,1.958982042121748535e-02
3.062959128301617068e-02,6.379266519893533172e+01,8.304573300918752921e+01,3.029822436019078968e-01,1.896554929259089070e-02
4.638663907578609996e-02,6.869477665048187021e+01,7.299791556511462431e+01,2.035330253878154805e-01,8.543298942790569089e-03
7.249383096840231883e-03,6.134969879336097165e+01,3.177588357665883478e+01,1.703421098548358326e-01,5.390393403566354907e-02
3.704611295921433206e-02,5.017148940547309621e+01,9.397334642341880340e+01,2.386424774824748019e-01,1.240511961337972119e-02
3.548456700830154159e-02,9.678140969588153553e+01,6.594531149271544734e+01,1.853745237961915149e-01,1.788247774180963534e-02
3.309542647804893101e-02,4.932856258792214987e+01,8.783339654176072031e+01,1.020975118945091076e-01,1.420667774732562588e-02
3.331573163063767523e-02,7.137696896089398990e+01,6.851168782399099655e+01,6.355584843195938305e-02,1.557004108018439706e-02
1.924248048051133142e-02,9.834492480403882553e+01,5.388211687695295637e+01,2.513376705310406134e-01,3.868623323540515413e-02
6.006022524688839868e-03,5.892528881887225367e+01,5.238679473977041567e+01,1.085586779781979039e-01,1.498197565865463099e-01
2.233518416249051161e-02,1.052765368011568192e+01,7.180183835466270637e+01,4.054592064937218576e-01,4.316715473858794699e-03
4.371476272597640822e-02,3.708978205237702497e+01,1.457069251440298530e+01,3.863755746177316430e-01,9.567324289655329767e-04
2.847746660096332066e-02,2.113701091636350071e+01,7.276872328811312229e+01,3.610139721542731106e-01,6.023868730889339433e-03
1.728946181653209443e-02,3.419175999847852410e+01,7.218836526009452825e+01,2.388334198690509336e-01,2.244439067128138274e-02
1.539307638677895988e-02,5.082274669948571244e+01,6.025329731201163241e+01,3.205908937278810766e-01,3.128772830168457392e-02
2.853065697066991049e-02,8.372303706649262267e+01,6.599186654319323964e+01,1.336807168862401696e-01,2.265070336823579375e-02
