t,N,reproductive_adult_abundance,dN_dt
6.766153230646128947e+00,2.092316561456946715e+02,1.499598987742476766e+02,-4.933556780066053449e+01
6.767753550710142285e+00,2.091528098397392625e+02,1.499293441248537988e+02,-4.920454701280795717e+01
6.769353870774154736e+00,2.090741787992103866e+02,1.498987963971638919e+02,-4.906630492694504397e+01
6.770954190838168074e+00,2.089957745321972311e+02,1.498682585916684502e+02,-4.892078222535907628e+01
6.772554510902180525e+00,2.089176086494546496e+02,1.498377337054251939e+02,-4.876792191262256182e+01
6.774154830966192975e+00,2.088396928644030481e+02,1.498072247320589554e+02,-4.860766935420524959e+01
6.775755151030206314e+00,2.087620389931283569e+02,1.497767346617617363e+02,-4.843997231429332118e+01
6.777355471094218764e+00,2.086846589543822859e+02,1.497462664812928210e+02,-4.826478099279819389e+01
6.778955791158232103e+00,2.086075647695819271e+02,1.497158231739785492e+02,-4.808204806153889166e+01
6.780556111222244553e+00,2.085307685628101524e+02,1.496854077197125434e+02,-4.789172869958126455e+01
6.782156431286257003e+00,2.084542825608152441e+02,1.496550230949555669e+02,-4.769378062771689031e+01
6.783756751350270342e+00,2.083781190930111791e+02,1.496246722727354950e+02,-4.748816414206674352e+01
6.785357071414282792e+00,2.083022905914775436e+02,1.495943582226474859e+02,-4.727484214679299868e+01
6.786957391478295243e+00,2.082268095909594479e+02,1.495640839108537818e+02,-4.705378018590337774e+01
6.788557711542308581e+00,2.081516887288675832e+02,1.495338523000839075e+02,-4.682494647413270172e+01
6.790158031606321032e+00,2.080769407452783639e+02,1.495036663496344715e+02,-4.658831192688672473e+01
6.791758351670334370e+00,2.080025784829336146e+02,1.494735290153693370e+02,-4.634385018923268262e+01
6.793358671734346821e+00,2.079286138371621462e+02,1.494434432339727437e+02,-4.609153676038782521e+01
6.794958991798359271e+00,2.078550583676219787e+02,1.494134119299134511e+02,-4.583134954545039363e+01
6.796559311862372610e+00,2.077819250612556630e+02,1.493834380426394830e+02,-4.556327039851571925e+01
6.798159631926385060e+00,2.077092268765084100e+02,1.493535245061289629e+02,-4.528728389558359169e+01
6.799759951990398399e+00,2.076369767340058559e+02,1.493236742487544007e+02,-4.500337735000979933e+01
6.801360272054410849e+00,2.075651875165542890e+02,1.492938901932830902e+02,-4.471154083488401909e+01
6.802960592118423300e+00,2.074938720691405365e+02,1.492641752568768254e+02,-4.441176720430122060e+01
6.804560912182436638e+00,2.074230431989319072e+02,1.492345323510919854e+02,-4.410405211351358190e+01
6.806161232246449089e+00,2.073527136752764193e+02,1.492049643818796199e+02,-4.378839403795295482e+01
6.807761552310462427e+00,2.072828962297025441e+02,1.491754742495852781e+02,-4.346479429110650727e+01
6.809361872374474878e+00,2.072136035559193772e+02,1.491460648489492087e+02,-4.313325704123833759e+01
6.810962192438487328e+00,2.071448483098165241e+02,1.491167390691061883e+02,-4.279378932694356763e+01
6.812562512502500667e+00,2.070766431094641291e+02,1.490874997935855788e+02,-4.244640107152282837e+01
6.814162832566513117e+00,2.070090005351130458e+02,1.490583499003113843e+02,-4.209110509616998286e+01
6.815763152630526456e+00,2.069419331291944957e+02,1.490292922616021940e+02,-4.172791713195630336e+01
6.817363472694538906e+00,2.068754533963204096e+02,1.490003297441711823e+02,-4.135685583060809734e+01
6.818963792758551357e+00,2.068095738032832003e+02,1.489714652091261371e+02,-4.097794277406300267e+01
6.820564112822564695e+00,2.067443067790558473e+02,1.489427015119694033e+02,-4.059120248279756282e+01
6.822164432886577146e+00,2.066796647147919828e+02,1.489140415025979678e+02,-4.019666242291928171e+01
6.823764752950590484e+00,2.066156599638256068e+02,1.488854880253033457e+02,-3.979435301200835795e+01
6.825365073014602935e+00,2.065523048416715426e+02,1.488570439187717511e+02,-3.938430762370825278e+01
6.826965393078615385e+00,2.064896116260249528e+02,1.488287120160839549e+02,-3.896656259105254350e+01
6.828565713142628724e+00,2.064275925567616241e+02,1.488004951447152280e+02,-3.854115720852082205e+01
6.830166033206641174e+00,2.063662598359379956e+02,1.487723961265355683e+02,-3.810813373282137206e+01
6.831766353270654513e+00,2.063056256277909313e+02,1.487444177778095025e+02,-3.766753738238480054e+01
6.833366673334666963e+00,2.062457020587380043e+02,1.487165629091962273e+02,-3.721941633557128171e+01
6.834966993398679413e+00,2.061865012173772129e+02,1.486888343257493830e+02,-3.676382172758029299e+01
6.836567313462692752e+00,2.061280351544871223e+02,1.486612348269173651e+02,-3.630080764605668264e+01
6.838167633526705202e+00,2.060703158830270354e+02,1.486337672065430979e+02,-3.583043112539387209e+01
6.839767953590718541e+00,2.060133553781365663e+02,1.486064342528640623e+02,-3.535275213971752351e+01
6.841368273654730991e+00,2.059571655771360952e+02,1.485792387485124380e+02,-3.486783359455733233e+01
6.842968593718743442e+00,2.059017583306388417e+02,1.485521834697472912e+02,-3.437574127358637099e+01
6.844568913782756781e+00,2.058471439530276825e+02,1.485252711652498476e+02,-3.387654253118594738e+01
6.846169233846769231e+00,2.057933334107461292e+02,1.484985045931056504e+02,-3.337030822569553834e+01
6.847769553910782570e+00,2.057403382159315299e+02,1.484718865156128516e+02,-3.285711261745871781e+01
6.849369873974795020e+00,2.056881697031036822e+02,1.484454196872506202e+02,-3.233703270901811067e+01
6.850970194038807470e+00,2.056368390291649177e+02,1.484191068546789722e+02,-3.181014822765121863e+01
6.852570514102820809e+00,2.055863571733999038e+02,1.483929507567389123e+02,-3.127654160651069049e+01
6.854170834166833259e+00,2.055367349374759840e+02,1.483669541244523771e+02,-3.073629796437745298e+01
6.855771154230846598e+00,2.054879829454426954e+02,1.483411196810221497e+02,-3.018950508400965305e+01
6.857371474294859048e+00,2.054401116437323367e+02,1.483154501418320308e+02,-2.963625338910594209e+01
6.858971794358871499e+00,2.053931313011594000e+02,1.482899482144467243e+02,-2.907663591986337082e+01
6.860572114422884837e+00,2.053470520089209970e+02,1.482646165986117808e+02,-2.851074830714154018e+01
6.862172434486897288e+00,2.053018836805966885e+02,1.482394579862537967e+02,-2.793868874523240109e+01
6.863772754550910626e+00,2.052576360521484560e+02,1.482144750614802149e+02,-2.736055796322331446e+01
6.865373074614923077e+00,2.052143186819207870e+02,1.481896705005794672e+02,-2.677645919497264160e+01
6.866973394678935527e+00,2.051719409506406180e+02,1.481650469720208037e+02,-2.618649814767837825e+01
6.868573714742948866e+00,2.051305120614173063e+02,1.481406071364545198e+02,-2.559078296905209982e+01
6.870174034806961316e+00,2.050900410397427720e+02,1.481163536467117865e+02,-2.498942421309950035e+01
6.871774354870974655e+00,2.050505367334912989e+02,1.480922891478046779e+02,-2.438253480449250787e+01
6.873374674934987105e+00,2.050120078129197339e+02,1.480684162769262571e+02,-2.377023000155698540e+01
6.874974994998999556e+00,2.049744627706672873e+02,1.480447376634504337e+02,-2.315262735785155712e+01
6.876575315063012894e+00,2.049379099217556757e+02,1.480212559289321064e+02,-2.252984668235387744e+01
6.878175635127025345e+00,2.049023574035891500e+02,1.479979736871070486e+02,-2.190200999825319883e+01
6.879775955191037795e+00,2.048678131759542964e+02,1.479748935438920512e+02,-2.126924150033440952e+01
6.881376275255051134e+00,2.048342850210202357e+02,1.479520180973846948e+02,-2.063166751097465834e+01
6.882976595319063584e+00,2.048017805433385945e+02,1.479293499378636056e+02,-1.998941643473601104e+01
6.884576915383076923e+00,2.047703071698433916e+02,1.479068916477882567e+02,-1.934261871155365498e+01
6.886177235447089373e+00,2.047398721498511236e+02,1.478846458017991097e+02,-1.869140676853298544e+01
6.887777555511101824e+00,2.047104825550607927e+02,1.478626149667175298e+02,-1.803591497033136193e+01
6.889377875575115162e+00,2.046821452795538221e+02,1.478408017015457858e+02,-1.737627956814452901e+01
6.890978195639127613e+00,2.046548670397941407e+02,1.478192085574671069e+02,-1.671263864728062742e+01
6.892578515703140951e+00,2.046286543746280699e+02,1.477978380778455971e+02,-1.604513207331847013e+01
6.894178835767153402e+00,2.046035134938289559e+02,1.477766927853868424e+02,-1.537390130139440103e+01
6.895779155831165852e+00,2.045794495734189411e+02,1.477557751333431213e+02,-1.469908867795620111e+01
6.897379475895179191e+00,2.045564681887551615e+02,1.477350876330062306e+02,-1.402083865687297148e+01
6.898979795959191641e+00,2.045345748062928806e+02,1.477146327946568647e+02,-1.333929730008652648e+01
6.900580116023204980e+00,2.045137746389255824e+02,1.476944131140690217e+02,-1.265461208777532498e+01
6.902180436087217430e+00,2.044940726459850566e+02,1.476744310725102309e+02,-1.196693185524714487e+01
6.903780756151229880e+00,2.044754735332412565e+02,1.476546891367413821e+02,-1.127640672835761748e+01
6.905381076215243219e+00,2.044579817529024126e+02,1.476351897590167823e+02,-1.058318805747480873e+01
6.906981396279255669e+00,2.044416015036150043e+02,1.476159353770842131e+02,-9.887428349957222196e+00
6.908581716343269008e+00,2.044263367304637313e+02,1.475969284141848448e+02,-9.189281201149420042e+00
6.910182036407281458e+00,2.044121911249715140e+02,1.475781712790532367e+02,-8.488901223880743530e+00
6.911782356471293909e+00,2.043991681250995498e+02,1.475596663659174510e+02,-7.786443976446404847e+00
6.913382676535307247e+00,2.043872709152472567e+02,1.475414160544988817e+02,-7.082065889074478093e+00
6.914982996599319698e+00,2.043765024262523013e+02,1.475234227100123974e+02,-6.375924188846621377e+00
6.916583316663333036e+00,2.043668653353905711e+02,1.475056886831663121e+02,-5.668176823065486758e+00
6.918183636727345487e+00,2.043583620663762304e+02,1.474882163101623007e+02,-4.958982381052808641e+00
6.919783956791357937e+00,2.043509947893616356e+02,1.474710079126955122e+02,-4.248500014346771714e+00
6.921384276855371276e+00,2.043447654209374207e+02,1.474540657979544562e+02,-3.536889355298212578e+00
6.922984596919383726e+00,2.043396756241324113e+02,1.474373922586211449e+02,-2.824310434023761474e+00
6.924584916983397065e+00,2.043357268084137672e+02,1.474209895728709512e+02,-2.110923593704526535e+00
6.926185237047409515e+00,2.043329201296867836e+02,1.474048600043726935e+02,-1.396889404202482421e+00
6.927785557111421966e+00,2.043312564902950328e+02,1.473890058022886365e+02,-6.823685739598654987e-01
6.929385877175435304e+00,2.043307365390203358e+02,1.473734292012743765e+02,3.247813983061534349e-02
6.930986197239447755e+00,2.043313606710827628e+02,1.473581324214790698e+02,7.474900228322826079e-01
6.932586517303461093e+00,2.043331290281405757e+02,1.473431176685451476e+02,1.462506496970440661e+00
6.934186837367473544e+00,2.043360414982903421e+02,1.473283871336086293e+02,2.177367215670506173e+00
6.935787157431485994e+00,2.043400977160668504e+02,1.473139429932987809e+02,2.891912160974243751e+00
6.937387477495499333e+00,2.043452970624430520e+02,1.472997874097383715e+02,3.605981742555295799e+00
6.938987797559511783e+00,2.043516386648302614e+02,1.472859225305436723e+02,4.319416898687848949e+00
6.940588117623525122e+00,2.043591213970779279e+02,1.472723504888242303e+02,5.032059199201420086e+00
6.942188437687537572e+00,2.043677438794738066e+02,1.472590734031830948e+02,5.743750950464045602e+00
6.943788757751550023e+00,2.043775049063813469e+02,1.472460932995059011e+02,6.454334785465035473e+00
6.945389077815563361e+00,2.043884030162569729e+02,1.472334121473564039e+02,7.163654246209718579e+00
6.946989397879575812e+00,2.044004357143278128e+02,1.472210320139846544e+02,7.871554850437663120e+00
6.948589717943589150e+00,2.044136003023733679e+02,1.472089549409754170e+02,8.577883233732702450e+00
6.950190038007601601e+00,2.044278938873465847e+02,1.471971829428347291e+02,9.282487254068481519e+00
6.951790358071614051e+00,2.044433133813737697e+02,1.471857180069899016e+02,9.985216108918102407e+00
6.953390678135627390e+00,2.044598555017547881e+02,1.471745620937894614e+02,1.068592045472427010e+01
6.954990998199639840e+00,2.044775167709628079e+02,1.471637171365033510e+02,1.138445252880686809e+01
6.956591318263653179e+00,2.044962935166444993e+02,1.471531850413226721e+02,1.208066627374723367e+01
6.958191638327665629e+00,2.045161818716199775e+02,1.471429676873598851e+02,1.277441746431411929e+01
6.959791958391678079e+00,2.045371777738827177e+02,1.471330669266486382e+02,1.346556383698271908e+01
6.961392278455691418e+00,2.045592769665996684e+02,1.471234845841439665e+02,1.415396522210514085e+01
6.962992598519703868e+00,2.045824749981112234e+02,1.471142224577221498e+02,1.483948367878731034e+01
6.964592918583717207e+00,2.046067672219312215e+02,1.471052823181806559e+02,1.552198363252761659e+01
6.966193238647729657e+00,2.046321487967468329e+02,1.470966659092383964e+02,1.620133201567255909e+01
6.967793558711742108e+00,2.046586146864187299e+02,1.470883749475353852e+02,1.687739841074005298e+01
6.969393878775755446e+00,2.046861596599810866e+02,1.470804111226330804e+02,1.755005519666407565e+01
6.970994198839767897e+00,2.047147782916413519e+02,1.470727760970140992e+02,1.821917769800790055e+01
6.972594518903780347e+00,2.047444649607805331e+02,1.470654715060823889e+02,1.888464433719223123e+01
6.974194838967793686e+00,2.047752138519529979e+02,1.470584989581631703e+02,1.954633678978319011e+01
6.975795159031806136e+00,2.048070189548865585e+02,1.470518600345029370e+02,2.020414014287581495e+01
6.977395479095819475e+00,2.048398740644825011e+02,1.470455562892694843e+02,2.085794305661179493e+01
6.978995799159831925e+00,2.048737727808154716e+02,1.470395892495518524e+02,2.150763792885833325e+01
6.980596119223844376e+00,2.049087085091335894e+02,1.470339604153604114e+02,2.215312106307336748e+01
6.982196439287857714e+00,2.049446744598584473e+02,1.470286712596267193e+02,2.279429283937406225e+01
6.983796759351870165e+00,2.049816636485849415e+02,1.470237232282036928e+02,2.343105788882071039e+01
6.985397079415883503e+00,2.050196688960815266e+02,1.470191177398655498e+02,2.406332527091476692e+01
6.986997399479895954e+00,2.050586828282899887e+02,1.470148561863076679e+02,2.469100865430793235e+01
6.988597719543908404e+00,2.050986978763256445e+02,1.470109399321468686e+02,2.531402650070116067e+01
6.990198039607921743e+00,2.051397062764771988e+02,1.470073703149210758e+02,2.593230225191109994e+01
6.991798359671934193e+00,2.051817000702067162e+02,1.470041486450896286e+02,2.654576452006016751e+01
6.993398679735947532e+00,2.052246711041497917e+02,1.470012762060331113e+02,2.715434728083809190e+01
6.994998999799959982e+00,2.052686110393524075e+02,1.469987542536043179e+02,2.775799005905429340e+01
6.996599319863972433e+00,2.053135130887953608e+02,1.469965839237997614e+02,2.835663609923980388e+01
6.998199639927985771e+00,2.053593699162055941e+02,1.469947663168401562e+02,2.895023497410019075e+01
6.999799959991998222e+00,2.054061729150981535e+02,1.469933025551461014e+02,2.953874366040029287e+01
7.001400280056011560e+00,2.054539135310369602e+02,1.469921937250277892e+02,3.012212521949333421e+01
7.003000600120024011e+00,2.055025832616345554e+02,1.469914408766851182e+02,3.070034900444052894e+01
7.004600920184036461e+00,2.055521736565523270e+02,1.469910450242075797e+02,3.127339086943004531e+01
7.006201240248049800e+00,2.056026763175004533e+02,1.469910071455743150e+02,3.184123338129660397e+01
7.007801560312062250e+00,2.056540828982377604e+02,1.469913281826541436e+02,3.240386603291360501e+01
7.009401880376075589e+00,2.057063851045719218e+02,1.469920090412055060e+02,3.296128545820524636e+01
7.011002200440088039e+00,2.057595746943592872e+02,1.469930505908764644e+02,3.351349564849476081e+01
7.012602520504100490e+00,2.058136434775050532e+02,1.469944536652047873e+02,3.406050816988087604e+01
7.014202840568113828e+00,2.058685833159631215e+02,1.469962190616178361e+02,3.460234238129368123e+01
7.015803160632126279e+00,2.059243861237361273e+02,1.469983475414326506e+02,3.513902565285886226e+01
7.017403480696139617e+00,2.059810438668754955e+02,1.470008398298558632e+02,3.567059358415593806e+01
