s1,s2,p_eq,p_eq_noisy
9.905090820595857659e-02,7.098190997918221723e-02,3.035410357570845763e-01,3.037527858791254087e-01
8.624888476646726254e-02,9.454339387360935487e-02,3.308698665404201100e-01,3.299928912217052202e-01
9.640913804258814668e-02,8.415407260606730389e-02,3.198240483919967403e-01,3.149656560378831238e-01
8.919940802134418423e-02,8.987419259474614674e-02,3.260123815900300981e-01,3.340697047752208548e-01
1.445349261513488234e-02,3.187710456987769697e-02,2.424335402626849878e-01,2.450716599471023938e-01
2.273191591034547446e-02,6.506266452807588085e-02,2.980022357570131786e-01,3.009284339117412332e-01
7.755429420902794357e-02,4.582264791489137207e-02,2.643023993965304408e-01,2.707720604710617818e-01
9.167854642054031056e-02,9.600417665399205158e-02,3.322580835203822747e-01,3.379216756917932107e-01
9.891129140666005126e-02,8.028131964311344126e-02,3.153316069846330283e-01,3.181013549628884385e-01
3.023178900019282689e-02,9.933701574720643634e-02,3.497777483635927109e-01,3.596991923043206252e-01
7.543845510963005652e-02,8.399149297038928375e-02,3.195261148045948074e-01,3.142061352104953409e-01
9.392807486700138764e-02,8.338809659571147503e-02,3.189731172216265231e-01,3.278814175400096009e-01
7.113584241757306414e-02,5.622366345460256924e-03,1.626218618347493594e-01,1.606504528996114123e-01
2.286346307525140634e-02,2.836687888122203099e-02,2.328088396315800002e-01,2.369576323766248716e-01
3.739700475548973779e-02,4.692745312643900601e-02,2.650659972553561783e-01,2.573099513372998359e-01
6.612215252023662115e-02,1.013342977319731456e-02,1.787692132754933605e-01,1.764329747025892015e-01
2.721132088118885517e-02,2.918331871281007808e-02,2.329583157786904168e-01,2.311374526454483269e-01
7.108345031718084350e-02,1.829648457172713960e-02,2.012891285207110137e-01,2.045624250180144155e-01
7.780864124123890169e-02,5.772982658728598865e-02,2.847081132853543917e-01,2.874031400400164915e-01
9.891590521270464398e-02,4.181426847856661855e-02,2.532814952894096860e-01,2.574654164001130563e-01
9.654812193481027149e-02,9.826836896513570230e-03,1.665082081554485893e-01,1.624186094168499905e-01
7.679026145066691900e-02,3.623644825682363624e-02,2.449615246064374696e-01,2.421410250009282117e-01
2.378214647182183214e-02,9.560879397723388851e-02,3.477011221272360841e-01,3.557999626176265306e-01
9.032916476728697353e-02,2.515077326318296280e-02,2.153383190632617572e-01,2.120966872276631998e-01
7.204339927519406994e-02,7.565753733195294817e-02,3.094660704552164576e-01,3.108189047672624272e-01
6.936425418296908452e-02,7.477269103856061527e-02,3.082884013590827532e-01,3.051389519041905474e-01
6.880881931650423278e-02,3.864229699393617601e-02,2.504710375770811126e-01,2.423040436508731854e-01
3.345030524341578715e-02,7.351254122035272287e-02,3.091630580315403720e-01,3.070857754670315853e-01
9.061347932316921039e-02,1.083506957939213249e-02,1.723282447520701754e-01,1.808305923167070617e-01
4.485742940644793508e-02,8.509666589848971507e-02,3.236713087826948998e-01,3.214517865870901714e-01
8.201144513107702649e-02,8.450353030250522257e-02,3.201351441816304155e-01,3.179427044603228558e-01
5.729821001242858119e-02,8.149903686539690384e-02,3.170965668747559585e-01,3.217442895643237710e-01
7.245264693337845341e-02,1.187598008742232585e-02,1.820757226599489798e-01,1.816048572448547560e-01
4.437348467984195133e-02,7.079756433543454852e-02,3.033929854911834312e-01,2.987740217111344299e-01
8.780574934839796564e-02,1.838223584957970891e-02,1.969726472477627832e-01,1.973680095627538267e-01
7.474909230443887997e-02,1.370673827220734997e-02,1.869649357109742782e-01,1.833722478116379395e-01
1.806674707663025875e-02,2.656912470340912213e-02,2.320947388457908767e-01,2.269212402421195152e-01
8.272065415084230156e-02,6.811796425253030529e-02,2.999562664264845968e-01,2.986977162636135219e-01
1.519668982412090627e-02,9.329589295105120139e-03,2.220417021544696667e-01,2.200172831700790421e-01
4.107001817443490382e-02,8.378379144668846382e-03,1.850530362204097501e-01,1.841752982319242726e-01
7.353525081541689712e-02,9.218282586715628724e-02,3.287946542873061984e-01,3.305304449052982596e-01
9.382102502319396298e-02,2.098138227914127241e-02,2.025363291006062327e-01,2.039610710164815321e-01
7.037641534529671949e-02,4.078843082285892041e-02,2.547655866631078903e-01,2.530005378159467799e-01
5.035239510427420850e-02,8.008156986237684183e-02,3.158927624990305327e-01,3.184189785320371002e-01
5.574671052843976904e-02,6.153652405815247112e-02,2.895340347810144155e-01,2.941576966414028438e-01
5.342485056241617208e-02,3.870905063529622020e-02,2.503621447224848029e-01,2.467907319044261027e-01
9.751997456758432214e-02,9.574992444732391417e-02,3.319488226203434200e-01,3.267347373297415647e-01
4.575164563563623860e-02,5.865041890245015904e-02,2.848324471982283113e-01,2.862068836761071378e-01
1.687204308767206729e-02,8.886375182508089721e-02,3.408373222318088480e-01,3.425551842341177933e-01
7.121237253134486689e-02,7.485684100482886683e-02,3.084367923572804981e-01,3.072031973954738593e-01
3.785811192333701086e-02,5.019123795089962259e-02,2.707818416555573537e-01,2.724913987509381408e-01
2.477132907987156935e-02,3.051674592188819909e-02,2.360457116440534964e-01,2.353395530371034106e-01
6.452522167597009306e-02,8.815477408534030945e-02,3.247736911248555458e-01,3.296893652861171975e-01
8.872286629219879039e-02,6.431237895790495318e-02,2.945985314327210780e-01,2.964459989636136772e-01
5.826240714222982731e-02,6.222137302359811648e-03,1.700147784906629045e-01,1.690402743066450331e-01
2.749756472120720024e-02,6.203878518983702017e-02,2.917832574559439118e-01,2.909023098137954455e-01
4.166525071513337009e-02,4.883900230603935300e-02,2.684588527973906791e-01,2.709214082832261949e-01
2.975417309924222736e-02,2.373549286800484895e-02,2.219850438045780638e-01,2.209219050947738294e-01
8.038161058208381088e-03,9.257251187192873376e-02,3.533651684131414172e-01,3.559028408620402706e-01
5.007831558655019728e-03,6.969715358506169134e-02,3.138829278403840184e-01,3.242330502415134430e-01
3.779825549303663518e-02,1.741580418104272943e-02,2.065299589148178461e-01,1.945874485175410618e-01
1.525075031599374895e-02,6.719109740511110263e-02,3.042372806723538381e-01,3.091670173835473490e-01
1.431014792177288594e-02,6.714756722666395672e-02,3.045474936877284322e-01,3.074522932864995339e-01
8.139021544480964931e-02,3.903394241002824255e-02,2.504983834331676040e-01,2.570206038395416726e-01
8.392509900282454915e-02,5.935437349994984041e-02,2.872428747981252140e-01,2.829842838149619899e-01
6.531347746958723888e-02,3.312603511646428078e-02,2.388816239312616940e-01,2.349535511182458125e-01
2.935320860395141881e-02,2.306019035078317458e-02,2.208437793830356488e-01,2.251662649971799546e-01
3.889406103977496865e-02,8.558773000822313126e-02,3.258809849181303897e-01,3.197836363506166846e-01
2.281893025185677618e-02,7.593936272240935093e-02,3.162802092427924872e-01,3.171827085409636426e-01
2.501855580380086055e-02,6.867340812217197221e-02,3.034645104037675956e-01,3.041780600554905289e-01
7.542500687894017342e-02,3.410317269092097425e-02,2.403799326573510253e-01,2.411083157019792977e-01
3.108919225480694104e-02,6.359556191549139981e-02,2.937562407065754666e-01,2.867698612184409468e-01
4.468466781934146009e-02,6.885056108164792910e-02,3.004902012423274482e-01,2.965307072206107564e-01
5.771343518058177913e-02,7.342462356100418197e-02,3.064554208359869247e-01,3.028266106009327996e-01
6.307321717724898025e-02,5.397119237754398335e-02,2.781497483111535218e-01,2.806641757293357742e-01
4.490706539088217680e-02,5.904228175437946369e-03,1.766478936359593688e-01,1.745397470387719530e-01
8.330398206867997701e-02,3.963691047202248102e-02,2.515487730925605181e-01,2.463319004676335633e-01
1.824339561071909588e-02,1.469565958377893472e-02,2.171869372547697297e-01,2.210403329088681812e-01
8.949823782849498921e-02,1.618102418327150085e-02,1.897625272228040394e-01,1.827348616599872300e-01
9.496539581412984099e-02,3.440782413836734194e-02,2.375323881522866387e-01,2.300585359829421528e-01
5.813393424125447469e-03,4.749410628677230850e-02,2.728671897674114777e-01,2.668541447263354516e-01
5.274826137983462671e-02,9.893044934456853012e-02,3.399505371771447404e-01,3.390107944868160361e-01
4.441778871962243080e-02,5.717568701853253943e-02,2.824646629095197703e-01,2.791076271927085961e-01
3.942295166677630552e-02,8.061272148748027666e-02,3.185187419565809752e-01,3.140345821975701335e-01
4.890586021028847652e-02,5.476769857008098596e-02,2.786723872520912026e-01,2.821845918439157552e-01
5.806629385970640128e-02,5.415082203007511724e-03,1.677089659549099443e-01,1.687451527038311416e-01
6.933520740183859998e-02,6.267974032639900273e-02,2.918604125797590876e-01,3.030809538456223917e-01
3.858353575043994843e-02,5.439389998429802059e-02,2.779269025461081899e-01,2.960034282255645244e-01
8.347390130366881544e-02,2.340898387462745159e-02,2.125059278934675888e-01,2.135119106473748751e-01
4.954589169211581767e-02,5.372672955621261154e-02,2.769962642092807514e-01,2.733005683442658595e-01
1.652500687687302391e-02,3.583991989360144764e-02,2.480689597019934411e-01,2.513873509575221266e-01
5.812209304221720857e-02,8.366292167218361553e-02,3.197911625395145618e-01,3.157107275075500263e-01
7.472311294041163177e-02,7.980812318910715519e-02,3.146042181243862146e-01,3.124539082397029821e-01
6.835641627778568652e-02,5.026872798712333362e-02,2.722330280488934884e-01,2.780469814675242679e-01
6.015728395697547692e-02,6.701788414019260731e-02,2.976579630891609818e-01,2.998046255347416866e-01
9.903611100131397282e-02,2.857749810178105213e-02,2.216771519645089061e-01,2.134342005346755167e-01
9.127502387817901242e-02,7.340364822194661576e-02,3.069803281678114559e-01,3.112767242731255268e-01
3.149358822299171135e-02,8.657880967684612739e-02,3.298655280952221269e-01,3.293469616626298890e-01
1.431523492483748397e-02,4.945372128107067278e-02,2.728265012229515452e-01,2.684647275850482462e-01
6.969044997096042471e-02,7.501692394863010427e-02,3.086060942395308926e-01,3.012006928814032758e-01
1.230138317696184702e-02,6.991909422268520469e-02,3.103896031453609594e-01,3.104218832333607292e-01
9.949577983874235976e-02,9.031623344023226307e-02,3.264476419316142408e-01,3.248494624496838790e-01
8.215267133993328641e-03,4.655252058569177981e-02,2.700322866354357143e-01,2.685815154309075803e-01
5.020767980195774138e-02,9.882151592872084889e-02,3.405585952358167745e-01,3.354122467284044729e-01
8.723800470906895033e-02,8.526741473352357492e-02,3.210327078948908563e-01,3.223217392501068201e-01
4.462159798756771406e-02,8.329499587497526947e-02,3.212193224708584927e-01,3.249182408378828990e-01
7.154763580104031573e-02,9.862634344439971668e-02,3.360013790984622273e-01,3.431678506291752639e-01
4.980167052498410407e-02,7.052681719820874662e-02,3.026511169808761004e-01,3.051243683201166346e-01
8.037104929316735147e-02,6.567383683112346104e-02,2.965320967696963295e-01,2.994899911948481486e-01
4.921061090092832685e-02,9.880397732752478623e-02,3.408472844134022295e-01,3.408740047463860723e-01
5.516209202847933285e-02,8.525413860207520581e-03,1.780340303111369593e-01,1.737746085835129850e-01
8.748092904237170231e-02,8.724477424982428342e-02,3.231990710337127037e-01,3.190102772882135729e-01
7.031998828140637037e-02,3.253988219792872116e-02,2.373025022077546176e-01,2.411217218594831901e-01
2.614993885698770060e-02,9.665498158239524407e-02,3.479644248773081650e-01,3.523002336542804813e-01
3.116204171500606274e-02,7.774447374485082829e-02,3.163548125997138194e-01,3.218179340902555530e-01
2.411572116264723564e-02,8.653656167308036717e-02,3.330304917435548129e-01,3.399480315897626115e-01
6.183541868239583392e-03,3.812860880174109152e-02,2.571057981778464008e-01,2.565680506905526626e-01
5.029236784426349000e-02,8.394625245042509898e-02,3.210961939786679542e-01,3.188303865438483764e-01
8.605877253780189196e-02,4.698828371448294378e-02,2.659470838150563843e-01,2.654055170173218459e-01
7.218164800466509920e-03,9.394105860717961998e-02,3.564302016959381980e-01,3.608362699092607095e-01
2.069233277348418373e-02,1.757459258311518460e-02,2.172863628562836102e-01,2.168015586993622956e-01
5.369864451880863171e-02,8.267044874829350409e-02,3.189552467992949891e-01,3.157365342957940690e-01
1.111194040109568168e-02,6.203551764032860100e-02,2.967148338999308632e-01,2.887907442390541535e-01
4.554491860284261978e-02,4.473480539262866817e-02,2.613167037635062417e-01,2.708066666045822468e-01
3.901469770306326135e-02,2.156803434977986808e-02,2.151173039477065063e-01,2.139870752051724334e-01
1.022905977360294254e-02,5.124046225192799980e-02,2.775154423006050419e-01,2.697127803198570706e-01
3.838123619594495384e-02,7.683428173816356233e-02,3.131735670724731246e-01,3.196952449944957531e-01
5.617049572417968234e-02,5.411826918546808890e-02,2.779823727066518257e-01,2.882223360066476503e-01
1.457295914153676833e-02,6.483683330768272302e-02,3.003288278477650453e-01,2.973187449619975053e-01
1.971997066123639883e-02,9.361932679016081102e-03,2.117639789035727915e-01,2.097798083808466163e-01
7.989833458395949328e-02,7.717800016989018186e-02,3.115309737547958813e-01,3.149331611485961524e-01
9.007615802501937885e-02,2.628971074104260314e-02,2.184619971154685703e-01,2.089964306264840144e-01
7.275852857257611439e-03,5.971148788579935807e-02,2.942212458770940842e-01,2.963619662365588048e-01
5.797312753608675241e-03,7.840257227090519088e-02,3.294580644523557589e-01,3.222169925450107941e-01
6.219527298106741070e-02,3.534627843591530566e-02,2.437158431945369297e-01,2.367504679623223807e-01
8.028050603127845353e-02,5.107600275797963968e-02,2.737145104964722742e-01,2.711470277011806540e-01
2.083391389235537960e-02,9.257192795339964919e-02,3.445778310462981331e-01,3.443286587856092540e-01
9.543609857447728217e-02,9.634783959722253988e-03,1.663342203351269588e-01,1.575535835613287583e-01
3.298491684495371418e-02,3.658944772962644670e-02,2.461585141579407110e-01,2.443875435677428654e-01
9.000814147070479443e-02,1.575300173439046769e-02,1.882630925091080543e-01,1.802092188392402927e-01
9.381997504817048139e-02,5.991089123229560026e-02,2.876652418535565747e-01,2.929333134788193460e-01
1.628773402238137963e-02,6.779394428913382287e-02,3.048857588545674235e-01,3.044880875046478974e-01
8.793821911564868310e-02,3.199231931073170943e-02,2.334639832277443372e-01,2.395622563891788293e-01
5.686786447647715348e-02,9.060171934679785155e-02,3.286404362636689558e-01,3.314070160385451658e-01
3.402790226134993351e-02,8.198632378413789334e-02,3.220087707195951610e-01,3.247873752100229883e-01
6.355583566985945065e-02,1.952293948410887409e-02,2.061162036672797848e-01,2.121293024782175685e-01
9.358027634326419875e-02,2.231760693616770611e-02,2.064502342268706436e-01,2.053112746234881658e-01
2.160752494202991536e-02,6.070187500096860256e-02,2.907874749442052598e-01,2.970550510574643255e-01
8.086711937897440861e-02,8.717797477259987826e-02,3.231096820550224402e-01,3.258029488837173027e-01
4.816903245570470365e-02,9.492525435516496746e-02,3.360919249674130249e-01,3.362909186300850339e-01
6.637157930741881262e-02,1.216861031905604532e-02,1.848014859309703162e-01,1.892873822836148301e-01
6.526172658282124173e-02,8.216295476062236702e-02,3.175104785366085203e-01,3.188479818186920056e-01
1.943972970402756129e-02,4.839464851540108831e-02,2.695273884409800647e-01,2.637189084579054099e-01
4.759429285034005863e-02,4.837186091531383431e-02,2.678539464728430519e-01,2.654097591101124420e-01
5.586942454311345785e-02,3.786287836591279571e-02,2.487741260192655457e-01,2.512803337188322383e-01
3.284723347185498216e-02,9.777283905544959658e-03,1.943128093111188281e-01,1.972067563412068791e-01
2.814440096650340506e-02,4.079746769905591430e-02,2.544047406358751484e-01,2.471153349221458795e-01
8.098104488882224006e-02,7.851220059486468950e-02,3.131658396671030964e-01,3.101536901519624245e-01
6.388132942938412606e-02,3.916156356579492126e-02,2.515387989336569374e-01,2.512202357940379049e-01
