s,P_fix,P_fix_noisy
2.853470694138827923e+00,4.784138683534662762e-01,4.580322161944926362e-01
2.853970794158831925e+00,4.784241937691482982e-01,4.773843572536562441e-01
2.854470894178835927e+00,4.784345137864454145e-01,4.754242175544746152e-01
2.854970994198839929e+00,4.784448284085051628e-01,4.752772868086635460e-01
2.855471094218843930e+00,4.784551376384730270e-01,4.742304842896015726e-01
2.855971194238847932e+00,4.784654414794923816e-01,4.881051525099747712e-01
2.856471294258851934e+00,4.784757399347046025e-01,4.742552775040194679e-01
2.856971394278855936e+00,4.784860330072489010e-01,4.828129787032856557e-01
2.857471494298859938e+00,4.784963207002625452e-01,4.593881738271622384e-01
2.857971594318863939e+00,4.785066030168805828e-01,4.686006571003292209e-01
2.858471694338867941e+00,4.785168799602362300e-01,4.784480039181778777e-01
2.858971794358871943e+00,4.785271515334603709e-01,4.695948959584113624e-01
2.859471894378875945e+00,4.785374177396821138e-01,4.789282308576773284e-01
2.859971994398879946e+00,4.785476785820283463e-01,4.780611098533846803e-01
2.860472094418883948e+00,4.785579340636238466e-01,4.804686842502360333e-01
2.860972194438887950e+00,4.785681841875915055e-01,4.752771940977653653e-01
2.861472294458891952e+00,4.785784289570521044e-01,4.849967729762467705e-01
2.861972394478895954e+00,4.785886683751243154e-01,4.649623568300874643e-01
2.862472494498899955e+00,4.785989024449248119e-01,4.746178483905995060e-01
2.862972594518903957e+00,4.786091311695682693e-01,4.939301958301487994e-01
2.863472694538907959e+00,4.786193545521671977e-01,4.744685325304871526e-01
2.863972794558911961e+00,4.786295725958321645e-01,4.940391867491524258e-01
2.864472894578915962e+00,4.786397853036716832e-01,4.821744015203348610e-01
2.864972994598919964e+00,4.786499926787921577e-01,4.762947389721348124e-01
2.865473094618923966e+00,4.786601947242981048e-01,4.795983788019217431e-01
2.865973194638927968e+00,4.786703914432918205e-01,4.947312780680464539e-01
2.866473294658931970e+00,4.786805828388736583e-01,4.755685713880518084e-01
2.866973394678935971e+00,4.786907689141420286e-01,4.675840713481215216e-01
2.867473494698939973e+00,4.787009496721931212e-01,4.837637148381596086e-01
2.867973594718943975e+00,4.787111251161212389e-01,4.859605020668979480e-01
2.868473694738947977e+00,4.787212952490185747e-01,4.873452532041245844e-01
2.868973794758951978e+00,4.787314600739753234e-01,4.635012615951552006e-01
2.869473894778955980e+00,4.787416195940796815e-01,4.827819540766339346e-01
2.869973994798959982e+00,4.787517738124177913e-01,4.794773602129288048e-01
2.870474094818963984e+00,4.787619227320737969e-01,4.763210462887309538e-01
2.870974194838967986e+00,4.787720663561297330e-01,4.740715306382391470e-01
2.871474294858971987e+00,4.787822046876658022e-01,4.835045114146718226e-01
2.871974394878975989e+00,4.787923377297599314e-01,4.781410196822634684e-01
2.872474494898979991e+00,4.788024654854882711e-01,4.783616702376820573e-01
2.872974594918983993e+00,4.788125879579248068e-01,4.988646550667643065e-01
2.873474694938987994e+00,4.788227051501415810e-01,4.794137267102114297e-01
2.873974794958991996e+00,4.788328170652086380e-01,4.672412515518074572e-01
2.874474894978995998e+00,4.788429237061938570e-01,4.696215464437728526e-01
2.874974994999000000e+00,4.788530250761633411e-01,4.712235520727809379e-01
2.875475095019004002e+00,4.788631211781809727e-01,4.627016983971389275e-01
2.875975195039008003e+00,4.788732120153088023e-01,4.897400704745449862e-01
2.876475295059012005e+00,4.788832975906067713e-01,4.974935927612800235e-01
2.876975395079016007e+00,4.788933779071328223e-01,4.725580526585523855e-01
2.877475495099020009e+00,4.789034529679428998e-01,4.879717392330785164e-01
2.877975595119024010e+00,4.789135227760910607e-01,4.713679159693641152e-01
2.878475695139028012e+00,4.789235873346291417e-01,4.720244774554375189e-01
2.878975795159032014e+00,4.789336466466072029e-01,4.613597304956723044e-01
2.879475895179036016e+00,4.789437007150731396e-01,4.783108197351951252e-01
2.879975995199040018e+00,4.789537495430729597e-01,4.912604361494628535e-01
2.880476095219044019e+00,4.789637931336506727e-01,4.915718995701642835e-01
2.880976195239048021e+00,4.789738314898482341e-01,4.842227633038903023e-01
2.881476295259052023e+00,4.789838646147056012e-01,4.762610876489510314e-01
2.881976395279056025e+00,4.789938925112607881e-01,4.910225415057138387e-01
2.882476495299060026e+00,4.790039151825499220e-01,4.963974410812690419e-01
2.882976595319064028e+00,4.790139326316069091e-01,4.713116458119277485e-01
2.883476695339068030e+00,4.790239448614638240e-01,4.816732295316156764e-01
2.883976795359072032e+00,4.790339518751507986e-01,4.784979745502823123e-01
2.884476895379076034e+00,4.790439536756958550e-01,4.725842090512827887e-01
2.884976995399080035e+00,4.790539502661251281e-01,4.672641482829031911e-01
2.885477095419084037e+00,4.790639416494627545e-01,4.707157454346234671e-01
2.885977195439088039e+00,4.790739278287308167e-01,4.801727875721336636e-01
2.886477295459092041e+00,4.790839088069495655e-01,4.816326499066463374e-01
2.886977395479096042e+00,4.790938845871371976e-01,4.804895765085771542e-01
2.887477495499100044e+00,4.791038551723098560e-01,4.919178173618276029e-01
2.887977595519104046e+00,4.791138205654817961e-01,4.722103494126244083e-01
2.888477695539108048e+00,4.791237807696654416e-01,4.665162723606258721e-01
2.888977795559112050e+00,4.791337357878709402e-01,4.673226197153968475e-01
2.889477895579116051e+00,4.791436856231067742e-01,4.830980127623991649e-01
2.889977995599119609e+00,4.791536302783792056e-01,4.737577160326605918e-01
2.890478095619123611e+00,4.791635697566927754e-01,4.626654385341928410e-01
2.890978195639127613e+00,4.791735040610498042e-01,4.884249168857349721e-01
2.891478295659131614e+00,4.791834331944508918e-01,4.931868054771367249e-01
2.891978395679135616e+00,4.791933571598945285e-01,4.810021315601618053e-01
2.892478495699139618e+00,4.792032759603773173e-01,4.856385284752673948e-01
2.892978595719143620e+00,4.792131895988938073e-01,4.652461491617311817e-01
2.893478695739147621e+00,4.792230980784367711e-01,4.650830797939093375e-01
2.893978795759151623e+00,4.792330014019968165e-01,4.808584865036207856e-01
2.894478895779155625e+00,4.792428995725627194e-01,4.813396542600292261e-01
2.894978995799159627e+00,4.792527925931212573e-01,4.773253836319524823e-01
2.895479095819163629e+00,4.792626804666573759e-01,4.763724234667380264e-01
2.895979195839167630e+00,4.792725631961539112e-01,4.729870744520709436e-01
2.896479295859171632e+00,4.792824407845918677e-01,4.937097282338068216e-01
2.896979395879175634e+00,4.792923132349501958e-01,4.707261510152972450e-01
2.897479495899179636e+00,4.793021805502060140e-01,4.779697421120569500e-01
2.897979595919183637e+00,4.793120427333343869e-01,4.897033970536863734e-01
2.898479695939187639e+00,4.793218997873086029e-01,4.691196834100763158e-01
2.898979795959191641e+00,4.793317517150997853e-01,4.807740450189230130e-01
2.899479895979195643e+00,4.793415985196772811e-01,4.781970187968483943e-01
2.899979995999199645e+00,4.793514402040084943e-01,4.855291907338026847e-01
2.900480096019203646e+00,4.793612767710588307e-01,4.549091944063126669e-01
2.900980196039207648e+00,4.793711082237918086e-01,4.764054346535341322e-01
2.901480296059211650e+00,4.793809345651690035e-01,4.715261389020096172e-01
2.901980396079215652e+00,4.793907557981499923e-01,4.903043728958294545e-01
2.902480496099219653e+00,4.794005719256924647e-01,4.788433768817501601e-01
2.902980596119223655e+00,4.794103829507522785e-01,4.737817367925153400e-01
2.903480696139227657e+00,4.794201888762832375e-01,4.882817575885497474e-01
2.903980796159231659e+00,4.794299897052372583e-01,4.858290374688141733e-01
2.904480896179235661e+00,4.794397854405643700e-01,4.896077774090489831e-01
2.904980996199239662e+00,4.794495760852126032e-01,4.902854432376888560e-01
2.905481096219243664e+00,4.794593616421281568e-01,4.871562407624741575e-01
2.905981196239247666e+00,4.794691421142551757e-01,4.737468675839410226e-01
2.906481296259251668e+00,4.794789175045360841e-01,4.824624045476172962e-01
2.906981396279255669e+00,4.794886878159111965e-01,4.824554162300065951e-01
2.907481496299259671e+00,4.794984530513190513e-01,4.831116613113365932e-01
2.907981596319263673e+00,4.795082132136961883e-01,4.828917224043390855e-01
2.908481696339267675e+00,4.795179683059772602e-01,4.804458623354870839e-01
2.908981796359271677e+00,4.795277183310949765e-01,4.753427133693817197e-01
2.909481896379275678e+00,4.795374632919802149e-01,4.788203380335300241e-01
2.909981996399279680e+00,4.795472031915618549e-01,4.697334693307835263e-01
2.910482096419283682e+00,4.795569380327669440e-01,4.705794640372437665e-01
2.910982196439287684e+00,4.795666678185205867e-01,4.868043174198756207e-01
2.911482296459291685e+00,4.795763925517460002e-01,4.763820460811705182e-01
2.911982396479295687e+00,4.795861122353644590e-01,4.805092122631167140e-01
2.912482496499299689e+00,4.795958268722953499e-01,4.742117903353144648e-01
2.912982596519303691e+00,4.796055364654561726e-01,4.632815798506227378e-01
2.913482696539307693e+00,4.796152410177625391e-01,4.756060472611279843e-01
2.913982796559311694e+00,4.796249405321281190e-01,4.957761526175910594e-01
2.914482896579315696e+00,4.796346350114647494e-01,4.785960209588313585e-01
2.914982996599319698e+00,4.796443244586823251e-01,4.728248004895332368e-01
2.915483096619323700e+00,4.796540088766888532e-01,4.865824067076861548e-01
2.915983196639327701e+00,4.796636882683905090e-01,4.748190565516060557e-01
2.916483296659331703e+00,4.796733626366914693e-01,4.735388058749126494e-01
2.916983396679335705e+00,4.796830319844940238e-01,4.640423334578870906e-01
2.917483496699339707e+00,4.796926963146987410e-01,4.625232325703475533e-01
2.917983596719343709e+00,4.797023556302040803e-01,4.838543625275841253e-01
2.918483696739347710e+00,4.797120099339068355e-01,4.810814243494819231e-01
2.918983796759351712e+00,4.797216592287016912e-01,4.800923216803094640e-01
2.919483896779355714e+00,4.797313035174816664e-01,4.866432295913556971e-01
2.919983996799359716e+00,4.797409428031376710e-01,4.751388256690446954e-01
2.920484096819363717e+00,4.797505770885589493e-01,4.799295081756267400e-01
2.920984196839367719e+00,4.797602063766327474e-01,4.710690119057058811e-01
2.921484296859371721e+00,4.797698306702444793e-01,4.711421477035852012e-01
2.921984396879375723e+00,4.797794499722776163e-01,4.722755500058953282e-01
2.922484496899379725e+00,4.797890642856138532e-01,4.894466081677930069e-01
2.922984596919383726e+00,4.797986736131329422e-01,4.868498020668906023e-01
2.923484696939387728e+00,4.798082779577128032e-01,4.697190124606775985e-01
2.923984796959391730e+00,4.798178773222294691e-01,4.766104948676742059e-01
2.924484896979395732e+00,4.798274717095570852e-01,4.810092461937527930e-01
2.924984996999399733e+00,4.798370611225679094e-01,4.717584980440633347e-01
2.925485097019403735e+00,4.798466455641324790e-01,4.865791439514505212e-01
2.925985197039407737e+00,4.798562250371192217e-01,4.719729645635980519e-01
2.926485297059411739e+00,4.798657995443948998e-01,4.764841987066049667e-01
2.926985397079415741e+00,4.798753690888243884e-01,4.764956286496286331e-01
2.927485497099419742e+00,4.798849336732706194e-01,4.613884395219632339e-01
2.927985597119423744e+00,4.798944933005947489e-01,4.623449380080429383e-01
2.928485697139427746e+00,4.799040479736559894e-01,4.712374874133928859e-01
2.928985797159431748e+00,4.799135976953117777e-01,4.917259483115659635e-01
2.929485897179435749e+00,4.799231424684176073e-01,4.856919764887158708e-01
2.929985997199439751e+00,4.799326822958272509e-01,4.844025238601102346e-01
2.930486097219443753e+00,4.799422171803924830e-01,4.736425112851352925e-01
2.930986197239447755e+00,4.799517471249633016e-01,4.752277484793617224e-01
2.931486297259451757e+00,4.799612721323878728e-01,4.803592129379489206e-01
2.931986397279455758e+00,4.799707922055124754e-01,4.826126737274168965e-01
2.932486497299459760e+00,4.799803073471815562e-01,4.647168472689975904e-01
2.932986597319463762e+00,4.799898175602377304e-01,4.728239670431436670e-01
2.933486697339467764e+00,4.799993228475216700e-01,4.722599259802989780e-01
2.933986797359471765e+00,4.800088232118723819e-01,4.930621752891548026e-01
2.934486897379475767e+00,4.800183186561268744e-01,4.745049768339462126e-01
2.934986997399479769e+00,4.800278091831204352e-01,4.717824466211725798e-01
2.935487097419483771e+00,4.800372947956863534e-01,4.881178118394895460e-01
2.935987197439487772e+00,4.800467754966562528e-01,4.755622570762441104e-01
2.936487297459491774e+00,4.800562512888598143e-01,4.892890852944003499e-01
2.936987397479495776e+00,4.800657221751249426e-01,4.703251586238423321e-01
2.937487497499499778e+00,4.800751881582776548e-01,4.988293786496033611e-01
2.937987597519503780e+00,4.800846492411421917e-01,4.791784996582766354e-01
2.938487697539507781e+00,4.800941054265409069e-01,4.813969574753594882e-01
2.938987797559511783e+00,4.801035567172943219e-01,4.776298575564105753e-01
2.939487897579515785e+00,4.801130031162212375e-01,4.795541673837579455e-01
2.939987997599519787e+00,4.801224446261384560e-01,4.802338979600787594e-01
2.940488097619523788e+00,4.801318812498611144e-01,4.767438647397169160e-01
2.940988197639527790e+00,4.801413129902024624e-01,4.924615655189671926e-01
2.941488297659531792e+00,4.801507398499738621e-01,4.575204600308007685e-01
2.941988397679535794e+00,4.801601618319849551e-01,4.679424579081337132e-01
2.942488497699539796e+00,4.801695789390434954e-01,4.763397962933190177e-01
2.942988597719543797e+00,4.801789911739554051e-01,4.787650496414521673e-01
2.943488697739547799e+00,4.801883985395249410e-01,4.945057407142459116e-01
2.943988797759551801e+00,4.801978010385543061e-01,4.856334662830080751e-01
2.944488897779555803e+00,4.802071986738440934e-01,4.801151881613390238e-01
2.944988997799559804e+00,4.802165914481929532e-01,4.721010633199372308e-01
2.945489097819563806e+00,4.802259793643977592e-01,4.997824811347135188e-01
2.945989197839567808e+00,4.802353624252536091e-01,4.888596768921610880e-01
2.946489297859571810e+00,4.802447406335537683e-01,5.056808972559415638e-01
2.946989397879575812e+00,4.802541139920896152e-01,4.652755849284216372e-01
2.947489497899579813e+00,4.802634825036509181e-01,4.974313303873884040e-01
2.947989597919583815e+00,4.802728461710253915e-01,4.792203199285853810e-01
2.948489697939587817e+00,4.802822049969991958e-01,4.716952526790040290e-01
2.948989797959591819e+00,4.802915589843564370e-01,4.815268568947425054e-01
2.949489897979595820e+00,4.803009081358796117e-01,4.814454639245131506e-01
2.949989997999599822e+00,4.803102524543493290e-01,4.771346059688312269e-01
2.950490098019603824e+00,4.803195919425443661e-01,4.657784892976416513e-01
2.950990198039607826e+00,4.803289266032418903e-01,4.767991682902807393e-01
2.951490298059611828e+00,4.803382564392169596e-01,4.674663666304090803e-01
2.951990398079615829e+00,4.803475814532431332e-01,4.812036990011114845e-01
2.952490498099619831e+00,4.803569016480920828e-01,4.667028148533846621e-01
2.952990598119623833e+00,4.803662170265334819e-01,4.825168270546524307e-01
2.953490698139627835e+00,4.803755275913355605e-01,4.762124550007471036e-01
2.953990798159631836e+00,4.803848333452645503e-01,4.898928036213409665e-01
2.954490898179635838e+00,4.803941342910848511e-01,4.724716585863156237e-01
2.954990998199639840e+00,4.804034304315591974e-01,4.667850561224232142e-01
2.955491098219643842e+00,4.804127217694485474e-01,4.662712711387171916e-01
2.955991198239647844e+00,4.804220083075119163e-01,4.829786939884439523e-01
2.956491298259651845e+00,4.804312900485067095e-01,5.197490688522832247e-01
2.956991398279655847e+00,4.804405669951884450e-01,4.665183715953069021e-01
2.957491498299659849e+00,4.804498391503109200e-01,4.740592432348169072e-01
2.957991598319663851e+00,4.804591065166261554e-01,4.957287670511910105e-01
2.958491698339667852e+00,4.804683690968842846e-01,4.868447385793924775e-01
2.958991798359671854e+00,4.804776268938337758e-01,4.930091045858787102e-01
