E,sigma,sigma_noisy
1.440168033606721387e+01,3.945606634143912772e-01,3.953375313706499194e-01
1.440368073614722988e+01,3.943579991794025075e-01,3.945027361598696936e-01
1.440568113622724589e+01,3.941555323753176965e-01,4.008916723396122594e-01
1.440768153630726189e+01,3.939532627005192245e-01,3.937116522276518649e-01
1.440968193638727790e+01,3.937511898540615451e-01,3.925881448904131599e-01
1.441168233646729391e+01,3.935493135356685213e-01,4.041404837639800962e-01
1.441368273654730991e+01,3.933476334457323698e-01,3.940017682214620454e-01
1.441568313662732592e+01,3.931461492853109418e-01,3.919578145450837714e-01
1.441768353670734193e+01,3.929448607561258910e-01,3.953529505830103430e-01
1.441968393678735794e+01,3.927437675605605638e-01,3.914583987508199470e-01
1.442168433686737394e+01,3.925428694016581677e-01,4.024198249375203762e-01
1.442368473694738995e+01,3.923421659831196617e-01,3.985848553039865183e-01
1.442568513702740596e+01,3.921416570093014253e-01,3.835528601930723314e-01
1.442768553710742196e+01,3.919413421852138701e-01,3.922021106547062264e-01
1.442968593718743797e+01,3.917412212165189422e-01,3.748374623744987200e-01
1.443168633726745398e+01,3.915412938095286233e-01,3.824782312705639620e-01
1.443368673734746999e+01,3.913415596712019884e-01,3.913491795420014907e-01
1.443568713742748599e+01,3.911420185091447066e-01,4.042411988390857691e-01
1.443768753750750200e+01,3.909426700316058767e-01,3.949187224055575318e-01
1.443968793758751801e+01,3.907435139474766395e-01,4.014050618529896308e-01
1.444168833766753401e+01,3.905445499662878461e-01,3.839955277506268416e-01
1.444368873774755002e+01,3.903457777982085597e-01,4.037901200848068028e-01
1.444568913782756603e+01,3.901471971540440009e-01,3.961593521796368811e-01
1.444768953790758204e+01,3.899488077452334389e-01,3.851039464455389694e-01
1.444968993798759804e+01,3.897506092838481928e-01,3.856923548630618592e-01
1.445169033806761405e+01,3.895526014825905214e-01,3.879765820500183371e-01
1.445369073814763006e+01,3.893547840547906258e-01,3.753664008683814113e-01
1.445569113822764606e+01,3.891571567144053168e-01,3.745989769805690983e-01
1.445769153830766207e+01,3.889597191760161832e-01,3.817927520718112366e-01
1.445969193838767808e+01,3.887624711548277046e-01,3.915222117158732584e-01
1.446169233846769409e+01,3.885654123666652526e-01,3.876132709911179197e-01
1.446369273854771009e+01,3.883685425279732595e-01,4.052888806236324970e-01
1.446569313862772610e+01,3.881718613558132192e-01,3.985507999127266276e-01
1.446769353870774211e+01,3.879753685678622999e-01,3.845962427020217511e-01
1.446969393878775811e+01,3.877790638824111236e-01,3.995547855174205187e-01
1.447169433886777412e+01,3.875829470183617675e-01,3.839270155840935894e-01
1.447369473894779013e+01,3.873870176952265432e-01,3.854153687215008950e-01
1.447569513902780614e+01,3.871912756331257754e-01,3.931194910694140177e-01
1.447769553910782214e+01,3.869957205527856381e-01,4.121184816132022477e-01
1.447969593918783815e+01,3.868003521755374874e-01,3.860841771017055613e-01
1.448169633926785416e+01,3.866051702233146425e-01,4.065416589301543149e-01
1.448369673934787016e+01,3.864101744186518861e-01,3.852516863613261733e-01
1.448569713942788617e+01,3.862153644846824663e-01,3.984173176861883214e-01
1.448769753950790218e+01,3.860207401451373754e-01,3.994641558310978446e-01
1.448969793958791819e+01,3.858263011243433516e-01,3.938612351896215724e-01
1.449169833966793419e+01,3.856320471472203248e-01,3.940509735712038886e-01
1.449369873974795020e+01,3.854379779392806404e-01,3.844239167123056355e-01
1.449569913982796621e+01,3.852440932266268936e-01,3.704018013564050471e-01
1.449769953990798221e+01,3.850503927359502088e-01,3.867397601918547978e-01
1.449969993998799822e+01,3.848568761945283523e-01,3.866065112511954394e-01
1.450170034006801423e+01,3.846635433302244000e-01,4.037835864962869281e-01
1.450370074014803023e+01,3.844703938714847946e-01,3.868549885807732180e-01
1.450570114022804624e+01,3.842774275473376244e-01,3.888086134694080376e-01
1.450770154030806225e+01,3.840846440873904588e-01,3.908433476333875722e-01
1.450970194038807826e+01,3.838920432218299039e-01,3.784093167297928884e-01
1.451170234046809426e+01,3.836996246814183276e-01,3.870115177727364020e-01
1.451370274054811027e+01,3.835073881974935261e-01,3.952794661001788890e-01
1.451570314062812628e+01,3.833153335019661712e-01,3.831691670548481587e-01
1.451770354070814228e+01,3.831234603273186434e-01,3.730479841159743959e-01
1.451970394078815829e+01,3.829317684066029792e-01,3.846337403737369320e-01
1.452170434086817430e+01,3.827402574734393159e-01,3.943229273421742231e-01
1.452370474094819031e+01,3.825489272620145598e-01,3.826398758371187259e-01
1.452570514102820631e+01,3.823577775070802764e-01,3.786841838909862368e-01
1.452770554110822232e+01,3.821668079439514698e-01,3.913346188569027939e-01
1.452970594118823833e+01,3.819760183085045280e-01,3.677288849225295864e-01
1.453170634126825433e+01,3.817854083371755580e-01,3.830195720318859132e-01
1.453370674134827034e+01,3.815949777669597198e-01,3.822150990657711689e-01
1.453570714142828635e+01,3.814047263354081174e-01,3.738060330924669605e-01
1.453770754150830236e+01,3.812146537806274105e-01,3.811759274641938755e-01
1.453970794158831836e+01,3.810247598412776493e-01,3.917963447272048150e-01
1.454170834166833437e+01,3.808350442565706095e-01,3.907431190344650140e-01
1.454370874174835038e+01,3.806455067662685154e-01,3.833258873794265775e-01
1.454570914182836638e+01,3.804561471106823745e-01,3.922989430977462666e-01
1.454770954190838239e+01,3.802669650306700344e-01,3.870946500809633872e-01
1.454970994198839840e+01,3.800779602676353508e-01,3.685925932367649094e-01
1.455171034206841441e+01,3.798891325635254668e-01,3.901982588674587915e-01
1.455371074214843041e+01,3.797004816608308131e-01,3.798494182136109565e-01
1.455571114222844642e+01,3.795120073025818330e-01,3.812055739027866430e-01
1.455771154230846243e+01,3.793237092323488158e-01,3.817275677676800760e-01
1.455971194238847843e+01,3.791355871942396205e-01,3.942095273023493718e-01
1.456171234246849444e+01,3.789476409328982887e-01,3.751136501169811122e-01
1.456371274254851045e+01,3.787598701935037671e-01,3.853573197098820735e-01
1.456571314262852646e+01,3.785722747217676321e-01,3.789474285774367401e-01
1.456771354270854246e+01,3.783848542639337009e-01,3.740285588012101092e-01
1.456971394278855847e+01,3.781976085667757004e-01,3.632284651863039726e-01
1.457171434286857448e+01,3.780105373775955457e-01,3.858264687541304583e-01
1.457371474294859048e+01,3.778236404442226193e-01,3.736427279973794091e-01
1.457571514302860649e+01,3.776369175150120494e-01,3.746885672040470294e-01
1.457771554310862250e+01,3.774503683388428232e-01,3.773231589006951214e-01
1.457971594318863851e+01,3.772639926651162878e-01,3.721442622000432632e-01
1.458171634326865451e+01,3.770777902437553730e-01,3.616742875351048880e-01
1.458371674334867052e+01,3.768917608252024265e-01,3.933228619932935821e-01
1.458571714342868653e+01,3.767059041604178815e-01,3.840955659785776355e-01
1.458771754350870253e+01,3.765202200008789801e-01,3.845638241881474406e-01
1.458971794358871854e+01,3.763347080985779969e-01,3.794731314357823737e-01
1.459171834366873455e+01,3.761493682060215171e-01,3.761773158121048954e-01
1.459371874374875055e+01,3.759642000762276615e-01,3.789337290243111611e-01
1.459571914382876656e+01,3.757792034627260302e-01,3.802931957516320627e-01
1.459771954390878257e+01,3.755943781195555387e-01,3.809699421128766583e-01
1.459971994398879858e+01,3.754097238012628623e-01,3.924248768038165469e-01
1.460172034406881458e+01,3.752252402629014383e-01,3.659191155639908710e-01
1.460372074414883059e+01,3.750409272600298549e-01,3.620702405844284932e-01
1.460572114422884660e+01,3.748567845487102979e-01,3.709519586342200359e-01
1.460772154430886260e+01,3.746728118855074952e-01,3.814042971098796642e-01
1.460972194438887861e+01,3.744890090274867189e-01,3.770270988823117286e-01
1.461172234446889462e+01,3.743053757322128972e-01,3.560409022505566790e-01
1.461372274454891063e+01,3.741219117577493369e-01,3.804888945224917385e-01
1.461572314462892663e+01,3.739386168626553930e-01,3.887593078738008634e-01
1.461772354470894264e+01,3.737554908059864678e-01,3.715547594102361906e-01
1.461972394478895865e+01,3.735725333472912357e-01,3.811282056958620879e-01
1.462172434486897465e+01,3.733897442466114214e-01,3.760237585139389327e-01
1.462372474494899066e+01,3.732071232644795789e-01,3.672131296808422429e-01
1.462572514502900667e+01,3.730246701619181482e-01,3.855885954006372240e-01
1.462772554510902268e+01,3.728423847004382896e-01,3.732219733398557393e-01
1.462972594518903868e+01,3.726602666420375520e-01,3.596222833684818432e-01
1.463172634526905469e+01,3.724783157491999286e-01,3.823350431572802854e-01
1.463372674534907070e+01,3.722965317848934697e-01,3.520528113620134958e-01
1.463572714542908670e+01,3.721149145125692281e-01,3.919397839009941542e-01
1.463772754550910271e+01,3.719334636961599827e-01,3.494391147435361722e-01
1.463972794558911872e+01,3.717521791000788500e-01,3.641705528033365447e-01
1.464172834566913473e+01,3.715710604892180635e-01,3.521637634006938855e-01
1.464372874574915073e+01,3.713901076289474190e-01,3.761527155599524996e-01
1.464572914582916674e+01,3.712093202851131646e-01,3.836987595519073535e-01
1.464772954590918275e+01,3.710286982240365017e-01,3.568981713320028559e-01
1.464972994598919698e+01,3.708482412125128080e-01,3.742421776743694584e-01
1.465173034606921298e+01,3.706679490178089731e-01,3.574792904240939317e-01
1.465373074614922899e+01,3.704878214076640086e-01,3.518536150843250554e-01
1.465573114622924500e+01,3.703078581502862177e-01,3.708725175688386000e-01
1.465773154630926101e+01,3.701280590143526394e-01,3.807932755827299620e-01
1.465973194638927701e+01,3.699484237690076616e-01,3.696704025015605244e-01
1.466173234646929302e+01,3.697689521838612436e-01,3.697267202945295206e-01
1.466373274654930903e+01,3.695896440289886398e-01,3.782202653923233404e-01
1.466573314662932503e+01,3.694104990749281225e-01,3.723360532380528554e-01
1.466773354670934104e+01,3.692315170926801504e-01,3.777465965340565113e-01
1.466973394678935705e+01,3.690526978537060909e-01,3.779575487436860892e-01
1.467173434686937306e+01,3.688740411299271660e-01,3.735961553561078508e-01
1.467373474694938906e+01,3.686955466937227310e-01,3.738752230050701453e-01
1.467573514702940507e+01,3.685172143179292203e-01,3.753547053659760935e-01
1.467773554710942108e+01,3.683390437758391478e-01,3.673221315303067391e-01
1.467973594718943708e+01,3.681610348411997191e-01,3.656282997619965669e-01
1.468173634726945309e+01,3.679831872882110000e-01,3.616381291943868148e-01
1.468373674734946910e+01,3.678055008915260271e-01,3.762036340619359098e-01
1.468573714742948511e+01,3.676279754262480881e-01,3.628325327034052084e-01
1.468773754750950111e+01,3.674506106679304440e-01,3.786717716858471472e-01
1.468973794758951712e+01,3.672734063925747749e-01,3.806136132482038081e-01
1.469173834766953313e+01,3.670963623766302919e-01,3.677596201149337385e-01
1.469373874774954913e+01,3.669194783969919604e-01,3.675998016419040337e-01
1.469573914782956514e+01,3.667427542309996680e-01,3.823882404279211333e-01
1.469773954790958115e+01,3.665661896564367805e-01,3.701723570402674079e-01
1.469973994798959716e+01,3.663897844515295876e-01,3.869621012949295835e-01
1.470174034806961316e+01,3.662135383949451928e-01,3.559997452572349341e-01
1.470374074814962917e+01,3.660374512657909585e-01,3.526270137429343143e-01
1.470574114822964518e+01,3.658615228436128963e-01,3.692077574075492974e-01
1.470774154830966118e+01,3.656857529083951119e-01,3.689069802907880558e-01
1.470974194838967719e+01,3.655101412405577510e-01,3.632903563743229425e-01
1.471174234846969320e+01,3.653346876209565552e-01,3.516288194639238252e-01
1.471374274854970921e+01,3.651593918308814746e-01,3.663309210406442973e-01
1.471574314862972521e+01,3.649842536520554459e-01,3.620341042662840181e-01
1.471774354870974122e+01,3.648092728666330053e-01,3.715071147678183361e-01
1.471974394878975723e+01,3.646344492571995666e-01,3.682465964909019118e-01
1.472174434886977323e+01,3.644597826067700885e-01,3.580667346096017001e-01
1.472374474894978924e+01,3.642852726987877432e-01,3.614757478642197097e-01
1.472574514902980525e+01,3.641109193171231384e-01,3.733109068012419041e-01
1.472774554910982125e+01,3.639367222460728746e-01,3.628867200851804142e-01
1.472974594918983726e+01,3.637626812703584900e-01,3.570197014480557263e-01
1.473174634926985327e+01,3.635887961751250730e-01,3.603980261147983755e-01
1.473374674934986928e+01,3.634150667459409845e-01,3.814885743203230706e-01
1.473574714942988528e+01,3.632414927687956374e-01,3.855038337173473662e-01
1.473774754950990129e+01,3.630680740300990528e-01,3.690631021979949855e-01
1.473974794958991730e+01,3.628948103166806938e-01,3.711237905852071139e-01
1.474174834966993330e+01,3.627217014157877450e-01,3.683656743704881165e-01
1.474374874974994931e+01,3.625487471150851682e-01,3.663936397924604238e-01
1.474574914982996532e+01,3.623759472026534256e-01,3.427226404833035867e-01
1.474774954990998133e+01,3.622033014669878703e-01,3.849786441993230945e-01
1.474974994998999733e+01,3.620308096969979128e-01,3.604139639849998633e-01
1.475175035007001334e+01,3.618584716820054670e-01,3.664820184471502817e-01
1.475375075015002935e+01,3.616862872117439509e-01,3.680609069829323121e-01
1.475575115023004535e+01,3.615142560763573987e-01,3.536265095786506052e-01
1.475775155031006136e+01,3.613423780663992391e-01,3.475291864070132464e-01
1.475975195039007737e+01,3.611706529728314075e-01,3.675115405373559629e-01
1.476175235047009338e+01,3.609990805870225694e-01,3.645825814210277294e-01
1.476375275055010938e+01,3.608276607007482872e-01,3.676479079890478951e-01
1.476575315063012539e+01,3.606563931061886885e-01,3.772323824318614682e-01
1.476775355071014140e+01,3.604852775959281330e-01,3.505200268002359731e-01
1.476975395079015740e+01,3.603143139629541025e-01,3.536479166440383293e-01
1.477175435087017341e+01,3.601435020006557575e-01,3.641522088585615879e-01
1.477375475095018942e+01,3.599728415028233819e-01,3.712801111168497203e-01
1.477575515103020543e+01,3.598023322636467736e-01,3.726589569671104885e-01
1.477775555111022143e+01,3.596319740777148555e-01,3.519648281074823082e-01
1.477975595119023744e+01,3.594617667400139549e-01,3.570397977460462724e-01
1.478175635127025345e+01,3.592917100459273594e-01,3.545796102323992560e-01
1.478375675135026945e+01,3.591218037912337624e-01,3.507414334620581053e-01
1.478575715143028546e+01,3.589520477721066527e-01,3.633270434456141729e-01
1.478775755151030147e+01,3.587824417851129266e-01,3.467113928488574914e-01
1.478975795159031748e+01,3.586129856272123329e-01,3.650864860399771206e-01
1.479175835167033348e+01,3.584436790957557517e-01,3.506542463543412258e-01
1.479375875175034949e+01,3.582745219884849730e-01,3.774559350481380138e-01
1.479575915183036550e+01,3.581055141035309752e-01,3.532553377102259362e-01
1.479775955191038150e+01,3.579366552394133705e-01,3.676565608342916569e-01
1.479975995199039751e+01,3.577679451950391831e-01,3.692803513858644027e-01
1.480176035207041352e+01,3.575993837697019617e-01,3.538179491949195454e-01
1.480376075215042952e+01,3.574309707630807798e-01,3.630383385025744980e-01
1.480576115223044553e+01,3.572627059752389034e-01,3.617298730543954677e-01
1.480776155231046154e+01,3.570945892066234029e-01,3.504856021180438042e-01
1.480976195239047755e+01,3.569266202580636538e-01,3.554226417997554122e-01
1.481176235247049355e+01,3.567587989307703378e-01,3.788509852258480914e-01
1.481376275255050956e+01,3.565911250263351095e-01,3.615854139368581688e-01
1.481576315263052557e+01,3.564235983467285429e-01,3.632243915815993041e-01
1.481776355271054157e+01,3.562562186943004638e-01,3.393249509962956711e-01
1.481976395279055758e+01,3.560889858717774525e-01,3.374800379530237815e-01
1.482176435287057359e+01,3.559218996822632874e-01,3.612677770811784650e-01
1.482376475295058960e+01,3.557549599292369469e-01,3.526154607139053154e-01
