t,N,dN_dt
3.413482696539308137e+01,4.975979942120121535e+01,9.517335350928135540e-07
3.414282856571314539e+01,4.975979945379427249e+01,5.512790131056988230e-07
3.415083016603320942e+01,4.975979948393038654e+01,1.810116794231930726e-07
3.415883176635327345e+01,4.975979951094406317e+01,-1.508917866210879311e-07
3.416683336667333748e+01,4.975979953427626157e+01,-4.375627868924425456e-07
3.417483496699340151e+01,4.975979955347441575e+01,-6.734408746211784091e-07
3.418283656731346554e+01,4.975979956819242034e+01,-8.542736131822437073e-07
3.419083816763352957e+01,4.975979957819063060e+01,-9.771166449290547007e-07
3.419883976795359359e+01,4.975979958333586950e+01,-1.040333555746286720e-06
3.420684136827365762e+01,4.975979958360142774e+01,-1.043596356442577644e-06
3.421484296859372165e+01,4.975979957906705664e+01,-9.878847908595389526e-07
3.422284456891378568e+01,4.975979956991896813e+01,-8.754868261462434020e-07
3.423084616923384971e+01,4.975979955644984898e+01,-7.099985026570720947e-07
3.423884776955391374e+01,4.975979953905883946e+01,-4.963239463862123557e-07
3.424684936987397776e+01,4.975979951825155467e+01,-2.406752912520460086e-07
3.425485097019404179e+01,4.975979949464007035e+01,4.942717657385742314e-08
3.426285257051410582e+01,4.975979946894291572e+01,3.651552318295614441e-07
3.427085417083416985e+01,4.975979944198510907e+01,6.963722936070837477e-07
3.427885577115423388e+01,4.975979941469810797e+01,1.031633973802570381e-06
3.428685737147429791e+01,4.975979938811984482e+01,1.358187738276228629e-06
3.429485897179436193e+01,4.975979936339472687e+01,1.661972902411434916e-06
3.430286057211442596e+01,4.975979934177360064e+01,1.927620769670568279e-06
3.431086217243448999e+01,4.975979932461380884e+01,2.138454568534342570e-06
3.431886377275455402e+01,4.975979931337912632e+01,2.276489440067308578e-06
3.432686537307461805e+01,4.975979930963982412e+01,2.322432382850792010e-06
3.433486697339468208e+01,4.975979931507261256e+01,2.255682449270324241e-06
3.434286857371474611e+01,4.975979933091590368e+01,2.061023856470001192e-06
3.435087017403481013e+01,4.975979935334326854e+01,1.785470073123462953e-06
3.435887177435487416e+01,4.975979938012438453e+01,1.456423939671935841e-06
3.436687337467493819e+01,4.975979940996972317e+01,1.089729259717842069e-06
3.437487497499500222e+01,4.975979944168532398e+01,7.000555695135801670e-07
3.438287657531506625e+01,4.975979947417278026e+01,3.008985549612930299e-07
3.439087817563513028e+01,4.975979950642926042e+01,-9.542063894585339767e-08
3.439887977595519430e+01,4.975979953754748664e+01,-4.777547211176624842e-07
3.440688137627525833e+01,4.975979956671573490e+01,-8.361303196480207589e-07
3.441488297659532236e+01,4.975979959321785628e+01,-1.161748606204326961e-06
3.442288457691538639e+01,4.975979961643324145e+01,-1.446984397190931304e-06
3.443088617723545042e+01,4.975979963583687038e+01,-1.685387049477071741e-06
3.443888777755551445e+01,4.975979965099925550e+01,-1.871679636167300487e-06
3.444688937787557848e+01,4.975979966158649148e+01,-2.001759702441319178e-06
3.445489097819564250e+01,4.975979966736022675e+01,-2.072698713107001822e-06
3.446289257851570653e+01,4.975979966817767064e+01,-2.082742263986858688e-06
3.447089417883577056e+01,4.975979966399157917e+01,-2.031309802585923308e-06
3.447889577915583459e+01,4.975979965485029766e+01,-1.918995453653593586e-06
3.448689737947589862e+01,4.975979964089771101e+01,-1.747567059950938528e-06
3.449489897979596265e+01,4.975979962237327214e+01,-1.519966588148236042e-06
3.450290058011602667e+01,4.975979959961199484e+01,-1.240310137262667922e-06
3.451090218043609070e+01,4.975979957304444667e+01,-9.138880017189876526e-07
3.451890378075615473e+01,4.975979954319677745e+01,-5.471646700172527744e-07
3.452690538107621876e+01,4.975979951069066232e+01,-1.477783517778163969e-07
3.453490698139628279e+01,4.975979947624337996e+01,2.754580723518529339e-07
3.454290858171634682e+01,4.975979944066772731e+01,7.125582750511227914e-07
3.455091018203641084e+01,4.975979940487209774e+01,1.152361255307710053e-06
3.455891178235647487e+01,4.975979936986041707e+01,1.582532156430005443e-06
3.456691338267653890e+01,4.975979933673220046e+01,1.989561929871541679e-06
3.457491498299660293e+01,4.975979930668249551e+01,2.358767597243627279e-06
3.458291658331666696e+01,4.975979928100193916e+01,2.674291719184651583e-06
3.459091818363673099e+01,4.975979926107669371e+01,2.919103198273376165e-06
3.459891978395678791e+01,4.975979924838852497e+01,3.074996339336166784e-06
3.460692138427685194e+01,4.975979924451472414e+01,3.122591790472029061e-06
3.461492298459691597e+01,4.975979925112815749e+01,3.041335871589723183e-06
3.462292458491698000e+01,4.975979926995787395e+01,2.809984609442039982e-06
3.463092618523704402e+01,4.975979930043318689e+01,2.435549691259808469e-06
3.463892778555710805e+01,4.975979933994867821e+01,1.950042689546904739e-06
3.464692938587717208e+01,4.975979938627057209e+01,1.380908867698593667e-06
3.465493098619723611e+01,4.975979943731584143e+01,7.537412085589778599e-07
3.466293258651730014e+01,4.975979949115223633e+01,9.228049036025254281e-08
3.467093418683736417e+01,4.975979954599824140e+01,-5.815848607149121108e-07
3.467893578715742819e+01,4.975979960022313975e+01,-1.247819031657826372e-06
3.468693738747749222e+01,4.975979965234694902e+01,-1.888238078784354457e-06
3.469493898779755625e+01,4.975979970104045691e+01,-2.486510815913334227e-06
3.470294058811762028e+01,4.975979974512521409e+01,-3.028158127804658761e-06
3.471094218843768431e+01,4.975979978357352707e+01,-3.500553245494586463e-06
3.471894378875774834e+01,4.975979981550848663e+01,-3.892922087800343434e-06
3.472694538907781237e+01,4.975979984020391811e+01,-4.196342440643263672e-06
3.473494698939787639e+01,4.975979985708441689e+01,-4.403744712444535025e-06
3.474294858971794042e+01,4.975979986572535552e+01,-4.509911584626991043e-06
3.475095019003800445e+01,4.975979986585284109e+01,-4.511477883273329326e-06
3.475895179035806848e+01,4.975979985734377209e+01,-4.406931260803048644e-06
3.476695339067813251e+01,4.975979984022578861e+01,-4.196611163465036043e-06
3.477495499099819654e+01,4.975979981467730084e+01,-3.882709732394573621e-06
3.478295659131826056e+01,4.975979978102748191e+01,-3.469271246281380172e-06
3.479095819163832459e+01,4.975979973975626081e+01,-2.962192466871016450e-06
3.479895979195838862e+01,4.975979969149433657e+01,-2.369222435127937842e-06
3.480696139227845265e+01,4.975979963702316411e+01,-1.699962467238691488e-06
3.481496299259851668e+01,4.975979957727496128e+01,-9.658662287748143171e-07
3.482296459291858071e+01,4.975979951333271600e+01,-1.802399336447990663e-07
3.483096619323864473e+01,4.975979944643015784e+01,6.417581968065633191e-07
3.483896779355870876e+01,4.975979937795180774e+01,1.483117324951876981e-06
3.484696939387877279e+01,4.975979930943292828e+01,2.324974405443214209e-06
3.485497099419883682e+01,4.975979924255953790e+01,3.146614179438955716e-06
3.486297259451890085e+01,4.975979917916844641e+01,3.925468705201495823e-06
3.487097419483896488e+01,4.975979912124719107e+01,4.637118101058490538e-06
3.487897579515902891e+01,4.975979907093410048e+01,5.255289734940049584e-06
3.488697739547909293e+01,4.975979903051823783e+01,5.751859171176931795e-06
3.489497899579915696e+01,4.975979900243945764e+01,6.096849015868599508e-06
3.490298059611922099e+01,4.975979898928835610e+01,6.258430005345871905e-06
3.491098219643928502e+01,4.975979899380629234e+01,6.202920394660083048e-06
3.491898379675934905e+01,4.975979901888539558e+01,5.894786022420106519e-06
3.492698539707941308e+01,4.975979906409775566e+01,5.339284510963437924e-06
3.493498699739947710e+01,4.975979911679856826e+01,4.691776052112572870e-06
3.494298859771954113e+01,4.975979917360611893e+01,3.993810240299211500e-06
3.495099019803960516e+01,4.975979923251858850e+01,3.269982308484742362e-06
3.495899179835966919e+01,4.975979929171302985e+01,2.542689893303418103e-06
3.496699339867973322e+01,4.975979934954535366e+01,1.832133179835437886e-06
3.497499499899979725e+01,4.975979940455033557e+01,1.156314549444203976e-06
3.498299659931986128e+01,4.975979945544160188e+01,5.310391357760124720e-07
3.499099819963992530e+01,4.975979950111167227e+01,-3.008613846944285797e-08
3.499899979995998933e+01,4.975979954063189581e+01,-5.156512559167936161e-07
3.500700140028005336e+01,4.975979957325250069e+01,-9.164442786868676194e-07
3.501500300060011739e+01,4.975979959840258005e+01,-1.225450719122278542e-06
3.502300460092018142e+01,4.975979961569008481e+01,-1.437853617947126850e-06
3.503100620124024545e+01,4.975979962490183084e+01,-1.551033676605584333e-06
3.503900780156030947e+01,4.975979962600349182e+01,-1.564569259926429368e-06
3.504700940188037350e+01,4.975979961913961347e+01,-1.480236187845207496e-06
3.505501100220043753e+01,4.975979960463360641e+01,-1.302008219905559372e-06
3.506301260252050156e+01,4.975979958298772488e+01,-1.036056089365189337e-06
3.507101420284056559e+01,4.975979955488310935e+01,-6.907488083740531692e-07
3.507901580316062962e+01,4.975979952117974392e+01,-2.766524374031575917e-07
3.508701740348069364e+01,4.975979948291649890e+01,1.934688245164295495e-07
3.509501900380075767e+01,4.975979944131108113e+01,7.046537309207678845e-07
3.510302060412082170e+01,4.975979939776006944e+01,1.239743169012541557e-06
3.511102220444088573e+01,4.975979935383892183e+01,1.779380227606708331e-06
3.511902380476094976e+01,4.975979931130193989e+01,2.302010811749966024e-06
3.512702540508101379e+01,4.975979927208229725e+01,2.783882892209987858e-06
3.513502700540107782e+01,4.975979923829202534e+01,3.199046983315412263e-06
3.514302860572114184e+01,4.975979921222202051e+01,3.519356005288187816e-06
3.515103020604120587e+01,4.975979919634205118e+01,3.714465218074280983e-06
3.515903180636126990e+01,4.975979919330072931e+01,3.751832423848355802e-06
3.516703340668133393e+01,4.975979920592554606e+01,3.596717625065082302e-06
3.517503500700139796e+01,4.975979923372817382e+01,3.255120708089975778e-06
3.518303660732146199e+01,4.975979926615632820e+01,2.856692252084513939e-06
3.519103820764152601e+01,4.975979930104507076e+01,2.428031795176366359e-06
3.519903980796159004e+01,4.975979933717260195e+01,1.984150983513899291e-06
3.520704140828165407e+01,4.975979937342671633e+01,1.538714851978539855e-06
3.521504300860171810e+01,4.975979940880481678e+01,1.104041887689533041e-06
3.522304460892178213e+01,4.975979944241387898e+01,6.911042342849782472e-07
3.523104620924184616e+01,4.975979947347048693e+01,3.095272171904639436e-07
3.523904780956191019e+01,4.975979950130081875e+01,-3.241004442600114999e-08
3.524704940988197421e+01,4.975979952534064665e+01,-3.277753886088419222e-07
3.525505101020203824e+01,4.975979954513532988e+01,-5.709827215483187501e-07
3.526305261052210227e+01,4.975979956033984308e+01,-7.577929745927747263e-07
3.527105421084216630e+01,4.975979957071872661e+01,-8.853130788466501144e-07
3.527905581116223033e+01,4.975979957614614335e+01,-9.519969919047355233e-07
3.528705741148229436e+01,4.975979957660583608e+01,-9.576450139547887375e-07
3.529505901180235838e+01,4.975979957219114169e+01,-9.034039236688329311e-07
3.530306061212242241e+01,4.975979956310499830e+01,-7.917670439283597261e-07
3.531106221244248644e+01,4.975979954965994523e+01,-6.265743839328763443e-07
3.531906381276255047e+01,4.975979953227809460e+01,-4.130122950307679730e-07
3.532706541308261450e+01,4.975979951149117397e+01,-1.576138810577276672e-07
3.533506701340267853e+01,4.975979948794050500e+01,1.317414159984764410e-07
3.534306861372274255e+01,4.975979946237698215e+01,4.458276010588235749e-07
3.535107021404280658e+01,4.975979943566112951e+01,7.740718657167633410e-07
3.535907181436287061e+01,4.975979940876302976e+01,1.104555326758571709e-06
3.536707341468293464e+01,4.975979938276239523e+01,1.424012078476977194e-06
3.537507501500299867e+01,4.975979935884850391e+01,1.717830012459842237e-06
3.538307661532306270e+01,4.975979933832024926e+01,1.970050400590395157e-06
3.539107821564312673e+01,4.975979932258610461e+01,2.163367902152657507e-06
3.539907981596319075e+01,4.975979931316415161e+01,2.279130767668391400e-06
3.540708141628325478e+01,4.975979931168205184e+01,2.297340559120897296e-06
3.541508301660331881e+01,4.975979931987708227e+01,2.196652294728096422e-06
3.542308461692338284e+01,4.975979933788027409e+01,1.975456163094690964e-06
3.543108621724344687e+01,4.975979936112454283e+01,1.689865514187260942e-06
3.543908781756351090e+01,4.975979938806024450e+01,1.358920041827360592e-06
3.544708941788357492e+01,4.975979941748400392e+01,9.974050962924252417e-07
3.545509101820363895e+01,4.975979944828474544e+01,6.189717947080453087e-07
3.546309261852370298e+01,4.975979947944367154e+01,2.361377138271336662e-07
3.547109421884376701e+01,4.975979951003426294e+01,-1.397135296343776645e-07
3.547909581916383104e+01,4.975979953922230692e+01,-4.983323420582053132e-07
3.548709741948389507e+01,4.975979956626586898e+01,-8.306030188087731858e-07
3.549509901980395910e+01,4.975979959051530699e+01,-1.128543738460052737e-06
3.550310062012402312e+01,4.975979961141324281e+01,-1.385306162227095683e-06
3.551110222044408715e+01,4.975979962849462623e+01,-1.595176587265711987e-06
3.551910382076415118e+01,4.975979964138664968e+01,-1.753574378593469874e-06
3.552710542108421521e+01,4.975979964980883352e+01,-1.857053543385944749e-06
3.553510702140427924e+01,4.975979965357296209e+01,-1.903301493744180561e-06
3.554310862172434327e+01,4.975979965258310500e+01,-1.891139603582558948e-06
3.555111022204440729e+01,4.975979964683563139e+01,-1.820523332529688787e-06
3.555911182236447132e+01,4.975979963641919568e+01,-1.692541760967003484e-06
3.556711342268453535e+01,4.975979962151473046e+01,-1.509418125156258839e-06
3.557511502300459938e+01,4.975979960239546074e+01,-1.274509211945940024e-06
3.558311662332466341e+01,4.975979957942691101e+01,-9.923061692340695572e-07
3.559111822364472744e+01,4.975979955306686264e+01,-6.684334903361843772e-07
3.559911982396479146e+01,4.975979952386541783e+01,-3.096499652244233403e-07
3.560712142428485549e+01,4.975979949246494982e+01,7.615179953290862613e-08
3.561512302460491952e+01,4.975979945960011719e+01,4.799455117776574298e-07
3.562312462492498355e+01,4.975979942609787088e+01,8.915707891965496401e-07
3.563112622524504758e+01,4.975979939287745424e+01,1.299733428439253657e-06
3.563912782556511161e+01,4.975979936095037459e+01,1.692005406894736552e-06
3.564712942588517564e+01,4.975979933142046008e+01,2.054824611352756847e-06
3.565513102620523966e+01,4.975979930548380281e+01,2.373495313623408265e-06
3.566313262652530369e+01,4.975979928442878730e+01,2.632187761086868250e-06
3.567113422684536772e+01,4.975979926963608335e+01,2.813938244639047070e-06
3.567913582716543175e+01,4.975979926257866737e+01,2.900649169301772190e-06
3.568713742748549578e+01,4.975979926482176552e+01,2.873089392618766169e-06
3.569513902780555981e+01,4.975979927802293190e+01,2.710893268975667070e-06
3.570314062812562383e+01,4.975979930292221098e+01,2.404968351132907856e-06
3.571114222844568786e+01,4.975979933720315529e+01,1.983775590019831725e-06
3.571914382876575189e+01,4.975979937868827108e+01,1.474068800799699375e-06
3.572714542908581592e+01,4.975979942536200440e+01,9.006120160748309900e-07
3.573514702940587995e+01,4.975979947535044090e+01,2.864291936965912555e-07
3.574314862972594398e+01,4.975979952692132713e+01,-3.471964111767533723e-07
3.575115023004600801e+01,4.975979957848404212e+01,-9.807216230228732456e-07
3.575915183036607203e+01,4.975979962858962580e+01,-1.596343757181983847e-06
3.576715343068613606e+01,4.975979967593075770e+01,-2.178000555463910359e-06
3.577515503100620009e+01,4.975979971934177115e+01,-2.711369838426236356e-06
