t,S,I,R,C,dI_dt,dI_dt_noisy
1.034126825365073010e+01,4.123434725526583522e-01,3.311525416340750649e-02,2.273400136030236107e-01,1.238259162636623362e-01,-9.047675150985808740e-03,-6.230461674701297074e-03
1.034366873374674967e+01,4.123441389445182126e-01,3.309337506111680732e-02,2.273148061780930762e-01,1.238231099732218510e-01,-9.180789579935715733e-03,-7.091890736284510791e-03
1.034606921384276923e+01,4.123452235279332911e-01,3.307117885420391562e-02,2.272895488509035777e-01,1.238202103663641196e-01,-9.311768870583953667e-03,-8.611131484388717672e-03
1.034846969393878702e+01,4.123467226934843799e-01,3.304867072965640001e-02,2.272642407613578441e-01,1.238172161723964104e-01,-9.440583202131924700e-03,-1.101498836716917687e-02
1.035087017403480658e+01,4.123486327243782723e-01,3.302585595990863154e-02,2.272388810620597499e-01,1.238141261418767569e-01,-9.567203481466782927e-03,-1.014455765522372273e-02
1.035327065413082614e+01,4.123509497964478743e-01,3.300273990284186693e-02,2.272134689183144818e-01,1.238109390466140547e-01,-9.691601351794764535e-03,-1.139952614415067587e-02
1.035567113422684571e+01,4.123536699781524262e-01,3.297932800178418611e-02,2.271880035081283167e-01,1.238076536796679922e-01,-9.813749200954874352e-03,-7.223629429955991457e-03
1.035807161432286527e+01,4.123567892305771143e-01,3.295562578551050614e-02,2.271624840222087327e-01,1.238042688553490783e-01,-9.933620169408165224e-03,-1.423451342765679958e-02
1.036047209441888306e+01,4.123603036770549513e-01,3.293163854947659536e-02,2.271369096901620088e-01,1.238007834462859780e-01,-1.005118779564908790e-02,-9.229912235351205377e-03
1.036287257451490262e+01,4.123642095320599332e-01,3.290737141876579758e-02,2.271112797851875809e-01,1.237971963919713564e-01,-1.016642609283988433e-02,-1.010836286198797673e-02
1.036527305461092219e+01,4.123685024006326638e-01,3.288283018012380654e-02,2.270855935539332904e-01,1.237935065991628003e-01,-1.027931050231349619e-02,-1.366865075662161352e-02
1.036767353470694175e+01,4.123731778138086668e-01,3.285802066517784503e-02,2.270598502595945478e-01,1.237897130013951297e-01,-1.038981720055026647e-02,-8.531551650638872705e-03
1.037007401480296132e+01,4.123782312413019624e-01,3.283294873563398497e-02,2.270340491830409313e-01,1.237858145605571364e-01,-1.049792308768150023e-02,-1.151494304045469833e-02
1.037247449489897910e+01,4.123836580915047345e-01,3.280762028327718904e-02,2.270081896228161589e-01,1.237818102668915982e-01,-1.060360579249572735e-02,-4.994646766752559169e-03
1.037487497499499867e+01,4.123894537114875525e-01,3.278204122997126213e-02,2.269822708951381163e-01,1.237776991389952091e-01,-1.070684367714972926e-02,-7.183642475078706041e-03
1.037727545509101823e+01,4.123956133869992602e-01,3.275621752765889988e-02,2.269562923338989124e-01,1.237734802238186632e-01,-1.080761584158220975e-02,-1.097225373163476445e-02
1.037967593518703779e+01,4.124021323424669760e-01,3.273015515836169564e-02,2.269302532906648240e-01,1.237691525966666123e-01,-1.090590212763201464e-02,-1.203226388661255732e-02
1.038207641528305736e+01,4.124090057409962040e-01,3.270386013418009191e-02,2.269041531346762119e-01,1.237647153611976525e-01,-1.100168312285896774e-02,-1.304540591432904774e-02
1.038447689537907515e+01,4.124162286843706116e-01,3.267733849729342194e-02,2.268779912528477716e-01,1.237601676494243796e-01,-1.109494016406781941e-02,-1.325561297327654785e-02
1.038687737547509471e+01,4.124237962130523627e-01,3.265059631995985423e-02,2.268517670497681715e-01,1.237555086217133060e-01,-1.118565534053592159e-02,-1.023799733379080791e-02
1.038927785557111427e+01,4.124317033061817295e-01,3.262363970451646888e-02,2.268254799477003592e-01,1.237507374667849436e-01,-1.127381149694316187e-02,-1.557138754890021078e-02
1.039167833566713384e+01,4.124399448815774805e-01,3.259647478337921594e-02,2.267991293865815050e-01,1.237458534017137624e-01,-1.135939223600660949e-02,-8.444570076354723093e-03
1.039407881576315340e+01,4.124485157957364923e-01,3.256910771904290847e-02,2.267727148240228641e-01,1.237408556719281627e-01,-1.144238192081880809e-02,-9.346103778001171869e-03
1.039647929585917119e+01,4.124574108438340825e-01,3.254154470408125721e-02,2.267462357353098867e-01,1.237357435512105586e-01,-1.152276567689070746e-02,-1.192336552225922892e-02
1.039887977595519075e+01,4.124666247597238433e-01,3.251379196114678738e-02,2.267196916134021911e-01,1.237305163416972803e-01,-1.160052939390045917e-02,-9.350280947284492911e-03
1.040128025605121032e+01,4.124761522159376415e-01,3.248585574297096351e-02,2.266930819689335908e-01,1.237251733738786441e-01,-1.167565972714763867e-02,-4.782034019042395376e-03
1.040368073614722988e+01,4.124859878236856736e-01,3.245774233236409928e-02,2.266664063302120113e-01,1.237197140065989381e-01,-1.174814409871592982e-02,-1.085680187513847136e-02
1.040608121624324944e+01,4.124961261328564666e-01,3.242945804221537137e-02,2.266396642432196573e-01,1.237141376270563947e-01,-1.181797069834276612e-02,-6.659636019897172479e-03
1.040848169633926723e+01,4.125065616320167661e-01,3.240100921549287499e-02,2.266128552716128175e-01,1.237084436508032181e-01,-1.188512848399981767e-02,-1.276477399951202532e-02
1.041088217643528679e+01,4.125172887484117035e-01,3.237240222524349897e-02,2.265859789967219484e-01,1.237026315217455846e-01,-1.194960718218405354e-02,-1.376742482456756907e-02
1.041328265653130636e+01,4.125283018479646291e-01,3.234364347459307842e-02,2.265590350175517020e-01,1.236967007121436007e-01,-1.201139728792087816e-02,-9.006259957926887952e-03
1.041568313662732592e+01,4.125395952352773898e-01,3.231473939674628371e-02,2.265320229507809535e-01,1.236906507226113727e-01,-1.207049006448207562e-02,-1.781685007703788515e-02
1.041808361672334549e+01,4.125511631536298851e-01,3.228569645498668289e-02,2.265049424307626624e-01,1.236844810821169510e-01,-1.212687754281947111e-02,-9.248042275180891683e-03
1.042048409681936327e+01,4.125629997849804553e-01,3.225652114267672094e-02,2.264777931095240393e-01,1.236781913479823580e-01,-1.218055252071615843e-02,-1.218300928425498399e-02
1.042288457691538284e+01,4.125750992499657710e-01,3.222721998325767112e-02,2.264505746567663513e-01,1.236717811058835742e-01,-1.223150856165816994e-02,-1.367240245111438560e-02
1.042528505701140240e+01,4.125874556079007216e-01,3.219779953024972524e-02,2.264232867598651722e-01,1.236652499698505381e-01,-1.227973999342740069e-02,-1.202197688716312614e-02
1.042768553710742196e+01,4.126000628567785267e-01,3.216826636725194505e-02,2.263959291238701599e-01,1.236585975822671601e-01,-1.232524190641951997e-02,-1.199120900905718823e-02
1.043008601720344153e+01,4.126129149332707913e-01,3.213862710794224836e-02,2.263685014715051680e-01,1.236518236138713089e-01,-1.236801015168818504e-02,-8.625233444588866968e-03
1.043248649729945932e+01,4.126260057127272840e-01,3.210888839607745765e-02,2.263410035431682732e-01,1.236449277637548388e-01,-1.240804133871869011e-02,-9.882631860391326989e-03
1.043488697739547888e+01,4.126393290091761590e-01,3.207905690549321676e-02,2.263134350969316089e-01,1.236379097593635068e-01,-1.244533283293360743e-02,-1.184259047648783883e-02
1.043728745749149844e+01,4.126528785753239559e-01,3.204913934010408111e-02,2.262857959085415593e-01,1.236307693564970833e-01,-1.247988275293262367e-02,-1.314151997684171597e-02
1.043968793758751801e+01,4.126666481025553224e-01,3.201914243390348302e-02,2.262580857714187044e-01,1.236235063393093109e-01,-1.251168996747060655e-02,-1.534533323993997334e-02
1.044208841768353757e+01,4.126806313334485665e-01,3.198907283333475571e-02,2.262303044992352852e-01,1.236161205226593146e-01,-1.254075394479321759e-02,-1.194344846004356808e-02
1.044448889777955536e+01,4.126948225245173352e-01,3.195893660539397135e-02,2.262024519409734369e-01,1.236086117687750230e-01,-1.256707413253511235e-02,-2.029252160812412484e-02
1.044688937787557492e+01,4.127092153927852669e-01,3.192874033556156177e-02,2.261745279586313273e-01,1.236009799681011406e-01,-1.259065132905314716e-02,-9.692883771915792798e-03
1.044928985797159449e+01,4.127238035417269968e-01,3.189849069497741746e-02,2.261465324301274171e-01,1.235932250374304764e-01,-1.261148713690842665e-02,-1.261477495617615956e-02
1.045169033806761405e+01,4.127385805660661044e-01,3.186819433179079175e-02,2.261184652512012727e-01,1.235853469213088196e-01,-1.262958382221084086e-02,-1.761525953413512618e-02
1.045409081816363361e+01,4.127535400517749475e-01,3.183785787116037019e-02,2.260903263354134551e-01,1.235773455920348846e-01,-1.264494430990008994e-02,-1.095025914894717615e-02
1.045649129825965140e+01,4.127686755760746062e-01,3.180748791525424973e-02,2.260621156141456034e-01,1.235692210496603383e-01,-1.265757217884890332e-02,-1.532427478472024249e-02
1.045889177835567097e+01,4.127839807074351608e-01,3.177709104324987627e-02,2.260338330366002679e-01,1.235609733219897866e-01,-1.266747165679328949e-02,-1.406557437994064054e-02
1.046129225845169053e+01,4.127994490055753030e-01,3.174667381133416955e-02,2.260054785698011881e-01,1.235526024645808019e-01,-1.267464761509362256e-02,-1.803294498797104045e-02
1.046369273854771009e+01,4.128150740214627246e-01,3.171624275270341908e-02,2.259770521985930425e-01,1.235441085607439093e-01,-1.267910556333153027e-02,-1.492587375247895684e-02
1.046609321864372966e+01,4.128308492973138399e-01,3.168580437756332580e-02,2.259485539256416153e-01,1.235354917215425452e-01,-1.268085164374653170e-02,-1.220244502954421703e-02
1.046849369873974744e+01,4.128467683665937860e-01,3.165536517312903669e-02,2.259199837714336856e-01,1.235267520857931539e-01,-1.267989262551700788e-02,-1.293330417780241826e-02
1.047089417883576701e+01,4.128628247540168106e-01,3.162493160362501304e-02,2.258913417742770269e-01,1.235178898200650771e-01,-1.267623589889011956e-02,-1.180940117945992324e-02
1.047329465893178657e+01,4.128790119755456067e-01,3.159451011028519690e-02,2.258626279903005463e-01,1.235089051186806092e-01,-1.266988946916480438e-02,-1.486392556856688286e-02
1.047569513902780614e+01,4.128953235383919784e-01,3.156410711135292091e-02,2.258338424934540900e-01,1.234997982037150249e-01,-1.266086195053291175e-02,-1.097838069513415969e-02
1.047809561912382392e+01,4.129117529410163412e-01,3.153372900208094298e-02,2.258049853755086378e-01,1.234905693249965380e-01,-1.264916255978267359e-02,-1.710017618104932996e-02
1.048049609921984349e+01,4.129282936731281106e-01,3.150338215473135611e-02,2.257760567460561085e-01,1.234812187601062872e-01,-1.263480110986905242e-02,-1.435462778037893683e-02
1.048289657931586305e+01,4.129449392156853138e-01,3.147307291857572714e-02,2.257470567325094990e-01,1.234717468143783775e-01,-1.261778800335594877e-02,-2.058258125098067631e-02
1.048529705941188261e+01,4.129616830408950334e-01,3.144280761989500655e-02,2.257179854801028562e-01,1.234621538208998670e-01,-1.259813422573462932e-02,-1.354033678497240309e-02
1.048769753950790218e+01,4.129785186122129637e-01,3.141259256197955624e-02,2.256888431518912497e-01,1.234524401405107386e-01,-1.257585133862296201e-02,-1.424120376121833231e-02
1.049009801960391997e+01,4.129954393843436877e-01,3.138243402512916336e-02,2.256596299287508267e-01,1.234426061618039694e-01,-1.255095147285053767e-02,-1.316123875018852980e-02
1.049249849969993953e+01,4.130124388032406779e-01,3.135233826665294321e-02,2.256303460093786462e-01,1.234326523011254201e-01,-1.252344732143361589e-02,-1.084253007096299716e-02
1.049489897979595909e+01,4.130295103061060735e-01,3.132231152086949882e-02,2.256009916102929280e-01,1.234225790025739733e-01,-1.249335213244574111e-02,-8.591905540366085586e-03
1.049729945989197866e+01,4.130466473213909029e-01,3.129235999910681687e-02,2.255715669658328870e-01,1.234123867380013950e-01,-1.246067970178740825e-02,-1.602863431064213695e-02
1.049969993998799822e+01,4.130638432687950834e-01,3.126248988970227460e-02,2.255420723281587880e-01,1.234020760070124317e-01,-1.242544436586052320e-02,-1.318512389290355143e-02
1.050210042008401601e+01,4.130810915592672550e-01,3.123270735800269191e-02,2.255125079672518906e-01,1.233916473369647965e-01,-1.238766099415192223e-02,-1.830296631559086978e-02
1.050450090018003557e+01,4.130983855950048911e-01,3.120301854636422720e-02,2.254828741709145323e-01,1.233811012829691134e-01,-1.234734498173057152e-02,-6.904718792130928352e-03
1.050690138027605514e+01,4.131157187694542987e-01,3.117342957415250235e-02,2.254531712447700176e-01,1.233704384278889732e-01,-1.230451224166366486e-02,-8.445272860980651553e-03
1.050930186037207470e+01,4.131330844673105629e-01,3.114394653774252980e-02,2.254233995122628120e-01,1.233596593823409054e-01,-1.225917919735569975e-02,-1.090278739025375872e-02
1.051170234046809426e+01,4.131504761193302566e-01,3.111457546353737363e-02,2.253935593101799029e-01,1.233487647768167911e-01,-1.221136271349567218e-02,-8.612264834757202281e-03
1.051410282056411205e+01,4.131678875071566059e-01,3.108532204208939304e-02,2.253636509662986787e-01,1.233377552217640588e-01,-1.216107974254242510e-02,-9.618603842761593026e-03
1.051650330066013161e+01,4.131853121263360240e-01,3.105619217108615202e-02,2.253336748530838651e-01,1.233266314016278342e-01,-1.210834802663352666e-02,-1.404289874878258265e-02
1.051890378075615118e+01,4.132027434228042195e-01,3.102719176006584964e-02,2.253036313642495236e-01,1.233153940345726451e-01,-1.205318583298064725e-02,-9.920180823069363329e-03
1.052130426085217074e+01,4.132201748722084678e-01,3.099832666309493973e-02,2.252735209079081147e-01,1.233040438605176592e-01,-1.199561185804908642e-02,-8.495512654531996513e-03
1.052370474094819031e+01,4.132375999799075550e-01,3.096960267876814471e-02,2.252433439065704701e-01,1.232925816411366005e-01,-1.193564521977617116e-02,-9.534786583727599199e-03
1.052610522104420809e+01,4.132550122809716120e-01,3.094102555020850423e-02,2.252131007971458487e-01,1.232810081598578050e-01,-1.187330544978234051e-02,-1.214302487335631661e-02
1.052850570114022766e+01,4.132724053401824471e-01,3.091260096506725022e-02,2.251827920309417974e-01,1.232693242218641516e-01,-1.180861248557882326e-02,-1.297471490263635632e-02
1.053090618123624722e+01,4.132897727520332132e-01,3.088433455552396650e-02,2.251524180736642899e-01,1.232575306540931587e-01,-1.174158666277714397e-02,-4.624399971608442531e-03
1.053330666133226678e+01,4.133071081407286296e-01,3.085623189828649859e-02,2.251219794054176992e-01,1.232456283052369012e-01,-1.167224870730350014e-02,-1.085998046556309847e-02
1.053570714142828635e+01,4.133244051601848157e-01,3.082829851459095369e-02,2.250914765207047974e-01,1.232336180457420799e-01,-1.160061972762270466e-02,-9.962205877291329878e-03
1.053810762152430414e+01,4.133416574940295130e-01,3.080053987020174924e-02,2.250609099284266723e-01,1.232215007678099522e-01,-1.152672120697596433e-02,-1.573418717308528239e-02
1.054050810162032370e+01,4.133588588556018628e-01,3.077296137541151583e-02,2.250302801518827833e-01,1.232092773853963596e-01,-1.145057499563553044e-02,-9.402119938989183731e-03
1.054290858171634326e+01,4.133760029879524622e-01,3.074556838504122203e-02,2.249995877287710999e-01,1.231969488342117558e-01,-1.137220330318154324e-02,-1.063132519539521266e-02
1.054530906181236283e+01,4.133930836638434747e-01,3.071836619844008770e-02,2.249688332111878242e-01,1.231845160717211923e-01,-1.129162869080331533e-02,-1.387699020926731579e-02
1.054770954190838239e+01,4.134100946857484637e-01,3.069136005948561868e-02,2.249380171656276128e-01,1.231719800771442636e-01,-1.120887406362993527e-02,-7.340314254740080285e-03
1.055011002200440018e+01,4.134270298858526149e-01,3.066455515658361719e-02,2.249071401729835218e-01,1.231593418514552035e-01,-1.112396266309339382e-02,-1.113204165481168628e-02
1.055251050210041974e+01,4.134438831260524583e-01,3.063795662266809161e-02,2.248762028285468950e-01,1.231466024173828028e-01,-1.103691805932749057e-02,-9.092328111018663228e-03
1.055491098219643931e+01,4.134606482979561459e-01,3.061156953520140223e-02,2.248452057420075589e-01,1.231337628194104639e-01,-1.094776414360713532e-02,-9.566000268221672154e-03
1.055731146229245887e+01,4.134773193228831190e-01,3.058539891617416059e-02,2.248141495374537113e-01,1.231208241237761597e-01,-1.085652512082990739e-02,-1.295411895509067726e-02
