S,pH,v0
1.711815943893686836e+02,4.022609141376094044e+00,4.362786433383186724e-02
1.742894816493896881e+00,8.144416514497899939e+00,2.624878732390413250e-01
5.958411968406741011e+01,4.303935646921535962e+00,4.824596247510649916e-02
1.133834075127920755e+02,5.897870256889769180e+00,5.565293767883803255e+00
2.538043794283717070e+00,8.105065359210918530e+00,3.804381079059473980e-01
1.316566885921289831e+01,5.996857059199781403e+00,1.008631471881209274e+00
4.241372770290728234e+00,6.032732093788712113e+00,3.475652622223848187e-01
9.645744520253043408e-01,9.360397548866483675e+00,5.140934027308652343e-02
1.572125661956071383e+02,4.965906181618945148e+00,1.315568078801166108e+00
7.632263839427110952e+01,8.708476713016363391e+00,4.844666089820527155e+00
5.374553437108305909e-01,4.698447402605225420e+00,1.527743381777396398e-03
7.276451378342841281e+00,5.658001943763840913e+00,3.274819529511343030e-01
1.184273453024825784e+02,5.760924305244381927e+00,4.984185552136063180e+00
3.032553693637885317e+02,5.004481590700460281e+00,2.328182719306634230e+00
2.574332243628397077e+00,9.911078574500509220e+00,4.790112457741194790e-02
2.901248363699949664e+02,6.888155733939645309e+00,1.015295045321708756e+01
1.138341720564158521e+01,7.327657671812774609e+00,1.629767883978837650e+00
6.962451861569253220e-01,5.033223763125284300e+00,6.312674452125572114e-03
5.515912417502306653e-01,6.224748146456295927e+00,5.796661852658922809e-02
9.501082299252258112e-01,5.974558255071237056e+00,7.400829773574157944e-02
1.993146919534412831e+01,4.369058976658941162e+00,1.769956234163113859e-02
3.826116479131976575e+02,8.535028384344737873e+00,8.126381979401728017e+00
1.289626983011399943e+02,6.399058770227673776e+00,7.728573945273293333e+00
3.189196992520364233e+02,6.651877439774343870e+00,1.012142348133554570e+01
2.511606197920750958e+02,9.841426265823686848e+00,1.298943252230462697e+00
1.990823013624502096e+02,4.905229436003866184e+00,1.330755891059035578e+00
1.148366650181795023e+02,9.009597426505543183e+00,4.241669604790302195e+00
3.043271477239427014e+01,5.679188712042860132e+00,1.503775658162604945e+00
5.141393588818127114e+01,5.335971788732133625e+00,1.285234208088828600e+00
2.787107458507067008e+02,4.595126432476180689e+00,6.490880951264197396e-01
3.783018894523459608e+01,9.068452189271500430e+00,2.228945092164726027e+00
8.885568883970410559e-01,4.276119710352952019e+00,4.696802174976617427e-04
1.751084071314360813e+01,4.125741379513685025e+00,5.475483962266892643e-03
9.891821447246914545e+01,8.844197139723135592e+00,4.795182418280968584e+00
1.065044322853164749e+00,9.552842296729158633e+00,4.081235376825108341e-02
8.420445939270759794e-01,6.851877896066532969e+00,1.275625156764544632e-01
1.458412655848486565e+02,6.127828857822334108e+00,7.268493119381036038e+00
9.083223698569524718e-01,8.203232177815293014e+00,1.367728015248478313e-01
1.398042944238457652e+00,4.991520460427246064e+00,1.107706245509958512e-02
1.581824738680010789e+01,4.281851893085712568e+00,9.433974002780953771e-03
2.189958043258458886e+01,8.616631766233579626e+00,2.196802128980384960e+00
9.562165186842182152e+01,9.617611680834651011e+00,1.563612930561914194e+00
6.355262764206122483e+01,7.929640905333407375e+00,6.138133261214409941e+00
8.225600972613446027e-01,9.416666861325813542e+00,4.010729074912982445e-02
2.128924258979720463e+01,9.699285940487492041e+00,5.055378972490830458e-01
4.958663750930389824e+01,5.927256914214049210e+00,3.318233012100628709e+00
3.722807258809532982e+02,7.510692058593867237e+00,1.047615739210029062e+01
1.035199889741666084e+02,6.568297542459577087e+00,7.424975413365016763e+00
2.046598089489034464e+02,8.373104486527104484e+00,8.036262030181960725e+00
4.481783130327840148e+00,4.294922259696956957e+00,2.586001575828100144e-03
1.636735198725340013e+01,9.003882707314140532e+00,1.196368246561082316e+00
7.203100529540999997e-01,8.472920632283040376e+00,9.764820852723160582e-02
1.051788724883239183e+02,7.978465010658038814e+00,7.575435055280745900e+00
2.635725439671535142e+01,8.851346422125123681e+00,2.128713233262306659e+00
5.304486407341408238e+01,7.815196519172512346e+00,5.636785702257109953e+00
3.935738265934189144e+02,9.207963700915438920e+00,4.188790092137779197e+00
1.175832084792481425e+02,4.285523061275212875e+00,9.056061627618863796e-02
2.253433914749682909e+00,7.008022453198806900e+00,3.460084179812406013e-01
9.013640495001272734e-01,4.665402188927293636e+00,2.263373753318246705e-03
4.830345777246120242e+00,7.714942660190299506e+00,7.392497552889362167e-01
4.604430298863031368e+01,9.279732196834167723e+00,1.908520698884722755e+00
6.503136536027626091e-01,4.611153948930944324e+00,1.328110624553444303e-03
1.055845713936799797e+02,4.040290119282436976e+00,2.901745008913469981e-02
2.740223789242785557e+01,6.409383660264436067e+00,2.907297230615325745e+00
1.287787851353332940e+02,4.518128371750238514e+00,2.473559911723028915e-01
4.902392974445265672e+00,7.884439674797210529e+00,7.367780818361011619e-01
4.355854979882908040e+00,6.766078003740409130e+00,6.086539975644743583e-01
1.100141268906885905e+00,6.742229304087064001e+00,1.599612926909968202e-01
1.428412635878216985e+00,8.159384649011771629e+00,2.155657150625661100e-01
3.500289533709370460e+00,6.191403299953474715e+00,3.445864739176514591e-01
4.448306592634497569e+00,9.094935095533204006e+00,3.268424326295055748e-01
7.967546452362432419e+00,7.325628668948943378e+00,1.176468473435171802e+00
1.101853424948428284e+01,5.784546733055451639e+00,6.232647696708148999e-01
2.732250825298804671e+02,5.549693829871298334e+00,5.812103116455585194e+00
2.283850593899850026e+02,4.248118501433538086e+00,1.471694966758615164e-01
9.263852927948696969e-01,4.620469458867572321e+00,1.960811501462525388e-03
1.586434607148164089e+00,4.086515490473518142e+00,3.738527579426258012e-04
1.972861623996324099e+01,8.996795784328488921e+00,1.423906663027685759e+00
3.244336295492915134e+00,9.920040616275295875e+00,5.857808749352688693e-02
4.695789918626885218e+00,5.598952346702703586e+00,1.880368397076803699e-01
3.936443684044804741e+02,6.803299891842393698e+00,1.054325690038158569e+01
3.037210755346777091e+02,4.208229463461481856e+00,1.628929379348485473e-01
8.924062577679282571e-01,8.972297652436155957e+00,8.087451928158037595e-02
4.173546723327537222e+01,9.147770328256353167e+00,2.157008436639129556e+00
2.939802314269070393e+02,4.361982416428608289e+00,2.898350562310962331e-01
1.856566558731401084e+00,9.094805526254173600e+00,1.426239480818837779e-01
2.382225464300400120e+01,5.528231781890162289e+00,8.767295525365151887e-01
1.026148078205684655e+01,9.461631073244154422e+00,4.054194144386672471e-01
1.568691850978977564e+00,8.340086009122245514e+00,2.222173017491752001e-01
8.609268105772281388e+01,9.088931648965392185e+00,3.464862129082839637e+00
1.586128734451493472e+02,9.922064320656090786e+00,1.004880202035796088e+00
1.607271268206758066e+02,7.252957495189238379e+00,9.104982149376212419e+00
1.432172753630699447e+01,7.735894641355336887e+00,1.992415728987239953e+00
3.360077913424698082e+00,4.762452416216119033e+00,1.212030838915559468e-02
6.340193852524071083e+00,4.917980001434058224e+00,3.982729496501675320e-02
8.858407328931113156e+00,7.635016646524650952e+00,1.297155031936604752e+00
2.106763228660738463e+01,9.730509488325051137e+00,4.716441909082952355e-01
4.651352088821161601e+01,8.103403345651827294e+00,4.930034157318496035e+00
1.441034649314413230e+01,5.472046328867502751e+00,4.509060335810967657e-01
1.476693810290025510e+02,5.595277618384843166e+00,4.607853813994573500e+00
2.438716377328702123e+01,5.564100241258716828e+00,9.662239488738042503e-01
2.329499791258950836e+02,5.007255483534960305e+00,1.970670909055534104e+00
1.628066315476609418e+02,6.803200061138510613e+00,8.950992705917641956e+00
2.296436284317098231e+00,4.465794485092376753e+00,2.651581833663193676e-03
2.469315222374521834e+00,4.327312571515996353e+00,1.619796408633141166e-03
2.361139222391917869e+01,7.116040797420989605e+00,3.096566532127460913e+00
6.759977710467569523e+01,7.767976139966030757e+00,6.477139099908383102e+00
3.117090741067773951e+00,4.363106155382364904e+00,2.374802123132222376e-03
2.405313541398404311e+02,4.979014381792545407e+00,1.872769003888074213e+00
7.440104080661031460e+00,7.883256601396886332e+00,1.082177590903809161e+00
5.715881928666150635e+00,9.949434990248860800e+00,9.352988536703191191e-02
1.168401588270416198e+02,6.493521328655355696e+00,7.647715583816792950e+00
1.148388958109931357e+00,6.185461391163213918e+00,1.151548293578496390e-01
3.897385646684608673e+02,9.054790490286517723e+00,5.124647150230561721e+00
2.658802127782056459e+02,5.983880922884000420e+00,8.181952792082739734e+00
1.822435012703921871e+02,8.997471851808160892e+00,4.867746309357229073e+00
1.327498947143442010e+01,5.666444458391777239e+00,6.146626598666878882e-01
1.847320059314072580e+02,7.734226545386599483e+00,9.187616783373133700e+00
9.952047708347182109e+00,6.923549117990586588e+00,1.371699607003416199e+00
1.299977180425184509e+00,9.048836873597000618e+00,1.068947527474049253e-01
1.618516840052018324e+02,8.551405280764504013e+00,6.963142405565544202e+00
2.439916732677566102e+01,7.380976852596225157e+00,3.233138319448429332e+00
1.850497922598324463e+00,6.913306512814759941e+00,2.800981352026347126e-01
2.725215248077207608e+00,4.410853695865591284e+00,2.522044256427596366e-03
2.657203241735992094e+01,6.751236751073094844e+00,3.224312943936870290e+00
3.612059183686610275e+00,4.701959150287016165e+00,1.044144489900783977e-02
1.642195082317382981e+00,4.651625038104556964e+00,3.915617825403493527e-03
3.735071108562806330e+00,5.522315115273236152e+00,1.270683737333911378e-01
9.077009786147792747e-01,7.681886914490927865e+00,1.489108179031222168e-01
4.327133863852321127e+01,4.033074261979826325e+00,1.069664008635775806e-02
5.984898294638286131e+01,8.086049918506162726e+00,5.758572948565827687e+00
2.749282018825570439e+00,7.164936279508272499e+00,4.291605658049448824e-01
1.133397540815417699e+02,7.838303886430217027e+00,7.949529654730249639e+00
2.237235418228986816e+02,5.766522281456849086e+00,6.694666686131341748e+00
2.203043202782439209e+02,6.363874260209032130e+00,8.980186060944637561e+00
4.246443850609018966e+01,7.422916932299695958e+00,5.000632275059643028e+00
9.848067286546042354e+00,8.350390173831202745e+00,1.238222111755096000e+00
7.296201085867409786e-01,7.481911524283048287e+00,1.206346997123440012e-01
3.478846048271470295e+02,7.041814897862226807e+00,1.047596943129139468e+01
1.082440911472285023e+02,5.349608933703434488e+00,2.503400046854487471e+00
2.640604135820631804e+00,8.036520322428408747e+00,4.011590304512923089e-01
1.050479345588658049e+02,4.271466929656137168e+00,7.638258429534604266e-02
7.353174509226920730e-01,7.231192497847716893e+00,1.198991205119882136e-01
3.638785132944744873e+02,7.172395551384647128e+00,1.054781077866822336e+01
1.137629087158842367e+00,7.071227477150193508e+00,1.801989458448419457e-01
9.969687755755555214e-01,9.864994045162783110e+00,2.100256397068876735e-02
1.344072539809147315e+02,8.924601697547517531e+00,4.888346993031327692e+00
7.943023078599698028e-01,4.980056679341726245e+00,6.064938284315182261e-03
4.263238380699130303e+00,5.011450136901062891e+00,3.613440481470010096e-02
2.183611023134293561e+00,9.355391244592171418e+00,1.145667234672673590e-01
2.559321761009862861e+00,9.952767284421172533e+00,4.371253519986412900e-02
5.963751627774976249e+00,5.150635004363834035e+00,7.791790946748188007e-02
2.737478909202867072e+01,9.887150137566443675e+00,4.316249351505164200e-01
1.673706996315904050e+01,9.651050917444260691e+00,4.478987340074317980e-01
3.579661307278320237e+02,7.824227439021838926e+00,1.012634741659546123e+01
2.019554862886310218e+02,8.454545187121599525e+00,7.712935998450339170e+00
7.390545591143540705e+00,4.191608384694784029e+00,2.803563721134112730e-03
3.516951586289086151e+01,4.969376771561795358e+00,3.139872442021861554e-01
8.137651123833431654e+01,7.085469540764824714e+00,7.176200741939789296e+00
1.022873166402232803e+00,4.322607335059030831e+00,6.565932801626822449e-04
3.153814460432705502e+01,5.768951276888595991e+00,1.796678953004992474e+00
6.468112731643238078e+01,4.060007213431871875e+00,1.885598743233811089e-02
5.090611502988247139e+01,9.160838342012162627e+00,2.412163811905412292e+00
6.167051323714305422e-01,7.247083361771239574e+00,1.009500447835370712e-01
2.780744772717659998e+02,8.042578584506181016e+00,9.418822010045538207e+00
5.032241467905511634e-01,7.490179710832435056e+00,8.359291000101724822e-02
9.478830822422916746e-01,7.353048463427057868e+00,1.553757628355014186e-01
2.153278270999145150e+00,5.083060858729520959e+00,2.280030052606068364e-02
3.989515828993200586e+01,4.001989300489041668e+00,8.505257757069256686e-03
1.432696709445986905e+01,6.957116764917990359e+00,1.930669607088818740e+00
5.677110777428481247e-01,6.203624394413013832e+00,5.840854357245297418e-02
3.953792897493836112e+00,7.136249886485151350e+00,6.035275472697829713e-01
1.884497668956911509e+00,9.414111797968017115e+00,9.035794732474643209e-02
5.004475527061227069e+01,9.083747901255964763e+00,2.640868418919753768e+00
1.645361707222272400e+02,6.446955847351535596e+00,8.478943560338555230e+00
1.403068165621964170e+02,9.092699588936092425e+00,4.069379766547131183e+00
1.318585704802328173e+00,7.486795665501230879e+00,2.155166622011092659e-01
4.745029079467236066e+00,6.633943698116181231e+00,6.269751061438060269e-01
1.188904651574934634e+00,4.908945602304600087e+00,7.158505162538412320e-03
1.530801127546826592e+02,6.941147825879616207e+00,8.902497370320048731e+00
1.890644565214641375e+02,4.025705322539010034e+00,4.872005571669026786e-02
8.325659901492151960e+01,6.838382767441653520e+00,7.089363999190442911e+00
4.786517684060212474e+01,8.756709953249947276e+00,3.614859941404827914e+00
1.691278702722667049e+01,6.049184768861387340e+00,1.376499916846293470e+00
2.170357192311906260e+02,9.796475957599827922e+00,1.385439286329951392e+00
9.170448626831211314e-01,4.117534871001303109e+00,2.468897532787092393e-04
1.396130068721448652e+02,9.492577753155446274e+00,2.213846299418312569e+00
8.053703752952584338e+00,6.005792295882072196e+00,6.274902832149970022e-01
3.526783454851214117e+01,9.515202626946894782e+00,1.074893831366677377e+00
4.760709386975811697e+01,7.207428487082694346e+00,5.378564410574718124e+00
8.322128355030544711e+00,8.930369667170751313e+00,7.045669651987603865e-01
1.352387685936355277e+00,9.292739865614839445e+00,7.949969240271473336e-02
4.897778392812350745e+01,5.205141523709554185e+00,8.880741721971449065e-01
1.477792674225400837e+01,4.871058040127042688e+00,8.396780866993497350e-02
1.017401796068439701e+01,8.378084499923723172e+00,1.260434580147297368e+00
1.612465214021993063e+02,6.417066745912481274e+00,8.365827996114308718e+00
2.043188785304491262e+02,4.125178273462362100e+00,7.992516349558095867e-02
2.095627641587377799e+00,5.040557558952359685e+00,1.943105512642438054e-02
1.140473732507772731e+01,7.271298058165566403e+00,1.627471600906889693e+00
1.640258579864772415e+00,5.890849583366014386e+00,1.123802282825129839e-01
2.375386706363390843e+01,8.067171729042506456e+00,2.969222779721527594e+00
1.102701339206441489e+01,4.397075752006710303e+00,1.013464668609640427e-02
5.364537964985134977e+01,5.146552721419257459e+00,8.328084881894822766e-01
2.207009785383120004e+02,6.762975930596747176e+00,9.578010570728858752e+00
1.024254572304417366e+01,7.160709004147628676e+00,1.461565976351914209e+00
