C,Cin,Vm,J,J_noisy
2.063047582861574636e+00,1.904452661597150254e+01,-4.505415295070746423e-02,2.974281392252687617e+00,2.984340871066934131e+00
1.479811807527009471e+01,8.134684707233628131e+00,-5.148388909437080774e-02,6.286029649385719509e+00,6.272034319601899277e+00
1.490032885481548242e+01,8.675380523188568560e+00,-8.889668089359276104e-02,6.481883942809009369e+00,6.484359533855607260e+00
2.578628343661690803e+00,1.416524851439598365e+01,-8.201366080728242358e-02,4.119847298162143900e+00,4.096716344566004864e+00
1.531303616958865810e+01,1.226604842658659678e+01,-4.867828174044341871e-02,5.359355899183289473e+00,5.309875465622974744e+00
1.900163525360944305e+01,1.159978725331102822e+01,-3.210662051568856368e-02,5.214268142205837897e+00,5.170893035121871151e+00
1.898030079055575214e+01,1.123881683234290030e+01,-1.496723849096688597e-02,4.798876075846552069e+00,4.823521978895689344e+00
1.124966848604896263e+01,5.982662663069024944e+00,-1.313591479717686472e-02,5.915524979600299105e+00,5.951804724814593328e+00
2.945080780794001818e+00,1.322083614152539788e+01,-6.509079861348410212e-02,4.256588702359167087e+00,4.245757511205813906e+00
1.561006208990617239e+01,7.408595972765581017e+00,-7.261367986224386006e-02,6.736769177516490181e+00,6.729938979658289355e+00
1.035209655335219914e+01,1.630057798366292943e+01,3.329391601951220414e-02,2.196438098588429977e+00,2.223751729938539867e+00
1.810273092784617788e+01,6.279819553138197286e+00,1.865207269528791623e-02,5.043426410879653154e+00,5.036607477114952047e+00
1.079976017255505738e+01,1.012141697168820542e+01,-1.275269221736015368e-02,4.739040371821441333e+00,4.896130195886650327e+00
4.264229951960515130e+00,1.011089082993425814e+00,-7.638586070308195364e-02,7.944820261777537418e+00,7.951248330475206849e+00
2.399019839995632175e+00,1.258556700193504518e+00,1.132214914357959623e-02,5.621129510478514391e+00,5.595158626577635630e+00
5.270570661213522801e-01,1.228910622764436589e+01,-3.989083505435255667e-02,1.497756394007050629e+00,1.407216243617647411e+00
1.785817532972971478e+01,1.194596642382103946e+00,-4.478724209332776707e-03,8.335282433273476954e+00,8.345790534782784320e+00
1.844566864790474625e+01,1.902447576372232518e+01,2.420856451357444872e-02,2.303077355096226686e+00,2.354327927373128571e+00
1.929821394305462512e+00,4.770993981154294517e+00,3.168576556259178334e-02,2.957144522815241316e+00,2.954328036560474491e+00
1.365206348825607918e+01,1.075098871283125668e+01,-6.689489423933685230e-02,5.836405933350351738e+00,5.898464717537319046e+00
5.938341895693338479e+00,7.027122868040035719e+00,4.576873808066989069e-02,3.473540374609146220e+00,3.443888507067373261e+00
1.748250640522880062e+01,3.453517792852301427e-01,-1.566118853943365696e-03,8.960696051583264321e+00,8.955640575006873050e+00
1.932486101685917035e+01,1.674189031208480927e+01,-9.340660231421833715e-02,5.172546409113108368e+00,5.163277813641432346e+00
9.038916977410597298e+00,1.334689134740010452e+01,-5.232688442313726540e-03,3.784661343299105862e+00,3.747094964033914621e+00
7.712559359986046026e+00,1.367976051566694162e-01,-8.280522966226547266e-02,8.773146761528012760e+00,8.699014757340700399e+00
1.801735756173260583e+01,7.625895116304091559e+00,-1.508045140859602673e-02,5.668463594399213434e+00,5.620824012568454542e+00
5.656506052765649883e+00,1.498337367951215882e+01,-6.195685564118052352e-02,4.602007798831602159e+00,4.506917914818372672e+00
1.786592470885041806e+01,1.193615196350859797e+01,-4.201290324115514174e-02,5.350234760226296515e+00,5.388189278990896725e+00
1.912006861300540805e+01,1.165563835184967800e+01,5.043006664802909822e-03,4.041473038374035376e+00,4.032901299178115018e+00
4.466620537586946327e+00,2.864970806819808757e+00,1.133637299500513118e-02,5.667874016507763457e+00,5.662688329362515205e+00
7.961762938585692062e+00,1.783006525760693073e+00,-7.676251690413775364e-02,8.409510526935699559e+00,8.380795182988789449e+00
1.520306610118856483e+01,1.876557326564953243e+01,2.800398408727494681e-02,2.171383173245840403e+00,2.218970324496301050e+00
4.901060709177926356e+00,6.488980699443525069e+00,-1.231309188510655572e-02,5.053442872140176512e+00,5.011129135725368222e+00
1.384705175630521623e+01,5.210629950066497429e+00,1.564727124252345003e-02,5.428384778429480306e+00,5.512620679696552450e+00
8.586867814332462601e+00,6.542271955652037008e+00,-2.880747420649368284e-02,5.992529405059896064e+00,6.046779566993143007e+00
1.937653250504812164e+01,1.211924920854393939e+01,-5.775255739529935178e-02,5.594339693810852943e+00,5.559383991791717605e+00
1.719136610898109296e+01,8.586763681141341920e+00,3.098334680792019791e-02,3.955409031274910614e+00,3.945381244910149743e+00
1.892077649642627790e+01,9.114629739667263308e+00,-1.568504782319277147e-03,4.838769928562677514e+00,4.870226629324400314e+00
1.164857668293881332e+01,6.585454084785188122e+00,-5.361733745725778127e-02,6.640002626667626195e+00,6.702573527316564750e+00
1.510617083541660932e+01,5.905232583136845292e+00,2.748267672346041413e-02,4.872451073592230841e+00,4.832837859102037115e+00
5.142899819268506256e+00,1.308506669218828833e+01,4.742632801171389745e-03,3.099935534808439641e+00,3.074985669865164528e+00
1.416767473729956350e+01,5.986523774821985278e+00,-4.977437040419436381e-02,6.876103349039960122e+00,7.001351669636263431e+00
2.447917238513081628e+00,1.123499268496272308e+01,-6.481253002299643129e-02,4.302261189402692310e+00,4.348239912019534970e+00
5.884265160276289208e+00,1.250615606447616734e+01,-4.272658416664314174e-02,4.694459005965911480e+00,4.739283932785504305e+00
1.349649724397355399e+01,9.907847697162862843e+00,-4.440244986623045897e-02,5.703110170081212793e+00,5.799791419270766468e+00
1.744965773697737177e+01,1.698945174322619778e+01,2.593592566796232290e-02,2.485766565378862314e+00,2.508059475329978305e+00
3.680912849757373984e+00,1.950640163829032048e+01,-9.662758483427792700e-02,4.020337558415668866e+00,3.997525170391456051e+00
5.404531768956696958e+00,9.742432933711436149e+00,-6.243281119427090964e-02,5.414474728795704905e+00,5.328029285475461840e+00
1.925727725270824475e+00,8.873501071126113970e+00,-1.650522895073508467e-02,3.366075216266238179e+00,3.409165460839589823e+00
3.733492304293800634e-01,1.856876577142452689e+01,-8.708677964738255339e-02,1.322053479772015372e+00,1.265385303112414705e+00
5.536893580734934872e+00,9.062080615184427757e+00,-7.258836388046818744e-02,5.671970104822642078e+00,5.705508128819853475e+00
9.046065204035080853e+00,1.203722439828036350e+01,-6.145538825510699771e-02,5.340235717280493510e+00,5.241494188589252090e+00
9.523649173678383484e-01,1.493366708740597737e+01,-4.312016483878145651e-02,2.229534455103932000e+00,2.205816843821088558e+00
2.928474227481320469e+00,3.185385142702299888e+00,-9.214533280398376491e-02,6.611514323672333937e+00,6.610616062389068404e+00
1.369164320306398963e+01,1.432413351053544304e+01,-2.332774430760364837e-02,4.402062710960321645e+00,4.339486633713002917e+00
1.726845329664862305e+01,1.581507765279613942e+01,-4.621299996971722779e-03,3.653063356139622186e+00,3.625723286710997417e+00
8.665078549203897307e-01,7.671471219312973489e+00,-6.179904052123194602e-03,1.858703893074887814e+00,1.817114251946373882e+00
1.525057961026993070e+01,1.380159489207777490e+01,-9.038687334722149413e-02,5.497973835733077408e+00,5.504463654775468839e+00
6.182297594918482631e+00,1.564498170696913526e+01,3.884799085498930049e-02,1.869955305757198705e+00,1.807002537735957315e+00
8.303744098975908372e+00,6.197276602820573466e+00,-9.781108540731817125e-03,5.540364847350238264e+00,5.527262015111762850e+00
1.914306029605220161e+01,1.324052909391571475e+01,2.222647948063061207e-02,3.188731406459797135e+00,3.257438516053162925e+00
7.146934603905085837e+00,5.052704701652838359e+00,-3.514109137665659410e-02,6.485601528844847863e+00,6.555643017240702974e+00
3.979152732318147034e+00,1.246412926038469493e+01,-9.335262729129481518e-02,4.872058345243036825e+00,4.966578383129770735e+00
1.663274616009883289e+01,4.066983336935858340e+00,-3.666573014725642288e-02,7.446594142078135192e+00,7.467354117939438041e+00
4.394450375391360630e+00,1.163441032118741170e+01,3.213163508009678204e-02,2.372670514745897741e+00,2.352315212846667336e+00
1.248769137314486777e+01,4.930150963603837866e+00,-4.640320112693482879e-03,6.109304077802216959e+00,6.125736686450986568e+00
1.212762429352683569e+01,3.739185072020975387e+00,-6.959621171111378402e-02,7.842709192771694759e+00,7.878227142101567715e+00
3.245124259589537985e+00,1.941822433106839085e+01,-6.222410049134318583e-02,3.675890028503792539e+00,3.689885564464012724e+00
1.586438983879443043e+01,1.607623602066725610e+00,-2.959758826542796539e-02,8.502260705588120970e+00,8.574773420036063243e+00
1.287111118516336639e+01,1.055032223269241953e+01,-7.193659233090346494e-02,5.896572990519655555e+00,5.863694650931670083e+00
1.946702560754769218e+00,1.141203740549267032e+01,2.580824494567049432e-02,1.595971947711877670e+00,1.585614837768665852e+00
1.480705632729562815e+01,1.578697490541002857e+01,2.019626130205302850e-02,2.767819229754608479e+00,2.691830465314505094e+00
7.416456712261370043e+00,4.586698028402747873e+00,-1.265288028884466176e-02,6.123077205540194967e+00,6.102029295673162324e+00
6.904315041555597610e+00,1.993260545100077508e+01,1.652462118287106874e-02,2.056167283860356410e+00,2.118166614929363423e+00
1.491185902914933159e+01,1.975422079606117265e+01,2.004665629165047758e-02,2.289499252176434130e+00,2.292122336302270913e+00
8.228484316691301315e-01,1.007021673778690385e+01,-4.378706983475986331e-02,2.458733144808145976e+00,2.496135593833761046e+00
1.554551841905705878e+01,1.228007367957996188e+01,-1.216074422404443689e-02,4.441331307447963006e+00,4.462712789220604215e+00
1.163953863252555543e+01,7.506752656309077842e+00,-3.686085812498229863e-02,6.080727428354851583e+00,6.128942857933202149e+00
1.424666406296119447e+01,6.066110423339506674e+00,1.867310068436822679e-03,5.536746179386720534e+00,5.494978224233979525e+00
1.539381052645470582e+01,1.138239116386926675e+01,4.639558191570983259e-03,4.039114964273818664e+00,4.065859687004120815e+00
1.721919663034680426e+01,4.392463107625891539e+00,1.887901789008571141e-02,5.802614177564539233e+00,5.836599367627392176e+00
1.712522477620673556e+01,1.064770812709180881e+01,-1.348909070973065838e-02,4.842267639598450302e+00,4.900144142756231780e+00
5.691539113472830813e+00,9.938584289915606718e+00,-6.762227469018992909e-02,5.472359471003160003e+00,5.542082069110128906e+00
1.114411363144802003e+01,6.333487387881516106e+00,2.612176251053136000e-02,4.591648643226773352e+00,4.566799131445606008e+00
1.059649885487922738e+01,1.931175807808069189e+00,-6.730893984185140622e-02,8.528959085607560553e+00,8.457386607482561658e+00
1.456736935903398411e+01,1.174618928226507819e+01,-4.958523065126772128e-02,5.450608494189303599e+00,5.418509905849347774e+00
1.638821775946560066e+01,1.905128275344167221e+01,3.552492309217711308e-02,1.969637426262174529e+00,2.035816442260397263e+00
7.443534304171318894e+00,1.685063794307665930e+01,-6.387930050476153809e-02,4.574154059823012375e+00,4.524493839472441437e+00
1.107254023370537155e+01,2.677657010472062282e+00,-3.108748155014265380e-02,7.746679242725252656e+00,7.677860310162919255e+00
1.222457627873880526e+01,5.974771314859268934e+00,-9.208966310382103726e-02,7.159493780392987894e+00,7.093943696919017938e+00
2.851759202954101902e+00,9.376994533010575950e+00,1.938653523338815243e-03,3.230403582200875423e+00,3.165386434323989917e+00
1.788798501366061089e+01,1.249239438583466999e+01,-6.860795602441790986e-02,5.622328846450470152e+00,5.658363756357615237e+00
1.139875177771784642e+01,9.953689264367595158e+00,-7.304860686508252154e-02,5.973469315744379671e+00,5.935095993295372629e+00
2.625592824032513928e+00,1.353347782774428687e+01,4.002692989646849941e-02,1.337607000552158754e+00,1.306380030191684138e+00
4.909044712922033149e+00,7.010282871854974784e-01,-1.083300873498264927e-02,7.661946939263563294e+00,7.719097846692404730e+00
7.120719844507026330e-01,1.126895786477009054e+01,3.540453931538301013e-02,-1.993448440556264689e-01,-1.525494056067936977e-01
5.959999347452467511e+00,1.364625089606148478e+01,-5.382694125581971578e-02,4.717720231818672616e+00,4.761791693516086887e+00
3.079399288887780806e+00,1.853110798723599473e+01,-1.403977831648804686e-02,2.628757712489113718e+00,2.590490141282496328e+00
1.630965180703213591e+01,4.989571082963093929e+00,-1.306971849016458354e-03,6.114130187330710342e+00,6.028955681648611176e+00
1.519464951962794963e+01,1.102914426740891463e+00,-7.119279357353722193e-02,9.142521302801945637e+00,9.160122876768745925e+00
5.446072321201210542e+00,1.112772560576448555e+01,3.274496381931890632e-02,2.645437739499649332e+00,2.733208295054689874e+00
1.117096363357840971e+01,1.091426092278007509e+01,-5.283493033942682215e-02,5.545707322818404172e+00,5.527902225472577591e+00
5.328440972009429011e+00,1.267282797435909281e+01,4.714628402682602415e-02,2.047395059997291877e+00,2.033803347364450786e+00
4.564948525576981719e-01,2.896932727871023516e+00,4.990802245346198651e-02,3.051477501787400737e-01,1.427378174231737074e-01
7.634386035052843411e+00,6.058747398148798702e+00,-6.710302846222238049e-02,6.670549248538698350e+00,6.757169285623532140e+00
1.343470144405953981e+01,1.867469912777112029e+01,-4.982880192570440792e-03,3.231515353438576099e+00,3.221554721524299669e+00
1.176151363374548531e+01,1.744792929507893575e+01,2.239302062245863978e-02,2.399299664288599310e+00,2.312242986124203092e+00
1.124795993197758293e+01,1.374118920497864771e+01,-3.230224405945504584e-02,4.653570829578643320e+00,4.650612983645229903e+00
8.546161970248414619e+00,1.604887808547843520e+01,-7.818579872564290767e-02,4.870388993328318428e+00,4.840612093687475692e+00
1.570553496988866549e+01,7.562317505109098725e+00,-7.646892987166180322e-02,6.724169504855186830e+00,6.755566751187627617e+00
1.911526188534871196e+01,1.837812119092654584e+01,1.524106727165162878e-02,2.665004144075181713e+00,2.772666510925057892e+00
1.632666407109196527e+00,1.221936721710597640e+00,-1.556736188547377941e-02,5.352525936896262770e+00,5.312267009806028284e+00
2.332387142919952527e+00,3.033630036298728960e+00,-2.142744475183394615e-02,5.417449130933284174e+00,5.425228369683790852e+00
1.421326178567491105e+01,1.389915400542199642e+00,2.283104063446671217e-02,7.506804124220138874e+00,7.487566406790149287e+00
1.551671706574194864e+01,3.521706605593354134e+00,-5.175830388276473487e-02,7.890744764479416418e+00,7.857525770038890300e+00
9.890972129938104374e+00,1.637828659759033201e+01,-8.819654060452913891e-02,4.959457579880037770e+00,4.982467195088887912e+00
2.713708552286868692e+00,1.725276227615149338e+01,-4.408111918025746367e-02,3.415042873825239411e+00,3.492415965505286657e+00
6.716098338703174520e+00,1.375803369960339317e+01,1.839444752907526404e-02,2.741553353451578356e+00,2.763552611095718259e+00
9.416130713372361072e+00,1.216338636495124348e+01,2.374359933642969378e-02,3.057702477418167142e+00,3.036369907357132636e+00
1.312548103198400540e+01,1.524727615075695653e+01,-2.937008350210282281e-02,4.419469996582663818e+00,4.445391543358093500e+00
7.293746292764129890e+00,1.401776206475419251e+01,-9.539106790642849776e-02,5.137876856856649965e+00,5.149709898413133757e+00
1.018585755854010699e+01,1.889901147853434438e+01,-6.632869619260106653e-02,4.531574392426415798e+00,4.572331669318013603e+00
1.480429001480628592e+01,1.799471417053521449e+01,4.781368606499000751e-02,1.812140491305342938e+00,1.784560658923936227e+00
1.379173768023096258e+01,3.749188197840096048e+00,2.805878905611119967e-02,5.790014519307430163e+00,5.796905488160568609e+00
5.229405651538662880e+00,1.382464984475630310e+01,-8.484095912383919635e-02,4.881559390822461708e+00,4.963929580004664999e+00
4.159096758267511795e+00,1.574601430598996821e+01,-1.816793615659045846e-02,3.332987871321940965e+00,3.333940575082230406e+00
1.150453638797046274e+01,1.466420337960323472e+01,-8.852390852238656294e-03,3.820522819529369229e+00,3.869376576242356425e+00
1.708495737155876171e+01,1.664999293068182595e+01,-6.366944419688844170e-02,4.942873357658112532e+00,4.942352634086453200e+00
