k,m,level_index,dE,dE_noisy
2.136689511079001402e+00,1.235602125893920711e+00,7.113664530286288645e+00,7.693226847382920175e-01,7.637715099963074961e-01
1.338742027338220897e+00,2.785940527552594581e+00,3.373682641076281463e+00,6.438536298155751458e-01,6.418193388911151986e-01
3.508833558104451633e+00,1.713691418527503618e+00,4.391442952898519714e+00,1.067720024132516210e+00,1.073323081634084852e+00
2.509071519890768265e+00,2.479312133298652299e+00,1.302878832650008256e+00,9.702289383646450771e-01,9.832337603382439450e-01
2.514070112259933154e+00,3.966662575619230857e+00,3.130972872211809310e+00,7.352415191854927423e-01,7.233483371559770170e-01
2.351525229532463790e+00,1.672414460501380207e+00,3.985228692912389015e+00,9.850394285831187702e-01,9.825071634929753994e-01
2.259267512282342238e+00,1.380276209161241052e+00,3.906961795926784831e+00,1.042961599719109511e+00,1.023243915314312913e+00
3.751006100213473360e+00,3.153699346838287454e+00,6.436756810030226816e+00,7.954502148136737283e-01,8.135923021123392385e-01
3.770133298856904958e+00,3.639414709173701024e+00,6.959387096128806682e+00,7.426299560473419437e-01,7.554940873162853121e-01
3.217191213245244708e+00,1.459266998831008078e+00,9.917638267057844459e-01,1.412759570067826154e+00,1.417280876091499220e+00
1.141380876914704467e+00,1.023882237192087485e+00,6.476606673217393251e-01,1.040229978739889649e+00,1.052226971669017797e+00
2.154836526984430733e+00,2.059422654873029224e+00,4.430776482019144424e+00,8.625532326661857763e-01,8.710281523321218300e-01
3.061120898960004943e+00,1.286279314677158059e+00,3.220344191947661194e+00,1.239349799418971720e+00,1.232901297011808284e+00
2.655537167697733736e+00,2.176646956120373400e+00,2.942774354919328594e+00,9.863612625563410452e-01,9.934712792560452810e-01
3.435269922115206764e+00,1.763530623057459668e+00,6.905555459526264706e+00,7.799064923552874173e-01,7.915734897003443571e-01
1.856732146317842780e+00,3.113236776944135364e+00,5.427692579274420837e+00,6.639972695176122874e-01,6.720001316377741674e-01
3.581220501075013551e+00,2.332676436562223898e+00,6.687241286107589389e+00,8.105343395154402941e-01,8.096352747701937025e-01
1.915544922372507397e+00,3.980883486697223361e+00,2.790696784704603139e+00,6.540444870932005106e-01,6.501574790363420231e-01
2.388422619653433276e+00,1.108667854854216150e+00,3.417277605774724947e+00,1.182013608846545605e+00,1.205737564483774671e+00
1.771078228068048155e+00,1.383370751519970465e+00,5.725255188053927746e+00,8.526123734608992422e-01,8.553199342667006100e-01
3.207480784786861605e+00,1.191086048541399212e+00,6.347602783853270481e+00,7.826464796680343561e-01,7.881078591691389468e-01
1.464372544740499604e+00,2.977556858649885285e+00,3.931249843201233496e+00,6.408954309238757974e-01,6.268705443701780844e-01
3.391456372237240835e+00,2.273127587145702400e+00,6.180296047218089228e+00,8.490189348446364193e-01,8.558471183667909488e-01
3.077195736373879775e+00,1.557331279210607100e+00,6.482032275750173156e+00,8.305588549594495884e-01,8.330284486520707077e-01
1.574468657035810182e+00,2.233149121032754980e+00,5.407565698419979583e+00,7.099606807278934228e-01,7.013428089996800452e-01
3.279138221408084863e+00,1.690922745214052725e+00,5.073893086302319944e+00,9.866996520580086916e-01,9.995948514209749280e-01
1.226376089494503052e+00,2.842379755903364558e+00,5.146502909679329996e+00,5.851775133849069777e-01,5.851505834125126926e-01
2.291330467122636882e+00,2.475594960962923530e+00,3.097649509308971538e+00,8.707727348700906589e-01,8.772547013644533820e-01
3.445601678902138421e+00,1.097068354792814393e+00,6.678702566082680647e+00,6.196079120990187761e-01,6.242137916836369982e-01
1.774158141799112354e+00,1.192394520816645764e+00,2.075136015032931880e+00,1.120191171893766491e+00,1.113199192446230557e+00
2.820971580049533856e+00,1.538587815275435311e+00,7.994923857676834444e-01,1.311380551105651993e+00,1.314274510872809332e+00
2.478918342345613368e+00,2.609761952546831409e+00,4.027477637541587718e+00,8.465449445192858580e-01,8.603869170513746001e-01
1.002760411976518995e+00,3.634265285986695737e+00,1.712717991431019549e+00,5.129262256845973367e-01,5.018693602793229402e-01
2.269382752261412950e+00,1.257403482695024000e+00,2.663653569872669102e+00,1.173773504883303787e+00,1.163405554522126018e+00
3.987215783122701751e+00,2.235578024440818545e+00,1.014552954221954906e+00,1.281012500413960309e+00,1.271895489268853652e+00
1.157540185152429624e+00,2.298103846986359944e+00,2.285307355102530913e+00,6.768355017962257580e-01,6.842394952506095640e-01
1.515836308612719563e+00,2.955800615436462220e+00,6.793383172070472042e+00,5.966477600886277433e-01,5.920234391503468308e-01
1.053677057928604555e+00,2.097543893125748848e+00,1.749970089204306412e+00,6.849916046168754713e-01,6.879308304626198245e-01
2.594461301015155374e+00,2.443340047538813842e+00,3.055230816990010645e+00,9.254037574641806874e-01,9.368218141275742594e-01
1.799387771316338869e+00,2.571073956694276852e+00,6.202439986303787123e+00,6.851475431572932040e-01,6.738867512370526613e-01
1.142178850727914252e+00,3.472207755918239158e+00,1.534348911199932886e+00,5.606078452325203854e-01,5.753354634827292369e-01
1.280417610445699239e+00,3.479242040614480835e+00,2.556531275807073733e+00,5.796776512928720759e-01,5.799596758293215082e-01
1.236613498557145085e+00,2.912059470582951004e+00,6.878423845356010702e+00,5.529630125727293954e-01,5.512019421299648725e-01
3.014220539013081179e+00,3.970435772410787045e+00,3.670141180051599505e+00,7.820242920592848090e-01,7.973107815411457633e-01
1.374510428810744589e+00,2.203344431701427908e+00,1.006551372139366407e+00,7.751622680837709778e-01,7.797235024258825087e-01
3.874958675562154564e+00,1.036992119167514215e+00,2.382716742194638471e+00,1.538634737318469892e+00,1.525470860386039407e+00
2.507611037662324627e+00,3.609260107423946984e+00,5.827225111982030192e+00,6.941010107831445675e-01,6.934973105829779216e-01
1.917452543071946902e+00,3.237620964654423616e+00,7.656364022236351374e+00,6.079574186984668671e-01,6.002305663389240209e-01
3.712446702950311206e+00,2.275036590956641014e+00,1.741877989305897323e+00,1.186279167055305450e+00,1.188924053370096212e+00
3.349849961601237602e+00,1.899667078771270834e+00,1.503577863268960257e+00,1.242996101194814518e+00,1.238280968917737201e+00
2.040798226249735059e+00,2.679386494078769054e+00,8.299460787005088491e-01,8.587653273466642201e-01,8.553599348248260847e-01
2.757560567395439310e+00,1.037036530704142923e+00,3.411984197302744271e+00,1.254012073354555890e+00,1.263586212855958735e+00
2.889346145553890910e+00,1.006099948757054996e+00,2.073446397942568353e+00,1.459433979766466827e+00,1.442485359279388701e+00
3.810141542994255559e+00,3.175735924016404255e+00,4.318618736580241091e+00,9.126829945360717122e-01,9.154784354302846205e-01
3.892895032863451288e+00,2.441668168231718283e+00,1.026928959560950538e+00,1.215366998392970910e+00,1.213014718486884913e+00
3.194836242233393353e+00,2.902603239691044834e+00,3.770372530787629017e-01,1.043503282161501122e+00,1.046721091629504663e+00
1.471694690041146059e+00,1.470657060879996259e+00,2.720249390479611229e+00,9.147376841709192741e-01,8.910084826337123509e-01
2.786019906188519801e+00,3.844512368582018613e+00,3.582254373725568541e+00,7.688321477864608067e-01,7.592726670063569827e-01
1.242648895660038777e+00,1.441251467358236393e+00,1.993899745931494216e+00,8.784729254894660944e-01,8.743804057292469123e-01
2.292696298337644656e+00,1.423378904849402993e+00,4.722912025502373545e+00,9.770044378992783773e-01,9.935140379311530046e-01
3.275743948563597741e+00,2.290931994285504203e+00,1.154123214266407516e+00,1.148595561272079957e+00,1.136019622675946250e+00
3.461908779948414505e+00,2.464710327301882664e+00,2.099969069468779814e+00,1.091046357969648328e+00,1.079789004766567695e+00
2.082758419886531875e+00,2.568771483132787914e+00,7.529754716037135864e+00,6.735994444458266450e-01,6.716681803757120761e-01
1.849631636854419448e+00,2.965401661612285800e+00,3.797370761219662327e+00,7.148493847329792095e-01,7.180100598619058028e-01
3.172592315085253301e+00,3.561541344258516872e+00,1.620295297904875476e+00,9.033998706114652055e-01,8.972534974777855998e-01
3.729660330462946760e+00,3.946160593419311802e+00,2.670077982993047883e+00,8.936861943007611275e-01,8.945293897499375646e-01
3.484146875061928661e+00,2.342818119257469078e+00,3.772728080403810580e+00,1.018193414033854882e+00,1.001820150868086179e+00
3.061290359929294436e+00,2.375916073860777189e+00,6.517903646830357722e+00,8.038765279629973559e-01,8.207546298144369201e-01
2.101322157165949722e+00,1.702437388650823946e+00,1.233182655043978393e+00,1.068535333920808572e+00,1.065132164837507611e+00
1.956913450097721441e+00,3.095861162559703672e+00,6.841426290485953743e+00,6.431633058362703492e-01,6.444262378412618508e-01
3.250198263586298264e+00,2.541126992997484457e+00,4.468507583007713002e+00,9.254776301119882476e-01,9.524858054619410597e-01
2.973406123666596734e+00,2.354485789412262164e+00,1.728736637175809499e+00,1.058035350392069418e+00,1.052398309479789740e+00
1.046847764515522528e+00,2.022363976180278300e+00,4.828001738872092830e+00,6.385113010373910658e-01,6.260899679494205117e-01
2.524315782991052970e+00,2.411619129205894829e+00,5.629920769196820274e+00,8.089004010317680793e-01,7.989958275637757401e-01
3.933800207609262412e+00,2.864671718722336280e+00,5.048954738598705916e+00,9.117777944353819830e-01,9.284762273043015712e-01
1.880930640334739001e+00,3.473948033650240852e+00,6.442036394684613754e-01,7.295364903096779319e-01,7.276320908439206647e-01
3.888275625148662762e+00,2.779852519416689205e+00,3.691110782368967058e+00,1.000711920774283614e+00,9.928720924523156688e-01
3.428383364703075920e+00,3.225350269119361180e+00,1.949563584006664740e+00,9.691184966615464802e-01,9.687477608306522825e-01
2.655026822748093096e+00,2.201019505134969023e+00,7.492255977748471629e+00,7.330526297744252018e-01,7.325646390929265728e-01
1.483558696001639365e+00,2.736563895928859402e+00,6.926874472756718859e+00,6.063264134017896101e-01,6.163889242638648236e-01
2.467090993939117460e+00,3.730789148392464671e+00,7.541876940032362420e+00,6.334648983524734378e-01,6.406676086581399865e-01
3.859883815514118410e+00,2.427017850114162378e+00,4.850208689937533180e+00,9.639647930078397708e-01,9.677370381510567166e-01
1.000939337423049302e+00,1.483480598654284055e+00,1.915666514265458531e+00,7.849988002183773128e-01,7.898291777183650275e-01
2.054815281711539043e+00,3.309127802880461822e+00,5.914668513584536491e+00,6.627617495083845123e-01,6.547037392475606454e-01
2.042007405061646352e+00,2.724320235036269633e+00,3.004960927117028113e+00,7.961079860962928523e-01,7.835179391667099758e-01
3.422131379262315587e+00,1.908247020124334670e+00,3.825935831060739645e+00,1.080546458766786788e+00,1.084610034354750008e+00
1.144294515722155570e+00,1.605540256704969471e+00,4.352168392850209067e+00,7.425628954148694172e-01,7.478330742275144383e-01
1.744089105303975096e+00,1.751323695807570635e+00,4.207675182024685157e+00,8.555353847748511376e-01,8.572565020002030911e-01
3.723296250234091165e+00,3.468635296191012962e+00,4.700242510688035225e-01,1.027471166846815720e+00,1.030357286709846054e+00
3.287448686918245322e+00,2.929280795465064813e+00,4.083135997868908795e+00,9.015126379301751092e-01,9.078473403702443933e-01
1.844348835691031585e+00,2.567501349941683664e+00,3.347030022282775796e+00,7.721293080318076818e-01,7.607386519571449623e-01
3.338952152070965962e+00,1.569039463909532861e+00,1.638183624783158265e+00,1.338478220025661525e+00,1.335101281969137466e+00
3.769759060598652844e+00,3.360685424615827532e+00,6.612888817344235726e+00,7.748950678669027647e-01,7.662496369728233336e-01
3.919877361609846123e+00,2.480575960422040094e+00,3.700239884550610370e+00,1.045108089317858147e+00,1.026525747222301721e+00
3.942208968799836732e+00,1.874385384562613499e+00,9.407090049119535280e-01,1.386915173645265398e+00,1.392257397359361049e+00
2.615454511917781222e+00,3.011939763042444262e+00,6.444927480536709830e+00,7.289159778415355007e-01,7.266569190093770114e-01
1.328815222089959391e+00,3.069957779900508665e+00,4.943101071361069465e+00,5.892579163006919085e-01,5.933521259848660856e-01
2.566579886779127850e+00,1.499898080178250659e+00,5.529345010091368806e-01,1.284112182470190877e+00,1.290445621019378875e+00
1.485355954406150980e+00,3.593911380492356145e+00,7.248452816807837706e-01,6.371816719802672058e-01,6.281609607523909178e-01
2.623660693605087246e+00,2.183235388777621466e+00,4.594927639779167627e+00,8.990323054075246567e-01,9.141232420931788560e-01
1.230898283325005504e+00,1.676696702908499148e+00,1.974729043517232441e+00,8.153896976657095674e-01,8.184398585115022495e-01
3.111306082304210019e+00,1.875438676234366664e+00,5.276190713292017165e+00,9.395802560076691456e-01,9.496882139539396528e-01
1.184981717076646124e+00,3.818591987661704934e+00,7.433615567149585601e+00,4.800368946312845719e-01,4.969932122384894124e-01
1.839729052657833597e+00,2.372689088371878086e+00,4.976427327485447805e+00,7.498045247077076425e-01,7.450562928038436672e-01
3.571802520539702819e+00,2.948916217121678063e+00,8.662484914114090273e-01,1.074206145647124799e+00,1.068059600041723733e+00
1.313993532578359602e+00,2.525065540270780673e+00,2.621506676126871049e+00,6.813496449331165605e-01,6.831582534895803693e-01
1.620812294169331036e+00,3.983707518361629951e+00,7.499867153474760961e+00,5.336027851295148672e-01,5.447170108249865805e-01
2.097832751384006045e+00,3.181771297046565472e+00,3.516019247081879406e+00,7.392418403437549523e-01,7.506733928591622362e-01
2.039180052388578801e+00,3.490655837039786213e+00,7.915150517919052220e+00,5.986642893340592408e-01,5.789766155078380772e-01
3.439050702074746724e+00,2.034206418735794220e+00,6.219633610247882416e+00,8.585895189898562485e-01,8.729592774222595386e-01
1.233632263013361818e+00,3.757892355182498978e+00,7.360040328230938123e+00,4.920707202514970624e-01,4.876214870982221727e-01
2.268810004376881295e+00,3.352868826492344745e+00,4.263549769869001693e-02,8.272553943299632007e-01,8.321665877810416889e-01
3.434897958214973457e+00,3.233116906197170071e+00,1.059755928260157631e-01,1.034649415813361895e+00,1.021412316361150596e+00
3.365890528428767681e+00,3.517157530767938578e+00,4.099716632695606044e+00,8.463511487773826003e-01,8.375292755941078360e-01
3.742812443570264769e+00,2.385076519288283237e+00,3.762799972197010234e+00,1.038291050806952720e+00,1.041954297203962376e+00
1.078620159315945903e+00,3.004288297233320915e+00,6.652528024815086205e+00,5.199818951398548217e-01,5.021386569317940474e-01
3.976629202597512958e+00,3.603102824086262590e+00,4.743896426345260764e+00,8.653005753787239573e-01,8.733795706188491881e-01
2.211863956030728051e+00,1.889387036714986312e+00,7.140400332016203500e+00,7.515566778097713119e-01,7.461693417472378131e-01
3.714636580592586945e+00,3.589843320873120192e+00,4.964539834609819735e+00,8.358160380478016904e-01,8.385844704516790538e-01
3.969069311182652271e+00,3.384723339064139580e+00,5.529852209360944570e+00,8.428801900611736508e-01,8.443622386246535383e-01
2.309515733963365847e+00,3.448384279587285217e+00,2.510245128746328547e+00,7.685118953298422095e-01,7.629708691855636715e-01
2.544239354437069611e+00,3.011966195113003231e+00,1.772881191358431252e+00,8.766021900469481709e-01,8.897363863435246989e-01
2.404902461370096667e+00,2.172125751187719001e+00,4.091680303261142626e+00,8.964567476869668150e-01,9.198698950942689745e-01
3.994948168978955216e+00,2.799737170604837733e+00,5.014417602933448848e+00,9.241461867556013399e-01,9.304537491561200024e-01
2.500505408915205674e+00,3.709183371102665383e+00,4.587917632365613230e+00,7.193478951579519443e-01,7.021912746275174033e-01
3.008946833155881073e+00,3.275472951455356885e+00,3.180475807897042095e+00,8.650818616331851230e-01,8.663009182079702830e-01
2.287034522404868042e+00,2.685529691040926537e+00,1.393419478712084825e+00,8.909674333501501620e-01,8.887100364688292897e-01
