w,a,theta_obs,P
6.391537218366388773e-01,4.775744155413526038e-01,9.545865648606393083e-01,1.783148401749830260e-03
4.340615102690045801e-01,2.116239062128041359e-01,2.912209435950975589e+00,2.987072076621653750e-05
9.193607873415546861e-01,1.606540830870657188e-01,6.503984751406619580e-01,6.961318995288821605e-04
6.207768849984848236e-01,4.885782414673090490e-01,3.147273078321581874e-01,4.503652114070985646e-03
1.192794149622516287e+00,3.712636957124449411e-01,8.195103821584419634e-01,3.616167316973978307e-02
1.297953871901862177e+00,4.603816122258269083e-01,2.612764920138015867e+00,6.756812326066018864e-03
1.057753649572922061e+00,2.478200156893388684e-01,1.408589801957053300e+00,1.370795855056860342e-03
5.401779399576478458e-01,4.097936098418031303e-01,7.466715246722435140e-01,6.674689026521505621e-04
8.335850965287334713e-01,3.185778616988638734e-01,1.964125656165219835e+00,5.717953886201369894e-04
1.416512267163397620e+00,3.750000768677791418e-01,8.177913325607159001e-01,1.304356004510343059e-01
7.599290757191873302e-01,1.251562617617809348e-01,1.505895063191925898e+00,7.217455891885181060e-05
5.763470883367491915e-01,2.097738628263309257e-01,6.829660608328630422e-01,1.586349440554111014e-04
1.230445307868432980e+00,3.078918207132271267e-01,9.705433095662213683e-01,1.347653968260105126e-02
1.447125351658763881e+00,3.716564302335683134e-01,6.711218828541174464e-01,2.387192048414596424e-01
9.503471637911402592e-01,1.521974825154945865e-01,1.891136680994748520e+00,2.383330400619565427e-04
9.953200845644797345e-01,1.317371963652191058e-01,7.464571060689935145e-01,5.432359976950576312e-04
9.551735499316060807e-01,2.061129000951215096e-01,2.989730246762366317e+00,5.085507577595415035e-04
9.904884162217765242e-01,4.007734723902431906e-01,2.691300600923204112e+00,1.666331500476852948e-03
1.207175147753718480e+00,4.503149319532862571e-01,1.468384930360696394e+00,1.131982615654497475e-02
7.533280238480142277e-01,1.265897038187324686e-01,2.451021064752394008e+00,8.404979567083436230e-05
8.651552855126720676e-01,4.132623304745930426e-01,1.629676197218358213e+00,1.396863576120112478e-03
3.565660343610764227e-01,2.949290023322412857e-01,2.321035586572817166e+00,2.124501482301962657e-05
8.665210454028009490e-01,4.987017935335820717e-01,2.844739020873061630e+00,1.489753411665300283e-03
1.311471647623913883e+00,2.771766953719910220e-01,1.951569714908457431e+00,2.602631824084297978e-03
3.103266898393619577e-01,2.868978491405223541e-01,2.803759060953052273e+00,1.417077766306768968e-05
1.379776190759627319e+00,1.982619772002439940e-01,5.979070002972848297e-01,1.075061564552440632e-02
3.799584939953418172e-01,2.200957683524370767e-01,2.358089261721717289e+00,1.624254636825011314e-05
7.902932315255609685e-01,4.882582489828140027e-01,1.179866564804156193e+00,3.473063298380397838e-03
9.506142907910141160e-01,1.320270514123129402e-01,2.073224389233848441e+00,1.895214399962057334e-04
1.473305724303720865e+00,4.890420086383721054e-01,1.191596970689476898e+00,1.695410070885679243e-01
1.084002539788354147e+00,3.800342579022640832e-01,5.886226655156975296e-01,3.706135851378624529e-02
9.732807735473276711e-01,2.643903430616498795e-01,2.769683064970919872e+00,7.892453021204244318e-04
1.031720471863792676e+00,3.980454634727927377e-01,4.290671518000800377e-01,4.438220775083275005e-02
6.718825560438645983e-01,3.060091770118293919e-01,2.515237123282186626e+00,2.521744032309600442e-04
1.459812431953556811e+00,1.538559055667858555e-01,3.082441047568198478e-01,8.205644265840373805e-03
1.429286159205215068e+00,2.098988792778981871e-01,2.987293872281387319e+00,2.199379407789533482e-03
5.635991663534173357e-01,3.639612473893631961e-01,1.406556386394748115e+00,2.213034764384704683e-04
2.733533131968454155e-01,3.468982056106122980e-01,1.658192923658696749e+00,8.792341957350842873e-06
4.826760131736144710e-01,1.985030357813631352e-01,2.569313635880455582e+00,3.637775219216023013e-05
2.666366403739338087e-01,4.773142754184553915e-01,1.508844319050879346e+00,1.616643477069978606e-05
1.318825252439196793e+00,4.570396707150386484e-01,4.534331182701027974e-01,9.103552813116283504e-01
6.634947786632020561e-01,3.031407037101455648e-01,1.683940759915449226e+00,2.310209497539968506e-04
1.365593625328733518e+00,4.863195553692227779e-01,2.786951671739171132e+00,9.943743651560124977e-03
8.521382337872549506e-01,1.192586114030363825e-01,1.555089401780606950e+00,1.014836988577769909e-04
2.785085252718982329e-01,1.431183024965974049e-01,2.858631557098552656e-01,3.685406517902899994e-06
1.337750126345584212e+00,2.012143655133190878e-01,1.610380227734031555e+00,1.819243617077034988e-03
4.885467183782679079e-01,1.050459924118608418e-01,1.849977767960028663e+00,8.514532930858626484e-06
1.138597433214293853e+00,4.890712921878195285e-01,2.460077156001870602e+00,4.416798455203591392e-03
2.444381197977537057e-01,4.024286714598172554e-01,1.865972267119274886e+00,7.542046955166538674e-06
2.293488711072168007e-01,3.609531830977011357e-01,2.808416279723963349e+00,6.826326092743424267e-06
6.444299804009948618e-01,3.459096212750789046e-01,6.563485637138937179e-01,1.098449839238768580e-03
9.098592934966809320e-01,2.166050333666974803e-01,2.275053197909699509e+00,4.084985347616346368e-04
1.266408349900623787e+00,3.345809334576733129e-01,2.657130838311484666e+00,3.064712713970680139e-03
1.442548326233345612e+00,2.080347412964075327e-01,7.516027415848253179e-01,1.274155833351389711e-02
2.655380665555875930e-01,4.515161984450304922e-01,2.520465412534389049e+00,1.597226704527434735e-05
4.490394428234200652e-01,1.347417934563489850e-01,1.984329421769681634e+00,1.039532935419321477e-05
9.845169256982887473e-01,2.947068356565719638e-01,2.754078321090486003e+00,9.766766210303552860e-04
8.660289772458522606e-01,3.384803036717149993e-01,1.065008654912784403e+00,2.299893089358448061e-03
7.967804631987192021e-01,4.803789460772424080e-01,4.605985918161510373e-01,1.762832683323657321e-02
1.329843713181543041e+00,3.729555995330735563e-01,2.419217309505378388e+00,4.650216331481495449e-03
1.243227787074062229e+00,1.027658610797391181e-01,2.110772200742647264e+00,3.387398992254582659e-04
7.884621270542157001e-01,3.981428262665215323e-01,1.057398695020987711e+00,2.388446881681060858e-03
4.848218703575521427e-01,3.209507440413696955e-01,2.400850829956005406e+00,8.004180207532639139e-05
2.389242606019717219e-01,3.213535157933399278e-01,2.254329962953176558e-01,1.208154792639838571e-05
6.534099084375668554e-01,2.123734947301693932e-01,2.761897382566634196e+00,1.319101152394159399e-04
1.211334634136777888e+00,2.153733293010184624e-01,1.870963623758850725e+00,1.192125984801520105e-03
3.051888231478915858e-01,3.551457615576104621e-01,1.995926220282266739e+00,1.455485162912494409e-05
1.222330063351029894e+00,4.074378620860967248e-01,2.786310690711933713e+00,3.907604950600814496e-03
4.454900173431036725e-01,2.716609167968836447e-01,2.701352489385701716e+00,4.815348468836085571e-05
1.375484250038357947e+00,2.917713365731199882e-01,2.532490341225755781e+00,3.267566777159823868e-03
3.601826593126402076e-01,3.638529162051934995e-01,2.613049641619392904e+00,3.516740772956804164e-05
6.181560273628705637e-01,2.477521890212587286e-01,2.306214005151014490e+00,1.230028240128875044e-04
6.143693409782695625e-01,3.001160787690520526e-01,1.130854453242483793e+00,2.964933007715556601e-04
1.496943390030322840e+00,2.168702541691340524e-01,1.370333920322071464e+00,4.969077421924225288e-03
6.669741711880575741e-01,1.334448662623446136e-01,1.884385691475459756e+00,4.650966843432600864e-05
1.167125132120678588e+00,1.493374166336992881e-01,2.796990491489079300e+00,6.134865893754542577e-04
6.475637580304730578e-01,4.697199684462540215e-01,2.302236870888783926e+00,4.388990908119131383e-04
7.967644862586550358e-01,4.160918197063894208e-01,3.673970307727263962e-01,1.028053434904588857e-02
1.033908691103271327e+00,4.101468672057833609e-01,1.855275955566490387e+00,2.348645771313649568e-03
8.641788285055599372e-01,4.740913765527629553e-01,1.900244955829019311e+00,1.480742556273092212e-03
4.931559287119577362e-01,3.807181410955999823e-01,2.377224464215708932e-01,5.469089038866294192e-04
4.170007516387858604e-01,1.242550258526253781e-01,1.959503771231727032e-01,1.508298837038217301e-05
1.426803891309270211e+00,4.721378408050722064e-01,1.576757274338028036e+00,2.508369340108138404e-02
9.824177060967931308e-01,4.474199991395754750e-01,8.312681348562934724e-01,2.293750213214054007e-02
7.885872384153599368e-01,4.642877115480423256e-01,2.084948650704938622e+00,9.216060582209422260e-04
7.559362723922441463e-01,4.512051753706742829e-01,2.601537470334224000e+00,7.434402232510531122e-04
1.383339089975549774e+00,4.865209821921234745e-01,2.112334360373503639e+00,1.197325571752294419e-02
5.060495327809191313e-01,3.223741342795224396e-01,1.377447400278218881e+00,1.105823777019324940e-04
4.877290115133152137e-01,1.872760407265590121e-01,3.593382265349017723e-01,7.227889653797211827e-05
1.123814729036278770e+00,4.553884898871725095e-01,2.926062712493807005e+00,3.488250271076246550e-03
6.624562990715896493e-01,2.304255085944025283e-01,5.176935154680276652e-01,4.475267247882609408e-04
9.468332713550879909e-01,4.142098016218427325e-01,1.871429587884589685e+00,1.647530419063227827e-03
4.948064254371499771e-01,1.731516991203077005e-01,2.307328302812922782e+00,2.812384026518024166e-05
1.406240747745501896e+00,4.213939973526299454e-01,1.409848775037104263e+00,2.466083675868037395e-02
1.272611158181009561e+00,2.798569532697603446e-01,1.759265623328297057e+00,2.624995723803178610e-03
1.266036098812030053e+00,3.708241865290927142e-01,1.460441648108469492e-01,2.079568439648853684e-01
2.548366362787022332e-01,4.967547346918179119e-01,7.858397283827386337e-01,3.127664127796675366e-05
2.271462761049513612e-01,2.580214737961896709e-01,1.530274798021344029e+00,2.387613962942291387e-06
2.924396938335012686e-01,3.352873645712344253e-01,2.058710878238820374e+00,1.131542762402825316e-05
6.474747306805371805e-01,4.790234409425909723e-01,1.124473632359968445e+00,1.345610985095819709e-03
6.225148515481597755e-01,3.044667816837137164e-01,2.767048346172313877e+00,1.986875602579739016e-04
1.306344332639213679e+00,3.716634650863648304e-01,2.331758869934946077e+00,4.318931998360366412e-03
1.294913878434942323e+00,3.275415252037183755e-01,1.276732947386806982e+00,9.838993865562129654e-03
1.285226612246236577e+00,2.372629968134524481e-01,1.012531829478049428e+00,6.371557586416234931e-03
8.279340415834339773e-01,3.794214649731444400e-01,1.917558093307699385e-01,1.015836704942862066e-02
9.266073448051752592e-01,4.190458271556772862e-01,1.994923164616384526e+00,1.461134062071602416e-03
7.673285850961846233e-01,4.553254950987860039e-01,8.213170583794404678e-01,5.493738833101245722e-03
6.802035440250514542e-01,4.425393964373765532e-01,2.776389984143531553e+00,4.954750327729924315e-04
3.103881380665967082e-01,3.047012517038099055e-01,1.504775418791532093e+00,1.190931135885753061e-05
1.241963644536449474e+00,2.463791899983860945e-01,1.142431283134966336e+00,4.581719324099083231e-03
9.541479505255808791e-01,3.201016897322004895e-01,4.717750158137681837e-01,9.233700280860412252e-03
9.090525304374160731e-01,2.258343748394078809e-01,2.790451065693656751e+00,4.826888650949431067e-04
8.875341173560851171e-01,3.018928136392307615e-01,1.471146893428443514e+00,9.308548267408930325e-04
4.096466717221448617e-01,3.767216562683088910e-01,2.010727794624001419e+00,5.066865875805069621e-05
1.277412583680288094e+00,4.070985046314299360e-01,1.289283978447759882e+00,1.852028914163228110e-02
1.078815609190569180e+00,3.925042543539851159e-01,1.414026093348787594e+00,4.851266717260232023e-03
7.803273958156508039e-01,4.768676053535012560e-01,2.441528265646975560e-01,1.913541035538914026e-02
6.610358266126036275e-01,2.042870892571146679e-01,2.940096680473502477e+00,1.327413138703492754e-04
2.933674489582047129e-01,4.080716867407139237e-01,7.928591123430036580e-01,3.587502332098170641e-05
1.321658007185071648e+00,4.452104720465805965e-01,2.837191571282387859e+00,6.651139164621854699e-03
1.010646178434528419e+00,1.771549461259815106e-01,2.066010951386187511e+00,4.080912828571711367e-04
1.194541646483055830e+00,1.806225358418829252e-01,2.490911982853694528e+00,8.587763744469645430e-04
1.321314771167050095e+00,3.044648164171614990e-01,2.200868250068954701e+00,3.057044490325894551e-03
6.568339742200304254e-01,1.648317761589027930e-01,1.741184728566646189e+00,6.521566198065275352e-05
7.279485412348094542e-01,4.629455781421187299e-01,1.897473368628080359e-01,1.075756400051970652e-02
1.389950690005412159e+00,4.547739970731046188e-01,1.583261442456811219e+00,1.851189985794886306e-02
3.403915404931343591e-01,3.037517159291001079e-01,1.461558447328076715e+00,1.764609365225217925e-05
7.818909088259043960e-01,1.719043665610802130e-01,4.193618290053870989e-01,4.767774651583546030e-04
1.036987804342325292e+00,1.812189339726497372e-01,1.595151243009184316e+00,5.184257218946684842e-04
3.816264409891645393e-01,3.585553715504884442e-01,1.436718352991923409e+00,4.065977541138378191e-05
6.365777119428168707e-01,4.858155556956409438e-01,2.415420317460313715e+00,4.402073170207786287e-04
5.432437603949883398e-01,1.124104945812846312e-01,6.570425407982741772e-01,2.922819379330878479e-05
1.430942469550884333e+00,3.436800371083452155e-01,1.141262357915554526e+00,3.038756537418546219e-02
2.014956027127136617e-01,4.665971601307461469e-01,1.624041922257199344e+00,4.733516633848344326e-06
4.613472678139988181e-01,4.211664702118266823e-01,2.027861499657754418e+00,9.819636353666811462e-05
1.478975969736870510e+00,2.906341811008458786e-01,2.202914218630867893e+00,4.365594439518255543e-03
5.805936674663494390e-01,4.153197769337877432e-01,1.250580088665525169e+00,4.303287951137037769e-04
4.654292761694673874e-01,2.402458337701250390e-01,2.022298855508667614e+00,3.615414965575562223e-05
1.263996357202565424e+00,3.733497544684744596e-01,2.371842041489525155e+00,3.795535463502311673e-03
1.209053914566869725e+00,2.062557893829367883e-01,2.773251360079994843e+00,1.159244181905647042e-03
7.087927717551705253e-01,4.667665384232106418e-01,4.788859885623152346e-01,7.010759936663806501e-03
7.677775990513093785e-01,4.014641832355172468e-01,2.324989590644188642e+00,6.323800193015447239e-04
6.233391097316731688e-01,3.600394703881946157e-01,1.879097297859410265e+00,2.359723857889498141e-04
1.282136821241126601e+00,3.168965388528440230e-01,3.916558563460456610e-01,6.859930873179009847e-02
4.085056848745479696e-01,3.412240551866133065e-01,2.199244551863969832e+00,4.400819145641361914e-05
8.708507040189190640e-01,4.129742278110130060e-01,4.069188507363555862e-01,1.691505892884538967e-02
6.391388848512669085e-01,4.679048531216895013e-01,5.742017639577032817e-01,3.312114698733282288e-03
2.555453018407216614e-01,4.374004863061101145e-01,2.485978146201086592e+00,1.294999704819380281e-05
1.360316745451306319e+00,4.517350640015966867e-01,1.531822414279516487e+00,1.832594796102716972e-02
6.691419037798752578e-01,1.965609147539330859e-01,1.858106795558310598e+00,9.846718349773194692e-05
8.843062148118353560e-01,4.348092144454315244e-01,2.158224186837375491e+00,1.260369318890246356e-03
6.313706919665171835e-01,4.901259926953522861e-01,2.208005633294792602e+00,4.284689427462609851e-04
4.319237493604060063e-01,1.764770117998160637e-01,1.781453818835832648e+00,1.420313414552223657e-05
8.682615857197019116e-01,4.478220820951374637e-01,2.779268062642191506e+00,1.237119147128110108e-03
8.055527524638305126e-01,3.355766365349468483e-01,2.909421528978604066e+00,5.907766181556788759e-04
