t,theta,omega,wake_drag_angular_acceleration,domega_dt
1.616723344668933748e+01,1.871282855749880625e-01,-1.349322371829764916e-02,5.725873753282585861e-03,-1.844432957075034851e+00
1.617123424684936950e+01,1.870595624580822791e-01,-2.085597558965120515e-02,5.612174324076289397e-03,-1.836193785957885627e+00
1.617523504700940151e+01,1.869614485148919925e-01,-2.818565533408946833e-02,5.500423240786662255e-03,-1.827911352952225066e+00
1.617923584716943353e+01,1.868340762685575529e-01,-3.548220937210765785e-02,5.390477121317624638e-03,-1.819644062000311147e+00
1.618323664732946554e+01,1.866775780405222074e-01,-4.274580393817321161e-02,5.282196880743074245e-03,-1.811438573404654528e+00
1.618723744748949755e+01,1.864920850118637063e-01,-4.997674984152453148e-02,5.175447553297356403e-03,-1.803329340421886862e+00
1.619123824764952957e+01,1.862777270061242163e-01,-5.717548147126461089e-02,5.070098241036084634e-03,-1.795338870369179274e+00
1.619523904780956158e+01,1.860346319306213081e-01,-6.434250479262063060e-02,4.966021984934925436e-03,-1.787478625927382048e+00
1.619923984796959360e+01,1.857629255645709965e-01,-7.147834951823327232e-02,4.863095630584619682e-03,-1.779750354739496165e+00
1.620324064812962561e+01,1.854627316418537841e-01,-7.858352601324460063e-02,4.761199686817444744e-03,-1.772147663607348544e+00
1.620724144828965763e+01,1.851341718815424642e-01,-8.565851565114615540e-02,4.660218289602665459e-03,-1.764657657120012546e+00
1.621124224844968964e+01,1.847773661468110340e-01,-9.270373650419018452e-02,4.560039073975749244e-03,-1.757262555320644237e+00
1.621524304860972165e+01,1.843924328043255456e-01,-9.971952731866061403e-02,4.460553083483464847e-03,-1.749941170881685437e+00
1.621924384876975367e+01,1.839794892057259879e-01,-1.067061348138287624e-01,4.361654664374554902e-03,-1.742670201661980611e+00
1.622324464892978568e+01,1.835386517320806155e-01,-1.136637125828258293e-01,4.263241455781648613e-03,-1.735425304918441824e+00
1.622724544908981770e+01,1.830700363417279708e-01,-1.205923177483828324e-01,4.165214309685775704e-03,-1.728181966655939261e+00
1.623124624924984971e+01,1.825737588749753448e-01,-1.274919046590966831e-01,4.067477244273903086e-03,-1.720916170258324440e+00
1.623524704940988173e+01,1.820499357649779104e-01,-1.343623378223487153e-01,3.969937371334328509e-03,-1.713604885083486185e+00
1.623924784956991374e+01,1.814986842450346527e-01,-1.412033943413830428e-01,3.872504871961457169e-03,-1.706226403794002699e+00
1.624324864972994575e+01,1.809201223519109614e-01,-1.480147639921216840e-01,3.775092996310503140e-03,-1.698760553803339901e+00
1.624724944988997777e+01,1.803143695085067111e-01,-1.547960598996074855e-01,3.677618019308648116e-03,-1.691188812929693475e+00
1.625125025005000978e+01,1.796815468854663922e-01,-1.615468202850844637e-01,3.579999208677271151e-03,-1.683494349890622965e+00
1.625525105021004180e+01,1.790217776859172882e-01,-1.682665222281276574e-01,3.482158803675744832e-03,-1.675662005641838981e+00
1.625925185037007381e+01,1.783351874472466347e-01,-1.749545905300880499e-01,3.384021993259989525e-03,-1.667678237001481323e+00
1.626325265053010583e+01,1.776219040411015082e-01,-1.816103977140928749e-01,3.285516916082474679e-03,-1.659531032400319184e+00
1.626725345069013784e+01,1.768820577075577716e-01,-1.882332650480256775e-01,3.186574658016262749e-03,-1.651209811093126145e+00
1.627125425085016985e+01,1.761157816377680319e-01,-1.948224776242322986e-01,3.087129210413118007e-03,-1.642705317225112926e+00
1.627525505101020187e+01,1.753232119654052623e-01,-2.013772829512304741e-01,2.987117464653058722e-03,-1.634009508090292329e+00
1.627925585117023388e+01,1.745044879319135323e-01,-2.078969017391827379e-01,2.886479192061940091e-03,-1.625115443749950206e+00
1.628325665133026590e+01,1.736597519802632050e-01,-2.143805313643137866e-01,2.785157036499430125e-03,-1.616017181256920843e+00
1.628725745149029791e+01,1.727891497549510214e-01,-2.208273458689106183e-01,2.683096514359008776e-03,-1.606709674264995114e+00
1.629125825165032992e+01,1.718928301296359928e-01,-2.272364970297349740e-01,2.580246009374060571e-03,-1.597188679745603190e+00
1.629525905181036194e+01,1.709709455109851561e-01,-2.336071237993485317e-01,2.476556722609746762e-03,-1.587450674185280519e+00
1.629925985197039395e+01,1.700236517957686710e-01,-2.399383504421855606e-01,2.371982674890282458e-03,-1.577492775307243189e+00
1.630326065213042597e+01,1.690511084058805846e-01,-2.462292927520257635e-01,2.266480679361785981e-03,-1.567312671318338735e+00
1.630726145229045798e+01,1.680534783134961796e-01,-2.524790594118546116e-01,2.160010335266132966e-03,-1.556908557779486113e+00
1.631126225245049000e+01,1.670309280410720298e-01,-2.586867519938633175e-01,2.052534027940953326e-03,-1.546279081098052899e+00
1.631526305261052201e+01,1.659836276709895087e-01,-2.648514656610473916e-01,1.944016919259964390e-03,-1.535423288299197164e+00
1.631926385277055402e+01,1.649117509678931226e-01,-2.709722939051876778e-01,1.834426877869674635e-03,-1.524340583297324914e+00
1.632326465293058604e+01,1.638154753662597329e-01,-2.770483273250718970e-01,1.723734490394211120e-03,-1.513030687583575506e+00
1.632726545309061805e+01,1.626949819149515752e-01,-2.830786570580490769e-01,1.611913019663571527e-03,-1.501493604784033487e+00
1.633126625325065007e+01,1.615504552782062175e-01,-2.890623753517844730e-01,1.498938397358761353e-03,-1.489729590212380828e+00
1.633526705341068208e+01,1.603820837356367546e-01,-2.949985755642592355e-01,1.384789224011795860e-03,-1.477739124186492337e+00
1.633926785357071410e+01,1.591900591781795771e-01,-3.008863524973272585e-01,1.269446756893913893e-03,-1.465522888579583682e+00
1.634326865373074611e+01,1.579745771348989580e-01,-3.067248047075318840e-01,1.152894816520948088e-03,-1.453081746400918250e+00
1.634726945389077812e+01,1.567358367977855216e-01,-3.125130337827607963e-01,1.035119807015662773e-03,-1.440416724249197422e+00
1.635127025405081014e+01,1.554740409031120374e-01,-3.182501463300967393e-01,9.161106576653646949e-04,-1.427528995377750354e+00
1.635527105421084215e+01,1.541893957202325749e-01,-3.239352543186950206e-01,7.958588115713322551e-04,-1.414419865962919465e+00
1.635927185437087417e+01,1.528821110515824200e-01,-3.295674750797840113e-01,6.743582256488137722e-04,-1.401090763260872230e+00
1.636327265453090618e+01,1.515524002262829684e-01,-3.351459314050433402e-01,5.516053625128685073e-04,-1.387543225215606579e+00
1.636727345469093819e+01,1.502004800652003980e-01,-3.406697527413252713e-01,4.275990739248537297e-04,-1.373778890950405840e+00
1.637127425485097021e+01,1.488265709523408642e-01,-3.461380747192140950e-01,3.023406228315124477e-04,-1.359799493710965423e+00
1.637527505501100222e+01,1.474308966721726566e-01,-3.515500404000425627e-01,1.758336152926326759e-04,-1.345606852330575531e+00
1.637927585517103424e+01,1.460136843768169435e-01,-3.569048006273342621e-01,4.808397572093003024e-05,-1.331202864957979681e+00
1.638327665533106625e+01,1.445751645860476331e-01,-3.622015140268035061e-01,-8.090005311795183795e-05,-1.316589503926485216e+00
1.638727745549109827e+01,1.431155711869412928e-01,-3.674393470086851354e-01,-2.111079104478885585e-04,-1.301768811292259187e+00
1.639127825565113028e+01,1.416351413641680768e-01,-3.726174743663676070e-01,-3.425268275617372434e-04,-1.286742894131318815e+00
1.639527905581116229e+01,1.401341156846152014e-01,-3.777350790967100580e-01,-4.751418582191281386e-04,-1.271513921992371232e+00
1.639927985597119431e+01,1.386127379649550184e-01,-3.827913529813324889e-01,-6.089359054069183944e-04,-1.256084122613006171e+00
1.640328065613122632e+01,1.370712551688435810e-01,-3.877854971757850877e-01,-7.438897912013938633e-04,-1.240455778269454301e+00
1.640728145629125834e+01,1.355099174069205326e-01,-3.927167222095487298e-01,-8.799822567682690465e-04,-1.224631223578236838e+00
1.641128225645129035e+01,1.339289779368091349e-01,-3.975842479860344780e-01,-1.017189962362686877e-03,-1.208612843589002672e+00
1.641528305661132237e+01,1.323286931304520075e-01,-4.023873039266462337e-01,-1.155487524660993000e-03,-1.192403071762434097e+00
1.641928385677135438e+01,1.307093224225202854e-01,-4.071251293292855733e-01,-1.294847688132900283e-03,-1.176004387834711506e+00
1.642328465693138639e+01,1.290711284083742305e-01,-4.117969730014532370e-01,-1.435241237245637926e-03,-1.159419317649263759e+00
1.642728545709141841e+01,1.274143765845878185e-01,-4.164020942565795913e-01,-1.576637141326078968e-03,-1.142650429314471916e+00
1.643128625725145042e+01,1.257393353261282432e-01,-4.209397630060482398e-01,-1.719002572403050162e-03,-1.125700332018429339e+00
1.643528705741148244e+01,1.240462758863558057e-01,-4.254092597591960789e-01,-1.862302905207332410e-03,-1.108571675216371677e+00
1.643928785757151445e+01,1.223354723970239283e-01,-4.298098756233132423e-01,-2.006501717171660544e-03,-1.091267147925853997e+00
1.644328865773154646e+01,1.206072018029776677e-01,-4.341409125056458485e-01,-2.151560864423584640e-03,-1.073789477382121715e+00
1.644728945789157848e+01,1.188617438436057328e-01,-4.384016832291651178e-01,-2.297440661285472547e-03,-1.056141428137169047e+00
1.645129025805161049e+01,1.170993811464675627e-01,-4.425915112836447673e-01,-2.444099753221859808e-03,-1.038325802664892494e+00
1.645529105821164251e+01,1.153203989129261420e-01,-4.467097317647442112e-01,-2.591495312820981875e-03,-1.020345437600731264e+00
1.645929185837167452e+01,1.135250849042443028e-01,-4.507556914158044048e-01,-2.739583051239715891e-03,-1.002203203237712836e+00
1.646329265853170654e+01,1.117137294415847804e-01,-4.547287486278477897e-01,-2.888317218203577223e-03,-9.839020032181295949e-01
1.646729345869173855e+01,1.098866254060101716e-01,-4.586282734395782379e-01,-3.037650602006722930e-03,-9.654447742632585872e-01
1.647129425885177056e+01,1.080440682147462972e-01,-4.624536475917151446e-01,-3.187534554357561705e-03,-9.468344856726172987e-01
1.647529505901180258e+01,1.061863556536899733e-01,-4.662042649109689463e-01,-3.337919281932572296e-03,-9.280741371414996665e-01
1.647929585917183459e+01,1.043137881783554322e-01,-4.698795306619867329e-01,-3.488753648864332309e-03,-9.091667617878491647e-01
1.648329665933186661e+01,1.024266685307164415e-01,-4.734788624665838275e-01,-3.639985370833258294e-03,-8.901154219441190785e-01
1.648729745949189862e+01,1.005253016449914327e-01,-4.770016905221824421e-01,-3.791561088572257317e-03,-8.709232079848240327e-01
1.649129825965193064e+01,9.860999464764350075e-02,-4.804474576018115672e-01,-3.943426367866723938e-03,-8.515932381864909084e-01
1.649529905981196265e+01,9.668105685738045962e-02,-4.838156190541070267e-01,-4.095525699554543667e-03,-8.321286585989666751e-01
1.649929985997199466e+01,9.473879978515477307e-02,-4.871056428033115338e-01,-4.247802499526090805e-03,-8.125326429259461802e-01
1.650330066013202668e+01,9.278353706247322030e-02,-4.903170094681661983e-01,-4.400199196812339467e-03,-7.928083916070347570e-01
1.650730146029205869e+01,9.081558435140683894e-02,-4.934492124923978706e-01,-4.552657532825118980e-03,-7.729591305114292821e-01
1.651130226045209071e+01,8.883525957021966291e-02,-4.965017578314032121e-01,-4.705118283109886550e-03,-7.529881133690530248e-01
1.651530306061212272e+01,8.684288245969043474e-02,-4.994741647407051066e-01,-4.857521537029142571e-03,-7.328986170446163406e-01
1.651930386077215474e+01,8.483877454954891206e-02,-5.023659658339949541e-01,-5.009806727806044926e-03,-7.126939410711640166e-01
1.652330466093218675e+01,8.282325915847590925e-02,-5.051767070831322259e-01,-5.161912632524408122e-03,-6.923774075509943060e-01
1.652730546109221876e+01,8.079666139410324188e-02,-5.079059478181450205e-01,-5.313777372128706752e-03,-6.719523610570146133e-01
1.653130626125225078e+01,7.875930815301375454e-02,-5.105532607272292855e-01,-5.465338411424072035e-03,-6.514221685338350554e-01
1.653530706141228279e+01,7.671152799980220094e-02,-5.131182319912378498e-01,-5.616532728396508509e-03,-6.307902178199682464e-01
1.653930786157231481e+01,7.465365120470741911e-02,-5.156004612133699982e-01,-5.767296996997373429e-03,-6.100599177407640683e-01
1.654330866173234682e+01,7.258600976534551608e-02,-5.179995614961694361e-01,-5.917567390065699671e-03,-5.892346984136896948e-01
1.654730946189237883e+01,7.050893705663849320e-02,-5.203151598976104575e-01,-6.067279839548347584e-03,-5.683180073786699982e-01
1.655131026205241085e+01,6.842276782569643723e-02,-5.225468974372825537e-01,-6.216370041625623663e-03,-5.473133094314407421e-01
1.655531106221244286e+01,6.632783819181760354e-02,-5.246944290963898583e-01,-6.364773456711280558e-03,-5.262240865106798671e-01
1.655931186237247488e+01,6.422448564648838842e-02,-5.267574238177512580e-01,-6.512425309452514466e-03,-5.050538375824252801e-01
1.656331266253250689e+01,6.211304903428582769e-02,-5.287355645197561183e-01,-6.659260610909024068e-03,-4.838060783087837491e-01
1.656731346269253891e+01,5.999386838381012138e-02,-5.306285481935812953e-01,-6.805214472884668457e-03,-4.624843389254920667e-01
1.657131426285257092e+01,5.786728514351978381e-02,-5.324360857550860526e-01,-6.950221925750722091e-03,-4.410921666519741491e-01
1.657531506301260293e+01,5.573364181453187988e-02,-5.341579024212967930e-01,-7.094218083129078499e-03,-4.196331217263210012e-01
1.657931586317263495e+01,5.359328185516164245e-02,-5.357937377908142951e-01,-7.237138221004490481e-03,-3.981107762396101091e-01
1.658331666333266696e+01,5.144654968092250702e-02,-5.373433458438130472e-01,-7.378917777724567501e-03,-3.765287139998254595e-01
1.658731746349269898e+01,4.929379066452607705e-02,-5.388064949420413585e-01,-7.519492353999774822e-03,-3.548905303928459598e-01
1.659131826365273099e+01,4.713535113195948395e-02,-5.401829678302515481e-01,-7.658797716933927330e-03,-3.331998321973950739e-01
1.659531906381276301e+01,4.497157820616370927e-02,-5.414725616701540067e-01,-7.796770037952275613e-03,-3.114602356449377440e-01
1.659931986397279502e+01,4.280281998461817755e-02,-5.426750879701585095e-01,-7.933345839053581455e-03,-2.896753680963577438e-01
1.660332066413282703e+01,4.062942526358310352e-02,-5.437903727968765866e-01,-8.068462060166068511e-03,-2.678488650683465422e-01
1.660732146429285905e+01,3.845174339011332709e-02,-5.448182568470515408e-01,-8.202056167501033113e-03,-2.459843684943849862e-01
1.661132226445289106e+01,3.627012426205830642e-02,-5.457585954475583367e-01,-8.334066153552843401e-03,-2.240855265681457043e-01
1.661532306461292308e+01,3.408491832806214566e-02,-5.466112585554033787e-01,-8.464430537098934990e-03,-2.021559935847984657e-01
1.661932386477295509e+01,3.189647657689381743e-02,-5.473761307573693502e-01,-8.593088373959093321e-03,-1.801994296633876724e-01
1.662332466493298710e+01,2.970515040335796123e-02,-5.480531112359288137e-01,-8.719979474083709020e-03,-1.582194990341595775e-01
1.662732546509301912e+01,2.751129175878249886e-02,-5.486421137814668780e-01,-8.845044325059480891e-03,-1.362198714481183404e-01
1.663132626525305113e+01,2.531525284259247832e-02,-5.491430668965079365e-01,-8.968224200372845387e-03,-1.142042188264692781e-01
1.663532706541308315e+01,2.311738601230920592e-02,-5.495559138062399152e-01,-9.089461222000497914e-03,-9.217621413365170713e-02
1.663932786557311516e+01,2.091804378355028443e-02,-5.498806124585138289e-01,-9.208698360409389369e-03,-7.013953120853569367e-02
1.664332866573314718e+01,1.871757883002956105e-02,-5.501171355238445582e-01,-9.325879434556729602e-03,-4.809784459486657338e-02
1.664732946589317919e+01,1.651634393120124389e-02,-5.502654703687613891e-01,-9.440949171015093275e-03,-2.605482879212583924e-02
1.665133026605321120e+01,1.431469193738763718e-02,-5.503256189937728582e-01,-9.553853355783655313e-03,-4.014157589308451832e-03
1.665533106621324322e+01,1.211297575090800396e-02,-5.502975981148864326e-01,-9.664538761964523023e-03,1.802049622598167131e-02
1.665933186637327523e+01,9.911548068544724643e-03,-5.501814391286186101e-01,-9.772953279035177798e-03,4.004546373029355122e-02
1.666333266653330725e+01,7.710761372357924012e-03,-5.499771881092502257e-01,-9.879045919647465313e-03,6.205708013306202031e-02
