t,X,Y,E,C,dX_dt
5.428285657131426234e+01,5.924170545240556862e-01,1.634669951362131890e+00,8.659485050106303650e-01,1.207170026244695382e+00,8.115522449544942951e-08
5.429885977195439040e+01,5.924170559085186749e-01,1.634669950508391034e+00,8.659485045459921482e-01,1.207170026352591075e+00,8.168709252076578053e-08
5.431486297259451845e+01,5.924170573073707091e-01,1.634669949672317379e+00,8.659485040992983551e-01,1.207170026452852651e+00,8.217768898005628486e-08
5.433086617323464651e+01,5.924170587198190896e-01,1.634669948854055699e+00,8.659485036705194538e-01,1.207170026545531405e+00,8.262731618358110097e-08
5.434686937387477457e+01,5.924170601450561291e-01,1.634669948053740551e+00,8.659485032596149212e-01,1.207170026630684623e+00,8.303630483555424213e-08
5.436287257451490262e+01,5.924170615822594854e-01,1.634669947271497836e+00,8.659485028665332429e-01,1.207170026708373811e+00,8.340501114062481847e-08
5.437887577515503068e+01,5.924170630305918284e-01,1.634669946507442573e+00,8.659485024912114692e-01,1.207170026778666250e+00,8.373382113027738605e-08
5.439487897579515874e+01,5.924170644892012838e-01,1.634669945761680898e+00,8.659485021335755484e-01,1.207170026841633881e+00,8.402314655153730882e-08
5.441088217643528679e+01,5.924170659572212116e-01,1.634669945034309180e+00,8.659485017935405482e-01,1.207170026897353310e+00,8.427342741354482136e-08
5.442688537707541485e+01,5.924170674337700948e-01,1.634669944325414015e+00,8.659485014710101014e-01,1.207170026945907138e+00,8.448513023548431811e-08
5.444288857771554291e+01,5.924170689179516502e-01,1.634669943635072009e+00,8.659485011658766274e-01,1.207170026987382183e+00,8.465875046825832584e-08
5.445889177835567097e+01,5.924170704088550510e-01,1.634669942963350664e+00,8.659485008780216653e-01,1.207170027021870817e+00,8.479480950035478415e-08
5.447489497899579902e+01,5.924170719055544820e-01,1.634669942310307489e+00,8.659485006073154301e-01,1.207170027049469851e+00,8.489385754789635641e-08
5.449089817963592708e+01,5.924170734071092514e-01,1.634669941675990223e+00,8.659485003536169234e-01,1.207170027070281870e+00,8.495647111153581399e-08
5.450690138027605514e+01,5.924170749125644564e-01,1.634669941060437282e+00,8.659485001167741558e-01,1.207170027084413899e+00,8.498325427055974934e-08
5.452290458091618319e+01,5.924170764209496509e-01,1.634669940463677307e+00,8.659484998966238134e-01,1.207170027091978515e+00,8.497483908187497548e-08
5.453890778155631125e+01,5.924170779312804003e-01,1.634669939885728729e+00,8.659484996929915912e-01,1.207170027093092957e+00,8.493188505265258925e-08
5.455491098219643931e+01,5.924170794425568376e-01,1.634669939326601096e+00,8.659484995056919709e-01,1.207170027087879571e+00,8.485507844643858100e-08
5.457091418283656736e+01,5.924170809537648852e-01,1.634669938786293741e+00,8.659484993345281101e-01,1.207170027076466035e+00,8.474513366052427443e-08
5.458691738347669542e+01,5.924170824638753663e-01,1.634669938264796674e+00,8.659484991792921749e-01,1.207170027058984685e+00,8.460279215388721852e-08
5.460292058411682348e+01,5.924170839718443382e-01,1.634669937762090131e+00,8.659484990397653403e-01,1.207170027035573190e+00,8.442882255474404296e-08
5.461892378475695153e+01,5.924170854766133143e-01,1.634669937278144358e+00,8.659484989157171242e-01,1.207170027006373880e+00,8.422402196506251215e-08
5.463492698539707959e+01,5.924170869771088199e-01,1.634669936812920499e+00,8.659484988069064970e-01,1.207170026971534638e+00,8.398921367072653688e-08
5.465093018603720765e+01,5.924170884722429475e-01,1.634669936366369480e+00,8.659484987130807720e-01,1.207170026931208007e+00,8.372524931687941319e-08
5.466693338667733570e+01,5.924170899609124685e-01,1.634669935938432905e+00,8.659484986339763823e-01,1.207170026885551861e+00,8.343300740218384526e-08
5.468293658731746376e+01,5.924170914419999434e-01,1.634669935529042384e+00,8.659484985693185477e-01,1.207170026834728738e+00,8.311339445496446210e-08
5.469893978795759182e+01,5.924170929143729447e-01,1.634669935138120422e+00,8.659484985188212747e-01,1.207170026778906724e+00,8.276734350665115869e-08
5.471494298859771988e+01,5.924170943768842790e-01,1.634669934765579091e+00,8.659484984821874676e-01,1.207170026718258349e+00,8.239581596874989700e-08
5.473094618923784793e+01,5.924170958283718758e-01,1.634669934411321579e+00,8.659484984591088175e-01,1.207170026652961692e+00,8.199980031445286421e-08
5.474694938987797599e+01,5.924170972676591207e-01,1.634669934075240860e+00,8.659484984492659132e-01,1.207170026583199718e+00,8.158031238741925151e-08
5.476295259051810405e+01,5.924170986935545224e-01,1.634669933757220139e+00,8.659484984523282414e-01,1.207170026509160499e+00,8.113839564116709369e-08
5.477895579115823210e+01,5.924171001048519347e-01,1.634669933457133517e+00,8.659484984679539643e-01,1.207170026431036769e+00,8.067512090315087647e-08
5.479495899179836016e+01,5.924171015003302232e-01,1.634669933174844880e+00,8.659484984957902531e-01,1.207170026349026815e+00,8.019158618741140110e-08
5.481096219243848822e+01,5.924171028787537097e-01,1.634669932910209011e+00,8.659484985354730657e-01,1.207170026263333806e+00,7.968891708662328988e-08
5.482696539307861627e+01,5.924171042388718389e-01,1.634669932663070258e+00,8.659484985866270357e-01,1.207170026174165578e+00,7.916826714679525701e-08
5.484296859371874433e+01,5.924171055794194007e-01,1.634669932433263861e+00,8.659484986488660274e-01,1.207170026081735736e+00,7.863081639969404790e-08
5.485897179435887239e+01,5.924171068991163080e-01,1.634669932220615296e+00,8.659484987217923591e-01,1.207170025986262329e+00,7.807777338553201218e-08
5.487497499499900044e+01,5.924171081966677077e-01,1.634669932024940264e+00,8.659484988049973575e-01,1.207170025887968512e+00,7.751037323436293924e-08
5.489097819563912850e+01,5.924171094707639806e-01,1.634669931846044921e+00,8.659484988980612474e-01,1.207170025787082990e+00,7.692987847793264500e-08
5.490698139627925656e+01,5.924171107200809638e-01,1.634669931683725430e+00,8.659484990005530403e-01,1.207170025683838688e+00,7.633758000724633064e-08
5.492298459691938461e+01,5.924171119435811539e-01,1.634669931537690468e+00,8.659484991120216524e-01,1.207170025578462536e+00,7.573472074473563964e-08
5.493898779755951267e+01,5.924171131616209340e-01,1.634669931402202625e+00,8.659484992314838703e-01,1.207170025470291952e+00,7.511710374552560410e-08
5.495499099819964073e+01,5.924171143863899980e-01,1.634669931274054466e+00,8.659484993585462309e-01,1.207170025358855314e+00,7.448181193331349093e-08
5.497099419883976879e+01,5.924171156167888919e-01,1.634669931153569511e+00,8.659484994932734603e-01,1.207170025244184153e+00,7.382904882238805477e-08
5.498699739947989684e+01,5.924171168517359254e-01,1.634669931041061952e+00,8.659484996357261766e-01,1.207170025126310442e+00,7.315902037993704532e-08
5.500300060012002490e+01,5.924171180901670608e-01,1.634669930936837767e+00,8.659484997859606681e-01,1.207170025005266822e+00,7.247193590034783917e-08
5.501900380076015296e+01,5.924171193310358019e-01,1.634669930841193608e+00,8.659484999440291153e-01,1.207170024881086601e+00,7.176800802949356850e-08
5.503500700140028101e+01,5.924171205733135270e-01,1.634669930754417688e+00,8.659485001099797019e-01,1.207170024753803750e+00,7.104745173083792942e-08
5.505101020204040907e+01,5.924171218159892671e-01,1.634669930676788674e+00,8.659485002838561707e-01,1.207170024623453575e+00,7.031048619710045244e-08
5.506701340268053713e+01,5.924171230580693726e-01,1.634669930608577459e+00,8.659485004656982676e-01,1.207170024490071158e+00,6.955733308777745094e-08
5.508301660332066518e+01,5.924171242985785124e-01,1.634669930550044947e+00,8.659485006555414088e-01,1.207170024353692916e+00,6.878821790998190799e-08
5.509901980396079324e+01,5.924171255365584532e-01,1.634669930501444268e+00,8.659485008534170136e-01,1.207170024214355486e+00,6.800336843637566631e-08
5.511502300460092130e+01,5.924171267710688360e-01,1.634669930463018561e+00,8.659485010593521714e-01,1.207170024072096837e+00,6.720301686663487928e-08
5.513102620524104935e+01,5.924171280011871765e-01,1.634669930435002971e+00,8.659485012733699749e-01,1.207170023926954938e+00,6.638739706577023725e-08
5.514702940588117741e+01,5.924171292260083099e-01,1.634669930417623762e+00,8.659485014954890758e-01,1.207170023778969092e+00,6.555674703090375033e-08
5.516303260652130547e+01,5.924171304446449460e-01,1.634669930411097649e+00,8.659485017257242401e-01,1.207170023628178823e+00,6.471130840554617514e-08
5.517903580716143352e+01,5.924171316562275580e-01,1.634669930415633354e+00,8.659485019640859038e-01,1.207170023474624543e+00,6.385132473099575101e-08
5.519503900780156158e+01,5.924171328599040498e-01,1.634669930431430274e+00,8.659485022105803953e-01,1.207170023318347329e+00,6.297704356270084070e-08
5.521104220844168964e+01,5.924171340548401998e-01,1.634669930458678921e+00,8.659485024652097129e-01,1.207170023159389372e+00,6.208871499574497577e-08
5.522704540908181770e+01,5.924171352402193280e-01,1.634669930497561152e+00,8.659485027279718583e-01,1.207170022997792636e+00,6.118659358345102106e-08
5.524304860972194575e+01,5.924171364152425179e-01,1.634669930548249717e+00,8.659485029988606142e-01,1.207170022833600864e+00,6.027093576999043023e-08
5.525905181036207381e+01,5.924171375791283944e-01,1.634669930610909150e+00,8.659485032778656555e-01,1.207170022666857578e+00,5.934200132673428385e-08
5.527505501100220187e+01,5.924171387311135684e-01,1.634669930685693995e+00,8.659485035649722162e-01,1.207170022497607631e+00,5.840005447288465490e-08
5.529105821164232992e+01,5.924171398704520808e-01,1.634669930772751245e+00,8.659485038601617557e-01,1.207170022325896319e+00,5.744536010071632504e-08
5.530706141228245798e+01,5.924171409964155144e-01,1.634669930872218346e+00,8.659485041634111813e-01,1.207170022151769606e+00,5.647818899709444729e-08
5.532306461292258604e+01,5.924171421082934375e-01,1.634669930984223640e+00,8.659485044746934035e-01,1.207170021975274121e+00,5.549881371483267323e-08
5.533906781356271409e+01,5.924171432053929598e-01,1.634669931108887253e+00,8.659485047939773361e-01,1.207170021796457604e+00,5.450751004373866060e-08
5.535507101420284215e+01,5.924171442870387327e-01,1.634669931246319985e+00,8.659485051212273410e-01,1.207170021615367794e+00,5.350455688224453610e-08
5.537107421484297021e+01,5.924171453525732822e-01,1.634669931396623976e+00,8.659485054564037831e-01,1.207170021432053764e+00,5.249023735456881390e-08
5.538707741548309826e+01,5.924171464013567867e-01,1.634669931559892486e+00,8.659485057994630308e-01,1.207170021246565028e+00,5.146483624679509816e-08
5.540308061612322632e+01,5.924171474327669662e-01,1.634669931736210113e+00,8.659485061503570114e-01,1.207170021058951992e+00,5.042864213364306458e-08
5.541908381676335438e+01,5.924171484461993042e-01,1.634669931925652353e+00,8.659485065090335443e-01,1.207170020869265281e+00,4.938194736459067258e-08
5.543508701740348243e+01,5.924171494410670480e-01,1.634669932128286041e+00,8.659485068754364523e-01,1.207170020677556632e+00,4.832504639507018140e-08
5.545109021804361049e+01,5.924171504168008751e-01,1.634669932344168686e+00,8.659485072495051172e-01,1.207170020483878448e+00,4.725823792711691951e-08
5.546709341868373855e+01,5.924171513728493377e-01,1.634669932573349582e+00,8.659485076311748131e-01,1.207170020288283574e+00,4.618182342097654214e-08
5.548309661932386661e+01,5.924171523086786406e-01,1.634669932815868920e+00,8.659485080203769281e-01,1.207170020090826190e+00,4.509610678632425262e-08
5.549909981996399466e+01,5.924171532237726412e-01,1.634669933071758008e+00,8.659485084170382985e-01,1.207170019891560253e+00,4.400139594351593075e-08
5.551510302060412272e+01,5.924171541176327382e-01,1.634669933341039272e+00,8.659485088210817638e-01,1.207170019690541274e+00,4.289800236562113511e-08
5.553110622124425078e+01,5.924171549897782052e-01,1.634669933623726257e+00,8.659485092324260558e-01,1.207170019487824986e+00,4.178623952758031557e-08
5.554710942188437883e+01,5.924171558397459680e-01,1.634669933919823848e+00,8.659485096509854651e-01,1.207170019283467788e+00,4.066642501562856005e-08
5.556311262252450689e+01,5.924171566670904943e-01,1.634669934229327826e+00,8.659485100766703969e-01,1.207170019077526968e+00,3.953887930951971441e-08
5.557911582316463495e+01,5.924171574713840149e-01,1.634669934552225534e+00,8.659485105093869262e-01,1.207170018870060701e+00,3.840392544252058116e-08
5.559511902380476300e+01,5.924171582522165247e-01,1.634669934888494991e+00,8.659485109490371313e-01,1.207170018661127608e+00,3.726189045510919229e-08
5.561112222444489106e+01,5.924171590091953377e-01,1.634669935238105554e+00,8.659485113955185387e-01,1.207170018450786753e+00,3.611310539497480931e-08
5.562712542508501912e+01,5.924171597419459756e-01,1.634669935601017920e+00,8.659485118487250110e-01,1.207170018239098530e+00,3.495790162205691942e-08
5.564312862572514717e+01,5.924171604501111688e-01,1.634669935977183464e+00,8.659485123085457481e-01,1.207170018026123559e+00,3.379661663721611475e-08
5.565913182636527523e+01,5.924171611333516330e-01,1.634669936366545118e+00,8.659485127748661748e-01,1.207170017811923124e+00,3.262958992236719702e-08
5.567513502700540329e+01,5.924171617913455146e-01,1.634669936769037157e+00,8.659485132475672753e-01,1.207170017596559619e+00,3.145716353375460628e-08
5.569113822764553134e+01,5.924171624237888345e-01,1.634669937184584310e+00,8.659485137265260368e-01,1.207170017380095883e+00,3.027968373606193531e-08
5.570714142828565940e+01,5.924171630303952663e-01,1.634669937613102864e+00,8.659485142116150058e-01,1.207170017162595643e+00,2.909749957993867930e-08
5.572314462892578746e+01,5.924171636108959138e-01,1.634669938054500449e+00,8.659485147027029539e-01,1.207170016944122626e+00,2.791096301649198530e-08
5.573914782956591552e+01,5.924171641650398668e-01,1.634669938508675591e+00,8.659485151996541008e-01,1.207170016724742334e+00,2.672042976117894320e-08
5.575515103020604357e+01,5.924171646925937562e-01,1.634669938975517933e+00,8.659485157023287805e-01,1.207170016504520271e+00,2.552625820440024285e-08
5.577115423084617163e+01,5.924171651933417548e-01,1.634669939454908238e+00,8.659485162105828859e-01,1.207170016283522829e+00,2.432881030314804072e-08
5.578715743148629969e+01,5.924171656670861319e-01,1.634669939946718831e+00,8.659485167242684245e-01,1.207170016061817064e+00,2.312845054711076820e-08
5.580316063212642774e+01,5.924171661136462541e-01,1.634669940450812486e+00,8.659485172432330735e-01,1.207170015839470478e+00,2.192554768298826673e-08
5.581916383276655580e+01,5.924171665328596958e-01,1.634669940967043988e+00,8.659485177673201806e-01,1.207170015616552128e+00,2.072047198056758965e-08
5.583516703340668386e+01,5.924171669245812399e-01,1.634669941495258350e+00,8.659485182963692074e-01,1.207170015393130624e+00,1.951359908033967194e-08
5.585117023404681191e+01,5.924171672886837658e-01,1.634669942035292367e+00,8.659485188302153968e-01,1.207170015169276134e+00,1.830530581281575309e-08
5.586717343468693997e+01,5.924171676250574725e-01,1.634669942586973734e+00,8.659485193686895510e-01,1.207170014945059267e+00,1.709597326204903567e-08
5.588317663532706803e+01,5.924171679336105445e-01,1.634669943150121485e+00,8.659485199116186971e-01,1.207170014720551077e+00,1.588598549234765400e-08
5.589917983596719608e+01,5.924171682142685968e-01,1.634669943724545771e+00,8.659485204588253104e-01,1.207170014495823951e+00,1.467572924643278931e-08
5.591518303660732414e+01,5.924171684669750082e-01,1.634669944310047640e+00,8.659485210101278696e-01,1.207170014270950054e+00,1.346559538178970783e-08
5.593118623724745220e+01,5.924171686916908097e-01,1.634669944906419259e+00,8.659485215653407453e-01,1.207170014046003326e+00,1.225597708737202751e-08
5.594718943788758025e+01,5.924171688883947962e-01,1.634669945513444578e+00,8.659485221242740893e-01,1.207170013821057486e+00,1.104727121933879452e-08
5.596319263852770831e+01,5.924171690570834148e-01,1.634669946130897999e+00,8.659485226867338348e-01,1.207170013596187363e+00,9.839877523898366007e-09
