n,h0,e,v_wind,h_n
9.072808480562631672e+00,2.998077755173703007e+00,6.259232851753043780e-01,1.149725304097320988e+00,8.225084088020015449e-02
8.944044361928332521e+00,2.030010435782054312e+00,5.709687559459482031e-01,1.461615971883130083e+00,1.607860005555067362e-01
4.260268089178427253e+00,2.380047888704290404e+00,6.113506206432323120e-01,1.641838475484084681e+00,2.272748264097219639e-01
5.357649767473280811e+00,8.658857842224227941e-01,7.744563526397251207e-01,9.367613722587053715e-01,4.913953549611362048e-02
4.121446066417076004e+00,1.030741170857377043e+00,5.226950471911409046e-01,1.403227033673443591e+00,1.404916818824146485e-01
1.474043918868223635e+01,2.762439778856416339e+00,7.193800756237944682e-01,1.108039007726027814e+00,8.271298654211306500e-02
1.858703512133964120e+00,1.215420811642608845e+00,8.865167778950134858e-01,1.727195929125640905e+00,3.762925990046531721e-01
9.207748966656584599e+00,7.366877215832876580e-01,7.440603133098079303e-01,1.370702431543940225e+00,1.894963396475548290e-01
1.820638092653910523e+00,2.599840736513267192e+00,5.716667750777107981e-01,1.845803593455277225e+00,3.330102639943787191e-01
3.750615208158713187e+00,1.119989377808899400e+00,7.434536908206832440e-01,1.430864289024502134e-01,-6.081564705808706339e-02
8.668873353304990204e+00,6.561281754451802062e-01,7.740165898912521047e-01,3.780057850862287294e-01,-6.008815491445378132e-02
5.549408579159898380e+00,1.387652611009836834e+00,7.714885101720945215e-01,1.203667917085321504e+00,1.305804149029952954e-01
4.559724213629182898e+00,1.390771524538034543e+00,5.715261090493823914e-01,1.024051972736153449e+00,5.320273103394303205e-02
9.631843954821702525e+00,2.018799640660547290e+00,7.858233589895549098e-01,1.932458179122206854e+00,4.456599082163017478e-01
7.808113398977918784e+00,2.361228679894239679e+00,8.236345815480702326e-01,5.234955829976346564e-01,-3.585260802246326151e-02
4.697906204372027439e+00,2.737005830283582686e+00,5.600048773856982631e-01,1.168786723128849125e+00,8.209019826004848586e-02
6.309485134651534821e+00,2.808394769926673806e+00,6.928686856678503148e-01,9.052808070368306703e-01,3.364655910798862448e-02
3.698948815325563633e+00,8.851145246178394599e-01,7.466027145288697264e-01,1.840166314195096131e+00,3.773039916804803995e-01
1.233554895438197363e+01,9.905097585468807253e-01,6.175484857456474685e-01,6.707017108699043773e-01,-9.196674857621468802e-03
9.327701245908013306e+00,2.982210087083034811e+00,5.467195854148646506e-01,1.512903174964115083e+00,1.685930702154836425e-01
1.120426861821307618e+01,2.906083964011041409e+00,6.006753712253409816e-01,1.240689537556542765e+00,1.021852176161048287e-01
1.189141374525991424e+01,1.007100770640225740e+00,7.742320589457033497e-01,1.167569867840212217e+00,1.219895704810247117e-01
1.747571449487339379e+01,2.729128595573819815e+00,6.623260573001185092e-01,7.200370125692011625e-01,-1.635120384993887788e-03
7.606923506746769981e+00,2.412224007106350765e+00,5.915973350206276127e-01,9.355035626590985087e-01,3.477907444462390030e-02
1.162853451233813828e+01,1.263864253958087547e+00,7.108556548892199789e-01,6.795177880941232207e-01,-9.026377680024670613e-03
6.672653283802000956e+00,2.058382509998023302e+00,8.416498240966486799e-01,1.745157949994345037e+00,3.978200847176241450e-01
6.569770459820328590e+00,1.834533785414328655e+00,7.573213625415655681e-01,1.476827364212907945e+00,2.199663671027191902e-01
8.614928856974184868e+00,1.043032815430577243e+00,6.641218308880272314e-01,2.980793336628888568e-01,-5.240046049432954545e-02
7.700196167459952612e+00,1.317036339403543144e+00,5.927971799930547014e-01,2.937272283405423789e-01,-4.696763039458759503e-02
1.406691407701926799e+01,1.629679104138267220e+00,5.095057488471047558e-01,5.312179757939394786e-01,-2.387107096634136227e-02
9.039620260219090042e+00,1.578577952959032471e+00,8.548654509186996986e-01,1.445239872112398238e+00,2.659823017646024135e-01
1.950683350443210617e+00,2.048627061699772600e+00,5.780557342605548987e-01,1.453006284289373173e+00,1.943295687031015295e-01
1.004720905043090085e+00,1.531053317051749962e+00,7.115180090094628262e-01,1.069381289870690699e+00,2.421940499613863262e-01
9.048436045722445087e+00,2.654482006159168961e+00,8.787992757320405302e-01,9.865491415637174244e-01,7.545603824372000556e-02
8.787364360151656228e+00,8.681222540585266101e-01,6.972222952421947006e-01,4.302498167157394193e-01,-4.402226364122868024e-02
1.232492963218407844e+01,1.253205394008927165e+00,7.770322889974274894e-01,8.680074665618698893e-01,3.183248969106667464e-02
7.474626516766289086e+00,1.601370351672401382e+00,5.169640741287484520e-01,5.786370831933022041e-01,-1.901370079810506264e-02
1.754408086022160518e+01,1.109482346910247053e+00,7.660406345032969577e-01,1.224943184725399981e+00,1.381355621268641753e-01
1.262261484943147849e+01,1.398820725061888925e+00,6.307768398103095198e-01,1.557599804817631162e+00,2.085708237304608192e-01
1.485639662545380801e+01,5.402539336377114587e-01,8.379443427780528530e-01,6.989951260677402800e-01,-8.644827655191249238e-03
3.857545855725163619e+00,2.863708760517814422e+00,5.813521025099208650e-01,1.359655723499718416e+00,1.344746170305153032e-01
5.534256270646066511e+00,1.202368159900903732e+00,5.496583249111658409e-01,1.910128019092245388e+00,3.121261324045482288e-01
8.697911533994314937e+00,1.877453437445293805e+00,6.617037532294132163e-01,1.033355991160166409e+00,6.040858666603602517e-02
1.261376308438914506e+01,2.434170281262643787e+00,6.720694907788555827e-01,1.092321038394795440e+00,7.415448321941055243e-02
4.373428305181676912e+00,2.771566831335492420e+00,7.369407009681789855e-01,1.535093222411444858e+00,2.337315685786129915e-01
1.584804731958321433e+01,2.277102707382386626e+00,8.036309212870275109e-01,6.853739470048100246e-01,-9.039882265703930164e-03
7.199953115657427460e+00,2.577366563744476924e+00,8.157161002092909730e-01,1.296042901139966341e+00,1.668904549363903200e-01
1.526188924802732139e+01,1.677621317652466804e+00,7.837157869016956324e-01,1.057644365044370316e+00,8.302468337635375562e-02
1.361299818169532294e+01,1.569862010771785998e+00,6.386317393438889489e-01,1.156080574070151634e+00,8.886796602101632025e-02
2.703820866456180028e+00,1.861124947241220351e+00,6.894731527746852384e-01,4.257829758055640124e-01,-5.864846214730292523e-03
1.379676199953985360e+01,1.602887336923935369e+00,5.517276318217975151e-01,1.578206915117935427e+00,1.943418091311572282e-01
1.617232027253393767e+01,1.517163725125389995e+00,8.202908748230870462e-01,1.511525568433566225e+00,2.745066380196847233e-01
1.994218867785536276e+01,2.541726908847564914e+00,5.434783259471460681e-01,2.447866989053059938e-01,-4.567025821681277437e-02
7.441076792054585276e+00,2.256853506472226822e+00,6.933910581950444296e-01,1.774124935863686803e+00,3.051563791683946647e-01
1.681548551017567616e+00,2.656683220346749863e+00,8.421647738757296331e-01,1.507335864740785292e+00,4.817388120689305442e-01
7.811310188573336255e+00,2.167065049561998524e+00,7.800343801469582505e-01,4.231763476937072666e-01,-4.719635386999948556e-02
1.211766077073844450e+01,1.678815461114306240e+00,8.555632094515498443e-01,4.942024579980885401e-01,-4.882157091877001309e-02
1.127659303135320279e+01,1.285156023498742694e+00,6.464985367198807786e-01,1.104704960156139171e+00,7.783520806111915435e-02
1.594248610316832515e+00,2.467124602573322445e+00,7.198029247684955001e-01,1.397843450867864101e+00,3.205136216718820763e-01
1.592264201899630471e+00,7.876211105886744557e-01,5.373282330530241291e-01,1.204719766142327009e+00,9.216232789014602855e-02
9.347153344323212210e+00,1.230577137465662441e+00,7.208357012749203596e-01,2.887273161404431687e-01,-5.790164332587686979e-02
1.767730337319891376e+01,2.132302398044796821e+00,6.922996390491582552e-01,1.827107491377273796e+00,3.283276376946100972e-01
2.356461947483699415e+00,1.339970745792414375e+00,7.554871615807976504e-01,1.052690168775250790e+00,1.080705708690440081e-01
1.676219527609382354e+01,9.315909430365014732e-01,8.386190943285258825e-01,9.774218321074965576e-01,7.465890400646767178e-02
1.118652569547814224e+01,5.878814389569321230e-01,7.492666215417514985e-01,1.538348623291741157e+00,2.662009377432514867e-01
1.777204904482178804e+01,2.990147531360780597e+00,5.473614251256786467e-01,1.596439599182763569e+00,1.936282748418683419e-01
7.771357486146359683e+00,2.205843305217141559e+00,5.570350597263624692e-01,1.536621603155583049e+00,1.799301449819780130e-01
1.650408285362788874e+01,5.781246845647243227e-01,6.898927332608266738e-01,1.104951471701082433e+00,8.793340430195072110e-02
1.158099195111958224e+01,5.626818827061590422e-01,8.211616309089682098e-01,1.674230984266022348e+00,4.034867329869591401e-01
3.973737157874491555e+00,6.154667464872625171e-01,7.126537539175364921e-01,7.030685663977999100e-01,-9.165811624474433372e-03
4.820550105779992656e+00,2.555909880726892514e+00,8.730166827959234821e-01,1.097434818501881182e+00,1.419800604107876452e-01
1.943698016472388801e+01,1.814604209642621369e+00,5.767005696338320941e-01,6.335965420214637600e-01,-1.338708263913847285e-02
6.782135194735801953e+00,2.985147658612690158e+00,6.163346373493597818e-01,7.225650532397781545e-01,-1.038173018012608639e-03
1.824781342708228449e+00,5.518383481901979470e-01,6.039531682475118846e-01,1.964901797076978873e+00,3.192188007876582967e-01
9.380220028168393398e+00,2.780561172105372680e+00,8.709490027368201881e-01,1.581855799718139055e+00,3.177175888419056515e-01
1.207335483849383095e+01,2.488808681737195272e+00,8.161569145741479625e-01,1.547901935969511422e+00,2.685849416772773113e-01
1.413220432394044579e+01,1.534498273555414016e+00,8.391276764464584703e-01,1.477277986790606734e+00,2.712250335537302881e-01
1.011149872127127036e+00,1.865529343885641955e+00,6.277539840065111676e-01,1.434306409391302051e+00,3.114701691968496666e-01
4.597622202691868054e+00,1.922315769023426046e+00,5.358261358535372221e-01,1.068440366002348263e+00,5.940644514363849910e-02
1.113331518648500662e+00,7.385265996929269994e-01,8.309553957973648819e-01,1.895267357901166960e+00,3.031085510570568076e-01
4.970156436802492195e+00,1.998054510846736020e+00,5.639507851148752859e-01,1.055235062434257687e+00,5.823094611837942997e-02
1.312257734707357315e+01,2.082979604578127475e+00,6.727295823007417575e-01,9.969213292870442444e-01,5.245129543419828344e-02
6.803533743429881930e+00,9.638354244632514334e-01,7.897939575293254633e-01,1.688989928991143641e-01,-7.699659518434870398e-02
4.694205608623170711e+00,6.941999388446480346e-01,6.771904915974595873e-01,1.925889722350467181e+00,3.875296387365488315e-01
1.548834592993641834e+01,5.755832378848769748e-01,5.142546005521162478e-01,1.787277822286771123e+00,2.620179412009268627e-01
1.113415663421874413e+01,2.945100893703732403e+00,8.000782918231675866e-01,1.550236437829956238e+00,2.543274551378922332e-01
1.311755935324488398e+01,1.865787762308939168e+00,5.825349275124626081e-01,2.218776652457929710e-01,-4.939817399775073975e-02
1.626600987003331156e+01,1.699118817549923444e+00,7.558901544163295627e-01,1.923620655012921787e+00,4.233647785734845348e-01
5.515175791299014918e+00,9.412664116975478779e-01,5.884613315883232554e-01,1.068990619729153213e+00,6.469579885318284262e-02
2.121173705461313563e+00,2.167202751905217273e+00,6.930034506388090820e-01,1.098913110290733908e+00,1.482126215863032170e-01
1.360690565397443486e+01,1.066120883108297779e+00,6.998518860461491187e-01,1.189442946549038815e+00,1.104135228459638823e-01
1.612208079027069374e+01,1.687927962917280977e+00,5.645795071909742724e-01,5.327596116903713375e-01,-2.506727850798877791e-02
1.083627931532878108e+01,2.472787588747918264e+00,5.933715538119112010e-01,2.920978429689316536e-01,-4.558015974485762900e-02
1.636675847860120925e+01,2.137189778164038767e+00,8.564941613018737243e-01,1.976986414528562053e+00,5.498170150263061995e-01
7.864894264779850097e+00,1.469563666000390567e+00,5.530649533876286217e-01,2.548538520974448218e-01,-4.673460924146123630e-02
1.458799619490361010e+01,5.504224169010971668e-01,5.637160257952897879e-01,3.866110290489033208e-01,-4.018144543861269097e-02
1.101173094114880691e+01,1.279197352533326004e+00,6.927167591730581941e-01,5.402882181640035197e-01,-2.945732391903407854e-02
7.221472664841995126e+00,6.496439502415736200e-01,6.130123480572485795e-01,1.766395634958927818e+00,2.883616754307586350e-01
1.373912178541833029e+01,2.421472746788559949e+00,7.036734472000832907e-01,1.150373147917142846e+00,9.303829517676157068e-02
3.330462247108038287e+00,2.398836774324929699e+00,8.695299619743654951e-01,1.278569755203091241e+00,2.492031024323034805e-01
1.044087681231160403e+01,1.607503197219344759e+00,8.137821064270315263e-01,1.217256660739067353e+00,1.451522923075541094e-01
1.417409127884203812e+01,5.736305987384205940e-01,5.371586944915452966e-01,1.489807061053299853e+00,1.705166407681273921e-01
1.461199580639835816e+01,7.340211103006423210e-01,8.480144974069995234e-01,9.931878182813664857e-01,8.532135255741632451e-02
3.286483812222911638e+00,8.490469241067972739e-01,5.888677562704739410e-01,3.341769579036259485e-01,-4.306019259444008457e-02
1.512450206281004839e+01,1.201994428488532884e+00,6.562995095773124232e-01,5.340922519637548715e-01,-2.864439328298101425e-02
3.064489306801342128e+00,6.147674327686082352e-01,7.553912167307538228e-01,1.340991837679422316e+00,1.525219440720421704e-01
1.615073666286168574e+01,1.106841091895077067e+00,7.951892793337447252e-01,4.628093139795111943e-01,-4.888476312408038260e-02
1.355398897764603561e+01,1.155504635650608680e+00,7.622024537173549552e-01,2.162160483137119116e-01,-6.861568323556571647e-02
5.536562710872800608e+00,1.504201069294781368e+00,6.636347326411085046e-01,1.728070573687590761e+00,2.824846555788302349e-01
1.182138298616238181e+01,1.994240699970425856e+00,8.246477022630557263e-01,1.251332525687250063e+00,1.571451853007972133e-01
1.847435872088746223e+01,2.130410462513385284e+00,7.799907358449539307e-01,8.734254964736988258e-01,3.135645110772598138e-02
1.949739529776986391e+00,1.926380522037804743e+00,5.967817047851503576e-01,7.473000174483761526e-01,4.960621261722981956e-02
1.453058102722382650e+01,1.615874705707585957e+00,8.732148729929725128e-01,1.006841414433404136e+00,8.654024513973128385e-02
1.387126162572731580e+01,2.910594713774487197e+00,7.486458288565130959e-01,8.044231904255276788e-01,1.412366286322609688e-02
1.286251340184288061e+01,1.592460071886726336e+00,8.459262068522699352e-01,4.879705451991345755e-01,-4.907687115465189653e-02
1.295553113293590464e+01,2.204915804469277596e+00,7.600519458844045007e-01,3.415122240414456556e-01,-5.452246953518731509e-02
7.013491758438116896e+00,2.954025689001078536e+00,6.950316305642353365e-01,1.055083148017954331e+00,6.661519876968541309e-02
1.424765065979732404e+00,1.859035800524229121e+00,6.883857543989796435e-01,5.125229763171520458e-01,1.156140867357101087e-01
8.319299979718214999e+00,5.146570466698801027e-01,7.746748371318342707e-01,1.640744984676143048e+00,3.358770441202010848e-01
1.734623315096781582e+01,1.252493945899361805e+00,5.203141889529021569e-01,1.568227183547380221e+00,1.866955792813322912e-01
1.091270812040673377e+01,8.093614143434306740e-01,7.789721035027249441e-01,1.471853094186237776e+00,2.481249503038245319e-01
6.188883878091328228e+00,1.171993333291070138e+00,7.763927344893090110e-01,1.007566995502393592e+00,7.042958989120731705e-02
5.388187807751116054e+00,1.633965186096825395e+00,7.233479880533850714e-01,1.318245396165947936e+00,1.536470785277382345e-01
1.093516627650507189e+01,2.547862140735905889e+00,7.488527401919700122e-01,6.079867241677126000e-01,-2.061047730376101145e-02
1.646409524142844916e+01,1.086720123642593183e+00,6.916821164926852950e-01,1.143997401357925270e+00,9.558250040217128318e-02
