S,theta
1.077165095341633929e+02,7.056089663444011784e-01
1.079001911355489796e+02,7.055600720162631401e-01
1.080841859566149310e+02,7.055115863014727040e-01
1.082684945314733795e+02,7.054635059745570924e-01
1.084531173951472169e+02,7.054158278328301890e-01
1.086380550835716718e+02,7.053685486962735229e-01
1.088233081335958730e+02,7.053216654074180303e-01
1.090088770829844123e+02,7.052751748312257041e-01
1.091947624704187660e+02,7.052290738549719107e-01
1.093809648354993413e+02,7.051833593881265960e-01
1.095674847187463143e+02,7.051380283622350476e-01
1.097543226616017336e+02,7.050930777308004327e-01
1.099414792064309125e+02,7.050485044691640057e-01
1.101289548965240073e+02,7.050043055743872022e-01
1.103167502760976220e+02,7.049604780651324010e-01
1.105048658902964007e+02,7.049170189815442411e-01
1.106933022851945339e+02,7.048739253851312725e-01
1.108820600077974348e+02,7.048311943586467176e-01
1.110711396060432747e+02,7.047888230059699000e-01
1.112605416288046030e+02,7.047468084519883380e-01
1.114502666258898813e+02,7.047051478424778415e-01
1.116403151480451612e+02,7.046638383439849385e-01
1.118306877469556468e+02,7.046228771437086369e-01
1.120213849752472441e+02,7.045822614493815195e-01
1.122124073864882803e+02,7.045419884891520601e-01
1.124037555351910100e+02,7.045020555114658301e-01
1.125954299768132501e+02,7.044624597849487024e-01
1.127874312677598994e+02,7.044231985982880584e-01
1.129797599653850000e+02,7.043842692601158806e-01
1.131724166279926891e+02,7.043456690988910696e-01
1.133654018148392026e+02,7.043073954627819822e-01
1.135587160861344955e+02,7.042694457195498581e-01
1.137523600030437905e+02,7.042318172564312473e-01
1.139463341276891981e+02,7.041945074800224358e-01
1.141406390231514081e+02,7.041575138161618730e-01
1.143352752534712948e+02,7.041208337098148196e-01
1.145302433836515519e+02,7.040844646249571070e-01
1.147255439796582976e+02,7.040484040444594527e-01
1.149211776084228092e+02,7.040126494699721071e-01
1.151171448378430711e+02,7.039771984218092804e-01
1.153134462367854951e+02,7.039420484388351218e-01
1.155100823750865118e+02,7.039071970783483678e-01
1.157070538235542898e+02,7.038726419159682113e-01
1.159043611539703136e+02,7.038383805455202813e-01
1.161020049390911169e+02,7.038044105789236227e-01
1.162999857526498033e+02,7.037707296460755657e-01
1.164983041693581782e+02,7.037373353947411481e-01
1.166969607649076721e+02,7.037042254904379845e-01
1.168959561159715719e+02,7.036713976163253559e-01
1.170952908002064845e+02,7.036388494730915211e-01
1.172949653962540992e+02,7.036065787788425840e-01
1.174949804837427649e+02,7.035745832689903612e-01
1.176953366432892949e+02,7.035428606961416920e-01
1.178960344565005300e+02,7.035114088299884161e-01
1.180970745059751295e+02,7.034802254571961289e-01
1.182984573753052047e+02,7.034493083812949354e-01
1.185001836490780107e+02,7.034186554225697607e-01
1.187022539128776799e+02,7.033882644179509924e-01
1.189046687532868845e+02,7.033581332209066783e-01
1.191074287578885844e+02,7.033282597013330584e-01
1.193105345152676762e+02,7.032986417454469841e-01
1.195139866150127261e+02,7.032692772556790040e-01
1.197177856477177187e+02,7.032401641505656720e-01
1.199219322049837047e+02,7.032113003646428551e-01
1.201264268794204497e+02,7.031826838483399289e-01
1.203312702646486088e+02,7.031543125678734185e-01
1.205364629553007489e+02,7.031261845051414161e-01
1.207420055470235241e+02,7.030982976576198862e-01
1.209478986364793229e+02,7.030706500382563062e-01
1.211541428213479747e+02,7.030432396753669710e-01
1.213607387003284828e+02,7.030160646125324098e-01
1.215676868731407723e+02,7.029891229084950233e-01
1.217749879405274527e+02,7.029624126370550563e-01
1.219826425042555087e+02,7.029359318869697892e-01
1.221906511671180908e+02,7.029096787618503983e-01
1.223990145329362633e+02,7.028836513800609254e-01
1.226077332065607237e+02,7.028578478746174696e-01
1.228168077938735792e+02,7.028322663930877123e-01
1.230262389017901370e+02,7.028069050974905529e-01
1.232360271382605958e+02,7.027817621641967438e-01
1.234461731122718788e+02,7.027568357838298585e-01
1.236566774338493673e+02,7.027321241611672598e-01
1.238675407140586628e+02,7.027076255150421780e-01
1.240787635650072644e+02,7.026833380782460114e-01
1.242903465998468278e+02,7.026592600974310709e-01
1.245022904327742026e+02,7.026353898330137682e-01
1.247145956790337067e+02,7.026117255590782484e-01
1.249272629549187883e+02,7.025882655632808005e-01
1.251402928777738310e+02,7.025650081467542662e-01
1.253536860659959160e+02,7.025419516240135609e-01
1.255674431390366550e+02,7.025190943228607487e-01
1.257815647174039526e+02,7.024964345842914515e-01
1.259960514226638253e+02,7.024739707624018115e-01
1.262109038774422061e+02,7.024517012242950109e-01
1.264261227054267636e+02,7.024296243499887904e-01
1.266417085313686783e+02,7.024077385323239664e-01
1.268576619810844903e+02,7.023860421768730600e-01
1.270739836814578752e+02,7.023645337018482593e-01
1.272906742604415200e+02,7.023432115380119356e-01
1.275077343470589000e+02,7.023220741285869373e-01
1.277251645714061397e+02,7.023011199291657736e-01
1.279429655646536759e+02,7.022803474076224628e-01
1.281611379590486308e+02,7.022597550440241587e-01
1.283796823879158921e+02,7.022393413305424437e-01
1.285985994856603725e+02,7.022191047713659540e-01
1.288178898877688425e+02,7.021990438826140046e-01
1.290375542308117360e+02,7.021791571922488817e-01
1.292575931524449970e+02,7.021594432399904662e-01
1.294780072914118421e+02,7.021399005772304136e-01
1.296987972875447497e+02,7.021205277669474443e-01
1.299199637817673079e+02,7.021013233836216338e-01
1.301415074160959193e+02,7.020822860131513687e-01
1.303634288336418479e+02,7.020634142527691912e-01
1.305857286786130089e+02,7.020447067109585326e-01
1.308084075963158170e+02,7.020261620073713349e-01
1.310314662331570617e+02,7.020077787727456720e-01
1.312549052366458682e+02,7.019895556488239263e-01
1.314787252553954886e+02,7.019714912882716318e-01
1.317029269391252058e+02,7.019535843545968712e-01
1.319275109386621807e+02,7.019358335220695633e-01
1.321524779059433570e+02,7.019182374756420817e-01
1.323778284940176491e+02,7.019007949108700961e-01
1.326035633570473067e+02,7.018835045338329692e-01
1.328296831503101316e+02,7.018663650610561522e-01
1.330561885302012968e+02,7.018493752194328028e-01
1.332830801542353925e+02,7.018325337461470692e-01
1.335103586810481033e+02,7.018158393885960411e-01
1.337380247703983116e+02,7.017992909043145877e-01
1.339660790831699444e+02,7.017828870608981973e-01
1.341945222813738212e+02,7.017666266359281479e-01
1.344233550281497287e+02,7.017505084168964569e-01
1.346525779877682112e+02,7.017345312011311620e-01
1.348821918256325603e+02,7.017186937957220483e-01
1.351121972082807190e+02,7.017029950174473729e-01
1.353425948033872430e+02,7.016874336927003686e-01
1.355733852797652617e+02,7.016720086574167459e-01
1.358045693073683253e+02,7.016567187570023068e-01
1.360361475572924235e+02,7.016415628462615572e-01
1.362681207017780025e+02,7.016265397893255429e-01
1.365004894142115575e+02,7.016116484595821268e-01
1.367332543691283888e+02,7.015968877396042691e-01
1.369664162422135689e+02,7.015822565210814155e-01
1.371999757103045283e+02,7.015677537047489976e-01
1.374339334513928463e+02,7.015533782003202656e-01
1.376682901446262406e+02,7.015391289264159003e-01
1.379030464703105565e+02,7.015250048104989533e-01
1.381382031099117000e+02,7.015110047888037936e-01
1.383737607460575987e+02,7.014971278062716031e-01
1.386097200625402763e+02,7.014833728164813209e-01
1.388460817443177575e+02,7.014697387815851393e-01
1.390828464775160569e+02,7.014562246722414462e-01
1.393200149494312541e+02,7.014428294675494335e-01
1.395575878485313410e+02,7.014295521549850365e-01
1.397955658644583821e+02,7.014163917303347651e-01
1.400339496880304182e+02,7.014033471976328649e-01
1.402727400112434850e+02,7.013904175690970355e-01
1.405119375272736022e+02,7.013776018650644817e-01
1.407515429304787631e+02,7.013648991139305178e-01
1.409915569164013505e+02,7.013523083520850632e-01
1.412319801817693872e+02,7.013398286238502477e-01
1.414728134244991509e+02,7.013274589814199045e-01
1.417140573436969930e+02,7.013151984847977305e-01
1.419557126396614706e+02,7.013030462017366684e-01
1.421977800138852501e+02,7.012910012076780664e-01
1.424402601690571828e+02,7.012790625856930582e-01
1.426831538090644642e+02,7.012672294264210571e-01
1.429264616389944820e+02,7.012555008280123570e-01
1.431701843651370325e+02,7.012438758960690688e-01
1.434143226949862253e+02,7.012323537435858345e-01
1.436588773372426999e+02,7.012209334908930947e-01
1.439038490018155301e+02,7.012096142655990239e-01
1.441492383998243838e+02,7.011983952025329092e-01
1.443950462436015130e+02,7.011872754436876409e-01
1.446412732466939133e+02,7.011762541381642011e-01
1.448879201238652854e+02,7.011653304421153754e-01
1.451349875910982234e+02,7.011545035186905750e-01
1.453824763655960339e+02,7.011437725379799923e-01
1.456303871657855211e+02,7.011331366769610884e-01
1.458787207113181239e+02,7.011225951194430817e-01
1.461274777230725306e+02,7.011121470560137681e-01
1.463766589231567821e+02,7.011017916839854536e-01
1.466262650349102330e+02,7.010915282073422183e-01
1.468762967829057118e+02,7.010813558366870701e-01
1.471267548929516238e+02,7.010712737891886537e-01
1.473776400920939977e+02,7.010612812885307354e-01
1.476289531086187310e+02,7.010513775648592460e-01
1.478806946720534938e+02,7.010415618547315431e-01
1.481328655131701169e+02,7.010318334010654517e-01
1.483854663639864100e+02,7.010221914530885279e-01
1.486384979577686067e+02,7.010126352662879867e-01
1.488919610290331832e+02,7.010031641023608540e-01
1.491458563135492454e+02,7.009937772291643387e-01
1.494001845483404622e+02,7.009844739206673170e-01
1.496549464716873956e+02,7.009752534569007043e-01
1.499101428231294619e+02,7.009661151239092725e-01
1.501657743434670635e+02,7.009570582137043537e-01
1.504218417747642604e+02,7.009480820242151022e-01
1.506783458603500776e+02,7.009391858592419755e-01
1.509352873448212335e+02,7.009303690284094390e-01
1.511926669740441298e+02,7.009216308471186707e-01
1.514504854951571247e+02,7.009129706365025969e-01
1.517087436565724943e+02,7.009043877233784858e-01
1.519674422079788201e+02,7.008958814402037607e-01
1.522265819003430352e+02,7.008874511250290373e-01
1.524861634859126980e+02,7.008790961214550475e-01
1.527461877182180956e+02,7.008708157785862314e-01
1.530066553520744037e+02,7.008626094509873283e-01
1.532675671435840172e+02,7.008544764986401887e-01
1.535289238501385967e+02,7.008464162868981440e-01
1.537907262304213987e+02,7.008384281864447063e-01
1.540529750444093509e+02,7.008305115732490487e-01
1.543156710533753255e+02,7.008226658285245936e-01
1.545788150198903566e+02,7.008148903386852702e-01
1.548424077078258279e+02,7.008071844953054352e-01
1.551064498823555766e+02,7.007995476950757974e-01
1.553709423099586786e+02,7.007919793397640040e-01
1.556358857584207556e+02,7.007844788361723420e-01
1.559012809968368742e+02,7.007770455960977696e-01
1.561671287956135359e+02,7.007696790362909489e-01
1.564334299264710069e+02,7.007623785784156123e-01
1.567001851624454787e+02,7.007551436490100372e-01
1.569673952778913986e+02,7.007479736794459679e-01
1.572350610484836295e+02,7.007408681058910904e-01
1.575031832512197241e+02,7.007338263692681757e-01
1.577717626644222548e+02,7.007268479152175544e-01
1.580408000677409746e+02,7.007199321940588144e-01
1.583102962421551183e+02,7.007130786607517203e-01
1.585802519699756488e+02,7.007062867748596879e-01
1.588506680348476436e+02,7.006995560005114809e-01
1.591215452217523705e+02,7.006928858063642407e-01
1.593928843170097025e+02,7.006862756655664048e-01
1.596646861082804207e+02,7.006797250557211809e-01
1.599369513845682320e+02,7.006732334588503530e-01
1.602096809362227816e+02,7.006668003613574225e-01
1.604828755549409607e+02,7.006604252539931910e-01
1.607565360337698337e+02,7.006541076318186789e-01
1.610306631671088269e+02,7.006478469941710419e-01
1.613052577507119452e+02,7.006416428446278211e-01
1.615803205816902164e+02,7.006354946909723047e-01
1.618558524585138798e+02,7.006294020451599991e-01
1.621318541810147167e+02,7.006233644232827684e-01
1.624083265503884945e+02,7.006173813455367494e-01
1.626852703691971271e+02,7.006114523361872681e-01
1.629626864413711189e+02,7.006055769235359776e-01
1.632405755722118386e+02,7.005997546398878839e-01
1.635189385683939634e+02,7.005939850215179288e-01
1.637977762379675823e+02,7.005882676086390148e-01
1.640770893903608680e+02,7.005826019453694764e-01
1.643568788363821227e+02,7.005769875797003277e-01
1.646371453882223079e+02,7.005714240634640655e-01
1.649178898594574036e+02,7.005659109523029171e-01
1.651991130650505113e+02,7.005604478056373097e-01
1.654808158213549518e+02,7.005550341866346731e-01
1.657629989461155731e+02,7.005496696621789088e-01
1.660456632584719046e+02,7.005443538028394146e-01
1.663288095789602608e+02,7.005390861828406646e-01
1.666124387295161569e+02,7.005338663800321219e-01
1.668965515334767247e+02,7.005286939758585962e-01
1.671811488155830148e+02,7.005235685553301561e-01
1.674662314019825260e+02,7.005184897069924865e-01
1.677518001202315077e+02,7.005134570228985780e-01
1.680378557992973469e+02,7.005084700985785284e-01
1.683243992695610700e+02,7.005035285330114547e-01
1.686114313628196442e+02,7.004986319285971819e-01
1.688989529122884790e+02,7.004937798911270441e-01
1.691869647526037852e+02,7.004889720297566846e-01
1.694754677198250761e+02,7.004842079569776336e-01
1.697644626514374124e+02,7.004794872885899970e-01
1.700539503863541313e+02,7.004748096436743676e-01
1.703439317649189775e+02,7.004701746445660682e-01
1.706344076289085478e+02,7.004655819168259523e-01
1.709253788215353893e+02,7.004610310892155356e-01
1.712168461874494483e+02,7.004565217936695731e-01
1.715088105727410550e+02,7.004520536652698581e-01
1.718012728249433962e+02,7.004476263422189097e-01
1.720942337930349026e+02,7.004432394658139938e-01
1.723876943274416931e+02,7.004388926804219206e-01
1.726816552800400473e+02,7.004345856334530662e-01
1.729761175041589070e+02,7.004303179753356146e-01
1.732710818545823201e+02,7.004260893594913551e-01
1.735665491875519990e+02,7.004218994423101474e-01
1.738625203607696790e+02,7.004177478831253856e-01
1.741589962333996766e+02,7.004136343441891288e-01
1.744559776660714192e+02,7.004095584906486760e-01
1.747534655208819174e+02,7.004055199905210305e-01
1.750514606613981812e+02,7.004015185146701405e-01
1.753499639526598912e+02,7.003975537367829185e-01
1.756489762611817582e+02,7.003936253333449269e-01
1.759484984549559670e+02,7.003897329836177299e-01
1.762485314034553312e+02,7.003858763696158007e-01
1.765490759776347716e+02,7.003820551760828739e-01
1.768501330499346693e+02,7.003782690904696295e-01
1.771517034942829412e+02,7.003745178029108231e-01
1.774537881860979383e+02,7.003708010062030809e-01
1.777563880022906631e+02,7.003671183957822510e-01
1.780595038212675263e+02,7.003634696697017548e-01
1.783631365229328196e+02,7.003598545286102706e-01
1.786672869886912167e+02,7.003562726757299739e-01
1.789719561014505018e+02,7.003527238168354430e-01
1.792771447456239287e+02,7.003492076602321204e-01
