lr,bsz,D,N,L,L_noisy
5.494081188359942495e-04,9.951086726842225971e+02,1.285077661458230214e+00,9.128171456332020983e-02,2.241606050851727616e+01,2.241975753637328594e+01
2.582268268632704599e-03,1.624659822321859224e+02,5.385933872070285133e+02,1.231911124733862550e+00,7.854211850060124789e+00,7.856344054223463935e+00
1.325169561940251937e-04,2.457971615452044318e+02,2.468194398644298904e+00,2.113750236586130260e+00,1.106994101438621314e+01,1.106671415980911632e+01
7.168472450483662044e-04,1.153554646366558956e+02,7.120378134374288948e+01,6.665516289134870709e-01,9.000343918991069003e+00,9.004889910595643698e+00
2.805411878637628642e-03,4.675895333820529913e+02,2.844661534855021934e+00,5.980033207052039973e-02,1.963888936106417660e+01,1.964731105233106945e+01
2.903717560600333619e-04,5.982814301207888974e+01,1.077904065037658121e+00,1.245339324485906563e+00,1.191167001226858346e+01,1.191276196941759657e+01
1.216021555875128552e-03,8.646909594961601897e+01,1.107714300896426352e+01,5.784857382817175375e-02,1.572625660792471258e+01,1.572138543577082359e+01
1.471734931634454194e-03,9.943879363575243815e+02,1.814512921476462566e+02,2.753398366640829042e-01,1.129718969680307161e+01,1.130170221108675754e+01
2.245173433991181147e-03,1.830283382018858447e+02,2.412498164827347011e+02,2.613692739442249335e-01,1.045208434911804751e+01,1.045391767272820438e+01
1.345464486202023078e-03,1.916564946273441137e+03,5.169796841839938928e+00,6.656709231719824815e-02,2.239902351191860674e+01,2.239870161846343066e+01
7.823860953671246113e-04,4.934991491855082018e+02,1.168705132141577252e+02,3.641937361964610043e-01,1.028355792960658022e+01,1.027744343395888826e+01
4.417053711218903536e-04,1.464599091177270793e+02,1.068225663094139151e+02,1.287672671264066038e+00,7.927513272095565888e+00,7.927201321140918466e+00
1.219956368870707538e-03,5.202012844254204538e+02,7.101041404763469700e+01,8.959350845070759850e-02,1.431616895322090421e+01,1.431526586435131243e+01
1.616710914020745527e-04,1.734946332419122200e+03,1.831113481837561174e+00,2.776760301848507639e-01,2.056645743493553624e+01,2.056550717245558246e+01
3.489240241146380431e-04,5.647629391947516808e+01,7.452515578797853379e+01,2.988687730191878167e+00,7.256870523365419601e+00,7.255603127360758187e+00
6.062043818912016789e-03,1.526744120849282808e+03,1.896711021611818637e+02,8.245173043299615090e-01,1.016822223078178311e+01,1.017111414409092696e+01
1.719594164356560984e-04,8.393879175243815780e+02,4.041885112466738761e+00,5.268915532522718687e-02,2.076139370396506578e+01,2.076012756523585878e+01
9.411251571910368924e-04,1.538317331203857748e+03,7.412081548081067695e+02,5.889682860733520819e-02,2.066190801192294302e+01,2.066320609563175381e+01
5.979042867294199516e-03,9.397196855880251860e+02,2.236229412577663922e+01,1.409173999889168916e-01,1.547380663764112185e+01,1.546807419357919144e+01
4.086053972694711316e-03,1.909502753815617098e+03,1.679005835153055770e+01,2.319853380844505431e-01,1.668627068385751500e+01,1.668329890008255134e+01
3.254623316671500653e-04,9.472591554158306337e+01,3.902992550562441210e+01,8.162278304103207205e+00,6.432532389546114615e+00,6.432511726733497248e+00
7.280566146641049164e-04,6.764933696240448171e+02,1.911076323899892770e+01,2.282499556351989534e-01,1.338746134615275807e+01,1.338478166948024395e+01
4.200509391965088590e-04,6.951604674519170146e+01,1.034991427259587482e+00,4.584358663540398782e-01,1.365878762359690590e+01,1.365890486753230526e+01
3.021655591566685221e-04,2.806333722659470595e+02,3.068856882255585106e+02,1.930502963330714028e+00,7.173404222025320465e+00,7.173258251406727126e+00
4.381699940293717530e-04,1.556708679753164461e+03,1.932778523603158716e+00,1.979776361745195556e+00,1.638171053604656890e+01,1.638228376110255269e+01
6.177157726845532507e-03,1.289992672463873078e+03,1.163430835324361867e+00,7.630353472954352068e-01,1.954246508693509909e+01,1.954147778990814999e+01
4.803068936139616094e-03,4.720581711224443779e+02,1.294962366946703547e+01,5.536699363776477867e+00,8.647155984031286380e+00,8.649081487237044286e+00
1.293048089137927492e-03,2.347082971472616464e+02,1.238678960755737357e+01,4.266852438922529855e-01,1.121542582362241802e+01,1.121133793015890667e+01
1.345856086811929916e-03,1.174785637378320416e+03,9.638647755402716939e+02,3.682938232877871254e+00,6.507758543143319585e+00,6.506564226927022077e+00
8.156058999490328927e-04,2.283570655076066771e+02,4.375591585399306496e+02,4.450351083039003064e-01,9.320985727551430955e+00,9.325582046949605797e+00
2.493712709366440079e-03,5.389863065485372573e+01,1.000526682208597720e+02,3.300500661241548173e+00,7.170271375949669235e+00,7.169026129343165188e+00
4.023895121825125931e-03,1.131307149115168471e+02,3.927890918107928542e+02,4.036210074889185151e+00,6.734239381954726156e+00,6.738862266200722040e+00
7.734038231935378392e-04,3.815594600549728170e+02,6.649083185256463580e+00,4.233223067953420404e+00,9.315155768403347025e+00,9.316216153268346289e+00
3.523502023655943061e-03,2.737139821412112042e+02,3.331394537968657232e+01,1.224258565728458675e-01,1.327751014089588999e+01,1.327680356478389356e+01
8.082317952213613835e-03,1.762216294152293585e+03,7.782200107398654154e+02,1.880881720214461206e-01,1.235508689257694570e+01,1.235536834780023341e+01
2.233028476240662107e-03,2.263527275098186067e+02,9.791656174613839525e+00,2.563002064210062048e-01,1.248930685346316949e+01,1.249412511945059556e+01
3.264505495155167747e-03,3.137031906675684354e+02,6.048536579889650966e+01,5.564149700336999682e-02,1.570681962705355339e+01,1.570588602361830688e+01
1.507377131068969817e-04,1.465042662869622916e+02,1.963647031329596615e+01,7.243164677863782319e-02,1.482660304436612009e+01,1.482327103509631350e+01
3.180319037702320243e-04,1.229074107234155804e+02,6.011069486192212707e+00,1.711719907672246688e-01,1.341308959110006072e+01,1.341460842064985037e+01
4.444287491692752484e-04,5.904275465775222642e+01,7.003973758059469219e+02,3.070156699007736134e-01,1.078055185736038979e+01,1.078272667044562283e+01
5.679778362114840627e-04,8.669607695982830364e+01,3.450518905212007326e+01,4.799016430243335241e-01,9.822027063556042492e+00,9.824614250942573790e+00
3.262792536229989267e-03,1.670550405494591132e+03,3.332930825640688965e+01,5.596065084304386456e-02,1.920867980955032905e+01,1.920411075000668433e+01
2.223988931807878021e-04,2.005189419867232630e+02,7.556689042756192798e+00,1.227973132397085054e+00,9.902700556243022589e+00,9.903912656587788632e+00
3.084505572829791928e-04,1.140407242695039685e+02,9.395490619901986520e+02,2.958321882401480973e+00,7.138199870269658298e+00,7.138417546189811169e+00
8.957338372394482457e-04,3.826135021437933688e+02,2.292470531315309312e+00,2.042349858898896198e+00,1.200755115514019700e+01,1.200681889220719434e+01
4.636106777864767471e-03,2.876987416699872142e+02,3.603144416508325065e+00,1.174404786168277148e+00,1.161280353712814950e+01,1.161139337641278146e+01
8.157240296251377226e-04,6.801701410043518763e+02,5.716147832406047655e+02,3.998736283518167234e-01,9.607220116483935257e+00,9.608636808502037496e+00
3.674503854138716323e-03,1.818576839147271357e+03,5.511839936453174715e+00,2.454206918871679743e-01,1.872789262472007721e+01,1.872769722930582859e+01
4.672406534451138335e-04,1.227298293220396630e+02,3.122877850328586646e+02,3.471762093173550445e-01,9.953354122244464364e+00,9.953221883670122949e+00
6.414112990228254237e-04,3.928580194599005608e+02,1.458482408558504773e+01,4.550534869862375986e-01,1.145505743814989685e+01,1.146107305828254930e+01
9.107510390751315937e-04,1.699992604654249817e+02,2.344311107404837280e+00,3.297813378140859619e+00,1.021219010277498818e+01,1.021236740924300967e+01
2.142594840413931587e-04,1.218775839572304676e+03,2.763985371849477346e+01,2.181348897668791142e+00,1.006805481846039108e+01,1.006457734880637034e+01
4.691406318067690095e-04,1.138131033791749616e+02,1.255012373501886547e+00,7.629531510959539631e+00,1.012096750318229965e+01,1.011820109000357348e+01
4.672666867445128005e-04,5.937183061684887662e+02,3.857275499401598609e+02,1.291539304718874459e-01,1.279443747644229745e+01,1.279214863454128270e+01
1.432809174654492423e-03,1.573508587051876759e+02,9.037666366911638605e+00,8.466428390966621587e-01,1.008711717113339823e+01,1.008226874429908548e+01
1.879650860750727492e-04,1.156941912439862108e+03,4.926964712456766051e+02,9.240988185428813395e-01,8.494166907890861040e+00,8.497426965428632073e+00
3.374307695712577826e-03,6.154408586306981022e+01,3.086675296829868742e+01,1.617302688038211977e+00,8.174310675836832019e+00,8.179893764388033617e+00
3.202757648961499642e-03,8.184022543478703255e+02,7.286261006638454774e+00,4.659882161445504600e+00,1.062447043374479172e+01,1.062256983617021788e+01
2.323084195467785187e-03,5.977472817631627322e+02,1.718206750460591934e+02,3.168765629800837313e+00,7.076245164567783519e+00,7.078965650447324620e+00
4.096084970955611647e-04,1.282353484341445665e+03,1.554683938283824496e+01,3.589211976021497552e+00,1.045571318399274396e+01,1.045344950195072542e+01
5.153514812538746888e-03,5.341158198027078896e+01,2.928140525090358324e+02,4.145959716990038069e-01,9.936158903201164350e+00,9.934089170237406563e+00
4.807353453904945092e-04,1.817054289240773528e+02,3.437800515611673973e+02,5.849100806458291224e+00,6.173607809766842536e+00,6.168335634921562338e+00
4.674389553584555189e-04,7.413982017996244167e+01,7.200368798812772866e+02,1.804578297017150890e+00,7.842475646939323752e+00,7.842285782645360470e+00
2.217854286193301919e-04,7.749529980787946215e+02,7.051160038244645989e+00,4.108765266597934840e+00,1.046672180163241173e+01,1.047041380761432805e+01
1.229954927745784772e-04,1.404061719211333411e+03,2.702755030722358676e+00,2.351056598558453614e-01,1.902423216668449513e+01,1.902801459861544942e+01
1.985722082542770023e-03,4.786689270555896201e+02,7.067765480960360946e+00,1.029855328471227738e+00,1.143750069894820420e+01,1.143907537849241685e+01
8.764616958062268004e-04,5.403736256551067640e+01,1.445364592783487865e+02,2.796135991513459373e+00,7.304912873183500466e+00,7.304096040093774000e+00
2.885942826426398516e-04,6.091830582561658503e+02,5.338269480215595308e+01,4.783450479140908485e+00,7.392442253133740593e+00,7.396050847832076336e+00
5.560854461079642623e-04,5.678914886130647801e+02,1.744922031768735948e+01,5.948671855895241167e-01,1.127266461399767294e+01,1.127788267176728887e+01
7.716580101769116582e-04,6.639914822110188197e+02,3.161043520852262034e+00,4.484149923192305209e+00,1.157371618573288963e+01,1.157140549968698551e+01
3.283230699065408905e-04,3.684170468329596702e+02,7.854651700227943820e+02,1.424588825080593812e-01,1.264871192350923224e+01,1.264950670891027862e+01
3.185145080039698297e-04,1.603863661750652454e+03,2.850694164636062844e+00,8.564547732641816791e-02,2.220308488297720473e+01,2.220292408977974574e+01
1.451067563717226222e-04,6.145611114184918478e+01,1.713060141598698181e+02,8.079392248432398782e-02,1.444027553943756104e+01,1.443833761605023724e+01
2.417060865190145881e-04,9.372699977937876383e+02,9.128140881398431929e+02,5.390487885602390783e-02,2.329817706495849805e+01,2.329464012436353215e+01
1.041005464942228772e-04,4.440192257716666404e+02,2.012236327277531700e+01,1.094191335664198350e+00,9.766131738672566343e+00,9.763627279808114068e+00
5.485032895480915476e-04,1.313164509383149152e+03,2.035482846128066470e+01,4.694416530281491640e-01,1.318125330063834966e+01,1.318158295856137130e+01
2.150882546115540333e-04,5.970288324957761006e+02,1.340066482408094117e+01,3.876770277031277079e+00,9.073922607280575647e+00,9.074687229610484351e+00
1.012301967182327456e-03,5.122461107644750200e+01,7.655839443732735283e+00,1.289423040274385368e+00,9.270494056632742286e+00,9.270912764209175094e+00
7.670010276655618228e-03,9.713529819767485378e+02,1.356808680501201252e+02,4.946511436247089222e+00,7.588839875850482031e+00,7.592684064507337460e+00
9.019182782447458541e-04,5.400169948673574254e+02,1.738421734726195567e+01,1.262241491326618004e+00,1.002518394642107680e+01,1.002311290507521946e+01
6.412001103099602495e-04,8.308369587635107223e+01,2.800413262362188149e+01,4.248536273609024305e-01,1.013597844100717182e+01,1.013219618848446046e+01
6.567859249532253911e-03,4.694203280708601369e+02,4.467794849971460813e+00,6.531552864246633616e-01,1.320719679730198592e+01,1.320365346248024352e+01
1.344326250620026539e-03,3.916575760726910289e+02,6.954651435118238112e+01,1.642022051955513318e+00,8.069223740361463726e+00,8.070410038503251116e+00
1.292641590347703637e-03,1.321796090095006775e+03,1.739518518258427378e+02,8.667811287644252571e-01,9.540418803152888927e+00,9.538800028879172999e+00
3.306793418746126136e-04,1.098604202609463300e+03,6.937715961870957244e+02,7.191608105586015931e-01,8.703232427347908029e+00,8.698282987981157177e+00
5.401069533192650284e-03,1.727494110692619643e+03,6.559177372743214107e+01,1.933113085946274401e+00,1.041214567595457297e+01,1.041492109980197789e+01
9.817239258814385028e-03,1.233952700218189193e+03,3.034248945257444596e+00,3.380913828134704535e-01,1.891542841882435511e+01,1.891962943050916124e+01
1.434194045271176040e-04,2.025178426965657366e+02,1.962844644642479652e+00,1.332222213004336242e-01,1.628207200301552149e+01,1.628261463533560160e+01
4.736924960027367711e-04,5.829860407186114344e+02,9.659354575385395947e+02,1.370609706052430821e-01,1.304802633742680662e+01,1.304995691318127449e+01
5.036032845258266340e-03,5.555134514878512420e+01,3.146191750061800008e+01,7.530808413513109478e+00,6.738526550901958068e+00,6.734336438770808897e+00
2.223505821891261832e-04,9.413228577802254904e+02,2.276012978220043692e+02,6.574544677803277004e+00,6.446039164297991064e+00,6.441797158812632595e+00
2.925699415076851717e-03,5.474522316311740724e+02,2.919573557014021770e+00,1.881040492840943656e+00,1.249086383643129139e+01,1.249135148196177880e+01
2.825304724302894841e-03,1.931900136004196838e+03,4.774335242863432995e+02,8.414371865322786803e+00,6.644514063584517238e+00,6.645143089990757090e+00
1.901580118587113807e-03,1.330584967598018977e+02,1.645857757849461578e+01,6.494786660646748366e+00,7.138281208423045143e+00,7.137702985734694749e+00
4.678327706943906329e-04,6.153708068380312568e+01,2.242790053600388411e+00,1.038572663516069972e-01,1.555545915360567832e+01,1.555459207650570264e+01
2.038761732148426133e-03,9.549223006514841927e+01,6.533188901682449057e+01,9.292843714000547095e+00,6.200289989992285200e+00,6.198404343369060321e+00
1.775970614991571753e-03,1.702835858860567214e+03,2.639293209600175327e+00,8.706278777456034845e+00,1.426036475904075473e+01,1.426469294527551845e+01
2.825757709876753222e-03,9.102068282370381667e+02,2.411811344312183394e+02,1.605151198600473506e-01,1.241844555233603486e+01,1.241587570367013882e+01
6.329719145851933539e-04,1.524617486425600816e+02,1.361616440931177863e+01,1.038179584519660859e+00,9.355468001891104279e+00,9.355068270359659266e+00
1.846934567859676111e-03,1.690978876725856708e+03,1.271838883132744513e+02,1.955983407170031718e+00,9.133497623375621544e+00,9.136615029671727228e+00
1.084926954680148195e-04,1.844373025064461899e+03,1.258950210347480692e+02,1.540484396473273121e-01,1.410137301659142572e+01,1.409831235167825625e+01
1.366218020737772058e-04,8.903200546767427568e+02,6.307227908878892464e+01,3.035427309177642918e+00,8.158392273821119645e+00,8.158824961812266352e+00
2.460149478653368585e-04,4.353651527965656669e+02,8.173258361471521312e+02,1.811159319223654696e-01,1.168640537573183202e+01,1.168606200181498345e+01
1.389078656575211325e-04,1.252784036108292298e+02,7.747747221805095705e+02,4.290406942620116126e+00,6.695471666204863226e+00,6.697324991363801772e+00
9.054650005562579936e-04,5.101667683990178261e+02,4.717048333127983994e+00,3.112177422655280967e+00,1.068278885847567317e+01,1.067545323376624999e+01
2.627842948302923625e-03,9.407678463134418223e+01,5.613528577131979347e+01,8.348771291587031129e+00,6.330232382420780901e+00,6.329342680349703265e+00
