t,x,v,viscoelastic_damping_force,dv_dt
2.374074814962992264e+01,1.028969773636925905e-01,1.233113010945545485e+00,3.322460979367842376e-02,-1.366686350643848413e-01
2.374674934986997243e+01,1.102946255412331628e-01,1.232268343638506236e+00,3.386372137310768304e-02,-1.448324986120064217e-01
2.375275055011001868e+01,1.176870577888616543e-01,1.231374651878161419e+00,3.450039729043111181e-02,-1.530070088886965607e-01
2.375875175035006848e+01,1.250739796553414773e-01,1.230431869045650828e+00,3.513461544312051349e-02,-1.611930796145995270e-01
2.376475295059011472e+01,1.324550962233667917e-01,1.229439923027233927e+00,3.576635374784899873e-02,-1.693916245455952263e-01
2.377075415083016452e+01,1.398301121095973376e-01,1.228398736214286746e+00,3.639559014049401076e-02,-1.776035576830454765e-01
2.377675535107021076e+01,1.471987314646235334e-01,1.227308225503305206e+00,3.702230257613428610e-02,-1.858297935254990818e-01
2.378275655131026056e+01,1.545606579730014751e-01,1.226168302295901347e+00,3.764646902905290082e-02,-1.940712473704343521e-01
2.378875775155030681e+01,1.619155948532179368e-01,1.224978872498807547e+00,3.826806749273423819e-02,-2.023288356746645034e-01
2.379475895179035660e+01,1.692632448577253146e-01,1.223739836523871860e+00,3.888707597986699321e-02,-2.106034764832304118e-01
2.380076015203040285e+01,1.766033102729066828e-01,1.222451089288062676e+00,3.950347252234120282e-02,-2.188960899372061619e-01
2.380676135227045265e+01,1.839354924102068467e-01,1.221112519768967619e+00,4.011723511985239993e-02,-2.272075982853598020e-01
2.381276255251049889e+01,1.912594917848756959e-01,1.219724011843140943e+00,4.072834176065492917e-02,-2.355389267840474199e-01
2.381876375275054869e+01,1.985750085016476096e-01,1.218285444304865628e+00,4.133677045949987056e-02,-2.438910049537225400e-01
2.382476495299059494e+01,2.058817417910676628e-01,1.216796690119188229e+00,4.194249920953452976e-02,-2.522647669853018138e-01
2.383076615323064473e+01,2.131793900095073080e-01,1.215257616421886899e+00,4.254550598230334713e-02,-2.606611528238954034e-01
2.383676735347069098e+01,2.204676506391299584e-01,1.213668084519480050e+00,4.314576872774505967e-02,-2.690811094141970505e-01
2.384276855371074078e+01,2.277462202879252939e-01,1.212027949889217693e+00,4.374326537419554600e-02,-2.775255921251571500e-01
2.384876975395078702e+01,2.350147946896750384e-01,1.210337062179090317e+00,4.433797382838496060e-02,-2.859955663722926755e-01
2.385477095419083682e+01,2.422730687039871267e-01,1.208595265207819791e+00,4.492987197544060646e-02,-2.944920094573238445e-01
2.386077215443088306e+01,2.495207363162615932e-01,1.206802396964868240e+00,4.551893767888406939e-02,-3.030159126455289620e-01
2.386677335467093286e+01,2.567574906377246280e-01,1.204958289610429834e+00,4.610514878063405597e-02,-3.115682835025301856e-01
2.387277455491097911e+01,2.639830239053945204e-01,1.203062769475438110e+00,4.668848310100359722e-02,-3.201501485128986357e-01
2.387877575515102890e+01,2.711970274791438151e-01,1.201115657044448115e+00,4.726891843841076607e-02,-3.287625560006482983e-01
2.388477695539107515e+01,2.783991909367997675e-01,1.199116762785626733e+00,4.784643248138143595e-02,-3.374065782785343193e-01
2.389077815563112495e+01,2.855892028001514316e-01,1.197065894131417174e+00,4.842100288254182899e-02,-3.460833161203157315e-01
2.389677935587117119e+01,2.927667508613355785e-01,1.194962854749255676e+00,4.899260728862435410e-02,-3.547939031441764701e-01
2.390278055611122099e+01,2.999315215034727977e-01,1.192807439852533236e+00,4.956122327304746805e-02,-3.635395093696295876e-01
2.390878175635126723e+01,3.070831997006337466e-01,1.190599436200606487e+00,5.012682833591297626e-02,-3.723213460305798139e-01
2.391478295659131703e+01,3.142214690178729564e-01,1.188338622098786601e+00,5.068939990400873896e-02,-3.811406708516019148e-01
2.392078415683136328e+01,3.213460116111950260e-01,1.186024767398349500e+00,5.124891533080595113e-02,-3.899987938165060952e-01
2.392678535707141307e+01,3.284565082275882619e-01,1.183657633496526529e+00,5.180535189646185562e-02,-3.988970834592160952e-01
2.393278655731145932e+01,3.355526382049912604e-01,1.181236973336514007e+00,5.235868680781707168e-02,-4.078369737072105039e-01
2.393878775755150912e+01,3.426340794723262140e-01,1.178762531407462566e+00,5.290889719839821786e-02,-4.168199713085981584e-01
2.394478895779155536e+01,3.497005085494655496e-01,1.176234043744488700e+00,5.345596012841531686e-02,-4.258476638739723263e-01
2.395079015803160516e+01,3.567516005472655127e-01,1.173651237928663216e+00,5.399985258476438371e-02,-4.349217285648467879e-01
2.395679135827165140e+01,3.637870291675323053e-01,1.171013833087022338e+00,5.454055148102483763e-02,-4.440439414603758461e-01
2.396279255851170120e+01,3.708064663103431968e-01,1.168321535532787392e+00,5.507803361952226529e-02,-4.532161871114266383e-01
2.396879375875174745e+01,3.778095802964877015e-01,1.165574022774006346e+00,5.561227552257601292e-02,-4.624404669543062396e-01
2.397479495899179724e+01,3.847960396581935338e-01,1.162770988183136289e+00,5.614325380113632802e-02,-4.717189159159664302e-01
2.398079615923184349e+01,3.917655109495506438e-01,1.159912111292751291e+00,5.667094493928734322e-02,-4.810538119028563431e-01
2.398679735947189329e+01,3.987176582440212780e-01,1.156997051756901707e+00,5.719532524535155676e-02,-4.904475883050672946e-01
2.399279855971193953e+01,4.056521431344074502e-01,1.154025449351127719e+00,5.771637085188734140e-02,-4.999028480247705852e-01
2.399879975995198933e+01,4.125686247328833600e-01,1.150996923972444907e+00,5.823405771569138689e-02,-5.094223783938220951e-01
2.400480096019203557e+01,4.194667596709630852e-01,1.147911075639359790e+00,5.874836161779625754e-02,-5.190091670085422715e-01
2.401080216043208537e+01,4.263462020995329449e-01,1.144767484491853615e+00,5.925925816347286240e-02,-5.286664185089149370e-01
2.401680336067213162e+01,4.332066036888189142e-01,1.141565710791398569e+00,5.976672278222797119e-02,-5.383975723277957259e-01
2.402280456091218142e+01,4.400476136284193762e-01,1.138305294920941790e+00,6.027073072780668450e-02,-5.482063214345757052e-01
2.402880576115222766e+01,4.468688786272723146e-01,1.134985757384921357e+00,6.077125707818999134e-02,-5.580966320956853854e-01
2.403480696139227746e+01,4.536700429136881763e-01,1.131606598809250075e+00,6.126827673559718385e-02,-5.680727646727702362e-01
2.404080816163232370e+01,4.604507482353169534e-01,1.128167299941331692e+00,6.176176442648346337e-02,-5.781392954768517223e-01
2.404680936187237350e+01,4.672106336207560995e-01,1.124667318937203175e+00,6.225169467883581720e-02,-5.883011393286109447e-01
2.405281056211241975e+01,4.739493310136916326e-01,1.121106043764563909e+00,6.273804140925823281e-02,-5.985635667543772742e-01
2.405881176235246954e+01,4.806664712121727079e-01,1.117482862301332869e+00,6.322077849211013567e-02,-6.089322379704520394e-01
2.406481296259251579e+01,4.873616819189247051e-01,1.113797135371898062e+00,6.369987956726777534e-02,-6.194132260630246245e-01
2.407081416283256559e+01,4.940345859033438702e-01,1.110048175097557266e+00,6.417531786406759087e-02,-6.300130411992141966e-01
2.407681536307261183e+01,5.006848010014657291e-01,1.106235244896535352e+00,6.464706620130399040e-02,-6.407386586812251483e-01
2.408281656331266163e+01,5.073119401159968955e-01,1.102357559483966520e+00,6.511509698723162709e-02,-6.515975480432250055e-01
2.408881776355270787e+01,5.139156112162831525e-01,1.098414284871912505e+00,6.557938221956308156e-02,-6.625977031728198519e-01
2.409481896379275767e+01,5.204954173383412597e-01,1.094404538369343483e+00,6.603989348547113780e-02,-6.737476734334583162e-01
2.410082016403280392e+01,5.270509565848273681e-01,1.090327388582158274e+00,6.649660196158661829e-02,-6.850565957573081510e-01
2.410682136427285371e+01,5.335818221250682170e-01,1.086181855413163699e+00,6.694947841400047950e-02,-6.965342276716868231e-01
2.411282256451289996e+01,5.400876021950304917e-01,1.081966910062094778e+00,6.739849319826167473e-02,-7.081909812143739602e-01
2.411882376475294976e+01,5.465678780788075786e-01,1.077681454162814578e+00,6.784361606705115177e-02,-7.200379539032132348e-01
2.412482496499299600e+01,5.530222209185213789e-01,1.073324289417788568e+00,6.828481587064497149e-02,-7.320869577573688725e-01
2.413082616523304580e+01,5.594501985793929322e-01,1.068894188361362518e+00,6.872206121017467029e-02,-7.443505678030374328e-01
2.413682736547309204e+01,5.658513699602972791e-01,1.064389832643982015e+00,6.915531989025944237e-02,-7.568421477201073833e-01
2.414282856571314184e+01,5.722252845980350111e-01,1.059809808850603607e+00,6.958455888113854182e-02,-7.695758852862381039e-01
2.414882976595318809e+01,5.785714826673017397e-01,1.055152608500715905e+00,7.000974431866924252e-02,-7.825668287644977905e-01
2.415483096619323788e+01,5.848894949807184052e-01,1.050416628048317369e+00,7.043084150432882273e-02,-7.958309233639639935e-01
2.416083216643328413e+01,5.911788429888009677e-01,1.045600168881940073e+00,7.084781490521263603e-02,-8.093850476135493466e-01
2.416683336667333393e+01,5.974390387799908275e-01,1.040701437324624834e+00,7.126062815403602646e-02,-8.232470494734762667e-01
2.417283456691338017e+01,6.036695850806244046e-01,1.035718544633946303e+00,7.166924404913241342e-02,-8.374357819911177891e-01
2.417883576715342997e+01,6.098699720168875293e-01,1.030649479325554729e+00,7.207362424680315016e-02,-8.519711304893201609e-01
2.418483696739347621e+01,6.160396744265759228e-01,1.025492086450115581e+00,7.247372900980379729e-02,-8.668740387928107749e-01
2.419083816763352601e+01,6.221781572814093497e-01,1.020244112874781672e+00,7.286951772016386775e-02,-8.821665535841358707e-01
2.419683936787357226e+01,6.282848696879143047e-01,1.014903153878027098e+00,7.326094830525926860e-02,-8.978718393880247284e-01
2.420284056811362206e+01,6.343592447307688786e-01,1.009466651784227675e+00,7.364797722288003723e-02,-9.140142045332563248e-01
2.420884176835366830e+01,6.404006994727735602e-01,1.003931895963685816e+00,7.403055946122846787e-02,-9.306191248382635894e-01
2.421484296859371810e+01,6.464086349548805455e-01,9.982960228326052121e-01,7.440864853892094344e-02,-9.477132642345488245e-01
2.422084416883376434e+01,6.523824361961645391e-01,9.925560158531170352e-01,7.478219650498611759e-02,-9.653244918769450233e-01
2.422684536907381414e+01,6.583214716166916336e-01,9.867087017435310914e-01,7.515115388423515563e-02,-9.834818934421356573e-01
2.423284656931386039e+01,6.642250859823322084e-01,9.807507046489523095e-01,7.551546901118932897e-02,-1.002215756339813080e+00
2.423884776955391018e+01,6.700926054437885693e-01,9.746784793922570467e-01,7.587508850807088423e-02,-1.021557585461383866e+00
2.424484896979395643e+01,6.759233334513231606e-01,9.684882833819525860e-01,7.622995689413214482e-02,-1.041540084270375477e+00
2.425085017003400623e+01,6.817165489963032954e-01,9.621761649298714580e-01,7.658001641876190091e-02,-1.062197134285586486e+00
2.425685137027405247e+01,6.874715066111738437e-01,9.557379632512009726e-01,7.692520706148375798e-02,-1.083563771820224453e+00
2.426285257051410227e+01,6.931874363694846553e-01,9.491693084644534650e-01,7.726546653195773273e-02,-1.105676155820279671e+00
2.426885377075414851e+01,6.988635438448098647e-01,9.424656214257531861e-01,7.760073026611968849e-02,-1.128571525767995798e+00
2.427485497099419831e+01,7.044990047944081901e-01,9.356220913626036584e-01,7.793093092705501157e-02,-1.152288126005729385e+00
2.428085617123424456e+01,7.100929649566872781e-01,9.286336728888415770e-01,7.825599838703493905e-02,-1.176865135502476623e+00
2.428685737147429435e+01,7.156445391557643143e-01,9.214950845222250608e-01,7.857585964131413858e-02,-1.202342580628214863e+00
2.429285857171434060e+01,7.211528085166436508e-01,9.142007980050925742e-01,7.889043854590946370e-02,-1.228761222841344924e+00
2.429885977195439040e+01,7.266168204652440066e-01,9.067450383043303974e-01,7.919965581760143869e-02,-1.256162441091156046e+00
2.430486097219443664e+01,7.320355887283712670e-01,8.991217836114062667e-01,7.950342903393275984e-02,-1.284588096607095498e+00
2.431086217243448644e+01,7.374080911414657713e-01,8.913247632111339636e-01,7.980167242947137918e-02,-1.314080366429976721e+00
2.431686337267453268e+01,7.427332648674370708e-01,8.833474472636346775e-01,8.009429645097251860e-02,-1.344681538018534850e+00
2.432286457291458248e+01,7.480100077436194761e-01,8.751830530916072659e-01,8.038120788298114272e-02,-1.376433811991300660e+00
2.432886577315462873e+01,7.532371751426119033e-01,8.668245485763383940e-01,8.066230955666679747e-02,-1.409379053940037041e+00
2.433486697339467852e+01,7.584135798856257438e-01,8.582646521475660872e-01,8.093750034177622787e-02,-1.443558535966921408e+00
2.434086817363472477e+01,7.635379921060534425e-01,8.494958335052499310e-01,8.120667513422395734e-02,-1.479012650477975477e+00
2.434686937387477457e+01,7.686091352361746898e-01,8.405103261178673568e-01,8.146972448890256457e-02,-1.515780566284748332e+00
2.435287057411482081e+01,7.736256847186431251e-01,8.313001254640379756e-01,8.172653450065067715e-02,-1.553899867750144104e+00
2.435887177435487061e+01,7.785862670074834568e-01,8.218570167784434721e-01,8.197698671915326640e-02,-1.593406161721269809e+00
2.436487297459491685e+01,7.834894587856516823e-01,8.121725824697271223e-01,8.222095807859197691e-02,-1.634332651033918671e+00
2.437087417483496665e+01,7.883337868777019475e-01,8.022382041647010409e-01,8.245832089025535716e-02,-1.676709678450996499e+00
2.437687537507501290e+01,7.931177255035748441e-01,7.920450949537708452e-01,8.268894259974185479e-02,-1.720564210778475323e+00
2.438287657531506269e+01,7.978396945914841831e-01,7.815843029631616146e-01,8.291268563273201941e-02,-1.765919291365399824e+00
2.438887777555510894e+01,8.024980600985747170e-01,7.708467722822501811e-01,8.312940744473483468e-02,-1.812793473456295157e+00
2.439487897579515874e+01,8.070911338000745783e-01,7.598233576175870141e-01,8.333896050644261366e-02,-1.861200213713655405e+00
2.440088017603520498e+01,8.116171732519491533e-01,7.485048282322104285e-01,8.354119230168868815e-02,-1.911147233382102240e+00
2.440688137627525478e+01,8.160743799395622222e-01,7.368819305301556044e-01,8.373594517886422117e-02,-1.962635825921190014e+00
2.441288257651530103e+01,8.204608984743833044e-01,7.249454131083186148e-01,8.392305628672475093e-02,-2.015660142162638113e+00
2.441888377675535082e+01,8.247748191390996686e-01,7.126861110588140757e-01,8.410235784051275920e-02,-2.070206489573007236e+00
2.442488497699539707e+01,8.290141780997054566e-01,7.000949647535799070e-01,8.427367714831446310e-02,-2.126252586087065133e+00
2.443088617723544687e+01,8.331769576366421237e-01,6.871630508932135006e-01,8.443683664453628668e-02,-2.183766798154279876e+00
2.443688737747549311e+01,8.372610856826743220e-01,6.738816709475252686e-01,8.459165388241114691e-02,-2.242707358789707950e+00
2.444288857771554291e+01,8.412644392100507851e-01,6.602424195567075937e-01,8.473794187542392498e-02,-2.303021639976160717e+00
2.444888977795558915e+01,8.451848470249156975e-01,6.462372583717781449e-01,8.487550938475274531e-02,-2.364645433971749977e+00
2.445489097819563895e+01,8.490200904206506305e-01,6.318585404647034665e-01,8.500416099012651772e-02,-2.427502225570172367e+00
2.446089217843568520e+01,8.527679051416083844e-01,6.170991197531828787e-01,8.512369731917074356e-02,-2.491502517058054256e+00
2.446689337867573499e+01,8.564259861395803197e-01,6.019524386441172936e-01,8.523391552693970752e-02,-2.556543251508535786e+00
2.447289457891578124e+01,8.599919923924275178e-01,5.864126136874961981e-01,8.533460977889154031e-02,-2.622507310662318680e+00
2.447889577915583104e+01,8.634635487305299950e-01,5.704744795550964476e-01,8.542557144100125510e-02,-2.689263043098243156e+00
2.448489697939587728e+01,8.668382502964372405e-01,5.541337094897018645e-01,8.550658955181474064e-02,-2.756663937992192004e+00
2.449089817963592708e+01,8.701136706276472177e-01,5.373869200829739512e-01,8.557745162339794320e-02,-2.824548495302602991e+00
2.449689937987597332e+01,8.732873661782820651e-01,5.202317339880160318e-01,8.563794409095633331e-02,-2.892740170906786368e+00
2.450290058011602312e+01,8.763568810866667613e-01,5.026668659563060526e-01,8.568785280298633900e-02,-2.961047480949565269e+00
