rho,T,P,P_noisy
3.851075386560704583e+00,1.314136167858560800e+00,-5.492169460468352415e-01,-8.267756831460635336e-01
1.217848690216129182e+00,3.381254036736792923e+00,3.427086281399168044e+00,3.325371735176169352e+00
8.379150741744689768e+00,1.951588558036671639e+00,-7.773105327541156129e+00,-7.492952452462719570e+00
5.079936015639535896e+00,2.972416177731536102e+00,4.664800131133238992e+00,5.315041229813181722e+00
5.096431370457778165e+00,4.955550100825640847e+00,1.478666753640497511e+01,1.419200843492918729e+01
4.560033257457130951e+00,1.896552614001840276e+00,5.502084951688637204e-01,4.235952406616924626e-01
4.255582790531728499e+00,1.507034945548321403e+00,-4.586357677489236728e-01,-1.444519987988748255e+00
9.178320130704461732e+00,3.871599129117716309e+00,3.622082525252629637e+00,4.529186890185903813e+00
9.241439886227787781e+00,4.519219612231601957e+00,9.285031683642152700e+00,9.928238247089321789e+00
7.416731003709307934e+00,1.612355998441344251e+00,-6.589686475307773073e+00,-6.363621174124116209e+00
5.665568938185248093e-01,1.031842982922783314e+00,4.361602235784844961e-01,1.036009870034896085e+00
3.910960539048621065e+00,2.412563539830705484e+00,3.138594758895055570e+00,3.562340742191860699e+00
6.901698966568015514e+00,1.381705752902877560e+00,-6.185417328228535183e+00,-6.507842448586711015e+00
5.563272653402520973e+00,2.568862608160497718e+00,2.117157130291341005e+00,2.472657965276555014e+00
8.136390742980182722e+00,2.018040830743279557e+00,-6.690333059686846440e+00,-6.106983192433998120e+00
2.927216082848881573e+00,3.817649035925513523e+00,7.489352837763301629e+00,7.889495943771397179e+00
8.618027653547544631e+00,2.776901915416298827e+00,-3.443552614295942504e+00,-3.488505851558271864e+00
3.121298243829274455e+00,4.974511315596297223e+00,1.145767917047170315e+01,1.126332876762878143e+01
4.681794644856329235e+00,1.144890473138954867e+00,-2.359260817552336853e+00,-1.173063035690886657e+00
2.644558152624558733e+00,1.511161002026627287e+00,1.106713808657890930e+00,1.242091848947957988e+00
7.384686589796642053e+00,1.254781398055198949e+00,-7.890372819459521736e+00,-7.617303844404292867e+00
1.632429397643648805e+00,3.636742478199847195e+00,4.727988342030931435e+00,4.026744014346045120e+00
7.991806028382893778e+00,2.697503449527603347e+00,-2.210915186543193300e+00,-1.869506010435468824e+00
6.954745930033803702e+00,1.743108372280809615e+00,-4.800269720679322560e+00,-4.676790036048267041e+00
1.995746568218174088e+00,2.644198828043673455e+00,3.494950802492196029e+00,3.064057216081529145e+00
7.621156130646680182e+00,1.921230326952070300e+00,-5.709594529954610920e+00,-5.064834561806302204e+00
8.470410953318604497e-01,3.456506341204486077e+00,2.585429597007094404e+00,2.584083098387378818e+00
4.361390541504700735e+00,2.967459947950565002e+00,5.099684871725956192e+00,5.423783196444094123e+00
8.170485540377056211e+00,1.129424473057085709e+00,-1.041786647770361185e+01,-1.018757249847270074e+01
2.654721867937070545e+00,1.256526027755527686e+00,4.943214133033599911e-01,1.447224409265648881e-01
6.109206214163460658e+00,1.718117087033913748e+00,-2.930379484614584307e+00,-2.785681496256721790e+00
4.980430529740523582e+00,3.146349270062441583e+00,5.577701509563793181e+00,6.269800136168232285e+00
1.091093595225126889e-01,4.512353714648927649e+00,4.863067781650923793e-01,-6.653649209862622094e-02
4.288963082462663223e+00,1.343204643593365333e+00,-1.062428178565785419e+00,-1.580825696624674315e+00
9.957812084304915601e+00,2.647437365921091690e+00,-8.785259736045283319e+00,-9.241110293300618395e+00
6.198826110030177805e-01,2.730805129315146740e+00,1.505505056272312459e+00,1.875704728991505421e+00
1.802259818421974691e+00,3.607734153915282960e+00,5.040181436104369084e+00,4.808965389190322348e+00
2.771342911643946971e-01,2.463391857500998317e+00,6.441863015915053614e-01,7.911475938787208007e-01
5.361722293350012158e+00,2.924453396718418308e+00,4.154998152441303105e+00,4.725900985610983263e+00
2.737979645343918467e+00,3.094765275592369136e+00,5.214200314586449281e+00,4.651160718574420372e+00
5.691902074021174540e-01,4.296277007890985544e+00,2.289331516058811467e+00,3.025712428569256041e+00
1.025378114470807178e+00,4.305656054152641410e+00,3.927302133581008992e+00,3.941403360403482825e+00
8.808245452385784491e-01,3.549412627443934820e+00,2.757547294005025407e+00,2.669493771866801701e+00
6.746927778743167181e+00,4.960581029881049098e+00,1.555183759098451546e+01,1.631616206507756317e+01
1.335884415075457632e+00,2.604459242268570396e+00,2.652235561164758337e+00,2.880297278270335770e+00
9.587363629355110106e+00,1.049322825556685768e+00,-1.470542120440611811e+01,-1.536361505102763836e+01
5.075116424285671002e+00,4.479013476565262941e+00,1.226702711237876287e+01,1.223684210237042791e+01
3.127593392137424821e+00,3.983494619539231785e+00,8.285319269892855942e+00,7.898976651915713632e+00
9.051074119736027157e+00,2.700048787942188167e+00,-5.315467120559521419e+00,-5.183222804819988205e+00
7.854504873284084532e+00,2.199556105028360964e+00,-4.876606062546153808e+00,-5.112362676400019623e+00
3.534634146624126672e+00,3.239181992105025554e+00,6.157088913495055493e+00,5.986819287403150724e+00
5.899949872404949502e+00,1.049382040938857230e+00,-5.062341111116118952e+00,-4.583634136045972696e+00
6.334842280327839248e+00,1.008133265009406809e+00,-6.168363251799744873e+00,-7.015794276153652476e+00
9.373467091881042990e+00,3.900981232021872191e+00,3.379689668275609904e+00,3.519461712986256874e+00
9.646553608449389472e+00,2.922224224308957563e+00,-5.636992625304706905e+00,-5.754606620609002299e+00
7.342959599370198376e+00,3.536804319588059631e+00,4.974102649892117256e+00,5.134993123292290740e+00
1.656592477135782060e+00,1.627542747839994863e+00,1.483160148353471541e+00,2.967000714931276040e-01
5.993865690422114589e+00,4.792683158109358743e+00,1.440065696348687041e+01,1.392268292448167877e+01
9.007413556781279640e-01,1.588335289810981710e+00,1.053571790004265596e+00,8.489458019933053823e-01
4.365897784514228164e+00,1.564505206465870657e+00,-4.128059262872332269e-01,4.126740753064981337e-01
7.609955030259871300e+00,2.721242659047339085e+00,-1.069612589915070799e+00,-1.698409519721755023e+00
8.224298973829766268e+00,2.952947103069176737e+00,-1.102174984788053536e+00,-1.665042644942087868e+00
3.673102785625554478e+00,3.091695310843717071e+00,5.670388732270423837e+00,5.573825528764692727e+00
2.903784401619584621e+00,3.620535548816381066e+00,6.875707830411096566e+00,7.033741586857428452e+00
7.269554639781335759e+00,4.415388459011355238e+00,1.136553160959463682e+01,1.105821295291065631e+01
9.107879090527722710e+00,4.928214124559082698e+00,1.331722376546327524e+01,1.335938353792209909e+01
8.297684687704364848e+00,2.790424159009958771e+00,-2.428462250888717477e+00,-3.247125409177149535e+00
6.902258187766671327e+00,2.834554765147703215e+00,1.239307337280017407e+00,2.083212429851995395e+00
3.734363118647634039e+00,1.936583184867765262e+00,1.594875156867493704e+00,1.424716702702444326e+00
3.257814385322480799e+00,3.794481550079604748e+00,7.839284403798731482e+00,7.902431004048306562e+00
7.525654269834784138e+00,3.054835990663312462e+00,1.312326553256529138e+00,2.662735320754170409e+00
6.612240208099768424e+00,2.805981052549682886e+00,1.639509690682961818e+00,1.357657645068972574e+00
2.545976229012247294e-01,2.363151968240370771e+00,5.691349944621243440e-01,-5.193165993640114220e-02
5.130242083870474090e+00,2.882158838941192958e+00,4.183343764086274064e+00,3.688115090686659325e+00
9.781540685110565292e+00,3.486228958296448521e+00,-1.436449252289037304e+00,-6.015276088430586698e-01
3.007071113104638815e+00,4.298597378200320840e+00,9.076398282750922419e+00,8.981178309463055953e+00
9.631309562990587381e+00,3.373136692555585459e+00,-1.937401576475387799e+00,-2.329392992573785293e+00
8.113665103520151689e+00,3.967133692159148239e+00,6.753801355027178488e+00,6.735264563482470379e+00
5.561588515068707217e+00,2.601359340179958846e+00,2.281616273197295541e+00,2.257216739122366533e+00
1.695743696805410483e+00,3.315418527905145574e+00,4.316769966108923384e+00,4.819895509212685170e+00
4.941400279999086820e+00,4.641052197856620154e+00,1.301318100548317425e+01,1.337331652076649924e+01
9.537616591196591997e+00,2.902690466818882875e+00,-5.421234918054839369e+00,-5.232622660893994748e+00
1.030998134960623425e-01,1.644640798205712073e+00,1.642641575708731760e-01,4.057830325702576069e-01
3.580890429648078577e+00,4.078837070507281837e+00,9.206958235666760970e+00,8.804057722625568516e+00
3.538624436703432963e+00,3.299093646715026029e+00,6.369722577182021617e+00,5.740220230702877124e+00
8.093033551565641304e+00,2.210996026832446226e+00,-5.496147982931361753e+00,-5.292969203533205658e+00
5.761719018831134020e-01,1.807387008939959294e+00,8.816883294934910742e-01,1.145197270125742461e+00
2.555494047503117816e+00,2.001764927743427513e+00,2.318811781625670587e+00,2.404867642893266044e+00
9.086877625772499911e+00,4.291513728254683357e+00,7.535166134337721644e+00,7.679472127489240130e+00
7.648580666830208763e+00,3.572374393953419602e+00,4.659805790259540004e+00,4.976540912263004657e+00
2.886351157780404630e+00,3.090001799922244885e+00,5.316258343966694611e+00,4.746725540233558860e+00
7.818542101834187186e+00,1.758719285212710481e+00,-7.052954273639339355e+00,-7.221801176465540095e+00
9.240204899975553943e+00,4.147580566154436710e+00,5.906393024122671420e+00,5.474121479418698755e+00
9.735595293312492515e+00,2.974101280562720273e+00,-5.534643905800258779e+00,-6.463761010578077837e+00
9.809289597039461128e+00,2.165847179416818147e+00,-1.140054343261509473e+01,-1.113343224691031530e+01
5.430999889328678165e+00,3.682586350723259017e+00,8.052486505927934246e+00,7.939533564320010228e+00
1.185090232896865770e+00,3.759943706534011554e+00,3.804006736718934079e+00,4.008717220927641378e+00
5.269713626371121507e+00,1.666530773571000879e+00,-1.480778216690404658e+00,-1.164106289231007008e+00
1.701674649540298345e+00,4.458548507323141230e+00,6.300459258395187945e+00,5.849423697001374656e+00
5.458080288896787202e+00,2.577647185036828770e+00,2.310749174109854920e+00,3.065296008392565330e+00
8.619643349725177872e-01,1.902262270544665679e+00,1.289014625080989074e+00,1.441522667370622512e+00
7.067310071603892574e+00,2.167251568312488885e+00,-2.973563153198758968e+00,-2.468165255885236054e+00
7.104396663529318756e-01,4.758122650215606875e+00,3.143044324659389765e+00,3.990860205019631124e+00
2.871105873770851247e+00,2.830252117829170633e+00,4.565833773899091952e+00,4.328422178705892520e+00
8.586948317781018858e+00,3.598554956162237417e+00,2.815053514173065707e+00,2.507726233903014190e+00
1.136178657508586376e+00,3.033420720361040601e+00,2.840540551120147583e+00,2.930970978943335581e+00
2.148680570758792818e+00,4.978276691148839639e+00,8.713098932119502038e+00,9.268810216893088594e+00
3.722848079567220747e+00,3.909028396062087296e+00,8.725811399074167696e+00,9.297389024844532557e+00
3.529294172882310399e+00,4.320874449386381322e+00,1.001873366598503168e+01,9.034349974673972383e+00
8.148867316846663655e+00,2.378941891647725626e+00,-4.666071988209935739e+00,-3.947584066589771457e+00
8.709864679440939561e-01,4.677189806909998637e+00,3.721179280400507050e+00,3.498717622736763566e+00
4.287073014443708807e+00,4.137158435323126326e+00,1.012612515423677095e+01,1.037168482679069470e+01
8.135163262109411875e+00,3.977489208262893428e+00,6.795254809326777945e+00,6.133399836716208142e+00
7.907438743814934057e+00,4.356210041023917512e+00,1.016053106125519179e+01,9.719437402091454459e+00
9.151281063781874892e+00,2.846768692384377353e+00,-4.580922738749553247e+00,-4.397760418899069990e+00
3.594465257426214810e-01,3.672384396311094701e+00,1.255800663698695585e+00,3.636387532956593116e-01
9.922876368571794004e+00,4.470803765448350120e+00,7.330111588980180670e+00,7.734061350986440431e+00
4.099151054901402524e+00,2.185849382286648268e+00,2.163259880651867029e+00,1.893893077525189650e+00
9.058300715955537541e+00,4.453124427830826626e+00,9.043854567585057680e+00,9.182276187778928289e+00
9.897928726902753382e+00,4.179631118752185515e+00,4.571086187018735814e+00,4.645188615192729742e+00
4.421401922079106761e+00,4.264512372783046956e+00,1.079476743194606847e+01,1.051771612473213935e+01
5.195989869642329673e+00,3.682621593484004308e+00,8.145276164327244217e+00,8.801985979156071949e+00
4.736178122521319978e+00,2.562834334916958667e+00,3.098507431634538456e+00,4.269164801999647096e+00
9.983328957630551059e+00,3.399649560806450310e+00,-2.833685397290324204e+00,-2.518307277264388855e+00
5.051667849420178769e+00,4.612244494803554140e+00,1.294629782112186156e+01,1.208846679460013362e+01
6.729524549414406920e+00,4.033963935273808588e+00,9.220585402594313251e+00,9.281538231333572142e+00
4.347213923936065427e+00,3.247372921387901901e+00,6.291428231324341702e+00,6.178558387258296314e+00
7.247856548261343512e+00,1.961193755454631926e+00,-4.504013696156469848e+00,-4.048802859556234424e+00
7.022205004192035638e+00,4.526029746760330319e+00,1.237178774819894045e+01,1.240247487581943275e+01
7.302131121434822347e+00,3.077072511834120672e+00,1.944216756238603239e+00,3.015837342571848545e+00
5.778517362356009990e+00,1.871045909788290107e+00,-1.571278715369739842e+00,-1.224690102196986041e+00
4.719583047426073819e+00,2.398168220001128059e+00,2.403391561408900756e+00,2.702597056463158509e+00
3.223723436627612848e+00,2.543993747812828499e+00,3.794915540755757544e+00,3.623413924229221372e+00
5.477136814358607886e+00,3.342480199150477116e+00,6.206559971672435339e+00,5.761850907312416226e+00
5.519789519507634523e+00,1.074275751423469760e+00,-4.179509644607168894e+00,-4.221937969033887406e+00
6.133373699972317183e+00,1.909682295599709700e+00,-2.119298060449483323e+00,-2.017808459025856926e+00
6.438238840201133684e-01,1.322021059468814652e+00,6.572846459973377131e-01,8.968960060669619594e-01
1.098955943374916977e+00,4.807945048436483404e+00,4.733860544602490172e+00,4.834455332744955314e+00
7.418614984720497851e+00,2.615012001453995705e+00,-1.263024665372771693e+00,-1.402977963210970236e+00
7.469336123442269049e+00,2.723694577525340499e+00,-7.100415387717831095e-01,-6.852856283058025300e-01
1.354808050238132555e+00,3.827185631034368818e+00,4.342794894318892318e+00,4.111485358357501951e+00
7.674138249570311210e+00,3.445436869665647883e+00,3.697964541208932587e+00,3.203160205605784405e+00
9.504570877731001843e+00,3.311515025791161637e+00,-2.058840927189905301e+00,-2.492591998029569655e+00
9.493983850952478321e+00,3.238958157254854697e+00,-2.622084955558278807e+00,-2.375625925066910060e+00
5.657730226159634945e+00,2.182444756395784058e+00,8.652151008046971015e-02,4.493189622234076697e-01
1.536656628063189256e+00,3.637353998296562807e+00,4.513032738240111641e+00,4.404720826706578052e+00
7.821534570930882779e+00,2.469064517138810366e+00,-3.197433413521363121e+00,-3.265735392103370494e+00
5.212318590385301320e+00,4.256397584655864819e+00,1.114848729089544932e+01,1.142162360439654734e+01
9.058498054419908740e+00,2.242174784550391653e+00,-8.332990257756311081e+00,-8.401179595403325706e+00
5.434467454049878299e+00,3.014355170188584232e+00,4.534195213342730568e+00,6.105093453994818731e+00
2.191272006236045566e+00,1.183133484018779047e+00,6.114440596845356346e-01,6.757247466612329445e-01
1.265679018343697448e+00,1.232875718631860185e+00,8.511333408731932559e-01,5.914245018644084251e-01
3.367350854436785834e-01,3.450071603546606358e+00,1.105141663128467844e+00,1.997401592344359988e-01
8.937139637309481799e+00,1.220019425604442986e+00,-1.238752099330105239e+01,-1.228243997820796984e+01
9.228677674900099603e+00,4.803914726376346422e+00,1.195828999980116691e+01,1.247079572257018398e+01
1.032843699429778495e+00,1.938893262543576856e+00,1.504641263314056010e+00,1.476476400766389530e+00
6.849896167104520650e+00,3.140902253835428759e+00,3.236046624280913164e+00,3.856634466150590690e+00
3.022034324178649367e+00,2.392386506138700852e+00,3.343293238780329801e+00,3.046774563362602439e+00
8.750717464248879196e+00,1.049316940559845257e+00,-1.226098800970156155e+01,-1.231154277546548315e+01
9.664968624907556816e+00,4.345103580318554926e+00,6.730336896035844063e+00,6.637650941319082065e+00
