p_0,f,P_rad
9.513567782353949221e-11,3.876444423634874344e+09,3.534435644242938724e+05
6.824764864480836399e-11,2.549751891481225204e+10,3.289545471045959592e+08
1.774153441076395464e-11,2.334578600039268017e+09,1.616995354492152728e+03
5.787668656762069175e-11,1.607750000982810974e+09,3.870528550818573876e+03
8.118882456333046913e-11,2.441361950866181946e+10,3.933590721046721339e+08
2.018080428045269204e-11,2.783873776752426529e+10,4.031974215979122370e+07
1.701764601752517959e-11,1.478407649765490913e+10,2.383500111778902356e+06
8.641579792540864076e-11,1.128450614614128113e+10,2.091758163602947071e+07
1.803774619882370493e-11,2.131562219277391434e+10,1.141894586036135629e+07
2.384371337807048547e-11,5.792348892065024376e+09,1.106765750333853503e+05
5.650801487887829370e-11,2.362284149914278507e+09,1.719654515708864710e+04
6.088782013924399544e-11,2.331372020346229935e+10,1.848603983299032748e+08
8.073248238917861674e-11,2.815178979070081329e+10,6.733872217941522598e+08
7.523212043008654056e-11,1.999326437577813721e+10,1.543414509893070161e+08
1.670244019499433690e-11,2.718055649640810013e+10,2.520234643099817634e+07
6.050725924281994867e-11,2.854654871235621643e+10,3.988441863726146817e+08
7.189112971995628751e-11,1.031507508536790466e+10,1.011132837166319974e+07
9.903308214742131932e-11,1.796834494987035751e+10,1.752881458028272092e+08
8.180103960948289906e-11,1.341343812188795662e+10,3.736674820775803924e+07
9.097772768217948807e-11,2.213667168488100052e+10,3.369725124348757267e+08
3.952828723012282707e-11,2.425457588535293102e+09,9.351550412419328495e+03
5.696745819794767872e-11,2.518543308535168076e+10,2.185292964479896128e+08
1.491526356926760488e-11,2.261911638936802673e+10,9.855487320013126358e+06
8.201508273136653361e-11,2.022924755151385498e+10,1.921192609413770437e+08
6.338233243042639850e-11,2.444817437360476303e+10,2.410576562430277169e+08
7.279881130293311017e-11,1.944011650933380890e+10,1.293594920550108999e+08
9.978194255628975403e-11,2.617182455442462158e+10,7.777511338397227526e+08
8.351607361681166526e-11,2.380028129496860981e+09,3.870447202567799832e+04
3.027106780634381464e-11,1.553877519046089935e+10,9.195451752235438675e+06
1.793420825141045359e-11,4.216110579815254688e+09,1.757566614978012149e+04
4.053668327794876516e-11,1.895555619091978073e+10,3.629900620701390505e+07
7.089323158378285726e-11,2.651870561803181076e+10,4.130191393979544044e+08
1.353890446467068485e-11,3.953910753166232109e+09,7.747715066428456339e+03
8.206691561902950702e-11,1.194735576531777620e+09,2.373070586434526831e+03
6.390581870384140947e-11,1.264535435794477272e+10,1.802441771898926422e+07
8.474060043613625793e-11,3.504287130126150608e+09,1.872749711959440901e+05
4.073601952428133036e-11,1.977479176151984787e+10,4.333052861364585161e+07
3.914456909547957848e-11,1.436937701807864189e+10,1.125962542043328844e+07
2.061732871664008685e-11,1.425410830308747673e+10,3.024851333298136946e+06
2.413305522565233231e-11,2.110369247022356415e+10,1.965242460206112266e+07
3.620037863002058212e-11,1.159178261644179153e+10,4.086543387584431097e+06
3.942734263618863863e-11,2.562551962841048813e+10,1.119348180870850980e+08
4.727473639136706744e-11,1.707387189991989326e+10,3.261765712639803067e+07
5.163971646971305007e-11,9.625309209768018723e+09,3.956296529207768850e+06
9.486803772433962718e-11,8.490186844377943039e+09,8.085060460386563092e+06
9.245448565040793989e-11,2.199239423595436096e+09,3.458101541451764206e+04
1.830285949232253318e-11,3.998935717859933853e+09,1.481544835540106760e+04
2.554574456126606985e-11,1.418158203955335617e+09,4.564823018805795982e+02
5.948224013207776210e-11,2.515117962425436401e+10,2.369958050919387937e+08
3.517800957023514283e-11,2.961352964533059311e+10,1.549170424361440837e+08
4.015630907803989808e-11,8.728269675729734421e+09,1.617987267494147178e+06
9.978435550339465932e-11,1.454928281057156754e+10,7.688473026919354498e+07
9.629268963547467404e-11,2.006442406730494499e+09,2.598867731745120182e+04
1.779973557183208820e-11,2.503277198677474976e+10,2.083772212301705033e+07
6.957038037755681778e-11,2.588088991990570450e+10,3.621230639768323898e+08
9.585380825157087746e-11,2.749581679404937744e+09,9.081964534194683074e+04
2.766278239863267203e-11,2.562489337689517593e+10,5.509610214036094397e+07
6.202083225921278554e-11,8.386453612469119072e+09,3.289810950002874248e+06
5.068134415058015267e-11,2.739788352068008423e+10,2.392370491155579388e+08
2.539431690160837496e-11,2.197708237742418289e+10,2.551938598697629198e+07
7.931912598214445669e-11,2.559650296999939728e+10,4.510490527532788515e+08
8.754604906522109546e-11,2.962331088317110443e+10,9.606628940387113094e+08
8.772433060468183663e-11,1.672262789341465187e+10,1.034127990753320009e+08
5.516990063979784613e-11,1.905682409988412857e+10,6.866850272954843938e+07
3.564995961411049629e-11,4.685186678377907753e+09,1.059069477084642131e+05
4.419870839651778033e-11,5.436903340264615059e+09,2.952020199358048849e+05
4.870176545431252570e-11,1.856924712486914825e+10,4.829370619018352032e+07
6.036637373581585212e-11,2.869746252690441132e+10,4.050227694439526796e+08
7.102974064332685267e-11,2.083311617065050125e+10,1.618123531750735044e+08
5.525295402763166689e-11,8.114890589526263237e+09,2.288986086287536658e+06
8.658351670478896612e-11,8.710508488860076904e+09,7.461066317993625998e+06
6.233637841867020765e-11,8.559817832750463486e+09,3.606701096670462750e+06
9.272094269000554710e-11,5.868401503752306938e+09,1.763286211443357635e+06
8.789740889970179023e-11,1.454880029550280190e+10,5.964992939727952331e+07
3.052557650524381382e-11,3.251340011279820919e+09,1.800836306235690790e+04
3.150280835941661298e-11,2.582010762327314854e+09,7.628241477950185981e+03
6.190112738133203175e-11,1.606086385420144844e+10,4.385497876080279797e+07
7.606332363962789622e-11,1.921188467650248337e+10,1.347794671640353203e+08
3.463931534741024938e-11,2.755013084348098278e+09,1.195440171293249296e+04
9.315214249498430187e-11,5.731902845330634117e+09,1.619835685107259313e+06
4.635257986220688029e-11,1.976907357341828156e+10,5.603877225485182554e+07
4.280304518868303540e-11,2.975560245286949158e+10,2.335319603231026828e+08
8.343072141906869674e-11,1.305201975516755295e+10,3.485724526286039501e+07
2.119521285259243185e-11,1.156306339062219810e+10,1.387083407709134510e+06
9.965009872305200675e-11,2.543148736971816635e+10,6.943190726483321190e+08
9.450114956761324363e-11,1.058875779393933487e+10,1.939896177940413356e+07
8.941585868431269123e-11,2.515444728373944092e+10,5.358136021838668585e+08
5.414805495587667085e-11,9.054481548893589020e+09,3.406786586023140233e+06
8.959846019013248735e-11,1.904876163603522873e+10,1.808120045914437771e+08
5.026909967275709588e-11,1.513048740362116814e+10,2.280772482742262632e+07
2.286453929193079399e-11,2.540271155571883392e+10,3.639367232208178937e+07
8.781820427227865818e-11,2.299845885702843094e+10,3.646254773131008148e+08
6.234300375607842542e-11,1.734138812088175201e+10,6.033605012931384146e+07
2.761870076662115263e-11,1.508098147860467529e+10,6.795449861091021448e+06
3.283042304149695319e-11,2.985792863350358009e+09,1.481451318451962470e+04
6.349160030506631481e-11,1.429764429685329247e+10,2.903693905125113949e+07
3.662357596301333123e-11,4.392802559720579147e+09,8.637490404702789965e+04
2.601084605438595851e-11,4.149521017505359650e+09,3.468967316565608780e+04
3.707446157522736040e-11,8.357856390487306595e+09,1.159614964436324779e+06
1.802853237220510361e-11,1.879578675337281799e+10,6.943387137519370764e+06
7.005694971715653542e-11,1.159858932902494907e+09,1.536067369686756820e+03
7.442370376298035786e-11,2.074924127277978516e+10,1.748451724340143204e+08
3.294880150373579602e-11,1.629719201762331772e+10,1.316827280872153677e+07
8.302119620798169870e-11,1.955180211774605179e+10,1.720915423801379502e+08
9.217683655374410024e-11,9.538191027041435242e+09,1.215571305788015574e+07
9.196947801585450867e-11,1.242539225767698860e+10,3.480546912337251008e+07
6.980351457255440610e-11,1.754409850611520004e+10,7.921123394319072366e+07
5.012768835371909198e-11,2.202688584018414688e+10,1.003251373004788309e+08
1.508816854021030522e-11,1.782923903403473282e+10,3.945307053255576640e+06
9.812054385503185120e-11,1.570210533966742897e+10,1.007186530182706416e+08
8.240184713503779823e-11,7.523109846233268738e+09,3.760963428974692710e+06
3.240578033244299121e-11,2.050984822507064438e+10,3.166783393633370474e+07
8.199831116019298849e-11,2.312090160004663944e+09,3.322929875200249080e+04
1.519289386353219307e-11,1.661743040626396561e+10,3.024992981322344393e+06
9.872572941632266585e-11,1.633324516502579308e+10,1.192685566405288130e+08
2.106846899125426747e-11,1.584426613955927086e+10,4.813162470182145014e+06
1.929149280027598209e-11,2.934747121828678894e+10,4.502798632313725352e+07
8.531655730129804891e-11,2.480224153814633179e+10,4.618538964190967083e+08
1.623178195887366529e-11,5.736940616818342209e+09,4.935642876713606529e+04
3.885520790678456607e-11,5.888675661688472748e+09,3.139471392789840465e+05
2.984729198506138277e-11,2.688439101552883148e+10,7.716748930097384751e+07
3.198482993524853948e-11,2.977170854136899948e+10,1.306685367266239077e+08
4.337459719587906271e-11,6.561402521091864586e+09,6.030178222064415459e+05
6.389232530782075354e-11,2.945455899823781204e+10,5.007569470370835066e+08
5.726820355669556006e-11,2.831341276764725494e+10,3.463108777216684818e+08
9.850517039806700314e-11,1.948376595527222443e+10,2.389556574548445940e+08
9.079863513294592174e-11,2.253030173775439453e+10,3.596531943273269534e+08
4.626259782528699285e-11,1.926107192691456079e+09,5.094155529814314832e+03
6.726576697562307453e-11,5.685321062548678398e+09,8.175208321005709004e+05
7.856060835982447126e-11,1.591310278036332130e+10,6.808704607203446329e+07
1.963685605525981749e-11,2.559268786118648052e+09,2.860889557497750502e+03
6.579846058695346652e-11,9.549931171628215790e+09,6.224490757047398016e+06
7.546909765473073625e-11,1.290034864920714140e+09,2.727920432509370585e+03
7.224471040388224868e-11,2.594405198639211655e+10,3.941902706215746403e+08
1.282446644564643267e-11,1.669423624856098938e+10,2.195231931383660529e+06
9.510490627984657640e-11,2.053912982511320877e+10,2.742971327486355305e+08
1.008653955215449863e-11,1.786920193569010544e+10,1.778886488928691251e+06
1.861173067614858136e-11,1.720640090656411362e+10,5.213170797784885392e+06
2.965895445078964073e-11,6.234794150526019096e+09,2.298692622389269818e+05
6.896321426664560686e-11,1.009614952363699198e+09,8.545642700462343555e+02
5.517482541203657212e-11,1.529273103043695450e+10,2.866855538189277425e+07
1.170995829079890749e-11,1.165085123966290092e+10,4.363720799427711754e+05
3.784066373913824511e-11,1.615854111801156616e+10,1.678850313896771520e+07
2.786382931791078189e-11,2.716820702351208115e+10,7.001741352976219356e+07
7.201494672863189516e-11,2.557144818940383148e+10,3.703980978909313083e+08
8.803968369429985523e-11,1.282695326219908905e+10,3.621200578157600760e+07
8.589492230187276418e-11,2.561471467985777664e+10,5.303921752570198178e+08
2.305589990652745092e-11,1.785284571658928299e+10,9.260849785494294018e+06
4.029675244352569948e-11,1.373072787422820854e+10,9.954164932853743434e+06
2.166203325493587577e-11,5.393237077805564880e+09,6.865792321097243985e+04
8.706801725818346627e-11,1.521554782508481026e+10,6.996677338211442530e+07
8.991057487210150687e-11,1.124242392271881819e+09,2.233306795355291797e+03
7.886813032533468553e-11,1.471885004263465881e+10,5.030011168948753178e+07
7.141541271839457314e-11,2.399076477404141235e+10,2.843506017067265511e+08
5.740881833989940416e-11,1.090439304949670792e+10,8.050671649127075449e+06
9.176822282964216439e-11,2.901630046173250198e+10,9.760646978318203688e+08
1.816641995975676983e-11,1.568085209839630604e+09,3.450690779133572619e+02
8.582817958006397636e-11,2.754745914025132370e+10,7.005535951447409391e+08
4.741954560187360823e-11,1.069466276343001747e+10,5.082640888586943969e+06
6.730335328235112891e-11,2.765681269690999603e+10,4.373556856300274134e+08
7.134262141870262190e-11,1.650257102089969063e+10,6.488874382414412498e+07
4.786096779036533599e-11,2.483012005799196243e+10,1.459802919640595019e+08
2.339669403114727193e-11,2.658157601713838959e+10,4.539689210141082853e+07
7.172479054983850600e-11,6.824850697929511070e+09,1.930081295764846494e+06
5.559208155521486326e-11,5.210113860614038467e+09,3.938316305374900112e+05
5.056609513841260438e-11,2.216074174963132477e+10,1.045427922742666751e+08
8.776776900080081016e-11,1.268248927191032600e+10,3.439802748123124987e+07
9.095528051744049700e-11,1.605028321734752178e+09,9.494574481730696789e+03
2.929357012692278297e-11,6.029361534936405182e+09,1.961168488518229569e+05
5.210354346201324897e-11,1.681127394780023956e+10,3.725559631357096881e+07
2.599496000836458539e-11,1.013910631960240364e+10,1.234159300193937263e+06
6.198212567805556852e-11,2.065799669037211227e+10,1.191856547288036495e+08
5.165007331255946871e-11,2.919199468032433033e+09,3.350366914330625150e+04
7.295037684409433776e-11,6.541671486859743118e+09,1.685322694297085749e+06
9.199369773655022499e-11,1.435438366455094719e+10,6.192842838046611100e+07
5.065647711874180090e-11,1.627676018671353722e+10,3.097086208971986920e+07
9.649752221359117264e-11,2.563932259451361465e+10,6.719029359824270010e+08
3.212352823738264005e-11,1.377091143924979401e+10,6.399887358271814883e+06
8.654239113002627475e-11,4.686731299460927010e+09,6.249377577828747453e+05
6.542736248679842991e-11,3.279128957017371655e+09,8.559528928691240435e+04
4.181884184004857074e-11,7.916559457449532509e+09,1.187692257650248939e+06
1.857543110274290625e-11,2.007447389285496521e+10,9.560959409892149270e+06
5.932183820792889106e-11,5.828238588664652824e+09,7.022099805209179176e+05
8.960522628766867754e-11,2.844535722437645721e+10,8.629589480325126648e+08
5.646846091087185451e-11,7.922616561176007271e+09,2.172201441158764996e+06
2.975526368373848733e-11,2.632321625395666885e+10,7.071589923338861763e+07
4.668543333046462213e-11,2.756056960843829346e+10,2.076513762892821729e+08
9.861653011129523013e-11,1.216932091092607307e+10,3.682592709181660414e+07
7.279515630326738489e-11,2.950662540480775070e+10,6.543829288630803823e+08
9.053368369587982642e-11,2.188083811429022598e+10,3.188135853289264441e+08
1.033801617412215722e-11,2.499519481597929764e+10,6.988244154656894505e+06
1.370711982156006861e-11,1.529818599181625128e+09,1.779675048664283565e+02
6.150060051457551872e-11,1.946980574293423462e+10,9.288119155330403149e+07
3.723581217064201418e-11,3.023188703051368713e+09,2.002989112476372247e+04
8.339840452673232939e-11,1.423717114413162422e+10,4.926024422056691349e+07
6.925377303771842152e-11,2.174964997975414658e+10,1.822004984023423195e+08
4.710060865287861277e-11,1.297160677605327845e+09,1.086214903683341618e+03
6.381984433326881293e-11,1.528863571913810349e+10,3.831530171095968783e+07
8.273509685217524765e-11,1.642560609829441452e+10,8.566050577315001190e+07
6.016176818665329400e-11,1.197969524169752598e+09,1.289173957641776269e+03
1.553505360371008901e-11,4.564866054155153275e+09,1.812327802965041337e+04
4.284211666935264299e-11,2.759062533040061569e+10,1.755999324757094085e+08
4.899662501042707908e-11,2.479607941120823288e+10,1.521778667799497247e+08
3.712725176264923659e-11,1.438066807862976456e+10,1.016075675191633031e+07
6.061477494249742322e-11,2.442308325095723724e+10,2.195876943298304975e+08
