N,f,f_noisy
1.833296288064014234e+01,1.314919993406789889e+00,1.275223732002148225e+00
1.833740831295843421e+01,1.314946690090469383e+00,1.322740612414009753e+00
1.834185374527672607e+01,1.314973374276484197e+00,1.314124624101404404e+00
1.834629917759502149e+01,1.315000045973579557e+00,1.300002304585759605e+00
1.835074460991331335e+01,1.315026705190493361e+00,1.333719314364009367e+00
1.835519004223160522e+01,1.315053351935956405e+00,1.311771160122976676e+00
1.835963547454989708e+01,1.315079986218689045e+00,1.312681514527346271e+00
1.836408090686819250e+01,1.315106608047405645e+00,1.336723911394512632e+00
1.836852633918648436e+01,1.315133217430811019e+00,1.331875140879450026e+00
1.837297177150477623e+01,1.315159814377602876e+00,1.289373887578846745e+00
1.837741720382307165e+01,1.315186398896470266e+00,1.324832681929397182e+00
1.838186263614136351e+01,1.315212970996094466e+00,1.303129052336658544e+00
1.838630806845965537e+01,1.315239530685149427e+00,1.322814827646153546e+00
1.839075350077795079e+01,1.315266077972298664e+00,1.285299216103014786e+00
1.839519893309624265e+01,1.315292612866200583e+00,1.318358996244892500e+00
1.839964436541453452e+01,1.315319135375503157e+00,1.335533913173654108e+00
1.840408979773282638e+01,1.315345645508848360e+00,1.289964903103536731e+00
1.840853523005112180e+01,1.315372143274868399e+00,1.270142587421260627e+00
1.841298066236941366e+01,1.315398628682188598e+00,1.369837916397663724e+00
1.841742609468770553e+01,1.315425101739426283e+00,1.327243308447995762e+00
1.842187152700600095e+01,1.315451562455189460e+00,1.312190474290676034e+00
1.842631695932429281e+01,1.315478010838080136e+00,1.334622409056733572e+00
1.843076239164258467e+01,1.315504446896690549e+00,1.336828966170619193e+00
1.843520782396088009e+01,1.315530870639606720e+00,1.295723021415083220e+00
1.843965325627917196e+01,1.315557282075405121e+00,1.307856364754423906e+00
1.844409868859746382e+01,1.315583681212655121e+00,1.309545582461034474e+00
1.844854412091575924e+01,1.315610068059918536e+00,1.303195174184781369e+00
1.845298955323405110e+01,1.315636442625747415e+00,1.312951268295083462e+00
1.845743498555234297e+01,1.315662804918688478e+00,1.337151650866420072e+00
1.846188041787063483e+01,1.315689154947279116e+00,1.316546705965028430e+00
1.846632585018893025e+01,1.315715492720048063e+00,1.337735585120530590e+00
1.847077128250722211e+01,1.315741818245518280e+00,1.333885365192742256e+00
1.847521671482551398e+01,1.315768131532202956e+00,1.282065106636886664e+00
1.847966214714380939e+01,1.315794432588608620e+00,1.331537705181963904e+00
1.848410757946210126e+01,1.315820721423232698e+00,1.315748595767873619e+00
1.848855301178039312e+01,1.315846998044566396e+00,1.320419155412482004e+00
1.849299844409868854e+01,1.315873262461091375e+00,1.329137743786785952e+00
1.849744387641698040e+01,1.315899514681282634e+00,1.294398810713932146e+00
1.850188930873527227e+01,1.315925754713607843e+00,1.302465678325641862e+00
1.850633474105356768e+01,1.315951982566524459e+00,1.370847408032496828e+00
1.851078017337185955e+01,1.315978198248485054e+00,1.304466067909228366e+00
1.851522560569015141e+01,1.316004401767931986e+00,1.326558384199895801e+00
1.851967103800844328e+01,1.316030593133302062e+00,1.310183036417901459e+00
1.852411647032673869e+01,1.316056772353022097e+00,1.321005622862901019e+00
1.852856190264503056e+01,1.316082939435512689e+00,1.303701075911807727e+00
1.853300733496332242e+01,1.316109094389186218e+00,1.320654651233902355e+00
1.853745276728161784e+01,1.316135237222447518e+00,1.329695803495779760e+00
1.854189819959990970e+01,1.316161367943692984e+00,1.294665225573518486e+00
1.854634363191820157e+01,1.316187486561311459e+00,1.317860286246109736e+00
1.855078906423649698e+01,1.316213593083684907e+00,1.310766196074715451e+00
1.855523449655478885e+01,1.316239687519187296e+00,1.305330381773185167e+00
1.855967992887308071e+01,1.316265769876184155e+00,1.299217166178659344e+00
1.856412536119137613e+01,1.316291840163033910e+00,1.268884191555774255e+00
1.856857079350966799e+01,1.316317898388086771e+00,1.301916096638531029e+00
1.857301622582795986e+01,1.316343944559685841e+00,1.334054938941017898e+00
1.857746165814625172e+01,1.316369978686167341e+00,1.362679839201996090e+00
1.858190709046454714e+01,1.316396000775857500e+00,1.285461644512290613e+00
1.858635252278283900e+01,1.316422010837076773e+00,1.320414589436353037e+00
1.859079795510113087e+01,1.316448008878137621e+00,1.316293756538127857e+00
1.859524338741942628e+01,1.316473994907344958e+00,1.319016999220170128e+00
1.859968881973771815e+01,1.316499968932995035e+00,1.274095533132669988e+00
1.860413425205601001e+01,1.316525930963377888e+00,1.301258620111126252e+00
1.860857968437430543e+01,1.316551881006775115e+00,1.322917365685798430e+00
1.861302511669259729e+01,1.316577819071461430e+00,1.312730324404566495e+00
1.861747054901088916e+01,1.316603745165702666e+00,1.298550401818794553e+00
1.862191598132918458e+01,1.316629659297758215e+00,1.275262569968238058e+00
1.862636141364747644e+01,1.316655561475879477e+00,1.315339411739208542e+00
1.863080684596576830e+01,1.316681451708310524e+00,1.310928899297490569e+00
1.863525227828406017e+01,1.316707330003287657e+00,1.290812320415174241e+00
1.863969771060235558e+01,1.316733196369040071e+00,1.296430494154263924e+00
1.864414314292064745e+01,1.316759050813788301e+00,1.308848234565491264e+00
1.864858857523893931e+01,1.316784893345746443e+00,1.313568568512171852e+00
1.865303400755723473e+01,1.316810723973120378e+00,1.383592294641637688e+00
1.865747943987552659e+01,1.316836542704109547e+00,1.350050071550017883e+00
1.866192487219381846e+01,1.316862349546904287e+00,1.311481198018490613e+00
1.866637030451211388e+01,1.316888144509688940e+00,1.297864093914816497e+00
1.867081573683040574e+01,1.316913927600639411e+00,1.277364913035833105e+00
1.867526116914869760e+01,1.316939698827924721e+00,1.324357684116798772e+00
1.867970660146699302e+01,1.316965458199705674e+00,1.306063735045481122e+00
1.868415203378528489e+01,1.316991205724136638e+00,1.322009794759512191e+00
1.868859746610357675e+01,1.317016941409363318e+00,1.311704210933221093e+00
1.869304289842186861e+01,1.317042665263524981e+00,1.325661495087548492e+00
1.869748833074016403e+01,1.317068377294753123e+00,1.291630619953917591e+00
1.870193376305845590e+01,1.317094077511171690e+00,1.294773137080472258e+00
1.870637919537674776e+01,1.317119765920897523e+00,1.351385753868952211e+00
1.871082462769504318e+01,1.317145442532039690e+00,1.305671926254374560e+00
1.871527006001333504e+01,1.317171107352699932e+00,1.320994038846369012e+00
1.871971549233162690e+01,1.317196760390972665e+00,1.350564028216478141e+00
1.872416092464992232e+01,1.317222401654944752e+00,1.323391179521718808e+00
1.872860635696821419e+01,1.317248031152695953e+00,1.303364311686153298e+00
1.873305178928650605e+01,1.317273648892298699e+00,1.301264153342913232e+00
1.873749722160479791e+01,1.317299254881818316e+00,1.333081697709181501e+00
1.874194265392309333e+01,1.317324849129311470e+00,1.304184462774519604e+00
1.874638808624138520e+01,1.317350431642829056e+00,1.363697139761572696e+00
1.875083351855967706e+01,1.317376002430413529e+00,1.319296610638357459e+00
1.875527895087797248e+01,1.317401561500100682e+00,1.312343812349990202e+00
1.875972438319626434e+01,1.317427108859918761e+00,1.305495891190700419e+00
1.876416981551455621e+01,1.317452644517888682e+00,1.308390476108000966e+00
1.876861524783285162e+01,1.317478168482024037e+00,1.317007205702287687e+00
1.877306068015114349e+01,1.317503680760330864e+00,1.302820145955178255e+00
1.877750611246943535e+01,1.317529181360808987e+00,1.259118963156856674e+00
1.878195154478773077e+01,1.317554670291449348e+00,1.332168048762383705e+00
1.878639697710602263e+01,1.317580147560237336e+00,1.297369551062266702e+00
1.879084240942431450e+01,1.317605613175149237e+00,1.325685600456824043e+00
1.879528784174260636e+01,1.317631067144155566e+00,1.288307023189691369e+00
1.879973327406090178e+01,1.317656509475219284e+00,1.298045740036046780e+00
1.880417870637919364e+01,1.317681940176295363e+00,1.318946182899335628e+00
1.880862413869748551e+01,1.317707359255332111e+00,1.312519076303555465e+00
1.881306957101578092e+01,1.317732766720271398e+00,1.307384103512343021e+00
1.881751500333407279e+01,1.317758162579045544e+00,1.322612209371548220e+00
1.882196043565236465e+01,1.317783546839583098e+00,1.311641311606246196e+00
1.882640586797066007e+01,1.317808919509802168e+00,1.302812506642335277e+00
1.883085130028895193e+01,1.317834280597615315e+00,1.361327941211335490e+00
1.883529673260724380e+01,1.317859630110927993e+00,1.341044999153085504e+00
1.883974216492553921e+01,1.317884968057637440e+00,1.298279858482588089e+00
1.884418759724383108e+01,1.317910294445635344e+00,1.301339548986007566e+00
1.884863302956212294e+01,1.317935609282804288e+00,1.320662564194314159e+00
1.885307846188041481e+01,1.317960912577021304e+00,1.328846217295081233e+00
1.885752389419871022e+01,1.317986204336155653e+00,1.300638761023893197e+00
1.886196932651700209e+01,1.318011484568069491e+00,1.314460466905688074e+00
1.886641475883529395e+01,1.318036753280617646e+00,1.312866745663145540e+00
1.887086019115358937e+01,1.318062010481648283e+00,1.359869068060366892e+00
1.887530562347188123e+01,1.318087256179002686e+00,1.317193123470419502e+00
1.887975105579017310e+01,1.318112490380513702e+00,1.286341398081108922e+00
1.888419648810846851e+01,1.318137713094007957e+00,1.322758851296561566e+00
1.888864192042676038e+01,1.318162924327306751e+00,1.312338217906300786e+00
1.889308735274505224e+01,1.318188124088220059e+00,1.350448679630994686e+00
1.889753278506334766e+01,1.318213312384554969e+00,1.335279542819510334e+00
1.890197821738163952e+01,1.318238489224109022e+00,1.326247474219086175e+00
1.890642364969993139e+01,1.318263654614674429e+00,1.340744806176711545e+00
1.891086908201822325e+01,1.318288808564035186e+00,1.308519344841988064e+00
1.891531451433651867e+01,1.318313951079967516e+00,1.346094843882064351e+00
1.891975994665481053e+01,1.318339082170243204e+00,1.275885051167852779e+00
1.892420537897310240e+01,1.318364201842624039e+00,1.327466625282495372e+00
1.892865081129139782e+01,1.318389310104866707e+00,1.303061258934613997e+00
1.893309624360968968e+01,1.318414406964721008e+00,1.306452080459184373e+00
1.893754167592798154e+01,1.318439492429928306e+00,1.327559014098211199e+00
1.894198710824627696e+01,1.318464566508224189e+00,1.308213763671184138e+00
1.894643254056456882e+01,1.318489629207336478e+00,1.304830987038930523e+00
1.895087797288286069e+01,1.318514680534986994e+00,1.327853695299330949e+00
1.895532340520115611e+01,1.318539720498890011e+00,1.319660126342595108e+00
1.895976883751944797e+01,1.318564749106752032e+00,1.294114798772195263e+00
1.896421426983773983e+01,1.318589766366274674e+00,1.297708816258005493e+00
1.896865970215603170e+01,1.318614772285150227e+00,1.327339970851208584e+00
1.897310513447432712e+01,1.318639766871065433e+00,1.327875800750631718e+00
1.897755056679261898e+01,1.318664750131700591e+00,1.303470847016136469e+00
1.898199599911091084e+01,1.318689722074727566e+00,1.346219266512838963e+00
1.898644143142920626e+01,1.318714682707812447e+00,1.318052324830583100e+00
1.899088686374749813e+01,1.318739632038614218e+00,1.330280732852025194e+00
1.899533229606578999e+01,1.318764570074784537e+00,1.310731250759204158e+00
1.899977772838408541e+01,1.318789496823968843e+00,1.286900058784446355e+00
1.900422316070237727e+01,1.318814412293805027e+00,1.296892032784012549e+00
1.900866859302066914e+01,1.318839316491923874e+00,1.303794230742357119e+00
1.901311402533896455e+01,1.318864209425951062e+00,1.329390502681047304e+00
1.901755945765725642e+01,1.318889091103503386e+00,1.328932741515279625e+00
1.902200488997554828e+01,1.318913961532192092e+00,1.309029750265322534e+00
1.902645032229384014e+01,1.318938820719620209e+00,1.313350496511994647e+00
1.903089575461213556e+01,1.318963668673386103e+00,1.279171645849533023e+00
1.903534118693042743e+01,1.318988505401079037e+00,1.318957578288344701e+00
1.903978661924871929e+01,1.319013330910282722e+00,1.328813047473714315e+00
1.904423205156701471e+01,1.319038145208574209e+00,1.317665207092194146e+00
1.904867748388530657e+01,1.319062948303522553e+00,1.352753609442798766e+00
1.905312291620359844e+01,1.319087740202691483e+00,1.294798419933037792e+00
1.905756834852189385e+01,1.319112520913636954e+00,1.300810671330162593e+00
1.906201378084018572e+01,1.319137290443907817e+00,1.320238695289825737e+00
1.906645921315847758e+01,1.319162048801048259e+00,1.326227952108204322e+00
1.907090464547676945e+01,1.319186795992593142e+00,1.340707354709170573e+00
1.907535007779506486e+01,1.319211532026071554e+00,1.311394647175314399e+00
1.907979551011335673e+01,1.319236256909006588e+00,1.343831156394753368e+00
1.908424094243164859e+01,1.319260970648913567e+00,1.292509701915904419e+00
1.908868637474994401e+01,1.319285673253301372e+00,1.352007546541676986e+00
1.909313180706823587e+01,1.319310364729672447e+00,1.321293888011082496e+00
1.909757723938652774e+01,1.319335045085522351e+00,1.267934108675279337e+00
1.910202267170482315e+01,1.319359714328339761e+00,1.330947918127272533e+00
1.910646810402311502e+01,1.319384372465606692e+00,1.337906549459632055e+00
1.911091353634140688e+01,1.319409019504798719e+00,1.285231919291425440e+00
1.911535896865970230e+01,1.319433655453384535e+00,1.315019109010439280e+00
1.911980440097799416e+01,1.319458280318825949e+00,1.292806380100804953e+00
1.912424983329628603e+01,1.319482894108578774e+00,1.320320964265414787e+00
1.912869526561457789e+01,1.319507496830091275e+00,1.318535114576542489e+00
1.913314069793287331e+01,1.319532088490805499e+00,1.310541682095674787e+00
1.913758613025116517e+01,1.319556669098157053e+00,1.329651162964805788e+00
1.914203156256945704e+01,1.319581238659574662e+00,1.314263689986868267e+00
1.914647699488775245e+01,1.319605797182480611e+00,1.307723377545765286e+00
1.915092242720604432e+01,1.319630344674289635e+00,1.294511958110583505e+00
1.915536785952433618e+01,1.319654881142411584e+00,1.333577088955074652e+00
1.915981329184263160e+01,1.319679406594247428e+00,1.298326065221486081e+00
1.916425872416092346e+01,1.319703921037194361e+00,1.351868222289788202e+00
1.916870415647921533e+01,1.319728424478640250e+00,1.304556581528724335e+00
1.917314958879751075e+01,1.319752916925968078e+00,1.319492847639786026e+00
1.917759502111580261e+01,1.319777398386553280e+00,1.307846957123321330e+00
1.918204045343409447e+01,1.319801868867765737e+00,1.305310590130776882e+00
1.918648588575238634e+01,1.319826328376967783e+00,1.337501710008620393e+00
1.919093131807068175e+01,1.319850776921515756e+00,1.291156140221937143e+00
1.919537675038897362e+01,1.319875214508758887e+00,1.340687051586644696e+00
1.919982218270726548e+01,1.319899641146040192e+00,1.342967879067366921e+00
1.920426761502556090e+01,1.319924056840696691e+00,1.340350323156914047e+00
1.920871304734385276e+01,1.319948461600057854e+00,1.333523980372203654e+00
1.921315847966214463e+01,1.319972855431447600e+00,1.317027739455213009e+00
1.921760391198044005e+01,1.319997238342182300e+00,1.300384661489475624e+00
1.922204934429873191e+01,1.320021610339572771e+00,1.360451797679993025e+00
1.922649477661702377e+01,1.320045971430922727e+00,1.373456945221010805e+00
1.923094020893531919e+01,1.320070321623529663e+00,1.326879938877949083e+00
1.923538564125361106e+01,1.320094660924684415e+00,1.296293283667809604e+00
1.923983107357190292e+01,1.320118989341671822e+00,1.313976058092944488e+00
1.924427650589019478e+01,1.320143306881768730e+00,1.335562733191713480e+00
1.924872193820849020e+01,1.320167613552247987e+00,1.345421220845043342e+00
1.925316737052678207e+01,1.320191909360373783e+00,1.327848210477795998e+00
1.925761280284507393e+01,1.320216194313404534e+00,1.316578831131093974e+00
1.926205823516336935e+01,1.320240468418593327e+00,1.301697516188861092e+00
1.926650366748166121e+01,1.320264731683184811e+00,1.306507637569014113e+00
1.927094909979995307e+01,1.320288984114419195e+00,1.348439055986662360e+00
