N,P,T,N_next,N_next_noisy
1.092653270024581644e+02,5.401389525874888875e+01,2.511844044721781088e+01,2.356138916235394731e+00,3.687820609756300883e+00
4.411015193405096113e+01,1.252379645410134827e+02,1.514489584626533869e+01,3.387303800526265718e+01,3.329281503699824896e+01
4.623273875072884209e+01,1.238127701753885077e+02,2.773188167952545058e+01,1.549180319812636242e+01,1.426819752556398413e+01
2.754415357271355447e+01,1.489247064996231131e+02,1.730960756833137992e+01,6.431872844145965473e+01,6.365837095578894633e+01
1.314777446391157696e+02,1.420355521211206735e+02,2.807777105024882758e+01,8.215682867092065633e-01,3.154797088701793983e-01
1.018463793412099534e+02,9.316726282348170685e+01,1.150516620483909236e+01,1.673441106174513804e+00,1.062539513544658698e+00
8.679169523612061710e+01,1.028177465161629414e+02,2.479009090576338181e+01,8.036577855603370679e+00,7.839601660711447373e+00
1.145492064823785228e+01,1.376995765786833381e+01,1.510959123449551100e+01,2.066709615048794646e+01,2.020936733920315476e+01
1.274253891795433020e+02,3.310162489049321266e+01,1.809535532243437217e+01,1.331369456411890528e+00,2.419078900493369932e+00
2.258317145874777410e+01,1.315561027753503538e+02,2.261724946601243147e+01,6.333889271932279996e+01,6.422682201790614442e+01
7.692222424585000340e+01,1.205059888580781688e+02,1.889552624972214545e+01,1.860391900148437472e+01,1.781685713326561782e+01
1.403910018048007657e+02,1.186452108025041667e+02,2.068461340496131129e+01,2.030923423787807103e+00,2.993070389903052408e+00
5.426076135835756276e+01,1.552310808981826540e+01,2.424632798375967013e+01,1.304429197420809139e+01,1.442364304734708647e+01
6.918964808871143646e+01,7.984383004478453927e+01,1.398150825653696927e+01,1.046897407993025375e+01,1.045336920660588298e+01
1.417607491091195584e+02,1.450637395426651324e+02,2.965850324633001023e+01,3.334524330539165304e-01,-5.296565982002898743e-01
4.530404601664143627e+01,1.313949038322446370e+02,2.608116030772452021e+01,2.536648450445008507e+01,2.578469843458341160e+01
6.838795517774860855e+01,1.494662001503926092e+02,2.810641091818039072e+01,7.276797914510551024e+00,7.180524189042482242e+00
5.780840055374683573e+01,9.675131003802017915e+01,1.375339936494759208e+01,1.558288286104121667e+01,1.590419864788250770e+01
6.166934653208759443e+01,1.109177616532729758e+02,2.075438453661892169e+01,3.084132788954186211e+01,2.976480294315543773e+01
6.524739497218297402e+01,1.916615486187790651e+01,2.107664608442318510e+01,1.261994507263410803e+01,1.470363078205453888e+01
1.486478518174979513e+02,6.173621953277784513e+01,1.861698161982066679e+01,9.917949857266629143e-01,7.820527122382234797e-01
1.210086406500618352e+02,1.181326656045574595e+02,2.093225948638800915e+01,3.938131002177696516e+00,4.456874954066881500e+00
7.079547037281206379e+00,3.840041429754255375e+01,2.433913089390755147e+01,1.651641412973282996e+01,1.591050927560204009e+01
9.176671556697218080e+01,6.442995653556030788e+01,2.432050256064054139e+01,5.873755679975333877e+00,6.020608585914121846e+00
2.751452128125207786e+00,1.351839160999078260e+01,1.574614207031684288e+01,3.782780790754707301e+00,1.481584584473813582e+00
1.266800582002598397e+01,6.500972102517982876e+01,1.072730028892697796e+01,8.565493610400185531e+00,7.257297668021355896e+00
8.789371372156612949e+01,3.975792189449422409e+01,1.452386697471285615e+01,4.144597647685516861e+00,1.666728832876048116e+00
9.346803669670717341e+01,1.011590791749080154e+02,1.021079723270555561e+01,1.463004703252799521e+00,2.448190873678207868e+00
2.641004847177156378e+01,1.385104015152203942e+02,1.336557291511864776e+01,3.062448692432419151e+01,2.923357015170939377e+01
6.108117831106297047e+01,1.155169868642737896e+02,1.165089921643413717e+01,7.978882728964440396e+00,6.419435161794544875e+00
5.471596703223154634e+01,7.705250044188140635e+01,2.615179521761307768e+01,1.643450596189811108e+01,1.756361203924526393e+01
1.058738568035107761e+02,9.569860700580987611e+01,2.369194473047831195e+01,4.725879819619417610e+00,4.237236315857079383e+00
6.355858926652513219e+01,7.455698873919710934e+01,1.196182868290125612e+01,7.051757830228928547e+00,6.889136275236508844e+00
5.830066786825663883e+01,6.801551643791385970e+01,1.499845128544694717e+01,1.805518831777693123e+01,1.913524738765082489e+01
1.239986490112045914e+02,1.402852848337136606e+02,1.211805165216242308e+01,1.125013536436993755e+00,1.623132436110272803e+00
1.006114038131166524e+02,7.788575754368646642e+01,2.038491638789262339e+01,6.761555773871774200e+00,7.083151338795707019e+00
1.750119822571467054e+01,6.596504267376289476e+01,2.636976334310688230e+01,2.633034336295228073e+01,2.699534576704868272e+01
8.144503600750218197e+01,8.152440912761470315e+00,1.170287221333869354e+01,1.110120995050227100e+00,-8.279299402470692293e-01
3.447618919172414564e+01,3.624086134007174564e+01,1.415349066014876378e+01,2.488029341861883026e+01,2.618592383907257926e+01
4.121318846900864230e+01,1.267872180243755196e+02,2.695186601267184656e+01,2.222082191825773378e+01,2.356315392818373056e+01
9.231982323266809942e+01,1.076027739114534043e+01,1.133556583119382388e+01,6.785820579263088792e-01,2.541865090168428321e+00
1.299119119615733950e+02,3.138474886732807434e+01,2.733243743248122826e+01,4.279049053332910635e-01,-1.654141311737454378e+00
5.446476806253064495e+01,1.312362233471662023e+02,2.285089864737469867e+01,3.479577459246695526e+01,3.396067727654005353e+01
7.873945201679447337e+01,1.330792636251668171e+02,1.650912637433673069e+01,1.447775233081353541e+01,1.393135694874947639e+01
1.263675139568835171e+01,6.942776956141413791e+01,1.313240239466325576e+01,1.879676265759435694e+01,2.052121872090607013e+01
1.163453748697003221e+02,1.004331703177898447e+02,2.195082727440956560e+01,4.048553800315545459e+00,4.633452649258730460e+00
2.683692622383897941e+01,3.324528265696948637e+01,1.601694986682181820e+01,3.965598541841411873e+01,4.145092955037706162e+01
6.037802336256707747e+01,8.244618637386207638e+01,1.752121897950631535e+01,2.625141466749348140e+01,2.672445684162614654e+01
4.188874166759693907e+01,7.170401734295386120e+01,2.502156315039751888e+01,3.033350353331316640e+01,2.971446319917821555e+01
7.838518437696625085e+01,1.071011773083746021e+02,1.773443158600106528e+01,1.570391687929387281e+01,1.442720608379660341e+01
4.563599892373686373e+01,1.196780549842308972e+02,2.996753157499533415e+01,7.081862002941170964e+00,6.534536595345826093e+00
7.077821275654167721e+01,3.209181876337049033e+01,2.978785154357554887e+01,1.958215262672406975e+00,3.382103463011737698e+00
6.670830129966783772e+01,1.422284007803791042e+02,2.943802133596304316e+01,4.760186397513265000e+00,3.932438648000135206e+00
9.235243448650075493e+01,1.180107142769891908e+02,1.005737487178792122e+01,1.524609117540187908e+00,-2.314668519360094656e-01
1.036515078767876759e+02,5.978290729497952327e+01,1.913265082572096887e+01,5.152140308837849680e+00,5.459158988799275747e+00
8.020711200002118346e+01,1.479891995317370572e+02,2.303919386568182759e+01,1.507319014162658810e+01,1.647138352278889073e+01
1.116476311488714259e+02,5.903470524960656007e+01,1.905219572399669659e+01,3.776705030055912182e+00,6.240109113248132999e+00
1.347424514209623680e+02,1.069045349654943635e+02,1.227347268882871667e+01,7.153887039619266641e-01,1.993579567842140632e+00
6.921528257584004962e+01,2.364874999471146921e+01,2.523302579730301431e+01,7.007532591350781104e+00,8.004973771199274779e+00
5.884214451814655966e+00,1.485911047749850127e+02,1.324338488824164628e+01,9.488876676790660269e+00,7.728026051982128664e+00
1.152679434710227895e+02,1.458136604899192150e+02,1.627852364160438725e+01,4.058297907140545391e+00,3.707229792643148336e+00
6.939320961283711142e+01,1.483439007160834535e+02,1.667270057710767972e+01,2.095356881105441005e+01,2.060177405565019271e+01
1.176031239052891522e+02,1.173295181001347629e+02,1.638308764533687878e+01,3.465040222660867197e+00,3.627413899465321112e+00
1.281804359664025696e+02,1.158170941277840527e+01,2.861477072110276865e+01,1.623015177710465662e-01,-7.436187651647394592e-01
1.245306172844539461e+01,4.599759999757865359e+01,2.016528183355025661e+01,4.423026336482785581e+01,4.504903382634812203e+01
6.032364135114313086e+01,4.690989353613492341e+00,2.151480224782594419e+01,9.453889568489179496e+00,1.073308452921474299e+01
1.113453008627313068e+02,7.703329929601957815e+01,1.089946442810914640e+01,8.678065530632907976e-01,1.001506118405759205e+00
6.830236989218140309e+01,9.323898407335157401e+01,2.801119242925038222e+01,6.535003809441590761e+00,6.267068538957855317e+00
6.825280320892859720e+01,1.467238224050324220e+02,2.976146909992587553e+01,4.026977974858177767e+00,4.239447796564765447e+00
7.230359455340841635e+01,4.353407511505658078e+01,1.892379115188963823e+01,1.431905333436184513e+01,1.472128866553596716e+01
1.482781117503177484e+02,9.002238600563245541e+01,1.995637011843798092e+01,1.338439531655514658e+00,2.153937820892415811e+00
3.675243575794409168e+01,1.486991421884861211e+02,1.589996452957073814e+01,4.723313875405241902e+01,4.639092699284168475e+01
2.531409637571893612e+01,1.010624056029413822e+02,2.369377071663503997e+01,5.347217212502738448e+01,5.493991625962894432e+01
1.153332149891644320e+02,1.267458186660609556e+02,1.205202316982828492e+01,1.425797420251760927e+00,1.479344038256544369e+00
1.260752764481699444e+02,1.428973605310497703e+02,2.027529552062057761e+01,3.651018640625105949e+00,3.494519320734890577e+00
7.798976242658266500e+00,6.636731300857562132e+00,2.345718171194070933e+01,1.651505440570378624e+01,1.722435153073432446e+01
9.238362693348736343e+01,9.170204252108267440e+01,2.195264760969799056e+01,9.181476332119283157e+00,8.497710486107212802e+00
1.287376401544845521e+02,7.662820593748671172e+01,1.124694718900990154e+01,5.216599022901973193e-01,1.415769657766744016e+00
1.080069508773695759e+02,7.694524875919394447e+01,2.562132212244208773e+01,2.729646269880650955e+00,4.895020062626709745e+00
2.295391967061958027e+01,9.737373050063976621e+01,1.716770317947189994e+01,5.908450096123489459e+01,5.953607552076591247e+01
2.602587316599446154e+01,1.795061877460890898e+01,1.618718311809435662e+01,3.517825882219151623e+01,3.539848601402667327e+01
6.742910081165224767e+01,9.044883592330192812e+01,1.486982687650079349e+01,1.421238903275505550e+01,1.374767127112193066e+01
5.663038615355597472e+01,2.296989697985042866e+01,2.746105891615453487e+01,6.575664755558141117e+00,8.085186652746589431e+00
2.606662450450665602e+01,7.348964497637666682e+01,1.431333082812786017e+01,3.454844253001076737e+01,3.569546658038780151e+01
7.830912319794968823e+01,8.369028805925518100e+01,1.464817506499705857e+01,8.948888116094932954e+00,7.443358276325435341e+00
2.927942945364384641e+01,1.234161675232051891e+02,2.692610483103516827e+01,2.732270260825117347e+01,2.830841546330435321e+01
1.243490130457457887e+01,2.291183678901877840e+01,1.647270950305683357e+01,3.024199392629700256e+01,2.957990461555828432e+01
7.404404862415876210e+01,1.489722570027345228e+02,2.555968345640489048e+01,1.207159427806838359e+01,1.089772142891574269e+01
1.409837292137451641e+02,1.248929341725605440e+02,2.054345399755902335e+01,2.049051026546570231e+00,1.978917445746739334e+00
2.379642194310051906e+01,5.003013495829788937e+00,2.406624910045619004e+01,2.750156757302529797e+01,2.683901528250929402e+01
3.061784793603041521e+01,1.291647243237902956e+02,1.944385643675980901e+01,7.047914806472847715e+01,7.164371225680127964e+01
7.711465917596378006e+01,7.647313750887828121e+01,1.826740180695748705e+01,1.502541532962465531e+01,1.376150129855045456e+01
1.422682218987476688e+02,1.497850316411294784e+02,1.885446626610755416e+01,2.092426317351416376e+00,7.998663189465853307e-01
6.827888026164066559e+01,6.526551849656058835e+01,1.332902153827051350e+01,8.451966482554029270e+00,7.500775316685106553e+00
3.240936402151005780e+01,3.078885081912065669e+00,1.038600801220212588e+01,4.717621416603183349e+00,4.574520272768544338e+00
8.665701217552627611e+01,1.187808477404890368e+02,2.097548101904116535e+01,1.324068056323899611e+01,1.382949458251793473e+01
4.909302509089582145e+01,7.376193407941845237e+01,2.448868386397780483e+01,2.757647327267081039e+01,2.648233732159114950e+01
1.810910698751900583e+01,1.704357003815693972e+01,2.975138520375261209e+01,6.822104772915077220e+00,6.092679980662942363e+00
9.469552896633811656e+01,2.289352912354581804e+01,2.331274019322690805e+01,3.297244102121864362e+00,1.721182799178648359e+00
6.573342154243755431e+01,9.652045574950814455e+01,1.937526932733980090e+01,2.587365757998293603e+01,2.566997203253633231e+01
1.434196668646907256e+02,1.086073891850065110e+02,1.338960649927321889e+01,7.359039032063444674e-01,-2.945178573211718609e-01
5.823275865513274141e+01,2.185973228795389289e+01,1.861667388184510230e+01,1.767149021294913780e+01,1.983838764030513957e+01
2.375826154192157702e+01,9.902992219510871053e+00,2.991473727794110360e+01,5.935068168380124298e+00,7.856638558596565680e+00
4.920470007829275261e+01,3.297388094763188349e+01,2.790920296758529773e+01,8.823885823837066766e+00,7.883523689274825941e+00
7.232710416934516218e+01,1.733127032374029142e+01,2.061904350655771267e+01,9.023489923572995508e+00,9.153413399712263754e+00
4.416149575691900253e+01,5.986790445371262592e+01,1.039183596766459772e+01,7.066076227754456873e+00,7.478145909160081040e+00
6.411705042981381553e+01,8.170333236631196883e+01,2.938994732057243198e+01,4.463846946971780305e+00,3.908563340096294692e+00
1.061760725397950722e+02,3.264665254700300068e+01,2.634277567003517362e+01,1.445381657719731372e+00,1.044483827681461863e+00
1.149826456611225325e+02,1.313500010035379546e+02,2.774744099637354111e+01,1.560553182407753203e+00,2.191400288690535714e+00
8.911540238555983251e+01,1.422907866344810088e+02,2.587507512114648733e+01,6.605525286714645894e+00,6.324082857206854591e+00
7.281485595637850849e+01,5.691926979218248306e+01,1.885793488182537203e+01,1.595826941261748821e+01,1.564663476286826160e+01
1.805522475445624409e+01,2.637754475343717075e+01,1.686707825850002607e+01,4.094610307796888549e+01,4.090518166656081434e+01
1.005471916233536263e+02,1.236562553197015859e+02,2.333016961587147975e+01,6.724220517919876627e+00,7.949697808496986262e+00
3.550252513016686606e+01,3.449223714041606570e+01,1.043245289366358008e+01,7.602347683111605470e+00,7.330558796661438947e+00
1.111113071680818649e+02,1.110278265024444124e+02,1.572377092667224829e+01,3.828511964795275002e+00,4.205600383523062646e+00
1.432128952934724850e+02,1.233196020957838783e+02,1.405252385995641262e+01,9.354960118320773121e-01,1.163753432064236648e+00
1.283174379956415692e+02,1.194171197713878030e+01,2.503084452354014644e+01,4.360829456831195050e-01,1.140774747511466458e+00
4.201752924819314927e+01,6.812420773075950287e+00,2.240376568481163844e+01,2.136400194216264836e+01,2.115918229784433180e+01
7.003509738332041934e+01,3.430318808435930578e+01,1.255360068479332369e+01,4.680060838837271753e+00,4.177548993947977962e+00
6.727743511626889017e+01,1.029783757967092228e+01,2.645689066331208750e+01,3.935400443773652501e+00,3.236611804553020555e+00
1.156659701417904387e+02,2.461375242491661197e+01,2.364904826155069628e+01,1.410512292881168417e+00,1.638166651391542272e+00
6.324257201647608895e+01,1.448326327866310237e+02,1.763273893987794594e+01,2.842977383043081829e+01,2.855932448848576399e+01
5.350468404251466126e+01,8.404475197065016800e+01,1.433367540436958087e+01,1.969375704120782089e+01,1.942680239745511983e+01
8.855968671318304075e+01,9.716709401910190280e+00,1.363449895050747074e+01,1.527156720336203088e+00,1.739574912081545133e+00
8.593556526508876914e+01,5.841149941847561422e+00,1.038828736633938554e+01,5.087547703786913234e-01,2.864988056851764497e+00
1.267216518004978667e+02,1.314224922367455974e+02,2.031608993439415300e+01,3.441520718344581287e+00,4.220749068530020409e+00
1.391299321016236945e+02,5.345035242430143541e+01,2.779399645005878128e+01,3.881501576712981239e-01,-1.456518717508644922e+00
1.288476712204251839e+02,3.609850491842035325e+01,1.491088422920739376e+01,8.597073333744204016e-01,2.153196145358958535e+00
