t,N,S,A,dN_dt,dN_dt_noisy
2.837967593518703779e+02,4.822904166480254935e+04,4.796698699065761502e+03,2.031497149724859064e+00,2.089033875490537184e+01,1.382457763493339975e+01
2.838567713542708475e+02,4.823029456320113241e+04,4.796855867649343963e+03,2.031445231296919118e+00,2.086459385600687710e+01,2.367914608887786088e+01
2.839167833566713171e+02,4.823154591750799591e+04,4.797012845032629230e+03,2.031393382018776617e+00,2.083887949510659610e+01,6.902153936937048684e+01
2.839767953590717866e+02,4.823279572955791082e+04,4.797169631436287091e+03,2.031341597903395968e+00,2.081319562010230584e+01,1.147716126763669564e+01
2.840368073614723130e+02,4.823404400118513149e+04,4.797326227080759963e+03,2.031289873469848573e+00,2.078754217167954721e+01,-1.253255052638200340e+01
2.840968193638727826e+02,4.823529073422004149e+04,4.797482632186266528e+03,2.031238205142986697e+00,2.076191909978530248e+01,3.595021459768474870e+01
2.841568313662732521e+02,4.823653593048085895e+04,4.797638846972825377e+03,2.031186599670799620e+00,2.073632640442230013e+01,4.248445725675249207e+01
2.842168433686737217e+02,4.823777959178597666e+04,4.797794871660226818e+03,2.031135061591819113e+00,2.071076407491773352e+01,4.658263794023571336e+01
2.842768553710741912e+02,4.823902171995345998e+04,4.797950706468031967e+03,2.031083593788491015e+00,2.068523209260206386e+01,-2.500536334385832049e+01
2.843368673734747176e+02,4.824026231680084311e+04,4.798106351615572748e+03,2.031032197661014393e+00,2.065973043165047329e+01,3.278073387931325300e+01
2.843968793758751872e+02,4.824150138414512912e+04,4.798261807321954620e+03,2.030980873127342878e+00,2.063425905908314917e+01,2.281101826061625459e+01
2.844568913782756567e+02,4.824273892380282632e+04,4.798417073806054759e+03,2.030929618623182442e+00,2.060881793476437451e+01,1.328618860473587304e+01
2.845169033806761263e+02,4.824397493758991914e+04,4.798572151286522967e+03,2.030878431101992732e+00,2.058340701139849216e+01,6.481799857726697311e+00
2.845769153830765958e+02,4.824520942732186813e+04,4.798727039981779853e+03,2.030827306034986623e+00,2.055802623453445221e+01,3.472494641555247341e+01
2.846369273854770654e+02,4.824644239481355180e+04,4.798881740110019564e+03,2.030776237499541725e+00,2.053267554298804498e+01,1.857872140049862963e+01
2.846969393878775918e+02,4.824767384187116113e+04,4.799036251889227970e+03,2.030725226368121472e+00,2.050735490854117415e+01,1.918496916512257044e+01
2.847569513902780614e+02,4.824890377029326191e+04,4.799190575537180848e+03,2.030674279251317937e+00,2.048206433082054900e+01,8.063826565733907614e+01
2.848169633926785309e+02,4.825013218187922757e+04,4.799344711271424785e+03,2.030623399943440877e+00,2.045680379583075137e+01,2.222986847604023453e+01
2.848769753950790005e+02,4.825135907842791494e+04,4.799498659309278082e+03,2.030572590768017438e+00,2.043157328247735904e+01,-1.434312325772610563e+01
2.849369873974794700e+02,4.825258446173765697e+04,4.799652419867835306e+03,2.030521852577790387e+00,2.040637276256308041e+01,-7.257759024700010997e+00
2.849969993998799964e+02,4.825380833360629185e+04,4.799805993163963649e+03,2.030471184754720326e+00,2.038120220078928924e+01,-2.507216809357991849e+00
2.850570114022804660e+02,4.825503069583113393e+04,4.799959379414303839e+03,2.030420585209983919e+00,2.035606155475380774e+01,-2.812820678837229593e+01
2.851170234046809355e+02,4.825625155020899547e+04,4.800112578835270142e+03,2.030370050383975222e+00,2.033095077495079295e+01,5.293152615265928773e+01
2.851770354070814051e+02,4.825747089853616490e+04,4.800265591643051266e+03,2.030319575246304797e+00,2.030586980476942927e+01,7.613675531678923392e+01
2.852370474094818746e+02,4.825868874260722077e+04,4.800418418053611276e+03,2.030269154538843601e+00,2.028081858651955827e+01,1.274842840778184438e+00
2.852970594118824010e+02,4.825990508420478000e+04,4.800571058282717786e+03,2.030218793131593369e+00,2.025579711164601804e+01,4.746065590705287462e+01
2.853570714142828706e+02,4.826111992510899290e+04,4.800723512545916492e+03,2.030168496425943658e+00,2.023080537420116798e+01,-2.406015045979611244e+00
2.854170834166833401e+02,4.826233326710014808e+04,4.800875781058525718e+03,2.030118267685940836e+00,2.020584335790351815e+01,-4.914862796713883597e-01
2.854770954190838097e+02,4.826354511195803934e+04,4.801027864035640960e+03,2.030068108716130304e+00,2.018091103942327891e+01,-3.254083741338133962e+01
2.855371074214842793e+02,4.826475546146194392e+04,4.801179761692132161e+03,2.030018019861556500e+00,2.015600838838372511e+01,1.825736544874965617e+01
2.855971194238847488e+02,4.826596431739065156e+04,4.801331474242644617e+03,2.029968000007761120e+00,2.013113536735505704e+01,5.705119518652470845e+01
2.856571314262852752e+02,4.826717168152241356e+04,4.801483001901599891e+03,2.029918046580784896e+00,2.010629193186082375e+01,5.793061124140167095e+01
2.857171434286857448e+02,4.826837755563500104e+04,4.801634344883192171e+03,2.029868155547167152e+00,2.008147803037053336e+01,3.582827347249680372e+01
2.857771554310862143e+02,4.826958194150567579e+04,4.801785503401392816e+03,2.029818321413945803e+00,2.005669360430221104e+01,1.188836270703847831e+01
2.858371674334866839e+02,4.827078484090727579e+04,4.801936477669958549e+03,2.029768541199627574e+00,2.003193860728021036e+01,5.611788559063933235e+01
2.858971794358871534e+02,4.827198625560099026e+04,4.802087267902447820e+03,2.029718821790051475e+00,2.000721304081122298e+01,7.218779073696862270e+01
2.859571914382876798e+02,4.827318618734858319e+04,4.802237874312191707e+03,2.029669167509423833e+00,1.998251689400802888e+01,-3.124343565029377601e+00
2.860172034406881494e+02,4.827438463791139657e+04,4.802388297112299369e+03,2.029619581130546635e+00,1.995785014849127492e+01,2.790570415894681844e+01
2.860772154430886189e+02,4.827558160905029945e+04,4.802538536515658052e+03,2.029570063977820471e+00,1.993321277888304621e+01,1.832528080427760742e+01
2.861372274454890885e+02,4.827677710252563702e+04,4.802688592734928534e+03,2.029520615927246752e+00,1.990860475281004938e+01,5.293708795708589321e-01
2.861972394478895581e+02,4.827797112009726698e+04,4.802838465982551497e+03,2.029471235406425489e+00,1.988402603090054299e+01,-1.548537991876529674e+01
2.862572514502900276e+02,4.827916366352453770e+04,4.802988156470742979e+03,2.029421919394556628e+00,1.985947656678337125e+01,-5.185112077734487457e+00
2.863172634526905540e+02,4.828035473456630280e+04,4.803137664411496189e+03,2.029372663422440048e+00,1.983495630708921453e+01,2.313153553729776490e+01
2.863772754550910236e+02,4.828154433498084109e+04,4.803286990016581512e+03,2.029323461650346605e+00,1.981046519182598331e+01,2.745668849091623187e+01
2.864372874574914931e+02,4.828273246651795489e+04,4.803436133497564697e+03,2.029274314886878372e+00,1.978600319327625812e+01,2.397307895759615448e+01
2.864972994598919627e+02,4.828391913091985771e+04,4.803585095065807764e+03,2.029225229699191502e+00,1.976157031168912681e+01,5.820345688024229247e+01
2.865573114622924322e+02,4.828510432992959250e+04,4.803733874932445360e+03,2.029176209844260725e+00,1.973716653371047869e+01,-9.732469248616553159e-01
2.866173234646929586e+02,4.828628806528970017e+04,4.803882473308392946e+03,2.029127257641582194e+00,1.971279183904289312e+01,-1.810973338807573896e+01
2.866773354670934282e+02,4.828747033874223416e+04,4.804030890404343154e+03,2.029078373973173477e+00,1.968844620044245630e+01,-1.574490201697977199e+01
2.867373474694938977e+02,4.828865115202876768e+04,4.804179126430766701e+03,2.029029558283574008e+00,1.966412958372069397e+01,3.152711100159794100e+01
2.867973594718943673e+02,4.828983050689035008e+04,4.804327181597915114e+03,2.028980808579843753e+00,1.963984194774070602e+01,3.452099210584837152e+00
2.868573714742948368e+02,4.829100840506755776e+04,4.804475056115815278e+03,2.028932121431564983e+00,1.961558324441944023e+01,-2.987881042308042367e+01
2.869173834766953632e+02,4.829218484830046509e+04,4.804622750194273976e+03,2.028883491970840502e+00,1.959135341872467961e+01,4.734559189278011360e+01
2.869773954790958328e+02,4.829335983832779311e+04,4.804770264042878807e+03,2.028834914764812591e+00,1.956715241290834228e+01,6.157726926096577102e+01
2.870374074814963024e+02,4.829453337687689782e+04,4.804917597871021826e+03,2.028786393985327674e+00,1.954298021585168499e+01,2.496930341665349928e+01
2.870974194838967719e+02,4.829570546567182464e+04,4.805064751887881357e+03,2.028737935221909705e+00,1.951883682334636205e+01,3.882459436801659791e+01
2.871574314862972415e+02,4.829687610643694643e+04,4.805211726302412899e+03,2.028689541804369778e+00,1.949472222024746770e+01,-2.240639909124043783e+01
2.872174434886977110e+02,4.829804530089612672e+04,4.805358521323352761e+03,2.028641215635785144e+00,1.947063638451805900e+01,-2.294941846906419869e+01
2.872774554910982374e+02,4.829921305077275611e+04,4.805505137159218066e+03,2.028592957192499213e+00,1.944657928722386941e+01,2.432303459209571628e+01
2.873374674934987070e+02,4.830037935778973042e+04,4.805651574018304018e+03,2.028544765524118887e+00,1.942255089253706046e+01,2.571281495493660074e+01
2.873974794958991765e+02,4.830154422366946528e+04,4.805797832108687544e+03,2.028496638253518558e+00,1.939855115773133321e+01,1.361632427422508940e+01
2.874574914982996461e+02,4.830270765013387427e+04,4.805943911638224563e+03,2.028448571576836112e+00,1.937458003318351984e+01,1.070380903342542567e+01
2.875175035007001156e+02,4.830386963890439074e+04,4.806089812814551806e+03,2.028400560263476038e+00,1.935063746237239002e+01,4.941712301234701954e-01
2.875775155031006420e+02,4.830503019169939216e+04,4.806235535845092272e+03,2.028352600262108840e+00,1.932672339452574306e+01,6.260858574217058958e+01
2.876375275055011116e+02,4.830618931022517063e+04,4.806381080937077058e+03,2.028304697867365114e+00,1.930283782911004664e+01,-6.395648829848830985e+00
2.876975395079015811e+02,4.830734699618775630e+04,4.806526448297517163e+03,2.028256857732024354e+00,1.927898075765375552e+01,1.528166544320654019e+01
2.877575515103020507e+02,4.830850325129295379e+04,4.806671638133205306e+03,2.028209082794770524e+00,1.925515216339556446e+01,5.042921512445150256e+01
2.878175635127025203e+02,4.830965807724610204e+04,4.806816650650715019e+03,2.028161374578117737e+00,1.923135202272993638e+01,-1.137529710896697921e+01
2.878775755151029898e+02,4.831081147575205978e+04,4.806961486056402464e+03,2.028113733188415146e+00,1.920758030520511284e+01,2.353446021667480537e+01
2.879375875175035162e+02,4.831196344851519825e+04,4.807106144556405525e+03,2.028066157315843387e+00,1.918383697352288664e+01,1.575009780503630807e+01
2.879975995199039858e+02,4.831311399723939394e+04,4.807250626356642897e+03,2.028018644234416801e+00,1.916012198353917029e+01,3.769337357292168633e+01
2.880576115223044553e+02,4.831426312362805766e+04,4.807394931662814997e+03,2.027971189801982543e+00,1.913643528425916429e+01,-5.421981180997933336e+01
2.881176235247049249e+02,4.831541082938410545e+04,4.807539060680404873e+03,2.027923788460220145e+00,1.911277681784093829e+01,1.021575610706786819e+01
2.881776355271053944e+02,4.831655711620479269e+04,4.807683013614690026e+03,2.027876438513023238e+00,1.908914654521737475e+01,-4.475240444260844441e+00
2.882376475295059208e+02,4.831770198577698466e+04,4.807826790670752416e+03,2.027829146896889423e+00,1.906554446925451884e+01,5.180639576229285126e+01
2.882976595319063904e+02,4.831884543978854344e+04,4.807970392053452088e+03,2.027781917614386309e+00,1.904197057860676523e+01,1.737038544677992036e+01
2.883576715343068599e+02,4.831998747992688004e+04,4.808113817967436262e+03,2.027734753248095156e+00,1.901842485506455205e+01,2.132486380353682875e+00
2.884176835367073295e+02,4.832112810787893250e+04,4.808257068617132063e+03,2.027687654974822618e+00,1.899490727362081088e+01,4.557961341042026504e+01
2.884776955391077990e+02,4.832226732533115137e+04,4.808400144206751975e+03,2.027640622565599848e+00,1.897141780247267207e+01,3.816856109320335122e+01
2.885377075415083254e+02,4.832340513396951428e+04,4.808543044940290201e+03,2.027593654385682953e+00,1.894795640301947515e+01,4.945193230847338839e+01
2.885977195439087950e+02,4.832454153547951864e+04,4.808685771021525397e+03,2.027546747394553428e+00,1.892452302986015411e+01,5.143212448728895936e+01
2.886577315463092646e+02,4.832567653154618893e+04,4.808828322654018848e+03,2.027499897145918606e+00,1.890111763079613638e+01,4.199175499183417060e+01
2.887177435487097341e+02,4.832681012385396753e+04,4.808970700041115379e+03,2.027453097900454804e+00,1.887774014737613015e+01,1.710916556433751623e+00
2.887777555511102037e+02,4.832794231407858751e+04,4.809112903385964273e+03,2.027406350861251205e+00,1.885439055488211579e+01,2.780485168412575803e+01
2.888377675535106732e+02,4.832907310388882615e+04,4.809254932891511089e+03,2.027359662429731646e+00,1.883106885386632712e+01,2.773125409615248316e+01
2.888977795559111996e+02,4.833020249495426833e+04,4.809396788760486743e+03,2.027313036261977341e+00,1.880777503158196851e+01,2.964739981163462090e+01
2.889577915583116692e+02,4.833133048894405511e+04,4.809538471195403872e+03,2.027266474618512948e+00,1.878450906853322522e+01,2.893503664046187396e+01
2.890178035607121387e+02,4.833245708752684732e+04,4.809679980398562293e+03,2.027219978364306119e+00,1.876127093847605920e+01,2.154495302700547654e+01
2.890778155631126083e+02,4.833358229237082560e+04,4.809821316572045362e+03,2.027173546968769724e+00,1.873806060841877752e+01,6.183045723279057881e+00
2.891378275655130778e+02,4.833470610514371947e+04,4.809962479917720884e+03,2.027127178505758742e+00,1.871487803861657540e+01,1.656350226326603092e+01
2.891978395679136042e+02,4.833582852751277824e+04,4.810103470637243845e+03,2.027080869653573370e+00,1.869172318257602683e+01,-1.074947839975895647e+01
2.892578515703140738e+02,4.833694956114477100e+04,4.810244288932052768e+03,2.027034615694956354e+00,1.866859598705241297e+01,-8.263825999517159460e+00
2.893178635727145434e+02,4.833806920770538272e+04,4.810384935003370629e+03,2.026988411151947833e+00,1.864549639513063539e+01,4.035844519919572804e+01
2.893778755751150129e+02,4.833918746884953725e+04,4.810525409052234863e+03,2.026942259624042286e+00,1.862242439400779404e+01,9.039384982281331915e+00
2.894378875775154825e+02,4.834030434622820758e+04,4.810665711279472816e+03,2.026896166811213540e+00,1.859937998111252000e+01,2.136868006436926848e+01
2.894978995799159520e+02,4.834141984149284690e+04,4.810805841885696282e+03,2.026850136070526887e+00,1.857636314252403054e+01,2.424253531581445742e+00
2.895579115823164784e+02,4.834253395629445004e+04,4.810945801071305141e+03,2.026804169373536801e+00,1.855337385762112490e+01,-3.041849598687913669e+01
2.896179235847169480e+02,4.834364669228353887e+04,4.811085589036484635e+03,2.026758267306288275e+00,1.853041209907979692e+01,6.502830829176211580e+00
2.896779355871174175e+02,4.834475805111017689e+04,4.811225205981208092e+03,2.026712429069315036e+00,1.850747783287522452e+01,6.696111408926400088e+01
2.897379475895178871e+02,4.834586803442395467e+04,4.811364652105233290e+03,2.026666652477642216e+00,1.848457101827932547e+01,1.536872886037907193e+01
2.897979595919183566e+02,4.834697664387401892e+04,4.811503927608106096e+03,2.026620933960783688e+00,1.846169160785996155e+01,-1.996880299587314056e+00
2.898579715943188830e+02,4.834808388110902160e+04,4.811643032689157735e+03,2.026575268562742949e+00,1.843883954747968801e+01,3.922403304047160333e+01
2.899179835967193526e+02,4.834918974777565745e+04,4.811781967547511158e+03,2.026529651497186890e+00,1.841601478385257451e+01,3.882119633499211631e+00
2.899779955991198221e+02,4.835029424550881231e+04,4.811920732382101960e+03,2.026484088090249269e+00,1.839321731284059069e+01,-1.045297249583043708e-02
2.900380076015202917e+02,4.835139737594183680e+04,4.812059327391656552e+03,2.026438583371489521e+00,1.837044712889706943e+01,-2.855164845092377135e+01
2.900980196039207613e+02,4.835249914070817613e+04,4.812197752774685796e+03,2.026393140431277384e+00,1.834770421708168442e+01,-3.316068701597188806e+01
2.901580316063212877e+02,4.835359954144080984e+04,4.812336008729492278e+03,2.026347760984349655e+00,1.832498855580297459e+01,3.078100924794309279e+01
