R,T,f,f_noisy
1.967841110378843794e+01,2.495796160419010690e+01,2.759319722274454989e+00,2.840075782701769747e+00
4.261117604019899829e+01,1.233353688392432801e+01,4.799863717661049245e-01,4.747933015029378589e-01
4.022308596334659114e+01,1.917005644211960202e+01,1.708681297649883080e+00,1.674583677804137638e+00
2.496746831903711339e+01,1.941857510219285388e+01,1.920334393280429319e+00,1.954976382435415827e+00
3.428919008892714970e+01,2.401717408889376060e+01,2.427901471140498924e+00,2.403678312556576824e+00
1.894192623444155643e+01,1.118888232719444353e+01,4.120757153295431796e-01,3.814029315206491355e-01
1.849735995834886459e+00,2.684662668250565787e+01,3.791438876156296156e-01,3.009403949825948943e-01
2.946957082300137287e+01,3.486236120788304049e+01,9.540688676168724847e-01,8.682215488951164906e-01
1.549560961367217082e+01,1.884201620354743056e+01,1.924988078973146832e+00,1.945748113460046946e+00
3.852976359067309886e+01,2.788135438401489807e+01,2.219490661232342621e+00,2.226337733310217892e+00
9.244521619016181635e-01,3.169771173842451972e+01,7.145898453068147416e-02,7.331229678872047684e-02
6.141801086165097345e+00,1.730215761333881730e+01,1.024658439692450296e+00,1.059218070061820338e+00
1.396354191882317686e+01,2.644945319454127031e+01,2.734194649163202762e+00,2.711184063492737994e+00
2.143706173797392367e+01,1.910286868511318659e+01,1.917583296972098061e+00,1.918477952407436904e+00
3.714190906067788234e+01,3.284177156144023968e+01,1.309886203186589215e+00,1.266430230831954828e+00
4.551601451198351356e+01,1.501236961959396865e+01,8.766347354420791493e-01,8.334963206087828702e-01
2.294513439313769609e+01,2.599254768867672283e+01,2.648648803323941703e+00,2.611129303492030207e+00
4.123434824921702102e+01,1.043666112483801989e+01,2.871657572013305848e-01,3.354534766122263534e-01
3.298958227615708694e+01,2.187943343804497687e+01,2.238747398319867354e+00,2.274003040588655544e+00
6.979914600928236901e+00,1.410434966236930165e+01,6.262721096968749679e-01,5.758257822116988889e-01
7.439922069302276064e+00,1.605789002686980638e+01,9.661281402970934851e-01,9.500912280243172248e-01
1.439682419587438389e+01,2.639817650574110885e+01,2.747008465930258936e+00,2.752917338351237309e+00
4.483517602751020092e+01,1.294821891898863520e+01,5.567259031296315497e-01,5.163330877371087313e-01
7.579127911057230715e-01,1.808290130755271008e+01,4.708734072192228420e-02,8.074983265851252978e-02
6.207017092092439459e-01,2.166668946610663582e+01,4.565205432617454318e-02,6.235751958568798436e-03
4.277104801525306499e+01,1.106127962067116322e+01,3.420560076351235046e-01,3.251480034461738944e-01
3.805805912145871162e+01,1.511697211192169377e+01,9.094040554506169771e-01,8.925053532546383117e-01
4.251082180433954250e+01,2.626555242134027068e+01,2.350360003828069644e+00,2.257877533071532827e+00
3.527170934964532023e+01,2.801086274400827847e+01,2.229034636509784395e+00,2.141286860047025176e+00
4.042124191257171617e+01,2.446137581492849833e+01,2.392195514226241215e+00,2.348862711424925642e+00
5.253983211060447189e+00,1.801678518875534252e+01,9.865503075956282286e-01,1.045612060676899269e+00
2.911617151872474807e+01,1.997584138488947758e+01,1.965690985291006054e+00,1.994535155392497261e+00
1.810856138799561421e+01,2.251741951523454333e+01,2.624870950131361624e+00,2.647220157952776542e+00
2.699424937542274350e+01,2.561087530899271059e+01,2.564443704394672174e+00,2.532945174918386222e+00
1.603352196353406356e+01,3.032620588769571768e+01,2.118291616419018197e+00,2.094671623191010301e+00
1.123279417964904781e+01,2.000019361429916387e+01,2.070340468813460788e+00,2.072330172841265750e+00
9.569126443441914986e+00,1.825526927360527196e+01,1.580772525652969218e+00,1.593981933262491157e+00
6.016117770973440138e+00,1.559610083285173232e+01,7.518723595488810973e-01,6.755550591579613240e-01
1.926919464732470999e+01,2.825554367252068744e+01,2.490265962572789427e+00,2.454436709987318999e+00
4.159193664343381158e+01,3.279835330651994951e+01,1.302507458484214009e+00,1.263810474148100660e+00
2.899448833801121950e+01,2.664379793342603264e+01,2.464932327472976414e+00,2.530199087859388296e+00
1.524971569735813226e+01,2.666268536931920252e+01,2.734732258678211014e+00,2.707165549567307927e+00
4.539298721054661456e+01,1.398141149897360336e+01,7.060478879447923406e-01,6.648210751350529524e-01
1.862855838255963192e+01,1.841056102129115146e+01,1.802200472063399728e+00,1.842603057282415691e+00
2.261693220211032340e+01,2.382003957495779289e+01,2.646536677322370856e+00,2.624114085220309978e+00
3.938623681336099480e+01,3.054085179130137817e+01,1.769682945604396762e+00,1.815847115632099440e+00
2.091974405607470544e+01,2.905484703239808653e+01,2.314925636383803997e+00,2.266222818627390723e+00
1.311630497925771976e+01,1.200597123932907095e+01,5.111829992045591187e-01,6.049539516611875944e-01
2.040439303199656962e+01,2.232733728974929477e+01,2.552731328450714265e+00,2.548200580536386539e+00
2.765929021922772790e+01,1.933584042433747996e+01,1.857051588914770068e+00,1.863565849158863141e+00
4.573953532542543599e+01,3.347493044810883589e+01,1.158745797345718032e+00,1.146377301541299243e+00
3.794667459882113292e+01,1.102723171218942433e+01,3.429242384584748615e-01,3.401300597961582906e-01
4.486276085211703446e+01,1.997282876291218301e+01,1.847824458016163351e+00,1.848381724685864924e+00
2.574235833958859132e+01,2.940988238976584412e+01,2.143088034708766632e+00,2.126147952158045307e+00
2.394280201546383680e+01,1.939416486728937272e+01,1.934282668189744925e+00,1.995883930833568520e+00
2.071200663651318408e+01,1.474651726481765479e+01,9.554353837045066467e-01,8.422839846086411786e-01
8.822302804596539261e+00,1.052288655833168995e+01,2.938310345572590077e-01,2.327425149380029090e-01
4.116615853677044612e+01,1.487483103219841851e+01,8.591382331755483825e-01,8.399893199469260496e-01
5.302960083018424697e+00,2.203848737307592387e+01,1.485037571295787950e+00,1.477967863633271817e+00
1.484424596501945004e+01,1.738864168210939809e+01,1.573103802970249765e+00,1.644690513843854562e+00
1.154052809710791827e+01,2.129009082048518309e+01,2.336481760097639082e+00,2.363660086319907982e+00
2.844501045591159638e+01,2.121479860293281305e+01,2.203756476558232258e+00,2.203296423995706910e+00
3.038230946316101821e+01,3.442918413121026333e+01,1.030555276318722013e+00,9.899776356774433461e-01
1.385659416657473741e+01,1.002174760567490175e+01,2.959436484831143854e-01,3.937261573346930721e-01
9.351216361423176693e+00,1.121416196820356426e+01,3.682846361487392417e-01,4.114062084832765254e-01
1.217023954667787145e+01,2.661913186411088006e+01,2.650936241443571539e+00,2.778117024555510461e+00
1.701427686067878753e+01,3.487854035162198585e+01,1.057867787179087360e+00,9.829751418607474145e-01
1.976362206241142161e+01,1.056281848987305949e+01,3.429926310095754438e-01,4.288318704282627625e-01
3.941337116873002344e+01,3.182643914468583191e+01,1.509431553582342600e+00,1.504168922370142436e+00
4.535799012781411932e+01,1.221196035405263558e+01,4.633496025971477472e-01,4.204148410071719688e-01
3.287301490530296633e+01,1.305272778140913914e+01,5.924768772556194829e-01,5.986533668075498804e-01
3.236629834397211081e+00,1.587327912327176449e+01,3.976358919362909528e-01,4.033586708794587028e-01
2.344899341136243365e+01,1.116028443094516120e+01,3.919989732733259458e-01,3.761207408457354351e-01
2.371122505023391014e+01,2.212569195647881770e+01,2.444064735418682410e+00,2.371359222194168836e+00
4.465484170225841609e+01,2.557835373145116975e+01,2.371879333234635290e+00,2.354230541669829702e+00
1.638791367371581842e+01,1.330019325851730017e+01,7.153335810775557357e-01,6.509741320335163950e-01
3.607589555507842505e+01,2.812263184285652073e+01,2.206431744681498497e+00,2.210712332420840198e+00
3.954983366939050171e+01,3.451076611437112263e+01,9.731818805032127484e-01,9.049114465296757004e-01
2.585222462912394192e+01,2.107858208154469537e+01,2.229834576807117941e+00,2.240587626947712518e+00
2.484693184190665249e+01,1.027910085183124878e+01,3.006314741117859790e-01,2.798161111588438055e-01
6.435037682879732657e+00,1.424940257108539043e+01,6.065360596083908540e-01,6.540759109887729350e-01
3.552730701765853372e+00,2.617279954287938182e+01,1.018981334005739203e+00,9.793689554818930665e-01
4.861838475970478868e+01,3.466607009637972681e+01,9.308737968737680335e-01,8.627819253280881728e-01
2.839803603552102373e+01,1.471866145876511389e+01,8.840455579771090422e-01,8.133383048234523738e-01
1.371920569554781544e+01,1.173743892711775061e+01,4.798026764476284733e-01,4.925861048522887087e-01
4.027570814933763899e+01,2.120496643395032166e+01,2.078091353172893729e+00,2.274680247191776417e+00
3.206747241631472622e+00,2.810407533091881049e+01,8.203246978536327116e-01,7.507137208542249418e-01
4.719985475093217531e+01,2.811390526971391068e+01,2.153289700881476421e+00,2.121336721304006190e+00
8.916234778766121138e+00,1.657680897016203758e+01,1.182203884847667252e+00,1.258552187520491694e+00
4.928542958058848455e+01,1.837092409244291957e+01,1.526155021275819035e+00,1.558036868688359888e+00
1.505072201810296839e+01,2.578670450076576515e+01,2.792512669382769985e+00,2.855170057842994602e+00
4.547128595762328729e+01,1.305898311114870758e+01,5.712324912456824277e-01,5.855601072386729111e-01
2.569879589729078262e+00,3.030449877660257130e+01,4.980041595599378201e-01,5.211299661918318282e-01
7.699050114934951061e+00,2.082799289364071882e+01,1.848471535177792058e+00,1.849833312517528361e+00
2.389722696863114226e+00,1.222641686429052044e+01,1.156515799017327206e-01,5.866846876676726913e-02
1.468825129643962768e+01,1.576249843676901818e+01,1.195262491971263552e+00,1.204451169568417024e+00
3.784670982188053046e+01,1.165582836797328881e+01,4.072999766230487317e-01,3.570679237900628022e-01
8.157591041064229387e+00,2.231396930221501407e+01,2.124063982440228759e+00,2.153825923028558353e+00
7.049702303215044097e+00,1.984177260949005017e+01,1.584861688376304478e+00,1.446715251505277022e+00
3.573047561569924113e+01,1.838230253296936922e+01,1.571994153076985201e+00,1.466022234753565634e+00
2.825901298075346801e+01,3.101948933391895835e+01,1.772829952667313247e+00,1.763040692301172330e+00
3.403971165730614423e+00,1.189159169358483581e+01,1.753618455137644083e-01,1.771803159372320746e-01
1.459760909825275199e+01,2.255026417771036051e+01,2.641136572348866451e+00,2.730382077382101258e+00
3.790045686321570173e+01,2.259679091407748786e+01,2.280816331234733596e+00,2.236422539325439995e+00
2.759414786446907186e+01,3.141409294152592224e+01,1.697157730138890042e+00,1.725035876061107976e+00
4.720350148839855819e+01,1.731988720764259071e+01,1.315367216077151236e+00,1.221185719629553024e+00
3.869228050532752405e+01,1.528972430020256468e+01,9.388629083313749790e-01,1.053613600043475929e+00
3.715939306310615109e+01,2.650009765491486391e+01,2.368623767579133954e+00,2.233909279722624319e+00
4.061067545192070583e+01,1.592336973024355196e+01,1.052113779576411945e+00,1.123179917497132196e+00
4.706182479879834624e+00,1.066213995339001208e+01,1.837777409250385130e-01,1.605292407708733826e-01
1.793108218226618078e+01,1.195218680785166576e+01,5.092948295564909689e-01,4.130727104596078059e-01
4.071419256676031040e+01,1.269245728752370006e+01,5.271082789339126551e-01,4.930927258590545037e-01
1.522942248049450598e+01,2.296353329950650490e+01,2.697050179759342914e+00,2.735289463995033366e+00
2.259819244186023113e+01,2.453824847053619962e+01,2.678426810530567526e+00,2.664993509988921705e+00
3.131039265415848405e+01,3.013113713604406385e+01,1.915209507236236730e+00,1.866555058472191941e+00
6.058707969581647035e+00,3.015547475200323291e+01,1.404191314103203858e+00,1.406380859449030574e+00
3.503958919713993225e+01,1.103025461486633851e+01,3.470449715408094882e-01,3.398846999470055974e-01
2.005446430766855670e+01,1.810523669079765341e+01,1.709780965101027395e+00,1.748628274648520442e+00
4.394381465919622798e+01,1.883532062170701948e+01,1.629161262868789040e+00,1.656331800812578692e+00
2.468630514827721356e+01,1.429757885055069266e+01,8.363640842489606930e-01,8.055529601141224738e-01
2.029287353923168169e+00,2.940599695079792042e+01,3.762478364361795391e-01,3.302669456727540531e-01
3.771387038160101923e+01,2.129236968408816466e+01,2.107365982942974281e+00,2.102144627717651204e+00
3.479061741214041348e+01,1.212906848771632617e+01,4.666126356460548741e-01,4.513696247073228363e-01
4.749950674436001208e+01,2.832232159722819276e+01,2.123979834236127573e+00,2.129685969320651573e+00
4.067601122869189112e+01,2.761337415385718685e+01,2.239382508941920591e+00,2.180449155601420497e+00
2.854288302144315992e+01,1.873087445469111856e+01,1.715408316486534357e+00,1.714109229486005415e+00
3.920521521712103663e+01,2.725489772111117048e+01,2.287526688188593837e+00,2.238887484946704642e+00
1.015705821842832535e+01,1.161094230349352863e+01,4.261482527350921590e-01,4.467818686427771913e-01
4.541438172730271106e+01,1.255655604431208161e+01,5.054026041143112602e-01,5.112338970933298921e-01
3.838505635096885982e+01,2.501578448177947323e+01,2.412689506902372383e+00,2.392725574223276030e+00
2.498190407218426046e+01,1.224579384368581358e+01,5.153992104780988903e-01,4.288319291937627842e-01
2.518509003870166296e+00,2.515883690298490194e+01,6.400557752119483412e-01,6.888582311274441539e-01
2.100463860489442069e+01,2.213080058493553892e+01,2.510962281598271062e+00,2.460765118075143754e+00
1.799846030060389523e+01,3.116328444155854527e+01,1.910699491645450498e+00,1.879261699416259646e+00
3.327163337736374160e+01,1.017061846634578970e+01,2.732645603270816292e-01,2.614663286817691112e-01
4.941017046350695807e+01,1.237621450718210170e+01,4.811920547168144768e-01,4.941927589804296916e-01
1.602313314477850170e+01,1.497483110500915515e+01,1.029693520704050513e+00,9.949326299619086766e-01
4.670483903635845024e+01,1.719723176221108929e+01,1.291287549935772994e+00,1.257692948069836447e+00
3.436858022585914796e+01,3.489469123040713328e+01,9.205907570972619025e-01,8.417582294951966304e-01
8.384438472029991374e+00,1.065466588297917205e+01,2.964644987277267885e-01,3.414059940826081330e-01
3.397804264064406254e+01,2.828535057763706106e+01,2.203967093222173990e+00,2.172027048042470376e+00
2.791748872507220369e+01,1.309853451086152809e+01,6.195485203621377002e-01,5.888272930603071220e-01
1.403881542509070890e+01,1.508191847506835082e+01,1.044767182789359428e+00,9.333480551397422831e-01
7.086636123905852180e+00,1.288317978768594685e+01,4.781861558565149717e-01,4.414849675259600037e-01
8.646224707323789005e+00,1.965135327041123858e+01,1.774992831721983633e+00,1.811869835084215730e+00
4.346323807200173661e+01,1.784057949165937274e+01,1.428047405679423232e+00,1.473880605383097286e+00
2.398368971429362873e+01,1.282342185280706559e+01,6.010343928682092551e-01,5.420490122437122693e-01
2.852709804638947944e+01,3.068476674502818113e+01,1.839748080194825608e+00,1.835700680650045324e+00
3.696468969257962556e+01,3.185206131015390696e+01,1.515889243731826763e+00,1.540497164399535990e+00
1.082495268567533131e+01,2.013822552956067113e+01,2.071887814450910081e+00,1.993664952301569038e+00
1.280071712840773124e+01,1.369416869862904207e+01,7.668228035454226488e-01,7.410362533598922052e-01
3.897209290845658813e+01,1.096245279830965380e+01,3.356980446260994233e-01,3.643412372869300198e-01
1.578667815265661112e+01,1.478277860715711789e+01,9.904801507766254343e-01,1.038727601888602470e+00
7.981060646581330964e+00,2.838029738559950488e+01,2.008787929439352915e+00,1.929715930323463891e+00
4.051002910037696125e+01,3.280121254180209434e+01,1.305135675802240103e+00,1.243206863607014601e+00
1.554223081782855864e+01,1.981933585820770816e+01,2.150697673943641419e+00,2.202225074844176955e+00
6.651671553352021427e+00,2.464889002309727317e+01,1.975892411457655706e+00,1.949041187645748519e+00
3.176125709826651899e+01,2.773893996583702659e+01,2.305532558269191235e+00,2.316901472219929037e+00
1.332878880762178220e+01,2.217603795011712364e+01,2.561153216312904490e+00,2.496297413961362732e+00
