r,E
3.281656331266253002e+00,7.973378699428906868e-02
3.282416483296659138e+00,7.968205389051868925e-02
3.283176635327065274e+00,7.963035648197389071e-02
3.283936787357471410e+00,7.957869473930220816e-02
3.284696939387877546e+00,7.952706863318378949e-02
3.285457091418283682e+00,7.947547813433133990e-02
3.286217243448689374e+00,7.942392321349012185e-02
3.286977395479095510e+00,7.937240384143781635e-02
3.287737547509501645e+00,7.932091998898457841e-02
3.288497699539907781e+00,7.926947162697292604e-02
3.289257851570313917e+00,7.921805872627771250e-02
3.290018003600720053e+00,7.916668125780604304e-02
3.290778155631126189e+00,7.911533919249728875e-02
3.291538307661532325e+00,7.906403250132298943e-02
3.292298459691938017e+00,7.901276115528685362e-02
3.293058611722344153e+00,7.896152512542461976e-02
3.293818763752750289e+00,7.891032438280409789e-02
3.294578915783156425e+00,7.885915889852510019e-02
3.295339067813562561e+00,7.880802864371934391e-02
3.296099219843968697e+00,7.875693358955049295e-02
3.296859371874374833e+00,7.870587370721404685e-02
3.297619523904780969e+00,7.865484896793729919e-02
3.298379675935186661e+00,7.860385934297930977e-02
3.299139827965592797e+00,7.855290480363077976e-02
3.299899979995998933e+00,7.850198532121416273e-02
3.300660132026405069e+00,7.845110086708348418e-02
3.301420284056811205e+00,7.840025141262434161e-02
3.302180436087217341e+00,7.834943692925384895e-02
3.302940588117623477e+00,7.829865738842058109e-02
3.303700740148029613e+00,7.824791276160454612e-02
3.304460892178435305e+00,7.819720302031719916e-02
3.305221044208841441e+00,7.814652813610113713e-02
3.305981196239247577e+00,7.809588808053044562e-02
3.306741348269653713e+00,7.804528282521036586e-02
3.307501500300059849e+00,7.799471234177732248e-02
3.308261652330465985e+00,7.794417660189889574e-02
3.309021804360872121e+00,7.789367557727377989e-02
3.309781956391278257e+00,7.784320923963169991e-02
3.310542108421683949e+00,7.779277756073343930e-02
3.311302260452090085e+00,7.774238051237064573e-02
3.312062412482496221e+00,7.769201806636596985e-02
3.312822564512902357e+00,7.764169019457289878e-02
3.313582716543308493e+00,7.759139686887575604e-02
3.314342868573714629e+00,7.754113806118964614e-02
3.315103020604120765e+00,7.749091374346038508e-02
3.315863172634526901e+00,7.744072388766448656e-02
3.316623324664933037e+00,7.739056846580912030e-02
3.317383476695338729e+00,7.734044744993208431e-02
3.318143628725744865e+00,7.729036081210158282e-02
3.318903780756151001e+00,7.724030852441651773e-02
3.319663932786557137e+00,7.719029055900614167e-02
3.320424084816963273e+00,7.714030688803012736e-02
3.321184236847369409e+00,7.709035748367856766e-02
3.321944388877775545e+00,7.704044231817185062e-02
3.322704540908181681e+00,7.699056136376064563e-02
3.323464692938587373e+00,7.694071459272587565e-02
3.324224844968993509e+00,7.689090197737862009e-02
3.324984996999399645e+00,7.684112349006015641e-02
3.325745149029805781e+00,7.679137910314182136e-02
3.326505301060211917e+00,7.674166878902505262e-02
3.327265453090618053e+00,7.669199252014127777e-02
3.328025605121024189e+00,7.664235026895188652e-02
3.328785757151430325e+00,7.659274200794824461e-02
3.329545909181836016e+00,7.654316770965155503e-02
3.330306061212242152e+00,7.649362734661284413e-02
3.331066213242648288e+00,7.644412089141298938e-02
3.331826365273054424e+00,7.639464831666256672e-02
3.332586517303460560e+00,7.634520959500191994e-02
3.333346669333866696e+00,7.629580469910098028e-02
3.334106821364272832e+00,7.624643360165937744e-02
3.334866973394678968e+00,7.619709627540627306e-02
3.335627125425084660e+00,7.614779269310038845e-02
3.336387277455490796e+00,7.609852282752987973e-02
3.337147429485896932e+00,7.604928665151242106e-02
3.337907581516303068e+00,7.600008413789503814e-02
3.338667733546709204e+00,7.595091525955414979e-02
3.339427885577115340e+00,7.590177998939549864e-02
3.340188037607521476e+00,7.585267830035408165e-02
3.340948189637927612e+00,7.580361016539409469e-02
3.341708341668333304e+00,7.575457555750905736e-02
3.342468493698739440e+00,7.570557444972142447e-02
3.343228645729145576e+00,7.565660681508293295e-02
3.343988797759551712e+00,7.560767262667429656e-02
3.344748949789957848e+00,7.555877185760528914e-02
3.345509101820363984e+00,7.550990448101463359e-02
3.346269253850770120e+00,7.546107047007001578e-02
3.347029405881176256e+00,7.541226979796795959e-02
3.347789557911581948e+00,7.536350243793393799e-02
3.348549709941988084e+00,7.531476836322208157e-02
3.349309861972394220e+00,7.526606754711544223e-02
3.350070014002800356e+00,7.521739996292568786e-02
3.350830166033206492e+00,7.516876558399321340e-02
3.351590318063612628e+00,7.512016438368708526e-02
3.352350470094018764e+00,7.507159633540490262e-02
3.353110622124424900e+00,7.502306141257283900e-02
3.353870774154830592e+00,7.497455958864565617e-02
3.354630926185236728e+00,7.492609083710645435e-02
3.355391078215642864e+00,7.487765513146688034e-02
3.356151230246049000e+00,7.482925244526691944e-02
3.356911382276455136e+00,7.478088275207492308e-02
3.357671534306861272e+00,7.473254602548755343e-02
3.358431686337267408e+00,7.468424223912974169e-02
3.359191838367673544e+00,7.463597136665463261e-02
3.359951990398079236e+00,7.458773338174359835e-02
3.360712142428485372e+00,7.453952825810605809e-02
3.361472294458891508e+00,7.449135596947963067e-02
3.362232446489297644e+00,7.444321648962995419e-02
3.362992598519703780e+00,7.439510979235071375e-02
3.363752750550109916e+00,7.434703585146354432e-02
3.364512902580516052e+00,7.429899464081807237e-02
3.365273054610922188e+00,7.425098613429177707e-02
3.366033206641327880e+00,7.420301030579004586e-02
3.366793358671734016e+00,7.415506712924595234e-02
3.367553510702140152e+00,7.410715657862056160e-02
3.368313662732546288e+00,7.405927862790251393e-02
3.369073814762952424e+00,7.401143325110820514e-02
3.369833966793358559e+00,7.396362042228168954e-02
3.370594118823764695e+00,7.391584011549466593e-02
3.371354270854170831e+00,7.386809230484636668e-02
3.372114422884576523e+00,7.382037696446361319e-02
3.372874574914982659e+00,7.377269406850064937e-02
3.373634726945388795e+00,7.372504359113923877e-02
3.374394878975794931e+00,7.367742550658859524e-02
3.375155031006201067e+00,7.362983978908521632e-02
3.375915183036607203e+00,7.358228641289302208e-02
3.376675335067013339e+00,7.353476535230321631e-02
3.377435487097419475e+00,7.348727658163427268e-02
3.378195639127825167e+00,7.343982007523186528e-02
3.378955791158231303e+00,7.339239580746885483e-02
3.379715943188637439e+00,7.334500375274524697e-02
3.380476095219043575e+00,7.329764388548813681e-02
3.381236247249449711e+00,7.325031618015177826e-02
3.381996399279855847e+00,7.320302061121734816e-02
3.382756551310261983e+00,7.315575715319305727e-02
3.383516703340668119e+00,7.310852578061403928e-02
3.384276855371074255e+00,7.306132646804239239e-02
3.385037007401479947e+00,7.301415919006706834e-02
3.385797159431886083e+00,7.296702392130381687e-02
3.386557311462292219e+00,7.291992063639517185e-02
3.387317463492698355e+00,7.287284931001050681e-02
3.388077615523104491e+00,7.282580991684588223e-02
3.388837767553510627e+00,7.277880243162399010e-02
3.389597919583916763e+00,7.273182682909422325e-02
3.390358071614322899e+00,7.268488308403253662e-02
3.391118223644728591e+00,7.263797117124154434e-02
3.391878375675134727e+00,7.259109106555021451e-02
3.392638527705540863e+00,7.254424274181416055e-02
3.393398679735946999e+00,7.249742617491539143e-02
3.394158831766353135e+00,7.245064133976231169e-02
3.394918983796759271e+00,7.240388821128976304e-02
3.395679135827165407e+00,7.235716676445888562e-02
3.396439287857571543e+00,7.231047697425707632e-02
3.397199439887977235e+00,7.226381881569814147e-02
3.397959591918383371e+00,7.221719226382190826e-02
3.398719743948789507e+00,7.217059729369457166e-02
3.399479895979195643e+00,7.212403388040838914e-02
3.400240048009601779e+00,7.207750199908172228e-02
3.401000200040007915e+00,7.203100162485907842e-02
3.401760352070414051e+00,7.198453273291097188e-02
3.402520504100820187e+00,7.193809529843386841e-02
3.403280656131225879e+00,7.189168929665028240e-02
3.404040808161632015e+00,7.184531470280859644e-02
3.404800960192038151e+00,7.179897149218311680e-02
3.405561112222444287e+00,7.175265964007400410e-02
3.406321264252850423e+00,7.170637912180720386e-02
3.407081416283256559e+00,7.166012991273447430e-02
3.407841568313662695e+00,7.161391198823331694e-02
3.408601720344068831e+00,7.156772532370694884e-02
3.409361872374474522e+00,7.152156989458424707e-02
3.410122024404880658e+00,7.147544567631966550e-02
3.410882176435286794e+00,7.142935264439338738e-02
3.411642328465692930e+00,7.138329077431102010e-02
3.412402480496099066e+00,7.133726004160380330e-02
3.413162632526505202e+00,7.129126042182841461e-02
3.413922784556911338e+00,7.124529189056696965e-02
3.414682936587317474e+00,7.119935442342706367e-02
3.415443088617723166e+00,7.115344799604164661e-02
3.416203240648129302e+00,7.110757258406895376e-02
3.416963392678535438e+00,7.106172816319261676e-02
3.417723544708941574e+00,7.101591470912146931e-02
3.418483696739347710e+00,7.097013219758965819e-02
3.419243848769753846e+00,7.092438060435646285e-02
3.420004000800159982e+00,7.087865990520639259e-02
3.420764152830566118e+00,7.083297007594903383e-02
3.421524304860971810e+00,7.078731109241911956e-02
3.422284456891377946e+00,7.074168293047636280e-02
3.423044608921784082e+00,7.069608556600556759e-02
3.423804760952190218e+00,7.065051897491651800e-02
3.424564912982596354e+00,7.060498313314393648e-02
3.425325065013002490e+00,7.055947801664748387e-02
3.426085217043408626e+00,7.051400360141171775e-02
3.426845369073814762e+00,7.046855986344598144e-02
3.427605521104220454e+00,7.042314677878450113e-02
3.428365673134626590e+00,7.037776432348621936e-02
3.429125825165032726e+00,7.033241247363487825e-02
3.429885977195438862e+00,7.028709120533888077e-02
3.430646129225844998e+00,7.024180049473136012e-02
3.431406281256251134e+00,7.019654031797002702e-02
3.432166433286657270e+00,7.015131065123725307e-02
3.432926585317063406e+00,7.010611147073994576e-02
3.433686737347469098e+00,7.006094275270957628e-02
3.434446889377875234e+00,7.001580447340204072e-02
3.435207041408281370e+00,6.997069660909778499e-02
3.435967193438687506e+00,6.992561913610167990e-02
3.436727345469093642e+00,6.988057203074295176e-02
3.437487497499499778e+00,6.983555526937523794e-02
3.438247649529905914e+00,6.979056882837644804e-02
3.439007801560312050e+00,6.974561268414881943e-02
3.439767953590717742e+00,6.970068681311890335e-02
3.440528105621123878e+00,6.965579119173737066e-02
3.441288257651530014e+00,6.961092579647913670e-02
3.442048409681936150e+00,6.956609060384330578e-02
3.442808561712342286e+00,6.952128559035307409e-02
3.443568713742748422e+00,6.947651073255574350e-02
3.444328865773154558e+00,6.943176600702266610e-02
3.445089017803560694e+00,6.938705139034920255e-02
3.445849169833966830e+00,6.934236685915473597e-02
3.446609321864372522e+00,6.929771239008261641e-02
3.447369473894778658e+00,6.925308795980004983e-02
3.448129625925184794e+00,6.920849354499818140e-02
3.448889777955590930e+00,6.916392912239201218e-02
3.449649929985997066e+00,6.911939466872038529e-02
3.450410082016403202e+00,6.907489016074588872e-02
3.451170234046809338e+00,6.903041557525489702e-02
3.451930386077215474e+00,6.898597088905751573e-02
3.452690538107621165e+00,6.894155607898752591e-02
3.453450690138027301e+00,6.889717112190232862e-02
3.454210842168433437e+00,6.885281599468304203e-02
3.454970994198839573e+00,6.880849067423426557e-02
3.455731146229245709e+00,6.876419513748428802e-02
3.456491298259651845e+00,6.871992936138479613e-02
3.457251450290057981e+00,6.867569332291104112e-02
3.458011602320464117e+00,6.863148699906172767e-02
3.458771754350869809e+00,6.858731036685900007e-02
3.459531906381275945e+00,6.854316340334834501e-02
3.460292058411682081e+00,6.849904608559867492e-02
3.461052210442088217e+00,6.845495839070217525e-02
3.461812362472494353e+00,6.841090029577437392e-02
3.462572514502900489e+00,6.836687177795405801e-02
3.463332666533306625e+00,6.832287281440325988e-02
3.464092818563712761e+00,6.827890338230716005e-02
3.464852970594118453e+00,6.823496345887418435e-02
3.465613122624524589e+00,6.819105302133580959e-02
3.466373274654930725e+00,6.814717204694667463e-02
3.467133426685336861e+00,6.810332051298448319e-02
3.467893578715742997e+00,6.805949839674999002e-02
3.468653730746149133e+00,6.801570567556693148e-02
3.469413882776555269e+00,6.797194232678202552e-02
3.470174034806961405e+00,6.792820832776498563e-02
3.470934186837367097e+00,6.788450365590838198e-02
3.471694338867773233e+00,6.784082828862765535e-02
3.472454490898179369e+00,6.779718220336114487e-02
3.473214642928585505e+00,6.775356537756999087e-02
3.473974794958991641e+00,6.770997778873810713e-02
3.474734946989397777e+00,6.766641941437220864e-02
3.475495099019803913e+00,6.762289023200165894e-02
3.476255251050210049e+00,6.757939021917858113e-02
3.477015403080615741e+00,6.753591935347777464e-02
3.477775555111021877e+00,6.749247761249656252e-02
3.478535707141428013e+00,6.744906497385495803e-02
3.479295859171834149e+00,6.740568141519553969e-02
3.480056011202240285e+00,6.736232691418338192e-02
3.480816163232646421e+00,6.731900144850611056e-02
3.481576315263052557e+00,6.727570499587377795e-02
3.482336467293458693e+00,6.723243753401893230e-02
3.483096619323864385e+00,6.718919904069653448e-02
3.483856771354270521e+00,6.714598949368380532e-02
3.484616923384676657e+00,6.710280887078051704e-02
3.485377075415082793e+00,6.705965714980859083e-02
3.486137227445488929e+00,6.701653430861234662e-02
3.486897379475895065e+00,6.697344032505832268e-02
3.487657531506301201e+00,6.693037517703526174e-02
3.488417683536707337e+00,6.688733884245416650e-02
3.489177835567113029e+00,6.684433129924817474e-02
3.489937987597519164e+00,6.680135252537254542e-02
3.490698139627925300e+00,6.675840249880463095e-02
3.491458291658331436e+00,6.671548119754393269e-02
3.492218443688737572e+00,6.667258859961193440e-02
3.492978595719143708e+00,6.662972468305217166e-02
3.493738747749549844e+00,6.658688942593014859e-02
3.494498899779955980e+00,6.654408280633332395e-02
3.495259051810361672e+00,6.650130480237112507e-02
3.496019203840767808e+00,6.645855539217478125e-02
3.496779355871173944e+00,6.641583455389749036e-02
3.497539507901580080e+00,6.637314226571421061e-02
3.498299659931986216e+00,6.633047850582175775e-02
3.499059811962392352e+00,6.628784325243870790e-02
3.499819963992798488e+00,6.624523648380538365e-02
3.500580116023204624e+00,6.620265817818381249e-02
3.501340268053610316e+00,6.616010831385775448e-02
3.502100420084016452e+00,6.611758686913253580e-02
3.502860572114422588e+00,6.607509382233521522e-02
3.503620724144828724e+00,6.603262915181437598e-02
3.504380876175234860e+00,6.599019283594022289e-02
3.505141028205640996e+00,6.594778485310447136e-02
3.505901180236047132e+00,6.590540518172034734e-02
3.506661332266453268e+00,6.586305380022257350e-02
3.507421484296858960e+00,6.582073068706734142e-02
3.508181636327265096e+00,6.577843582073218676e-02
3.508941788357671232e+00,6.573616917971612794e-02
