t,H,H_slow,V_freq,dH_dt,dH_dt_noisy
2.362072414482896647e+02,2.153859397213649385e-01,2.181028855393399857e-01,1.035896656569182672e-01,-5.053699823969002441e-05,2.147541326040374485e-04
2.362672534506901343e+02,2.153829082860779509e-01,2.180974529647822235e-01,1.035921269334981326e-01,-5.049094473263005672e-05,3.945562867813923159e-05
2.363272654530906038e+02,2.153798796134423210e-01,2.180920251913688879e-01,1.035945858245156115e-01,-5.044493194719928270e-05,2.569379996231558401e-04
2.363872774554911018e+02,2.153768537010094242e-01,2.180866022150219630e-01,1.035970423322336437e-01,-5.039895984842307497e-05,1.204489543248100090e-04
2.364472894578915714e+02,2.153738305463326341e-01,2.180811840316667083e-01,1.035994964589131151e-01,-5.035302840134068397e-05,-2.441954819443237527e-04
2.365073014602920694e+02,2.153708101469674063e-01,2.180757706372317417e-01,1.036019482068127884e-01,-5.030713757102518724e-05,-9.209083920045520145e-05
2.365673134626925389e+02,2.153677925004711113e-01,2.180703620276490673e-01,1.036043975781893584e-01,-5.026128732256527482e-05,-2.241640058350938053e-04
2.366273254650930085e+02,2.153647776044032291e-01,2.180649581988539087e-01,1.036068445752973965e-01,-5.021547762107132079e-05,-1.183402425515028443e-04
2.366873374674935064e+02,2.153617654563251271e-01,2.180595591467849315e-01,1.036092892003894206e-01,-5.016970843167104649e-05,-1.585575779152244985e-04
2.367473494698939760e+02,2.153587560538003098e-01,2.180541648673841038e-01,1.036117314557158386e-01,-5.012397971952079617e-05,-1.019222783610143238e-04
2.368073614722944455e+02,2.153557493943941692e-01,2.180487753565967246e-01,1.036141713435249495e-01,-5.007829144979252661e-05,2.162580472543886500e-04
2.368673734746949435e+02,2.153527454756742066e-01,2.180433906103713682e-01,1.036166088660629980e-01,-5.003264358768508280e-05,-1.660772372405662110e-04
2.369273854770954131e+02,2.153497442952098662e-01,2.180380106246600780e-01,1.036190440255741196e-01,-4.998703609841292222e-05,-2.947081706108887231e-04
2.369873974794958826e+02,2.153467458505725907e-01,2.180326353954181451e-01,1.036214768243003403e-01,-4.994146894720958435e-05,-1.820129660813509355e-04
2.370474094818963806e+02,2.153437501393358766e-01,2.180272649186041634e-01,1.036239072644816184e-01,-4.989594209934156838e-05,-1.511136576671470071e-04
2.371074214842968502e+02,2.153407571590752190e-01,2.180218991901801406e-01,1.036263353483558025e-01,-4.985045552008404712e-05,-1.720307740460550806e-04
2.371674334866973481e+02,2.153377669073680833e-01,2.180165382061113599e-01,1.036287610781586876e-01,-4.980500917474168371e-05,-8.920024815312632975e-05
2.372274454890978177e+02,2.153347793817939893e-01,2.180111819623665181e-01,1.036311844561239176e-01,-4.975960302863822321e-05,-1.413053652855968719e-04
2.372874574914982873e+02,2.153317945799344546e-01,2.180058304549175596e-01,1.036336054844830962e-01,-4.971423704711822739e-05,1.678276517691776684e-04
2.373474694938987852e+02,2.153288124993729402e-01,2.180004836797397594e-01,1.036360241654657038e-01,-4.966891119554447259e-05,1.279169485211243827e-04
2.374074814962992548e+02,2.153258331376950163e-01,2.179951416328118619e-01,1.036384405012991394e-01,-4.962362543930488867e-05,-2.070359990830566001e-04
2.374674934986997243e+02,2.153228564924881960e-01,2.179898043101157756e-01,1.036408544942087340e-01,-4.957837974380908952e-05,1.428510134792399325e-04
2.375275055011002223e+02,2.153198825613420186e-01,2.179844717076368232e-01,1.036432661464176813e-01,-4.953317407449097515e-05,2.263370405533079565e-04
2.375875175035006919e+02,2.153169113418480218e-01,2.179791438213637134e-01,1.036456754601471214e-01,-4.948800839679745600e-05,-5.260898306167159215e-05
2.376475295059011899e+02,2.153139428315997417e-01,2.179738206472884021e-01,1.036480824376160709e-01,-4.944288267619799393e-05,-2.220646889270392840e-04
2.377075415083016594e+02,2.153109770281927404e-01,2.179685021814062318e-01,1.036504870810414924e-01,-4.939779687818980636e-05,3.424498914847556321e-05
2.377675535107021290e+02,2.153080139292246065e-01,2.179631884197158198e-01,1.036528893926382394e-01,-4.935275096829179475e-05,-6.860749606190559850e-05
2.378275655131026269e+02,2.153050535322948711e-01,2.179578793582192253e-01,1.036552893746190418e-01,-4.930774491203413629e-05,1.495541245622395495e-05
2.378875775155030965e+02,2.153020958350051750e-01,2.179525749929217548e-01,1.036576870291946034e-01,-4.926277867498083524e-05,-2.645677679522655842e-04
2.379475895179035660e+02,2.152991408349590463e-01,2.179472753198320456e-01,1.036600823585734771e-01,-4.921785222270803895e-05,3.675192896613782329e-04
2.380076015203040640e+02,2.152961885297620948e-01,2.179419803349621487e-01,1.036624753649621478e-01,-4.917296552081444616e-05,-9.112142021850232611e-05
2.380676135227045336e+02,2.152932389170219285e-01,2.179366900343273905e-01,1.036648660505650188e-01,-4.912811853492477648e-05,5.462067184291231935e-05
2.381276255251050316e+02,2.152902919943481541e-01,2.179314044139464002e-01,1.036672544175843841e-01,-4.908331123068109675e-05,-1.702642820568391155e-04
2.381876375275055011e+02,2.152873477593524043e-01,2.179261234698412486e-01,1.036696404682204559e-01,-4.903854357375236200e-05,-1.966796238599475530e-05
2.382476495299059707e+02,2.152844062096482824e-01,2.179208471980372541e-01,1.036720242046713647e-01,-4.899381552982053772e-05,-5.092330567859992916e-04
2.383076615323064686e+02,2.152814673428514181e-01,2.179155755945630935e-01,1.036744056291331179e-01,-4.894912706459274288e-05,-3.105883155403586413e-04
2.383676735347069382e+02,2.152785311565794668e-01,2.179103086554507740e-01,1.036767847437996548e-01,-4.890447814380211727e-05,-5.444782411056958878e-04
2.384276855371074078e+02,2.152755976484520550e-01,2.179050463767356616e-01,1.036791615508628195e-01,-4.885986873319394380e-05,1.481773653518877283e-04
2.384876975395079057e+02,2.152726668160908352e-01,2.178997887544564249e-01,1.036815360525123603e-01,-4.881529879854212828e-05,-3.269986533215013926e-04
2.385477095419083753e+02,2.152697386571194860e-01,2.178945357846550912e-01,1.036839082509359578e-01,-4.877076830564139320e-05,-3.606602817396205177e-04
2.386077215443088448e+02,2.152668131691636844e-01,2.178892874633770183e-01,1.036862781483191553e-01,-4.872627722030554304e-05,1.770949382491250493e-04
2.386677335467093428e+02,2.152638903498510503e-01,2.178840437866708946e-01,1.036886457468454426e-01,-4.868182550836746419e-05,-1.464105262608350426e-04
2.387277455491098124e+02,2.152609701968113132e-01,2.178788047505887671e-01,1.036910110486962133e-01,-4.863741313568779867e-05,-8.116172413417171104e-05
2.387877575515103103e+02,2.152580527076761729e-01,2.178735703511859578e-01,1.036933740560507383e-01,-4.859304006814540305e-05,1.674187739066334277e-04
2.388477695539107799e+02,2.152551378800793003e-01,2.178683405845212029e-01,1.036957347710862204e-01,-4.854870627163734853e-05,5.107507366301845581e-05
2.389077815563112495e+02,2.152522257116563920e-01,2.178631154466564857e-01,1.036980931959777946e-01,-4.850441171208672714e-05,1.581470127269988461e-05
2.389677935587117474e+02,2.152493162000451710e-01,2.178578949336572035e-01,1.037004493328984728e-01,-4.846015635543831496e-05,8.454032446384240440e-05
2.390278055611122170e+02,2.152464093428853587e-01,2.178526790415920844e-01,1.037028031840191572e-01,-4.841594016765336794e-05,-4.360261272271126367e-04
2.390878175635126865e+02,2.152435051378187025e-01,2.178474677665331316e-01,1.037051547515087102e-01,-4.837176311472089762e-05,2.127543209760285824e-04
2.391478295659131845e+02,2.152406035824888930e-01,2.178422611045557067e-01,1.037075040375338708e-01,-4.832762516264379332e-05,2.201387768225556481e-04
2.392078415683136541e+02,2.152377046745417022e-01,2.178370590517385574e-01,1.037098510442592825e-01,-4.828352627745616937e-05,3.243730801709677168e-04
2.392678535707141521e+02,2.152348084116248728e-01,2.178318616041636790e-01,1.037121957738475070e-01,-4.823946642520341582e-05,-4.646487098393525133e-04
2.393278655731146216e+02,2.152319147913881736e-01,2.178266687579165084e-01,1.037145382284590245e-01,-4.819544557195781093e-05,-2.152149087573378573e-04
2.393878775755150912e+02,2.152290238114833443e-01,2.178214805090857020e-01,1.037168784102522057e-01,-4.815146368381591907e-05,-1.574305400966277560e-04
2.394478895779155891e+02,2.152261354695641504e-01,2.178162968537633581e-01,1.037192163213833396e-01,-4.810752072688644770e-05,2.967836919354563678e-04
2.395079015803160587e+02,2.152232497632864117e-01,2.178111177880448224e-01,1.037215519640066058e-01,-4.806361666731019666e-05,6.891615312132685878e-05
2.395679135827165283e+02,2.152203666903078627e-01,2.178059433080288543e-01,1.037238853402741301e-01,-4.801975147123837412e-05,3.109690749213503977e-04
2.396279255851170262e+02,2.152174862482883477e-01,2.178007734098174608e-01,1.037262164523359009e-01,-4.797592510485601536e-05,4.663250972167727094e-05
2.396879375875174958e+02,2.152146084348896260e-01,2.177956080895160629e-01,1.037285453023398529e-01,-4.793213753436116609e-05,-1.717402043613510895e-04
2.397479495899179938e+02,2.152117332477755107e-01,2.177904473432333843e-01,1.037308718924318113e-01,-4.788838872597355606e-05,-3.032305478254275813e-04
2.398079615923184633e+02,2.152088606846118413e-01,2.177852911670814795e-01,1.037331962247555195e-01,-4.784467864593893588e-05,-1.573097601650078796e-04
2.398679735947189329e+02,2.152059907430663999e-01,2.177801395571757614e-01,1.037355183014525978e-01,-4.780100726051606658e-05,2.369766328073501021e-04
2.399279855971194308e+02,2.152031234208090504e-01,2.177749925096349182e-01,1.037378381246626263e-01,-4.775737453599840365e-05,-2.133069244386243579e-04
2.399879975995199004e+02,2.152002587155116275e-01,2.177698500205810794e-01,1.037401556965230481e-01,-4.771378043868720886e-05,-3.989289743339266905e-04
2.400480096019203700e+02,2.151973966248479642e-01,2.177647120861395946e-01,1.037424710191692384e-01,-4.767022493491496898e-05,1.373351105737023606e-05
2.401080216043208679e+02,2.151945371464939472e-01,2.177595787024391993e-01,1.037447840947344768e-01,-4.762670799103412012e-05,2.320119682414267174e-04
2.401680336067213375e+02,2.151916802781273785e-01,2.177544498656120153e-01,1.037470949253499614e-01,-4.758322957341184350e-05,4.450975870650324216e-04
2.402280456091218355e+02,2.151888260174281420e-01,2.177493255717934117e-01,1.037494035131447667e-01,-4.753978964843873917e-05,2.080983831276040632e-04
2.402880576115223050e+02,2.151859743620760657e-01,2.177442058171131234e-01,1.037517098602509652e-01,-4.749638818270490032e-05,1.519918477869937128e-04
2.403480696139227746e+02,2.151831253096954388e-01,2.177390905974268820e-01,1.037540139689513974e-01,-4.745302514834199431e-05,-3.996231501100482985e-04
2.404080816163232726e+02,2.151802788579636472e-01,2.177339799087474048e-01,1.037563158414342573e-01,-4.740970051563941218e-05,-1.176233234151188319e-04
2.404680936187237421e+02,2.151774350045940476e-01,2.177288737472285185e-01,1.037586154798074700e-01,-4.736641425249262655e-05,-1.177253653333362033e-04
2.405281056211242117e+02,2.151745937473016068e-01,2.177237721090268252e-01,1.037609128861772395e-01,-4.732316632680318158e-05,-1.484843096591240228e-05
2.405881176235247096e+02,2.151717550838030679e-01,2.177186749903018692e-01,1.037632080626480213e-01,-4.727995670650471383e-05,-2.284640132936619069e-04
2.406481296259251792e+02,2.151689190118168116e-01,2.177135823872159426e-01,1.037655010113225917e-01,-4.723678535954213553e-05,1.165173069445117008e-04
2.407081416283256488e+02,2.151660855290629670e-01,2.177084942959342517e-01,1.037677917343019646e-01,-4.719365225388551244e-05,2.086453398912271754e-04
2.407681536307261467e+02,2.151632546332632734e-01,2.177034107126248064e-01,1.037700802336854466e-01,-4.715055735751098182e-05,-2.041064428901728193e-05
2.408281656331266163e+02,2.151604263221412738e-01,2.176983316334585028e-01,1.037723665115706101e-01,-4.710750063842590596e-05,-1.006945547351730620e-04
2.408881776355271143e+02,2.151576005934221492e-01,2.176932570546089851e-01,1.037746505700533201e-01,-4.706448206465152495e-05,-4.570517723334050874e-06
2.409481896379275838e+02,2.151547774448327455e-01,2.176881869722528950e-01,1.037769324112276653e-01,-4.702150160422382402e-05,3.342556463060065606e-05
2.410082016403280534e+02,2.151519568741016575e-01,2.176831213825695388e-01,1.037792120371860832e-01,-4.697855922520394190e-05,1.161210986221763249e-04
2.410682136427285513e+02,2.151491388789591730e-01,2.176780602817412480e-01,1.037814894500192348e-01,-4.693565489566776244e-05,-2.153780071378139235e-04
2.411282256451290209e+02,2.151463234571372451e-01,2.176730036659530187e-01,1.037837646518160739e-01,-4.689278858371198622e-05,2.466560383366001616e-04
2.411882376475294905e+02,2.151435106063695202e-01,2.176679515313928448e-01,1.037860376446638200e-01,-4.684996025744545683e-05,-3.614063665648876175e-05
2.412482496499299884e+02,2.151407003243913652e-01,2.176629038742514677e-01,1.037883084306479575e-01,-4.680716988500303877e-05,-7.810703386304607772e-05
2.413082616523304580e+02,2.151378926089398402e-01,2.176578606907225155e-01,1.037905770118522780e-01,-4.676441743453781108e-05,9.509500757156992752e-05
2.413682736547309560e+02,2.151350874577536709e-01,2.176528219770024197e-01,1.037928433903588382e-01,-4.672170287421586327e-05,-1.834748720766298349e-04
2.414282856571314255e+02,2.151322848685733313e-01,2.176477877292904983e-01,1.037951075682479324e-01,-4.667902617222583622e-05,1.321429249230835130e-04
2.414882976595318951e+02,2.151294848391409054e-01,2.176427579437889004e-01,1.037973695475981756e-01,-4.663638729677024863e-05,3.864383712524414568e-04
2.415483096619323931e+02,2.151266873672002811e-01,2.176377326167026061e-01,1.037996293304864343e-01,-4.659378621608197685e-05,4.372112569012205781e-05
2.416083216643328626e+02,2.151238924504969563e-01,2.176327117442394543e-01,1.038018869189878540e-01,-4.655122289839736666e-05,-2.505784531366422754e-06
2.416683336667333322e+02,2.151211000867781220e-01,2.176276953226100874e-01,1.038041423151758735e-01,-4.650869731197965207e-05,-1.394522496386044446e-04
2.417283456691338301e+02,2.151183102737927733e-01,2.176226833480280620e-01,1.038063955211221689e-01,-4.646620942511461849e-05,2.554381700125751202e-04
2.417883576715342997e+02,2.151155230092914594e-01,2.176176758167097380e-01,1.038086465388967095e-01,-4.642375920609325551e-05,1.829810508693139443e-04
2.418483696739347977e+02,2.151127382910264785e-01,2.176126727248743065e-01,1.038108953705677434e-01,-4.638134662323691038e-05,-3.474873145771364231e-04
2.419083816763352672e+02,2.151099561167519048e-01,2.176076740687438171e-01,1.038131420182017983e-01,-4.633897164488167547e-05,1.508035993657540219e-04
2.419683936787357368e+02,2.151071764842233669e-01,2.176026798445431509e-01,1.038153864838636670e-01,-4.629663423938445987e-05,-1.787144963871283249e-04
2.420284056811362348e+02,2.151043993911982699e-01,2.175976900485000476e-01,1.038176287696164213e-01,-4.625433437511605045e-05,-2.810289042056441765e-04
2.420884176835367043e+02,2.151016248354357396e-01,2.175927046768451056e-01,1.038198688775213985e-01,-4.621207202046631601e-05,-6.023878818043250252e-05
2.421484296859371739e+02,2.150988528146965117e-01,2.175877237258117269e-01,1.038221068096382149e-01,-4.616984714384941152e-05,-1.786803052470500657e-04
2.422084416883376718e+02,2.150960833267430705e-01,2.175827471916361722e-01,1.038243425680247661e-01,-4.612765971368990026e-05,1.867851787008698516e-04
2.422684536907381414e+02,2.150933163693396211e-01,2.175777750705575608e-01,1.038265761547372129e-01,-4.608550969844096845e-05,-2.988683159132809802e-04
2.423284656931386110e+02,2.150905519402520061e-01,2.175728073588178713e-01,1.038288075718300230e-01,-4.604339706656534331e-05,-3.045553967475315570e-04
2.423884776955391089e+02,2.150877900372477891e-01,2.175678440526618296e-01,1.038310368213558876e-01,-4.600132178654830345e-05,-2.362395549603329092e-04
2.424484896979395785e+02,2.150850306580962268e-01,2.175628851483371318e-01,1.038332639053658052e-01,-4.595928382689247471e-05,-7.457951259382027348e-05
2.425085017003400765e+02,2.150822738005682966e-01,2.175579306420942494e-01,1.038354888259090530e-01,-4.591728315612129963e-05,7.184552069966651750e-05
2.425685137027405460e+02,2.150795194624366136e-01,2.175529805301864850e-01,1.038377115850331600e-01,-4.587531974277383323e-05,-2.647025099587059743e-04
2.426285257051410156e+02,2.150767676414755414e-01,2.175480348088700278e-01,1.038399321847839479e-01,-4.583339355540994725e-05,-1.917183520058369237e-04
