X,A,A_noisy
3.610666814847743922e+01,8.055913001221638448e-01,8.016594407080354090e-01
3.611553678595243611e+01,8.056064196858077064e-01,8.084932130906068437e-01
3.612440542342743299e+01,8.056215306900850193e-01,8.163368944952176243e-01
3.613327406090242278e+01,8.056366331420290461e-01,8.093366206137465602e-01
3.614214269837741966e+01,8.056517270486647231e-01,8.258961281801023846e-01
3.615101133585241655e+01,8.056668124170104361e-01,8.239788666555241115e-01
3.615987997332740633e+01,8.056818892540764665e-01,8.162709274000049531e-01
3.616874861080240322e+01,8.056969575668661010e-01,8.019227464202809408e-01
3.617761724827740011e+01,8.057120173623748549e-01,8.020479004792708810e-01
3.618648588575238989e+01,8.057270686475909161e-01,7.954680779831272419e-01
3.619535452322738678e+01,8.057421114294950337e-01,8.214964922220099330e-01
3.620422316070238367e+01,8.057571457150606298e-01,7.947921936147935851e-01
3.621309179817737345e+01,8.057721715112533545e-01,8.206886303475027233e-01
3.622196043565237034e+01,8.057871888250316417e-01,8.074684690686021460e-01
3.623082907312736722e+01,8.058021976633468197e-01,8.017504219547608724e-01
3.623969771060235701e+01,8.058171980331423345e-01,8.086191888583283971e-01
3.624856634807735389e+01,8.058321899413547484e-01,7.989281108687074084e-01
3.625743498555235078e+01,8.058471733949128524e-01,8.076003879250233108e-01
3.626630362302734056e+01,8.058621484007381097e-01,8.053417766206117934e-01
3.627517226050233745e+01,8.058771149657449895e-01,8.044700733262943881e-01
3.628404089797733434e+01,8.058920730968401891e-01,8.161464659063504268e-01
3.629290953545232412e+01,8.059070228009231895e-01,8.179777478250669365e-01
3.630177817292732101e+01,8.059219640848864774e-01,7.972745471474818046e-01
3.631064681040231079e+01,8.059368969556148787e-01,8.125144194120087482e-01
3.631951544787730768e+01,8.059518214199858921e-01,8.071277052651608663e-01
3.632838408535230457e+01,8.059667374848697996e-01,7.972919388023136378e-01
3.633725272282729435e+01,8.059816451571296669e-01,7.890686504226011033e-01
3.634612136030229124e+01,8.059965444436214543e-01,8.132509814445132434e-01
3.635498999777728812e+01,8.060114353511935725e-01,8.025736438605243217e-01
3.636385863525227791e+01,8.060263178866868827e-01,8.051125596648542881e-01
3.637272727272727479e+01,8.060411920569359179e-01,8.215115719809260586e-01
3.638159591020227168e+01,8.060560578687671063e-01,8.100586857878807612e-01
3.639046454767726146e+01,8.060709153289999929e-01,8.023249303026296353e-01
3.639933318515225835e+01,8.060857644444471282e-01,8.184558503106510452e-01
3.640820182262725524e+01,8.061006052219132911e-01,7.980123099713651857e-01
3.641707046010224502e+01,8.061154376681962663e-01,8.237746106734659124e-01
3.642593909757724191e+01,8.061302617900871770e-01,8.075813986974604841e-01
3.643480773505223880e+01,8.061450775943693747e-01,7.896393342379022240e-01
3.644367637252722858e+01,8.061598850878191058e-01,8.096322036503047492e-01
3.645254501000222547e+01,8.061746842772056221e-01,8.146317839471096667e-01
3.646141364747722236e+01,8.061894751692907368e-01,8.100324045971920572e-01
3.647028228495221214e+01,8.062042577708296021e-01,8.020987782718910220e-01
3.647915092242720903e+01,8.062190320885699313e-01,8.100205996960500032e-01
3.648801955990220591e+01,8.062337981292523326e-01,8.164694399810751291e-01
3.649688819737719570e+01,8.062485558996101975e-01,8.135201422127000814e-01
3.650575683485219258e+01,8.062633054063700344e-01,8.070328407085050060e-01
3.651462547232718947e+01,8.062780466562511350e-01,8.163024545348307459e-01
3.652349410980217925e+01,8.062927796559656857e-01,7.975012224290884966e-01
3.653236274727717614e+01,8.063075044122186563e-01,8.128379981445071900e-01
3.654123138475217303e+01,8.063222209317083555e-01,8.030985478484915507e-01
3.655010002222716281e+01,8.063369292211256534e-01,8.190183257423518937e-01
3.655896865970215970e+01,8.063516292871545366e-01,8.131341067910144993e-01
3.656783729717714948e+01,8.063663211364717753e-01,8.175542387635877928e-01
3.657670593465214637e+01,8.063810047757473676e-01,8.028706203223915372e-01
3.658557457212714326e+01,8.063956802116440947e-01,7.963716909261926435e-01
3.659444320960213304e+01,8.064103474508175218e-01,8.114952265004808929e-01
3.660331184707712993e+01,8.064250064999167744e-01,8.001730220370194546e-01
3.661218048455212681e+01,8.064396573655836509e-01,7.959863572763744566e-01
3.662104912202711660e+01,8.064543000544530660e-01,8.020636598537275175e-01
3.662991775950211348e+01,8.064689345731526071e-01,8.030063707822107100e-01
3.663878639697711037e+01,8.064835609283032003e-01,8.114962989795582171e-01
3.664765503445210015e+01,8.064981791265186661e-01,8.199145311709835626e-01
3.665652367192709704e+01,8.065127891744059418e-01,8.130665705935528065e-01
3.666539230940209393e+01,8.065273910785654143e-01,8.171038578795468688e-01
3.667426094687708371e+01,8.065419848455896989e-01,8.076505915790064272e-01
3.668312958435208060e+01,8.065565704820651938e-01,8.083118493029668450e-01
3.669199822182707749e+01,8.065711479945708584e-01,8.085300863862879828e-01
3.670086685930206727e+01,8.065857173896793242e-01,8.050920277236089939e-01
3.670973549677706416e+01,8.066002786739557839e-01,7.994269029827753004e-01
3.671860413425206104e+01,8.066148318539587692e-01,8.074088601552201760e-01
3.672747277172705083e+01,8.066293769362400390e-01,8.109860480850282771e-01
3.673634140920204771e+01,8.066439139273442471e-01,7.845625632939282612e-01
3.674521004667704460e+01,8.066584428338092749e-01,8.011280858775435831e-01
3.675407868415203438e+01,8.066729636621662314e-01,8.167519686543898150e-01
3.676294732162703127e+01,8.066874764189391200e-01,7.994569710610593960e-01
3.677181595910202816e+01,8.067019811106456162e-01,8.211699959367824153e-01
3.678068459657701794e+01,8.067164777437959566e-01,8.003077146302158829e-01
3.678955323405201483e+01,8.067309663248938278e-01,8.037187354082273583e-01
3.679842187152701172e+01,8.067454468604363660e-01,8.027533343933006549e-01
3.680729050900200150e+01,8.067599193569134908e-01,8.155883095161938767e-01
3.681615914647699839e+01,8.067743838208084606e-01,8.064291074336190634e-01
3.682502778395199527e+01,8.067888402585978724e-01,8.116376975228922763e-01
3.683389642142698506e+01,8.068032886767512180e-01,7.927794380324310053e-01
3.684276505890198194e+01,8.068177290817317715e-01,8.186111440758468971e-01
3.685163369637697173e+01,8.068321614799954800e-01,8.102566093801054636e-01
3.686050233385196861e+01,8.068465858779918509e-01,8.050973017184510638e-01
3.686937097132696550e+01,8.068610022821635086e-01,7.997139785463828199e-01
3.687823960880195528e+01,8.068754106989465269e-01,7.929446501339949549e-01
3.688710824627695217e+01,8.068898111347700963e-01,8.136787629168620306e-01
3.689597688375194906e+01,8.069042035960567461e-01,8.228194008862204090e-01
3.690484552122693884e+01,8.069185880892220109e-01,8.074987475322669139e-01
3.691371415870193573e+01,8.069329646206755413e-01,8.002345294071940840e-01
3.692258279617693262e+01,8.069473331968193275e-01,8.046006067500285353e-01
3.693145143365192240e+01,8.069616938240492532e-01,8.018111712350908249e-01
3.694032007112691929e+01,8.069760465087542078e-01,8.099789122882190551e-01
3.694918870860191618e+01,8.069903912573166416e-01,8.123420096097835330e-01
3.695805734607690596e+01,8.070047280761124542e-01,8.013637202000376547e-01
3.696692598355190285e+01,8.070190569715104401e-01,8.117626870648128046e-01
3.697579462102689973e+01,8.070333779498731763e-01,8.134482755851505376e-01
3.698466325850188952e+01,8.070476910175566898e-01,8.159155157348121357e-01
3.699353189597688640e+01,8.070619961809096798e-01,8.034374124853228549e-01
3.700240053345188329e+01,8.070762934462751836e-01,8.088036361582311429e-01
3.701126917092687307e+01,8.070905828199889109e-01,8.121602683914352916e-01
3.702013780840186996e+01,8.071048643083800211e-01,7.959119194690830179e-01
3.702900644587686685e+01,8.071191379177716785e-01,8.031587043770698209e-01
3.703787508335185663e+01,8.071334036544798307e-01,8.128025965145155851e-01
3.704674372082685352e+01,8.071476615248142084e-01,8.022773718434479395e-01
3.705561235830185041e+01,8.071619115350777696e-01,8.002830204179983697e-01
3.706448099577684019e+01,8.071761536915670332e-01,7.959908326692093361e-01
3.707334963325183708e+01,8.071903880005717458e-01,8.104558168139905927e-01
3.708221827072683396e+01,8.072046144683757696e-01,8.052666546813228576e-01
3.709108690820182375e+01,8.072188331012553064e-01,8.104993854923497887e-01
3.709995554567682063e+01,8.072330439054813400e-01,7.983565642073456869e-01
3.710882418315181752e+01,8.072472468873173046e-01,8.123856896029860719e-01
3.711769282062680730e+01,8.072614420530207502e-01,8.095233149899638825e-01
3.712656145810180419e+01,8.072756294088422324e-01,8.087005715644670634e-01
3.713543009557679397e+01,8.072898089610263117e-01,8.036049552599183743e-01
3.714429873305179086e+01,8.073039807158106651e-01,8.047459880493920137e-01
3.715316737052678775e+01,8.073181446794266414e-01,8.092100772603262326e-01
3.716203600800177753e+01,8.073323008580994831e-01,8.182986084584100706e-01
3.717090464547677442e+01,8.073464492580472163e-01,8.019812328762931930e-01
3.717977328295177131e+01,8.073605898854820939e-01,8.005747009130104175e-01
3.718864192042676109e+01,8.073747227466095966e-01,8.213485800957260885e-01
3.719751055790175798e+01,8.073888478476286545e-01,8.073004667673497892e-01
3.720637919537675486e+01,8.074029651947322028e-01,8.242460140590969209e-01
3.721524783285174465e+01,8.074170747941065152e-01,8.152989770845754380e-01
3.722411647032674153e+01,8.074311766519313149e-01,8.252138646939132238e-01
3.723298510780173842e+01,8.074452707743802193e-01,7.926912392711258359e-01
3.724185374527672820e+01,8.074593571676200732e-01,8.074608933074769457e-01
3.725072238275172509e+01,8.074734358378119481e-01,7.989835335912579550e-01
3.725959102022672198e+01,8.074875067911098103e-01,8.165640302650764015e-01
3.726845965770171176e+01,8.075015700336617419e-01,7.918294240053157518e-01
3.727732829517670865e+01,8.075156255716093856e-01,8.021386798229497295e-01
3.728619693265170554e+01,8.075296734110878338e-01,7.920002384334903223e-01
3.729506557012669532e+01,8.075437135582259618e-01,8.073151834711579378e-01
3.730393420760169221e+01,8.075577460191465384e-01,7.933537495270492901e-01
3.731280284507668910e+01,8.075717707999653383e-01,8.045497212255663388e-01
3.732167148255167888e+01,8.075857879067928069e-01,8.045902139439605749e-01
3.733054012002667577e+01,8.075997973457322843e-01,8.140466633089774584e-01
3.733940875750167265e+01,8.076137991228807822e-01,8.126006972222939995e-01
3.734827739497666244e+01,8.076277932443297614e-01,8.057379033598878193e-01
3.735714603245165932e+01,8.076417797161637990e-01,8.072404111261693993e-01
3.736601466992665621e+01,8.076557585444609222e-01,8.001775013732197461e-01
3.737488330740164599e+01,8.076697297352938287e-01,8.245954805912792951e-01
3.738375194487664288e+01,8.076836932947278891e-01,8.151666152015880629e-01
3.739262058235163977e+01,8.076976492288233667e-01,8.128646009140884088e-01
3.740148921982662955e+01,8.077115975436328643e-01,7.975318040840717604e-01
3.741035785730162644e+01,8.077255382452040999e-01,8.134065288580188957e-01
3.741922649477661622e+01,8.077394713395776860e-01,8.224119102072890986e-01
3.742809513225161311e+01,8.077533968327882397e-01,8.190547426493884897e-01
3.743696376972661000e+01,8.077673147308644941e-01,8.155611249209994140e-01
3.744583240720159978e+01,8.077812250398285210e-01,8.167279700225492656e-01
3.745470104467659667e+01,8.077951277656963969e-01,8.302132512571216427e-01
3.746356968215159355e+01,8.078090229144778700e-01,8.101728165757785538e-01
3.747243831962658334e+01,8.078229104921766934e-01,8.180015235552622332e-01
3.748130695710158022e+01,8.078367905047902919e-01,8.046919151278889570e-01
3.749017559457657711e+01,8.078506629583100951e-01,8.222569318733876642e-01
3.749904423205156689e+01,8.078645278587210932e-01,8.107934960753714337e-01
3.750791286952656378e+01,8.078783852120023923e-01,7.903348543978824248e-01
3.751678150700156067e+01,8.078922350241268813e-01,7.945898913903970406e-01
3.752565014447655045e+01,8.079060773010612317e-01,8.070023116647424555e-01
3.753451878195154734e+01,8.079199120487656760e-01,8.086005659524100331e-01
3.754338741942654423e+01,8.079337392731952283e-01,7.874189145904328946e-01
3.755225605690153401e+01,8.079475589802979085e-01,8.141959023896581105e-01
3.756112469437653090e+01,8.079613711760158523e-01,7.927782563088031642e-01
3.756999333185152778e+01,8.079751758662854222e-01,8.100664625885105607e-01
3.757886196932651757e+01,8.079889730570365414e-01,7.979345423840474849e-01
3.758773060680151445e+01,8.080027627541930269e-01,8.168724438146593991e-01
3.759659924427651134e+01,8.080165449636728114e-01,8.150578889771997737e-01
3.760546788175150112e+01,8.080303196913877217e-01,8.156002078345589990e-01
3.761433651922649801e+01,8.080440869432435891e-01,8.041749423964635879e-01
3.762320515670149490e+01,8.080578467251398056e-01,8.193059502647666026e-01
3.763207379417648468e+01,8.080715990429702122e-01,8.056417943267867310e-01
3.764094243165148157e+01,8.080853439026223217e-01,8.062356076484114009e-01
3.764981106912647846e+01,8.080990813099776515e-01,7.932188112073169650e-01
3.765867970660146824e+01,8.081128112709118350e-01,8.105019860400551890e-01
3.766754834407646513e+01,8.081265337912942881e-01,8.155716721996117968e-01
3.767641698155145491e+01,8.081402488769885428e-01,8.116558245782917735e-01
3.768528561902645180e+01,8.081539565338520248e-01,8.138888027272285219e-01
3.769415425650144869e+01,8.081676567677361644e-01,8.147952074036183268e-01
3.770302289397643847e+01,8.081813495844867301e-01,8.020256187166442396e-01
3.771189153145143536e+01,8.081950349899432728e-01,8.278945548495617590e-01
3.772076016892643224e+01,8.082087129899386824e-01,8.202450566739254434e-01
3.772962880640142203e+01,8.082223835903014075e-01,8.142054519513386435e-01
3.773849744387641891e+01,8.082360467968525697e-01,8.103392439779096845e-01
3.774736608135141580e+01,8.082497026154080721e-01,8.125550750382632970e-01
3.775623471882640558e+01,8.082633510517773789e-01,7.949028556249477795e-01
3.776510335630140247e+01,8.082769921117647360e-01,7.967552246081985867e-01
3.777397199377639936e+01,8.082906258011676170e-01,8.006674615326417888e-01
3.778284063125138914e+01,8.083042521257780555e-01,7.987173694538546309e-01
3.779170926872638603e+01,8.083178710913822007e-01,8.007601778197167564e-01
3.780057790620138292e+01,8.083314827037600958e-01,7.945719756102638254e-01
3.780944654367637270e+01,8.083450869686858997e-01,8.140096589007238537e-01
3.781831518115136959e+01,8.083586838919281092e-01,8.210761117788528685e-01
3.782718381862636647e+01,8.083722734792492259e-01,8.170121955973833616e-01
3.783605245610135626e+01,8.083858557364056452e-01,8.099506494155989111e-01
3.784492109357635314e+01,8.083994306691482112e-01,8.031018512150012167e-01
3.785378973105135003e+01,8.084129982832216621e-01,8.025194614952882999e-01
3.786265836852633981e+01,8.084265585843651847e-01,8.201412691889555795e-01
3.787152700600133670e+01,8.084401115783116376e-01,8.096929386621550817e-01
3.788039564347633359e+01,8.084536572707885504e-01,8.058090098533490231e-01
3.788926428095132337e+01,8.084671956675172355e-01,8.127887485326691364e-01
3.789813291842632026e+01,8.084807267742135650e-01,8.148268541379188878e-01
3.790700155590131715e+01,8.084942505965871939e-01,8.105813816949087869e-01
3.791587019337630693e+01,8.085077671403421151e-01,8.167298643362215227e-01
3.792473883085130382e+01,8.085212764111768813e-01,7.889074834058401597e-01
3.793360746832630070e+01,8.085347784147832728e-01,8.178016087889804497e-01
3.794247610580129049e+01,8.085482731568484072e-01,7.897888024187585954e-01
3.795134474327628737e+01,8.085617606430530735e-01,8.002876095811867208e-01
3.796021338075127716e+01,8.085752408790720658e-01,8.069566660735562058e-01
3.796908201822627404e+01,8.085887138705750710e-01,7.787487392556454724e-01
3.797795065570127093e+01,8.086021796232254477e-01,8.273172616558769343e-01
