lam,h,c,c_noisy
7.531004742294074017e-01,1.471088054545990342e-01,8.368289633216229317e-01,8.435051575840802895e-01
1.495664132681892244e+00,9.937022477299296552e-01,1.623935936461886831e+00,1.614301180093408838e+00
2.804472141798485030e+00,2.583847575739317559e-01,1.353407836841489909e+00,1.360222485807285553e+00
6.222811689817735470e-01,7.649515477137758257e-01,1.042859018378909486e+00,1.014901477959910148e+00
1.162744419371788185e+00,8.555760213038472450e-01,1.430396764587358316e+00,1.420100444073056911e+00
1.154672416037858307e+00,7.858933845195519297e-01,1.425228188976912502e+00,1.421319093600716066e+00
2.664871691125111575e+00,9.429079261109469812e-01,2.142944204281418408e+00,2.126830098500132493e+00
1.789457264672498660e+00,7.404574294807023671e-01,1.767278187805939371e+00,1.777007403783698258e+00
2.753632342076714146e+00,5.489389117047280831e-01,1.587086593248936639e+00,1.587155929400500654e+00
2.746139559911646266e+00,9.152345873929922382e-01,2.163639927139387353e+00,2.180140194759078831e+00
2.285357293342644702e+00,6.222563366380675642e-01,1.869675642883134037e+00,1.855439533508942196e+00
1.193628098541501092e+00,3.426562566002250843e-01,1.380761799489212072e+00,1.372365315384792561e+00
2.526763111454731092e+00,5.590245702760721080e-01,1.680666923488779663e+00,1.687169757357449118e+00
9.115291965906244798e-01,6.625283919551308576e-02,7.518551305346683478e-01,7.467332483048402247e-01
1.858393897640417958e+00,4.331966733565866257e-01,1.515585678838879069e+00,1.523903690434830427e+00
2.814640824455088897e+00,4.429939652513119053e-01,1.385965188029970374e+00,1.392428851633995324e+00
2.846478013219085668e+00,5.376798909983508956e-01,1.539257035154139919e+00,1.531730411300342043e+00
2.300771364399790464e+00,5.127830476576212826e-01,1.616287388815912385e+00,1.617516881169795528e+00
5.021572664842345324e-01,8.449417271064624257e-01,9.354759173777023040e-01,9.408908374341816705e-01
1.860512525645649617e+00,2.522984366806025336e-01,1.116526961833144593e+00,1.119006726171301702e+00
2.869245104838654914e+00,1.170822301108335739e-01,1.055989438775622791e+00,1.053952205471412551e+00
2.660293686936414215e+00,5.547720523208690135e-01,1.628270632075559332e+00,1.623425267970229680e+00
5.788873144309643060e-01,7.235508748006175272e-01,1.005370196520541715e+00,1.003152804795030661e+00
9.405960502177069804e-01,8.661682894098494678e-01,1.285239155147609891e+00,1.295173450315900032e+00
1.217169764648824426e+00,7.293176579422339101e-01,1.463125009447613145e+00,1.483932247466287935e+00
1.730034774732946534e+00,7.341759606938552674e-01,1.738797946195984379e+00,1.724635892017267080e+00
2.581144075098452007e+00,4.211449334649130516e-01,1.345263209444053309e+00,1.335204326486016502e+00
2.389276190202583194e+00,2.184291699631857320e-01,1.251068039833370449e+00,1.249504400313797392e+00
2.257658756293391189e+00,5.891601797206530433e-01,1.815798714537616210e+00,1.830509266767414323e+00
1.926330067470800378e+00,6.227974442204465833e-01,1.803712106901297352e+00,1.795193730728272818e+00
2.822848800910535694e+00,3.311735369177781219e-01,1.368366296150669736e+00,1.391883412507479267e+00
1.846332877787209892e+00,2.321633516949190845e-01,1.113392789001192318e+00,1.136474325317638590e+00
1.311722274578740244e+00,1.645502014916361833e-01,9.462570705507157287e-01,9.224409582327693924e-01
1.860689422289744321e+00,9.614949529116938454e-01,1.810364581401114892e+00,1.817389457284336318e+00
9.641047300721568014e-01,2.574097633483252157e-01,1.203786609868624957e+00,1.210069475620003665e+00
1.846344230041567780e+00,5.055894575935033775e-01,1.685291895997352629e+00,1.681262653854636913e+00
2.872467702325149030e+00,8.442198908198346174e-01,2.159776159814824847e+00,2.141326874803020530e+00
7.485916495962567918e-01,2.613252512764391300e-01,1.129802007447882284e+00,1.132823783629657521e+00
6.099835880571200519e-01,9.840428640760742196e-01,1.032371143529921209e+00,1.028677402990235468e+00
1.113352256891637415e+00,7.951569220708860630e-01,1.399342223530890994e+00,1.411525814133747891e+00
1.671344713232309154e+00,2.573748586672630068e-01,1.074909188674722849e+00,1.080983502630857851e+00
1.022881806081285649e+00,2.837485649622579764e-01,1.261877374468464819e+00,1.252767247213594226e+00
5.172246629511024762e-01,3.529482304559086181e-01,9.494270827312861760e-01,9.695582285603803196e-01
8.275198585514393912e-01,7.135741740116778864e-01,1.204646359069635020e+00,1.223569980388593326e+00
1.891453431364658044e+00,8.804428478794900093e-01,1.822621340633610920e+00,1.838160488123629310e+00
1.229661354850033250e+00,8.286701810835760407e-01,1.471199103921391638e+00,1.472346552008884091e+00
2.790966204389966343e+00,4.812554471359176689e-01,1.432708164431946818e+00,1.442651630378881888e+00
1.958920541791322467e+00,5.278874510290541000e-01,1.722309114779809525e+00,1.723965183099614773e+00
2.984493494291600157e+00,4.699614986123848426e-01,1.425722759747267698e+00,1.420827554158338391e+00
1.528097660918189105e+00,4.841546120413837695e-01,1.600680631915023300e+00,1.582440058849411635e+00
1.032536168747542060e+00,7.645097057895434700e-01,1.347134530136017805e+00,1.350572722941285830e+00
2.323358255235715930e+00,8.753223300555472708e-01,2.007843236347329530e+00,1.988510607397429686e+00
2.126417452362684202e+00,7.104076516186554890e-01,1.903292946247113759e+00,1.911097305359224396e+00
2.237615682534775274e+00,5.767739891717484912e-01,1.793955078221080246e+00,1.780871587465214567e+00
1.830059124646564950e+00,2.059114651341571456e-01,1.111661616172338496e+00,1.114510512362415717e+00
2.489077800811476671e+00,1.193194690225760218e-01,1.055210957038776876e+00,1.053005646495247083e+00
9.826024901388301647e-01,5.349184241767298564e-01,1.312473647830175505e+00,1.301598516159802710e+00
2.786165848083080210e+00,1.949751352013961991e-01,1.275486368638609314e+00,1.265715650189843000e+00
1.690138902804661614e+00,4.525403586231468989e-01,1.594756263753351222e+00,1.589581609779139315e+00
2.525187471248856674e+00,7.227353504391009764e-01,2.007166897291917440e+00,2.022916339847825817e+00
2.435580235830342222e+00,5.136353060636773549e-01,1.576471164274616976e+00,1.580958327168129562e+00
2.347547162863743431e+00,9.103216024914367877e-01,2.021067377384194952e+00,2.018972186142703240e+00
2.874936063115159257e+00,9.902704892840776818e-01,2.221374936267035860e+00,2.230325691921232867e+00
2.400141740766446929e+00,9.553466032626212190e-01,2.045915478248535813e+00,2.034694066663318868e+00
2.139188772989024212e+00,5.140185955364180437e-01,1.666697121198422726e+00,1.651899711627584422e+00
1.999057980573156090e+00,6.129297366871971908e-01,1.820545790573864231e+00,1.812023851940609998e+00
1.402424491124752759e+00,9.719498119565123107e-01,1.572180323898232590e+00,1.583121849231452272e+00
2.276720076875322629e+00,9.032621080619589460e-01,1.992044000435296169e+00,1.989498862737339113e+00
2.773372457783059630e+00,2.819455628668768865e-01,1.356476153913344307e+00,1.358006099796540189e+00
5.747043459049723246e-01,4.441339214276831537e-01,1.001624174059669858e+00,1.003126271711380690e+00
1.872938148455691731e+00,4.129165056094639685e-01,1.446378361760641384e+00,1.442404890925674366e+00
1.661600404588129631e+00,6.332886921220605148e-01,1.697134377154258633e+00,1.709987527188854051e+00
2.421993516733221607e+00,6.456700540101576458e-01,1.903754286932481277e+00,1.911239127392418302e+00
1.261433852579343373e+00,7.368549175744973923e-01,1.489563100291704023e+00,1.481077445556702621e+00
1.092132747473449239e+00,5.782930861025603608e-01,1.384106857035833249e+00,1.373860352448600830e+00
2.631497760039038791e+00,2.714686681623291187e-01,1.323158302965244282e+00,1.322849972572916810e+00
2.541417801630170725e+00,1.640944074029274946e-01,1.190320201813740431e+00,1.181133619052598727e+00
1.069761592672481942e+00,2.561809686161058974e-01,1.180788472491209884e+00,1.180784655684081086e+00
2.936124694128296131e+00,4.939552067722399742e-01,1.449803246447860960e+00,1.457311838794885794e+00
8.882183566659291873e-01,2.580106040690461344e-01,1.195254255495943108e+00,1.195873206492837459e+00
2.289958120051181822e+00,3.542653926447982826e-01,1.250086193184468675e+00,1.252037574997250768e+00
8.034837786308355323e-01,6.253847762398978549e-01,1.186777668574292566e+00,1.181749609463419448e+00
6.696828915846804176e-01,3.791315343510334168e-01,1.081468886695817089e+00,1.073284819415830205e+00
8.481991979357340616e-01,4.182213656402625768e-01,1.217242428480794114e+00,1.206835463298073563e+00
7.119112485288993097e-01,1.433441694113515852e-01,8.353894161683931285e-01,8.485586794002036859e-01
1.219666499388698089e+00,4.752555346698144612e-01,1.453744777543355848e+00,1.445923784079779839e+00
1.270173230931582076e+00,2.386018278848399121e-01,1.040013281618890950e+00,1.040829279097668314e+00
1.154972640632780712e+00,8.833100417465408194e-01,1.425606264062004191e+00,1.426694658399358273e+00
1.330842631295267697e+00,1.399404323205256651e-01,9.538176926092903907e-01,9.583031411520794851e-01
2.776163364845496417e+00,8.955170498718744154e-01,2.166323669573078536e+00,2.162898738301909152e+00
2.646717843898501954e+00,1.631749669815277526e-01,1.195710164661904829e+00,1.179338972438115807e+00
1.154674850970233813e+00,6.924936196186955994e-01,1.424713947367941103e+00,1.445934164618691842e+00
5.648633095352874056e-01,8.204989563778084527e-01,9.929570803194083251e-01,9.820408889634787419e-01
2.586548371465784424e+00,1.278999824118356998e-01,1.088796989155029982e+00,1.094877368001292872e+00
8.512154392182037510e-01,8.123237923607375954e-01,1.221983565008689210e+00,1.210974882084467241e+00
2.938254786468820878e+00,3.539451054422632081e-01,1.393851663696534793e+00,1.400600836275944339e+00
2.670712405080752028e+00,6.515589041398798242e-01,1.883144203548898776e+00,1.872230971366422247e+00
1.266105982329130075e+00,5.963597446776124356e-01,1.489085346951370292e+00,1.506326702545752072e+00
1.580052940860511068e+00,8.807125548412708671e-02,8.981547318231133392e-01,9.028479731301253253e-01
1.760842217390704789e+00,4.299006067442510681e-01,1.532912744223130286e+00,1.516727301697769148e+00
2.674517494112228722e+00,8.571863307738165627e-01,2.124081397916350422e+00,2.141241442319193222e+00
5.769035118630562176e-01,3.279814053945820373e-01,1.002846964493515847e+00,9.835132712318072068e-01
1.544020350617967940e+00,8.300272280091451904e-01,1.648535624268127942e+00,1.645037939473774635e+00
7.761008817995127540e-01,8.644848959641330266e-01,1.166211651518803905e+00,1.177500591644988104e+00
2.434682855951101121e+00,7.432860101648866014e-01,2.007881838223834592e+00,2.003851906327528631e+00
6.323600735977790155e-01,7.266336751300458419e-01,1.051377713229929123e+00,1.064438328653861676e+00
2.305527402561987849e+00,2.029816786679444207e-01,1.223458730851274989e+00,1.223825892564475382e+00
2.472789264300216505e+00,5.583594433460286055e-01,1.695153570747215843e+00,1.689010716311166282e+00
1.110238209852659974e+00,9.873710716739270143e-01,1.397531041236472094e+00,1.410250648688239572e+00
2.541886907510380489e+00,1.088561995025575796e-01,1.016580311740857834e+00,1.016942972850687354e+00
1.259242689737516407e+00,3.162597334272578276e-01,1.325377098426517852e+00,1.320414476788755564e+00
1.428400265107660161e+00,7.759633920186672640e-01,1.585222884601301452e+00,1.594793406001254299e+00
1.304327782961964388e+00,7.881108235396806494e-01,1.515146363418135467e+00,1.512414033096469712e+00
2.377660858391367427e+00,3.530496954274458532e-01,1.263117818491662714e+00,1.248906759257524479e+00
2.583239959484829651e+00,2.306797888070424851e-01,1.295425138641130403e+00,1.287818963220281443e+00
1.935695375380641625e+00,5.579065473667145225e-01,1.761342896500017963e+00,1.786498995812896062e+00
1.835094180178955980e+00,7.381399245936480780e-01,1.788105585974620881e+00,1.811392366119092490e+00
2.954719808973818029e+00,5.917768694972218579e-01,1.649528286052166948e+00,1.633386656556153671e+00
1.278482948187689816e+00,3.093206927971226539e-01,1.299513798913328522e+00,1.307514384424013576e+00
2.493752584967648733e+00,9.876588268398065473e-01,2.085260305549969662e+00,2.097789487889823334e+00
1.082158488960847764e+00,9.691735930212770356e-01,1.379569093920787193e+00,1.376538030353951170e+00
1.684151007793185606e+00,8.572726605363231167e-01,1.721383022971845200e+00,1.728176027773335122e+00
1.468512754428499045e+00,6.463446253218222415e-01,1.602504169297053194e+00,1.591844107822261156e+00
9.406328811302915316e-01,2.737570163469971729e-01,1.230800437594363306e+00,1.227174332941150636e+00
8.480842731567590498e-01,5.779920733655219411e-01,1.219476769478846423e+00,1.230014310124796451e+00
2.132460861033313115e+00,2.749517259991422491e-01,1.192099437473019830e+00,1.191220755553630939e+00
2.321503225822644900e+00,2.350700701988234775e-01,1.244370398689887747e+00,1.242471878674809016e+00
5.368939470556328697e-01,6.002039191748214098e-01,9.677321763022241896e-01,9.648692042088746756e-01
1.709782315616483750e+00,9.858327282122765212e-01,1.736355154576940230e+00,1.722233740853233330e+00
2.026460564804786202e+00,7.717497384727074472e-01,1.875384682432768235e+00,1.864602018903926295e+00
1.749148360753554732e+00,6.337927584681350979e-01,1.736857747168824240e+00,1.731018393498239494e+00
1.436802149965163089e+00,4.053580083974798742e-01,1.505619081026157158e+00,1.503886139315985027e+00
8.014786698583660218e-01,7.453579336737264915e-01,1.185337276034486464e+00,1.176014621099267465e+00
9.691030780426432845e-01,8.082027545152679071e-01,1.304752434809106409e+00,1.323752563269452898e+00
6.302611467380915267e-01,9.504481231356980420e-01,1.049609790730253067e+00,1.031117320938300219e+00
8.061506892701935101e-01,5.909910423890382125e-01,1.188715537700474112e+00,1.177174709025938570e+00
2.676600442957492110e+00,9.424279062422582509e-01,2.146890633884253496e+00,2.139807180363139771e+00
7.988400225943083077e-01,1.038810223617626927e-01,7.491873286165479096e-01,7.541730568962284886e-01
1.101761676050411642e+00,2.228395048449231530e-01,1.032866161419961903e+00,1.017575779050588825e+00
1.414701533374670639e+00,6.446898055610575939e-01,1.573830048235690615e+00,1.576033947703477933e+00
1.265492530289206385e+00,7.529260900381621324e-01,1.492111802750132998e+00,1.482904914795921236e+00
9.709792065110010029e-01,3.837500765513504053e-01,1.296540955336660916e+00,1.287942410008336092e+00
5.934400483525155146e-01,5.890444471264592030e-01,1.018090325833797216e+00,1.022082027609416244e+00
1.083937772062176119e+00,7.089288939516840138e-01,1.380339729285107619e+00,1.388425589576929742e+00
1.807382603224511719e+00,9.855138107387129143e-01,1.784942356425145205e+00,1.795154984998511782e+00
5.452802510831090688e-01,1.830476773880034824e-01,9.598085213076792410e-01,9.473050924120165472e-01
1.295328334678323312e+00,2.683203663060588218e-01,1.140713578692901464e+00,1.150944864923428401e+00
1.676761046311300962e+00,9.546640930863043994e-01,1.719242506598074760e+00,1.729671918029418665e+00
1.884689505314075975e+00,5.510701469647549811e-01,1.745998181081589662e+00,1.749071539178689516e+00
1.066563090881685216e+00,3.267847770442378064e-01,1.327924880709614675e+00,1.332313327680717085e+00
1.054591553156343675e+00,4.572514016208278353e-01,1.355560639332543893e+00,1.355711652571919501e+00
7.804021909108802557e-01,9.219308431366562973e-01,1.169477139891664352e+00,1.167710875309355023e+00
1.801176973870155962e+00,1.902651575788977256e-01,1.102770864253098004e+00,1.111439893162946113e+00
1.681559787194287114e+00,4.706174377687042942e-01,1.623714075185171302e+00,1.640778841537145372e+00
2.730729169326751915e+00,6.513286198765990687e-01,1.869218339934414441e+00,1.866466145378637309e+00
2.276987576602921504e+00,1.224936168157854666e-01,1.057850314100179379e+00,1.061434273279103557e+00
2.611422046805545794e+00,2.331315506577060215e-01,1.302215432375293247e+00,1.311772497731831244e+00
7.027581698831417700e-01,8.981220964379693639e-01,1.109084343224858715e+00,1.094677192182250458e+00
1.390895983547710379e+00,4.746388712360903872e-01,1.540737656774577857e+00,1.557587566168369575e+00
