w,I
1.981916017256785126e+05,6.159813955719053470e-04
1.982829116164600709e+05,6.154697342167542336e-04
1.983742635750996124e+05,6.149587444639384969e-04
1.984656576209784544e+05,6.144484249330946484e-04
1.985570937734867912e+05,6.139387742477010702e-04
1.986485720520234318e+05,6.134297910350661968e-04
1.987400924759972258e+05,6.129214739263081323e-04
1.988316550648248813e+05,6.124138215563521568e-04
1.989232598379323608e+05,6.119068325639114275e-04
1.990149068147545913e+05,6.114005055914747272e-04
1.991065960147350561e+05,6.108948392852955140e-04
1.991983274573274539e+05,6.103898322953695867e-04
1.992901011619931960e+05,6.098854832754368191e-04
1.993819171482030069e+05,6.093817908829593684e-04
1.994737754354366916e+05,6.088787537791086639e-04
1.995656760431825533e+05,6.083763706287577096e-04
1.996576189909391105e+05,6.078746401004580992e-04
1.997496042982126237e+05,6.073735608664405580e-04
1.998416319845188118e+05,6.068731316025940178e-04
1.999337020693822997e+05,6.063733509884547748e-04
2.000258145723363850e+05,6.058742177071959733e-04
2.001179695129244938e+05,6.053757304456076557e-04
2.002101669106979098e+05,6.048778878940954621e-04
2.003024067852173175e+05,6.043806887466611141e-04
2.003946891560523654e+05,6.038841317008914649e-04
2.004870140427813749e+05,6.033882154579490661e-04
2.005793814649928536e+05,6.028929387225505929e-04
2.006717914422831673e+05,6.023983002029668432e-04
2.007642439942581113e+05,6.019042986110056080e-04
2.008567391405324161e+05,6.014109326619966004e-04
2.009492769007295719e+05,6.009182010747856012e-04
2.010418572944832849e+05,6.004261025717114739e-04
2.011344803414350317e+05,5.999346358786093085e-04
2.012271460612358351e+05,5.994437997247877622e-04
2.013198544735457108e+05,5.989535928430208189e-04
2.014126055980333185e+05,5.984640139695373813e-04
2.015053994543776498e+05,5.979750618440013215e-04
2.015982360622655251e+05,5.974867352095124566e-04
2.016911154413931945e+05,5.969990328125875751e-04
2.017840376114660467e+05,5.965119534031477523e-04
2.018770025921981141e+05,5.960254957345134707e-04
2.019700104033137322e+05,5.955396585633802257e-04
2.020630610645450943e+05,5.950544406498230795e-04
2.021561545956339105e+05,5.945698407572748683e-04
2.022492910163309716e+05,5.940858576525173121e-04
2.023424703463957703e+05,5.936024901056732080e-04
2.024356926055981312e+05,5.931197368901846385e-04
2.025289578137157368e+05,5.926375967828156812e-04
2.026222659905358159e+05,5.921560685636319179e-04
2.027156171558547067e+05,5.916751510159936039e-04
2.028090113294774492e+05,5.911948429265428745e-04
2.029024485312194447e+05,5.907151430851882408e-04
2.029959287809039815e+05,5.902360502851036143e-04
2.030894520983639231e+05,5.897575633227098747e-04
2.031830185034412716e+05,5.892796809976655467e-04
2.032766280159866728e+05,5.888024021128596434e-04
2.033702806558612792e+05,5.883257254743901998e-04
2.034639764429340430e+05,5.878496498915674164e-04
2.035577153970835789e+05,5.873741741768944693e-04
2.036514975381976110e+05,5.868992971460584027e-04
2.037453228861725947e+05,5.864250176179218888e-04
2.038391914609154337e+05,5.859513344145044714e-04
2.039331032823409478e+05,5.854782463609841921e-04
2.040270583703735319e+05,5.850057522856790503e-04
2.041210567449468072e+05,5.845338510200377875e-04
2.042150984260030673e+05,5.840625413986327320e-04
2.043091834334951127e+05,5.835918222591404995e-04
2.044033117873837182e+05,5.831216924423438365e-04
2.044974835076392046e+05,5.826521507921129722e-04
2.045916986142410897e+05,5.821831961553986792e-04
2.046859571271777677e+05,5.817148273822217571e-04
2.047802590664479940e+05,5.812470433256576368e-04
2.048746044520584983e+05,5.807798428418354045e-04
2.049689933040257310e+05,5.803132247899219723e-04
2.050634256423752813e+05,5.798471880321124294e-04
2.051579014871415566e+05,5.793817314336233192e-04
2.052524208583694999e+05,5.789168538626732327e-04
2.053469837761119416e+05,5.784525541904867113e-04
2.054415902604314615e+05,5.779888312912740810e-04
2.055362403313998075e+05,5.775256840422255972e-04
2.056309340090976621e+05,5.770631113235019042e-04
2.057256713136160979e+05,5.766011120182179886e-04
2.058204522650542494e+05,5.761396850124441554e-04
2.059152768835209135e+05,5.756788291951887892e-04
2.060101451891341421e+05,5.752185434583904390e-04
2.061050572020208929e+05,5.747588266969102296e-04
2.062000129423185717e+05,5.742996778085144053e-04
2.062950124301726464e+05,5.738410956938771491e-04
2.063900556857383053e+05,5.733830792565620428e-04
2.064851427291795553e+05,5.729256274030175133e-04
2.065802735806709970e+05,5.724687390425589432e-04
2.066754482603952347e+05,5.720124130873708397e-04
2.067706667885446222e+05,5.715566484524910043e-04
2.068659291853207687e+05,5.711014440558013182e-04
2.069612354709346546e+05,5.706467988180193929e-04
2.070565856656060787e+05,5.701927116626913069e-04
2.071519797895654629e+05,5.697391815161742578e-04
2.072474178630512906e+05,5.692862073076391648e-04
2.073428999063117953e+05,5.688337879690538636e-04
2.074384259396040579e+05,5.683819224351781187e-04
2.075339959831958113e+05,5.679306096435454091e-04
2.076296100573628792e+05,5.674798485344671566e-04
2.077252681823907769e+05,5.670296380510155953e-04
2.078209703785744496e+05,5.665799771390158572e-04
2.079167166662180971e+05,5.661308647470382743e-04
2.080125070656349708e+05,5.656822998263898129e-04
2.081083415971488284e+05,5.652342813310992208e-04
2.082042202810916060e+05,5.647868082179184363e-04
2.083001431378049601e+05,5.643398794463069757e-04
2.083961101876395987e+05,5.638934939784262957e-04
2.084921214509567653e+05,5.634476507791234216e-04
2.085881769481258816e+05,5.630023488159350675e-04
2.086842766995261481e+05,5.625575870590689880e-04
2.087804207255461661e+05,5.621133644813990993e-04
2.088766090465839370e+05,5.616696800584566971e-04
2.089728416830463975e+05,5.612265327684223251e-04
2.090691186553512234e+05,5.607839215921114635e-04
2.091654399839241814e+05,5.603418455129764806e-04
2.092618056892008753e+05,5.599003035170901530e-04
2.093582157916258730e+05,5.594592945931428467e-04
2.094546703116545104e+05,5.590188177324238684e-04
2.095511692697501858e+05,5.585788719288269956e-04
2.096477126863862504e+05,5.581394561788323699e-04
2.097443005820453982e+05,5.577005694815019435e-04
2.098409329772197816e+05,5.572622108384699385e-04
2.099376098924106045e+05,5.568243792539373169e-04
2.100343313481297810e+05,5.563870737346546507e-04
2.101310973648973159e+05,5.559502932899279765e-04
2.102279079632432549e+05,5.555140369315997133e-04
2.103247631637065206e+05,5.550783036740468196e-04
2.104216629868368327e+05,5.546430925341639881e-04
2.105186074531921768e+05,5.542084025313670070e-04
2.106155965833402879e+05,5.537742326875777976e-04
2.107126303978585056e+05,5.533405820272181263e-04
2.108097089173335989e+05,5.529074495772001718e-04
2.109068321623613592e+05,5.524748343669234896e-04
2.110040001535484334e+05,5.520427354282559295e-04
2.111012129115095886e+05,5.516111517955404669e-04
2.111984704568696034e+05,5.511800825055774211e-04
2.112957728102622204e+05,5.507495265976212031e-04
2.113931199923320964e+05,5.503194831133661124e-04
2.114905120237320662e+05,5.498899510969468794e-04
2.115879489251248597e+05,5.494609295949270640e-04
2.116854307171827531e+05,5.490324176562908160e-04
2.117829574205876270e+05,5.486044143324357190e-04
2.118805290560303256e+05,5.481769186771678036e-04
2.119781456442126364e+05,5.477499297466855007e-04
2.120758072058444959e+05,5.473234465995832198e-04
2.121735137616459106e+05,5.468974682968373623e-04
2.122712653323458799e+05,5.464719939018019852e-04
2.123690619386843755e+05,5.460470224801930797e-04
2.124669036014095473e+05,5.456225531000936674e-04
2.125647903412795567e+05,5.451985848319373202e-04
2.126627221790621115e+05,5.447751167485046907e-04
2.127606991355345526e+05,5.443521479249138631e-04
2.128587212314833014e+05,5.439296774386164499e-04
2.129567884877056349e+05,5.435077043693824130e-04
2.130549009250072122e+05,5.430862277993032082e-04
2.131530585642035585e+05,5.426652468127783407e-04
2.132512614261195122e+05,5.422447604965109202e-04
2.133495095315907092e+05,5.418247679394928070e-04
2.134478029014611093e+05,5.414052682330100334e-04
2.135461415565847128e+05,5.409862604706261067e-04
2.136445255178251537e+05,5.405677437481785398e-04
2.137429548060555826e+05,5.401497171637706114e-04
2.138414294421584636e+05,5.397321798177670289e-04
2.139399494470271165e+05,5.393151308127780994e-04
2.140385148415631556e+05,5.388985692536658011e-04
2.141371256466782943e+05,5.384824942475273032e-04
2.142357818832934718e+05,5.380669049036932317e-04
2.143344835723405413e+05,5.376518003337120563e-04
2.144332307347596798e+05,5.372371796513556201e-04
2.145320233915011340e+05,5.368230419726041777e-04
2.146308615635249007e+05,5.364093864156405404e-04
2.147297452718005225e+05,5.359962121008446552e-04
2.148286745373067970e+05,5.355835181507879669e-04
2.149276493810335232e+05,5.351713036902191068e-04
2.150266698239788529e+05,5.347595678460685545e-04
2.151257358871510078e+05,5.343483097474340015e-04
2.152248475915675517e+05,5.339375285255774234e-04
2.153240049582569045e+05,5.335272233139119616e-04
2.154232080082559551e+05,5.331173932480048503e-04
2.155224567626117205e+05,5.327080374655644062e-04
2.156217512423808803e+05,5.322991551064349324e-04
2.157210914686298347e+05,5.318907453125901056e-04
2.158204774624342390e+05,5.314828072281279877e-04
2.159199092448807787e+05,5.310753399992577993e-04
2.160193868370645505e+05,5.306683427743036060e-04
2.161189102600908082e+05,5.302618147036911988e-04
2.162184795350740314e+05,5.298557549399451677e-04
2.163180946831398469e+05,5.294501626376737222e-04
2.164177557254222047e+05,5.290450369535757390e-04
2.165174626830652996e+05,5.286403770464253660e-04
2.166172155772230471e+05,5.282361820770672522e-04
2.167170144290590542e+05,5.278324512084118852e-04
2.168168592597462994e+05,5.274291836054286527e-04
2.169167500904688495e+05,5.270263784351343498e-04
2.170166869424191536e+05,5.266240348665969734e-04
2.171166698367998761e+05,5.262221520709220619e-04
2.172166987948230817e+05,5.258207292212496589e-04
2.173167738377118367e+05,5.254197654927424957e-04
2.174168949866976764e+05,5.250192600625888098e-04
2.175170622630224389e+05,5.246192121099900940e-04
2.176172756879376539e+05,5.242196208161557834e-04
2.177175352827046881e+05,5.238204853642985936e-04
2.178178410685942799e+05,5.234218049396282321e-04
2.179181930668882269e+05,5.230235787293402308e-04
2.180185912988768541e+05,5.226258059226190911e-04
2.181190357858607313e+05,5.222284857106254891e-04
2.182195265491497994e+05,5.218316172864941082e-04
2.183200636100651755e+05,5.214351998453201943e-04
2.184206469899363874e+05,5.210392325841650858e-04
2.185212767101033241e+05,5.206437147020414680e-04
2.186219527919156244e+05,5.202486453999107712e-04
2.187226752567328513e+05,5.198540238806769907e-04
2.188234441259238520e+05,5.194598493491818080e-04
2.189242594208687951e+05,5.190661210121919056e-04
2.190251211629562604e+05,5.186728380784044962e-04
2.191260293735851301e+05,5.182799997584342042e-04
2.192269840741637454e+05,5.178876052648091624e-04
2.193279852861115942e+05,5.174956538119607121e-04
2.194290330308567791e+05,5.171041446162265472e-04
2.195301273298376473e+05,5.167130768958381375e-04
2.196312682045024412e+05,5.163224498709174763e-04
2.197324556763092696e+05,5.159322627634704665e-04
2.198336897667257290e+05,5.155425147973836681e-04
2.199349704972305917e+05,5.151532051984113961e-04
2.200362978893112449e+05,5.147643331941802744e-04
2.201376719644653494e+05,5.143758980141772009e-04
2.202390927442000830e+05,5.139878988897470706e-04
2.203405602500338573e+05,5.136003350540796573e-04
2.204420745034936408e+05,5.132132057422154675e-04
2.205436355261167628e+05,5.128265101910324053e-04
2.206452433394505060e+05,5.124402476392428451e-04
2.207468979650520487e+05,5.120544173273868004e-04
2.208485994244880858e+05,5.116690184978295395e-04
2.209503477393365756e+05,5.112840503947484660e-04
2.210521429311840911e+05,5.108995122641383233e-04
2.211539850216275081e+05,5.105154033537990512e-04
2.212558740322733647e+05,5.101317229133325339e-04
2.213578099847393460e+05,5.097484701941332750e-04
2.214597929006518389e+05,5.093656444493894824e-04
2.215618228016476205e+05,5.089832449340735273e-04
2.216638997093734215e+05,5.086012709049383658e-04
2.217660236454859842e+05,5.082197216205102753e-04
2.218681946316515387e+05,5.078385963410872277e-04
2.219704126895476365e+05,5.074578943287264216e-04
2.220726778408605314e+05,5.070776148472477514e-04
2.221749901072868670e+05,5.066977571622236160e-04
2.222773495105328038e+05,5.063183205409768585e-04
2.223797560723159695e+05,5.059393042525676476e-04
2.224822098143625190e+05,5.055607075677991157e-04
2.225847107584091136e+05,5.051825297592059741e-04
2.226872589262024558e+05,5.048047701010503936e-04
2.227898543394992303e+05,5.044274278693170171e-04
2.228924970200657262e+05,5.040505023417092730e-04
2.229951869896795833e+05,5.036739927976385334e-04
2.230979242701271432e+05,5.032978985182283427e-04
2.232007088832052250e+05,5.029222187863021656e-04
2.233035408507202228e+05,5.025469528863826287e-04
2.234064201944899978e+05,5.021721001046805695e-04
2.235093469363410259e+05,5.017976597290972054e-04
2.236123210981103184e+05,5.014236310492158934e-04
2.237153427016449568e+05,5.010500133562963837e-04
2.238184117688021215e+05,5.006768059432707002e-04
2.239215283214485098e+05,5.003040081047407548e-04
2.240246923814623733e+05,4.999316191369649037e-04
2.241279039707306074e+05,4.995596383378647773e-04
2.242311631111506722e+05,4.991880650070130293e-04
2.243344698246296321e+05,4.988168984456313850e-04
2.244378241330860474e+05,4.984461379565800158e-04
2.245412260584472097e+05,4.980757828443625268e-04
2.246446756226508878e+05,4.977058324151137055e-04
2.247481728476450953e+05,4.973362859765975696e-04
2.248517177553878573e+05,4.969671428382012963e-04
2.249553103678468906e+05,4.965984023109331616e-04
2.250589507070013788e+05,4.962300637074113733e-04
2.251626387948392949e+05,4.958621263418675406e-04
2.252663746533591766e+05,4.954945895301378920e-04
2.253701583045692532e+05,4.951274525896600222e-04
2.254739897704892792e+05,4.947607148394614004e-04
2.255778690731477400e+05,4.943943756001667423e-04
2.256817962345837441e+05,4.940284341939847829e-04
2.257857712768465863e+05,4.936628899447052408e-04
2.258897942219956894e+05,4.932977421776964331e-04
2.259938650921001390e+05,4.929329902198994204e-04
2.260979839092406619e+05,4.925686333998187914e-04
2.262021506955067161e+05,4.922046710475275417e-04
2.263063654729983828e+05,4.918411024946556893e-04
2.264106282638255216e+05,4.914779270743888659e-04
2.265149390901095176e+05,4.911151441214585585e-04
2.266192979739806033e+05,4.907527529721450368e-04
2.267237049375795759e+05,4.903907529642685713e-04
2.268281600030575646e+05,4.900291434371859640e-04
2.269326631925757974e+05,4.896679237317853439e-04
2.270372145283053105e+05,4.893070931904843239e-04
2.271418140324287233e+05,4.889466511572184001e-04
2.272464617271374736e+05,4.885865969774468064e-04
2.273511576346337097e+05,4.882269299981412385e-04
2.274559017771293293e+05,4.878676495677847702e-04
